entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccumulatedRevaluationsOfInvestments,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InvestmentsGross,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Equity,ProfitLoss,AdditionsToInvestments,OtherAdjustmentsRelatedToInvestments,ProfitLossRelatedToInvestments,GrossProfitLoss,IncomeFromInvestmentsInAssociates,IncomeFromInvestmentsInGroupEnterprises,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Dividend,DividendPaid,LongtermInvestmentsAndReceivables,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermInvestments,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,AddressOfAuditorCountry,EmailOfAuditor,RelatedEntityLegalForm,RelatedEntityName,RelatedEntityRegisteredOffice,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,NameAndSurnameOfAuditor,NameOfAuditFirm,TelephoneNumberOfAuditor,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity
73608112,2014-10-01,2014-10-01,c176,,http://regnskaber.virk.dk/21180637/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzA0L2MzLzJhLzIzYmQtNDdlMi1hMzliLTk4MmZhNTQzNzkzYg.pdf,http://regnskaber.virk.dk/21180637/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzQyLzA2LzZlL2JjNDItNGFkMS1iY2RlLTBjY2MzNTA1MDAxZQ.xml,-2094515.0,Hobro,9500.0,1.0,Engblommevej,"9690, Fjerritslev","Borups AllÃ©, 3",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-02-09,2017-02-09,2017-02-28,73608112.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for Jens Vraa ApS.,Ãrsrapport,2280000.0,Jens Vraa,Jens Vraa,Jens Vraa ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Hobro,2014-10-01,2015-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rebild,2016-09-30,2015-10-01,2017-02-09,Fjerritslev,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23541666,indberetninger-20180424,2.5118406,73608112.0,,2018-03-27T19:51:07.925Z,2017-03-02T07:04:42.298Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AD-49-VW,2017-03-02T07:04:42.455Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73608112,2014-10-01,2014-10-01,c251,,http://regnskaber.virk.dk/21180637/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzA0L2MzLzJhLzIzYmQtNDdlMi1hMzliLTk4MmZhNTQzNzkzYg.pdf,http://regnskaber.virk.dk/21180637/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzQyLzA2LzZlL2JjNDItNGFkMS1iY2RlLTBjY2MzNTA1MDAxZQ.xml,,Hobro,9500.0,1.0,Engblommevej,"9690, Fjerritslev","Borups AllÃ©, 3",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-02-09,2017-02-09,2017-02-28,73608112.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for Jens Vraa ApS.,Ãrsrapport,0.0,Jens Vraa,Jens Vraa,Jens Vraa ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Hobro,2014-10-01,2015-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rebild,2016-09-30,2015-10-01,2017-02-09,Fjerritslev,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23541666,indberetninger-20180424,2.5118406,73608112.0,,2018-03-27T19:51:07.925Z,2017-03-02T07:04:42.298Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AD-49-VW,2017-03-02T07:04:42.455Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73608112,2014-10-01,2014-10-01,c720,,http://regnskaber.virk.dk/21180637/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzA0L2MzLzJhLzIzYmQtNDdlMi1hMzliLTk4MmZhNTQzNzkzYg.pdf,http://regnskaber.virk.dk/21180637/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzQyLzA2LzZlL2JjNDItNGFkMS1iY2RlLTBjY2MzNTA1MDAxZQ.xml,,Hobro,9500.0,1.0,Engblommevej,"9690, Fjerritslev","Borups AllÃ©, 3",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-02-09,2017-02-09,2017-02-28,73608112.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for Jens Vraa ApS.,Ãrsrapport,,Jens Vraa,Jens Vraa,Jens Vraa ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Hobro,2014-10-01,2015-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rebild,2016-09-30,2015-10-01,2017-02-09,Fjerritslev,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23541666,indberetninger-20180424,2.5118406,73608112.0,,2018-03-27T19:51:07.925Z,2017-03-02T07:04:42.298Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AD-49-VW,2017-03-02T07:04:42.455Z,200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73608112,2014-10-01,2014-10-01,c741,,http://regnskaber.virk.dk/21180637/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzA0L2MzLzJhLzIzYmQtNDdlMi1hMzliLTk4MmZhNTQzNzkzYg.pdf,http://regnskaber.virk.dk/21180637/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzQyLzA2LzZlL2JjNDItNGFkMS1iY2RlLTBjY2MzNTA1MDAxZQ.xml,,Hobro,9500.0,1.0,Engblommevej,"9690, Fjerritslev","Borups AllÃ©, 3",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-02-09,2017-02-09,2017-02-28,73608112.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for Jens Vraa ApS.,Ãrsrapport,,Jens Vraa,Jens Vraa,Jens Vraa ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Hobro,2014-10-01,2015-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rebild,2016-09-30,2015-10-01,2017-02-09,Fjerritslev,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23541666,indberetninger-20180424,2.5118406,73608112.0,,2018-03-27T19:51:07.925Z,2017-03-02T07:04:42.298Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AD-49-VW,2017-03-02T07:04:42.455Z,21634762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73608112,2014-10-01,2014-10-01,c744,,http://regnskaber.virk.dk/21180637/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzA0L2MzLzJhLzIzYmQtNDdlMi1hMzliLTk4MmZhNTQzNzkzYg.pdf,http://regnskaber.virk.dk/21180637/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzQyLzA2LzZlL2JjNDItNGFkMS1iY2RlLTBjY2MzNTA1MDAxZQ.xml,,Hobro,9500.0,1.0,Engblommevej,"9690, Fjerritslev","Borups AllÃ©, 3",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-02-09,2017-02-09,2017-02-28,73608112.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for Jens Vraa ApS.,Ãrsrapport,,Jens Vraa,Jens Vraa,Jens Vraa ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Hobro,2014-10-01,2015-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rebild,2016-09-30,2015-10-01,2017-02-09,Fjerritslev,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23541666,indberetninger-20180424,2.5118406,73608112.0,,2018-03-27T19:51:07.925Z,2017-03-02T07:04:42.298Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AD-49-VW,2017-03-02T07:04:42.455Z,98400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73608112,2014-10-01,2015-09-30,c109,,http://regnskaber.virk.dk/21180637/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzA0L2MzLzJhLzIzYmQtNDdlMi1hMzliLTk4MmZhNTQzNzkzYg.pdf,http://regnskaber.virk.dk/21180637/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzQyLzA2LzZlL2JjNDItNGFkMS1iY2RlLTBjY2MzNTA1MDAxZQ.xml,,Hobro,9500.0,1.0,Engblommevej,"9690, Fjerritslev","Borups AllÃ©, 3",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-02-09,2017-02-09,2017-02-28,73608112.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for Jens Vraa ApS.,Ãrsrapport,,Jens Vraa,Jens Vraa,Jens Vraa ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Hobro,2014-10-01,2015-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rebild,2016-09-30,2015-10-01,2017-02-09,Fjerritslev,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23541666,indberetninger-20180424,2.5118406,73608112.0,,2018-03-27T19:51:07.925Z,2017-03-02T07:04:42.298Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AD-49-VW,2017-03-02T07:04:42.455Z,,99800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73608112,2014-10-01,2015-09-30,c123,,http://regnskaber.virk.dk/21180637/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzA0L2MzLzJhLzIzYmQtNDdlMi1hMzliLTk4MmZhNTQzNzkzYg.pdf,http://regnskaber.virk.dk/21180637/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzQyLzA2LzZlL2JjNDItNGFkMS1iY2RlLTBjY2MzNTA1MDAxZQ.xml,,Hobro,9500.0,1.0,Engblommevej,"9690, Fjerritslev","Borups AllÃ©, 3",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-02-09,2017-02-09,2017-02-28,73608112.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for Jens Vraa ApS.,Ãrsrapport,,Jens Vraa,Jens Vraa,Jens Vraa ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Hobro,2014-10-01,2015-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rebild,2016-09-30,2015-10-01,2017-02-09,Fjerritslev,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23541666,indberetninger-20180424,2.5118406,73608112.0,,2018-03-27T19:51:07.925Z,2017-03-02T07:04:42.298Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AD-49-VW,2017-03-02T07:04:42.455Z,,849362.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73608112,2014-10-01,2015-09-30,c178,,http://regnskaber.virk.dk/21180637/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzA0L2MzLzJhLzIzYmQtNDdlMi1hMzliLTk4MmZhNTQzNzkzYg.pdf,http://regnskaber.virk.dk/21180637/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzQyLzA2LzZlL2JjNDItNGFkMS1iY2RlLTBjY2MzNTA1MDAxZQ.xml,,Hobro,9500.0,1.0,Engblommevej,"9690, Fjerritslev","Borups AllÃ©, 3",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-02-09,2017-02-09,2017-02-28,73608112.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for Jens Vraa ApS.,Ãrsrapport,,Jens Vraa,Jens Vraa,Jens Vraa ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Hobro,2014-10-01,2015-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rebild,2016-09-30,2015-10-01,2017-02-09,Fjerritslev,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23541666,indberetninger-20180424,2.5118406,73608112.0,,2018-03-27T19:51:07.925Z,2017-03-02T07:04:42.298Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AD-49-VW,2017-03-02T07:04:42.455Z,,,150000.0,-149911.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73608112,2014-10-01,2015-09-30,c252,,http://regnskaber.virk.dk/21180637/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzA0L2MzLzJhLzIzYmQtNDdlMi1hMzliLTk4MmZhNTQzNzkzYg.pdf,http://regnskaber.virk.dk/21180637/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzQyLzA2LzZlL2JjNDItNGFkMS1iY2RlLTBjY2MzNTA1MDAxZQ.xml,,Hobro,9500.0,1.0,Engblommevej,"9690, Fjerritslev","Borups AllÃ©, 3",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-02-09,2017-02-09,2017-02-28,73608112.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for Jens Vraa ApS.,Ãrsrapport,,Jens Vraa,Jens Vraa,Jens Vraa ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Hobro,2014-10-01,2015-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rebild,2016-09-30,2015-10-01,2017-02-09,Fjerritslev,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23541666,indberetninger-20180424,2.5118406,73608112.0,,2018-03-27T19:51:07.925Z,2017-03-02T07:04:42.298Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AD-49-VW,2017-03-02T07:04:42.455Z,,,200000.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73608112,2014-10-01,2015-09-30,c3,,http://regnskaber.virk.dk/21180637/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzA0L2MzLzJhLzIzYmQtNDdlMi1hMzliLTk4MmZhNTQzNzkzYg.pdf,http://regnskaber.virk.dk/21180637/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzQyLzA2LzZlL2JjNDItNGFkMS1iY2RlLTBjY2MzNTA1MDAxZQ.xml,,Hobro,9500.0,1.0,Engblommevej,"9690, Fjerritslev","Borups AllÃ©, 3",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-02-09,2017-02-09,2017-02-28,73608112.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for Jens Vraa ApS.,Ãrsrapport,,Jens Vraa,Jens Vraa,Jens Vraa ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Hobro,2014-10-01,2015-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rebild,2016-09-30,2015-10-01,2017-02-09,Fjerritslev,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23541666,indberetninger-20180424,2.5118406,73608112.0,,2018-03-27T19:51:07.925Z,2017-03-02T07:04:42.298Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AD-49-VW,2017-03-02T07:04:42.455Z,,949162.0,,,,-22629.0,0.0,-149911.0,6133.0,1468193.0,1289520.0,-22629.0,340358.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
