entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccumulatedRevaluationsOfInvestments,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InvestmentsGross,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Equity,ProfitLoss,AdditionsToInvestments,OtherAdjustmentsRelatedToInvestments,EmployeeBenefitsExpense,GrossProfitLoss,ImpairmentOfFinancialAssets,IncomeFromInvestmentsInGroupEnterprises,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,Dividend,DividendPaid,LongtermInvestmentsAndReceivables,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,AddressOfAuditorCountry,EmailOfAuditor,RelatedEntityLegalForm,RelatedEntityName,RelatedEntityRegisteredOffice,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberOfAuditor,NameAndSurnameOfAuditor,NameOfAuditFirm,TelephoneNumberOfAuditor,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity
73608112,2016-10-01,2016-10-01,c176,,http://regnskaber.virk.dk/21180637/ZG9rdW1lbnRsYWdlcjovLzAzLzE4L2ZkLzI4L2IyLzVjMzUtNDM1Yy1hMjMxLWRhNmJjMGM0ZjVlMA.pdf,http://regnskaber.virk.dk/21180637/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzc2L2Y1LzBiL2JhNjEtNDg1YS04ZDIxLTQ0ZmU1ZmFjZjRiYg.xml,-2522571.0,Hobro,9500.0,1.0,Engblommevej,"9690, Fjerritslev","Borups AllÃ©, 3",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2019-03-11,2019-03-11,2019-03-11,Andre eksterne omkostninger omfatter omkostninger til administration.,73608112.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Jens Vraa ApS.,Ãrsrapport,2710000.0,Jens Vraa,Jens Vraa,Jens Vraa ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Hobro,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rebild,2018-09-30,2017-10-01,2019-03-11,Fjerritslev,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26827910,indberetninger-20180424,2.5124266,73608112.0,AWl8f7anRYGX6_YTF3_P,2019-03-14T13:59:35.003Z,2019-03-14T13:58:58.095Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AS-59-LX,2019-03-14T13:58:58.234Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73608112,2016-10-01,2016-10-01,c251,,http://regnskaber.virk.dk/21180637/ZG9rdW1lbnRsYWdlcjovLzAzLzE4L2ZkLzI4L2IyLzVjMzUtNDM1Yy1hMjMxLWRhNmJjMGM0ZjVlMA.pdf,http://regnskaber.virk.dk/21180637/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzc2L2Y1LzBiL2JhNjEtNDg1YS04ZDIxLTQ0ZmU1ZmFjZjRiYg.xml,-200000.0,Hobro,9500.0,1.0,Engblommevej,"9690, Fjerritslev","Borups AllÃ©, 3",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2019-03-11,2019-03-11,2019-03-11,Andre eksterne omkostninger omfatter omkostninger til administration.,73608112.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Jens Vraa ApS.,Ãrsrapport,200000.0,Jens Vraa,Jens Vraa,Jens Vraa ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Hobro,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rebild,2018-09-30,2017-10-01,2019-03-11,Fjerritslev,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26827910,indberetninger-20180424,2.5124266,73608112.0,AWl8f7anRYGX6_YTF3_P,2019-03-14T13:59:35.003Z,2019-03-14T13:58:58.095Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AS-59-LX,2019-03-14T13:58:58.234Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73608112,2016-10-01,2016-10-01,c720,,http://regnskaber.virk.dk/21180637/ZG9rdW1lbnRsYWdlcjovLzAzLzE4L2ZkLzI4L2IyLzVjMzUtNDM1Yy1hMjMxLWRhNmJjMGM0ZjVlMA.pdf,http://regnskaber.virk.dk/21180637/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzc2L2Y1LzBiL2JhNjEtNDg1YS04ZDIxLTQ0ZmU1ZmFjZjRiYg.xml,,Hobro,9500.0,1.0,Engblommevej,"9690, Fjerritslev","Borups AllÃ©, 3",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2019-03-11,2019-03-11,2019-03-11,Andre eksterne omkostninger omfatter omkostninger til administration.,73608112.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Jens Vraa ApS.,Ãrsrapport,,Jens Vraa,Jens Vraa,Jens Vraa ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Hobro,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rebild,2018-09-30,2017-10-01,2019-03-11,Fjerritslev,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26827910,indberetninger-20180424,2.5124266,73608112.0,AWl8f7anRYGX6_YTF3_P,2019-03-14T13:59:35.003Z,2019-03-14T13:58:58.095Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AS-59-LX,2019-03-14T13:58:58.234Z,200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73608112,2016-10-01,2016-10-01,c741,,http://regnskaber.virk.dk/21180637/ZG9rdW1lbnRsYWdlcjovLzAzLzE4L2ZkLzI4L2IyLzVjMzUtNDM1Yy1hMjMxLWRhNmJjMGM0ZjVlMA.pdf,http://regnskaber.virk.dk/21180637/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzc2L2Y1LzBiL2JhNjEtNDg1YS04ZDIxLTQ0ZmU1ZmFjZjRiYg.xml,,Hobro,9500.0,1.0,Engblommevej,"9690, Fjerritslev","Borups AllÃ©, 3",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2019-03-11,2019-03-11,2019-03-11,Andre eksterne omkostninger omfatter omkostninger til administration.,73608112.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Jens Vraa ApS.,Ãrsrapport,,Jens Vraa,Jens Vraa,Jens Vraa ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Hobro,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rebild,2018-09-30,2017-10-01,2019-03-11,Fjerritslev,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26827910,indberetninger-20180424,2.5124266,73608112.0,AWl8f7anRYGX6_YTF3_P,2019-03-14T13:59:35.003Z,2019-03-14T13:58:58.095Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AS-59-LX,2019-03-14T13:58:58.234Z,22565746.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73608112,2016-10-01,2016-10-01,c744,,http://regnskaber.virk.dk/21180637/ZG9rdW1lbnRsYWdlcjovLzAzLzE4L2ZkLzI4L2IyLzVjMzUtNDM1Yy1hMjMxLWRhNmJjMGM0ZjVlMA.pdf,http://regnskaber.virk.dk/21180637/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzc2L2Y1LzBiL2JhNjEtNDg1YS04ZDIxLTQ0ZmU1ZmFjZjRiYg.xml,,Hobro,9500.0,1.0,Engblommevej,"9690, Fjerritslev","Borups AllÃ©, 3",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2019-03-11,2019-03-11,2019-03-11,Andre eksterne omkostninger omfatter omkostninger til administration.,73608112.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Jens Vraa ApS.,Ãrsrapport,,Jens Vraa,Jens Vraa,Jens Vraa ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Hobro,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rebild,2018-09-30,2017-10-01,2019-03-11,Fjerritslev,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26827910,indberetninger-20180424,2.5124266,73608112.0,AWl8f7anRYGX6_YTF3_P,2019-03-14T13:59:35.003Z,2019-03-14T13:58:58.095Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AS-59-LX,2019-03-14T13:58:58.234Z,101200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73608112,2016-10-01,2017-09-30,c109,,http://regnskaber.virk.dk/21180637/ZG9rdW1lbnRsYWdlcjovLzAzLzE4L2ZkLzI4L2IyLzVjMzUtNDM1Yy1hMjMxLWRhNmJjMGM0ZjVlMA.pdf,http://regnskaber.virk.dk/21180637/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzc2L2Y1LzBiL2JhNjEtNDg1YS04ZDIxLTQ0ZmU1ZmFjZjRiYg.xml,,Hobro,9500.0,1.0,Engblommevej,"9690, Fjerritslev","Borups AllÃ©, 3",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2019-03-11,2019-03-11,2019-03-11,Andre eksterne omkostninger omfatter omkostninger til administration.,73608112.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Jens Vraa ApS.,Ãrsrapport,,Jens Vraa,Jens Vraa,Jens Vraa ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Hobro,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rebild,2018-09-30,2017-10-01,2019-03-11,Fjerritslev,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26827910,indberetninger-20180424,2.5124266,73608112.0,AWl8f7anRYGX6_YTF3_P,2019-03-14T13:59:35.003Z,2019-03-14T13:58:58.095Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AS-59-LX,2019-03-14T13:58:58.234Z,,103400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73608112,2016-10-01,2017-09-30,c123,,http://regnskaber.virk.dk/21180637/ZG9rdW1lbnRsYWdlcjovLzAzLzE4L2ZkLzI4L2IyLzVjMzUtNDM1Yy1hMjMxLWRhNmJjMGM0ZjVlMA.pdf,http://regnskaber.virk.dk/21180637/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzc2L2Y1LzBiL2JhNjEtNDg1YS04ZDIxLTQ0ZmU1ZmFjZjRiYg.xml,,Hobro,9500.0,1.0,Engblommevej,"9690, Fjerritslev","Borups AllÃ©, 3",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2019-03-11,2019-03-11,2019-03-11,Andre eksterne omkostninger omfatter omkostninger til administration.,73608112.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Jens Vraa ApS.,Ãrsrapport,,Jens Vraa,Jens Vraa,Jens Vraa ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Hobro,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rebild,2018-09-30,2017-10-01,2019-03-11,Fjerritslev,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26827910,indberetninger-20180424,2.5124266,73608112.0,AWl8f7anRYGX6_YTF3_P,2019-03-14T13:59:35.003Z,2019-03-14T13:58:58.095Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AS-59-LX,2019-03-14T13:58:58.234Z,,1228775.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73608112,2016-10-01,2017-09-30,c178,,http://regnskaber.virk.dk/21180637/ZG9rdW1lbnRsYWdlcjovLzAzLzE4L2ZkLzI4L2IyLzVjMzUtNDM1Yy1hMjMxLWRhNmJjMGM0ZjVlMA.pdf,http://regnskaber.virk.dk/21180637/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzc2L2Y1LzBiL2JhNjEtNDg1YS04ZDIxLTQ0ZmU1ZmFjZjRiYg.xml,,Hobro,9500.0,1.0,Engblommevej,"9690, Fjerritslev","Borups AllÃ©, 3",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2019-03-11,2019-03-11,2019-03-11,Andre eksterne omkostninger omfatter omkostninger til administration.,73608112.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Jens Vraa ApS.,Ãrsrapport,,Jens Vraa,Jens Vraa,Jens Vraa ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Hobro,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rebild,2018-09-30,2017-10-01,2019-03-11,Fjerritslev,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26827910,indberetninger-20180424,2.5124266,73608112.0,AWl8f7anRYGX6_YTF3_P,2019-03-14T13:59:35.003Z,2019-03-14T13:58:58.095Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AS-59-LX,2019-03-14T13:58:58.234Z,,,235000.0,-234794.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73608112,2016-10-01,2017-09-30,c3,,http://regnskaber.virk.dk/21180637/ZG9rdW1lbnRsYWdlcjovLzAzLzE4L2ZkLzI4L2IyLzVjMzUtNDM1Yy1hMjMxLWRhNmJjMGM0ZjVlMA.pdf,http://regnskaber.virk.dk/21180637/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzc2L2Y1LzBiL2JhNjEtNDg1YS04ZDIxLTQ0ZmU1ZmFjZjRiYg.xml,,Hobro,9500.0,1.0,Engblommevej,"9690, Fjerritslev","Borups AllÃ©, 3",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2019-03-11,2019-03-11,2019-03-11,Andre eksterne omkostninger omfatter omkostninger til administration.,73608112.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Jens Vraa ApS.,Ãrsrapport,,Jens Vraa,Jens Vraa,Jens Vraa ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Hobro,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rebild,2018-09-30,2017-10-01,2019-03-11,Fjerritslev,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26827910,indberetninger-20180424,2.5124266,73608112.0,AWl8f7anRYGX6_YTF3_P,2019-03-14T13:59:35.003Z,2019-03-14T13:58:58.095Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AS-59-LX,2019-03-14T13:58:58.234Z,,1332175.0,,,0.0,-25016.0,262500.0,-234794.0,9472.0,2314343.0,9472.0,1782561.0,-25016.0,450386.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73608112,2016-10-01,2017-09-30,c742,,http://regnskaber.virk.dk/21180637/ZG9rdW1lbnRsYWdlcjovLzAzLzE4L2ZkLzI4L2IyLzVjMzUtNDM1Yy1hMjMxLWRhNmJjMGM0ZjVlMA.pdf,http://regnskaber.virk.dk/21180637/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzc2L2Y1LzBiL2JhNjEtNDg1YS04ZDIxLTQ0ZmU1ZmFjZjRiYg.xml,,Hobro,9500.0,1.0,Engblommevej,"9690, Fjerritslev","Borups AllÃ©, 3",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2019-03-11,2019-03-11,2019-03-11,Andre eksterne omkostninger omfatter omkostninger til administration.,73608112.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Jens Vraa ApS.,Ãrsrapport,,Jens Vraa,Jens Vraa,Jens Vraa ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Hobro,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rebild,2018-09-30,2017-10-01,2019-03-11,Fjerritslev,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26827910,indberetninger-20180424,2.5124266,73608112.0,AWl8f7anRYGX6_YTF3_P,2019-03-14T13:59:35.003Z,2019-03-14T13:58:58.095Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AS-59-LX,2019-03-14T13:58:58.234Z,,1228775.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
