entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,IncomeFromInvestmentsInAssociates,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,WritedownsOfCurrentAssetsThatExceedNormalWritedowns,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherLongtermPayables,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard
25936876,2014-09-01,2015-08-31,ID_11,,http://regnskaber.virk.dk/67863952/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzk5L2NmL2ZkLzZjMzAtNDU1Ny1hMDU5LWQxNzdlNjc1ZDRlZA.pdf,http://regnskaber.virk.dk/67863952/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0L2Q2L2NiLzU1LzBmZTQtNGY2YS1hOWUxLWQ1M2RmODc0ZTEwYg.xml,"2770, Kastrup",TÃ¸mmerupvej 75,Til kapitalejerne i On-Site Denmark ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. august 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. september 2015 - 31. august 2016.",2017-01-31,2017-01-31,2001-03-02,2017-01-31,13254192.0,25936876.0,13254192.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. september 2015 - 31. august 2016 for On-Site Denmark ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars SkovhÃ¸j,Revisionsfirmaet Gutfelt A/S,On-Site Denmark ApS,Revisionsfirmaet Gutfelt A/S,DragÃ¸r,2014-09-01,2015-08-31,-159911.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"DragÃ¸r, 155",2016-08-31,2015-09-01,2017-01-31,Kastrup,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23456739,indberetninger-20180424,2.5118417999999996,25936876,,2018-03-27T14:14:32.263Z,2017-02-06T14:19:42.732Z,regnskab,0.0,,2016-08-31,2015-09-01,X17-AC-12-TQ,2017-02-06T14:19:43.235Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25936876,2014-09-01,2015-08-31,ID_5,,http://regnskaber.virk.dk/67863952/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzk5L2NmL2ZkLzZjMzAtNDU1Ny1hMDU5LWQxNzdlNjc1ZDRlZA.pdf,http://regnskaber.virk.dk/67863952/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0L2Q2L2NiLzU1LzBmZTQtNGY2YS1hOWUxLWQ1M2RmODc0ZTEwYg.xml,"2770, Kastrup",TÃ¸mmerupvej 75,Til kapitalejerne i On-Site Denmark ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. august 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. september 2015 - 31. august 2016.",2017-01-31,2017-01-31,2001-03-02,2017-01-31,13254192.0,25936876.0,13254192.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. september 2015 - 31. august 2016 for On-Site Denmark ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars SkovhÃ¸j,Revisionsfirmaet Gutfelt A/S,On-Site Denmark ApS,Revisionsfirmaet Gutfelt A/S,DragÃ¸r,2014-09-01,2015-08-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"DragÃ¸r, 155",2016-08-31,2015-09-01,2017-01-31,Kastrup,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23456739,indberetninger-20180424,2.5118417999999996,25936876,,2018-03-27T14:14:32.263Z,2017-02-06T14:19:42.732Z,regnskab,0.0,,2016-08-31,2015-09-01,X17-AC-12-TQ,2017-02-06T14:19:43.235Z,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25936876,2014-09-01,2015-08-31,ID_7,,http://regnskaber.virk.dk/67863952/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzk5L2NmL2ZkLzZjMzAtNDU1Ny1hMDU5LWQxNzdlNjc1ZDRlZA.pdf,http://regnskaber.virk.dk/67863952/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0L2Q2L2NiLzU1LzBmZTQtNGY2YS1hOWUxLWQ1M2RmODc0ZTEwYg.xml,"2770, Kastrup",TÃ¸mmerupvej 75,Til kapitalejerne i On-Site Denmark ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. august 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. september 2015 - 31. august 2016.",2017-01-31,2017-01-31,2001-03-02,2017-01-31,13254192.0,25936876.0,13254192.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. september 2015 - 31. august 2016 for On-Site Denmark ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars SkovhÃ¸j,Revisionsfirmaet Gutfelt A/S,On-Site Denmark ApS,Revisionsfirmaet Gutfelt A/S,DragÃ¸r,2014-09-01,2015-08-31,384911.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"DragÃ¸r, 155",2016-08-31,2015-09-01,2017-01-31,Kastrup,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23456739,indberetninger-20180424,2.5118417999999996,25936876,,2018-03-27T14:14:32.263Z,2017-02-06T14:19:42.732Z,regnskab,0.0,,2016-08-31,2015-09-01,X17-AC-12-TQ,2017-02-06T14:19:43.235Z,,87000.0,1647494.0,1946680.0,238459.0,467560.0,142104.0,82649.0,70082.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25936876,2014-09-01,2015-08-31,ID_9,,http://regnskaber.virk.dk/67863952/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzk5L2NmL2ZkLzZjMzAtNDU1Ny1hMDU5LWQxNzdlNjc1ZDRlZA.pdf,http://regnskaber.virk.dk/67863952/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0L2Q2L2NiLzU1LzBmZTQtNGY2YS1hOWUxLWQ1M2RmODc0ZTEwYg.xml,"2770, Kastrup",TÃ¸mmerupvej 75,Til kapitalejerne i On-Site Denmark ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. august 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. september 2015 - 31. august 2016.",2017-01-31,2017-01-31,2001-03-02,2017-01-31,13254192.0,25936876.0,13254192.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. september 2015 - 31. august 2016 for On-Site Denmark ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars SkovhÃ¸j,Revisionsfirmaet Gutfelt A/S,On-Site Denmark ApS,Revisionsfirmaet Gutfelt A/S,DragÃ¸r,2014-09-01,2015-08-31,-225000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"DragÃ¸r, 155",2016-08-31,2015-09-01,2017-01-31,Kastrup,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23456739,indberetninger-20180424,2.5118417999999996,25936876,,2018-03-27T14:14:32.263Z,2017-02-06T14:19:42.732Z,regnskab,0.0,,2016-08-31,2015-09-01,X17-AC-12-TQ,2017-02-06T14:19:43.235Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25936876,2015-08-31,2015-08-31,ID_13,,http://regnskaber.virk.dk/67863952/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzk5L2NmL2ZkLzZjMzAtNDU1Ny1hMDU5LWQxNzdlNjc1ZDRlZA.pdf,http://regnskaber.virk.dk/67863952/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0L2Q2L2NiLzU1LzBmZTQtNGY2YS1hOWUxLWQ1M2RmODc0ZTEwYg.xml,"2770, Kastrup",TÃ¸mmerupvej 75,Til kapitalejerne i On-Site Denmark ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. august 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. september 2015 - 31. august 2016.",2017-01-31,2017-01-31,2001-03-02,2017-01-31,13254192.0,25936876.0,13254192.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. september 2015 - 31. august 2016 for On-Site Denmark ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars SkovhÃ¸j,Revisionsfirmaet Gutfelt A/S,On-Site Denmark ApS,Revisionsfirmaet Gutfelt A/S,DragÃ¸r,2014-09-01,2015-08-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"DragÃ¸r, 155",2016-08-31,2015-09-01,2017-01-31,Kastrup,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23456739,indberetninger-20180424,2.5118417999999996,25936876,,2018-03-27T14:14:32.263Z,2017-02-06T14:19:42.732Z,regnskab,0.0,,2016-08-31,2015-09-01,X17-AC-12-TQ,2017-02-06T14:19:43.235Z,,,,,,,,,,6524944.0,4249111.0,125000.0,6111111.0,22413.0,5062466.0,348000.0,6524944.0,1441606.0,65833.0,27620.0,61718.0,413833.0,61718.0,38213.0,428956.0,265735.0,348000.0,225000.0,20872.0,20872.0,4712466.0,1379888.0,1862000.0,50176.0,950932.0,1523676.0,,,
25936876,2015-09-01,2016-08-31,ID_0,,http://regnskaber.virk.dk/67863952/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzk5L2NmL2ZkLzZjMzAtNDU1Ny1hMDU5LWQxNzdlNjc1ZDRlZA.pdf,http://regnskaber.virk.dk/67863952/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0L2Q2L2NiLzU1LzBmZTQtNGY2YS1hOWUxLWQ1M2RmODc0ZTEwYg.xml,"2770, Kastrup",TÃ¸mmerupvej 75,Til kapitalejerne i On-Site Denmark ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. august 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. september 2015 - 31. august 2016.",2017-01-31,2017-01-31,2001-03-02,2017-01-31,13254192.0,25936876.0,13254192.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. september 2015 - 31. august 2016 for On-Site Denmark ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars SkovhÃ¸j,Revisionsfirmaet Gutfelt A/S,On-Site Denmark ApS,Revisionsfirmaet Gutfelt A/S,DragÃ¸r,2014-09-01,2015-08-31,102582.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"DragÃ¸r, 155",2016-08-31,2015-09-01,2017-01-31,Kastrup,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23456739,indberetninger-20180424,2.5118417999999996,25936876,,2018-03-27T14:14:32.263Z,2017-02-06T14:19:42.732Z,regnskab,0.0,,2016-08-31,2015-09-01,X17-AC-12-TQ,2017-02-06T14:19:43.235Z,,95600.0,1403165.0,1213820.0,244800.0,81710.0,-284945.0,-20872.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25936876,2015-09-01,2016-08-31,ID_1,,http://regnskaber.virk.dk/67863952/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzk5L2NmL2ZkLzZjMzAtNDU1Ny1hMDU5LWQxNzdlNjc1ZDRlZA.pdf,http://regnskaber.virk.dk/67863952/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0L2Q2L2NiLzU1LzBmZTQtNGY2YS1hOWUxLWQ1M2RmODc0ZTEwYg.xml,"2770, Kastrup",TÃ¸mmerupvej 75,Til kapitalejerne i On-Site Denmark ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. august 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. september 2015 - 31. august 2016.",2017-01-31,2017-01-31,2001-03-02,2017-01-31,13254192.0,25936876.0,13254192.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. september 2015 - 31. august 2016 for On-Site Denmark ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars SkovhÃ¸j,Revisionsfirmaet Gutfelt A/S,On-Site Denmark ApS,Revisionsfirmaet Gutfelt A/S,DragÃ¸r,2014-09-01,2015-08-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"DragÃ¸r, 155",2016-08-31,2015-09-01,2017-01-31,Kastrup,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23456739,indberetninger-20180424,2.5118417999999996,25936876,,2018-03-27T14:14:32.263Z,2017-02-06T14:19:42.732Z,regnskab,0.0,,2016-08-31,2015-09-01,X17-AC-12-TQ,2017-02-06T14:19:43.235Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lars SkovhÃ¸j,,
25936876,2015-09-01,2016-08-31,ID_10,,http://regnskaber.virk.dk/67863952/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzk5L2NmL2ZkLzZjMzAtNDU1Ny1hMDU5LWQxNzdlNjc1ZDRlZA.pdf,http://regnskaber.virk.dk/67863952/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0L2Q2L2NiLzU1LzBmZTQtNGY2YS1hOWUxLWQ1M2RmODc0ZTEwYg.xml,"2770, Kastrup",TÃ¸mmerupvej 75,Til kapitalejerne i On-Site Denmark ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. august 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. september 2015 - 31. august 2016.",2017-01-31,2017-01-31,2001-03-02,2017-01-31,13254192.0,25936876.0,13254192.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. september 2015 - 31. august 2016 for On-Site Denmark ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars SkovhÃ¸j,Revisionsfirmaet Gutfelt A/S,On-Site Denmark ApS,Revisionsfirmaet Gutfelt A/S,DragÃ¸r,2014-09-01,2015-08-31,127193.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"DragÃ¸r, 155",2016-08-31,2015-09-01,2017-01-31,Kastrup,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23456739,indberetninger-20180424,2.5118417999999996,25936876,,2018-03-27T14:14:32.263Z,2017-02-06T14:19:42.732Z,regnskab,0.0,,2016-08-31,2015-09-01,X17-AC-12-TQ,2017-02-06T14:19:43.235Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25936876,2015-09-01,2016-08-31,ID_14,,http://regnskaber.virk.dk/67863952/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzk5L2NmL2ZkLzZjMzAtNDU1Ny1hMDU5LWQxNzdlNjc1ZDRlZA.pdf,http://regnskaber.virk.dk/67863952/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0L2Q2L2NiLzU1LzBmZTQtNGY2YS1hOWUxLWQ1M2RmODc0ZTEwYg.xml,"2770, Kastrup",TÃ¸mmerupvej 75,Til kapitalejerne i On-Site Denmark ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. august 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. september 2015 - 31. august 2016.",2017-01-31,2017-01-31,2001-03-02,2017-01-31,13254192.0,25936876.0,13254192.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. september 2015 - 31. august 2016 for On-Site Denmark ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars SkovhÃ¸j,Revisionsfirmaet Gutfelt A/S,On-Site Denmark ApS,Revisionsfirmaet Gutfelt A/S,DragÃ¸r,2014-09-01,2015-08-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"DragÃ¸r, 155",2016-08-31,2015-09-01,2017-01-31,Kastrup,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23456739,indberetninger-20180424,2.5118417999999996,25936876,,2018-03-27T14:14:32.263Z,2017-02-06T14:19:42.732Z,regnskab,0.0,,2016-08-31,2015-09-01,X17-AC-12-TQ,2017-02-06T14:19:43.235Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25936876,2015-09-01,2016-08-31,ID_15,,http://regnskaber.virk.dk/67863952/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzk5L2NmL2ZkLzZjMzAtNDU1Ny1hMDU5LWQxNzdlNjc1ZDRlZA.pdf,http://regnskaber.virk.dk/67863952/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0L2Q2L2NiLzU1LzBmZTQtNGY2YS1hOWUxLWQ1M2RmODc0ZTEwYg.xml,"2770, Kastrup",TÃ¸mmerupvej 75,Til kapitalejerne i On-Site Denmark ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. august 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. september 2015 - 31. august 2016.",2017-01-31,2017-01-31,2001-03-02,2017-01-31,13254192.0,25936876.0,13254192.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. september 2015 - 31. august 2016 for On-Site Denmark ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars SkovhÃ¸j,Revisionsfirmaet Gutfelt A/S,On-Site Denmark ApS,Revisionsfirmaet Gutfelt A/S,DragÃ¸r,2014-09-01,2015-08-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"DragÃ¸r, 155",2016-08-31,2015-09-01,2017-01-31,Kastrup,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23456739,indberetninger-20180424,2.5118417999999996,25936876,,2018-03-27T14:14:32.263Z,2017-02-06T14:19:42.732Z,regnskab,0.0,,2016-08-31,2015-09-01,X17-AC-12-TQ,2017-02-06T14:19:43.235Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
