entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,FinanceExpensesArisingFromGroupEnterprises,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncome,OtherFinanceIncomeFromGroupEnterprises,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,RestOfOtherFinanceExpenses,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermInvestments,OtherShorttermPayables,RetainedEarnings,SharePremium,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm,NameAndSurnameOfMemberOfSupervisoryBoard
21228273,2014-01-01,2014-12-31,c6,http://regnskaber.virk.dk/37282212/ZG9rdW1lbnRsYWdlcjovLzAzL2U0L2U4L2ZmL2IxL2QzMmYtNDk2ZS04OWI4LWVkYTg2ZWVmZjAyMg.xhtml,http://regnskaber.virk.dk/37282212/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzU0L2Q1LzQwLzJkNWUtNDM4ZS05MmZkLWExNTczOTQyMGJmOA.pdf,http://regnskaber.virk.dk/37282212/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3LzVmL2E2L2NhL2M4ODAtNGU3ZS1hZjA1LTQwYTFkN2I3NGZjZA.xml,true,Danmark,DK,Horsens,8700.0,36C,HÃ¸egh Guldbergs Gade,8100 Aarhus C,HÃ¸rning,8362.0,15.0,Gl Ryvej,8700 Horsens,"HÃ¸egh Guldbergs Gade 36 C, 1 th",Til den daglige ledelse i EVERGREEN 2000 A/S,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-06-06,2016-06-06,Registreret revisor,24700.0,-13125.0,21228273.0,1016443189.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul E. Brodersen,Arne Kirkegaard Mouritsen,Arne Kirkegaard Mouritsen,Handelsbanken,EVERGREEN 2000 A/S,"Leif Mikkelsen & Partnere A/S, Registrerede revisorer",1960.0,462414.0,HÃ¸rning,2014-01-01,2014-12-31,279551.0,375811.0,-13125.0,2015-12-31,2015-01-01,50738.0,false,false,2016-06-06,Horsens,96260.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22617830,indberetninger-20180424,2.5927916,21228273.0,,2018-03-29T00:26:19.919Z,2016-06-06T14:22:09.008Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-22-CD,2016-06-06T14:22:09.318Z,,,,,,,,,,,,,,,,,,,,,
21228273,2014-01-01,2014-12-31,c8,http://regnskaber.virk.dk/37282212/ZG9rdW1lbnRsYWdlcjovLzAzL2U0L2U4L2ZmL2IxL2QzMmYtNDk2ZS04OWI4LWVkYTg2ZWVmZjAyMg.xhtml,http://regnskaber.virk.dk/37282212/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzU0L2Q1LzQwLzJkNWUtNDM4ZS05MmZkLWExNTczOTQyMGJmOA.pdf,http://regnskaber.virk.dk/37282212/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3LzVmL2E2L2NhL2M4ODAtNGU3ZS1hZjA1LTQwYTFkN2I3NGZjZA.xml,true,Danmark,DK,Horsens,8700.0,36C,HÃ¸egh Guldbergs Gade,8100 Aarhus C,HÃ¸rning,8362.0,15.0,Gl Ryvej,8700 Horsens,"HÃ¸egh Guldbergs Gade 36 C, 1 th",Til den daglige ledelse i EVERGREEN 2000 A/S,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-06-06,2016-06-06,Registreret revisor,,,21228273.0,1016443189.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul E. Brodersen,Arne Kirkegaard Mouritsen,Arne Kirkegaard Mouritsen,Handelsbanken,EVERGREEN 2000 A/S,"Leif Mikkelsen & Partnere A/S, Registrerede revisorer",,,HÃ¸rning,2014-01-01,2014-12-31,279551.0,,,2015-12-31,2015-01-01,,false,false,2016-06-06,Horsens,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22617830,indberetninger-20180424,2.5927916,21228273.0,,2018-03-29T00:26:19.919Z,2016-06-06T14:22:09.008Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-22-CD,2016-06-06T14:22:09.318Z,,,,,,,,,,,,,,,,,,,,,
21228273,2014-12-31,2014-12-31,c10,http://regnskaber.virk.dk/37282212/ZG9rdW1lbnRsYWdlcjovLzAzL2U0L2U4L2ZmL2IxL2QzMmYtNDk2ZS04OWI4LWVkYTg2ZWVmZjAyMg.xhtml,http://regnskaber.virk.dk/37282212/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzU0L2Q1LzQwLzJkNWUtNDM4ZS05MmZkLWExNTczOTQyMGJmOA.pdf,http://regnskaber.virk.dk/37282212/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3LzVmL2E2L2NhL2M4ODAtNGU3ZS1hZjA1LTQwYTFkN2I3NGZjZA.xml,true,Danmark,DK,Horsens,8700.0,36C,HÃ¸egh Guldbergs Gade,8100 Aarhus C,HÃ¸rning,8362.0,15.0,Gl Ryvej,8700 Horsens,"HÃ¸egh Guldbergs Gade 36 C, 1 th",Til den daglige ledelse i EVERGREEN 2000 A/S,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-06-06,2016-06-06,Registreret revisor,,,21228273.0,1016443189.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul E. Brodersen,Arne Kirkegaard Mouritsen,Arne Kirkegaard Mouritsen,Handelsbanken,EVERGREEN 2000 A/S,"Leif Mikkelsen & Partnere A/S, Registrerede revisorer",,,HÃ¸rning,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,,false,false,2016-06-06,Horsens,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22617830,indberetninger-20180424,2.5927916,21228273.0,,2018-03-29T00:26:19.919Z,2016-06-06T14:22:09.008Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-22-CD,2016-06-06T14:22:09.318Z,9600918.0,500000.0,9600918.0,7805608.0,9600918.0,1795310.0,11600.0,14860.0,7280608.0,25000.0,11600.0,1795310.0,611731.0,1065503.0,9589318.0,9589318.0,96216.0,7000.0,,,
21228273,2015-01-01,2015-12-31,c0,http://regnskaber.virk.dk/37282212/ZG9rdW1lbnRsYWdlcjovLzAzL2U0L2U4L2ZmL2IxL2QzMmYtNDk2ZS04OWI4LWVkYTg2ZWVmZjAyMg.xhtml,http://regnskaber.virk.dk/37282212/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzU0L2Q1LzQwLzJkNWUtNDM4ZS05MmZkLWExNTczOTQyMGJmOA.pdf,http://regnskaber.virk.dk/37282212/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3LzVmL2E2L2NhL2M4ODAtNGU3ZS1hZjA1LTQwYTFkN2I3NGZjZA.xml,true,Danmark,DK,Horsens,8700.0,36C,HÃ¸egh Guldbergs Gade,8100 Aarhus C,HÃ¸rning,8362.0,15.0,Gl Ryvej,8700 Horsens,"HÃ¸egh Guldbergs Gade 36 C, 1 th",Til den daglige ledelse i EVERGREEN 2000 A/S,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-06-06,2016-06-06,Registreret revisor,30586.0,-13125.0,21228273.0,1016443189.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul E. Brodersen,Arne Kirkegaard Mouritsen,Arne Kirkegaard Mouritsen,Handelsbanken,EVERGREEN 2000 A/S,"Leif Mikkelsen & Partnere A/S, Registrerede revisorer",1320.0,479466.0,HÃ¸rning,2014-01-01,2014-12-31,293797.0,384048.0,-13125.0,2015-12-31,2015-01-01,53027.0,false,false,2016-06-06,Horsens,90251.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22617830,indberetninger-20180424,2.5927916,21228273.0,,2018-03-29T00:26:19.919Z,2016-06-06T14:22:09.008Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-22-CD,2016-06-06T14:22:09.318Z,,,,,,,,,,,,,,,,,,,,,
21228273,2015-01-01,2015-12-31,c1,http://regnskaber.virk.dk/37282212/ZG9rdW1lbnRsYWdlcjovLzAzL2U0L2U4L2ZmL2IxL2QzMmYtNDk2ZS04OWI4LWVkYTg2ZWVmZjAyMg.xhtml,http://regnskaber.virk.dk/37282212/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzU0L2Q1LzQwLzJkNWUtNDM4ZS05MmZkLWExNTczOTQyMGJmOA.pdf,http://regnskaber.virk.dk/37282212/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3LzVmL2E2L2NhL2M4ODAtNGU3ZS1hZjA1LTQwYTFkN2I3NGZjZA.xml,true,Danmark,DK,Horsens,8700.0,36C,HÃ¸egh Guldbergs Gade,8100 Aarhus C,HÃ¸rning,8362.0,15.0,Gl Ryvej,8700 Horsens,"HÃ¸egh Guldbergs Gade 36 C, 1 th",Til den daglige ledelse i EVERGREEN 2000 A/S,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-06-06,2016-06-06,Registreret revisor,,,21228273.0,1016443189.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul E. Brodersen,Arne Kirkegaard Mouritsen,Arne Kirkegaard Mouritsen,Handelsbanken,EVERGREEN 2000 A/S,"Leif Mikkelsen & Partnere A/S, Registrerede revisorer",,,HÃ¸rning,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,,false,false,2016-06-06,Horsens,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22617830,indberetninger-20180424,2.5927916,21228273.0,,2018-03-29T00:26:19.919Z,2016-06-06T14:22:09.008Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-22-CD,2016-06-06T14:22:09.318Z,,,,,,,,,,,,,,,,,,,32676421.0,"Leif Mikkelsen & Partnere A/S, Registrerede revisorer",
21228273,2015-01-01,2015-12-31,c2,http://regnskaber.virk.dk/37282212/ZG9rdW1lbnRsYWdlcjovLzAzL2U0L2U4L2ZmL2IxL2QzMmYtNDk2ZS04OWI4LWVkYTg2ZWVmZjAyMg.xhtml,http://regnskaber.virk.dk/37282212/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzU0L2Q1LzQwLzJkNWUtNDM4ZS05MmZkLWExNTczOTQyMGJmOA.pdf,http://regnskaber.virk.dk/37282212/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3LzVmL2E2L2NhL2M4ODAtNGU3ZS1hZjA1LTQwYTFkN2I3NGZjZA.xml,true,Danmark,DK,Horsens,8700.0,36C,HÃ¸egh Guldbergs Gade,8100 Aarhus C,HÃ¸rning,8362.0,15.0,Gl Ryvej,8700 Horsens,"HÃ¸egh Guldbergs Gade 36 C, 1 th",Til den daglige ledelse i EVERGREEN 2000 A/S,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-06-06,2016-06-06,Registreret revisor,,,21228273.0,1016443189.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul E. Brodersen,Arne Kirkegaard Mouritsen,Arne Kirkegaard Mouritsen,Handelsbanken,EVERGREEN 2000 A/S,"Leif Mikkelsen & Partnere A/S, Registrerede revisorer",,,HÃ¸rning,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,,false,false,2016-06-06,Horsens,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22617830,indberetninger-20180424,2.5927916,21228273.0,,2018-03-29T00:26:19.919Z,2016-06-06T14:22:09.008Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-22-CD,2016-06-06T14:22:09.318Z,,,,,,,,,,,,,,,,,,,,,
21228273,2015-01-01,2015-12-31,c3,http://regnskaber.virk.dk/37282212/ZG9rdW1lbnRsYWdlcjovLzAzL2U0L2U4L2ZmL2IxL2QzMmYtNDk2ZS04OWI4LWVkYTg2ZWVmZjAyMg.xhtml,http://regnskaber.virk.dk/37282212/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzU0L2Q1LzQwLzJkNWUtNDM4ZS05MmZkLWExNTczOTQyMGJmOA.pdf,http://regnskaber.virk.dk/37282212/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3LzVmL2E2L2NhL2M4ODAtNGU3ZS1hZjA1LTQwYTFkN2I3NGZjZA.xml,true,Danmark,DK,Horsens,8700.0,36C,HÃ¸egh Guldbergs Gade,8100 Aarhus C,HÃ¸rning,8362.0,15.0,Gl Ryvej,8700 Horsens,"HÃ¸egh Guldbergs Gade 36 C, 1 th",Til den daglige ledelse i EVERGREEN 2000 A/S,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-06-06,2016-06-06,Registreret revisor,,,21228273.0,1016443189.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul E. Brodersen,Arne Kirkegaard Mouritsen,Arne Kirkegaard Mouritsen,Handelsbanken,EVERGREEN 2000 A/S,"Leif Mikkelsen & Partnere A/S, Registrerede revisorer",,,HÃ¸rning,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,,false,false,2016-06-06,Horsens,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22617830,indberetninger-20180424,2.5927916,21228273.0,,2018-03-29T00:26:19.919Z,2016-06-06T14:22:09.008Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-22-CD,2016-06-06T14:22:09.318Z,,,,,,,,,,,,,,,,,,,,,Arne Kirkegaard Mouritsen
21228273,2015-01-01,2015-12-31,c4,http://regnskaber.virk.dk/37282212/ZG9rdW1lbnRsYWdlcjovLzAzL2U0L2U4L2ZmL2IxL2QzMmYtNDk2ZS04OWI4LWVkYTg2ZWVmZjAyMg.xhtml,http://regnskaber.virk.dk/37282212/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzU0L2Q1LzQwLzJkNWUtNDM4ZS05MmZkLWExNTczOTQyMGJmOA.pdf,http://regnskaber.virk.dk/37282212/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3LzVmL2E2L2NhL2M4ODAtNGU3ZS1hZjA1LTQwYTFkN2I3NGZjZA.xml,true,Danmark,DK,Horsens,8700.0,36C,HÃ¸egh Guldbergs Gade,8100 Aarhus C,HÃ¸rning,8362.0,15.0,Gl Ryvej,8700 Horsens,"HÃ¸egh Guldbergs Gade 36 C, 1 th",Til den daglige ledelse i EVERGREEN 2000 A/S,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-06-06,2016-06-06,Registreret revisor,,,21228273.0,1016443189.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul E. Brodersen,Arne Kirkegaard Mouritsen,Arne Kirkegaard Mouritsen,Handelsbanken,EVERGREEN 2000 A/S,"Leif Mikkelsen & Partnere A/S, Registrerede revisorer",,,HÃ¸rning,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,,false,false,2016-06-06,Horsens,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22617830,indberetninger-20180424,2.5927916,21228273.0,,2018-03-29T00:26:19.919Z,2016-06-06T14:22:09.008Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-22-CD,2016-06-06T14:22:09.318Z,,,,,,,,,,,,,,,,,,,,,Alice Mouritsen
21228273,2015-01-01,2015-12-31,c5,http://regnskaber.virk.dk/37282212/ZG9rdW1lbnRsYWdlcjovLzAzL2U0L2U4L2ZmL2IxL2QzMmYtNDk2ZS04OWI4LWVkYTg2ZWVmZjAyMg.xhtml,http://regnskaber.virk.dk/37282212/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzU0L2Q1LzQwLzJkNWUtNDM4ZS05MmZkLWExNTczOTQyMGJmOA.pdf,http://regnskaber.virk.dk/37282212/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3LzVmL2E2L2NhL2M4ODAtNGU3ZS1hZjA1LTQwYTFkN2I3NGZjZA.xml,true,Danmark,DK,Horsens,8700.0,36C,HÃ¸egh Guldbergs Gade,8100 Aarhus C,HÃ¸rning,8362.0,15.0,Gl Ryvej,8700 Horsens,"HÃ¸egh Guldbergs Gade 36 C, 1 th",Til den daglige ledelse i EVERGREEN 2000 A/S,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-06-06,2016-06-06,Registreret revisor,,,21228273.0,1016443189.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul E. Brodersen,Arne Kirkegaard Mouritsen,Arne Kirkegaard Mouritsen,Handelsbanken,EVERGREEN 2000 A/S,"Leif Mikkelsen & Partnere A/S, Registrerede revisorer",,,HÃ¸rning,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,,false,false,2016-06-06,Horsens,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22617830,indberetninger-20180424,2.5927916,21228273.0,,2018-03-29T00:26:19.919Z,2016-06-06T14:22:09.008Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-22-CD,2016-06-06T14:22:09.318Z,,,,,,,,,,,,,,,,,,,,,Sussi Nanette Kirkegaard Mouritsen
21228273,2015-01-01,2015-12-31,c7,http://regnskaber.virk.dk/37282212/ZG9rdW1lbnRsYWdlcjovLzAzL2U0L2U4L2ZmL2IxL2QzMmYtNDk2ZS04OWI4LWVkYTg2ZWVmZjAyMg.xhtml,http://regnskaber.virk.dk/37282212/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzU0L2Q1LzQwLzJkNWUtNDM4ZS05MmZkLWExNTczOTQyMGJmOA.pdf,http://regnskaber.virk.dk/37282212/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3LzVmL2E2L2NhL2M4ODAtNGU3ZS1hZjA1LTQwYTFkN2I3NGZjZA.xml,true,Danmark,DK,Horsens,8700.0,36C,HÃ¸egh Guldbergs Gade,8100 Aarhus C,HÃ¸rning,8362.0,15.0,Gl Ryvej,8700 Horsens,"HÃ¸egh Guldbergs Gade 36 C, 1 th",Til den daglige ledelse i EVERGREEN 2000 A/S,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-06-06,2016-06-06,Registreret revisor,,,21228273.0,1016443189.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul E. Brodersen,Arne Kirkegaard Mouritsen,Arne Kirkegaard Mouritsen,Handelsbanken,EVERGREEN 2000 A/S,"Leif Mikkelsen & Partnere A/S, Registrerede revisorer",,,HÃ¸rning,2014-01-01,2014-12-31,293797.0,,,2015-12-31,2015-01-01,,false,false,2016-06-06,Horsens,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22617830,indberetninger-20180424,2.5927916,21228273.0,,2018-03-29T00:26:19.919Z,2016-06-06T14:22:09.008Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-22-CD,2016-06-06T14:22:09.318Z,,,,,,,,,,,,,,,,,,,,,
