entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermTaxPayablesToGroupEnterprises,GrossProfitLoss,OtherFinanceExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,NameAndSurnameOfMemberOfExecutiveBoard
35239855,1899-12-30,1899-12-30,ID_11,http://regnskaber.virk.dk/55893253/Y3ZyLmRrOi8vcGRmcy8zNTIzOTg1NTtBcFM1Mjk0MTQ7MjAxMzA0Mjk7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/55893253/Y3ZyLmRrOi8veGJybHMvWC0xRkMwQTFDOS0yMDE0MDQyMl8xNTQ3MjdfODYz.xml,"2670, Greve",Hundige Strandvej 210B,Til den daglige ledelse i Bali Gruppen ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 29-04-2013 - 31-12-2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2013-04-29,2014-04-22,35239855.0,33164076.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 29-04-2013 - 31-12-2013 for Bali Gruppen ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Brian William Sillemann,Bali Gruppen ApS,"R3 Revision, Godkendt Revisionsanpartsselskab","Karlslunde, den 22-04-2014",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-04-29,2014-04-22,Greve,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14992888,indberetninger-20180424,2.5124211,35239855.0,,2018-03-31T20:30:14.792Z,2014-04-22T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-04-29,14-198.605,2014-04-22T22:00:00.000Z,,,,,,,,,,,,,,,,,
35239855,1899-12-30,1899-12-30,ID_13,http://regnskaber.virk.dk/55893253/Y3ZyLmRrOi8vcGRmcy8zNTIzOTg1NTtBcFM1Mjk0MTQ7MjAxMzA0Mjk7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/55893253/Y3ZyLmRrOi8veGJybHMvWC0xRkMwQTFDOS0yMDE0MDQyMl8xNTQ3MjdfODYz.xml,"2670, Greve",Hundige Strandvej 210B,Til den daglige ledelse i Bali Gruppen ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 29-04-2013 - 31-12-2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2013-04-29,2014-04-22,35239855.0,33164076.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 29-04-2013 - 31-12-2013 for Bali Gruppen ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Brian William Sillemann,Bali Gruppen ApS,"R3 Revision, Godkendt Revisionsanpartsselskab","Karlslunde, den 22-04-2014",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-04-29,2014-04-22,Greve,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14992888,indberetninger-20180424,2.5124211,35239855.0,,2018-03-31T20:30:14.792Z,2014-04-22T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-04-29,14-198.605,2014-04-22T22:00:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
35239855,1899-12-30,1899-12-30,ID_7,http://regnskaber.virk.dk/55893253/Y3ZyLmRrOi8vcGRmcy8zNTIzOTg1NTtBcFM1Mjk0MTQ7MjAxMzA0Mjk7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/55893253/Y3ZyLmRrOi8veGJybHMvWC0xRkMwQTFDOS0yMDE0MDQyMl8xNTQ3MjdfODYz.xml,"2670, Greve",Hundige Strandvej 210B,Til den daglige ledelse i Bali Gruppen ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 29-04-2013 - 31-12-2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2013-04-29,2014-04-22,35239855.0,33164076.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 29-04-2013 - 31-12-2013 for Bali Gruppen ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Brian William Sillemann,Bali Gruppen ApS,"R3 Revision, Godkendt Revisionsanpartsselskab","Karlslunde, den 22-04-2014",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-04-29,2014-04-22,Greve,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14992888,indberetninger-20180424,2.5124211,35239855.0,,2018-03-31T20:30:14.792Z,2014-04-22T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-04-29,14-198.605,2014-04-22T22:00:00.000Z,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
35239855,1899-12-30,1899-12-30,ID_9,http://regnskaber.virk.dk/55893253/Y3ZyLmRrOi8vcGRmcy8zNTIzOTg1NTtBcFM1Mjk0MTQ7MjAxMzA0Mjk7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/55893253/Y3ZyLmRrOi8veGJybHMvWC0xRkMwQTFDOS0yMDE0MDQyMl8xNTQ3MjdfODYz.xml,"2670, Greve",Hundige Strandvej 210B,Til den daglige ledelse i Bali Gruppen ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 29-04-2013 - 31-12-2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2013-04-29,2014-04-22,35239855.0,33164076.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 29-04-2013 - 31-12-2013 for Bali Gruppen ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Brian William Sillemann,Bali Gruppen ApS,"R3 Revision, Godkendt Revisionsanpartsselskab","Karlslunde, den 22-04-2014",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-04-29,2014-04-22,Greve,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14992888,indberetninger-20180424,2.5124211,35239855.0,,2018-03-31T20:30:14.792Z,2014-04-22T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-04-29,14-198.605,2014-04-22T22:00:00.000Z,,,,,,,,,,,,,,,,,
35239855,2013-04-29,2013-12-31,ID_0,http://regnskaber.virk.dk/55893253/Y3ZyLmRrOi8vcGRmcy8zNTIzOTg1NTtBcFM1Mjk0MTQ7MjAxMzA0Mjk7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/55893253/Y3ZyLmRrOi8veGJybHMvWC0xRkMwQTFDOS0yMDE0MDQyMl8xNTQ3MjdfODYz.xml,"2670, Greve",Hundige Strandvej 210B,Til den daglige ledelse i Bali Gruppen ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 29-04-2013 - 31-12-2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2013-04-29,2014-04-22,35239855.0,33164076.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 29-04-2013 - 31-12-2013 for Bali Gruppen ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Brian William Sillemann,Bali Gruppen ApS,"R3 Revision, Godkendt Revisionsanpartsselskab","Karlslunde, den 22-04-2014",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-04-29,2014-04-22,Greve,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14992888,indberetninger-20180424,2.5124211,35239855.0,,2018-03-31T20:30:14.792Z,2014-04-22T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-04-29,14-198.605,2014-04-22T22:00:00.000Z,,,,,,,,,,,,,,,,,
35239855,2013-04-29,2013-12-31,ID_1,http://regnskaber.virk.dk/55893253/Y3ZyLmRrOi8vcGRmcy8zNTIzOTg1NTtBcFM1Mjk0MTQ7MjAxMzA0Mjk7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/55893253/Y3ZyLmRrOi8veGJybHMvWC0xRkMwQTFDOS0yMDE0MDQyMl8xNTQ3MjdfODYz.xml,"2670, Greve",Hundige Strandvej 210B,Til den daglige ledelse i Bali Gruppen ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 29-04-2013 - 31-12-2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2013-04-29,2014-04-22,35239855.0,33164076.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 29-04-2013 - 31-12-2013 for Bali Gruppen ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Brian William Sillemann,Bali Gruppen ApS,"R3 Revision, Godkendt Revisionsanpartsselskab","Karlslunde, den 22-04-2014",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-04-29,2014-04-22,Greve,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14992888,indberetninger-20180424,2.5124211,35239855.0,,2018-03-31T20:30:14.792Z,2014-04-22T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-04-29,14-198.605,2014-04-22T22:00:00.000Z,,,,,,,,,,,,,,,,,
35239855,2013-04-29,2013-12-31,ID_10,http://regnskaber.virk.dk/55893253/Y3ZyLmRrOi8vcGRmcy8zNTIzOTg1NTtBcFM1Mjk0MTQ7MjAxMzA0Mjk7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/55893253/Y3ZyLmRrOi8veGJybHMvWC0xRkMwQTFDOS0yMDE0MDQyMl8xNTQ3MjdfODYz.xml,"2670, Greve",Hundige Strandvej 210B,Til den daglige ledelse i Bali Gruppen ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 29-04-2013 - 31-12-2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2013-04-29,2014-04-22,35239855.0,33164076.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 29-04-2013 - 31-12-2013 for Bali Gruppen ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Brian William Sillemann,Bali Gruppen ApS,"R3 Revision, Godkendt Revisionsanpartsselskab","Karlslunde, den 22-04-2014",34867.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-04-29,2014-04-22,Greve,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14992888,indberetninger-20180424,2.5124211,35239855.0,,2018-03-31T20:30:14.792Z,2014-04-22T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-04-29,14-198.605,2014-04-22T22:00:00.000Z,,,,,,,,,,,,,,,,,
35239855,2013-04-29,2013-12-31,ID_14,http://regnskaber.virk.dk/55893253/Y3ZyLmRrOi8vcGRmcy8zNTIzOTg1NTtBcFM1Mjk0MTQ7MjAxMzA0Mjk7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/55893253/Y3ZyLmRrOi8veGJybHMvWC0xRkMwQTFDOS0yMDE0MDQyMl8xNTQ3MjdfODYz.xml,"2670, Greve",Hundige Strandvej 210B,Til den daglige ledelse i Bali Gruppen ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 29-04-2013 - 31-12-2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2013-04-29,2014-04-22,35239855.0,33164076.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 29-04-2013 - 31-12-2013 for Bali Gruppen ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Brian William Sillemann,Bali Gruppen ApS,"R3 Revision, Godkendt Revisionsanpartsselskab","Karlslunde, den 22-04-2014",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-04-29,2014-04-22,Greve,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14992888,indberetninger-20180424,2.5124211,35239855.0,,2018-03-31T20:30:14.792Z,2014-04-22T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-04-29,14-198.605,2014-04-22T22:00:00.000Z,,,,,,,,,,,,,,,,,
35239855,2013-04-29,2013-12-31,ID_15,http://regnskaber.virk.dk/55893253/Y3ZyLmRrOi8vcGRmcy8zNTIzOTg1NTtBcFM1Mjk0MTQ7MjAxMzA0Mjk7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/55893253/Y3ZyLmRrOi8veGJybHMvWC0xRkMwQTFDOS0yMDE0MDQyMl8xNTQ3MjdfODYz.xml,"2670, Greve",Hundige Strandvej 210B,Til den daglige ledelse i Bali Gruppen ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 29-04-2013 - 31-12-2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2013-04-29,2014-04-22,35239855.0,33164076.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 29-04-2013 - 31-12-2013 for Bali Gruppen ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Brian William Sillemann,Bali Gruppen ApS,"R3 Revision, Godkendt Revisionsanpartsselskab","Karlslunde, den 22-04-2014",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-04-29,2014-04-22,Greve,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14992888,indberetninger-20180424,2.5124211,35239855.0,,2018-03-31T20:30:14.792Z,2014-04-22T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-04-29,14-198.605,2014-04-22T22:00:00.000Z,,,,,,,,,,,,,,,,,
35239855,2013-04-29,2013-12-31,ID_16,http://regnskaber.virk.dk/55893253/Y3ZyLmRrOi8vcGRmcy8zNTIzOTg1NTtBcFM1Mjk0MTQ7MjAxMzA0Mjk7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/55893253/Y3ZyLmRrOi8veGJybHMvWC0xRkMwQTFDOS0yMDE0MDQyMl8xNTQ3MjdfODYz.xml,"2670, Greve",Hundige Strandvej 210B,Til den daglige ledelse i Bali Gruppen ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 29-04-2013 - 31-12-2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2013-04-29,2014-04-22,35239855.0,33164076.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 29-04-2013 - 31-12-2013 for Bali Gruppen ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Brian William Sillemann,Bali Gruppen ApS,"R3 Revision, Godkendt Revisionsanpartsselskab","Karlslunde, den 22-04-2014",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-04-29,2014-04-22,Greve,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14992888,indberetninger-20180424,2.5124211,35239855.0,,2018-03-31T20:30:14.792Z,2014-04-22T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-04-29,14-198.605,2014-04-22T22:00:00.000Z,,,,,,,,,,,,,,,,,
