entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherFinanceExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesDividendsFromGroupEnterprises,ShorttermReceivablesFromGroupEnterprises,NameAndSurnameOfMemberOfExecutiveBoard
35239855,2016-01-01,2016-12-31,ID_11,,http://regnskaber.virk.dk/55893253/ZG9rdW1lbnRsYWdlcjovLzAzL2FiL2IwL2IxL2ZhLzI1ZjUtNDlmMy1iNzk2LTg1NWM2ZDVkNjdiOQ.pdf,http://regnskaber.virk.dk/55893253/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzgxLzMzLzkzLzUwYjYtNDI0Mi1hNDVjLTcwN2NmYTQ0NzBlYg.xml,true,"2670, Greve",Korskildelund 6,Til den daglige ledelse i Bali Gruppen ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",2018-02-13,2018-02-13,2013-04-29,2018-02-14,33164076.0,35239855.0,33164076.0,mne34440,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for Bali Gruppen ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Maibrit  Abildgaard Jeppesen,Brian William  Sillemann,"R3 Revision, Godkendt Revisionsanpartsselskab",Bali Gruppen ApS,"R3 Revision, Godkendt Revisionsanpartsselskab",Karlslunde,2016-01-01,2016-12-31,-744194.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-02-13,Greve,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25058126,indberetninger-20180424,2.5118406,35239855.0,,2018-04-03T20:57:19.147Z,2018-02-14T14:11:54.888Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AD-61-CG,2018-02-14T14:11:55.027Z,,,,,,,,,,,,,,,,,,,,,,,,,
35239855,2016-01-01,2016-12-31,ID_7,,http://regnskaber.virk.dk/55893253/ZG9rdW1lbnRsYWdlcjovLzAzL2FiL2IwL2IxL2ZhLzI1ZjUtNDlmMy1iNzk2LTg1NWM2ZDVkNjdiOQ.pdf,http://regnskaber.virk.dk/55893253/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzgxLzMzLzkzLzUwYjYtNDI0Mi1hNDVjLTcwN2NmYTQ0NzBlYg.xml,true,"2670, Greve",Korskildelund 6,Til den daglige ledelse i Bali Gruppen ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",2018-02-13,2018-02-13,2013-04-29,2018-02-14,33164076.0,35239855.0,33164076.0,mne34440,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for Bali Gruppen ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Maibrit  Abildgaard Jeppesen,Brian William  Sillemann,"R3 Revision, Godkendt Revisionsanpartsselskab",Bali Gruppen ApS,"R3 Revision, Godkendt Revisionsanpartsselskab",Karlslunde,2016-01-01,2016-12-31,744194.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-02-13,Greve,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25058126,indberetninger-20180424,2.5118406,35239855.0,,2018-04-03T20:57:19.147Z,2018-02-14T14:11:54.888Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AD-61-CG,2018-02-14T14:11:55.027Z,-8313.0,788685.0,0.0,780373.0,-8313.0,36179.0,,,,,,,,,,,,,,,,,,,
35239855,2016-01-01,2016-12-31,ID_9,,http://regnskaber.virk.dk/55893253/ZG9rdW1lbnRsYWdlcjovLzAzL2FiL2IwL2IxL2ZhLzI1ZjUtNDlmMy1iNzk2LTg1NWM2ZDVkNjdiOQ.pdf,http://regnskaber.virk.dk/55893253/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzgxLzMzLzkzLzUwYjYtNDI0Mi1hNDVjLTcwN2NmYTQ0NzBlYg.xml,true,"2670, Greve",Korskildelund 6,Til den daglige ledelse i Bali Gruppen ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",2018-02-13,2018-02-13,2013-04-29,2018-02-14,33164076.0,35239855.0,33164076.0,mne34440,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for Bali Gruppen ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Maibrit  Abildgaard Jeppesen,Brian William  Sillemann,"R3 Revision, Godkendt Revisionsanpartsselskab",Bali Gruppen ApS,"R3 Revision, Godkendt Revisionsanpartsselskab",Karlslunde,2016-01-01,2016-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-02-13,Greve,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25058126,indberetninger-20180424,2.5118406,35239855.0,,2018-04-03T20:57:19.147Z,2018-02-14T14:11:54.888Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AD-61-CG,2018-02-14T14:11:55.027Z,,,,,,,,,,,,,,,,,,,,,,,,,
35239855,2016-12-31,2016-12-31,ID_5,,http://regnskaber.virk.dk/55893253/ZG9rdW1lbnRsYWdlcjovLzAzL2FiL2IwL2IxL2ZhLzI1ZjUtNDlmMy1iNzk2LTg1NWM2ZDVkNjdiOQ.pdf,http://regnskaber.virk.dk/55893253/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzgxLzMzLzkzLzUwYjYtNDI0Mi1hNDVjLTcwN2NmYTQ0NzBlYg.xml,true,"2670, Greve",Korskildelund 6,Til den daglige ledelse i Bali Gruppen ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",2018-02-13,2018-02-13,2013-04-29,2018-02-14,33164076.0,35239855.0,33164076.0,mne34440,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for Bali Gruppen ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Maibrit  Abildgaard Jeppesen,Brian William  Sillemann,"R3 Revision, Godkendt Revisionsanpartsselskab",Bali Gruppen ApS,"R3 Revision, Godkendt Revisionsanpartsselskab",Karlslunde,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-02-13,Greve,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25058126,indberetninger-20180424,2.5118406,35239855.0,,2018-04-03T20:57:19.147Z,2018-02-14T14:11:54.888Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AD-61-CG,2018-02-14T14:11:55.027Z,,,,,,,2007799.0,10924.0,80000.0,721236.0,2001549.0,2007799.0,6250.0,1286563.0,1286563.0,1286563.0,6250.0,1024278.0,897271.0,6250.0,0.0,710312.0,0.0,710312.0,
35239855,2017-01-01,2017-12-31,ID_0,,http://regnskaber.virk.dk/55893253/ZG9rdW1lbnRsYWdlcjovLzAzL2FiL2IwL2IxL2ZhLzI1ZjUtNDlmMy1iNzk2LTg1NWM2ZDVkNjdiOQ.pdf,http://regnskaber.virk.dk/55893253/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzgxLzMzLzkzLzUwYjYtNDI0Mi1hNDVjLTcwN2NmYTQ0NzBlYg.xml,true,"2670, Greve",Korskildelund 6,Til den daglige ledelse i Bali Gruppen ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",2018-02-13,2018-02-13,2013-04-29,2018-02-14,33164076.0,35239855.0,33164076.0,mne34440,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for Bali Gruppen ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Maibrit  Abildgaard Jeppesen,Brian William  Sillemann,"R3 Revision, Godkendt Revisionsanpartsselskab",Bali Gruppen ApS,"R3 Revision, Godkendt Revisionsanpartsselskab",Karlslunde,2016-01-01,2016-12-31,1147410.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-02-13,Greve,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25058126,indberetninger-20180424,2.5118406,35239855.0,,2018-04-03T20:57:19.147Z,2018-02-14T14:11:54.888Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AD-61-CG,2018-02-14T14:11:55.027Z,0.0,1147420.0,10.0,1147410.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
35239855,2017-01-01,2017-12-31,ID_1,,http://regnskaber.virk.dk/55893253/ZG9rdW1lbnRsYWdlcjovLzAzL2FiL2IwL2IxL2ZhLzI1ZjUtNDlmMy1iNzk2LTg1NWM2ZDVkNjdiOQ.pdf,http://regnskaber.virk.dk/55893253/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzgxLzMzLzkzLzUwYjYtNDI0Mi1hNDVjLTcwN2NmYTQ0NzBlYg.xml,true,"2670, Greve",Korskildelund 6,Til den daglige ledelse i Bali Gruppen ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",2018-02-13,2018-02-13,2013-04-29,2018-02-14,33164076.0,35239855.0,33164076.0,mne34440,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for Bali Gruppen ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Maibrit  Abildgaard Jeppesen,Brian William  Sillemann,"R3 Revision, Godkendt Revisionsanpartsselskab",Bali Gruppen ApS,"R3 Revision, Godkendt Revisionsanpartsselskab",Karlslunde,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-02-13,Greve,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25058126,indberetninger-20180424,2.5118406,35239855.0,,2018-04-03T20:57:19.147Z,2018-02-14T14:11:54.888Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AD-61-CG,2018-02-14T14:11:55.027Z,,,,,,,,,,,,,,,,,,,,,,,,,
35239855,2017-01-01,2017-12-31,ID_10,,http://regnskaber.virk.dk/55893253/ZG9rdW1lbnRsYWdlcjovLzAzL2FiL2IwL2IxL2ZhLzI1ZjUtNDlmMy1iNzk2LTg1NWM2ZDVkNjdiOQ.pdf,http://regnskaber.virk.dk/55893253/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzgxLzMzLzkzLzUwYjYtNDI0Mi1hNDVjLTcwN2NmYTQ0NzBlYg.xml,true,"2670, Greve",Korskildelund 6,Til den daglige ledelse i Bali Gruppen ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",2018-02-13,2018-02-13,2013-04-29,2018-02-14,33164076.0,35239855.0,33164076.0,mne34440,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for Bali Gruppen ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Maibrit  Abildgaard Jeppesen,Brian William  Sillemann,"R3 Revision, Godkendt Revisionsanpartsselskab",Bali Gruppen ApS,"R3 Revision, Godkendt Revisionsanpartsselskab",Karlslunde,2016-01-01,2016-12-31,-419990.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-02-13,Greve,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25058126,indberetninger-20180424,2.5118406,35239855.0,,2018-04-03T20:57:19.147Z,2018-02-14T14:11:54.888Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AD-61-CG,2018-02-14T14:11:55.027Z,,,,,,,,,,,,,,,,,,,,,,,,,
35239855,2017-01-01,2017-12-31,ID_2,,http://regnskaber.virk.dk/55893253/ZG9rdW1lbnRsYWdlcjovLzAzL2FiL2IwL2IxL2ZhLzI1ZjUtNDlmMy1iNzk2LTg1NWM2ZDVkNjdiOQ.pdf,http://regnskaber.virk.dk/55893253/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzgxLzMzLzkzLzUwYjYtNDI0Mi1hNDVjLTcwN2NmYTQ0NzBlYg.xml,true,"2670, Greve",Korskildelund 6,Til den daglige ledelse i Bali Gruppen ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",2018-02-13,2018-02-13,2013-04-29,2018-02-14,33164076.0,35239855.0,33164076.0,mne34440,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for Bali Gruppen ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Maibrit  Abildgaard Jeppesen,Brian William  Sillemann,"R3 Revision, Godkendt Revisionsanpartsselskab",Bali Gruppen ApS,"R3 Revision, Godkendt Revisionsanpartsselskab",Karlslunde,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-02-13,Greve,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25058126,indberetninger-20180424,2.5118406,35239855.0,,2018-04-03T20:57:19.147Z,2018-02-14T14:11:54.888Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AD-61-CG,2018-02-14T14:11:55.027Z,,,,,,,,,,,,,,,,,,,,,,,,,
35239855,2017-01-01,2017-12-31,ID_3,,http://regnskaber.virk.dk/55893253/ZG9rdW1lbnRsYWdlcjovLzAzL2FiL2IwL2IxL2ZhLzI1ZjUtNDlmMy1iNzk2LTg1NWM2ZDVkNjdiOQ.pdf,http://regnskaber.virk.dk/55893253/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzgxLzMzLzkzLzUwYjYtNDI0Mi1hNDVjLTcwN2NmYTQ0NzBlYg.xml,true,"2670, Greve",Korskildelund 6,Til den daglige ledelse i Bali Gruppen ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",2018-02-13,2018-02-13,2013-04-29,2018-02-14,33164076.0,35239855.0,33164076.0,mne34440,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for Bali Gruppen ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Maibrit  Abildgaard Jeppesen,Brian William  Sillemann,"R3 Revision, Godkendt Revisionsanpartsselskab",Bali Gruppen ApS,"R3 Revision, Godkendt Revisionsanpartsselskab",Karlslunde,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-02-13,Greve,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25058126,indberetninger-20180424,2.5118406,35239855.0,,2018-04-03T20:57:19.147Z,2018-02-14T14:11:54.888Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AD-61-CG,2018-02-14T14:11:55.027Z,,,,,,,,,,,,,,,,,,,,,,,,,Brian William  Sillemann
35239855,2017-01-01,2017-12-31,ID_4,,http://regnskaber.virk.dk/55893253/ZG9rdW1lbnRsYWdlcjovLzAzL2FiL2IwL2IxL2ZhLzI1ZjUtNDlmMy1iNzk2LTg1NWM2ZDVkNjdiOQ.pdf,http://regnskaber.virk.dk/55893253/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzgxLzMzLzkzLzUwYjYtNDI0Mi1hNDVjLTcwN2NmYTQ0NzBlYg.xml,true,"2670, Greve",Korskildelund 6,Til den daglige ledelse i Bali Gruppen ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",2018-02-13,2018-02-13,2013-04-29,2018-02-14,33164076.0,35239855.0,33164076.0,mne34440,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for Bali Gruppen ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Maibrit  Abildgaard Jeppesen,Brian William  Sillemann,"R3 Revision, Godkendt Revisionsanpartsselskab",Bali Gruppen ApS,"R3 Revision, Godkendt Revisionsanpartsselskab",Karlslunde,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-02-13,Greve,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25058126,indberetninger-20180424,2.5118406,35239855.0,,2018-04-03T20:57:19.147Z,2018-02-14T14:11:54.888Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AD-61-CG,2018-02-14T14:11:55.027Z,,,,,,,,,,,,,,,,,,,,,,,,,
