entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialCountry,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AuditorsReportsOtherReports,AverageNumberOfEmployees,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DisclosureOfMortgagesAndCollaterals,EmployeeBenefitsExpense,FaxNumberOfReportingEntity,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherFinanceIncomeFromGroupEnterprises,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,ShorttermTaxPayables,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,LongtermTaxPayables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfSupervisoryBoard
10660289,2014-10-01,2015-09-30,c5,http://regnskaber.virk.dk/98206601/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5LzU0LzY2LzU4LzRmOTAtNGJlNS1hNzg0LTI0OWIwYWZiODE0MA.xhtml,http://regnskaber.virk.dk/98206601/ZG9rdW1lbnRsYWdlcjovLzAzLzRlL2Y0L2U3L2QyLzk4OWQtNDBlMS1iZGZmLTFkNjIwZjRiNjNhMg.pdf,http://regnskaber.virk.dk/98206601/ZG9rdW1lbnRsYWdlcjovLzAzLzU0Lzk2L2M3L2FlLzlhNTctNGYwNC04OWZlLWRmM2I3NzI5YTc4Ng.xml,true,DK,Vejle,7100.0,Enghavevej 1,Vandel,7184.0,91.0,Hans Thomsens Vej,7184 Vandel,Hans Thomsens Vej 91,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,3.0,Regnskabsklasse B,2016-12-02,2016-12-02,23325.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",1266414.0,75353361.0,1669162.0,10660289.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jens Michaelsen,Jens Voldby Michaelsen,Middelfart Sparekasse,J E M I X A/S,Jens Michaelsen,80291.0,29011.0,4920.0,Vandel,2014-10-01,2015-09-30,253173.0,333063.0,379423.0,2016-09-30,2015-10-01,false,false,35829.0,79890.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23321556,indberetninger-20180424,2.5949414,10660289.0,,2018-03-29T09:13:30.564Z,2016-12-20T11:56:58.184Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BK-29-ES,2016-12-20T11:56:58.422Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10660289,2014-10-01,2015-09-30,c7,http://regnskaber.virk.dk/98206601/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5LzU0LzY2LzU4LzRmOTAtNGJlNS1hNzg0LTI0OWIwYWZiODE0MA.xhtml,http://regnskaber.virk.dk/98206601/ZG9rdW1lbnRsYWdlcjovLzAzLzRlL2Y0L2U3L2QyLzk4OWQtNDBlMS1iZGZmLTFkNjIwZjRiNjNhMg.pdf,http://regnskaber.virk.dk/98206601/ZG9rdW1lbnRsYWdlcjovLzAzLzU0Lzk2L2M3L2FlLzlhNTctNGYwNC04OWZlLWRmM2I3NzI5YTc4Ng.xml,true,DK,Vejle,7100.0,Enghavevej 1,Vandel,7184.0,91.0,Hans Thomsens Vej,7184 Vandel,Hans Thomsens Vej 91,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,,Regnskabsklasse B,2016-12-02,2016-12-02,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,75353361.0,,10660289.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jens Michaelsen,Jens Voldby Michaelsen,Middelfart Sparekasse,J E M I X A/S,Jens Michaelsen,,,,Vandel,2014-10-01,2015-09-30,101000.0,,,2016-09-30,2015-10-01,false,false,35829.0,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23321556,indberetninger-20180424,2.5949414,10660289.0,,2018-03-29T09:13:30.564Z,2016-12-20T11:56:58.184Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BK-29-ES,2016-12-20T11:56:58.422Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10660289,2014-10-01,2015-09-30,c9,http://regnskaber.virk.dk/98206601/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5LzU0LzY2LzU4LzRmOTAtNGJlNS1hNzg0LTI0OWIwYWZiODE0MA.xhtml,http://regnskaber.virk.dk/98206601/ZG9rdW1lbnRsYWdlcjovLzAzLzRlL2Y0L2U3L2QyLzk4OWQtNDBlMS1iZGZmLTFkNjIwZjRiNjNhMg.pdf,http://regnskaber.virk.dk/98206601/ZG9rdW1lbnRsYWdlcjovLzAzLzU0Lzk2L2M3L2FlLzlhNTctNGYwNC04OWZlLWRmM2I3NzI5YTc4Ng.xml,true,DK,Vejle,7100.0,Enghavevej 1,Vandel,7184.0,91.0,Hans Thomsens Vej,7184 Vandel,Hans Thomsens Vej 91,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,,Regnskabsklasse B,2016-12-02,2016-12-02,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,75353361.0,,10660289.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jens Michaelsen,Jens Voldby Michaelsen,Middelfart Sparekasse,J E M I X A/S,Jens Michaelsen,,,,Vandel,2014-10-01,2015-09-30,152173.0,,,2016-09-30,2015-10-01,false,false,35829.0,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23321556,indberetninger-20180424,2.5949414,10660289.0,,2018-03-29T09:13:30.564Z,2016-12-20T11:56:58.184Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BK-29-ES,2016-12-20T11:56:58.422Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10660289,2015-09-30,2015-09-30,c11,http://regnskaber.virk.dk/98206601/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5LzU0LzY2LzU4LzRmOTAtNGJlNS1hNzg0LTI0OWIwYWZiODE0MA.xhtml,http://regnskaber.virk.dk/98206601/ZG9rdW1lbnRsYWdlcjovLzAzLzRlL2Y0L2U3L2QyLzk4OWQtNDBlMS1iZGZmLTFkNjIwZjRiNjNhMg.pdf,http://regnskaber.virk.dk/98206601/ZG9rdW1lbnRsYWdlcjovLzAzLzU0Lzk2L2M3L2FlLzlhNTctNGYwNC04OWZlLWRmM2I3NzI5YTc4Ng.xml,true,DK,Vejle,7100.0,Enghavevej 1,Vandel,7184.0,91.0,Hans Thomsens Vej,7184 Vandel,Hans Thomsens Vej 91,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,,Regnskabsklasse B,2016-12-02,2016-12-02,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,75353361.0,,10660289.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jens Michaelsen,Jens Voldby Michaelsen,Middelfart Sparekasse,J E M I X A/S,Jens Michaelsen,,,,Vandel,2014-10-01,2015-09-30,,,,2016-09-30,2015-10-01,false,false,35829.0,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23321556,indberetninger-20180424,2.5949414,10660289.0,,2018-03-29T09:13:30.564Z,2016-12-20T11:56:58.184Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BK-29-ES,2016-12-20T11:56:58.422Z,2202641.0,70.0,520000.0,2160673.0,17224.0,800978.0,36960.0,951685.0,2202641.0,1383663.0,5008.0,65579.0,65579.0,951685.0,41968.0,5008.0,286859.0,37500.0,36960.0,101000.0,179978.0,628824.0,1318084.0,1208918.0,127753.0,19176.0,402401.0,1007265.0,
10660289,2015-10-01,2016-09-30,c0,http://regnskaber.virk.dk/98206601/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5LzU0LzY2LzU4LzRmOTAtNGJlNS1hNzg0LTI0OWIwYWZiODE0MA.xhtml,http://regnskaber.virk.dk/98206601/ZG9rdW1lbnRsYWdlcjovLzAzLzRlL2Y0L2U3L2QyLzk4OWQtNDBlMS1iZGZmLTFkNjIwZjRiNjNhMg.pdf,http://regnskaber.virk.dk/98206601/ZG9rdW1lbnRsYWdlcjovLzAzLzU0Lzk2L2M3L2FlLzlhNTctNGYwNC04OWZlLWRmM2I3NzI5YTc4Ng.xml,true,DK,Vejle,7100.0,Enghavevej 1,Vandel,7184.0,91.0,Hans Thomsens Vej,7184 Vandel,Hans Thomsens Vej 91,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,3.0,Regnskabsklasse B,2016-12-02,2016-12-02,-4571.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",1417619.0,75353361.0,1821308.0,10660289.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jens Michaelsen,Jens Voldby Michaelsen,Middelfart Sparekasse,J E M I X A/S,Jens Michaelsen,70113.0,25599.0,5080.0,Vandel,2014-10-01,2015-09-30,314018.0,368826.0,408260.0,2016-09-30,2015-10-01,false,false,35829.0,54808.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23321556,indberetninger-20180424,2.5949414,10660289.0,,2018-03-29T09:13:30.564Z,2016-12-20T11:56:58.184Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BK-29-ES,2016-12-20T11:56:58.422Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10660289,2015-10-01,2016-09-30,c1,http://regnskaber.virk.dk/98206601/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5LzU0LzY2LzU4LzRmOTAtNGJlNS1hNzg0LTI0OWIwYWZiODE0MA.xhtml,http://regnskaber.virk.dk/98206601/ZG9rdW1lbnRsYWdlcjovLzAzLzRlL2Y0L2U3L2QyLzk4OWQtNDBlMS1iZGZmLTFkNjIwZjRiNjNhMg.pdf,http://regnskaber.virk.dk/98206601/ZG9rdW1lbnRsYWdlcjovLzAzLzU0Lzk2L2M3L2FlLzlhNTctNGYwNC04OWZlLWRmM2I3NzI5YTc4Ng.xml,true,DK,Vejle,7100.0,Enghavevej 1,Vandel,7184.0,91.0,Hans Thomsens Vej,7184 Vandel,Hans Thomsens Vej 91,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,,Regnskabsklasse B,2016-12-02,2016-12-02,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,75353361.0,,10660289.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jens Michaelsen,Jens Voldby Michaelsen,Middelfart Sparekasse,J E M I X A/S,Jens Michaelsen,,,,Vandel,2014-10-01,2015-09-30,,,,2016-09-30,2015-10-01,false,false,35829.0,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23321556,indberetninger-20180424,2.5949414,10660289.0,,2018-03-29T09:13:30.564Z,2016-12-20T11:56:58.184Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BK-29-ES,2016-12-20T11:56:58.422Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10660289,2015-10-01,2016-09-30,c2,http://regnskaber.virk.dk/98206601/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5LzU0LzY2LzU4LzRmOTAtNGJlNS1hNzg0LTI0OWIwYWZiODE0MA.xhtml,http://regnskaber.virk.dk/98206601/ZG9rdW1lbnRsYWdlcjovLzAzLzRlL2Y0L2U3L2QyLzk4OWQtNDBlMS1iZGZmLTFkNjIwZjRiNjNhMg.pdf,http://regnskaber.virk.dk/98206601/ZG9rdW1lbnRsYWdlcjovLzAzLzU0Lzk2L2M3L2FlLzlhNTctNGYwNC04OWZlLWRmM2I3NzI5YTc4Ng.xml,true,DK,Vejle,7100.0,Enghavevej 1,Vandel,7184.0,91.0,Hans Thomsens Vej,7184 Vandel,Hans Thomsens Vej 91,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,,Regnskabsklasse B,2016-12-02,2016-12-02,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,75353361.0,,10660289.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jens Michaelsen,Jens Voldby Michaelsen,Middelfart Sparekasse,J E M I X A/S,Jens Michaelsen,,,,Vandel,2014-10-01,2015-09-30,,,,2016-09-30,2015-10-01,false,false,35829.0,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23321556,indberetninger-20180424,2.5949414,10660289.0,,2018-03-29T09:13:30.564Z,2016-12-20T11:56:58.184Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BK-29-ES,2016-12-20T11:56:58.422Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kjeld Norup
10660289,2015-10-01,2016-09-30,c3,http://regnskaber.virk.dk/98206601/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5LzU0LzY2LzU4LzRmOTAtNGJlNS1hNzg0LTI0OWIwYWZiODE0MA.xhtml,http://regnskaber.virk.dk/98206601/ZG9rdW1lbnRsYWdlcjovLzAzLzRlL2Y0L2U3L2QyLzk4OWQtNDBlMS1iZGZmLTFkNjIwZjRiNjNhMg.pdf,http://regnskaber.virk.dk/98206601/ZG9rdW1lbnRsYWdlcjovLzAzLzU0Lzk2L2M3L2FlLzlhNTctNGYwNC04OWZlLWRmM2I3NzI5YTc4Ng.xml,true,DK,Vejle,7100.0,Enghavevej 1,Vandel,7184.0,91.0,Hans Thomsens Vej,7184 Vandel,Hans Thomsens Vej 91,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,,Regnskabsklasse B,2016-12-02,2016-12-02,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,75353361.0,,10660289.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jens Michaelsen,Jens Voldby Michaelsen,Middelfart Sparekasse,J E M I X A/S,Jens Michaelsen,,,,Vandel,2014-10-01,2015-09-30,,,,2016-09-30,2015-10-01,false,false,35829.0,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23321556,indberetninger-20180424,2.5949414,10660289.0,,2018-03-29T09:13:30.564Z,2016-12-20T11:56:58.184Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BK-29-ES,2016-12-20T11:56:58.422Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jens Voldby Michaelsen
10660289,2015-10-01,2016-09-30,c4,http://regnskaber.virk.dk/98206601/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5LzU0LzY2LzU4LzRmOTAtNGJlNS1hNzg0LTI0OWIwYWZiODE0MA.xhtml,http://regnskaber.virk.dk/98206601/ZG9rdW1lbnRsYWdlcjovLzAzLzRlL2Y0L2U3L2QyLzk4OWQtNDBlMS1iZGZmLTFkNjIwZjRiNjNhMg.pdf,http://regnskaber.virk.dk/98206601/ZG9rdW1lbnRsYWdlcjovLzAzLzU0Lzk2L2M3L2FlLzlhNTctNGYwNC04OWZlLWRmM2I3NzI5YTc4Ng.xml,true,DK,Vejle,7100.0,Enghavevej 1,Vandel,7184.0,91.0,Hans Thomsens Vej,7184 Vandel,Hans Thomsens Vej 91,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,,Regnskabsklasse B,2016-12-02,2016-12-02,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,75353361.0,,10660289.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jens Michaelsen,Jens Voldby Michaelsen,Middelfart Sparekasse,J E M I X A/S,Jens Michaelsen,,,,Vandel,2014-10-01,2015-09-30,,,,2016-09-30,2015-10-01,false,false,35829.0,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23321556,indberetninger-20180424,2.5949414,10660289.0,,2018-03-29T09:13:30.564Z,2016-12-20T11:56:58.184Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BK-29-ES,2016-12-20T11:56:58.422Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Helle Hasselager Michaelsen
10660289,2015-10-01,2016-09-30,c6,http://regnskaber.virk.dk/98206601/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5LzU0LzY2LzU4LzRmOTAtNGJlNS1hNzg0LTI0OWIwYWZiODE0MA.xhtml,http://regnskaber.virk.dk/98206601/ZG9rdW1lbnRsYWdlcjovLzAzLzRlL2Y0L2U3L2QyLzk4OWQtNDBlMS1iZGZmLTFkNjIwZjRiNjNhMg.pdf,http://regnskaber.virk.dk/98206601/ZG9rdW1lbnRsYWdlcjovLzAzLzU0Lzk2L2M3L2FlLzlhNTctNGYwNC04OWZlLWRmM2I3NzI5YTc4Ng.xml,true,DK,Vejle,7100.0,Enghavevej 1,Vandel,7184.0,91.0,Hans Thomsens Vej,7184 Vandel,Hans Thomsens Vej 91,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,,Regnskabsklasse B,2016-12-02,2016-12-02,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,75353361.0,,10660289.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jens Michaelsen,Jens Voldby Michaelsen,Middelfart Sparekasse,J E M I X A/S,Jens Michaelsen,,,,Vandel,2014-10-01,2015-09-30,102000.0,,,2016-09-30,2015-10-01,false,false,35829.0,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23321556,indberetninger-20180424,2.5949414,10660289.0,,2018-03-29T09:13:30.564Z,2016-12-20T11:56:58.184Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BK-29-ES,2016-12-20T11:56:58.422Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
