entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityPostcodeAndTown,AddressOfReportingEntityStreetAndNumber,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,ProfitLoss,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,OtherShorttermReceivables,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables
32934323,2011-10-01,2012-09-30,ID_10,http://regnskaber.virk.dk/32343923/Y3ZyLmRrOi8vcGRmcy8zMjkzNDMyMztBcFM0NzM4Mjc7MjAxMjEwMDE7MjAxMzA5MzA7UjtS.pdf,http://regnskaber.virk.dk/32343923/Y3ZyLmRrOi8veGJybHMvWC04RDREQjQzQi0yMDEzMTIxMV8xNDUzNTZfNTg2.xml,"7080, BÃ¸rkop","Karl TÃ¸mrersvej 2, GÃ¥rslev","7100, Vejle",", Damhaven 5C",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2011-05-20,2013-12-10,32934323.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013 for GÃ¥rslev Transport og Montage ApS.,Ãrsrapport,Erik Henningsen,Poul Erik Larsen,Poul Erik Larsen,"ReviPartner, Vejle, godkendt revisionsaktieselskab",GÃ¥rslev Transport og Montage ApS,"ReviPartner, Vejle, godkendt revisionsaktieselskab",78226.0,"Vejle, 630",2013-09-30,2012-10-01,2013-12-10,Vejle,30315788.0,urn:ofk:oid:20697481,indberetninger-20180424,2.5095785,32934323.0,,2018-04-02T00:25:01.870Z,2013-12-11T23:00:00.000Z,regnskab,0.0,,2013-09-30,2012-10-01,13-378.493,2013-12-11T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
32934323,2011-10-01,2012-09-30,ID_12,http://regnskaber.virk.dk/32343923/Y3ZyLmRrOi8vcGRmcy8zMjkzNDMyMztBcFM0NzM4Mjc7MjAxMjEwMDE7MjAxMzA5MzA7UjtS.pdf,http://regnskaber.virk.dk/32343923/Y3ZyLmRrOi8veGJybHMvWC04RDREQjQzQi0yMDEzMTIxMV8xNDUzNTZfNTg2.xml,"7080, BÃ¸rkop","Karl TÃ¸mrersvej 2, GÃ¥rslev","7100, Vejle",", Damhaven 5C",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2011-05-20,2013-12-10,32934323.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013 for GÃ¥rslev Transport og Montage ApS.,Ãrsrapport,Erik Henningsen,Poul Erik Larsen,Poul Erik Larsen,"ReviPartner, Vejle, godkendt revisionsaktieselskab",GÃ¥rslev Transport og Montage ApS,"ReviPartner, Vejle, godkendt revisionsaktieselskab",78226.0,"Vejle, 630",2013-09-30,2012-10-01,2013-12-10,Vejle,30315788.0,urn:ofk:oid:20697481,indberetninger-20180424,2.5095785,32934323.0,,2018-04-02T00:25:01.870Z,2013-12-11T23:00:00.000Z,regnskab,0.0,,2013-09-30,2012-10-01,13-378.493,2013-12-11T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
32934323,2011-10-01,2012-09-30,ID_8,http://regnskaber.virk.dk/32343923/Y3ZyLmRrOi8vcGRmcy8zMjkzNDMyMztBcFM0NzM4Mjc7MjAxMjEwMDE7MjAxMzA5MzA7UjtS.pdf,http://regnskaber.virk.dk/32343923/Y3ZyLmRrOi8veGJybHMvWC04RDREQjQzQi0yMDEzMTIxMV8xNDUzNTZfNTg2.xml,"7080, BÃ¸rkop","Karl TÃ¸mrersvej 2, GÃ¥rslev","7100, Vejle",", Damhaven 5C",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2011-05-20,2013-12-10,32934323.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013 for GÃ¥rslev Transport og Montage ApS.,Ãrsrapport,Erik Henningsen,Poul Erik Larsen,Poul Erik Larsen,"ReviPartner, Vejle, godkendt revisionsaktieselskab",GÃ¥rslev Transport og Montage ApS,"ReviPartner, Vejle, godkendt revisionsaktieselskab",-78226.0,"Vejle, 630",2013-09-30,2012-10-01,2013-12-10,Vejle,30315788.0,urn:ofk:oid:20697481,indberetninger-20180424,2.5095785,32934323.0,,2018-04-02T00:25:01.870Z,2013-12-11T23:00:00.000Z,regnskab,0.0,,2013-09-30,2012-10-01,13-378.493,2013-12-11T23:00:00.000Z,308734.0,-422520.0,3768.0,-58.0,-110076.0,-113786.0,31850.0,,,,,,,,,,,,,,,,,,,,
32934323,2012-09-30,2012-09-30,ID_14,http://regnskaber.virk.dk/32343923/Y3ZyLmRrOi8vcGRmcy8zMjkzNDMyMztBcFM0NzM4Mjc7MjAxMjEwMDE7MjAxMzA5MzA7UjtS.pdf,http://regnskaber.virk.dk/32343923/Y3ZyLmRrOi8veGJybHMvWC04RDREQjQzQi0yMDEzMTIxMV8xNDUzNTZfNTg2.xml,"7080, BÃ¸rkop","Karl TÃ¸mrersvej 2, GÃ¥rslev","7100, Vejle",", Damhaven 5C",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2011-05-20,2013-12-10,32934323.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013 for GÃ¥rslev Transport og Montage ApS.,Ãrsrapport,Erik Henningsen,Poul Erik Larsen,Poul Erik Larsen,"ReviPartner, Vejle, godkendt revisionsaktieselskab",GÃ¥rslev Transport og Montage ApS,"ReviPartner, Vejle, godkendt revisionsaktieselskab",,"Vejle, 630",2013-09-30,2012-10-01,2013-12-10,Vejle,30315788.0,urn:ofk:oid:20697481,indberetninger-20180424,2.5095785,32934323.0,,2018-04-02T00:25:01.870Z,2013-12-11T23:00:00.000Z,regnskab,0.0,,2013-09-30,2012-10-01,13-378.493,2013-12-11T23:00:00.000Z,,,,,,,,364212.0,80181.0,-150000.0,364212.0,0.0,-221448.0,-364212.0,-138914.0,-23722.0,157000.0,-3850.0,-3850.0,-71448.0,0.0,-138914.0,-20615.0,284031.0,-29925.0,-64652.0,127031.0
32934323,2012-10-01,2013-09-30,ID_0,http://regnskaber.virk.dk/32343923/Y3ZyLmRrOi8vcGRmcy8zMjkzNDMyMztBcFM0NzM4Mjc7MjAxMjEwMDE7MjAxMzA5MzA7UjtS.pdf,http://regnskaber.virk.dk/32343923/Y3ZyLmRrOi8veGJybHMvWC04RDREQjQzQi0yMDEzMTIxMV8xNDUzNTZfNTg2.xml,"7080, BÃ¸rkop","Karl TÃ¸mrersvej 2, GÃ¥rslev","7100, Vejle",", Damhaven 5C",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2011-05-20,2013-12-10,32934323.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013 for GÃ¥rslev Transport og Montage ApS.,Ãrsrapport,Erik Henningsen,Poul Erik Larsen,Poul Erik Larsen,"ReviPartner, Vejle, godkendt revisionsaktieselskab",GÃ¥rslev Transport og Montage ApS,"ReviPartner, Vejle, godkendt revisionsaktieselskab",,"Vejle, 630",2013-09-30,2012-10-01,2013-12-10,Vejle,30315788.0,urn:ofk:oid:20697481,indberetninger-20180424,2.5095785,32934323.0,,2018-04-02T00:25:01.870Z,2013-12-11T23:00:00.000Z,regnskab,0.0,,2013-09-30,2012-10-01,13-378.493,2013-12-11T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
32934323,2012-10-01,2013-09-30,ID_1,http://regnskaber.virk.dk/32343923/Y3ZyLmRrOi8vcGRmcy8zMjkzNDMyMztBcFM0NzM4Mjc7MjAxMjEwMDE7MjAxMzA5MzA7UjtS.pdf,http://regnskaber.virk.dk/32343923/Y3ZyLmRrOi8veGJybHMvWC04RDREQjQzQi0yMDEzMTIxMV8xNDUzNTZfNTg2.xml,"7080, BÃ¸rkop","Karl TÃ¸mrersvej 2, GÃ¥rslev","7100, Vejle",", Damhaven 5C",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2011-05-20,2013-12-10,32934323.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013 for GÃ¥rslev Transport og Montage ApS.,Ãrsrapport,Erik Henningsen,Poul Erik Larsen,Poul Erik Larsen,"ReviPartner, Vejle, godkendt revisionsaktieselskab",GÃ¥rslev Transport og Montage ApS,"ReviPartner, Vejle, godkendt revisionsaktieselskab",,"Vejle, 630",2013-09-30,2012-10-01,2013-12-10,Vejle,30315788.0,urn:ofk:oid:20697481,indberetninger-20180424,2.5095785,32934323.0,,2018-04-02T00:25:01.870Z,2013-12-11T23:00:00.000Z,regnskab,0.0,,2013-09-30,2012-10-01,13-378.493,2013-12-11T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
32934323,2012-10-01,2013-09-30,ID_11,http://regnskaber.virk.dk/32343923/Y3ZyLmRrOi8vcGRmcy8zMjkzNDMyMztBcFM0NzM4Mjc7MjAxMjEwMDE7MjAxMzA5MzA7UjtS.pdf,http://regnskaber.virk.dk/32343923/Y3ZyLmRrOi8veGJybHMvWC04RDREQjQzQi0yMDEzMTIxMV8xNDUzNTZfNTg2.xml,"7080, BÃ¸rkop","Karl TÃ¸mrersvej 2, GÃ¥rslev","7100, Vejle",", Damhaven 5C",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2011-05-20,2013-12-10,32934323.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013 for GÃ¥rslev Transport og Montage ApS.,Ãrsrapport,Erik Henningsen,Poul Erik Larsen,Poul Erik Larsen,"ReviPartner, Vejle, godkendt revisionsaktieselskab",GÃ¥rslev Transport og Montage ApS,"ReviPartner, Vejle, godkendt revisionsaktieselskab",-25507.0,"Vejle, 630",2013-09-30,2012-10-01,2013-12-10,Vejle,30315788.0,urn:ofk:oid:20697481,indberetninger-20180424,2.5095785,32934323.0,,2018-04-02T00:25:01.870Z,2013-12-11T23:00:00.000Z,regnskab,0.0,,2013-09-30,2012-10-01,13-378.493,2013-12-11T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
32934323,2012-10-01,2013-09-30,ID_15,http://regnskaber.virk.dk/32343923/Y3ZyLmRrOi8vcGRmcy8zMjkzNDMyMztBcFM0NzM4Mjc7MjAxMjEwMDE7MjAxMzA5MzA7UjtS.pdf,http://regnskaber.virk.dk/32343923/Y3ZyLmRrOi8veGJybHMvWC04RDREQjQzQi0yMDEzMTIxMV8xNDUzNTZfNTg2.xml,"7080, BÃ¸rkop","Karl TÃ¸mrersvej 2, GÃ¥rslev","7100, Vejle",", Damhaven 5C",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2011-05-20,2013-12-10,32934323.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013 for GÃ¥rslev Transport og Montage ApS.,Ãrsrapport,Erik Henningsen,Poul Erik Larsen,Poul Erik Larsen,"ReviPartner, Vejle, godkendt revisionsaktieselskab",GÃ¥rslev Transport og Montage ApS,"ReviPartner, Vejle, godkendt revisionsaktieselskab",,"Vejle, 630",2013-09-30,2012-10-01,2013-12-10,Vejle,30315788.0,urn:ofk:oid:20697481,indberetninger-20180424,2.5095785,32934323.0,,2018-04-02T00:25:01.870Z,2013-12-11T23:00:00.000Z,regnskab,0.0,,2013-09-30,2012-10-01,13-378.493,2013-12-11T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
32934323,2012-10-01,2013-09-30,ID_16,http://regnskaber.virk.dk/32343923/Y3ZyLmRrOi8vcGRmcy8zMjkzNDMyMztBcFM0NzM4Mjc7MjAxMjEwMDE7MjAxMzA5MzA7UjtS.pdf,http://regnskaber.virk.dk/32343923/Y3ZyLmRrOi8veGJybHMvWC04RDREQjQzQi0yMDEzMTIxMV8xNDUzNTZfNTg2.xml,"7080, BÃ¸rkop","Karl TÃ¸mrersvej 2, GÃ¥rslev","7100, Vejle",", Damhaven 5C",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2011-05-20,2013-12-10,32934323.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013 for GÃ¥rslev Transport og Montage ApS.,Ãrsrapport,Erik Henningsen,Poul Erik Larsen,Poul Erik Larsen,"ReviPartner, Vejle, godkendt revisionsaktieselskab",GÃ¥rslev Transport og Montage ApS,"ReviPartner, Vejle, godkendt revisionsaktieselskab",,"Vejle, 630",2013-09-30,2012-10-01,2013-12-10,Vejle,30315788.0,urn:ofk:oid:20697481,indberetninger-20180424,2.5095785,32934323.0,,2018-04-02T00:25:01.870Z,2013-12-11T23:00:00.000Z,regnskab,0.0,,2013-09-30,2012-10-01,13-378.493,2013-12-11T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
32934323,2012-10-01,2013-09-30,ID_17,http://regnskaber.virk.dk/32343923/Y3ZyLmRrOi8vcGRmcy8zMjkzNDMyMztBcFM0NzM4Mjc7MjAxMjEwMDE7MjAxMzA5MzA7UjtS.pdf,http://regnskaber.virk.dk/32343923/Y3ZyLmRrOi8veGJybHMvWC04RDREQjQzQi0yMDEzMTIxMV8xNDUzNTZfNTg2.xml,"7080, BÃ¸rkop","Karl TÃ¸mrersvej 2, GÃ¥rslev","7100, Vejle",", Damhaven 5C",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2011-05-20,2013-12-10,32934323.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013 for GÃ¥rslev Transport og Montage ApS.,Ãrsrapport,Erik Henningsen,Poul Erik Larsen,Poul Erik Larsen,"ReviPartner, Vejle, godkendt revisionsaktieselskab",GÃ¥rslev Transport og Montage ApS,"ReviPartner, Vejle, godkendt revisionsaktieselskab",,"Vejle, 630",2013-09-30,2012-10-01,2013-12-10,Vejle,30315788.0,urn:ofk:oid:20697481,indberetninger-20180424,2.5095785,32934323.0,,2018-04-02T00:25:01.870Z,2013-12-11T23:00:00.000Z,regnskab,0.0,,2013-09-30,2012-10-01,13-378.493,2013-12-11T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
