entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AccumulatedRevaluationsOfInvestments,AdditionsToInvestments,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,Assets,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,ContributedCapital,ConvertibleProfitYieldingOrDividendYieldingLongtermDebtInstruments,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnTypeOfSubmittedReport,InvestmentsGross,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,NoncurrentAssets,OtherFinanceExpenses,OtherLongtermInvestments,OtherOperatingExpenses,OtherShorttermPayables,PlaceOfSignatureOfStatement,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RetainedEarnings,RevaluationsOfInvestmentsOfTheYear,SelectedElementsFromReportingClassC,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,NameOfAuditFirm,ProfitLoss,EquityTransfersToReserves,LongtermInvestmentsAndReceivables
37064556,2015-09-08,2015-09-08,c227,,http://regnskaber.virk.dk/65546073/ZG9rdW1lbnRsYWdlcjovLzAzLzI2L2NkLzczLzFkLzc5NWQtNDk3MC05YzQ3LWYwNDYxMzdhNjRmOQ.pdf,http://regnskaber.virk.dk/65546073/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzQ0L2Q0Lzg2L2IwZDYtNDI3OS04YmY2LTk3MzRkMmZjNzk1NQ.xml,true,10741.0,768726.0,Kolding,6000.0,39.0,Birkemose AllÃ©,6200 ÃbenrÃ¥,Karpedam 17,DK-6000 Kolding,Birkemose AllÃ© 39,Til kapitalejerne i Woodcock Holding ApS,779467.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 8. september 2015 - 30. september 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,50000.0,104252.0,2016-11-10,2015-09-08,2016-11-10,Statsautoriseret revisor,50000.0,20222670.0,37064556.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 8. september 2015 - 30. september 2016 for Woodcock Holding ApS.,150741.0,Ãrsrapport,768726.0,779467.0,387481.0,104252.0,104252.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Steensbjerre,Ivan Wettergren Pagh Madsen,Ivan Wettergren Pagh Madsen,Woodcock Holding ApS,BDO Statsautoriseret revisionsaktieselskab,779467.0,-27368.0,779467.0,-15750.0,5000.0,Aabenraa,107623.0,-15750.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aabenraa,2016-09-30,2015-09-08,341986.0,10741.0,false,278229.0,283229.0,2016-11-10,Kolding,0.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23144976,indberetninger-20180424,2.5097342,37064556.0,,2018-03-28T20:45:25.731Z,2016-11-11T10:11:59.734Z,regnskab,0.0,,2016-09-30,2015-09-08,X16-BG-84-EK,2016-11-11T10:11:59.861Z,,,,
37064556,2015-09-08,2015-09-08,c230,,http://regnskaber.virk.dk/65546073/ZG9rdW1lbnRsYWdlcjovLzAzLzI2L2NkLzczLzFkLzc5NWQtNDk3MC05YzQ3LWYwNDYxMzdhNjRmOQ.pdf,http://regnskaber.virk.dk/65546073/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzQ0L2Q0Lzg2L2IwZDYtNDI3OS04YmY2LTk3MzRkMmZjNzk1NQ.xml,true,10741.0,768726.0,Kolding,6000.0,39.0,Birkemose AllÃ©,6200 ÃbenrÃ¥,Karpedam 17,DK-6000 Kolding,Birkemose AllÃ© 39,Til kapitalejerne i Woodcock Holding ApS,779467.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 8. september 2015 - 30. september 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,50000.0,104252.0,2016-11-10,2015-09-08,2016-11-10,Statsautoriseret revisor,234363.0,20222670.0,37064556.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 8. september 2015 - 30. september 2016 for Woodcock Holding ApS.,150741.0,Ãrsrapport,768726.0,779467.0,387481.0,104252.0,104252.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Steensbjerre,Ivan Wettergren Pagh Madsen,Ivan Wettergren Pagh Madsen,Woodcock Holding ApS,BDO Statsautoriseret revisionsaktieselskab,779467.0,-27368.0,779467.0,-15750.0,5000.0,Aabenraa,107623.0,-15750.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aabenraa,2016-09-30,2015-09-08,341986.0,10741.0,false,278229.0,283229.0,2016-11-10,Kolding,0.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23144976,indberetninger-20180424,2.5097342,37064556.0,,2018-03-28T20:45:25.731Z,2016-11-11T10:11:59.734Z,regnskab,0.0,,2016-09-30,2015-09-08,X16-BG-84-EK,2016-11-11T10:11:59.861Z,,,,
37064556,2015-09-08,2015-09-08,c254,,http://regnskaber.virk.dk/65546073/ZG9rdW1lbnRsYWdlcjovLzAzLzI2L2NkLzczLzFkLzc5NWQtNDk3MC05YzQ3LWYwNDYxMzdhNjRmOQ.pdf,http://regnskaber.virk.dk/65546073/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzQ0L2Q0Lzg2L2IwZDYtNDI3OS04YmY2LTk3MzRkMmZjNzk1NQ.xml,true,10741.0,768726.0,Kolding,6000.0,39.0,Birkemose AllÃ©,6200 ÃbenrÃ¥,Karpedam 17,DK-6000 Kolding,Birkemose AllÃ© 39,Til kapitalejerne i Woodcock Holding ApS,779467.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 8. september 2015 - 30. september 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,50000.0,104252.0,2016-11-10,2015-09-08,2016-11-10,Statsautoriseret revisor,0.0,20222670.0,37064556.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 8. september 2015 - 30. september 2016 for Woodcock Holding ApS.,150741.0,Ãrsrapport,768726.0,779467.0,387481.0,104252.0,104252.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Steensbjerre,Ivan Wettergren Pagh Madsen,Ivan Wettergren Pagh Madsen,Woodcock Holding ApS,BDO Statsautoriseret revisionsaktieselskab,779467.0,-27368.0,779467.0,-15750.0,5000.0,Aabenraa,107623.0,-15750.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aabenraa,2016-09-30,2015-09-08,341986.0,10741.0,false,278229.0,283229.0,2016-11-10,Kolding,0.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23144976,indberetninger-20180424,2.5097342,37064556.0,,2018-03-28T20:45:25.731Z,2016-11-11T10:11:59.734Z,regnskab,0.0,,2016-09-30,2015-09-08,X16-BG-84-EK,2016-11-11T10:11:59.861Z,,,,
37064556,2015-09-08,2016-09-30,c0,,http://regnskaber.virk.dk/65546073/ZG9rdW1lbnRsYWdlcjovLzAzLzI2L2NkLzczLzFkLzc5NWQtNDk3MC05YzQ3LWYwNDYxMzdhNjRmOQ.pdf,http://regnskaber.virk.dk/65546073/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzQ0L2Q0Lzg2L2IwZDYtNDI3OS04YmY2LTk3MzRkMmZjNzk1NQ.xml,true,10741.0,768726.0,Kolding,6000.0,39.0,Birkemose AllÃ©,6200 ÃbenrÃ¥,Karpedam 17,DK-6000 Kolding,Birkemose AllÃ© 39,Til kapitalejerne i Woodcock Holding ApS,779467.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 8. september 2015 - 30. september 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,50000.0,104252.0,2016-11-10,2015-09-08,2016-11-10,Statsautoriseret revisor,,20222670.0,37064556.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 8. september 2015 - 30. september 2016 for Woodcock Holding ApS.,150741.0,Ãrsrapport,768726.0,779467.0,387481.0,104252.0,104252.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Steensbjerre,Ivan Wettergren Pagh Madsen,Ivan Wettergren Pagh Madsen,Woodcock Holding ApS,BDO Statsautoriseret revisionsaktieselskab,779467.0,-27368.0,779467.0,-15750.0,5000.0,Aabenraa,107623.0,-15750.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aabenraa,2016-09-30,2015-09-08,341986.0,10741.0,false,278229.0,283229.0,2016-11-10,Kolding,0.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23144976,indberetninger-20180424,2.5097342,37064556.0,,2018-03-28T20:45:25.731Z,2016-11-11T10:11:59.734Z,regnskab,0.0,,2016-09-30,2015-09-08,X16-BG-84-EK,2016-11-11T10:11:59.861Z,BDO Statsautoriseret revisionsaktieselskab,107623.0,,
37064556,2015-09-08,2016-09-30,c195,,http://regnskaber.virk.dk/65546073/ZG9rdW1lbnRsYWdlcjovLzAzLzI2L2NkLzczLzFkLzc5NWQtNDk3MC05YzQ3LWYwNDYxMzdhNjRmOQ.pdf,http://regnskaber.virk.dk/65546073/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzQ0L2Q0Lzg2L2IwZDYtNDI3OS04YmY2LTk3MzRkMmZjNzk1NQ.xml,true,10741.0,768726.0,Kolding,6000.0,39.0,Birkemose AllÃ©,6200 ÃbenrÃ¥,Karpedam 17,DK-6000 Kolding,Birkemose AllÃ© 39,Til kapitalejerne i Woodcock Holding ApS,779467.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 8. september 2015 - 30. september 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,50000.0,104252.0,2016-11-10,2015-09-08,2016-11-10,Statsautoriseret revisor,,20222670.0,37064556.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 8. september 2015 - 30. september 2016 for Woodcock Holding ApS.,150741.0,Ãrsrapport,768726.0,779467.0,387481.0,104252.0,104252.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Steensbjerre,Ivan Wettergren Pagh Madsen,Ivan Wettergren Pagh Madsen,Woodcock Holding ApS,BDO Statsautoriseret revisionsaktieselskab,779467.0,-27368.0,779467.0,-15750.0,5000.0,Aabenraa,107623.0,-15750.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aabenraa,2016-09-30,2015-09-08,341986.0,10741.0,false,278229.0,283229.0,2016-11-10,Kolding,0.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23144976,indberetninger-20180424,2.5097342,37064556.0,,2018-03-28T20:45:25.731Z,2016-11-11T10:11:59.734Z,regnskab,0.0,,2016-09-30,2015-09-08,X16-BG-84-EK,2016-11-11T10:11:59.861Z,,107623.0,,
37064556,2015-09-08,2016-09-30,c231,,http://regnskaber.virk.dk/65546073/ZG9rdW1lbnRsYWdlcjovLzAzLzI2L2NkLzczLzFkLzc5NWQtNDk3MC05YzQ3LWYwNDYxMzdhNjRmOQ.pdf,http://regnskaber.virk.dk/65546073/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzQ0L2Q0Lzg2L2IwZDYtNDI3OS04YmY2LTk3MzRkMmZjNzk1NQ.xml,true,10741.0,768726.0,Kolding,6000.0,39.0,Birkemose AllÃ©,6200 ÃbenrÃ¥,Karpedam 17,DK-6000 Kolding,Birkemose AllÃ© 39,Til kapitalejerne i Woodcock Holding ApS,779467.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 8. september 2015 - 30. september 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,50000.0,104252.0,2016-11-10,2015-09-08,2016-11-10,Statsautoriseret revisor,,20222670.0,37064556.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 8. september 2015 - 30. september 2016 for Woodcock Holding ApS.,150741.0,Ãrsrapport,768726.0,779467.0,387481.0,104252.0,104252.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Steensbjerre,Ivan Wettergren Pagh Madsen,Ivan Wettergren Pagh Madsen,Woodcock Holding ApS,BDO Statsautoriseret revisionsaktieselskab,779467.0,-27368.0,779467.0,-15750.0,5000.0,Aabenraa,107623.0,-15750.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aabenraa,2016-09-30,2015-09-08,341986.0,10741.0,false,278229.0,283229.0,2016-11-10,Kolding,0.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23144976,indberetninger-20180424,2.5097342,37064556.0,,2018-03-28T20:45:25.731Z,2016-11-11T10:11:59.734Z,regnskab,0.0,,2016-09-30,2015-09-08,X16-BG-84-EK,2016-11-11T10:11:59.861Z,,,-234363.0,
37064556,2015-09-08,2016-09-30,c255,,http://regnskaber.virk.dk/65546073/ZG9rdW1lbnRsYWdlcjovLzAzLzI2L2NkLzczLzFkLzc5NWQtNDk3MC05YzQ3LWYwNDYxMzdhNjRmOQ.pdf,http://regnskaber.virk.dk/65546073/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzQ0L2Q0Lzg2L2IwZDYtNDI3OS04YmY2LTk3MzRkMmZjNzk1NQ.xml,true,10741.0,768726.0,Kolding,6000.0,39.0,Birkemose AllÃ©,6200 ÃbenrÃ¥,Karpedam 17,DK-6000 Kolding,Birkemose AllÃ© 39,Til kapitalejerne i Woodcock Holding ApS,779467.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 8. september 2015 - 30. september 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,50000.0,104252.0,2016-11-10,2015-09-08,2016-11-10,Statsautoriseret revisor,,20222670.0,37064556.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 8. september 2015 - 30. september 2016 for Woodcock Holding ApS.,150741.0,Ãrsrapport,768726.0,779467.0,387481.0,104252.0,104252.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Steensbjerre,Ivan Wettergren Pagh Madsen,Ivan Wettergren Pagh Madsen,Woodcock Holding ApS,BDO Statsautoriseret revisionsaktieselskab,779467.0,-27368.0,779467.0,-15750.0,5000.0,Aabenraa,107623.0,-15750.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aabenraa,2016-09-30,2015-09-08,341986.0,10741.0,false,278229.0,283229.0,2016-11-10,Kolding,0.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23144976,indberetninger-20180424,2.5097342,37064556.0,,2018-03-28T20:45:25.731Z,2016-11-11T10:11:59.734Z,regnskab,0.0,,2016-09-30,2015-09-08,X16-BG-84-EK,2016-11-11T10:11:59.861Z,,107623.0,234363.0,
37064556,2015-09-08,2016-09-30,c302,,http://regnskaber.virk.dk/65546073/ZG9rdW1lbnRsYWdlcjovLzAzLzI2L2NkLzczLzFkLzc5NWQtNDk3MC05YzQ3LWYwNDYxMzdhNjRmOQ.pdf,http://regnskaber.virk.dk/65546073/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzQ0L2Q0Lzg2L2IwZDYtNDI3OS04YmY2LTk3MzRkMmZjNzk1NQ.xml,true,10741.0,768726.0,Kolding,6000.0,39.0,Birkemose AllÃ©,6200 ÃbenrÃ¥,Karpedam 17,DK-6000 Kolding,Birkemose AllÃ© 39,Til kapitalejerne i Woodcock Holding ApS,779467.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 8. september 2015 - 30. september 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,50000.0,104252.0,2016-11-10,2015-09-08,2016-11-10,Statsautoriseret revisor,,20222670.0,37064556.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 8. september 2015 - 30. september 2016 for Woodcock Holding ApS.,150741.0,Ãrsrapport,768726.0,779467.0,387481.0,104252.0,104252.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Steensbjerre,Ivan Wettergren Pagh Madsen,Ivan Wettergren Pagh Madsen,Woodcock Holding ApS,BDO Statsautoriseret revisionsaktieselskab,779467.0,-27368.0,779467.0,-15750.0,5000.0,Aabenraa,107623.0,-15750.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aabenraa,2016-09-30,2015-09-08,341986.0,10741.0,false,278229.0,283229.0,2016-11-10,Kolding,0.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23144976,indberetninger-20180424,2.5097342,37064556.0,,2018-03-28T20:45:25.731Z,2016-11-11T10:11:59.734Z,regnskab,0.0,,2016-09-30,2015-09-08,X16-BG-84-EK,2016-11-11T10:11:59.861Z,BDO Statsautoriseret revisionsaktieselskab,,,
37064556,2015-09-08,2016-09-30,c568,,http://regnskaber.virk.dk/65546073/ZG9rdW1lbnRsYWdlcjovLzAzLzI2L2NkLzczLzFkLzc5NWQtNDk3MC05YzQ3LWYwNDYxMzdhNjRmOQ.pdf,http://regnskaber.virk.dk/65546073/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzQ0L2Q0Lzg2L2IwZDYtNDI3OS04YmY2LTk3MzRkMmZjNzk1NQ.xml,true,10741.0,768726.0,Kolding,6000.0,39.0,Birkemose AllÃ©,6200 ÃbenrÃ¥,Karpedam 17,DK-6000 Kolding,Birkemose AllÃ© 39,Til kapitalejerne i Woodcock Holding ApS,779467.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 8. september 2015 - 30. september 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,50000.0,104252.0,2016-11-10,2015-09-08,2016-11-10,Statsautoriseret revisor,,20222670.0,37064556.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 8. september 2015 - 30. september 2016 for Woodcock Holding ApS.,150741.0,Ãrsrapport,768726.0,779467.0,387481.0,104252.0,104252.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Steensbjerre,Ivan Wettergren Pagh Madsen,Ivan Wettergren Pagh Madsen,Woodcock Holding ApS,BDO Statsautoriseret revisionsaktieselskab,779467.0,-27368.0,779467.0,-15750.0,5000.0,Aabenraa,107623.0,-15750.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aabenraa,2016-09-30,2015-09-08,341986.0,10741.0,false,278229.0,283229.0,2016-11-10,Kolding,0.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23144976,indberetninger-20180424,2.5097342,37064556.0,,2018-03-28T20:45:25.731Z,2016-11-11T10:11:59.734Z,regnskab,0.0,,2016-09-30,2015-09-08,X16-BG-84-EK,2016-11-11T10:11:59.861Z,,,,
37064556,2015-09-08,2016-09-30,c663,,http://regnskaber.virk.dk/65546073/ZG9rdW1lbnRsYWdlcjovLzAzLzI2L2NkLzczLzFkLzc5NWQtNDk3MC05YzQ3LWYwNDYxMzdhNjRmOQ.pdf,http://regnskaber.virk.dk/65546073/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzQ0L2Q0Lzg2L2IwZDYtNDI3OS04YmY2LTk3MzRkMmZjNzk1NQ.xml,true,10741.0,768726.0,Kolding,6000.0,39.0,Birkemose AllÃ©,6200 ÃbenrÃ¥,Karpedam 17,DK-6000 Kolding,Birkemose AllÃ© 39,Til kapitalejerne i Woodcock Holding ApS,779467.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 8. september 2015 - 30. september 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,50000.0,104252.0,2016-11-10,2015-09-08,2016-11-10,Statsautoriseret revisor,,20222670.0,37064556.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 8. september 2015 - 30. september 2016 for Woodcock Holding ApS.,150741.0,Ãrsrapport,768726.0,779467.0,387481.0,104252.0,104252.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Steensbjerre,Ivan Wettergren Pagh Madsen,Ivan Wettergren Pagh Madsen,Woodcock Holding ApS,BDO Statsautoriseret revisionsaktieselskab,779467.0,-27368.0,779467.0,-15750.0,5000.0,Aabenraa,107623.0,-15750.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aabenraa,2016-09-30,2015-09-08,341986.0,10741.0,false,278229.0,283229.0,2016-11-10,Kolding,0.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23144976,indberetninger-20180424,2.5097342,37064556.0,,2018-03-28T20:45:25.731Z,2016-11-11T10:11:59.734Z,regnskab,0.0,,2016-09-30,2015-09-08,X16-BG-84-EK,2016-11-11T10:11:59.861Z,,,,
