entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,IdentificationNumberPnrOfAuditFirm,InformationOnAverageNumberOfEmployees,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm,NameAndSurnameOfMemberOfSupervisoryBoard
19861686,2016-01-01,2016-12-31,c6,http://regnskaber.virk.dk/68616891/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzZlLzc3LzlmL2U5MTctNDc2NS1iODQ0LTM2OGYwN2ZjYTRkOA.xhtml,http://regnskaber.virk.dk/68616891/ZG9rdW1lbnRsYWdlcjovLzAzLzdjLzFhL2RjLzc3L2NjMzYtNDhjNy1hY2RjLTY3ODY4MzgyZTIwMQ.pdf,http://regnskaber.virk.dk/68616891/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzgxLzU0L2Y3L2U1MjYtNDRlOS1hNDZlLTA2NmJhMTNhZGUxOQ.xml,true,Danmark,DK,BirkerÃ¸d,3460.0,8.0,Hovedgaden,Gentofte,2820.0,15.0,ToftekÃ¦rsvej,3460 BirkerÃ¸d,Hovedgaden 8,Til den daglige ledelse i Nordic Knit ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-15,2018-05-15,71827.0,Registreret revisor HD/CAND.MERC.AUD,-57268.0,19861686.0,mne453,1000916331.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har ikke vÃ¦ret ansatte i regnskabsÃ¥ret.</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Hultquist,Peter Magni Englesson,Peter Magni Englesson,NORDIC KNIT ApS,Erik Hultquist,0.0,32334.0,Gentofte,2016-01-01,2016-12-31,-153394.0,-96761.0,-129095.0,2017-12-31,2017-01-01,false,false,2018-05-15,BirkerÃ¸d,56633.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25506909,indberetninger-20180424,2.5954075,19861686.0,AWOH7G9hx8uVRSOdgtxr,2018-05-22T12:57:11.290Z,2018-05-22T12:56:48.714Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-48-LA,2018-05-22T12:56:48.961Z,,,,,,,,,,,,,,,,,,,,,
19861686,2016-01-01,2016-12-31,c8,http://regnskaber.virk.dk/68616891/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzZlLzc3LzlmL2U5MTctNDc2NS1iODQ0LTM2OGYwN2ZjYTRkOA.xhtml,http://regnskaber.virk.dk/68616891/ZG9rdW1lbnRsYWdlcjovLzAzLzdjLzFhL2RjLzc3L2NjMzYtNDhjNy1hY2RjLTY3ODY4MzgyZTIwMQ.pdf,http://regnskaber.virk.dk/68616891/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzgxLzU0L2Y3L2U1MjYtNDRlOS1hNDZlLTA2NmJhMTNhZGUxOQ.xml,true,Danmark,DK,BirkerÃ¸d,3460.0,8.0,Hovedgaden,Gentofte,2820.0,15.0,ToftekÃ¦rsvej,3460 BirkerÃ¸d,Hovedgaden 8,Til den daglige ledelse i Nordic Knit ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-15,2018-05-15,,Registreret revisor HD/CAND.MERC.AUD,,19861686.0,mne453,1000916331.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har ikke vÃ¦ret ansatte i regnskabsÃ¥ret.</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Hultquist,Peter Magni Englesson,Peter Magni Englesson,NORDIC KNIT ApS,Erik Hultquist,,,Gentofte,2016-01-01,2016-12-31,-153394.0,,,2017-12-31,2017-01-01,false,false,2018-05-15,BirkerÃ¸d,,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25506909,indberetninger-20180424,2.5954075,19861686.0,AWOH7G9hx8uVRSOdgtxr,2018-05-22T12:57:11.290Z,2018-05-22T12:56:48.714Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-48-LA,2018-05-22T12:56:48.961Z,,,,,,,,,,,,,,,,,,,,,
19861686,2016-12-31,2016-12-31,c10,http://regnskaber.virk.dk/68616891/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzZlLzc3LzlmL2U5MTctNDc2NS1iODQ0LTM2OGYwN2ZjYTRkOA.xhtml,http://regnskaber.virk.dk/68616891/ZG9rdW1lbnRsYWdlcjovLzAzLzdjLzFhL2RjLzc3L2NjMzYtNDhjNy1hY2RjLTY3ODY4MzgyZTIwMQ.pdf,http://regnskaber.virk.dk/68616891/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzgxLzU0L2Y3L2U1MjYtNDRlOS1hNDZlLTA2NmJhMTNhZGUxOQ.xml,true,Danmark,DK,BirkerÃ¸d,3460.0,8.0,Hovedgaden,Gentofte,2820.0,15.0,ToftekÃ¦rsvej,3460 BirkerÃ¸d,Hovedgaden 8,Til den daglige ledelse i Nordic Knit ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-15,2018-05-15,,Registreret revisor HD/CAND.MERC.AUD,,19861686.0,mne453,1000916331.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har ikke vÃ¦ret ansatte i regnskabsÃ¥ret.</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Hultquist,Peter Magni Englesson,Peter Magni Englesson,NORDIC KNIT ApS,Erik Hultquist,,,Gentofte,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,2018-05-15,BirkerÃ¸d,,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25506909,indberetninger-20180424,2.5954075,19861686.0,AWOH7G9hx8uVRSOdgtxr,2018-05-22T12:57:11.290Z,2018-05-22T12:56:48.714Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-48-LA,2018-05-22T12:56:48.961Z,873419.0,4640.0,125000.0,586109.0,690953.0,287310.0,77000.0,873419.0,182466.0,77000.0,287310.0,0.0,504469.0,287310.0,565953.0,182466.0,182466.0,504469.0,,,
19861686,2017-01-01,2017-12-31,c0,http://regnskaber.virk.dk/68616891/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzZlLzc3LzlmL2U5MTctNDc2NS1iODQ0LTM2OGYwN2ZjYTRkOA.xhtml,http://regnskaber.virk.dk/68616891/ZG9rdW1lbnRsYWdlcjovLzAzLzdjLzFhL2RjLzc3L2NjMzYtNDhjNy1hY2RjLTY3ODY4MzgyZTIwMQ.pdf,http://regnskaber.virk.dk/68616891/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzgxLzU0L2Y3L2U1MjYtNDRlOS1hNDZlLTA2NmJhMTNhZGUxOQ.xml,true,Danmark,DK,BirkerÃ¸d,3460.0,8.0,Hovedgaden,Gentofte,2820.0,15.0,ToftekÃ¦rsvej,3460 BirkerÃ¸d,Hovedgaden 8,Til den daglige ledelse i Nordic Knit ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-15,2018-05-15,71827.0,Registreret revisor HD/CAND.MERC.AUD,-32199.0,19861686.0,mne453,1000916331.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har ikke vÃ¦ret ansatte i regnskabsÃ¥ret.</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Hultquist,Peter Magni Englesson,Peter Magni Englesson,NORDIC KNIT ApS,Erik Hultquist,664.0,48097.0,Gentofte,2016-01-01,2016-12-31,-56593.0,-56593.0,-104026.0,2017-12-31,2017-01-01,false,false,2018-05-15,BirkerÃ¸d,0.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25506909,indberetninger-20180424,2.5954075,19861686.0,AWOH7G9hx8uVRSOdgtxr,2018-05-22T12:57:11.290Z,2018-05-22T12:56:48.714Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-48-LA,2018-05-22T12:56:48.961Z,,,,,,,,,,,,,,,,,,,,,
19861686,2017-01-01,2017-12-31,c1,http://regnskaber.virk.dk/68616891/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzZlLzc3LzlmL2U5MTctNDc2NS1iODQ0LTM2OGYwN2ZjYTRkOA.xhtml,http://regnskaber.virk.dk/68616891/ZG9rdW1lbnRsYWdlcjovLzAzLzdjLzFhL2RjLzc3L2NjMzYtNDhjNy1hY2RjLTY3ODY4MzgyZTIwMQ.pdf,http://regnskaber.virk.dk/68616891/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzgxLzU0L2Y3L2U1MjYtNDRlOS1hNDZlLTA2NmJhMTNhZGUxOQ.xml,true,Danmark,DK,BirkerÃ¸d,3460.0,8.0,Hovedgaden,Gentofte,2820.0,15.0,ToftekÃ¦rsvej,3460 BirkerÃ¸d,Hovedgaden 8,Til den daglige ledelse i Nordic Knit ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-15,2018-05-15,,Registreret revisor HD/CAND.MERC.AUD,,19861686.0,mne453,1000916331.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har ikke vÃ¦ret ansatte i regnskabsÃ¥ret.</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Hultquist,Peter Magni Englesson,Peter Magni Englesson,NORDIC KNIT ApS,Erik Hultquist,,,Gentofte,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,2018-05-15,BirkerÃ¸d,,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25506909,indberetninger-20180424,2.5954075,19861686.0,AWOH7G9hx8uVRSOdgtxr,2018-05-22T12:57:11.290Z,2018-05-22T12:56:48.714Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-48-LA,2018-05-22T12:56:48.961Z,,,,,,,,,,,,,,,,,,,15396105.0,Revisionsfirmaet Erik Hultquist,
19861686,2017-01-01,2017-12-31,c2,http://regnskaber.virk.dk/68616891/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzZlLzc3LzlmL2U5MTctNDc2NS1iODQ0LTM2OGYwN2ZjYTRkOA.xhtml,http://regnskaber.virk.dk/68616891/ZG9rdW1lbnRsYWdlcjovLzAzLzdjLzFhL2RjLzc3L2NjMzYtNDhjNy1hY2RjLTY3ODY4MzgyZTIwMQ.pdf,http://regnskaber.virk.dk/68616891/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzgxLzU0L2Y3L2U1MjYtNDRlOS1hNDZlLTA2NmJhMTNhZGUxOQ.xml,true,Danmark,DK,BirkerÃ¸d,3460.0,8.0,Hovedgaden,Gentofte,2820.0,15.0,ToftekÃ¦rsvej,3460 BirkerÃ¸d,Hovedgaden 8,Til den daglige ledelse i Nordic Knit ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-15,2018-05-15,,Registreret revisor HD/CAND.MERC.AUD,,19861686.0,mne453,1000916331.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har ikke vÃ¦ret ansatte i regnskabsÃ¥ret.</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Hultquist,Peter Magni Englesson,Peter Magni Englesson,NORDIC KNIT ApS,Erik Hultquist,,,Gentofte,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,2018-05-15,BirkerÃ¸d,,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25506909,indberetninger-20180424,2.5954075,19861686.0,AWOH7G9hx8uVRSOdgtxr,2018-05-22T12:57:11.290Z,2018-05-22T12:56:48.714Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-48-LA,2018-05-22T12:56:48.961Z,,,,,,,,,,,,,,,,,,,,,
19861686,2017-01-01,2017-12-31,c3,http://regnskaber.virk.dk/68616891/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzZlLzc3LzlmL2U5MTctNDc2NS1iODQ0LTM2OGYwN2ZjYTRkOA.xhtml,http://regnskaber.virk.dk/68616891/ZG9rdW1lbnRsYWdlcjovLzAzLzdjLzFhL2RjLzc3L2NjMzYtNDhjNy1hY2RjLTY3ODY4MzgyZTIwMQ.pdf,http://regnskaber.virk.dk/68616891/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzgxLzU0L2Y3L2U1MjYtNDRlOS1hNDZlLTA2NmJhMTNhZGUxOQ.xml,true,Danmark,DK,BirkerÃ¸d,3460.0,8.0,Hovedgaden,Gentofte,2820.0,15.0,ToftekÃ¦rsvej,3460 BirkerÃ¸d,Hovedgaden 8,Til den daglige ledelse i Nordic Knit ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-15,2018-05-15,,Registreret revisor HD/CAND.MERC.AUD,,19861686.0,mne453,1000916331.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har ikke vÃ¦ret ansatte i regnskabsÃ¥ret.</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Hultquist,Peter Magni Englesson,Peter Magni Englesson,NORDIC KNIT ApS,Erik Hultquist,,,Gentofte,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,2018-05-15,BirkerÃ¸d,,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25506909,indberetninger-20180424,2.5954075,19861686.0,AWOH7G9hx8uVRSOdgtxr,2018-05-22T12:57:11.290Z,2018-05-22T12:56:48.714Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-48-LA,2018-05-22T12:56:48.961Z,,,,,,,,,,,,,,,,,,,,,Maya WickstrÃ¸m
19861686,2017-01-01,2017-12-31,c4,http://regnskaber.virk.dk/68616891/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzZlLzc3LzlmL2U5MTctNDc2NS1iODQ0LTM2OGYwN2ZjYTRkOA.xhtml,http://regnskaber.virk.dk/68616891/ZG9rdW1lbnRsYWdlcjovLzAzLzdjLzFhL2RjLzc3L2NjMzYtNDhjNy1hY2RjLTY3ODY4MzgyZTIwMQ.pdf,http://regnskaber.virk.dk/68616891/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzgxLzU0L2Y3L2U1MjYtNDRlOS1hNDZlLTA2NmJhMTNhZGUxOQ.xml,true,Danmark,DK,BirkerÃ¸d,3460.0,8.0,Hovedgaden,Gentofte,2820.0,15.0,ToftekÃ¦rsvej,3460 BirkerÃ¸d,Hovedgaden 8,Til den daglige ledelse i Nordic Knit ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-15,2018-05-15,,Registreret revisor HD/CAND.MERC.AUD,,19861686.0,mne453,1000916331.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har ikke vÃ¦ret ansatte i regnskabsÃ¥ret.</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Hultquist,Peter Magni Englesson,Peter Magni Englesson,NORDIC KNIT ApS,Erik Hultquist,,,Gentofte,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,2018-05-15,BirkerÃ¸d,,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25506909,indberetninger-20180424,2.5954075,19861686.0,AWOH7G9hx8uVRSOdgtxr,2018-05-22T12:57:11.290Z,2018-05-22T12:56:48.714Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-48-LA,2018-05-22T12:56:48.961Z,,,,,,,,,,,,,,,,,,,,,Peter Magni Englesson
19861686,2017-01-01,2017-12-31,c5,http://regnskaber.virk.dk/68616891/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzZlLzc3LzlmL2U5MTctNDc2NS1iODQ0LTM2OGYwN2ZjYTRkOA.xhtml,http://regnskaber.virk.dk/68616891/ZG9rdW1lbnRsYWdlcjovLzAzLzdjLzFhL2RjLzc3L2NjMzYtNDhjNy1hY2RjLTY3ODY4MzgyZTIwMQ.pdf,http://regnskaber.virk.dk/68616891/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzgxLzU0L2Y3L2U1MjYtNDRlOS1hNDZlLTA2NmJhMTNhZGUxOQ.xml,true,Danmark,DK,BirkerÃ¸d,3460.0,8.0,Hovedgaden,Gentofte,2820.0,15.0,ToftekÃ¦rsvej,3460 BirkerÃ¸d,Hovedgaden 8,Til den daglige ledelse i Nordic Knit ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-15,2018-05-15,,Registreret revisor HD/CAND.MERC.AUD,,19861686.0,mne453,1000916331.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har ikke vÃ¦ret ansatte i regnskabsÃ¥ret.</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Hultquist,Peter Magni Englesson,Peter Magni Englesson,NORDIC KNIT ApS,Erik Hultquist,,,Gentofte,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,2018-05-15,BirkerÃ¸d,,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25506909,indberetninger-20180424,2.5954075,19861686.0,AWOH7G9hx8uVRSOdgtxr,2018-05-22T12:57:11.290Z,2018-05-22T12:56:48.714Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-48-LA,2018-05-22T12:56:48.961Z,,,,,,,,,,,,,,,,,,,15396105.0,Revisionsfirmaet Erik Hultquist,
19861686,2017-01-01,2017-12-31,c7,http://regnskaber.virk.dk/68616891/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzZlLzc3LzlmL2U5MTctNDc2NS1iODQ0LTM2OGYwN2ZjYTRkOA.xhtml,http://regnskaber.virk.dk/68616891/ZG9rdW1lbnRsYWdlcjovLzAzLzdjLzFhL2RjLzc3L2NjMzYtNDhjNy1hY2RjLTY3ODY4MzgyZTIwMQ.pdf,http://regnskaber.virk.dk/68616891/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzgxLzU0L2Y3L2U1MjYtNDRlOS1hNDZlLTA2NmJhMTNhZGUxOQ.xml,true,Danmark,DK,BirkerÃ¸d,3460.0,8.0,Hovedgaden,Gentofte,2820.0,15.0,ToftekÃ¦rsvej,3460 BirkerÃ¸d,Hovedgaden 8,Til den daglige ledelse i Nordic Knit ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-15,2018-05-15,,Registreret revisor HD/CAND.MERC.AUD,,19861686.0,mne453,1000916331.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har ikke vÃ¦ret ansatte i regnskabsÃ¥ret.</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Hultquist,Peter Magni Englesson,Peter Magni Englesson,NORDIC KNIT ApS,Erik Hultquist,,,Gentofte,2016-01-01,2016-12-31,-56593.0,,,2017-12-31,2017-01-01,false,false,2018-05-15,BirkerÃ¸d,,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25506909,indberetninger-20180424,2.5954075,19861686.0,AWOH7G9hx8uVRSOdgtxr,2018-05-22T12:57:11.290Z,2018-05-22T12:56:48.714Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-48-LA,2018-05-22T12:56:48.961Z,,,,,,,,,,,,,,,,,,,,,
