entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmailOfReportingEntity,EmployeeBenefitsExpense,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,ImpairmentOfFinancialAssets,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,RetainedEarnings,NameAndSurnameOfMemberOfExecutiveBoard,TitleOfMemberOfExecutiveBoard
33393466,2013-07-01,2014-06-30,c3,http://regnskaber.virk.dk/66439333/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzllLzhjLzQ3LzRlM2ItNDUxMi04ODVlLWNjMTlhZDc4M2QxYg.xhtml,http://regnskaber.virk.dk/66439333/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2FiL2ZhLzg5LzZjNzktNDI3MC1iZmExLWQzZTZiY2RhMzliYg.pdf,http://regnskaber.virk.dk/66439333/ZG9rdW1lbnRsYWdlcjovLzAzLzhlLzkwLzM5LzViLzIyZDQtNGVjZC1iMGY1LTA5ZWZjMjZjZWYzOQ.xml,Danmark,DK,Koldimg,6000.0,26.0,Riberdyb,Christiansfeld,6070.0,46.0,Kampesmose,6070 Christiansfeld,Kampesmose 46,Regnskabsklasse B,2015-08-15,2015-08-15,0.0,gitte@soelbeck.dk,0.0,2966.0,-2966.0,33393466.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Gitte Dall SÃ¸lbeck,Danske Bank,LEARNINGBYPLAY ApS,Gitte Dall SÃ¸lbeck,0.0,0.0,Christiansfeld,2013-07-01,2014-06-30,-2966.0,-2966.0,-2966.0,2015-06-30,2014-07-01,0.0,Der er fravalgt revision,0.0,41890225.0,Ingen bistand,urn:ofk:oid:21486806,indberetninger-20180424,2.5925844,33393466.0,,2018-03-30T07:51:27.729Z,2015-10-04T14:56:42.921Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AH-26-MG,2015-10-04T14:56:43.032Z,,,,,,,,,
33393466,2013-07-01,2014-06-30,c7,http://regnskaber.virk.dk/66439333/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzllLzhjLzQ3LzRlM2ItNDUxMi04ODVlLWNjMTlhZDc4M2QxYg.xhtml,http://regnskaber.virk.dk/66439333/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2FiL2ZhLzg5LzZjNzktNDI3MC1iZmExLWQzZTZiY2RhMzliYg.pdf,http://regnskaber.virk.dk/66439333/ZG9rdW1lbnRsYWdlcjovLzAzLzhlLzkwLzM5LzViLzIyZDQtNGVjZC1iMGY1LTA5ZWZjMjZjZWYzOQ.xml,Danmark,DK,Koldimg,6000.0,26.0,Riberdyb,Christiansfeld,6070.0,46.0,Kampesmose,6070 Christiansfeld,Kampesmose 46,Regnskabsklasse B,2015-08-15,2015-08-15,0.0,gitte@soelbeck.dk,0.0,,,33393466.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Gitte Dall SÃ¸lbeck,Danske Bank,LEARNINGBYPLAY ApS,Gitte Dall SÃ¸lbeck,0.0,0.0,Christiansfeld,2013-07-01,2014-06-30,-2966.0,,,2015-06-30,2014-07-01,,Der er fravalgt revision,0.0,41890225.0,Ingen bistand,urn:ofk:oid:21486806,indberetninger-20180424,2.5925844,33393466.0,,2018-03-30T07:51:27.729Z,2015-10-04T14:56:42.921Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AH-26-MG,2015-10-04T14:56:43.032Z,,,,,,,,,
33393466,2014-06-30,2014-06-30,c9,http://regnskaber.virk.dk/66439333/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzllLzhjLzQ3LzRlM2ItNDUxMi04ODVlLWNjMTlhZDc4M2QxYg.xhtml,http://regnskaber.virk.dk/66439333/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2FiL2ZhLzg5LzZjNzktNDI3MC1iZmExLWQzZTZiY2RhMzliYg.pdf,http://regnskaber.virk.dk/66439333/ZG9rdW1lbnRsYWdlcjovLzAzLzhlLzkwLzM5LzViLzIyZDQtNGVjZC1iMGY1LTA5ZWZjMjZjZWYzOQ.xml,Danmark,DK,Koldimg,6000.0,26.0,Riberdyb,Christiansfeld,6070.0,46.0,Kampesmose,6070 Christiansfeld,Kampesmose 46,Regnskabsklasse B,2015-08-15,2015-08-15,0.0,gitte@soelbeck.dk,0.0,,,33393466.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Gitte Dall SÃ¸lbeck,Danske Bank,LEARNINGBYPLAY ApS,Gitte Dall SÃ¸lbeck,0.0,0.0,Christiansfeld,2013-07-01,2014-06-30,,,,2015-06-30,2014-07-01,,Der er fravalgt revision,0.0,41890225.0,Ingen bistand,urn:ofk:oid:21486806,indberetninger-20180424,2.5925844,33393466.0,,2018-03-30T07:51:27.729Z,2015-10-04T14:56:42.921Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AH-26-MG,2015-10-04T14:56:43.032Z,16815.0,16815.0,80000.0,16815.0,16815.0,16815.0,-63185.0,,
33393466,2014-07-01,2015-06-30,c0,http://regnskaber.virk.dk/66439333/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzllLzhjLzQ3LzRlM2ItNDUxMi04ODVlLWNjMTlhZDc4M2QxYg.xhtml,http://regnskaber.virk.dk/66439333/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2FiL2ZhLzg5LzZjNzktNDI3MC1iZmExLWQzZTZiY2RhMzliYg.pdf,http://regnskaber.virk.dk/66439333/ZG9rdW1lbnRsYWdlcjovLzAzLzhlLzkwLzM5LzViLzIyZDQtNGVjZC1iMGY1LTA5ZWZjMjZjZWYzOQ.xml,Danmark,DK,Koldimg,6000.0,26.0,Riberdyb,Christiansfeld,6070.0,46.0,Kampesmose,6070 Christiansfeld,Kampesmose 46,Regnskabsklasse B,2015-08-15,2015-08-15,0.0,gitte@soelbeck.dk,0.0,8607.0,-8607.0,33393466.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Gitte Dall SÃ¸lbeck,Danske Bank,LEARNINGBYPLAY ApS,Gitte Dall SÃ¸lbeck,0.0,0.0,Christiansfeld,2013-07-01,2014-06-30,-8607.0,-8607.0,-8607.0,2015-06-30,2014-07-01,0.0,Der er fravalgt revision,0.0,41890225.0,Ingen bistand,urn:ofk:oid:21486806,indberetninger-20180424,2.5925844,33393466.0,,2018-03-30T07:51:27.729Z,2015-10-04T14:56:42.921Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AH-26-MG,2015-10-04T14:56:43.032Z,,,,,,,,,
33393466,2014-07-01,2015-06-30,c1,http://regnskaber.virk.dk/66439333/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzllLzhjLzQ3LzRlM2ItNDUxMi04ODVlLWNjMTlhZDc4M2QxYg.xhtml,http://regnskaber.virk.dk/66439333/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2FiL2ZhLzg5LzZjNzktNDI3MC1iZmExLWQzZTZiY2RhMzliYg.pdf,http://regnskaber.virk.dk/66439333/ZG9rdW1lbnRsYWdlcjovLzAzLzhlLzkwLzM5LzViLzIyZDQtNGVjZC1iMGY1LTA5ZWZjMjZjZWYzOQ.xml,Danmark,DK,Koldimg,6000.0,26.0,Riberdyb,Christiansfeld,6070.0,46.0,Kampesmose,6070 Christiansfeld,Kampesmose 46,Regnskabsklasse B,2015-08-15,2015-08-15,0.0,gitte@soelbeck.dk,0.0,,,33393466.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Gitte Dall SÃ¸lbeck,Danske Bank,LEARNINGBYPLAY ApS,Gitte Dall SÃ¸lbeck,0.0,0.0,Christiansfeld,2013-07-01,2014-06-30,,,,2015-06-30,2014-07-01,,Der er fravalgt revision,0.0,41890225.0,Ingen bistand,urn:ofk:oid:21486806,indberetninger-20180424,2.5925844,33393466.0,,2018-03-30T07:51:27.729Z,2015-10-04T14:56:42.921Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AH-26-MG,2015-10-04T14:56:43.032Z,,,,,,,,Britta Vad Nielsen,Ejer
33393466,2014-07-01,2015-06-30,c2,http://regnskaber.virk.dk/66439333/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzllLzhjLzQ3LzRlM2ItNDUxMi04ODVlLWNjMTlhZDc4M2QxYg.xhtml,http://regnskaber.virk.dk/66439333/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2FiL2ZhLzg5LzZjNzktNDI3MC1iZmExLWQzZTZiY2RhMzliYg.pdf,http://regnskaber.virk.dk/66439333/ZG9rdW1lbnRsYWdlcjovLzAzLzhlLzkwLzM5LzViLzIyZDQtNGVjZC1iMGY1LTA5ZWZjMjZjZWYzOQ.xml,Danmark,DK,Koldimg,6000.0,26.0,Riberdyb,Christiansfeld,6070.0,46.0,Kampesmose,6070 Christiansfeld,Kampesmose 46,Regnskabsklasse B,2015-08-15,2015-08-15,0.0,gitte@soelbeck.dk,0.0,,,33393466.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Gitte Dall SÃ¸lbeck,Danske Bank,LEARNINGBYPLAY ApS,Gitte Dall SÃ¸lbeck,0.0,0.0,Christiansfeld,2013-07-01,2014-06-30,,,,2015-06-30,2014-07-01,,Der er fravalgt revision,0.0,41890225.0,Ingen bistand,urn:ofk:oid:21486806,indberetninger-20180424,2.5925844,33393466.0,,2018-03-30T07:51:27.729Z,2015-10-04T14:56:42.921Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AH-26-MG,2015-10-04T14:56:43.032Z,,,,,,,,Gitte Dall SÃ¸lbeck,Ejer
33393466,2014-07-01,2015-06-30,c4,http://regnskaber.virk.dk/66439333/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzllLzhjLzQ3LzRlM2ItNDUxMi04ODVlLWNjMTlhZDc4M2QxYg.xhtml,http://regnskaber.virk.dk/66439333/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2FiL2ZhLzg5LzZjNzktNDI3MC1iZmExLWQzZTZiY2RhMzliYg.pdf,http://regnskaber.virk.dk/66439333/ZG9rdW1lbnRsYWdlcjovLzAzLzhlLzkwLzM5LzViLzIyZDQtNGVjZC1iMGY1LTA5ZWZjMjZjZWYzOQ.xml,Danmark,DK,Koldimg,6000.0,26.0,Riberdyb,Christiansfeld,6070.0,46.0,Kampesmose,6070 Christiansfeld,Kampesmose 46,Regnskabsklasse B,2015-08-15,2015-08-15,0.0,gitte@soelbeck.dk,0.0,,,33393466.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Gitte Dall SÃ¸lbeck,Danske Bank,LEARNINGBYPLAY ApS,Gitte Dall SÃ¸lbeck,0.0,0.0,Christiansfeld,2013-07-01,2014-06-30,0.0,,,2015-06-30,2014-07-01,,Der er fravalgt revision,0.0,41890225.0,Ingen bistand,urn:ofk:oid:21486806,indberetninger-20180424,2.5925844,33393466.0,,2018-03-30T07:51:27.729Z,2015-10-04T14:56:42.921Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AH-26-MG,2015-10-04T14:56:43.032Z,,,,,,,,,
33393466,2014-07-01,2015-06-30,c5,http://regnskaber.virk.dk/66439333/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzllLzhjLzQ3LzRlM2ItNDUxMi04ODVlLWNjMTlhZDc4M2QxYg.xhtml,http://regnskaber.virk.dk/66439333/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2FiL2ZhLzg5LzZjNzktNDI3MC1iZmExLWQzZTZiY2RhMzliYg.pdf,http://regnskaber.virk.dk/66439333/ZG9rdW1lbnRsYWdlcjovLzAzLzhlLzkwLzM5LzViLzIyZDQtNGVjZC1iMGY1LTA5ZWZjMjZjZWYzOQ.xml,Danmark,DK,Koldimg,6000.0,26.0,Riberdyb,Christiansfeld,6070.0,46.0,Kampesmose,6070 Christiansfeld,Kampesmose 46,Regnskabsklasse B,2015-08-15,2015-08-15,0.0,gitte@soelbeck.dk,0.0,,,33393466.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Gitte Dall SÃ¸lbeck,Danske Bank,LEARNINGBYPLAY ApS,Gitte Dall SÃ¸lbeck,0.0,0.0,Christiansfeld,2013-07-01,2014-06-30,0.0,,,2015-06-30,2014-07-01,,Der er fravalgt revision,0.0,41890225.0,Ingen bistand,urn:ofk:oid:21486806,indberetninger-20180424,2.5925844,33393466.0,,2018-03-30T07:51:27.729Z,2015-10-04T14:56:42.921Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AH-26-MG,2015-10-04T14:56:43.032Z,,,,,,,,,
33393466,2014-07-01,2015-06-30,c6,http://regnskaber.virk.dk/66439333/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzllLzhjLzQ3LzRlM2ItNDUxMi04ODVlLWNjMTlhZDc4M2QxYg.xhtml,http://regnskaber.virk.dk/66439333/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2FiL2ZhLzg5LzZjNzktNDI3MC1iZmExLWQzZTZiY2RhMzliYg.pdf,http://regnskaber.virk.dk/66439333/ZG9rdW1lbnRsYWdlcjovLzAzLzhlLzkwLzM5LzViLzIyZDQtNGVjZC1iMGY1LTA5ZWZjMjZjZWYzOQ.xml,Danmark,DK,Koldimg,6000.0,26.0,Riberdyb,Christiansfeld,6070.0,46.0,Kampesmose,6070 Christiansfeld,Kampesmose 46,Regnskabsklasse B,2015-08-15,2015-08-15,0.0,gitte@soelbeck.dk,0.0,,,33393466.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Gitte Dall SÃ¸lbeck,Danske Bank,LEARNINGBYPLAY ApS,Gitte Dall SÃ¸lbeck,0.0,0.0,Christiansfeld,2013-07-01,2014-06-30,-8607.0,,,2015-06-30,2014-07-01,,Der er fravalgt revision,0.0,41890225.0,Ingen bistand,urn:ofk:oid:21486806,indberetninger-20180424,2.5925844,33393466.0,,2018-03-30T07:51:27.729Z,2015-10-04T14:56:42.921Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AH-26-MG,2015-10-04T14:56:43.032Z,,,,,,,,,
33393466,2015-06-30,2015-06-30,c8,http://regnskaber.virk.dk/66439333/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzllLzhjLzQ3LzRlM2ItNDUxMi04ODVlLWNjMTlhZDc4M2QxYg.xhtml,http://regnskaber.virk.dk/66439333/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2FiL2ZhLzg5LzZjNzktNDI3MC1iZmExLWQzZTZiY2RhMzliYg.pdf,http://regnskaber.virk.dk/66439333/ZG9rdW1lbnRsYWdlcjovLzAzLzhlLzkwLzM5LzViLzIyZDQtNGVjZC1iMGY1LTA5ZWZjMjZjZWYzOQ.xml,Danmark,DK,Koldimg,6000.0,26.0,Riberdyb,Christiansfeld,6070.0,46.0,Kampesmose,6070 Christiansfeld,Kampesmose 46,Regnskabsklasse B,2015-08-15,2015-08-15,0.0,gitte@soelbeck.dk,0.0,,,33393466.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Gitte Dall SÃ¸lbeck,Danske Bank,LEARNINGBYPLAY ApS,Gitte Dall SÃ¸lbeck,0.0,0.0,Christiansfeld,2013-07-01,2014-06-30,,,,2015-06-30,2014-07-01,,Der er fravalgt revision,0.0,41890225.0,Ingen bistand,urn:ofk:oid:21486806,indberetninger-20180424,2.5925844,33393466.0,,2018-03-30T07:51:27.729Z,2015-10-04T14:56:42.921Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AH-26-MG,2015-10-04T14:56:43.032Z,8208.0,8208.0,80000.0,8208.0,8208.0,8208.0,-71792.0,,
