entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,Assets,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfReport,DateOfGeneralMeeting,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LiabilitiesAndEquity,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,ProfitLoss,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,NameAndSurnameOfMemberOfExecutiveBoard
29239681,2014-07-01,2015-06-30,ID_0,,http://regnskaber.virk.dk/18693292/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzczLzQxLzhlLzVlZDEtNDUxNC04ODlmLTE1YzA0OTA5YzJlNQ.pdf,http://regnskaber.virk.dk/18693292/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzY2L2NmLzAxL2E3YTEtNGNjNi05MDVlLTVkOTBjMTU1OGFlZQ.xml,"NÃ¦stved, 4700",Ringstedgade 82,Til den daglige ledelse i Murermester Peter Baun ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2014 - 30-06-2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-11-26,2015-12-07,0.0,29239681.0,31929342.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2014 - 30-06-2015 for Murermester Peter Baun ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Douglas Almgren-Hansen,Murermester Peter Baun ApS,"Multi Revision I/S, Statsautoriseret revisionsinteressentskab",0.0,"370, NÃ¦stved",2015-06-30,2014-07-01,2015-11-26,NÃ¦stved,26719755.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21760263,indberetninger-20180424,2.5122902000000003,29239681.0,,2018-03-30T20:29:27.690Z,2015-12-09T08:26:56.566Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-25-KP,2015-12-09T08:26:56.730Z,
29239681,2014-07-01,2015-06-30,ID_1,,http://regnskaber.virk.dk/18693292/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzczLzQxLzhlLzVlZDEtNDUxNC04ODlmLTE1YzA0OTA5YzJlNQ.pdf,http://regnskaber.virk.dk/18693292/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzY2L2NmLzAxL2E3YTEtNGNjNi05MDVlLTVkOTBjMTU1OGFlZQ.xml,"NÃ¦stved, 4700",Ringstedgade 82,Til den daglige ledelse i Murermester Peter Baun ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2014 - 30-06-2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-11-26,2015-12-07,0.0,29239681.0,31929342.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2014 - 30-06-2015 for Murermester Peter Baun ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Douglas Almgren-Hansen,Murermester Peter Baun ApS,"Multi Revision I/S, Statsautoriseret revisionsinteressentskab",0.0,"370, NÃ¦stved",2015-06-30,2014-07-01,2015-11-26,NÃ¦stved,26719755.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21760263,indberetninger-20180424,2.5122902000000003,29239681.0,,2018-03-30T20:29:27.690Z,2015-12-09T08:26:56.566Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-25-KP,2015-12-09T08:26:56.730Z,
29239681,2014-07-01,2015-06-30,ID_2,,http://regnskaber.virk.dk/18693292/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzczLzQxLzhlLzVlZDEtNDUxNC04ODlmLTE1YzA0OTA5YzJlNQ.pdf,http://regnskaber.virk.dk/18693292/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzY2L2NmLzAxL2E3YTEtNGNjNi05MDVlLTVkOTBjMTU1OGFlZQ.xml,"NÃ¦stved, 4700",Ringstedgade 82,Til den daglige ledelse i Murermester Peter Baun ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2014 - 30-06-2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-11-26,2015-12-07,0.0,29239681.0,31929342.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2014 - 30-06-2015 for Murermester Peter Baun ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Douglas Almgren-Hansen,Murermester Peter Baun ApS,"Multi Revision I/S, Statsautoriseret revisionsinteressentskab",0.0,"370, NÃ¦stved",2015-06-30,2014-07-01,2015-11-26,NÃ¦stved,26719755.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21760263,indberetninger-20180424,2.5122902000000003,29239681.0,,2018-03-30T20:29:27.690Z,2015-12-09T08:26:56.566Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-25-KP,2015-12-09T08:26:56.730Z,Peter Douglas Almgren-Hansen
29239681,2014-07-01,2015-06-30,ID_3,,http://regnskaber.virk.dk/18693292/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzczLzQxLzhlLzVlZDEtNDUxNC04ODlmLTE1YzA0OTA5YzJlNQ.pdf,http://regnskaber.virk.dk/18693292/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzY2L2NmLzAxL2E3YTEtNGNjNi05MDVlLTVkOTBjMTU1OGFlZQ.xml,"NÃ¦stved, 4700",Ringstedgade 82,Til den daglige ledelse i Murermester Peter Baun ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2014 - 30-06-2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-11-26,2015-12-07,0.0,29239681.0,31929342.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2014 - 30-06-2015 for Murermester Peter Baun ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Douglas Almgren-Hansen,Murermester Peter Baun ApS,"Multi Revision I/S, Statsautoriseret revisionsinteressentskab",0.0,"370, NÃ¦stved",2015-06-30,2014-07-01,2015-11-26,NÃ¦stved,26719755.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21760263,indberetninger-20180424,2.5122902000000003,29239681.0,,2018-03-30T20:29:27.690Z,2015-12-09T08:26:56.566Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-25-KP,2015-12-09T08:26:56.730Z,
29239681,2014-07-01,2015-06-30,ID_4,,http://regnskaber.virk.dk/18693292/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzczLzQxLzhlLzVlZDEtNDUxNC04ODlmLTE1YzA0OTA5YzJlNQ.pdf,http://regnskaber.virk.dk/18693292/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzY2L2NmLzAxL2E3YTEtNGNjNi05MDVlLTVkOTBjMTU1OGFlZQ.xml,"NÃ¦stved, 4700",Ringstedgade 82,Til den daglige ledelse i Murermester Peter Baun ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2014 - 30-06-2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-11-26,2015-12-07,0.0,29239681.0,31929342.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2014 - 30-06-2015 for Murermester Peter Baun ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Douglas Almgren-Hansen,Murermester Peter Baun ApS,"Multi Revision I/S, Statsautoriseret revisionsinteressentskab",0.0,"370, NÃ¦stved",2015-06-30,2014-07-01,2015-11-26,NÃ¦stved,26719755.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21760263,indberetninger-20180424,2.5122902000000003,29239681.0,,2018-03-30T20:29:27.690Z,2015-12-09T08:26:56.566Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-25-KP,2015-12-09T08:26:56.730Z,
29239681,2014-07-01,2015-06-30,ID_5,,http://regnskaber.virk.dk/18693292/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzczLzQxLzhlLzVlZDEtNDUxNC04ODlmLTE1YzA0OTA5YzJlNQ.pdf,http://regnskaber.virk.dk/18693292/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzY2L2NmLzAxL2E3YTEtNGNjNi05MDVlLTVkOTBjMTU1OGFlZQ.xml,"NÃ¦stved, 4700",Ringstedgade 82,Til den daglige ledelse i Murermester Peter Baun ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2014 - 30-06-2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-11-26,2015-12-07,0.0,29239681.0,31929342.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2014 - 30-06-2015 for Murermester Peter Baun ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Douglas Almgren-Hansen,Murermester Peter Baun ApS,"Multi Revision I/S, Statsautoriseret revisionsinteressentskab",0.0,"370, NÃ¦stved",2015-06-30,2014-07-01,2015-11-26,NÃ¦stved,26719755.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21760263,indberetninger-20180424,2.5122902000000003,29239681.0,,2018-03-30T20:29:27.690Z,2015-12-09T08:26:56.566Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-25-KP,2015-12-09T08:26:56.730Z,
29239681,2014-07-01,2015-06-30,ID_6,,http://regnskaber.virk.dk/18693292/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzczLzQxLzhlLzVlZDEtNDUxNC04ODlmLTE1YzA0OTA5YzJlNQ.pdf,http://regnskaber.virk.dk/18693292/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzY2L2NmLzAxL2E3YTEtNGNjNi05MDVlLTVkOTBjMTU1OGFlZQ.xml,"NÃ¦stved, 4700",Ringstedgade 82,Til den daglige ledelse i Murermester Peter Baun ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2014 - 30-06-2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-11-26,2015-12-07,0.0,29239681.0,31929342.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2014 - 30-06-2015 for Murermester Peter Baun ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Douglas Almgren-Hansen,Murermester Peter Baun ApS,"Multi Revision I/S, Statsautoriseret revisionsinteressentskab",0.0,"370, NÃ¦stved",2015-06-30,2014-07-01,2015-11-26,NÃ¦stved,26719755.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21760263,indberetninger-20180424,2.5122902000000003,29239681.0,,2018-03-30T20:29:27.690Z,2015-12-09T08:26:56.566Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-25-KP,2015-12-09T08:26:56.730Z,
29239681,2014-07-01,2015-06-30,ID_7,,http://regnskaber.virk.dk/18693292/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzczLzQxLzhlLzVlZDEtNDUxNC04ODlmLTE1YzA0OTA5YzJlNQ.pdf,http://regnskaber.virk.dk/18693292/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzY2L2NmLzAxL2E3YTEtNGNjNi05MDVlLTVkOTBjMTU1OGFlZQ.xml,"NÃ¦stved, 4700",Ringstedgade 82,Til den daglige ledelse i Murermester Peter Baun ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2014 - 30-06-2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-11-26,2015-12-07,0.0,29239681.0,31929342.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2014 - 30-06-2015 for Murermester Peter Baun ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Douglas Almgren-Hansen,Murermester Peter Baun ApS,"Multi Revision I/S, Statsautoriseret revisionsinteressentskab",0.0,"370, NÃ¦stved",2015-06-30,2014-07-01,2015-11-26,NÃ¦stved,26719755.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21760263,indberetninger-20180424,2.5122902000000003,29239681.0,,2018-03-30T20:29:27.690Z,2015-12-09T08:26:56.566Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-25-KP,2015-12-09T08:26:56.730Z,
29239681,2014-07-01,2015-06-30,ID_8,,http://regnskaber.virk.dk/18693292/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzczLzQxLzhlLzVlZDEtNDUxNC04ODlmLTE1YzA0OTA5YzJlNQ.pdf,http://regnskaber.virk.dk/18693292/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzY2L2NmLzAxL2E3YTEtNGNjNi05MDVlLTVkOTBjMTU1OGFlZQ.xml,"NÃ¦stved, 4700",Ringstedgade 82,Til den daglige ledelse i Murermester Peter Baun ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2014 - 30-06-2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-11-26,2015-12-07,0.0,29239681.0,31929342.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2014 - 30-06-2015 for Murermester Peter Baun ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Douglas Almgren-Hansen,Murermester Peter Baun ApS,"Multi Revision I/S, Statsautoriseret revisionsinteressentskab",0.0,"370, NÃ¦stved",2015-06-30,2014-07-01,2015-11-26,NÃ¦stved,26719755.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21760263,indberetninger-20180424,2.5122902000000003,29239681.0,,2018-03-30T20:29:27.690Z,2015-12-09T08:26:56.566Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-25-KP,2015-12-09T08:26:56.730Z,
29239681,2014-07-01,2015-06-30,ID_9,,http://regnskaber.virk.dk/18693292/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzczLzQxLzhlLzVlZDEtNDUxNC04ODlmLTE1YzA0OTA5YzJlNQ.pdf,http://regnskaber.virk.dk/18693292/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzY2L2NmLzAxL2E3YTEtNGNjNi05MDVlLTVkOTBjMTU1OGFlZQ.xml,"NÃ¦stved, 4700",Ringstedgade 82,Til den daglige ledelse i Murermester Peter Baun ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2014 - 30-06-2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-11-26,2015-12-07,0.0,29239681.0,31929342.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2014 - 30-06-2015 for Murermester Peter Baun ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Douglas Almgren-Hansen,Murermester Peter Baun ApS,"Multi Revision I/S, Statsautoriseret revisionsinteressentskab",0.0,"370, NÃ¦stved",2015-06-30,2014-07-01,2015-11-26,NÃ¦stved,26719755.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21760263,indberetninger-20180424,2.5122902000000003,29239681.0,,2018-03-30T20:29:27.690Z,2015-12-09T08:26:56.566Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-25-KP,2015-12-09T08:26:56.730Z,
