entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,EmailOfReportingEntity,HomepageOfReportingEntity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RetainedEarnings,SharePremium,ShorttermLeaseCommitments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
35209387,2013-01-01,2013-12-31,ID_11,,http://regnskaber.virk.dk/78390253/ZG9rdW1lbnRsYWdlcjovLzAzLzFiL2EzLzU1LzUyLzkxZTEtNGVhNy1iNTM5LWQ2MDk0ZjkzYzE0Nw.pdf,http://regnskaber.virk.dk/78390253/ZG9rdW1lbnRsYWdlcjovLzAzLzRmLzUzLzY4LzZmLzE1ZTQtNGY2My04ODg4LWFmYTIzNjQyMzM2MA.xml,"Odense M, 5230",GoldschmidtsvÃ¦nget 6,To the day-to-day management of  Klinik Pluto ApS,Regnskabsklasse B,The Annual Report is presented in accordance with the Danish Financial Statements Act.,"In our opinion, the Financial Statements give a true and fair view of the assets, liabilities and financial position of the Company at 31 December 2014 and of the results of the Company's operations for the financial year 1 January 2014 - 31 December 2014.",2015-05-08,2013-03-25,2015-05-08,info@hosbente.dk,hosbente.dk/,35209387.0,34054657.0,"Today, Management has considered and adopted the Annual Report of Klinik Pluto ApS for the financial year 1 January 2014 - 31 December 2014.",Ãrsrapport,"In our opinion, the Management's Review includes a true and fair account of the matters addressed in the review.",Bente Andersen,Klinik Pluto ApS,4audit Assistance DK ApS,"Vemmelev, 8 May 2015",-106525.0,We recommend that the Annual Report be adopted at the Annual General Meeting.,"Slagelse, 330",2014-12-31,2014-01-01,2015-05-08,KorsÃ¸r,35134000.0,Manager,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5449054,indberetninger-20180424,2.509757,35209387.0,,2018-03-30T13:17:09.498Z,2015-06-04T10:58:37.388Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-15-WQ,2015-06-04T10:58:37.541Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35209387,2013-01-01,2013-12-31,ID_13,,http://regnskaber.virk.dk/78390253/ZG9rdW1lbnRsYWdlcjovLzAzLzFiL2EzLzU1LzUyLzkxZTEtNGVhNy1iNTM5LWQ2MDk0ZjkzYzE0Nw.pdf,http://regnskaber.virk.dk/78390253/ZG9rdW1lbnRsYWdlcjovLzAzLzRmLzUzLzY4LzZmLzE1ZTQtNGY2My04ODg4LWFmYTIzNjQyMzM2MA.xml,"Odense M, 5230",GoldschmidtsvÃ¦nget 6,To the day-to-day management of  Klinik Pluto ApS,Regnskabsklasse B,The Annual Report is presented in accordance with the Danish Financial Statements Act.,"In our opinion, the Financial Statements give a true and fair view of the assets, liabilities and financial position of the Company at 31 December 2014 and of the results of the Company's operations for the financial year 1 January 2014 - 31 December 2014.",2015-05-08,2013-03-25,2015-05-08,info@hosbente.dk,hosbente.dk/,35209387.0,34054657.0,"Today, Management has considered and adopted the Annual Report of Klinik Pluto ApS for the financial year 1 January 2014 - 31 December 2014.",Ãrsrapport,"In our opinion, the Management's Review includes a true and fair account of the matters addressed in the review.",Bente Andersen,Klinik Pluto ApS,4audit Assistance DK ApS,"Vemmelev, 8 May 2015",-106525.0,We recommend that the Annual Report be adopted at the Annual General Meeting.,"Slagelse, 330",2014-12-31,2014-01-01,2015-05-08,KorsÃ¸r,35134000.0,Manager,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5449054,indberetninger-20180424,2.509757,35209387.0,,2018-03-30T13:17:09.498Z,2015-06-04T10:58:37.388Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-15-WQ,2015-06-04T10:58:37.541Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35209387,2013-01-01,2013-12-31,ID_9,,http://regnskaber.virk.dk/78390253/ZG9rdW1lbnRsYWdlcjovLzAzLzFiL2EzLzU1LzUyLzkxZTEtNGVhNy1iNTM5LWQ2MDk0ZjkzYzE0Nw.pdf,http://regnskaber.virk.dk/78390253/ZG9rdW1lbnRsYWdlcjovLzAzLzRmLzUzLzY4LzZmLzE1ZTQtNGY2My04ODg4LWFmYTIzNjQyMzM2MA.xml,"Odense M, 5230",GoldschmidtsvÃ¦nget 6,To the day-to-day management of  Klinik Pluto ApS,Regnskabsklasse B,The Annual Report is presented in accordance with the Danish Financial Statements Act.,"In our opinion, the Financial Statements give a true and fair view of the assets, liabilities and financial position of the Company at 31 December 2014 and of the results of the Company's operations for the financial year 1 January 2014 - 31 December 2014.",2015-05-08,2013-03-25,2015-05-08,info@hosbente.dk,hosbente.dk/,35209387.0,34054657.0,"Today, Management has considered and adopted the Annual Report of Klinik Pluto ApS for the financial year 1 January 2014 - 31 December 2014.",Ãrsrapport,"In our opinion, the Management's Review includes a true and fair account of the matters addressed in the review.",Bente Andersen,Klinik Pluto ApS,4audit Assistance DK ApS,"Vemmelev, 8 May 2015",106525.0,We recommend that the Annual Report be adopted at the Annual General Meeting.,"Slagelse, 330",2014-12-31,2014-01-01,2015-05-08,KorsÃ¸r,35134000.0,Manager,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5449054,indberetninger-20180424,2.509757,35209387.0,,2018-03-30T13:17:09.498Z,2015-06-04T10:58:37.388Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-15-WQ,2015-06-04T10:58:37.541Z,0.0,525922.0,698494.0,30089.0,25.0,142508.0,172572.0,35983.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35209387,2013-12-31,2013-12-31,ID_15,,http://regnskaber.virk.dk/78390253/ZG9rdW1lbnRsYWdlcjovLzAzLzFiL2EzLzU1LzUyLzkxZTEtNGVhNy1iNTM5LWQ2MDk0ZjkzYzE0Nw.pdf,http://regnskaber.virk.dk/78390253/ZG9rdW1lbnRsYWdlcjovLzAzLzRmLzUzLzY4LzZmLzE1ZTQtNGY2My04ODg4LWFmYTIzNjQyMzM2MA.xml,"Odense M, 5230",GoldschmidtsvÃ¦nget 6,To the day-to-day management of  Klinik Pluto ApS,Regnskabsklasse B,The Annual Report is presented in accordance with the Danish Financial Statements Act.,"In our opinion, the Financial Statements give a true and fair view of the assets, liabilities and financial position of the Company at 31 December 2014 and of the results of the Company's operations for the financial year 1 January 2014 - 31 December 2014.",2015-05-08,2013-03-25,2015-05-08,info@hosbente.dk,hosbente.dk/,35209387.0,34054657.0,"Today, Management has considered and adopted the Annual Report of Klinik Pluto ApS for the financial year 1 January 2014 - 31 December 2014.",Ãrsrapport,"In our opinion, the Management's Review includes a true and fair account of the matters addressed in the review.",Bente Andersen,Klinik Pluto ApS,4audit Assistance DK ApS,"Vemmelev, 8 May 2015",,We recommend that the Annual Report be adopted at the Annual General Meeting.,"Slagelse, 330",2014-12-31,2014-01-01,2015-05-08,KorsÃ¸r,35134000.0,Manager,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5449054,indberetninger-20180424,2.509757,35209387.0,,2018-03-30T13:17:09.498Z,2015-06-04T10:58:37.388Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-15-WQ,2015-06-04T10:58:37.541Z,,,,,,,,,2249256.0,167866.0,80000.0,686453.0,1161944.0,463856.0,1562803.0,2249256.0,1079010.0,0.0,748243.0,748243.0,1562803.0,43466.0,48967.0,1562803.0,8302.0,8302.0,463856.0,106525.0,975419.0,38404.0,330767.0,0.0,257877.0,54731.0,27274.0,2150.0,5764.0,
35209387,2014-01-01,2014-12-31,ID_0,,http://regnskaber.virk.dk/78390253/ZG9rdW1lbnRsYWdlcjovLzAzLzFiL2EzLzU1LzUyLzkxZTEtNGVhNy1iNTM5LWQ2MDk0ZjkzYzE0Nw.pdf,http://regnskaber.virk.dk/78390253/ZG9rdW1lbnRsYWdlcjovLzAzLzRmLzUzLzY4LzZmLzE1ZTQtNGY2My04ODg4LWFmYTIzNjQyMzM2MA.xml,"Odense M, 5230",GoldschmidtsvÃ¦nget 6,To the day-to-day management of  Klinik Pluto ApS,Regnskabsklasse B,The Annual Report is presented in accordance with the Danish Financial Statements Act.,"In our opinion, the Financial Statements give a true and fair view of the assets, liabilities and financial position of the Company at 31 December 2014 and of the results of the Company's operations for the financial year 1 January 2014 - 31 December 2014.",2015-05-08,2013-03-25,2015-05-08,info@hosbente.dk,hosbente.dk/,35209387.0,34054657.0,"Today, Management has considered and adopted the Annual Report of Klinik Pluto ApS for the financial year 1 January 2014 - 31 December 2014.",Ãrsrapport,"In our opinion, the Management's Review includes a true and fair account of the matters addressed in the review.",Bente Andersen,Klinik Pluto ApS,4audit Assistance DK ApS,"Vemmelev, 8 May 2015",,We recommend that the Annual Report be adopted at the Annual General Meeting.,"Slagelse, 330",2014-12-31,2014-01-01,2015-05-08,KorsÃ¸r,35134000.0,Manager,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5449054,indberetninger-20180424,2.509757,35209387.0,,2018-03-30T13:17:09.498Z,2015-06-04T10:58:37.388Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-15-WQ,2015-06-04T10:58:37.541Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35209387,2014-01-01,2014-12-31,ID_1,,http://regnskaber.virk.dk/78390253/ZG9rdW1lbnRsYWdlcjovLzAzLzFiL2EzLzU1LzUyLzkxZTEtNGVhNy1iNTM5LWQ2MDk0ZjkzYzE0Nw.pdf,http://regnskaber.virk.dk/78390253/ZG9rdW1lbnRsYWdlcjovLzAzLzRmLzUzLzY4LzZmLzE1ZTQtNGY2My04ODg4LWFmYTIzNjQyMzM2MA.xml,"Odense M, 5230",GoldschmidtsvÃ¦nget 6,To the day-to-day management of  Klinik Pluto ApS,Regnskabsklasse B,The Annual Report is presented in accordance with the Danish Financial Statements Act.,"In our opinion, the Financial Statements give a true and fair view of the assets, liabilities and financial position of the Company at 31 December 2014 and of the results of the Company's operations for the financial year 1 January 2014 - 31 December 2014.",2015-05-08,2013-03-25,2015-05-08,info@hosbente.dk,hosbente.dk/,35209387.0,34054657.0,"Today, Management has considered and adopted the Annual Report of Klinik Pluto ApS for the financial year 1 January 2014 - 31 December 2014.",Ãrsrapport,"In our opinion, the Management's Review includes a true and fair account of the matters addressed in the review.",Bente Andersen,Klinik Pluto ApS,4audit Assistance DK ApS,"Vemmelev, 8 May 2015",,We recommend that the Annual Report be adopted at the Annual General Meeting.,"Slagelse, 330",2014-12-31,2014-01-01,2015-05-08,KorsÃ¸r,35134000.0,Manager,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5449054,indberetninger-20180424,2.509757,35209387.0,,2018-03-30T13:17:09.498Z,2015-06-04T10:58:37.388Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-15-WQ,2015-06-04T10:58:37.541Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35209387,2014-01-01,2014-12-31,ID_10,,http://regnskaber.virk.dk/78390253/ZG9rdW1lbnRsYWdlcjovLzAzLzFiL2EzLzU1LzUyLzkxZTEtNGVhNy1iNTM5LWQ2MDk0ZjkzYzE0Nw.pdf,http://regnskaber.virk.dk/78390253/ZG9rdW1lbnRsYWdlcjovLzAzLzRmLzUzLzY4LzZmLzE1ZTQtNGY2My04ODg4LWFmYTIzNjQyMzM2MA.xml,"Odense M, 5230",GoldschmidtsvÃ¦nget 6,To the day-to-day management of  Klinik Pluto ApS,Regnskabsklasse B,The Annual Report is presented in accordance with the Danish Financial Statements Act.,"In our opinion, the Financial Statements give a true and fair view of the assets, liabilities and financial position of the Company at 31 December 2014 and of the results of the Company's operations for the financial year 1 January 2014 - 31 December 2014.",2015-05-08,2013-03-25,2015-05-08,info@hosbente.dk,hosbente.dk/,35209387.0,34054657.0,"Today, Management has considered and adopted the Annual Report of Klinik Pluto ApS for the financial year 1 January 2014 - 31 December 2014.",Ãrsrapport,"In our opinion, the Management's Review includes a true and fair account of the matters addressed in the review.",Bente Andersen,Klinik Pluto ApS,4audit Assistance DK ApS,"Vemmelev, 8 May 2015",9124.0,We recommend that the Annual Report be adopted at the Annual General Meeting.,"Slagelse, 330",2014-12-31,2014-01-01,2015-05-08,KorsÃ¸r,35134000.0,Manager,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5449054,indberetninger-20180424,2.509757,35209387.0,,2018-03-30T13:17:09.498Z,2015-06-04T10:58:37.388Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-15-WQ,2015-06-04T10:58:37.541Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35209387,2014-01-01,2014-12-31,ID_12,,http://regnskaber.virk.dk/78390253/ZG9rdW1lbnRsYWdlcjovLzAzLzFiL2EzLzU1LzUyLzkxZTEtNGVhNy1iNTM5LWQ2MDk0ZjkzYzE0Nw.pdf,http://regnskaber.virk.dk/78390253/ZG9rdW1lbnRsYWdlcjovLzAzLzRmLzUzLzY4LzZmLzE1ZTQtNGY2My04ODg4LWFmYTIzNjQyMzM2MA.xml,"Odense M, 5230",GoldschmidtsvÃ¦nget 6,To the day-to-day management of  Klinik Pluto ApS,Regnskabsklasse B,The Annual Report is presented in accordance with the Danish Financial Statements Act.,"In our opinion, the Financial Statements give a true and fair view of the assets, liabilities and financial position of the Company at 31 December 2014 and of the results of the Company's operations for the financial year 1 January 2014 - 31 December 2014.",2015-05-08,2013-03-25,2015-05-08,info@hosbente.dk,hosbente.dk/,35209387.0,34054657.0,"Today, Management has considered and adopted the Annual Report of Klinik Pluto ApS for the financial year 1 January 2014 - 31 December 2014.",Ãrsrapport,"In our opinion, the Management's Review includes a true and fair account of the matters addressed in the review.",Bente Andersen,Klinik Pluto ApS,4audit Assistance DK ApS,"Vemmelev, 8 May 2015",9124.0,We recommend that the Annual Report be adopted at the Annual General Meeting.,"Slagelse, 330",2014-12-31,2014-01-01,2015-05-08,KorsÃ¸r,35134000.0,Manager,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5449054,indberetninger-20180424,2.509757,35209387.0,,2018-03-30T13:17:09.498Z,2015-06-04T10:58:37.388Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-15-WQ,2015-06-04T10:58:37.541Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35209387,2014-01-01,2014-12-31,ID_16,,http://regnskaber.virk.dk/78390253/ZG9rdW1lbnRsYWdlcjovLzAzLzFiL2EzLzU1LzUyLzkxZTEtNGVhNy1iNTM5LWQ2MDk0ZjkzYzE0Nw.pdf,http://regnskaber.virk.dk/78390253/ZG9rdW1lbnRsYWdlcjovLzAzLzRmLzUzLzY4LzZmLzE1ZTQtNGY2My04ODg4LWFmYTIzNjQyMzM2MA.xml,"Odense M, 5230",GoldschmidtsvÃ¦nget 6,To the day-to-day management of  Klinik Pluto ApS,Regnskabsklasse B,The Annual Report is presented in accordance with the Danish Financial Statements Act.,"In our opinion, the Financial Statements give a true and fair view of the assets, liabilities and financial position of the Company at 31 December 2014 and of the results of the Company's operations for the financial year 1 January 2014 - 31 December 2014.",2015-05-08,2013-03-25,2015-05-08,info@hosbente.dk,hosbente.dk/,35209387.0,34054657.0,"Today, Management has considered and adopted the Annual Report of Klinik Pluto ApS for the financial year 1 January 2014 - 31 December 2014.",Ãrsrapport,"In our opinion, the Management's Review includes a true and fair account of the matters addressed in the review.",Bente Andersen,Klinik Pluto ApS,4audit Assistance DK ApS,"Vemmelev, 8 May 2015",,We recommend that the Annual Report be adopted at the Annual General Meeting.,"Slagelse, 330",2014-12-31,2014-01-01,2015-05-08,KorsÃ¸r,35134000.0,Manager,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5449054,indberetninger-20180424,2.509757,35209387.0,,2018-03-30T13:17:09.498Z,2015-06-04T10:58:37.388Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-15-WQ,2015-06-04T10:58:37.541Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35209387,2014-01-01,2014-12-31,ID_17,,http://regnskaber.virk.dk/78390253/ZG9rdW1lbnRsYWdlcjovLzAzLzFiL2EzLzU1LzUyLzkxZTEtNGVhNy1iNTM5LWQ2MDk0ZjkzYzE0Nw.pdf,http://regnskaber.virk.dk/78390253/ZG9rdW1lbnRsYWdlcjovLzAzLzRmLzUzLzY4LzZmLzE1ZTQtNGY2My04ODg4LWFmYTIzNjQyMzM2MA.xml,"Odense M, 5230",GoldschmidtsvÃ¦nget 6,To the day-to-day management of  Klinik Pluto ApS,Regnskabsklasse B,The Annual Report is presented in accordance with the Danish Financial Statements Act.,"In our opinion, the Financial Statements give a true and fair view of the assets, liabilities and financial position of the Company at 31 December 2014 and of the results of the Company's operations for the financial year 1 January 2014 - 31 December 2014.",2015-05-08,2013-03-25,2015-05-08,info@hosbente.dk,hosbente.dk/,35209387.0,34054657.0,"Today, Management has considered and adopted the Annual Report of Klinik Pluto ApS for the financial year 1 January 2014 - 31 December 2014.",Ãrsrapport,"In our opinion, the Management's Review includes a true and fair account of the matters addressed in the review.",Bente Andersen,Klinik Pluto ApS,4audit Assistance DK ApS,"Vemmelev, 8 May 2015",,We recommend that the Annual Report be adopted at the Annual General Meeting.,"Slagelse, 330",2014-12-31,2014-01-01,2015-05-08,KorsÃ¸r,35134000.0,Manager,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5449054,indberetninger-20180424,2.509757,35209387.0,,2018-03-30T13:17:09.498Z,2015-06-04T10:58:37.388Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-15-WQ,2015-06-04T10:58:37.541Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
