entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfGeneralMeeting,DescriptionOfAuditor,EmailOfReportingEntity,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermInvestments,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
28159226,2017-05-01,2018-04-30,c3,http://regnskaber.virk.dk/62295182/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzBlLzA4Lzc5LzE0ZWMtNGY5MS05ZjQ5LWY5NjQ2MWU4OGJiMg.xhtml,http://regnskaber.virk.dk/62295182/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzczLzUyL2U0LzhlZmYtNGI4ZS04ZTlhLWM0OTY5OTg4NzRjMg.pdf,http://regnskaber.virk.dk/62295182/ZG9rdW1lbnRsYWdlcjovLzAzLzExL2Q2LzgxLzJkLzhkZWYtNDZhMC05OTQwLTgxNTNmYzM4YzFmOQ.xml,true,Danmark,DK,BirkerÃ¸d,3460.0,"13, 1",Blokken,Hellerup,2900.0,"7, 1 tv",Maglemosevej,3460 BirkerÃ¸d,Blokken 13,Til den daglige ledelse i D.N.B. Finans ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-10-24,Registreret revisor HD/CAND.MERC.AUD,dorthebirgittebukh@gmail.com,-17038.0,28159226.0,mne453,1000916331.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Halfdan Hultquist,Dorte Bukh,D.N.B. FINANS ApS,Erik Hultquist,29367.0,2234.0,2017-05-01,2018-04-30,-34661.0,-44171.0,-17038.0,2019-04-30,2018-05-01,false,2019-10-11,BirkerÃ¸d,-9510.0,39610941.0,false,true,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27949263,indberetninger-20180424,2.59278,28159226.0,AW382cEVIXJRhhXBO3Jf,2019-10-24T08:20:10.067Z,2019-10-24T08:19:51.681Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CX-36-LE,2019-10-24T08:19:51.938Z,,,,,,,,,,,,,,,,,,,,
28159226,2017-05-01,2018-04-30,c5,http://regnskaber.virk.dk/62295182/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzBlLzA4Lzc5LzE0ZWMtNGY5MS05ZjQ5LWY5NjQ2MWU4OGJiMg.xhtml,http://regnskaber.virk.dk/62295182/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzczLzUyL2U0LzhlZmYtNGI4ZS04ZTlhLWM0OTY5OTg4NzRjMg.pdf,http://regnskaber.virk.dk/62295182/ZG9rdW1lbnRsYWdlcjovLzAzLzExL2Q2LzgxLzJkLzhkZWYtNDZhMC05OTQwLTgxNTNmYzM4YzFmOQ.xml,true,Danmark,DK,BirkerÃ¸d,3460.0,"13, 1",Blokken,Hellerup,2900.0,"7, 1 tv",Maglemosevej,3460 BirkerÃ¸d,Blokken 13,Til den daglige ledelse i D.N.B. Finans ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-10-24,Registreret revisor HD/CAND.MERC.AUD,dorthebirgittebukh@gmail.com,,28159226.0,mne453,1000916331.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Halfdan Hultquist,Dorte Bukh,D.N.B. FINANS ApS,Erik Hultquist,,,2017-05-01,2018-04-30,52900.0,,,2019-04-30,2018-05-01,false,2019-10-11,BirkerÃ¸d,,39610941.0,false,true,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27949263,indberetninger-20180424,2.59278,28159226.0,AW382cEVIXJRhhXBO3Jf,2019-10-24T08:20:10.067Z,2019-10-24T08:19:51.681Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CX-36-LE,2019-10-24T08:19:51.938Z,,,,,,,,,,,,,,,,,,,,
28159226,2017-05-01,2018-04-30,c7,http://regnskaber.virk.dk/62295182/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzBlLzA4Lzc5LzE0ZWMtNGY5MS05ZjQ5LWY5NjQ2MWU4OGJiMg.xhtml,http://regnskaber.virk.dk/62295182/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzczLzUyL2U0LzhlZmYtNGI4ZS04ZTlhLWM0OTY5OTg4NzRjMg.pdf,http://regnskaber.virk.dk/62295182/ZG9rdW1lbnRsYWdlcjovLzAzLzExL2Q2LzgxLzJkLzhkZWYtNDZhMC05OTQwLTgxNTNmYzM4YzFmOQ.xml,true,Danmark,DK,BirkerÃ¸d,3460.0,"13, 1",Blokken,Hellerup,2900.0,"7, 1 tv",Maglemosevej,3460 BirkerÃ¸d,Blokken 13,Til den daglige ledelse i D.N.B. Finans ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-10-24,Registreret revisor HD/CAND.MERC.AUD,dorthebirgittebukh@gmail.com,,28159226.0,mne453,1000916331.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Halfdan Hultquist,Dorte Bukh,D.N.B. FINANS ApS,Erik Hultquist,,,2017-05-01,2018-04-30,-87561.0,,,2019-04-30,2018-05-01,false,2019-10-11,BirkerÃ¸d,,39610941.0,false,true,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27949263,indberetninger-20180424,2.59278,28159226.0,AW382cEVIXJRhhXBO3Jf,2019-10-24T08:20:10.067Z,2019-10-24T08:19:51.681Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CX-36-LE,2019-10-24T08:19:51.938Z,,,,,,,,,,,,,,,,,,,,
28159226,2018-04-30,2018-04-30,c9,http://regnskaber.virk.dk/62295182/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzBlLzA4Lzc5LzE0ZWMtNGY5MS05ZjQ5LWY5NjQ2MWU4OGJiMg.xhtml,http://regnskaber.virk.dk/62295182/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzczLzUyL2U0LzhlZmYtNGI4ZS04ZTlhLWM0OTY5OTg4NzRjMg.pdf,http://regnskaber.virk.dk/62295182/ZG9rdW1lbnRsYWdlcjovLzAzLzExL2Q2LzgxLzJkLzhkZWYtNDZhMC05OTQwLTgxNTNmYzM4YzFmOQ.xml,true,Danmark,DK,BirkerÃ¸d,3460.0,"13, 1",Blokken,Hellerup,2900.0,"7, 1 tv",Maglemosevej,3460 BirkerÃ¸d,Blokken 13,Til den daglige ledelse i D.N.B. Finans ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-10-24,Registreret revisor HD/CAND.MERC.AUD,dorthebirgittebukh@gmail.com,,28159226.0,mne453,1000916331.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Halfdan Hultquist,Dorte Bukh,D.N.B. FINANS ApS,Erik Hultquist,,,2017-05-01,2018-04-30,,,,2019-04-30,2018-05-01,false,2019-10-11,BirkerÃ¸d,,39610941.0,false,true,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27949263,indberetninger-20180424,2.59278,28159226.0,AW382cEVIXJRhhXBO3Jf,2019-10-24T08:20:10.067Z,2019-10-24T08:19:51.681Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CX-36-LE,2019-10-24T08:19:51.938Z,3916121.0,54285.0,125000.0,3916121.0,9510.0,3651191.0,3916121.0,264930.0,3847322.0,8000.0,52900.0,3473291.0,3847322.0,264930.0,256930.0,14514.0,0.0,5004.0,,
28159226,2018-05-01,2019-04-30,c0,http://regnskaber.virk.dk/62295182/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzBlLzA4Lzc5LzE0ZWMtNGY5MS05ZjQ5LWY5NjQ2MWU4OGJiMg.xhtml,http://regnskaber.virk.dk/62295182/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzczLzUyL2U0LzhlZmYtNGI4ZS04ZTlhLWM0OTY5OTg4NzRjMg.pdf,http://regnskaber.virk.dk/62295182/ZG9rdW1lbnRsYWdlcjovLzAzLzExL2Q2LzgxLzJkLzhkZWYtNDZhMC05OTQwLTgxNTNmYzM4YzFmOQ.xml,true,Danmark,DK,BirkerÃ¸d,3460.0,"13, 1",Blokken,Hellerup,2900.0,"7, 1 tv",Maglemosevej,3460 BirkerÃ¸d,Blokken 13,Til den daglige ledelse i D.N.B. Finans ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-10-24,Registreret revisor HD/CAND.MERC.AUD,dorthebirgittebukh@gmail.com,-17658.0,28159226.0,mne453,1000916331.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Halfdan Hultquist,Dorte Bukh,D.N.B. FINANS ApS,Erik Hultquist,0.0,248881.0,2017-05-01,2018-04-30,180529.0,231223.0,-17658.0,2019-04-30,2018-05-01,false,2019-10-11,BirkerÃ¸d,50694.0,39610941.0,false,true,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27949263,indberetninger-20180424,2.59278,28159226.0,AW382cEVIXJRhhXBO3Jf,2019-10-24T08:20:10.067Z,2019-10-24T08:19:51.681Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CX-36-LE,2019-10-24T08:19:51.938Z,,,,,,,,,,,,,,,,,,,,
28159226,2018-05-01,2019-04-30,c1,http://regnskaber.virk.dk/62295182/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzBlLzA4Lzc5LzE0ZWMtNGY5MS05ZjQ5LWY5NjQ2MWU4OGJiMg.xhtml,http://regnskaber.virk.dk/62295182/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzczLzUyL2U0LzhlZmYtNGI4ZS04ZTlhLWM0OTY5OTg4NzRjMg.pdf,http://regnskaber.virk.dk/62295182/ZG9rdW1lbnRsYWdlcjovLzAzLzExL2Q2LzgxLzJkLzhkZWYtNDZhMC05OTQwLTgxNTNmYzM4YzFmOQ.xml,true,Danmark,DK,BirkerÃ¸d,3460.0,"13, 1",Blokken,Hellerup,2900.0,"7, 1 tv",Maglemosevej,3460 BirkerÃ¸d,Blokken 13,Til den daglige ledelse i D.N.B. Finans ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-10-24,Registreret revisor HD/CAND.MERC.AUD,dorthebirgittebukh@gmail.com,,28159226.0,mne453,1000916331.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Halfdan Hultquist,Dorte Bukh,D.N.B. FINANS ApS,Erik Hultquist,,,2017-05-01,2018-04-30,,,,2019-04-30,2018-05-01,false,2019-10-11,BirkerÃ¸d,,39610941.0,false,true,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27949263,indberetninger-20180424,2.59278,28159226.0,AW382cEVIXJRhhXBO3Jf,2019-10-24T08:20:10.067Z,2019-10-24T08:19:51.681Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CX-36-LE,2019-10-24T08:19:51.938Z,,,,,,,,,,,,,,,,,,,15396105.0,Revisionsfirmaet Erik Hultquist
28159226,2018-05-01,2019-04-30,c2,http://regnskaber.virk.dk/62295182/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzBlLzA4Lzc5LzE0ZWMtNGY5MS05ZjQ5LWY5NjQ2MWU4OGJiMg.xhtml,http://regnskaber.virk.dk/62295182/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzczLzUyL2U0LzhlZmYtNGI4ZS04ZTlhLWM0OTY5OTg4NzRjMg.pdf,http://regnskaber.virk.dk/62295182/ZG9rdW1lbnRsYWdlcjovLzAzLzExL2Q2LzgxLzJkLzhkZWYtNDZhMC05OTQwLTgxNTNmYzM4YzFmOQ.xml,true,Danmark,DK,BirkerÃ¸d,3460.0,"13, 1",Blokken,Hellerup,2900.0,"7, 1 tv",Maglemosevej,3460 BirkerÃ¸d,Blokken 13,Til den daglige ledelse i D.N.B. Finans ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-10-24,Registreret revisor HD/CAND.MERC.AUD,dorthebirgittebukh@gmail.com,,28159226.0,mne453,1000916331.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Halfdan Hultquist,Dorte Bukh,D.N.B. FINANS ApS,Erik Hultquist,,,2017-05-01,2018-04-30,,,,2019-04-30,2018-05-01,false,2019-10-11,BirkerÃ¸d,,39610941.0,false,true,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27949263,indberetninger-20180424,2.59278,28159226.0,AW382cEVIXJRhhXBO3Jf,2019-10-24T08:20:10.067Z,2019-10-24T08:19:51.681Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CX-36-LE,2019-10-24T08:19:51.938Z,,,,,,,,,,,,,,,,,,,15396105.0,Revisionsfirmaet Erik Hultquist
28159226,2018-05-01,2019-04-30,c4,http://regnskaber.virk.dk/62295182/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzBlLzA4Lzc5LzE0ZWMtNGY5MS05ZjQ5LWY5NjQ2MWU4OGJiMg.xhtml,http://regnskaber.virk.dk/62295182/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzczLzUyL2U0LzhlZmYtNGI4ZS04ZTlhLWM0OTY5OTg4NzRjMg.pdf,http://regnskaber.virk.dk/62295182/ZG9rdW1lbnRsYWdlcjovLzAzLzExL2Q2LzgxLzJkLzhkZWYtNDZhMC05OTQwLTgxNTNmYzM4YzFmOQ.xml,true,Danmark,DK,BirkerÃ¸d,3460.0,"13, 1",Blokken,Hellerup,2900.0,"7, 1 tv",Maglemosevej,3460 BirkerÃ¸d,Blokken 13,Til den daglige ledelse i D.N.B. Finans ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-10-24,Registreret revisor HD/CAND.MERC.AUD,dorthebirgittebukh@gmail.com,,28159226.0,mne453,1000916331.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Halfdan Hultquist,Dorte Bukh,D.N.B. FINANS ApS,Erik Hultquist,,,2017-05-01,2018-04-30,54000.0,,,2019-04-30,2018-05-01,false,2019-10-11,BirkerÃ¸d,,39610941.0,false,true,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27949263,indberetninger-20180424,2.59278,28159226.0,AW382cEVIXJRhhXBO3Jf,2019-10-24T08:20:10.067Z,2019-10-24T08:19:51.681Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CX-36-LE,2019-10-24T08:19:51.938Z,,,,,,,,,,,,,,,,,,,,
28159226,2018-05-01,2019-04-30,c6,http://regnskaber.virk.dk/62295182/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzBlLzA4Lzc5LzE0ZWMtNGY5MS05ZjQ5LWY5NjQ2MWU4OGJiMg.xhtml,http://regnskaber.virk.dk/62295182/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzczLzUyL2U0LzhlZmYtNGI4ZS04ZTlhLWM0OTY5OTg4NzRjMg.pdf,http://regnskaber.virk.dk/62295182/ZG9rdW1lbnRsYWdlcjovLzAzLzExL2Q2LzgxLzJkLzhkZWYtNDZhMC05OTQwLTgxNTNmYzM4YzFmOQ.xml,true,Danmark,DK,BirkerÃ¸d,3460.0,"13, 1",Blokken,Hellerup,2900.0,"7, 1 tv",Maglemosevej,3460 BirkerÃ¸d,Blokken 13,Til den daglige ledelse i D.N.B. Finans ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-10-24,Registreret revisor HD/CAND.MERC.AUD,dorthebirgittebukh@gmail.com,,28159226.0,mne453,1000916331.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Halfdan Hultquist,Dorte Bukh,D.N.B. FINANS ApS,Erik Hultquist,,,2017-05-01,2018-04-30,126529.0,,,2019-04-30,2018-05-01,false,2019-10-11,BirkerÃ¸d,,39610941.0,false,true,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27949263,indberetninger-20180424,2.59278,28159226.0,AW382cEVIXJRhhXBO3Jf,2019-10-24T08:20:10.067Z,2019-10-24T08:19:51.681Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CX-36-LE,2019-10-24T08:19:51.938Z,,,,,,,,,,,,,,,,,,,,
28159226,2019-04-30,2019-04-30,c8,http://regnskaber.virk.dk/62295182/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzBlLzA4Lzc5LzE0ZWMtNGY5MS05ZjQ5LWY5NjQ2MWU4OGJiMg.xhtml,http://regnskaber.virk.dk/62295182/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzczLzUyL2U0LzhlZmYtNGI4ZS04ZTlhLWM0OTY5OTg4NzRjMg.pdf,http://regnskaber.virk.dk/62295182/ZG9rdW1lbnRsYWdlcjovLzAzLzExL2Q2LzgxLzJkLzhkZWYtNDZhMC05OTQwLTgxNTNmYzM4YzFmOQ.xml,true,Danmark,DK,BirkerÃ¸d,3460.0,"13, 1",Blokken,Hellerup,2900.0,"7, 1 tv",Maglemosevej,3460 BirkerÃ¸d,Blokken 13,Til den daglige ledelse i D.N.B. Finans ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-10-24,Registreret revisor HD/CAND.MERC.AUD,dorthebirgittebukh@gmail.com,,28159226.0,mne453,1000916331.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Halfdan Hultquist,Dorte Bukh,D.N.B. FINANS ApS,Erik Hultquist,,,2017-05-01,2018-04-30,,,,2019-04-30,2018-05-01,false,2019-10-11,BirkerÃ¸d,,39610941.0,false,true,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27949263,indberetninger-20180424,2.59278,28159226.0,AW382cEVIXJRhhXBO3Jf,2019-10-24T08:20:10.067Z,2019-10-24T08:19:51.681Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CX-36-LE,2019-10-24T08:19:51.938Z,4110388.0,16728.0,125000.0,4110388.0,0.0,3778820.0,4110388.0,331568.0,4093660.0,8000.0,3599820.0,54000.0,4093660.0,331568.0,283271.0,0.0,40297.0,0.0,,
