entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,EmailOfReportingEntity,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermReceivables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTradePayables,DividendPaid,NameAndSurnameOfMemberOfSupervisoryBoard
46307615,2016-05-01,2017-04-30,c5,http://regnskaber.virk.dk/51670364/ZG9rdW1lbnRsYWdlcjovLzAzL2M5LzgzL2IyL2ZhLzFmOGUtNDhlOC1iNjRhLTdhYjg2OGQ3MTQ4Ng.xhtml,http://regnskaber.virk.dk/51670364/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2NlL2I1L2ZjLzc3NzQtNGM1YS04ZmU2LWRjNmRlNzRlMGJjMg.pdf,http://regnskaber.virk.dk/51670364/ZG9rdW1lbnRsYWdlcjovLzAzLzM4LzM2LzQ0Lzk5LzIwZDYtNDM4Ny1iN2E3LTUzYjkxYTQ5MDkzYw.xml,true,Esbjerg,6700.0,10.0,Dokken,6700 Esbjerg,Dokken 10,Regnskabsklasse B,2018-09-13,2018-09-13,pj@pedersengruppen.dk,-7267.0,46307615.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bjarne Pedersen,Bjarne Pedersen,Resolute Co. ApS,Preben JÃ¸rgensen,-33.0,12140.0,Esbjerg,2016-05-01,2017-04-30,4906.0,4906.0,-7267.0,2018-04-30,2017-05-01,false,false,"Vi anser betingelserne for at undlade revision af Ã¥rsregnskabet for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for opfyldt. Det indstilles derfor til generalforsamlingen, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",0.0,false,false,Ingen bistand,urn:ofk:oid:26108820,indberetninger-20180424,2.59278,46307615,AWXR47fE5OzuYdPkEplp,2018-09-13T07:45:34.662Z,2018-09-13T07:44:44.011Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AW-86-QS,2018-09-13T07:44:44.374Z,,,,,,,,,,,,,,
46307615,2016-05-01,2017-04-30,c7,http://regnskaber.virk.dk/51670364/ZG9rdW1lbnRsYWdlcjovLzAzL2M5LzgzL2IyL2ZhLzFmOGUtNDhlOC1iNjRhLTdhYjg2OGQ3MTQ4Ng.xhtml,http://regnskaber.virk.dk/51670364/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2NlL2I1L2ZjLzc3NzQtNGM1YS04ZmU2LWRjNmRlNzRlMGJjMg.pdf,http://regnskaber.virk.dk/51670364/ZG9rdW1lbnRsYWdlcjovLzAzLzM4LzM2LzQ0Lzk5LzIwZDYtNDM4Ny1iN2E3LTUzYjkxYTQ5MDkzYw.xml,true,Esbjerg,6700.0,10.0,Dokken,6700 Esbjerg,Dokken 10,Regnskabsklasse B,2018-09-13,2018-09-13,pj@pedersengruppen.dk,,46307615.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bjarne Pedersen,Bjarne Pedersen,Resolute Co. ApS,Preben JÃ¸rgensen,,,Esbjerg,2016-05-01,2017-04-30,4906.0,,,2018-04-30,2017-05-01,false,false,"Vi anser betingelserne for at undlade revision af Ã¥rsregnskabet for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for opfyldt. Det indstilles derfor til generalforsamlingen, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,false,false,Ingen bistand,urn:ofk:oid:26108820,indberetninger-20180424,2.59278,46307615,AWXR47fE5OzuYdPkEplp,2018-09-13T07:45:34.662Z,2018-09-13T07:44:44.011Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AW-86-QS,2018-09-13T07:44:44.374Z,,,,,,,,,,,,,,
46307615,2017-04-30,2017-04-30,c9,http://regnskaber.virk.dk/51670364/ZG9rdW1lbnRsYWdlcjovLzAzL2M5LzgzL2IyL2ZhLzFmOGUtNDhlOC1iNjRhLTdhYjg2OGQ3MTQ4Ng.xhtml,http://regnskaber.virk.dk/51670364/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2NlL2I1L2ZjLzc3NzQtNGM1YS04ZmU2LWRjNmRlNzRlMGJjMg.pdf,http://regnskaber.virk.dk/51670364/ZG9rdW1lbnRsYWdlcjovLzAzLzM4LzM2LzQ0Lzk5LzIwZDYtNDM4Ny1iN2E3LTUzYjkxYTQ5MDkzYw.xml,true,Esbjerg,6700.0,10.0,Dokken,6700 Esbjerg,Dokken 10,Regnskabsklasse B,2018-09-13,2018-09-13,pj@pedersengruppen.dk,,46307615.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bjarne Pedersen,Bjarne Pedersen,Resolute Co. ApS,Preben JÃ¸rgensen,,,Esbjerg,2016-05-01,2017-04-30,,,,2018-04-30,2017-05-01,false,false,"Vi anser betingelserne for at undlade revision af Ã¥rsregnskabet for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for opfyldt. Det indstilles derfor til generalforsamlingen, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,false,false,Ingen bistand,urn:ofk:oid:26108820,indberetninger-20180424,2.59278,46307615,AWXR47fE5OzuYdPkEplp,2018-09-13T07:45:34.662Z,2018-09-13T07:44:44.011Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AW-86-QS,2018-09-13T07:44:44.374Z,219746.0,200000.0,219746.0,211719.0,219746.0,8027.0,31773.0,11719.0,8027.0,219746.0,187973.0,8027.0,,
46307615,2017-05-01,2017-05-01,c10,http://regnskaber.virk.dk/51670364/ZG9rdW1lbnRsYWdlcjovLzAzL2M5LzgzL2IyL2ZhLzFmOGUtNDhlOC1iNjRhLTdhYjg2OGQ3MTQ4Ng.xhtml,http://regnskaber.virk.dk/51670364/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2NlL2I1L2ZjLzc3NzQtNGM1YS04ZmU2LWRjNmRlNzRlMGJjMg.pdf,http://regnskaber.virk.dk/51670364/ZG9rdW1lbnRsYWdlcjovLzAzLzM4LzM2LzQ0Lzk5LzIwZDYtNDM4Ny1iN2E3LTUzYjkxYTQ5MDkzYw.xml,true,Esbjerg,6700.0,10.0,Dokken,6700 Esbjerg,Dokken 10,Regnskabsklasse B,2018-09-13,2018-09-13,pj@pedersengruppen.dk,,46307615.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bjarne Pedersen,Bjarne Pedersen,Resolute Co. ApS,Preben JÃ¸rgensen,,,Esbjerg,2016-05-01,2017-04-30,,,,2018-04-30,2017-05-01,false,false,"Vi anser betingelserne for at undlade revision af Ã¥rsregnskabet for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for opfyldt. Det indstilles derfor til generalforsamlingen, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,false,false,Ingen bistand,urn:ofk:oid:26108820,indberetninger-20180424,2.59278,46307615,AWXR47fE5OzuYdPkEplp,2018-09-13T07:45:34.662Z,2018-09-13T07:44:44.011Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AW-86-QS,2018-09-13T07:44:44.374Z,,,,200000.0,,,,,,,,,,
46307615,2017-05-01,2017-05-01,c11,http://regnskaber.virk.dk/51670364/ZG9rdW1lbnRsYWdlcjovLzAzL2M5LzgzL2IyL2ZhLzFmOGUtNDhlOC1iNjRhLTdhYjg2OGQ3MTQ4Ng.xhtml,http://regnskaber.virk.dk/51670364/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2NlL2I1L2ZjLzc3NzQtNGM1YS04ZmU2LWRjNmRlNzRlMGJjMg.pdf,http://regnskaber.virk.dk/51670364/ZG9rdW1lbnRsYWdlcjovLzAzLzM4LzM2LzQ0Lzk5LzIwZDYtNDM4Ny1iN2E3LTUzYjkxYTQ5MDkzYw.xml,true,Esbjerg,6700.0,10.0,Dokken,6700 Esbjerg,Dokken 10,Regnskabsklasse B,2018-09-13,2018-09-13,pj@pedersengruppen.dk,,46307615.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bjarne Pedersen,Bjarne Pedersen,Resolute Co. ApS,Preben JÃ¸rgensen,,,Esbjerg,2016-05-01,2017-04-30,,,,2018-04-30,2017-05-01,false,false,"Vi anser betingelserne for at undlade revision af Ã¥rsregnskabet for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for opfyldt. Det indstilles derfor til generalforsamlingen, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,false,false,Ingen bistand,urn:ofk:oid:26108820,indberetninger-20180424,2.59278,46307615,AWXR47fE5OzuYdPkEplp,2018-09-13T07:45:34.662Z,2018-09-13T07:44:44.011Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AW-86-QS,2018-09-13T07:44:44.374Z,,,,11719.0,,,,,,,,,,
46307615,2017-05-01,2017-05-01,c12,http://regnskaber.virk.dk/51670364/ZG9rdW1lbnRsYWdlcjovLzAzL2M5LzgzL2IyL2ZhLzFmOGUtNDhlOC1iNjRhLTdhYjg2OGQ3MTQ4Ng.xhtml,http://regnskaber.virk.dk/51670364/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2NlL2I1L2ZjLzc3NzQtNGM1YS04ZmU2LWRjNmRlNzRlMGJjMg.pdf,http://regnskaber.virk.dk/51670364/ZG9rdW1lbnRsYWdlcjovLzAzLzM4LzM2LzQ0Lzk5LzIwZDYtNDM4Ny1iN2E3LTUzYjkxYTQ5MDkzYw.xml,true,Esbjerg,6700.0,10.0,Dokken,6700 Esbjerg,Dokken 10,Regnskabsklasse B,2018-09-13,2018-09-13,pj@pedersengruppen.dk,,46307615.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bjarne Pedersen,Bjarne Pedersen,Resolute Co. ApS,Preben JÃ¸rgensen,,,Esbjerg,2016-05-01,2017-04-30,,,,2018-04-30,2017-05-01,false,false,"Vi anser betingelserne for at undlade revision af Ã¥rsregnskabet for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for opfyldt. Det indstilles derfor til generalforsamlingen, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,false,false,Ingen bistand,urn:ofk:oid:26108820,indberetninger-20180424,2.59278,46307615,AWXR47fE5OzuYdPkEplp,2018-09-13T07:45:34.662Z,2018-09-13T07:44:44.011Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AW-86-QS,2018-09-13T07:44:44.374Z,,,,211719.0,,,,,,,,,,
46307615,2017-05-01,2018-04-30,c0,http://regnskaber.virk.dk/51670364/ZG9rdW1lbnRsYWdlcjovLzAzL2M5LzgzL2IyL2ZhLzFmOGUtNDhlOC1iNjRhLTdhYjg2OGQ3MTQ4Ng.xhtml,http://regnskaber.virk.dk/51670364/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2NlL2I1L2ZjLzc3NzQtNGM1YS04ZmU2LWRjNmRlNzRlMGJjMg.pdf,http://regnskaber.virk.dk/51670364/ZG9rdW1lbnRsYWdlcjovLzAzLzM4LzM2LzQ0Lzk5LzIwZDYtNDM4Ny1iN2E3LTUzYjkxYTQ5MDkzYw.xml,true,Esbjerg,6700.0,10.0,Dokken,6700 Esbjerg,Dokken 10,Regnskabsklasse B,2018-09-13,2018-09-13,pj@pedersengruppen.dk,-26445.0,46307615.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bjarne Pedersen,Bjarne Pedersen,Resolute Co. ApS,Preben JÃ¸rgensen,0.0,10700.0,Esbjerg,2016-05-01,2017-04-30,-15745.0,-15745.0,-26445.0,2018-04-30,2017-05-01,false,false,"Vi anser betingelserne for at undlade revision af Ã¥rsregnskabet for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for opfyldt. Det indstilles derfor til generalforsamlingen, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",0.0,false,false,Ingen bistand,urn:ofk:oid:26108820,indberetninger-20180424,2.59278,46307615,AWXR47fE5OzuYdPkEplp,2018-09-13T07:45:34.662Z,2018-09-13T07:44:44.011Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AW-86-QS,2018-09-13T07:44:44.374Z,,,,,,,,,,,,,0.0,
46307615,2017-05-01,2018-04-30,c1,http://regnskaber.virk.dk/51670364/ZG9rdW1lbnRsYWdlcjovLzAzL2M5LzgzL2IyL2ZhLzFmOGUtNDhlOC1iNjRhLTdhYjg2OGQ3MTQ4Ng.xhtml,http://regnskaber.virk.dk/51670364/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2NlL2I1L2ZjLzc3NzQtNGM1YS04ZmU2LWRjNmRlNzRlMGJjMg.pdf,http://regnskaber.virk.dk/51670364/ZG9rdW1lbnRsYWdlcjovLzAzLzM4LzM2LzQ0Lzk5LzIwZDYtNDM4Ny1iN2E3LTUzYjkxYTQ5MDkzYw.xml,true,Esbjerg,6700.0,10.0,Dokken,6700 Esbjerg,Dokken 10,Regnskabsklasse B,2018-09-13,2018-09-13,pj@pedersengruppen.dk,,46307615.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bjarne Pedersen,Bjarne Pedersen,Resolute Co. ApS,Preben JÃ¸rgensen,,,Esbjerg,2016-05-01,2017-04-30,,,,2018-04-30,2017-05-01,false,false,"Vi anser betingelserne for at undlade revision af Ã¥rsregnskabet for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for opfyldt. Det indstilles derfor til generalforsamlingen, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,false,false,Ingen bistand,urn:ofk:oid:26108820,indberetninger-20180424,2.59278,46307615,AWXR47fE5OzuYdPkEplp,2018-09-13T07:45:34.662Z,2018-09-13T07:44:44.011Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AW-86-QS,2018-09-13T07:44:44.374Z,,,,,,,,,,,,,,
46307615,2017-05-01,2018-04-30,c13,http://regnskaber.virk.dk/51670364/ZG9rdW1lbnRsYWdlcjovLzAzL2M5LzgzL2IyL2ZhLzFmOGUtNDhlOC1iNjRhLTdhYjg2OGQ3MTQ4Ng.xhtml,http://regnskaber.virk.dk/51670364/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2NlL2I1L2ZjLzc3NzQtNGM1YS04ZmU2LWRjNmRlNzRlMGJjMg.pdf,http://regnskaber.virk.dk/51670364/ZG9rdW1lbnRsYWdlcjovLzAzLzM4LzM2LzQ0Lzk5LzIwZDYtNDM4Ny1iN2E3LTUzYjkxYTQ5MDkzYw.xml,true,Esbjerg,6700.0,10.0,Dokken,6700 Esbjerg,Dokken 10,Regnskabsklasse B,2018-09-13,2018-09-13,pj@pedersengruppen.dk,,46307615.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bjarne Pedersen,Bjarne Pedersen,Resolute Co. ApS,Preben JÃ¸rgensen,,,Esbjerg,2016-05-01,2017-04-30,0.0,,,2018-04-30,2017-05-01,false,false,"Vi anser betingelserne for at undlade revision af Ã¥rsregnskabet for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for opfyldt. Det indstilles derfor til generalforsamlingen, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,false,false,Ingen bistand,urn:ofk:oid:26108820,indberetninger-20180424,2.59278,46307615,AWXR47fE5OzuYdPkEplp,2018-09-13T07:45:34.662Z,2018-09-13T07:44:44.011Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AW-86-QS,2018-09-13T07:44:44.374Z,,,,,,,,,,,,,0.0,
46307615,2017-05-01,2018-04-30,c14,http://regnskaber.virk.dk/51670364/ZG9rdW1lbnRsYWdlcjovLzAzL2M5LzgzL2IyL2ZhLzFmOGUtNDhlOC1iNjRhLTdhYjg2OGQ3MTQ4Ng.xhtml,http://regnskaber.virk.dk/51670364/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2NlL2I1L2ZjLzc3NzQtNGM1YS04ZmU2LWRjNmRlNzRlMGJjMg.pdf,http://regnskaber.virk.dk/51670364/ZG9rdW1lbnRsYWdlcjovLzAzLzM4LzM2LzQ0Lzk5LzIwZDYtNDM4Ny1iN2E3LTUzYjkxYTQ5MDkzYw.xml,true,Esbjerg,6700.0,10.0,Dokken,6700 Esbjerg,Dokken 10,Regnskabsklasse B,2018-09-13,2018-09-13,pj@pedersengruppen.dk,,46307615.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bjarne Pedersen,Bjarne Pedersen,Resolute Co. ApS,Preben JÃ¸rgensen,,,Esbjerg,2016-05-01,2017-04-30,-15745.0,,,2018-04-30,2017-05-01,false,false,"Vi anser betingelserne for at undlade revision af Ã¥rsregnskabet for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for opfyldt. Det indstilles derfor til generalforsamlingen, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,false,false,Ingen bistand,urn:ofk:oid:26108820,indberetninger-20180424,2.59278,46307615,AWXR47fE5OzuYdPkEplp,2018-09-13T07:45:34.662Z,2018-09-13T07:44:44.011Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AW-86-QS,2018-09-13T07:44:44.374Z,,,,,,,,,,,,,0.0,
