entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,EmailOfAuditor,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,GrossProfitLoss,OtherFinanceExpenses,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ValueAdjustmentsOfEquity,Assets,CashAndCashEquivalents,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,GrossResult,NameAndSurnameOfMemberOfExecutiveBoard
29292426,2017-01-01,2017-01-01,c741,,http://regnskaber.virk.dk/62429292/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzE4LzNkLzY5L2Q3MWUtNGE3Mi1hZjkxLWVmMGQxMjY2YWNlNg.pdf,http://regnskaber.virk.dk/62429292/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzkyLzA2L2Y5LzkyNzMtNDYzYy1iNTliLTk1ZjZjMzA2YTU4Yg.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,Aalborg,9000.0,1.0,Maren Turis Gade,"9000, Aalborg","Hasseris Bymidte, 6",interessenterne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af virksomhedens aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af virksomhedens aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Ledelsen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-02-04,2019-02-04,2005-07-01,2019-03-25,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aalborg@redmark.dk,173000.0,29442789.0,29292426.0,29442789.0,mne31488,Ledelsen har dags dato aflagt Ã¥rsrapporten for 2018 for VHT I/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Johnny Vedsted Jensen,Jan MÃ¸ller Nielsen,"Redmark, Statsautoriseret Revisionspartnerselskab",Jyske Bank,VHT I/S,"Redmark, Statsautoriseret Revisionspartnerselskab",Aalborg,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-12-31,2018-01-01,2019-02-04,Aalborg,98183333.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26878423,indberetninger-20180424,2.5124211,29292426.0,AWm1e4LFRYGX6_YTGNlF,2019-03-25T15:33:45.289Z,2019-03-25T15:32:43.765Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-99-CU,2019-03-25T15:32:43.898Z,,,,,,,,,,,,,,,,,,,
29292426,2017-01-01,2017-12-31,c123,,http://regnskaber.virk.dk/62429292/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzE4LzNkLzY5L2Q3MWUtNGE3Mi1hZjkxLWVmMGQxMjY2YWNlNg.pdf,http://regnskaber.virk.dk/62429292/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzkyLzA2L2Y5LzkyNzMtNDYzYy1iNTliLTk1ZjZjMzA2YTU4Yg.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,Aalborg,9000.0,1.0,Maren Turis Gade,"9000, Aalborg","Hasseris Bymidte, 6",interessenterne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af virksomhedens aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af virksomhedens aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Ledelsen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-02-04,2019-02-04,2005-07-01,2019-03-25,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aalborg@redmark.dk,,29442789.0,29292426.0,29442789.0,mne31488,Ledelsen har dags dato aflagt Ã¥rsrapporten for 2018 for VHT I/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Johnny Vedsted Jensen,Jan MÃ¸ller Nielsen,"Redmark, Statsautoriseret Revisionspartnerselskab",Jyske Bank,VHT I/S,"Redmark, Statsautoriseret Revisionspartnerselskab",Aalborg,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-12-31,2018-01-01,2019-02-04,Aalborg,98183333.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26878423,indberetninger-20180424,2.5124211,29292426.0,AWm1e4LFRYGX6_YTGNlF,2019-03-25T15:33:45.289Z,2019-03-25T15:32:43.765Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-99-CU,2019-03-25T15:32:43.898Z,-10000.0,,,,,,,,,,,,,,,,,,
29292426,2017-01-01,2017-12-31,c3,,http://regnskaber.virk.dk/62429292/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzE4LzNkLzY5L2Q3MWUtNGE3Mi1hZjkxLWVmMGQxMjY2YWNlNg.pdf,http://regnskaber.virk.dk/62429292/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzkyLzA2L2Y5LzkyNzMtNDYzYy1iNTliLTk1ZjZjMzA2YTU4Yg.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,Aalborg,9000.0,1.0,Maren Turis Gade,"9000, Aalborg","Hasseris Bymidte, 6",interessenterne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af virksomhedens aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af virksomhedens aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Ledelsen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-02-04,2019-02-04,2005-07-01,2019-03-25,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aalborg@redmark.dk,,29442789.0,29292426.0,29442789.0,mne31488,Ledelsen har dags dato aflagt Ã¥rsrapporten for 2018 for VHT I/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Johnny Vedsted Jensen,Jan MÃ¸ller Nielsen,"Redmark, Statsautoriseret Revisionspartnerselskab",Jyske Bank,VHT I/S,"Redmark, Statsautoriseret Revisionspartnerselskab",Aalborg,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-12-31,2018-01-01,2019-02-04,Aalborg,98183333.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26878423,indberetninger-20180424,2.5124211,29292426.0,AWm1e4LFRYGX6_YTGNlF,2019-03-25T15:33:45.289Z,2019-03-25T15:32:43.765Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-99-CU,2019-03-25T15:32:43.898Z,-10000.0,-10000.0,0.0,0.0,-10000.0,-10000.0,,,,,,,,,,,,,
29292426,2017-01-01,2017-12-31,c742,,http://regnskaber.virk.dk/62429292/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzE4LzNkLzY5L2Q3MWUtNGE3Mi1hZjkxLWVmMGQxMjY2YWNlNg.pdf,http://regnskaber.virk.dk/62429292/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzkyLzA2L2Y5LzkyNzMtNDYzYy1iNTliLTk1ZjZjMzA2YTU4Yg.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,Aalborg,9000.0,1.0,Maren Turis Gade,"9000, Aalborg","Hasseris Bymidte, 6",interessenterne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af virksomhedens aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af virksomhedens aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Ledelsen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-02-04,2019-02-04,2005-07-01,2019-03-25,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aalborg@redmark.dk,,29442789.0,29292426.0,29442789.0,mne31488,Ledelsen har dags dato aflagt Ã¥rsrapporten for 2018 for VHT I/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Johnny Vedsted Jensen,Jan MÃ¸ller Nielsen,"Redmark, Statsautoriseret Revisionspartnerselskab",Jyske Bank,VHT I/S,"Redmark, Statsautoriseret Revisionspartnerselskab",Aalborg,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-12-31,2018-01-01,2019-02-04,Aalborg,98183333.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26878423,indberetninger-20180424,2.5124211,29292426.0,AWm1e4LFRYGX6_YTGNlF,2019-03-25T15:33:45.289Z,2019-03-25T15:32:43.765Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-99-CU,2019-03-25T15:32:43.898Z,-10000.0,,,,,,-58000.0,,,,,,,,,,,,
29292426,2017-12-31,2017-12-31,c4,,http://regnskaber.virk.dk/62429292/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzE4LzNkLzY5L2Q3MWUtNGE3Mi1hZjkxLWVmMGQxMjY2YWNlNg.pdf,http://regnskaber.virk.dk/62429292/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzkyLzA2L2Y5LzkyNzMtNDYzYy1iNTliLTk1ZjZjMzA2YTU4Yg.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,Aalborg,9000.0,1.0,Maren Turis Gade,"9000, Aalborg","Hasseris Bymidte, 6",interessenterne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af virksomhedens aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af virksomhedens aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Ledelsen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-02-04,2019-02-04,2005-07-01,2019-03-25,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aalborg@redmark.dk,105000.0,29442789.0,29292426.0,29442789.0,mne31488,Ledelsen har dags dato aflagt Ã¥rsrapporten for 2018 for VHT I/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Johnny Vedsted Jensen,Jan MÃ¸ller Nielsen,"Redmark, Statsautoriseret Revisionspartnerselskab",Jyske Bank,VHT I/S,"Redmark, Statsautoriseret Revisionspartnerselskab",Aalborg,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-12-31,2018-01-01,2019-02-04,Aalborg,98183333.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26878423,indberetninger-20180424,2.5124211,29292426.0,AWm1e4LFRYGX6_YTGNlF,2019-03-25T15:33:45.289Z,2019-03-25T15:32:43.765Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-99-CU,2019-03-25T15:32:43.898Z,,,,,,,,118000.0,116000.0,118000.0,118000.0,13000.0,13000.0,2000.0,105000.0,13000.0,2000.0,,
29292426,2017-12-31,2017-12-31,c743,,http://regnskaber.virk.dk/62429292/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzE4LzNkLzY5L2Q3MWUtNGE3Mi1hZjkxLWVmMGQxMjY2YWNlNg.pdf,http://regnskaber.virk.dk/62429292/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzkyLzA2L2Y5LzkyNzMtNDYzYy1iNTliLTk1ZjZjMzA2YTU4Yg.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,Aalborg,9000.0,1.0,Maren Turis Gade,"9000, Aalborg","Hasseris Bymidte, 6",interessenterne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af virksomhedens aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af virksomhedens aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Ledelsen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-02-04,2019-02-04,2005-07-01,2019-03-25,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aalborg@redmark.dk,105000.0,29442789.0,29292426.0,29442789.0,mne31488,Ledelsen har dags dato aflagt Ã¥rsrapporten for 2018 for VHT I/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Johnny Vedsted Jensen,Jan MÃ¸ller Nielsen,"Redmark, Statsautoriseret Revisionspartnerselskab",Jyske Bank,VHT I/S,"Redmark, Statsautoriseret Revisionspartnerselskab",Aalborg,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-12-31,2018-01-01,2019-02-04,Aalborg,98183333.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26878423,indberetninger-20180424,2.5124211,29292426.0,AWm1e4LFRYGX6_YTGNlF,2019-03-25T15:33:45.289Z,2019-03-25T15:32:43.765Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-99-CU,2019-03-25T15:32:43.898Z,,,,,,,,,,,,,,,,,,,
29292426,2018-01-01,2018-01-01,c199,,http://regnskaber.virk.dk/62429292/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzE4LzNkLzY5L2Q3MWUtNGE3Mi1hZjkxLWVmMGQxMjY2YWNlNg.pdf,http://regnskaber.virk.dk/62429292/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzkyLzA2L2Y5LzkyNzMtNDYzYy1iNTliLTk1ZjZjMzA2YTU4Yg.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,Aalborg,9000.0,1.0,Maren Turis Gade,"9000, Aalborg","Hasseris Bymidte, 6",interessenterne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af virksomhedens aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af virksomhedens aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Ledelsen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-02-04,2019-02-04,2005-07-01,2019-03-25,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aalborg@redmark.dk,105349.0,29442789.0,29292426.0,29442789.0,mne31488,Ledelsen har dags dato aflagt Ã¥rsrapporten for 2018 for VHT I/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Johnny Vedsted Jensen,Jan MÃ¸ller Nielsen,"Redmark, Statsautoriseret Revisionspartnerselskab",Jyske Bank,VHT I/S,"Redmark, Statsautoriseret Revisionspartnerselskab",Aalborg,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-12-31,2018-01-01,2019-02-04,Aalborg,98183333.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26878423,indberetninger-20180424,2.5124211,29292426.0,AWm1e4LFRYGX6_YTGNlF,2019-03-25T15:33:45.289Z,2019-03-25T15:32:43.765Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-99-CU,2019-03-25T15:32:43.898Z,,,,,,,,,,,,,,,,,,,
29292426,2018-01-01,2018-12-31,c1,,http://regnskaber.virk.dk/62429292/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzE4LzNkLzY5L2Q3MWUtNGE3Mi1hZjkxLWVmMGQxMjY2YWNlNg.pdf,http://regnskaber.virk.dk/62429292/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzkyLzA2L2Y5LzkyNzMtNDYzYy1iNTliLTk1ZjZjMzA2YTU4Yg.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,Aalborg,9000.0,1.0,Maren Turis Gade,"9000, Aalborg","Hasseris Bymidte, 6",interessenterne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af virksomhedens aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af virksomhedens aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Ledelsen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-02-04,2019-02-04,2005-07-01,2019-03-25,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aalborg@redmark.dk,,29442789.0,29292426.0,29442789.0,mne31488,Ledelsen har dags dato aflagt Ã¥rsrapporten for 2018 for VHT I/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Johnny Vedsted Jensen,Jan MÃ¸ller Nielsen,"Redmark, Statsautoriseret Revisionspartnerselskab",Jyske Bank,VHT I/S,"Redmark, Statsautoriseret Revisionspartnerselskab",Aalborg,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-12-31,2018-01-01,2019-02-04,Aalborg,98183333.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26878423,indberetninger-20180424,2.5124211,29292426.0,AWm1e4LFRYGX6_YTGNlF,2019-03-25T15:33:45.289Z,2019-03-25T15:32:43.765Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-99-CU,2019-03-25T15:32:43.898Z,1235.0,1735.0,500.0,500.0,1235.0,1735.0,,,,,,,,,,,,,
29292426,2018-01-01,2018-12-31,c122,,http://regnskaber.virk.dk/62429292/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzE4LzNkLzY5L2Q3MWUtNGE3Mi1hZjkxLWVmMGQxMjY2YWNlNg.pdf,http://regnskaber.virk.dk/62429292/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzkyLzA2L2Y5LzkyNzMtNDYzYy1iNTliLTk1ZjZjMzA2YTU4Yg.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,Aalborg,9000.0,1.0,Maren Turis Gade,"9000, Aalborg","Hasseris Bymidte, 6",interessenterne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af virksomhedens aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af virksomhedens aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Ledelsen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-02-04,2019-02-04,2005-07-01,2019-03-25,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aalborg@redmark.dk,,29442789.0,29292426.0,29442789.0,mne31488,Ledelsen har dags dato aflagt Ã¥rsrapporten for 2018 for VHT I/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Johnny Vedsted Jensen,Jan MÃ¸ller Nielsen,"Redmark, Statsautoriseret Revisionspartnerselskab",Jyske Bank,VHT I/S,"Redmark, Statsautoriseret Revisionspartnerselskab",Aalborg,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-12-31,2018-01-01,2019-02-04,Aalborg,98183333.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26878423,indberetninger-20180424,2.5124211,29292426.0,AWm1e4LFRYGX6_YTGNlF,2019-03-25T15:33:45.289Z,2019-03-25T15:32:43.765Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-99-CU,2019-03-25T15:32:43.898Z,1235.0,,,,,,,,,,,,,,,,,,
29292426,2018-01-01,2018-12-31,c200,,http://regnskaber.virk.dk/62429292/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzE4LzNkLzY5L2Q3MWUtNGE3Mi1hZjkxLWVmMGQxMjY2YWNlNg.pdf,http://regnskaber.virk.dk/62429292/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzkyLzA2L2Y5LzkyNzMtNDYzYy1iNTliLTk1ZjZjMzA2YTU4Yg.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,Aalborg,9000.0,1.0,Maren Turis Gade,"9000, Aalborg","Hasseris Bymidte, 6",interessenterne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af virksomhedens aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af virksomhedens aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Ledelsen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-02-04,2019-02-04,2005-07-01,2019-03-25,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aalborg@redmark.dk,,29442789.0,29292426.0,29442789.0,mne31488,Ledelsen har dags dato aflagt Ã¥rsrapporten for 2018 for VHT I/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Johnny Vedsted Jensen,Jan MÃ¸ller Nielsen,"Redmark, Statsautoriseret Revisionspartnerselskab",Jyske Bank,VHT I/S,"Redmark, Statsautoriseret Revisionspartnerselskab",Aalborg,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-12-31,2018-01-01,2019-02-04,Aalborg,98183333.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26878423,indberetninger-20180424,2.5124211,29292426.0,AWm1e4LFRYGX6_YTGNlF,2019-03-25T15:33:45.289Z,2019-03-25T15:32:43.765Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-99-CU,2019-03-25T15:32:43.898Z,1235.0,,,,,,0.0,,,,,,,,,,,,
