entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,GrossProfitLoss,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Assets,CashAndCashEquivalents,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
29292426,2013-01-01,2013-01-01,c494,http://regnskaber.virk.dk/62429292/Y3ZyLmRrOi8vcGRmcy8yOTI5MjQyNjtMRVY0MDg0ODc7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/62429292/Y3ZyLmRrOi8veGJybHMvWC00MzFFQ0M3Ri0yMDE1MDMyM18xNTUxMzFfNDQ4.xml,Aalborg,9000.0,1.0,Maren Turis Gade,"9000, Aalborg","Hasseris Bymidte, 6",interessenterne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af virksomhedens aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af virksomhedens aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Ledelsen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-02-24,2015-02-24,2005-07-01,2015-03-23,Andre eksterne omkostninger omfatter omkostninger til administration.,4000.0,29292426.0,29442789.0,Ledelsen har dags dato aflagt Ã¥rsrapporten for 2014 for VHT I/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan MÃ¸ller Nielsen,Jyske Bank,VHT I/S,"Redmark, Statsautoriseret Revisionspartnerselskab",Aalborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,2015-02-24,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:20454923,indberetninger-20180424,2.5118406,29292426.0,,2018-03-30T19:16:48.174Z,2015-03-23T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-97.668,2015-03-23T23:00:00.000Z,,,,,,,,,,,,,,,,,
29292426,2013-01-01,2013-12-31,c123,http://regnskaber.virk.dk/62429292/Y3ZyLmRrOi8vcGRmcy8yOTI5MjQyNjtMRVY0MDg0ODc7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/62429292/Y3ZyLmRrOi8veGJybHMvWC00MzFFQ0M3Ri0yMDE1MDMyM18xNTUxMzFfNDQ4.xml,Aalborg,9000.0,1.0,Maren Turis Gade,"9000, Aalborg","Hasseris Bymidte, 6",interessenterne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af virksomhedens aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af virksomhedens aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Ledelsen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-02-24,2015-02-24,2005-07-01,2015-03-23,Andre eksterne omkostninger omfatter omkostninger til administration.,,29292426.0,29442789.0,Ledelsen har dags dato aflagt Ã¥rsrapporten for 2014 for VHT I/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan MÃ¸ller Nielsen,Jyske Bank,VHT I/S,"Redmark, Statsautoriseret Revisionspartnerselskab",Aalborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,2015-02-24,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:20454923,indberetninger-20180424,2.5118406,29292426.0,,2018-03-30T19:16:48.174Z,2015-03-23T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-97.668,2015-03-23T23:00:00.000Z,24000.0,,,,,,,,,,,,,,,,
29292426,2013-01-01,2013-12-31,c3,http://regnskaber.virk.dk/62429292/Y3ZyLmRrOi8vcGRmcy8yOTI5MjQyNjtMRVY0MDg0ODc7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/62429292/Y3ZyLmRrOi8veGJybHMvWC00MzFFQ0M3Ri0yMDE1MDMyM18xNTUxMzFfNDQ4.xml,Aalborg,9000.0,1.0,Maren Turis Gade,"9000, Aalborg","Hasseris Bymidte, 6",interessenterne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af virksomhedens aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af virksomhedens aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Ledelsen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-02-24,2015-02-24,2005-07-01,2015-03-23,Andre eksterne omkostninger omfatter omkostninger til administration.,,29292426.0,29442789.0,Ledelsen har dags dato aflagt Ã¥rsrapporten for 2014 for VHT I/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan MÃ¸ller Nielsen,Jyske Bank,VHT I/S,"Redmark, Statsautoriseret Revisionspartnerselskab",Aalborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,2015-02-24,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:20454923,indberetninger-20180424,2.5118406,29292426.0,,2018-03-30T19:16:48.174Z,2015-03-23T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-97.668,2015-03-23T23:00:00.000Z,24000.0,24000.0,0.0,24000.0,24000.0,,,,,,,,,,,,
29292426,2013-01-01,2013-12-31,c495,http://regnskaber.virk.dk/62429292/Y3ZyLmRrOi8vcGRmcy8yOTI5MjQyNjtMRVY0MDg0ODc7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/62429292/Y3ZyLmRrOi8veGJybHMvWC00MzFFQ0M3Ri0yMDE1MDMyM18xNTUxMzFfNDQ4.xml,Aalborg,9000.0,1.0,Maren Turis Gade,"9000, Aalborg","Hasseris Bymidte, 6",interessenterne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af virksomhedens aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af virksomhedens aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Ledelsen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-02-24,2015-02-24,2005-07-01,2015-03-23,Andre eksterne omkostninger omfatter omkostninger til administration.,,29292426.0,29442789.0,Ledelsen har dags dato aflagt Ã¥rsrapporten for 2014 for VHT I/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan MÃ¸ller Nielsen,Jyske Bank,VHT I/S,"Redmark, Statsautoriseret Revisionspartnerselskab",Aalborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,2015-02-24,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:20454923,indberetninger-20180424,2.5118406,29292426.0,,2018-03-30T19:16:48.174Z,2015-03-23T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-97.668,2015-03-23T23:00:00.000Z,24000.0,,,,,,,,,,,,,,,,
29292426,2013-12-31,2013-12-31,c4,http://regnskaber.virk.dk/62429292/Y3ZyLmRrOi8vcGRmcy8yOTI5MjQyNjtMRVY0MDg0ODc7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/62429292/Y3ZyLmRrOi8veGJybHMvWC00MzFFQ0M3Ri0yMDE1MDMyM18xNTUxMzFfNDQ4.xml,Aalborg,9000.0,1.0,Maren Turis Gade,"9000, Aalborg","Hasseris Bymidte, 6",interessenterne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af virksomhedens aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af virksomhedens aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Ledelsen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-02-24,2015-02-24,2005-07-01,2015-03-23,Andre eksterne omkostninger omfatter omkostninger til administration.,28000.0,29292426.0,29442789.0,Ledelsen har dags dato aflagt Ã¥rsrapporten for 2014 for VHT I/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan MÃ¸ller Nielsen,Jyske Bank,VHT I/S,"Redmark, Statsautoriseret Revisionspartnerselskab",Aalborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,2015-02-24,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:20454923,indberetninger-20180424,2.5118406,29292426.0,,2018-03-30T19:16:48.174Z,2015-03-23T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-97.668,2015-03-23T23:00:00.000Z,,,,,,39000.0,38000.0,39000.0,39000.0,11000.0,11000.0,1000.0,28000.0,11000.0,1000.0,0.0,
29292426,2013-12-31,2013-12-31,c496,http://regnskaber.virk.dk/62429292/Y3ZyLmRrOi8vcGRmcy8yOTI5MjQyNjtMRVY0MDg0ODc7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/62429292/Y3ZyLmRrOi8veGJybHMvWC00MzFFQ0M3Ri0yMDE1MDMyM18xNTUxMzFfNDQ4.xml,Aalborg,9000.0,1.0,Maren Turis Gade,"9000, Aalborg","Hasseris Bymidte, 6",interessenterne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af virksomhedens aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af virksomhedens aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Ledelsen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-02-24,2015-02-24,2005-07-01,2015-03-23,Andre eksterne omkostninger omfatter omkostninger til administration.,28000.0,29292426.0,29442789.0,Ledelsen har dags dato aflagt Ã¥rsrapporten for 2014 for VHT I/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan MÃ¸ller Nielsen,Jyske Bank,VHT I/S,"Redmark, Statsautoriseret Revisionspartnerselskab",Aalborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,2015-02-24,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:20454923,indberetninger-20180424,2.5118406,29292426.0,,2018-03-30T19:16:48.174Z,2015-03-23T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-97.668,2015-03-23T23:00:00.000Z,,,,,,,,,,,,,,,,,
29292426,2014-01-01,2014-01-01,c199,http://regnskaber.virk.dk/62429292/Y3ZyLmRrOi8vcGRmcy8yOTI5MjQyNjtMRVY0MDg0ODc7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/62429292/Y3ZyLmRrOi8veGJybHMvWC00MzFFQ0M3Ri0yMDE1MDMyM18xNTUxMzFfNDQ4.xml,Aalborg,9000.0,1.0,Maren Turis Gade,"9000, Aalborg","Hasseris Bymidte, 6",interessenterne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af virksomhedens aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af virksomhedens aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Ledelsen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-02-24,2015-02-24,2005-07-01,2015-03-23,Andre eksterne omkostninger omfatter omkostninger til administration.,28091.0,29292426.0,29442789.0,Ledelsen har dags dato aflagt Ã¥rsrapporten for 2014 for VHT I/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan MÃ¸ller Nielsen,Jyske Bank,VHT I/S,"Redmark, Statsautoriseret Revisionspartnerselskab",Aalborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,2015-02-24,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:20454923,indberetninger-20180424,2.5118406,29292426.0,,2018-03-30T19:16:48.174Z,2015-03-23T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-97.668,2015-03-23T23:00:00.000Z,,,,,,,,,,,,,,,,,
29292426,2014-01-01,2014-12-31,c1,http://regnskaber.virk.dk/62429292/Y3ZyLmRrOi8vcGRmcy8yOTI5MjQyNjtMRVY0MDg0ODc7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/62429292/Y3ZyLmRrOi8veGJybHMvWC00MzFFQ0M3Ri0yMDE1MDMyM18xNTUxMzFfNDQ4.xml,Aalborg,9000.0,1.0,Maren Turis Gade,"9000, Aalborg","Hasseris Bymidte, 6",interessenterne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af virksomhedens aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af virksomhedens aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Ledelsen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-02-24,2015-02-24,2005-07-01,2015-03-23,Andre eksterne omkostninger omfatter omkostninger til administration.,,29292426.0,29442789.0,Ledelsen har dags dato aflagt Ã¥rsrapporten for 2014 for VHT I/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan MÃ¸ller Nielsen,Jyske Bank,VHT I/S,"Redmark, Statsautoriseret Revisionspartnerselskab",Aalborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,2015-02-24,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:20454923,indberetninger-20180424,2.5118406,29292426.0,,2018-03-30T19:16:48.174Z,2015-03-23T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-97.668,2015-03-23T23:00:00.000Z,62091.0,61881.0,210.0,62091.0,61881.0,,,,,,,,,,,,
29292426,2014-01-01,2014-12-31,c122,http://regnskaber.virk.dk/62429292/Y3ZyLmRrOi8vcGRmcy8yOTI5MjQyNjtMRVY0MDg0ODc7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/62429292/Y3ZyLmRrOi8veGJybHMvWC00MzFFQ0M3Ri0yMDE1MDMyM18xNTUxMzFfNDQ4.xml,Aalborg,9000.0,1.0,Maren Turis Gade,"9000, Aalborg","Hasseris Bymidte, 6",interessenterne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af virksomhedens aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af virksomhedens aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Ledelsen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-02-24,2015-02-24,2005-07-01,2015-03-23,Andre eksterne omkostninger omfatter omkostninger til administration.,,29292426.0,29442789.0,Ledelsen har dags dato aflagt Ã¥rsrapporten for 2014 for VHT I/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan MÃ¸ller Nielsen,Jyske Bank,VHT I/S,"Redmark, Statsautoriseret Revisionspartnerselskab",Aalborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,2015-02-24,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:20454923,indberetninger-20180424,2.5118406,29292426.0,,2018-03-30T19:16:48.174Z,2015-03-23T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-97.668,2015-03-23T23:00:00.000Z,62091.0,,,,,,,,,,,,,,,,
29292426,2014-01-01,2014-12-31,c200,http://regnskaber.virk.dk/62429292/Y3ZyLmRrOi8vcGRmcy8yOTI5MjQyNjtMRVY0MDg0ODc7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/62429292/Y3ZyLmRrOi8veGJybHMvWC00MzFFQ0M3Ri0yMDE1MDMyM18xNTUxMzFfNDQ4.xml,Aalborg,9000.0,1.0,Maren Turis Gade,"9000, Aalborg","Hasseris Bymidte, 6",interessenterne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af virksomhedens aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af virksomhedens aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Ledelsen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-02-24,2015-02-24,2005-07-01,2015-03-23,Andre eksterne omkostninger omfatter omkostninger til administration.,,29292426.0,29442789.0,Ledelsen har dags dato aflagt Ã¥rsrapporten for 2014 for VHT I/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan MÃ¸ller Nielsen,Jyske Bank,VHT I/S,"Redmark, Statsautoriseret Revisionspartnerselskab",Aalborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,2015-02-24,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:20454923,indberetninger-20180424,2.5118406,29292426.0,,2018-03-30T19:16:48.174Z,2015-03-23T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-97.668,2015-03-23T23:00:00.000Z,62091.0,,,,,,,,,,,,,,,,
