entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AverageNumberOfEmployees,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DisclosureOfOwnership,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherExternalExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,CurrentAssets,DeferredIncomeAssets,DepositsLongtermLiabilitiesOtherThanProvisions,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,NoncurrentDeferredTaxAssets,OtherShorttermPayables,PropertyPlantAndEquipment,RetainedEarnings,RevaluationReserve,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,NameAndSurnameOfMemberOfSupervisoryBoard
25293525,2016-10-01,2017-09-30,c5,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzA3LzQ3L2U0L2NmNWMtNDE0My1iZDNkLWE5ZWExZTlkZmIzZQ.xhtml,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0L2MxLzFmL2VkL2Q2MzEtNGYyMC05NTQ4LTQ1OGQ5YjFkOGUxMg.pdf,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzL2JhLzFlL2MwLzdjL2U4NTktNGQ0Yy05NmJlLTNlNWU3ZTQ4ZTMwZQ.xml,true,Danmark,DK,Horsens,8700.0,18-20,SÃ¸ndergade,Juelsminde,7130.0,12.0,RousthÃ¸js Alle,8700 Horsens,Bjerrevej 157B,0.0,Regnskabsklasse B,2019-02-01,2019-02-01,202507.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Kapitalandelene indehaves af Steffen KÃ¸hler Holding A/S.</p>",208421.0,25293525.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steffen KÃ¸hler,Steffen KÃ¸hler,Sydbank A/S,STEFFEN KÃHLER EJENDOMME A/S,Hanne KÃ¸hler,243588.0,Juelsminde,2016-10-01,2017-09-30,4610.0,5914.0,5914.0,2018-09-30,2017-10-01,452009.0,false,false,1304.0,75690324.0,false,false,Ingen bistand,urn:ofk:oid:26711323,indberetninger-20180424,2.5955422,25293525.0,AWkMKsUset7j816D4MSX,2019-02-20T18:29:22.436Z,2019-02-20T18:28:42.746Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AM-15-DW,2019-02-20T18:28:42.920Z,,,,,,,,,,,,,,,,,,,,,
25293525,2016-10-01,2017-09-30,c7,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzA3LzQ3L2U0L2NmNWMtNDE0My1iZDNkLWE5ZWExZTlkZmIzZQ.xhtml,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0L2MxLzFmL2VkL2Q2MzEtNGYyMC05NTQ4LTQ1OGQ5YjFkOGUxMg.pdf,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzL2JhLzFlL2MwLzdjL2U4NTktNGQ0Yy05NmJlLTNlNWU3ZTQ4ZTMwZQ.xml,true,Danmark,DK,Horsens,8700.0,18-20,SÃ¸ndergade,Juelsminde,7130.0,12.0,RousthÃ¸js Alle,8700 Horsens,Bjerrevej 157B,0.0,Regnskabsklasse B,2019-02-01,2019-02-01,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Kapitalandelene indehaves af Steffen KÃ¸hler Holding A/S.</p>",,25293525.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steffen KÃ¸hler,Steffen KÃ¸hler,Sydbank A/S,STEFFEN KÃHLER EJENDOMME A/S,Hanne KÃ¸hler,,Juelsminde,2016-10-01,2017-09-30,4610.0,,,2018-09-30,2017-10-01,,false,false,,75690324.0,false,false,Ingen bistand,urn:ofk:oid:26711323,indberetninger-20180424,2.5955422,25293525.0,AWkMKsUset7j816D4MSX,2019-02-20T18:29:22.436Z,2019-02-20T18:28:42.746Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AM-15-DW,2019-02-20T18:28:42.920Z,,,,,,,,,,,,,,,,,,,,,
25293525,2017-09-30,2017-09-30,c9,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzA3LzQ3L2U0L2NmNWMtNDE0My1iZDNkLWE5ZWExZTlkZmIzZQ.xhtml,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0L2MxLzFmL2VkL2Q2MzEtNGYyMC05NTQ4LTQ1OGQ5YjFkOGUxMg.pdf,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzL2JhLzFlL2MwLzdjL2U4NTktNGQ0Yy05NmJlLTNlNWU3ZTQ4ZTMwZQ.xml,true,Danmark,DK,Horsens,8700.0,18-20,SÃ¸ndergade,Juelsminde,7130.0,12.0,RousthÃ¸js Alle,8700 Horsens,Bjerrevej 157B,0.0,Regnskabsklasse B,2019-02-01,2019-02-01,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Kapitalandelene indehaves af Steffen KÃ¸hler Holding A/S.</p>",,25293525.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steffen KÃ¸hler,Steffen KÃ¸hler,Sydbank A/S,STEFFEN KÃHLER EJENDOMME A/S,Hanne KÃ¸hler,,Juelsminde,2016-10-01,2017-09-30,,,,2018-09-30,2017-10-01,,false,false,,75690324.0,false,false,Ingen bistand,urn:ofk:oid:26711323,indberetninger-20180424,2.5955422,25293525.0,AWkMKsUset7j816D4MSX,2019-02-20T18:29:22.436Z,2019-02-20T18:28:42.746Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AM-15-DW,2019-02-20T18:28:42.920Z,7869503.0,500000.0,20000.0,20000.0,90065.0,1300798.0,7788233.0,7869503.0,6568705.0,61270.0,90065.0,7849503.0,61270.0,7540.0,7788233.0,-1466860.0,2267658.0,6478640.0,6471100.0,20000.0,
25293525,2017-10-01,2018-09-30,c0,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzA3LzQ3L2U0L2NmNWMtNDE0My1iZDNkLWE5ZWExZTlkZmIzZQ.xhtml,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0L2MxLzFmL2VkL2Q2MzEtNGYyMC05NTQ4LTQ1OGQ5YjFkOGUxMg.pdf,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzL2JhLzFlL2MwLzdjL2U4NTktNGQ0Yy05NmJlLTNlNWU3ZTQ4ZTMwZQ.xml,true,Danmark,DK,Horsens,8700.0,18-20,SÃ¸ndergade,Juelsminde,7130.0,12.0,RousthÃ¸js Alle,8700 Horsens,Bjerrevej 157B,0.0,Regnskabsklasse B,2019-02-01,2019-02-01,202507.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Kapitalandelene indehaves af Steffen KÃ¸hler Holding A/S.</p>",271260.0,25293525.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steffen KÃ¸hler,Steffen KÃ¸hler,Sydbank A/S,STEFFEN KÃHLER EJENDOMME A/S,Hanne KÃ¸hler,228300.0,Juelsminde,2016-10-01,2017-09-30,53542.0,68753.0,68753.0,2018-09-30,2017-10-01,499560.0,false,false,15211.0,75690324.0,false,false,Ingen bistand,urn:ofk:oid:26711323,indberetninger-20180424,2.5955422,25293525.0,AWkMKsUset7j816D4MSX,2019-02-20T18:29:22.436Z,2019-02-20T18:28:42.746Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AM-15-DW,2019-02-20T18:28:42.920Z,,,,,,,,,,,,,,,,,,,,,
25293525,2017-10-01,2018-09-30,c1,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzA3LzQ3L2U0L2NmNWMtNDE0My1iZDNkLWE5ZWExZTlkZmIzZQ.xhtml,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0L2MxLzFmL2VkL2Q2MzEtNGYyMC05NTQ4LTQ1OGQ5YjFkOGUxMg.pdf,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzL2JhLzFlL2MwLzdjL2U4NTktNGQ0Yy05NmJlLTNlNWU3ZTQ4ZTMwZQ.xml,true,Danmark,DK,Horsens,8700.0,18-20,SÃ¸ndergade,Juelsminde,7130.0,12.0,RousthÃ¸js Alle,8700 Horsens,Bjerrevej 157B,0.0,Regnskabsklasse B,2019-02-01,2019-02-01,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Kapitalandelene indehaves af Steffen KÃ¸hler Holding A/S.</p>",,25293525.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steffen KÃ¸hler,Steffen KÃ¸hler,Sydbank A/S,STEFFEN KÃHLER EJENDOMME A/S,Hanne KÃ¸hler,,Juelsminde,2016-10-01,2017-09-30,,,,2018-09-30,2017-10-01,,false,false,,75690324.0,false,false,Ingen bistand,urn:ofk:oid:26711323,indberetninger-20180424,2.5955422,25293525.0,AWkMKsUset7j816D4MSX,2019-02-20T18:29:22.436Z,2019-02-20T18:28:42.746Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AM-15-DW,2019-02-20T18:28:42.920Z,,,,,,,,,,,,,,,,,,,,,
25293525,2017-10-01,2018-09-30,c2,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzA3LzQ3L2U0L2NmNWMtNDE0My1iZDNkLWE5ZWExZTlkZmIzZQ.xhtml,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0L2MxLzFmL2VkL2Q2MzEtNGYyMC05NTQ4LTQ1OGQ5YjFkOGUxMg.pdf,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzL2JhLzFlL2MwLzdjL2U4NTktNGQ0Yy05NmJlLTNlNWU3ZTQ4ZTMwZQ.xml,true,Danmark,DK,Horsens,8700.0,18-20,SÃ¸ndergade,Juelsminde,7130.0,12.0,RousthÃ¸js Alle,8700 Horsens,Bjerrevej 157B,0.0,Regnskabsklasse B,2019-02-01,2019-02-01,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Kapitalandelene indehaves af Steffen KÃ¸hler Holding A/S.</p>",,25293525.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steffen KÃ¸hler,Steffen KÃ¸hler,Sydbank A/S,STEFFEN KÃHLER EJENDOMME A/S,Hanne KÃ¸hler,,Juelsminde,2016-10-01,2017-09-30,,,,2018-09-30,2017-10-01,,false,false,,75690324.0,false,false,Ingen bistand,urn:ofk:oid:26711323,indberetninger-20180424,2.5955422,25293525.0,AWkMKsUset7j816D4MSX,2019-02-20T18:29:22.436Z,2019-02-20T18:28:42.746Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AM-15-DW,2019-02-20T18:28:42.920Z,,,,,,,,,,,,,,,,,,,,,Evan Herrig
25293525,2017-10-01,2018-09-30,c3,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzA3LzQ3L2U0L2NmNWMtNDE0My1iZDNkLWE5ZWExZTlkZmIzZQ.xhtml,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0L2MxLzFmL2VkL2Q2MzEtNGYyMC05NTQ4LTQ1OGQ5YjFkOGUxMg.pdf,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzL2JhLzFlL2MwLzdjL2U4NTktNGQ0Yy05NmJlLTNlNWU3ZTQ4ZTMwZQ.xml,true,Danmark,DK,Horsens,8700.0,18-20,SÃ¸ndergade,Juelsminde,7130.0,12.0,RousthÃ¸js Alle,8700 Horsens,Bjerrevej 157B,0.0,Regnskabsklasse B,2019-02-01,2019-02-01,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Kapitalandelene indehaves af Steffen KÃ¸hler Holding A/S.</p>",,25293525.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steffen KÃ¸hler,Steffen KÃ¸hler,Sydbank A/S,STEFFEN KÃHLER EJENDOMME A/S,Hanne KÃ¸hler,,Juelsminde,2016-10-01,2017-09-30,,,,2018-09-30,2017-10-01,,false,false,,75690324.0,false,false,Ingen bistand,urn:ofk:oid:26711323,indberetninger-20180424,2.5955422,25293525.0,AWkMKsUset7j816D4MSX,2019-02-20T18:29:22.436Z,2019-02-20T18:28:42.746Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AM-15-DW,2019-02-20T18:28:42.920Z,,,,,,,,,,,,,,,,,,,,,Annette KÃ¸hler
25293525,2017-10-01,2018-09-30,c4,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzA3LzQ3L2U0L2NmNWMtNDE0My1iZDNkLWE5ZWExZTlkZmIzZQ.xhtml,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0L2MxLzFmL2VkL2Q2MzEtNGYyMC05NTQ4LTQ1OGQ5YjFkOGUxMg.pdf,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzL2JhLzFlL2MwLzdjL2U4NTktNGQ0Yy05NmJlLTNlNWU3ZTQ4ZTMwZQ.xml,true,Danmark,DK,Horsens,8700.0,18-20,SÃ¸ndergade,Juelsminde,7130.0,12.0,RousthÃ¸js Alle,8700 Horsens,Bjerrevej 157B,0.0,Regnskabsklasse B,2019-02-01,2019-02-01,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Kapitalandelene indehaves af Steffen KÃ¸hler Holding A/S.</p>",,25293525.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steffen KÃ¸hler,Steffen KÃ¸hler,Sydbank A/S,STEFFEN KÃHLER EJENDOMME A/S,Hanne KÃ¸hler,,Juelsminde,2016-10-01,2017-09-30,,,,2018-09-30,2017-10-01,,false,false,,75690324.0,false,false,Ingen bistand,urn:ofk:oid:26711323,indberetninger-20180424,2.5955422,25293525.0,AWkMKsUset7j816D4MSX,2019-02-20T18:29:22.436Z,2019-02-20T18:28:42.746Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AM-15-DW,2019-02-20T18:28:42.920Z,,,,,,,,,,,,,,,,,,,,,Steffen KÃ¸hler
25293525,2017-10-01,2018-09-30,c6,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzA3LzQ3L2U0L2NmNWMtNDE0My1iZDNkLWE5ZWExZTlkZmIzZQ.xhtml,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0L2MxLzFmL2VkL2Q2MzEtNGYyMC05NTQ4LTQ1OGQ5YjFkOGUxMg.pdf,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzL2JhLzFlL2MwLzdjL2U4NTktNGQ0Yy05NmJlLTNlNWU3ZTQ4ZTMwZQ.xml,true,Danmark,DK,Horsens,8700.0,18-20,SÃ¸ndergade,Juelsminde,7130.0,12.0,RousthÃ¸js Alle,8700 Horsens,Bjerrevej 157B,0.0,Regnskabsklasse B,2019-02-01,2019-02-01,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Kapitalandelene indehaves af Steffen KÃ¸hler Holding A/S.</p>",,25293525.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steffen KÃ¸hler,Steffen KÃ¸hler,Sydbank A/S,STEFFEN KÃHLER EJENDOMME A/S,Hanne KÃ¸hler,,Juelsminde,2016-10-01,2017-09-30,53542.0,,,2018-09-30,2017-10-01,,false,false,,75690324.0,false,false,Ingen bistand,urn:ofk:oid:26711323,indberetninger-20180424,2.5955422,25293525.0,AWkMKsUset7j816D4MSX,2019-02-20T18:29:22.436Z,2019-02-20T18:28:42.746Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AM-15-DW,2019-02-20T18:28:42.920Z,,,,,,,,,,,,,,,,,,,,,
25293525,2018-09-30,2018-09-30,c8,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzA3LzQ3L2U0L2NmNWMtNDE0My1iZDNkLWE5ZWExZTlkZmIzZQ.xhtml,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0L2MxLzFmL2VkL2Q2MzEtNGYyMC05NTQ4LTQ1OGQ5YjFkOGUxMg.pdf,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzL2JhLzFlL2MwLzdjL2U4NTktNGQ0Yy05NmJlLTNlNWU3ZTQ4ZTMwZQ.xml,true,Danmark,DK,Horsens,8700.0,18-20,SÃ¸ndergade,Juelsminde,7130.0,12.0,RousthÃ¸js Alle,8700 Horsens,Bjerrevej 157B,0.0,Regnskabsklasse B,2019-02-01,2019-02-01,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Kapitalandelene indehaves af Steffen KÃ¸hler Holding A/S.</p>",,25293525.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steffen KÃ¸hler,Steffen KÃ¸hler,Sydbank A/S,STEFFEN KÃHLER EJENDOMME A/S,Hanne KÃ¸hler,,Juelsminde,2016-10-01,2017-09-30,,,,2018-09-30,2017-10-01,,false,false,,75690324.0,false,false,Ingen bistand,urn:ofk:oid:26711323,indberetninger-20180424,2.5955422,25293525.0,AWkMKsUset7j816D4MSX,2019-02-20T18:29:22.436Z,2019-02-20T18:28:42.746Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AM-15-DW,2019-02-20T18:28:42.920Z,7661726.0,500000.0,20000.0,20000.0,90065.0,1354340.0,7585726.0,7661726.0,6307386.0,56000.0,90065.0,7641726.0,56000.0,22563.0,7585726.0,-1413318.0,2267658.0,6217321.0,6194758.0,20000.0,
