entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DisclosureOfCollateralsAndAssetsPledgesAsSecurity,DisclosureOfOwnership,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherExternalExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,CurrentAssets,DeferredIncomeAssets,DepositsLongtermLiabilitiesOtherThanProvisions,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,NoncurrentDeferredTaxAssets,OtherShorttermPayables,PropertyPlantAndEquipment,RetainedEarnings,RevaluationReserve,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,NameAndSurnameOfMemberOfSupervisoryBoard
25293525,2015-10-01,2016-09-30,c5,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzLzk2L2JkL2Q0L2RkLzA2MTUtNDc4Yi04NmIzLTQwZTcyOGI0NzFjYQ.xhtml,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzBmL2M0L2NiLzM5OTctNGYyMy05OTMwLWE3NDQxM2Q5OWZkYQ.pdf,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2UzLzM3LzA3L2JiNDktNGYxNy04OTI5LTY4N2NhNGU5YjhlYg.xml,true,Danmark,DK,Horsens,8700.0,18-20,SÃ¸ndergade,Juelsminde,7130.0,12.0,RousthÃ¸js Alle,8700 Horsens,Bjerrevej 157B,Regnskabsklasse B,2018-02-15,2018-02-15,202507.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Kapitalandelene indehaves af Steffen KÃ¸hler Holding A/S.</p>",181415.0,25293525.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steffen KÃ¸hler,Steffen KÃ¸hler,Sydbank A/S,STEFFEN KÃHLER EJENDOMME A/S,Hanne KÃ¸hler,276643.0,Juelsminde,2015-10-01,2016-09-30,-16398.0,-21092.0,-21092.0,2017-09-30,2016-10-01,458058.0,false,false,-4694.0,75690324.0,false,false,Ingen bistand,urn:ofk:oid:25062630,indberetninger-20180424,2.5955422,25293525.0,,2018-04-03T21:18:43.817Z,2018-02-15T17:48:43.829Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AD-68-ND,2018-02-15T17:48:43.992Z,,,,,,,,,,,,,,,,,,,,,
25293525,2015-10-01,2016-09-30,c7,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzLzk2L2JkL2Q0L2RkLzA2MTUtNDc4Yi04NmIzLTQwZTcyOGI0NzFjYQ.xhtml,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzBmL2M0L2NiLzM5OTctNGYyMy05OTMwLWE3NDQxM2Q5OWZkYQ.pdf,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2UzLzM3LzA3L2JiNDktNGYxNy04OTI5LTY4N2NhNGU5YjhlYg.xml,true,Danmark,DK,Horsens,8700.0,18-20,SÃ¸ndergade,Juelsminde,7130.0,12.0,RousthÃ¸js Alle,8700 Horsens,Bjerrevej 157B,Regnskabsklasse B,2018-02-15,2018-02-15,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Kapitalandelene indehaves af Steffen KÃ¸hler Holding A/S.</p>",,25293525.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steffen KÃ¸hler,Steffen KÃ¸hler,Sydbank A/S,STEFFEN KÃHLER EJENDOMME A/S,Hanne KÃ¸hler,,Juelsminde,2015-10-01,2016-09-30,-16398.0,,,2017-09-30,2016-10-01,,false,false,,75690324.0,false,false,Ingen bistand,urn:ofk:oid:25062630,indberetninger-20180424,2.5955422,25293525.0,,2018-04-03T21:18:43.817Z,2018-02-15T17:48:43.829Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AD-68-ND,2018-02-15T17:48:43.992Z,,,,,,,,,,,,,,,,,,,,,
25293525,2016-09-30,2016-09-30,c9,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzLzk2L2JkL2Q0L2RkLzA2MTUtNDc4Yi04NmIzLTQwZTcyOGI0NzFjYQ.xhtml,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzBmL2M0L2NiLzM5OTctNGYyMy05OTMwLWE3NDQxM2Q5OWZkYQ.pdf,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2UzLzM3LzA3L2JiNDktNGYxNy04OTI5LTY4N2NhNGU5YjhlYg.xml,true,Danmark,DK,Horsens,8700.0,18-20,SÃ¸ndergade,Juelsminde,7130.0,12.0,RousthÃ¸js Alle,8700 Horsens,Bjerrevej 157B,Regnskabsklasse B,2018-02-15,2018-02-15,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Kapitalandelene indehaves af Steffen KÃ¸hler Holding A/S.</p>",,25293525.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steffen KÃ¸hler,Steffen KÃ¸hler,Sydbank A/S,STEFFEN KÃHLER EJENDOMME A/S,Hanne KÃ¸hler,,Juelsminde,2015-10-01,2016-09-30,,,,2017-09-30,2016-10-01,,false,false,,75690324.0,false,false,Ingen bistand,urn:ofk:oid:25062630,indberetninger-20180424,2.5955422,25293525.0,,2018-04-03T21:18:43.817Z,2018-02-15T17:48:43.829Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AD-68-ND,2018-02-15T17:48:43.992Z,8044040.0,500000.0,20000.0,20000.0,90065.0,1296188.0,7990740.0,8044040.0,6747852.0,33300.0,90065.0,8024040.0,33300.0,22715.0,7990740.0,-1471470.0,2267658.0,6657787.0,6635072.0,20000.0,
25293525,2016-10-01,2017-09-30,c0,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzLzk2L2JkL2Q0L2RkLzA2MTUtNDc4Yi04NmIzLTQwZTcyOGI0NzFjYQ.xhtml,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzBmL2M0L2NiLzM5OTctNGYyMy05OTMwLWE3NDQxM2Q5OWZkYQ.pdf,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2UzLzM3LzA3L2JiNDktNGYxNy04OTI5LTY4N2NhNGU5YjhlYg.xml,true,Danmark,DK,Horsens,8700.0,18-20,SÃ¸ndergade,Juelsminde,7130.0,12.0,RousthÃ¸js Alle,8700 Horsens,Bjerrevej 157B,Regnskabsklasse B,2018-02-15,2018-02-15,202507.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Kapitalandelene indehaves af Steffen KÃ¸hler Holding A/S.</p>",208421.0,25293525.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steffen KÃ¸hler,Steffen KÃ¸hler,Sydbank A/S,STEFFEN KÃHLER EJENDOMME A/S,Hanne KÃ¸hler,243588.0,Juelsminde,2015-10-01,2016-09-30,4610.0,5914.0,5914.0,2017-09-30,2016-10-01,452009.0,false,false,1304.0,75690324.0,false,false,Ingen bistand,urn:ofk:oid:25062630,indberetninger-20180424,2.5955422,25293525.0,,2018-04-03T21:18:43.817Z,2018-02-15T17:48:43.829Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AD-68-ND,2018-02-15T17:48:43.992Z,,,,,,,,,,,,,,,,,,,,,
25293525,2016-10-01,2017-09-30,c1,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzLzk2L2JkL2Q0L2RkLzA2MTUtNDc4Yi04NmIzLTQwZTcyOGI0NzFjYQ.xhtml,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzBmL2M0L2NiLzM5OTctNGYyMy05OTMwLWE3NDQxM2Q5OWZkYQ.pdf,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2UzLzM3LzA3L2JiNDktNGYxNy04OTI5LTY4N2NhNGU5YjhlYg.xml,true,Danmark,DK,Horsens,8700.0,18-20,SÃ¸ndergade,Juelsminde,7130.0,12.0,RousthÃ¸js Alle,8700 Horsens,Bjerrevej 157B,Regnskabsklasse B,2018-02-15,2018-02-15,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Kapitalandelene indehaves af Steffen KÃ¸hler Holding A/S.</p>",,25293525.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steffen KÃ¸hler,Steffen KÃ¸hler,Sydbank A/S,STEFFEN KÃHLER EJENDOMME A/S,Hanne KÃ¸hler,,Juelsminde,2015-10-01,2016-09-30,,,,2017-09-30,2016-10-01,,false,false,,75690324.0,false,false,Ingen bistand,urn:ofk:oid:25062630,indberetninger-20180424,2.5955422,25293525.0,,2018-04-03T21:18:43.817Z,2018-02-15T17:48:43.829Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AD-68-ND,2018-02-15T17:48:43.992Z,,,,,,,,,,,,,,,,,,,,,
25293525,2016-10-01,2017-09-30,c2,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzLzk2L2JkL2Q0L2RkLzA2MTUtNDc4Yi04NmIzLTQwZTcyOGI0NzFjYQ.xhtml,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzBmL2M0L2NiLzM5OTctNGYyMy05OTMwLWE3NDQxM2Q5OWZkYQ.pdf,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2UzLzM3LzA3L2JiNDktNGYxNy04OTI5LTY4N2NhNGU5YjhlYg.xml,true,Danmark,DK,Horsens,8700.0,18-20,SÃ¸ndergade,Juelsminde,7130.0,12.0,RousthÃ¸js Alle,8700 Horsens,Bjerrevej 157B,Regnskabsklasse B,2018-02-15,2018-02-15,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Kapitalandelene indehaves af Steffen KÃ¸hler Holding A/S.</p>",,25293525.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steffen KÃ¸hler,Steffen KÃ¸hler,Sydbank A/S,STEFFEN KÃHLER EJENDOMME A/S,Hanne KÃ¸hler,,Juelsminde,2015-10-01,2016-09-30,,,,2017-09-30,2016-10-01,,false,false,,75690324.0,false,false,Ingen bistand,urn:ofk:oid:25062630,indberetninger-20180424,2.5955422,25293525.0,,2018-04-03T21:18:43.817Z,2018-02-15T17:48:43.829Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AD-68-ND,2018-02-15T17:48:43.992Z,,,,,,,,,,,,,,,,,,,,,Evan Herrig
25293525,2016-10-01,2017-09-30,c3,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzLzk2L2JkL2Q0L2RkLzA2MTUtNDc4Yi04NmIzLTQwZTcyOGI0NzFjYQ.xhtml,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzBmL2M0L2NiLzM5OTctNGYyMy05OTMwLWE3NDQxM2Q5OWZkYQ.pdf,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2UzLzM3LzA3L2JiNDktNGYxNy04OTI5LTY4N2NhNGU5YjhlYg.xml,true,Danmark,DK,Horsens,8700.0,18-20,SÃ¸ndergade,Juelsminde,7130.0,12.0,RousthÃ¸js Alle,8700 Horsens,Bjerrevej 157B,Regnskabsklasse B,2018-02-15,2018-02-15,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Kapitalandelene indehaves af Steffen KÃ¸hler Holding A/S.</p>",,25293525.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steffen KÃ¸hler,Steffen KÃ¸hler,Sydbank A/S,STEFFEN KÃHLER EJENDOMME A/S,Hanne KÃ¸hler,,Juelsminde,2015-10-01,2016-09-30,,,,2017-09-30,2016-10-01,,false,false,,75690324.0,false,false,Ingen bistand,urn:ofk:oid:25062630,indberetninger-20180424,2.5955422,25293525.0,,2018-04-03T21:18:43.817Z,2018-02-15T17:48:43.829Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AD-68-ND,2018-02-15T17:48:43.992Z,,,,,,,,,,,,,,,,,,,,,Annette KÃ¸hler
25293525,2016-10-01,2017-09-30,c4,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzLzk2L2JkL2Q0L2RkLzA2MTUtNDc4Yi04NmIzLTQwZTcyOGI0NzFjYQ.xhtml,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzBmL2M0L2NiLzM5OTctNGYyMy05OTMwLWE3NDQxM2Q5OWZkYQ.pdf,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2UzLzM3LzA3L2JiNDktNGYxNy04OTI5LTY4N2NhNGU5YjhlYg.xml,true,Danmark,DK,Horsens,8700.0,18-20,SÃ¸ndergade,Juelsminde,7130.0,12.0,RousthÃ¸js Alle,8700 Horsens,Bjerrevej 157B,Regnskabsklasse B,2018-02-15,2018-02-15,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Kapitalandelene indehaves af Steffen KÃ¸hler Holding A/S.</p>",,25293525.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steffen KÃ¸hler,Steffen KÃ¸hler,Sydbank A/S,STEFFEN KÃHLER EJENDOMME A/S,Hanne KÃ¸hler,,Juelsminde,2015-10-01,2016-09-30,,,,2017-09-30,2016-10-01,,false,false,,75690324.0,false,false,Ingen bistand,urn:ofk:oid:25062630,indberetninger-20180424,2.5955422,25293525.0,,2018-04-03T21:18:43.817Z,2018-02-15T17:48:43.829Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AD-68-ND,2018-02-15T17:48:43.992Z,,,,,,,,,,,,,,,,,,,,,Steffen KÃ¸hler
25293525,2016-10-01,2017-09-30,c6,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzLzk2L2JkL2Q0L2RkLzA2MTUtNDc4Yi04NmIzLTQwZTcyOGI0NzFjYQ.xhtml,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzBmL2M0L2NiLzM5OTctNGYyMy05OTMwLWE3NDQxM2Q5OWZkYQ.pdf,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2UzLzM3LzA3L2JiNDktNGYxNy04OTI5LTY4N2NhNGU5YjhlYg.xml,true,Danmark,DK,Horsens,8700.0,18-20,SÃ¸ndergade,Juelsminde,7130.0,12.0,RousthÃ¸js Alle,8700 Horsens,Bjerrevej 157B,Regnskabsklasse B,2018-02-15,2018-02-15,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Kapitalandelene indehaves af Steffen KÃ¸hler Holding A/S.</p>",,25293525.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steffen KÃ¸hler,Steffen KÃ¸hler,Sydbank A/S,STEFFEN KÃHLER EJENDOMME A/S,Hanne KÃ¸hler,,Juelsminde,2015-10-01,2016-09-30,4610.0,,,2017-09-30,2016-10-01,,false,false,,75690324.0,false,false,Ingen bistand,urn:ofk:oid:25062630,indberetninger-20180424,2.5955422,25293525.0,,2018-04-03T21:18:43.817Z,2018-02-15T17:48:43.829Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AD-68-ND,2018-02-15T17:48:43.992Z,,,,,,,,,,,,,,,,,,,,,
25293525,2017-09-30,2017-09-30,c8,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzLzk2L2JkL2Q0L2RkLzA2MTUtNDc4Yi04NmIzLTQwZTcyOGI0NzFjYQ.xhtml,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzBmL2M0L2NiLzM5OTctNGYyMy05OTMwLWE3NDQxM2Q5OWZkYQ.pdf,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2UzLzM3LzA3L2JiNDktNGYxNy04OTI5LTY4N2NhNGU5YjhlYg.xml,true,Danmark,DK,Horsens,8700.0,18-20,SÃ¸ndergade,Juelsminde,7130.0,12.0,RousthÃ¸js Alle,8700 Horsens,Bjerrevej 157B,Regnskabsklasse B,2018-02-15,2018-02-15,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Kapitalandelene indehaves af Steffen KÃ¸hler Holding A/S.</p>",,25293525.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steffen KÃ¸hler,Steffen KÃ¸hler,Sydbank A/S,STEFFEN KÃHLER EJENDOMME A/S,Hanne KÃ¸hler,,Juelsminde,2015-10-01,2016-09-30,,,,2017-09-30,2016-10-01,,false,false,,75690324.0,false,false,Ingen bistand,urn:ofk:oid:25062630,indberetninger-20180424,2.5955422,25293525.0,,2018-04-03T21:18:43.817Z,2018-02-15T17:48:43.829Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AD-68-ND,2018-02-15T17:48:43.992Z,7869503.0,500000.0,20000.0,20000.0,90065.0,1300798.0,7788233.0,7869503.0,6568705.0,61270.0,90065.0,7849503.0,61270.0,7540.0,7788233.0,-1466860.0,2267658.0,6478640.0,6471100.0,20000.0,
