entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DisclosureOfCollateralsAndAssetsPledgesAsSecurity,FixturesFittingsToolsAndEquipment,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,LongtermInvestmentsAndReceivables,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,NoncurrentDeferredTaxAssets,OtherExternalExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TelephoneNumberOfReportingEntity,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,CurrentAssets,DeferredIncomeAssets,DepositsLongtermLiabilitiesOtherThanProvisions,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,RevaluationReserve,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,NameAndSurnameOfMemberOfSupervisoryBoard
25293525,2013-10-01,2014-09-30,c5,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzLzFhL2I1L2ZkLzUwL2NmMDMtNGI0Yy1iYTZkLTNhZTQyNzBkNzBmMw.xhtml,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzLzM4LzA1LzA3LzYzL2NiY2MtNGM2YS04MDNlLTBkNzYzNTg3Yzc5Yg.pdf,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzLzRlL2FhLzc5LzdlLzYwY2ItNGRkZi04MTc0LTY2M2M0MzllMTc0ZA.xml,Horsens,8700.0,18-20,SÃ¸ndergade,Juelsminde,7130.0,12.0,RousthÃ¸js Alle,8700 Horsens,Havnealle 63C st tv,Regnskabsklasse B,2016-02-09,2016-02-09,183907.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",37000.0,-73634.0,25293525.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,10800.0,Steffen KÃ¸hler,Steffen KÃ¸hler,Sydbank A/S,STEFFEN KÃHLER EJENDOMME A/S,Hanne KÃ¸hler,10800.0,295002.0,9921.0,Juelsminde,2013-10-01,2014-09-30,-174310.0,-247620.0,-257541.0,2015-09-30,2014-10-01,221368.0,"Det skal erklÃ¦res, at betingelserne for fravalg af revision, jÃ¦vnfÃ¸r Ã¥rsregnskabslovens Â§ 135, er opfyldt.",-73310.0,75690324.0,false,Ingen bistand,urn:ofk:oid:22033647,indberetninger-20180424,2.5949414,25293525.0,,2018-03-28T22:50:19.609Z,2016-02-28T15:42:45.585Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AR-08-GS,2016-02-28T15:42:45.757Z,,,,,,,,,,,,,,,,,,,,,,,
25293525,2013-10-01,2014-09-30,c7,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzLzFhL2I1L2ZkLzUwL2NmMDMtNGI0Yy1iYTZkLTNhZTQyNzBkNzBmMw.xhtml,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzLzM4LzA1LzA3LzYzL2NiY2MtNGM2YS04MDNlLTBkNzYzNTg3Yzc5Yg.pdf,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzLzRlL2FhLzc5LzdlLzYwY2ItNGRkZi04MTc0LTY2M2M0MzllMTc0ZA.xml,Horsens,8700.0,18-20,SÃ¸ndergade,Juelsminde,7130.0,12.0,RousthÃ¸js Alle,8700 Horsens,Havnealle 63C st tv,Regnskabsklasse B,2016-02-09,2016-02-09,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",37000.0,,25293525.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,10800.0,Steffen KÃ¸hler,Steffen KÃ¸hler,Sydbank A/S,STEFFEN KÃHLER EJENDOMME A/S,Hanne KÃ¸hler,10800.0,,9921.0,Juelsminde,2013-10-01,2014-09-30,-174310.0,,,2015-09-30,2014-10-01,,"Det skal erklÃ¦res, at betingelserne for fravalg af revision, jÃ¦vnfÃ¸r Ã¥rsregnskabslovens Â§ 135, er opfyldt.",,75690324.0,false,Ingen bistand,urn:ofk:oid:22033647,indberetninger-20180424,2.5949414,25293525.0,,2018-03-28T22:50:19.609Z,2016-02-28T15:42:45.585Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AR-08-GS,2016-02-28T15:42:45.757Z,,,,,,,,,,,,,,,,,,,,,,,
25293525,2014-09-30,2014-09-30,c9,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzLzFhL2I1L2ZkLzUwL2NmMDMtNGI0Yy1iYTZkLTNhZTQyNzBkNzBmMw.xhtml,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzLzM4LzA1LzA3LzYzL2NiY2MtNGM2YS04MDNlLTBkNzYzNTg3Yzc5Yg.pdf,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzLzRlL2FhLzc5LzdlLzYwY2ItNGRkZi04MTc0LTY2M2M0MzllMTc0ZA.xml,Horsens,8700.0,18-20,SÃ¸ndergade,Juelsminde,7130.0,12.0,RousthÃ¸js Alle,8700 Horsens,Havnealle 63C st tv,Regnskabsklasse B,2016-02-09,2016-02-09,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",37000.0,,25293525.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,10800.0,Steffen KÃ¸hler,Steffen KÃ¸hler,Sydbank A/S,STEFFEN KÃHLER EJENDOMME A/S,Hanne KÃ¸hler,10800.0,,9921.0,Juelsminde,2013-10-01,2014-09-30,,,,2015-09-30,2014-10-01,,"Det skal erklÃ¦res, at betingelserne for fravalg af revision, jÃ¦vnfÃ¸r Ã¥rsregnskabslovens Â§ 135, er opfyldt.",,75690324.0,false,Ingen bistand,urn:ofk:oid:22033647,indberetninger-20180424,2.5949414,25293525.0,,2018-03-28T22:50:19.609Z,2016-02-28T15:42:45.585Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AR-08-GS,2016-02-28T15:42:45.757Z,8589995.0,500000.0,157241.0,20000.0,17502.0,1411808.0,8395754.0,8589995.0,7135887.0,17502.0,8432754.0,137241.0,24185.0,8432754.0,42300.0,42300.0,-1355850.0,2267658.0,137241.0,7118385.0,7094200.0,20000.0,
25293525,2014-10-01,2015-09-30,c0,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzLzFhL2I1L2ZkLzUwL2NmMDMtNGI0Yy1iYTZkLTNhZTQyNzBkNzBmMw.xhtml,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzLzM4LzA1LzA3LzYzL2NiY2MtNGM2YS04MDNlLTBkNzYzNTg3Yzc5Yg.pdf,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzLzRlL2FhLzc5LzdlLzYwY2ItNGRkZi04MTc0LTY2M2M0MzllMTc0ZA.xml,Horsens,8700.0,18-20,SÃ¸ndergade,Juelsminde,7130.0,12.0,RousthÃ¸js Alle,8700 Horsens,Havnealle 63C st tv,Regnskabsklasse B,2016-02-09,2016-02-09,229507.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",37000.0,62499.0,25293525.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,10800.0,Steffen KÃ¸hler,Steffen KÃ¸hler,Sydbank A/S,STEFFEN KÃHLER EJENDOMME A/S,Hanne KÃ¸hler,10800.0,323879.0,9921.0,Juelsminde,2013-10-01,2014-09-30,-99221.0,-167008.0,-167008.0,2015-09-30,2014-10-01,386378.0,"Det skal erklÃ¦res, at betingelserne for fravalg af revision, jÃ¦vnfÃ¸r Ã¥rsregnskabslovens Â§ 135, er opfyldt.",-67787.0,75690324.0,false,Ingen bistand,urn:ofk:oid:22033647,indberetninger-20180424,2.5949414,25293525.0,,2018-03-28T22:50:19.609Z,2016-02-28T15:42:45.585Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AR-08-GS,2016-02-28T15:42:45.757Z,,,,,,,,,,,,,,,,,,,,,,,
25293525,2014-10-01,2015-09-30,c1,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzLzFhL2I1L2ZkLzUwL2NmMDMtNGI0Yy1iYTZkLTNhZTQyNzBkNzBmMw.xhtml,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzLzM4LzA1LzA3LzYzL2NiY2MtNGM2YS04MDNlLTBkNzYzNTg3Yzc5Yg.pdf,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzLzRlL2FhLzc5LzdlLzYwY2ItNGRkZi04MTc0LTY2M2M0MzllMTc0ZA.xml,Horsens,8700.0,18-20,SÃ¸ndergade,Juelsminde,7130.0,12.0,RousthÃ¸js Alle,8700 Horsens,Havnealle 63C st tv,Regnskabsklasse B,2016-02-09,2016-02-09,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",37000.0,,25293525.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,10800.0,Steffen KÃ¸hler,Steffen KÃ¸hler,Sydbank A/S,STEFFEN KÃHLER EJENDOMME A/S,Hanne KÃ¸hler,10800.0,,9921.0,Juelsminde,2013-10-01,2014-09-30,,,,2015-09-30,2014-10-01,,"Det skal erklÃ¦res, at betingelserne for fravalg af revision, jÃ¦vnfÃ¸r Ã¥rsregnskabslovens Â§ 135, er opfyldt.",,75690324.0,false,Ingen bistand,urn:ofk:oid:22033647,indberetninger-20180424,2.5949414,25293525.0,,2018-03-28T22:50:19.609Z,2016-02-28T15:42:45.585Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AR-08-GS,2016-02-28T15:42:45.757Z,,,,,,,,,,,,,,,,,,,,,,,
25293525,2014-10-01,2015-09-30,c2,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzLzFhL2I1L2ZkLzUwL2NmMDMtNGI0Yy1iYTZkLTNhZTQyNzBkNzBmMw.xhtml,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzLzM4LzA1LzA3LzYzL2NiY2MtNGM2YS04MDNlLTBkNzYzNTg3Yzc5Yg.pdf,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzLzRlL2FhLzc5LzdlLzYwY2ItNGRkZi04MTc0LTY2M2M0MzllMTc0ZA.xml,Horsens,8700.0,18-20,SÃ¸ndergade,Juelsminde,7130.0,12.0,RousthÃ¸js Alle,8700 Horsens,Havnealle 63C st tv,Regnskabsklasse B,2016-02-09,2016-02-09,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",37000.0,,25293525.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,10800.0,Steffen KÃ¸hler,Steffen KÃ¸hler,Sydbank A/S,STEFFEN KÃHLER EJENDOMME A/S,Hanne KÃ¸hler,10800.0,,9921.0,Juelsminde,2013-10-01,2014-09-30,,,,2015-09-30,2014-10-01,,"Det skal erklÃ¦res, at betingelserne for fravalg af revision, jÃ¦vnfÃ¸r Ã¥rsregnskabslovens Â§ 135, er opfyldt.",,75690324.0,false,Ingen bistand,urn:ofk:oid:22033647,indberetninger-20180424,2.5949414,25293525.0,,2018-03-28T22:50:19.609Z,2016-02-28T15:42:45.585Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AR-08-GS,2016-02-28T15:42:45.757Z,,,,,,,,,,,,,,,,,,,,,,,Evan Herrig
25293525,2014-10-01,2015-09-30,c3,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzLzFhL2I1L2ZkLzUwL2NmMDMtNGI0Yy1iYTZkLTNhZTQyNzBkNzBmMw.xhtml,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzLzM4LzA1LzA3LzYzL2NiY2MtNGM2YS04MDNlLTBkNzYzNTg3Yzc5Yg.pdf,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzLzRlL2FhLzc5LzdlLzYwY2ItNGRkZi04MTc0LTY2M2M0MzllMTc0ZA.xml,Horsens,8700.0,18-20,SÃ¸ndergade,Juelsminde,7130.0,12.0,RousthÃ¸js Alle,8700 Horsens,Havnealle 63C st tv,Regnskabsklasse B,2016-02-09,2016-02-09,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",37000.0,,25293525.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,10800.0,Steffen KÃ¸hler,Steffen KÃ¸hler,Sydbank A/S,STEFFEN KÃHLER EJENDOMME A/S,Hanne KÃ¸hler,10800.0,,9921.0,Juelsminde,2013-10-01,2014-09-30,,,,2015-09-30,2014-10-01,,"Det skal erklÃ¦res, at betingelserne for fravalg af revision, jÃ¦vnfÃ¸r Ã¥rsregnskabslovens Â§ 135, er opfyldt.",,75690324.0,false,Ingen bistand,urn:ofk:oid:22033647,indberetninger-20180424,2.5949414,25293525.0,,2018-03-28T22:50:19.609Z,2016-02-28T15:42:45.585Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AR-08-GS,2016-02-28T15:42:45.757Z,,,,,,,,,,,,,,,,,,,,,,,Annette KÃ¸hler
25293525,2014-10-01,2015-09-30,c4,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzLzFhL2I1L2ZkLzUwL2NmMDMtNGI0Yy1iYTZkLTNhZTQyNzBkNzBmMw.xhtml,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzLzM4LzA1LzA3LzYzL2NiY2MtNGM2YS04MDNlLTBkNzYzNTg3Yzc5Yg.pdf,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzLzRlL2FhLzc5LzdlLzYwY2ItNGRkZi04MTc0LTY2M2M0MzllMTc0ZA.xml,Horsens,8700.0,18-20,SÃ¸ndergade,Juelsminde,7130.0,12.0,RousthÃ¸js Alle,8700 Horsens,Havnealle 63C st tv,Regnskabsklasse B,2016-02-09,2016-02-09,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",37000.0,,25293525.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,10800.0,Steffen KÃ¸hler,Steffen KÃ¸hler,Sydbank A/S,STEFFEN KÃHLER EJENDOMME A/S,Hanne KÃ¸hler,10800.0,,9921.0,Juelsminde,2013-10-01,2014-09-30,,,,2015-09-30,2014-10-01,,"Det skal erklÃ¦res, at betingelserne for fravalg af revision, jÃ¦vnfÃ¸r Ã¥rsregnskabslovens Â§ 135, er opfyldt.",,75690324.0,false,Ingen bistand,urn:ofk:oid:22033647,indberetninger-20180424,2.5949414,25293525.0,,2018-03-28T22:50:19.609Z,2016-02-28T15:42:45.585Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AR-08-GS,2016-02-28T15:42:45.757Z,,,,,,,,,,,,,,,,,,,,,,,Steffen KÃ¸hler
25293525,2014-10-01,2015-09-30,c6,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzLzFhL2I1L2ZkLzUwL2NmMDMtNGI0Yy1iYTZkLTNhZTQyNzBkNzBmMw.xhtml,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzLzM4LzA1LzA3LzYzL2NiY2MtNGM2YS04MDNlLTBkNzYzNTg3Yzc5Yg.pdf,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzLzRlL2FhLzc5LzdlLzYwY2ItNGRkZi04MTc0LTY2M2M0MzllMTc0ZA.xml,Horsens,8700.0,18-20,SÃ¸ndergade,Juelsminde,7130.0,12.0,RousthÃ¸js Alle,8700 Horsens,Havnealle 63C st tv,Regnskabsklasse B,2016-02-09,2016-02-09,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",37000.0,,25293525.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,10800.0,Steffen KÃ¸hler,Steffen KÃ¸hler,Sydbank A/S,STEFFEN KÃHLER EJENDOMME A/S,Hanne KÃ¸hler,10800.0,,9921.0,Juelsminde,2013-10-01,2014-09-30,-99221.0,,,2015-09-30,2014-10-01,,"Det skal erklÃ¦res, at betingelserne for fravalg af revision, jÃ¦vnfÃ¸r Ã¥rsregnskabslovens Â§ 135, er opfyldt.",,75690324.0,false,Ingen bistand,urn:ofk:oid:22033647,indberetninger-20180424,2.5949414,25293525.0,,2018-03-28T22:50:19.609Z,2016-02-28T15:42:45.585Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AR-08-GS,2016-02-28T15:42:45.757Z,,,,,,,,,,,,,,,,,,,,,,,
25293525,2015-09-30,2015-09-30,c8,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzLzFhL2I1L2ZkLzUwL2NmMDMtNGI0Yy1iYTZkLTNhZTQyNzBkNzBmMw.xhtml,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzLzM4LzA1LzA3LzYzL2NiY2MtNGM2YS04MDNlLTBkNzYzNTg3Yzc5Yg.pdf,http://regnskaber.virk.dk/52539252/ZG9rdW1lbnRsYWdlcjovLzAzLzRlL2FhLzc5LzdlLzYwY2ItNGRkZi04MTc0LTY2M2M0MzllMTc0ZA.xml,Horsens,8700.0,18-20,SÃ¸ndergade,Juelsminde,7130.0,12.0,RousthÃ¸js Alle,8700 Horsens,Havnealle 63C st tv,Regnskabsklasse B,2016-02-09,2016-02-09,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",37000.0,,25293525.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,10800.0,Steffen KÃ¸hler,Steffen KÃ¸hler,Sydbank A/S,STEFFEN KÃHLER EJENDOMME A/S,Hanne KÃ¸hler,10800.0,,9921.0,Juelsminde,2013-10-01,2014-09-30,,,,2015-09-30,2014-10-01,,"Det skal erklÃ¦res, at betingelserne for fravalg af revision, jÃ¦vnfÃ¸r Ã¥rsregnskabslovens Â§ 135, er opfyldt.",,75690324.0,false,Ingen bistand,urn:ofk:oid:22033647,indberetninger-20180424,2.5949414,25293525.0,,2018-03-28T22:50:19.609Z,2016-02-28T15:42:45.585Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AR-08-GS,2016-02-28T15:42:45.757Z,8224047.0,500000.0,20000.0,20000.0,61940.0,1312586.0,8193247.0,8224047.0,6911461.0,61940.0,8204047.0,0.0,19324.0,8193247.0,0.0,0.0,-1455072.0,2267658.0,0.0,6849521.0,6830197.0,20000.0,
