entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AverageNumberOfEmployees,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,FaxNumberOfReportingEntity,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,RestOfOtherFinanceExpenses,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Goodwill,IntangibleAssets,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,PrepaymentsForGoods,PropertyPlantAndEquipment,RetainedEarnings,ShorttermDebtToBanks,ShorttermDebtToOtherCreditInstitutions,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromOwnersAndManagement,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfSupervisoryBoard
87261115,2015-01-01,2015-12-31,c4,http://regnskaber.virk.dk/51116278/ZG9rdW1lbnRsYWdlcjovLzAzLzhmLzkzL2NmLzY5LzVhNTQtNGM5Ny1iNTZjLTliZmQyYmY4OTU2Ng.xhtml,http://regnskaber.virk.dk/51116278/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzJjL2ExLzhkL2E1OTktNGU0MS05OTg2LWVlZGQ4NGNlOGVjZQ.pdf,http://regnskaber.virk.dk/51116278/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzQ4LzUxLzY1LzdmYjctNGE0OC1iMmZmLWIzMzdhNmZkMDM5Yw.xml,true,Farum,3520.0,7.0,Klintedalen,3400.0,Folemestervej 6,2.0,Regnskabsklasse B,2017-06-02,2017-06-02,65708.0,766407.0,44641434.0,866976.0,87261115.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lars Michael Voldmester,Lars Michael Voldmester,DEMINI INVEST ApS,Lars Eghoff,9018.0,Farum,2015-01-01,2015-12-31,4897.0,34861.0,34861.0,2016-12-31,2016-01-01,38982.0,false,false,0.0,51237686.0,false,false,Ingen bistand,urn:ofk:oid:24096151,indberetninger-20180424,2.5949402000000004,87261115.0,,2018-03-29T00:13:14.744Z,2017-06-02T17:49:16.042Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-29-PQ,2017-06-02T17:49:16.232Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
87261115,2015-01-01,2015-12-31,c6,http://regnskaber.virk.dk/51116278/ZG9rdW1lbnRsYWdlcjovLzAzLzhmLzkzL2NmLzY5LzVhNTQtNGM5Ny1iNTZjLTliZmQyYmY4OTU2Ng.xhtml,http://regnskaber.virk.dk/51116278/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzJjL2ExLzhkL2E1OTktNGU0MS05OTg2LWVlZGQ4NGNlOGVjZQ.pdf,http://regnskaber.virk.dk/51116278/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzQ4LzUxLzY1LzdmYjctNGE0OC1iMmZmLWIzMzdhNmZkMDM5Yw.xml,true,Farum,3520.0,7.0,Klintedalen,3400.0,Folemestervej 6,,Regnskabsklasse B,2017-06-02,2017-06-02,,,44641434.0,,87261115.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lars Michael Voldmester,Lars Michael Voldmester,DEMINI INVEST ApS,Lars Eghoff,,Farum,2015-01-01,2015-12-31,0.0,,,2016-12-31,2016-01-01,,false,false,,51237686.0,false,false,Ingen bistand,urn:ofk:oid:24096151,indberetninger-20180424,2.5949402000000004,87261115.0,,2018-03-29T00:13:14.744Z,2017-06-02T17:49:16.042Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-29-PQ,2017-06-02T17:49:16.232Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
87261115,2015-01-01,2015-12-31,c8,http://regnskaber.virk.dk/51116278/ZG9rdW1lbnRsYWdlcjovLzAzLzhmLzkzL2NmLzY5LzVhNTQtNGM5Ny1iNTZjLTliZmQyYmY4OTU2Ng.xhtml,http://regnskaber.virk.dk/51116278/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzJjL2ExLzhkL2E1OTktNGU0MS05OTg2LWVlZGQ4NGNlOGVjZQ.pdf,http://regnskaber.virk.dk/51116278/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzQ4LzUxLzY1LzdmYjctNGE0OC1iMmZmLWIzMzdhNmZkMDM5Yw.xml,true,Farum,3520.0,7.0,Klintedalen,3400.0,Folemestervej 6,,Regnskabsklasse B,2017-06-02,2017-06-02,,,44641434.0,,87261115.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lars Michael Voldmester,Lars Michael Voldmester,DEMINI INVEST ApS,Lars Eghoff,,Farum,2015-01-01,2015-12-31,4897.0,,,2016-12-31,2016-01-01,,false,false,,51237686.0,false,false,Ingen bistand,urn:ofk:oid:24096151,indberetninger-20180424,2.5949402000000004,87261115.0,,2018-03-29T00:13:14.744Z,2017-06-02T17:49:16.042Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-29-PQ,2017-06-02T17:49:16.232Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
87261115,2015-12-31,2015-12-31,c10,http://regnskaber.virk.dk/51116278/ZG9rdW1lbnRsYWdlcjovLzAzLzhmLzkzL2NmLzY5LzVhNTQtNGM5Ny1iNTZjLTliZmQyYmY4OTU2Ng.xhtml,http://regnskaber.virk.dk/51116278/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzJjL2ExLzhkL2E1OTktNGU0MS05OTg2LWVlZGQ4NGNlOGVjZQ.pdf,http://regnskaber.virk.dk/51116278/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzQ4LzUxLzY1LzdmYjctNGE0OC1iMmZmLWIzMzdhNmZkMDM5Yw.xml,true,Farum,3520.0,7.0,Klintedalen,3400.0,Folemestervej 6,,Regnskabsklasse B,2017-06-02,2017-06-02,,,44641434.0,,87261115.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lars Michael Voldmester,Lars Michael Voldmester,DEMINI INVEST ApS,Lars Eghoff,,Farum,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,,51237686.0,false,false,Ingen bistand,urn:ofk:oid:24096151,indberetninger-20180424,2.5949402000000004,87261115.0,,2018-03-29T00:13:14.744Z,2017-06-02T17:49:16.042Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-29-PQ,2017-06-02T17:49:16.232Z,620315.0,200000.0,620315.0,12853.0,-702737.0,0.0,0.0,0.0,377330.0,620315.0,1323052.0,304183.0,0.0,1117426.0,73147.0,0.0,-902737.0,20431.0,25515.0,1323052.0,0.0,242984.0,220350.0,0.0,159679.0,9781.0,
87261115,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/51116278/ZG9rdW1lbnRsYWdlcjovLzAzLzhmLzkzL2NmLzY5LzVhNTQtNGM5Ny1iNTZjLTliZmQyYmY4OTU2Ng.xhtml,http://regnskaber.virk.dk/51116278/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzJjL2ExLzhkL2E1OTktNGU0MS05OTg2LWVlZGQ4NGNlOGVjZQ.pdf,http://regnskaber.virk.dk/51116278/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzQ4LzUxLzY1LzdmYjctNGE0OC1iMmZmLWIzMzdhNmZkMDM5Yw.xml,true,Farum,3520.0,7.0,Klintedalen,3400.0,Folemestervej 6,2.0,Regnskabsklasse B,2017-06-02,2017-06-02,0.0,746628.0,44641434.0,658392.0,87261115.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lars Michael Voldmester,Lars Michael Voldmester,DEMINI INVEST ApS,Lars Eghoff,14132.0,Farum,2015-01-01,2015-12-31,-66410.0,-85132.0,-88236.0,2016-12-31,2016-01-01,11028.0,false,false,-18722.0,51237686.0,false,false,Ingen bistand,urn:ofk:oid:24096151,indberetninger-20180424,2.5949402000000004,87261115.0,,2018-03-29T00:13:14.744Z,2017-06-02T17:49:16.042Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-29-PQ,2017-06-02T17:49:16.232Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
87261115,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/51116278/ZG9rdW1lbnRsYWdlcjovLzAzLzhmLzkzL2NmLzY5LzVhNTQtNGM5Ny1iNTZjLTliZmQyYmY4OTU2Ng.xhtml,http://regnskaber.virk.dk/51116278/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzJjL2ExLzhkL2E1OTktNGU0MS05OTg2LWVlZGQ4NGNlOGVjZQ.pdf,http://regnskaber.virk.dk/51116278/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzQ4LzUxLzY1LzdmYjctNGE0OC1iMmZmLWIzMzdhNmZkMDM5Yw.xml,true,Farum,3520.0,7.0,Klintedalen,3400.0,Folemestervej 6,,Regnskabsklasse B,2017-06-02,2017-06-02,,,44641434.0,,87261115.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lars Michael Voldmester,Lars Michael Voldmester,DEMINI INVEST ApS,Lars Eghoff,,Farum,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,,51237686.0,false,false,Ingen bistand,urn:ofk:oid:24096151,indberetninger-20180424,2.5949402000000004,87261115.0,,2018-03-29T00:13:14.744Z,2017-06-02T17:49:16.042Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-29-PQ,2017-06-02T17:49:16.232Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
87261115,2016-01-01,2016-12-31,c2,http://regnskaber.virk.dk/51116278/ZG9rdW1lbnRsYWdlcjovLzAzLzhmLzkzL2NmLzY5LzVhNTQtNGM5Ny1iNTZjLTliZmQyYmY4OTU2Ng.xhtml,http://regnskaber.virk.dk/51116278/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzJjL2ExLzhkL2E1OTktNGU0MS05OTg2LWVlZGQ4NGNlOGVjZQ.pdf,http://regnskaber.virk.dk/51116278/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzQ4LzUxLzY1LzdmYjctNGE0OC1iMmZmLWIzMzdhNmZkMDM5Yw.xml,true,Farum,3520.0,7.0,Klintedalen,3400.0,Folemestervej 6,,Regnskabsklasse B,2017-06-02,2017-06-02,,,44641434.0,,87261115.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lars Michael Voldmester,Lars Michael Voldmester,DEMINI INVEST ApS,Lars Eghoff,,Farum,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,,51237686.0,false,false,Ingen bistand,urn:ofk:oid:24096151,indberetninger-20180424,2.5949402000000004,87261115.0,,2018-03-29T00:13:14.744Z,2017-06-02T17:49:16.042Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-29-PQ,2017-06-02T17:49:16.232Z,,,,,,,,,,,,,,,,,,,,,,,,,,,Lars Michael Voldmester
87261115,2016-01-01,2016-12-31,c3,http://regnskaber.virk.dk/51116278/ZG9rdW1lbnRsYWdlcjovLzAzLzhmLzkzL2NmLzY5LzVhNTQtNGM5Ny1iNTZjLTliZmQyYmY4OTU2Ng.xhtml,http://regnskaber.virk.dk/51116278/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzJjL2ExLzhkL2E1OTktNGU0MS05OTg2LWVlZGQ4NGNlOGVjZQ.pdf,http://regnskaber.virk.dk/51116278/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzQ4LzUxLzY1LzdmYjctNGE0OC1iMmZmLWIzMzdhNmZkMDM5Yw.xml,true,Farum,3520.0,7.0,Klintedalen,3400.0,Folemestervej 6,,Regnskabsklasse B,2017-06-02,2017-06-02,,,44641434.0,,87261115.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lars Michael Voldmester,Lars Michael Voldmester,DEMINI INVEST ApS,Lars Eghoff,,Farum,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,,51237686.0,false,false,Ingen bistand,urn:ofk:oid:24096151,indberetninger-20180424,2.5949402000000004,87261115.0,,2018-03-29T00:13:14.744Z,2017-06-02T17:49:16.042Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-29-PQ,2017-06-02T17:49:16.232Z,,,,,,,,,,,,,,,,,,,,,,,,,,,Nicole Voldmester
87261115,2016-01-01,2016-12-31,c5,http://regnskaber.virk.dk/51116278/ZG9rdW1lbnRsYWdlcjovLzAzLzhmLzkzL2NmLzY5LzVhNTQtNGM5Ny1iNTZjLTliZmQyYmY4OTU2Ng.xhtml,http://regnskaber.virk.dk/51116278/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzJjL2ExLzhkL2E1OTktNGU0MS05OTg2LWVlZGQ4NGNlOGVjZQ.pdf,http://regnskaber.virk.dk/51116278/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzQ4LzUxLzY1LzdmYjctNGE0OC1iMmZmLWIzMzdhNmZkMDM5Yw.xml,true,Farum,3520.0,7.0,Klintedalen,3400.0,Folemestervej 6,,Regnskabsklasse B,2017-06-02,2017-06-02,,,44641434.0,,87261115.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lars Michael Voldmester,Lars Michael Voldmester,DEMINI INVEST ApS,Lars Eghoff,,Farum,2015-01-01,2015-12-31,0.0,,,2016-12-31,2016-01-01,,false,false,,51237686.0,false,false,Ingen bistand,urn:ofk:oid:24096151,indberetninger-20180424,2.5949402000000004,87261115.0,,2018-03-29T00:13:14.744Z,2017-06-02T17:49:16.042Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-29-PQ,2017-06-02T17:49:16.232Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
87261115,2016-01-01,2016-12-31,c7,http://regnskaber.virk.dk/51116278/ZG9rdW1lbnRsYWdlcjovLzAzLzhmLzkzL2NmLzY5LzVhNTQtNGM5Ny1iNTZjLTliZmQyYmY4OTU2Ng.xhtml,http://regnskaber.virk.dk/51116278/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzJjL2ExLzhkL2E1OTktNGU0MS05OTg2LWVlZGQ4NGNlOGVjZQ.pdf,http://regnskaber.virk.dk/51116278/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzQ4LzUxLzY1LzdmYjctNGE0OC1iMmZmLWIzMzdhNmZkMDM5Yw.xml,true,Farum,3520.0,7.0,Klintedalen,3400.0,Folemestervej 6,,Regnskabsklasse B,2017-06-02,2017-06-02,,,44641434.0,,87261115.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lars Michael Voldmester,Lars Michael Voldmester,DEMINI INVEST ApS,Lars Eghoff,,Farum,2015-01-01,2015-12-31,-66410.0,,,2016-12-31,2016-01-01,,false,false,,51237686.0,false,false,Ingen bistand,urn:ofk:oid:24096151,indberetninger-20180424,2.5949402000000004,87261115.0,,2018-03-29T00:13:14.744Z,2017-06-02T17:49:16.042Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-29-PQ,2017-06-02T17:49:16.232Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
