entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmailOfReportingEntity,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncomeFromGroupEnterprises,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,LongtermPayablesToShareholdersAndManagement,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard
31301599,2015-01-01,2015-12-31,ID_10,,http://regnskaber.virk.dk/99510313/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2ZiL2Q3L2QxL2ZhYjItNGY0My04YzYzLWRiYmIxZjU1MmFjMg.pdf,http://regnskaber.virk.dk/99510313/ZG9rdW1lbnRsYWdlcjovLzAzLzhkLzQyL2UxLzZlL2JjMTktNGM5Ny1iMDVlLWI2YjZkODAyMDhiNg.xml,true,"Herning, 7400",Ãstergade 12,Til kapitalejerne i Ejendomsselskabet Edvard Jensen ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-02-02,2017-02-02,2008-03-12,2017-05-11,234028.0,mj@edvard-jensen.dk,643115.0,31626536.0,31301599.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Ejendomsselskabet Edvard Jensen ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Otte Jensen,ANKER HÃST,Sydbank,Ejendomsselskabet Edvard Jensen ApS,"ANKER HÃST, registreret revisionsaktieselskab",456656.0,1435592.0,Herning,2015-01-01,2015-12-31,1388023.0,1388023.0,409087.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Herning, 657",2016-12-31,2016-01-01,false,2017-02-02,Herning,97 12 27 22,Bestyrelsesmedlem/DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23863003,indberetninger-20180424,2.5097342,31301599.0,,2018-03-28T00:46:13.523Z,2017-05-15T11:59:29.266Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-20-QE,2017-05-15T11:59:29.431Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
31301599,2015-01-01,2015-12-31,ID_12,,http://regnskaber.virk.dk/99510313/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2ZiL2Q3L2QxL2ZhYjItNGY0My04YzYzLWRiYmIxZjU1MmFjMg.pdf,http://regnskaber.virk.dk/99510313/ZG9rdW1lbnRsYWdlcjovLzAzLzhkLzQyL2UxLzZlL2JjMTktNGM5Ny1iMDVlLWI2YjZkODAyMDhiNg.xml,true,"Herning, 7400",Ãstergade 12,Til kapitalejerne i Ejendomsselskabet Edvard Jensen ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-02-02,2017-02-02,2008-03-12,2017-05-11,,mj@edvard-jensen.dk,,31626536.0,31301599.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Ejendomsselskabet Edvard Jensen ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Otte Jensen,ANKER HÃST,Sydbank,Ejendomsselskabet Edvard Jensen ApS,"ANKER HÃST, registreret revisionsaktieselskab",,,Herning,2015-01-01,2015-12-31,-1388023.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Herning, 657",2016-12-31,2016-01-01,false,2017-02-02,Herning,97 12 27 22,Bestyrelsesmedlem/DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23863003,indberetninger-20180424,2.5097342,31301599.0,,2018-03-28T00:46:13.523Z,2017-05-15T11:59:29.266Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-20-QE,2017-05-15T11:59:29.431Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
31301599,2015-12-31,2015-12-31,ID_8,,http://regnskaber.virk.dk/99510313/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2ZiL2Q3L2QxL2ZhYjItNGY0My04YzYzLWRiYmIxZjU1MmFjMg.pdf,http://regnskaber.virk.dk/99510313/ZG9rdW1lbnRsYWdlcjovLzAzLzhkLzQyL2UxLzZlL2JjMTktNGM5Ny1iMDVlLWI2YjZkODAyMDhiNg.xml,true,"Herning, 7400",Ãstergade 12,Til kapitalejerne i Ejendomsselskabet Edvard Jensen ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-02-02,2017-02-02,2008-03-12,2017-05-11,,mj@edvard-jensen.dk,,31626536.0,31301599.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Ejendomsselskabet Edvard Jensen ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Otte Jensen,ANKER HÃST,Sydbank,Ejendomsselskabet Edvard Jensen ApS,"ANKER HÃST, registreret revisionsaktieselskab",,,Herning,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Herning, 657",2016-12-31,2016-01-01,false,2017-02-02,Herning,97 12 27 22,Bestyrelsesmedlem/DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23863003,indberetninger-20180424,2.5097342,31301599.0,,2018-03-28T00:46:13.523Z,2017-05-15T11:59:29.266Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-20-QE,2017-05-15T11:59:29.431Z,8814299.0,125000.0,133794.0,7343.0,-2748375.0,8680505.0,8814299.0,11562674.0,3330534.0,10340572.0,7010038.0,0.0,8680505.0,196377.0,98326.0,8680505.0,-2873375.0,283615.0,1222102.0,394551.0,242688.0,133794.0,104871.0,28125.0,,,
31301599,2016-01-01,2016-12-31,ID_0,,http://regnskaber.virk.dk/99510313/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2ZiL2Q3L2QxL2ZhYjItNGY0My04YzYzLWRiYmIxZjU1MmFjMg.pdf,http://regnskaber.virk.dk/99510313/ZG9rdW1lbnRsYWdlcjovLzAzLzhkLzQyL2UxLzZlL2JjMTktNGM5Ny1iMDVlLWI2YjZkODAyMDhiNg.xml,true,"Herning, 7400",Ãstergade 12,Til kapitalejerne i Ejendomsselskabet Edvard Jensen ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-02-02,2017-02-02,2008-03-12,2017-05-11,231891.0,mj@edvard-jensen.dk,660922.0,31626536.0,31301599.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Ejendomsselskabet Edvard Jensen ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Otte Jensen,ANKER HÃST,Sydbank,Ejendomsselskabet Edvard Jensen ApS,"ANKER HÃST, registreret revisionsaktieselskab",439043.0,-636296.0,Herning,2015-01-01,2015-12-31,-646308.0,-646308.0,429031.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Herning, 657",2016-12-31,2016-01-01,false,2017-02-02,Herning,97 12 27 22,Bestyrelsesmedlem/DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23863003,indberetninger-20180424,2.5097342,31301599.0,,2018-03-28T00:46:13.523Z,2017-05-15T11:59:29.266Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-20-QE,2017-05-15T11:59:29.431Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
31301599,2016-01-01,2016-12-31,ID_1,,http://regnskaber.virk.dk/99510313/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2ZiL2Q3L2QxL2ZhYjItNGY0My04YzYzLWRiYmIxZjU1MmFjMg.pdf,http://regnskaber.virk.dk/99510313/ZG9rdW1lbnRsYWdlcjovLzAzLzhkLzQyL2UxLzZlL2JjMTktNGM5Ny1iMDVlLWI2YjZkODAyMDhiNg.xml,true,"Herning, 7400",Ãstergade 12,Til kapitalejerne i Ejendomsselskabet Edvard Jensen ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-02-02,2017-02-02,2008-03-12,2017-05-11,,mj@edvard-jensen.dk,,31626536.0,31301599.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Ejendomsselskabet Edvard Jensen ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Otte Jensen,ANKER HÃST,Sydbank,Ejendomsselskabet Edvard Jensen ApS,"ANKER HÃST, registreret revisionsaktieselskab",,,Herning,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Herning, 657",2016-12-31,2016-01-01,false,2017-02-02,Herning,97 12 27 22,Bestyrelsesmedlem/DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23863003,indberetninger-20180424,2.5097342,31301599.0,,2018-03-28T00:46:13.523Z,2017-05-15T11:59:29.266Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-20-QE,2017-05-15T11:59:29.431Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
31301599,2016-01-01,2016-12-31,ID_11,,http://regnskaber.virk.dk/99510313/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2ZiL2Q3L2QxL2ZhYjItNGY0My04YzYzLWRiYmIxZjU1MmFjMg.pdf,http://regnskaber.virk.dk/99510313/ZG9rdW1lbnRsYWdlcjovLzAzLzhkLzQyL2UxLzZlL2JjMTktNGM5Ny1iMDVlLWI2YjZkODAyMDhiNg.xml,true,"Herning, 7400",Ãstergade 12,Til kapitalejerne i Ejendomsselskabet Edvard Jensen ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-02-02,2017-02-02,2008-03-12,2017-05-11,,mj@edvard-jensen.dk,,31626536.0,31301599.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Ejendomsselskabet Edvard Jensen ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Otte Jensen,ANKER HÃST,Sydbank,Ejendomsselskabet Edvard Jensen ApS,"ANKER HÃST, registreret revisionsaktieselskab",,,Herning,2015-01-01,2015-12-31,646308.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Herning, 657",2016-12-31,2016-01-01,false,2017-02-02,Herning,97 12 27 22,Bestyrelsesmedlem/DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23863003,indberetninger-20180424,2.5097342,31301599.0,,2018-03-28T00:46:13.523Z,2017-05-15T11:59:29.266Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-20-QE,2017-05-15T11:59:29.431Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
31301599,2016-01-01,2016-12-31,ID_2,,http://regnskaber.virk.dk/99510313/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2ZiL2Q3L2QxL2ZhYjItNGY0My04YzYzLWRiYmIxZjU1MmFjMg.pdf,http://regnskaber.virk.dk/99510313/ZG9rdW1lbnRsYWdlcjovLzAzLzhkLzQyL2UxLzZlL2JjMTktNGM5Ny1iMDVlLWI2YjZkODAyMDhiNg.xml,true,"Herning, 7400",Ãstergade 12,Til kapitalejerne i Ejendomsselskabet Edvard Jensen ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-02-02,2017-02-02,2008-03-12,2017-05-11,,mj@edvard-jensen.dk,,31626536.0,31301599.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Ejendomsselskabet Edvard Jensen ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Otte Jensen,ANKER HÃST,Sydbank,Ejendomsselskabet Edvard Jensen ApS,"ANKER HÃST, registreret revisionsaktieselskab",,,Herning,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Herning, 657",2016-12-31,2016-01-01,false,2017-02-02,Herning,97 12 27 22,Bestyrelsesmedlem/DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23863003,indberetninger-20180424,2.5097342,31301599.0,,2018-03-28T00:46:13.523Z,2017-05-15T11:59:29.266Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-20-QE,2017-05-15T11:59:29.431Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
31301599,2016-01-01,2016-12-31,ID_3,,http://regnskaber.virk.dk/99510313/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2ZiL2Q3L2QxL2ZhYjItNGY0My04YzYzLWRiYmIxZjU1MmFjMg.pdf,http://regnskaber.virk.dk/99510313/ZG9rdW1lbnRsYWdlcjovLzAzLzhkLzQyL2UxLzZlL2JjMTktNGM5Ny1iMDVlLWI2YjZkODAyMDhiNg.xml,true,"Herning, 7400",Ãstergade 12,Til kapitalejerne i Ejendomsselskabet Edvard Jensen ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-02-02,2017-02-02,2008-03-12,2017-05-11,,mj@edvard-jensen.dk,,31626536.0,31301599.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Ejendomsselskabet Edvard Jensen ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Otte Jensen,ANKER HÃST,Sydbank,Ejendomsselskabet Edvard Jensen ApS,"ANKER HÃST, registreret revisionsaktieselskab",,,Herning,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Herning, 657",2016-12-31,2016-01-01,false,2017-02-02,Herning,97 12 27 22,Bestyrelsesmedlem/DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23863003,indberetninger-20180424,2.5097342,31301599.0,,2018-03-28T00:46:13.523Z,2017-05-15T11:59:29.266Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-20-QE,2017-05-15T11:59:29.431Z,,,,,,,,,,,,,,,,,,,,,,,,,Mogens Otte Jensen,,
31301599,2016-01-01,2016-12-31,ID_4,,http://regnskaber.virk.dk/99510313/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2ZiL2Q3L2QxL2ZhYjItNGY0My04YzYzLWRiYmIxZjU1MmFjMg.pdf,http://regnskaber.virk.dk/99510313/ZG9rdW1lbnRsYWdlcjovLzAzLzhkLzQyL2UxLzZlL2JjMTktNGM5Ny1iMDVlLWI2YjZkODAyMDhiNg.xml,true,"Herning, 7400",Ãstergade 12,Til kapitalejerne i Ejendomsselskabet Edvard Jensen ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-02-02,2017-02-02,2008-03-12,2017-05-11,,mj@edvard-jensen.dk,,31626536.0,31301599.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Ejendomsselskabet Edvard Jensen ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Otte Jensen,ANKER HÃST,Sydbank,Ejendomsselskabet Edvard Jensen ApS,"ANKER HÃST, registreret revisionsaktieselskab",,,Herning,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Herning, 657",2016-12-31,2016-01-01,false,2017-02-02,Herning,97 12 27 22,Bestyrelsesmedlem/DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23863003,indberetninger-20180424,2.5097342,31301599.0,,2018-03-28T00:46:13.523Z,2017-05-15T11:59:29.266Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-20-QE,2017-05-15T11:59:29.431Z,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas Otte Jensen,Bestyrelsesformand
31301599,2016-01-01,2016-12-31,ID_5,,http://regnskaber.virk.dk/99510313/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2ZiL2Q3L2QxL2ZhYjItNGY0My04YzYzLWRiYmIxZjU1MmFjMg.pdf,http://regnskaber.virk.dk/99510313/ZG9rdW1lbnRsYWdlcjovLzAzLzhkLzQyL2UxLzZlL2JjMTktNGM5Ny1iMDVlLWI2YjZkODAyMDhiNg.xml,true,"Herning, 7400",Ãstergade 12,Til kapitalejerne i Ejendomsselskabet Edvard Jensen ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-02-02,2017-02-02,2008-03-12,2017-05-11,,mj@edvard-jensen.dk,,31626536.0,31301599.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Ejendomsselskabet Edvard Jensen ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Otte Jensen,ANKER HÃST,Sydbank,Ejendomsselskabet Edvard Jensen ApS,"ANKER HÃST, registreret revisionsaktieselskab",,,Herning,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Herning, 657",2016-12-31,2016-01-01,false,2017-02-02,Herning,97 12 27 22,Bestyrelsesmedlem/DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23863003,indberetninger-20180424,2.5097342,31301599.0,,2018-03-28T00:46:13.523Z,2017-05-15T11:59:29.266Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-20-QE,2017-05-15T11:59:29.431Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
