entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AdditionsToIntangibleAssets,AdditionsToInvestments,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdjustmentsForCurrentTaxOfPriorPeriod,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DisposalsOfIntangibleAssets,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InvestmentsGross,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContractWorkInProgress,ContributedCapital,CurrentDeferredTaxAssets,DeferredIncomeAssets,DevelopmentProjectsInProgressAndPrepaymentsForIntangibleAssets,Equity,FixturesFittingsToolsAndEquipment,IntangibleAssets,Inventories,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,LongtermPayablesToGroupEnterprises,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,NumberOfEmployees,OtherLongtermPayables,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,RawMaterialsAndConsumables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,IntangibleAssetsGross,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,NameOfAuditFirm,TypeOfAuditorAssistance,DecreaseOfCapital,DepreciationOfPropertyPlantAndEquipment
32880231,2015-01-01,2015-12-31,c175,,http://regnskaber.virk.dk/13208823/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzZjLzhhLzhkLzMwZDQtNGY0My04NzIxLTIxYTY1ZmU0NTI5OA.pdf,http://regnskaber.virk.dk/13208823/ZG9rdW1lbnRsYWdlcjovLzAzL2JjL2MzLzlmL2I4LzM3YzYtNDZlOC1iNTNkLWZmOThmOTMzZGY0ZQ.xml,true,179145.0,1500000.0,Haderslev,6100.0,"12, 1. sal",Nordhavnsvej,Haderslev,6100.0,5-7,Storegade,6100 Haderslev,Niels Bohrs Vej 10,DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal",82169.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",-86211.0,2017-02-21,2010-03-30,2017-02-21,-141227.0,Statsautoriseret revisor,561625.0,-2785280.0,3018033.0,20222670.0,32880231.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Green Steel ApS.,Ãrsrapport,1500000.0,520000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Alex Sartor Thomsen,Kim Friberg,Kim Skjold Friberg,Sydbank,Green Steel ApS,BDO Statsautoriseret revisionsaktieselskab,-84815.0,38.0,Haderslev,315807.0,2015-01-01,2015-12-31,10791.0,6749.0,91526.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Haderslev,2016-12-31,2016-01-01,true,2017-02-21,Haderslev,162649.0,4042.0,2306824.0,urn:ofk:oid:23516448,indberetninger-20180424,2.5124297,32880231.0,,2018-03-27T17:47:01.604Z,2017-02-24T11:42:43.726Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-14-NS,2017-02-24T11:42:43.941Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32880231,2015-01-01,2015-12-31,c195,,http://regnskaber.virk.dk/13208823/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzZjLzhhLzhkLzMwZDQtNGY0My04NzIxLTIxYTY1ZmU0NTI5OA.pdf,http://regnskaber.virk.dk/13208823/ZG9rdW1lbnRsYWdlcjovLzAzL2JjL2MzLzlmL2I4LzM3YzYtNDZlOC1iNTNkLWZmOThmOTMzZGY0ZQ.xml,true,179145.0,1500000.0,Haderslev,6100.0,"12, 1. sal",Nordhavnsvej,Haderslev,6100.0,5-7,Storegade,6100 Haderslev,Niels Bohrs Vej 10,DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-02-21,2010-03-30,2017-02-21,,Statsautoriseret revisor,561625.0,,,20222670.0,32880231.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Green Steel ApS.,Ãrsrapport,1500000.0,520000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Alex Sartor Thomsen,Kim Friberg,Kim Skjold Friberg,Sydbank,Green Steel ApS,BDO Statsautoriseret revisionsaktieselskab,,,Haderslev,,2015-01-01,2015-12-31,10791.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Haderslev,2016-12-31,2016-01-01,true,2017-02-21,Haderslev,,,,urn:ofk:oid:23516448,indberetninger-20180424,2.5124297,32880231.0,,2018-03-27T17:47:01.604Z,2017-02-24T11:42:43.726Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-14-NS,2017-02-24T11:42:43.941Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32880231,2015-12-31,2015-12-31,c172,,http://regnskaber.virk.dk/13208823/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzZjLzhhLzhkLzMwZDQtNGY0My04NzIxLTIxYTY1ZmU0NTI5OA.pdf,http://regnskaber.virk.dk/13208823/ZG9rdW1lbnRsYWdlcjovLzAzL2JjL2MzLzlmL2I4LzM3YzYtNDZlOC1iNTNkLWZmOThmOTMzZGY0ZQ.xml,true,179145.0,1500000.0,Haderslev,6100.0,"12, 1. sal",Nordhavnsvej,Haderslev,6100.0,5-7,Storegade,6100 Haderslev,Niels Bohrs Vej 10,DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-02-21,2010-03-30,2017-02-21,,Statsautoriseret revisor,561625.0,,,20222670.0,32880231.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Green Steel ApS.,Ãrsrapport,1500000.0,520000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Alex Sartor Thomsen,Kim Friberg,Kim Skjold Friberg,Sydbank,Green Steel ApS,BDO Statsautoriseret revisionsaktieselskab,,,Haderslev,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Haderslev,2016-12-31,2016-01-01,true,2017-02-21,Haderslev,,,,urn:ofk:oid:23516448,indberetninger-20180424,2.5124297,32880231.0,,2018-03-27T17:47:01.604Z,2017-02-24T11:42:43.726Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-14-NS,2017-02-24T11:42:43.941Z,2643797.0,58366.0,500000.0,515603.0,36566.0,382480.0,482610.0,17092.0,382480.0,472797.0,327293.0,2643797.0,2161187.0,0.0,0.0,520000.0,439250.0,58000.0,786289.0,9.0,80750.0,300746.0,25901.0,59424.0,403809.0,414797.0,-17390.0,759646.0,1641187.0,1384711.0,0.0,86211.0,580795.0,662064.0,,,,,,,,
32880231,2016-01-01,2016-01-01,c226,,http://regnskaber.virk.dk/13208823/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzZjLzhhLzhkLzMwZDQtNGY0My04NzIxLTIxYTY1ZmU0NTI5OA.pdf,http://regnskaber.virk.dk/13208823/ZG9rdW1lbnRsYWdlcjovLzAzL2JjL2MzLzlmL2I4LzM3YzYtNDZlOC1iNTNkLWZmOThmOTMzZGY0ZQ.xml,true,179145.0,1500000.0,Haderslev,6100.0,"12, 1. sal",Nordhavnsvej,Haderslev,6100.0,5-7,Storegade,6100 Haderslev,Niels Bohrs Vej 10,DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-02-21,2010-03-30,2017-02-21,,Statsautoriseret revisor,561625.0,,,20222670.0,32880231.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Green Steel ApS.,Ãrsrapport,1500000.0,520000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Alex Sartor Thomsen,Kim Friberg,Kim Skjold Friberg,Sydbank,Green Steel ApS,BDO Statsautoriseret revisionsaktieselskab,,,Haderslev,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Haderslev,2016-12-31,2016-01-01,true,2017-02-21,Haderslev,,,,urn:ofk:oid:23516448,indberetninger-20180424,2.5124297,32880231.0,,2018-03-27T17:47:01.604Z,2017-02-24T11:42:43.726Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-14-NS,2017-02-24T11:42:43.941Z,,,,,,,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32880231,2016-01-01,2016-01-01,c253,,http://regnskaber.virk.dk/13208823/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzZjLzhhLzhkLzMwZDQtNGY0My04NzIxLTIxYTY1ZmU0NTI5OA.pdf,http://regnskaber.virk.dk/13208823/ZG9rdW1lbnRsYWdlcjovLzAzL2JjL2MzLzlmL2I4LzM3YzYtNDZlOC1iNTNkLWZmOThmOTMzZGY0ZQ.xml,true,179145.0,1500000.0,Haderslev,6100.0,"12, 1. sal",Nordhavnsvej,Haderslev,6100.0,5-7,Storegade,6100 Haderslev,Niels Bohrs Vej 10,DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-02-21,2010-03-30,2017-02-21,,Statsautoriseret revisor,561625.0,,,20222670.0,32880231.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Green Steel ApS.,Ãrsrapport,1500000.0,520000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Alex Sartor Thomsen,Kim Friberg,Kim Skjold Friberg,Sydbank,Green Steel ApS,BDO Statsautoriseret revisionsaktieselskab,,,Haderslev,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Haderslev,2016-12-31,2016-01-01,true,2017-02-21,Haderslev,,,,urn:ofk:oid:23516448,indberetninger-20180424,2.5124297,32880231.0,,2018-03-27T17:47:01.604Z,2017-02-24T11:42:43.726Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-14-NS,2017-02-24T11:42:43.941Z,,,,,,,-17390.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32880231,2016-01-01,2016-01-01,c360,,http://regnskaber.virk.dk/13208823/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzZjLzhhLzhkLzMwZDQtNGY0My04NzIxLTIxYTY1ZmU0NTI5OA.pdf,http://regnskaber.virk.dk/13208823/ZG9rdW1lbnRsYWdlcjovLzAzL2JjL2MzLzlmL2I4LzM3YzYtNDZlOC1iNTNkLWZmOThmOTMzZGY0ZQ.xml,true,179145.0,1500000.0,Haderslev,6100.0,"12, 1. sal",Nordhavnsvej,Haderslev,6100.0,5-7,Storegade,6100 Haderslev,Niels Bohrs Vej 10,DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-02-21,2010-03-30,2017-02-21,,Statsautoriseret revisor,561625.0,,,20222670.0,32880231.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Green Steel ApS.,Ãrsrapport,1500000.0,520000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Alex Sartor Thomsen,Kim Friberg,Kim Skjold Friberg,Sydbank,Green Steel ApS,BDO Statsautoriseret revisionsaktieselskab,,,Haderslev,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Haderslev,2016-12-31,2016-01-01,true,2017-02-21,Haderslev,,,,urn:ofk:oid:23516448,indberetninger-20180424,2.5124297,32880231.0,,2018-03-27T17:47:01.604Z,2017-02-24T11:42:43.726Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-14-NS,2017-02-24T11:42:43.941Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382480.0,,,,,,,
32880231,2016-01-01,2016-01-01,c453,,http://regnskaber.virk.dk/13208823/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzZjLzhhLzhkLzMwZDQtNGY0My04NzIxLTIxYTY1ZmU0NTI5OA.pdf,http://regnskaber.virk.dk/13208823/ZG9rdW1lbnRsYWdlcjovLzAzL2JjL2MzLzlmL2I4LzM3YzYtNDZlOC1iNTNkLWZmOThmOTMzZGY0ZQ.xml,true,179145.0,1500000.0,Haderslev,6100.0,"12, 1. sal",Nordhavnsvej,Haderslev,6100.0,5-7,Storegade,6100 Haderslev,Niels Bohrs Vej 10,DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-02-21,2010-03-30,2017-02-21,,Statsautoriseret revisor,561625.0,,,20222670.0,32880231.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Green Steel ApS.,Ãrsrapport,1500000.0,520000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Alex Sartor Thomsen,Kim Friberg,Kim Skjold Friberg,Sydbank,Green Steel ApS,BDO Statsautoriseret revisionsaktieselskab,,,Haderslev,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Haderslev,2016-12-31,2016-01-01,true,2017-02-21,Haderslev,,,,urn:ofk:oid:23516448,indberetninger-20180424,2.5124297,32880231.0,,2018-03-27T17:47:01.604Z,2017-02-24T11:42:43.726Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-14-NS,2017-02-24T11:42:43.941Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9563.0,68987.0,,,,,
32880231,2016-01-01,2016-01-01,c456,,http://regnskaber.virk.dk/13208823/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzZjLzhhLzhkLzMwZDQtNGY0My04NzIxLTIxYTY1ZmU0NTI5OA.pdf,http://regnskaber.virk.dk/13208823/ZG9rdW1lbnRsYWdlcjovLzAzL2JjL2MzLzlmL2I4LzM3YzYtNDZlOC1iNTNkLWZmOThmOTMzZGY0ZQ.xml,true,179145.0,1500000.0,Haderslev,6100.0,"12, 1. sal",Nordhavnsvej,Haderslev,6100.0,5-7,Storegade,6100 Haderslev,Niels Bohrs Vej 10,DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-02-21,2010-03-30,2017-02-21,,Statsautoriseret revisor,561625.0,,,20222670.0,32880231.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Green Steel ApS.,Ãrsrapport,1500000.0,520000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Alex Sartor Thomsen,Kim Friberg,Kim Skjold Friberg,Sydbank,Green Steel ApS,BDO Statsautoriseret revisionsaktieselskab,,,Haderslev,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Haderslev,2016-12-31,2016-01-01,true,2017-02-21,Haderslev,,,,urn:ofk:oid:23516448,indberetninger-20180424,2.5124297,32880231.0,,2018-03-27T17:47:01.604Z,2017-02-24T11:42:43.726Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-14-NS,2017-02-24T11:42:43.941Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201025.0,218117.0,,,,,
32880231,2016-01-01,2016-01-01,c462,,http://regnskaber.virk.dk/13208823/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzZjLzhhLzhkLzMwZDQtNGY0My04NzIxLTIxYTY1ZmU0NTI5OA.pdf,http://regnskaber.virk.dk/13208823/ZG9rdW1lbnRsYWdlcjovLzAzL2JjL2MzLzlmL2I4LzM3YzYtNDZlOC1iNTNkLWZmOThmOTMzZGY0ZQ.xml,true,179145.0,1500000.0,Haderslev,6100.0,"12, 1. sal",Nordhavnsvej,Haderslev,6100.0,5-7,Storegade,6100 Haderslev,Niels Bohrs Vej 10,DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-02-21,2010-03-30,2017-02-21,,Statsautoriseret revisor,561625.0,,,20222670.0,32880231.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Green Steel ApS.,Ãrsrapport,1500000.0,520000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Alex Sartor Thomsen,Kim Friberg,Kim Skjold Friberg,Sydbank,Green Steel ApS,BDO Statsautoriseret revisionsaktieselskab,,,Haderslev,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Haderslev,2016-12-31,2016-01-01,true,2017-02-21,Haderslev,,,,urn:ofk:oid:23516448,indberetninger-20180424,2.5124297,32880231.0,,2018-03-27T17:47:01.604Z,2017-02-24T11:42:43.726Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-14-NS,2017-02-24T11:42:43.941Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64640.0,391933.0,,,,,
32880231,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/13208823/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzZjLzhhLzhkLzMwZDQtNGY0My04NzIxLTIxYTY1ZmU0NTI5OA.pdf,http://regnskaber.virk.dk/13208823/ZG9rdW1lbnRsYWdlcjovLzAzL2JjL2MzLzlmL2I4LzM3YzYtNDZlOC1iNTNkLWZmOThmOTMzZGY0ZQ.xml,true,179145.0,1500000.0,Haderslev,6100.0,"12, 1. sal",Nordhavnsvej,Haderslev,6100.0,5-7,Storegade,6100 Haderslev,Niels Bohrs Vej 10,DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal",147146.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",0.0,2017-02-21,2010-03-30,2017-02-21,-107578.0,Statsautoriseret revisor,561625.0,-2062367.0,2937594.0,20222670.0,32880231.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Green Steel ApS.,Ãrsrapport,1500000.0,520000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Alex Sartor Thomsen,Kim Friberg,Kim Skjold Friberg,Sydbank,Green Steel ApS,BDO Statsautoriseret revisionsaktieselskab,-103550.0,456.0,Haderslev,210477.0,2015-01-01,2015-12-31,517409.0,664555.0,767649.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Haderslev,2016-12-31,2016-01-01,true,2017-02-21,Haderslev,104904.0,-147146.0,1746986.0,urn:ofk:oid:23516448,indberetninger-20180424,2.5124297,32880231.0,,2018-03-27T17:47:01.604Z,2017-02-24T11:42:43.726Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-14-NS,2017-02-24T11:42:43.941Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Til kapitalejerne i Green Steel ApS,BDO Statsautoriseret revisionsaktieselskab,ErklÃ¦ring om udvidet gennemgang,,
