entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,ExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherAdjustmentsRelatedToInvestments,OtherFinanceExpenses,OtherInterestExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfInvestmentsOfTheYear,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherProvisions,OtherShorttermPayables,Provisions,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,AccumulatedRevaluationsOfInvestments,InvestmentsGross,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,NameOfAuditFirm,TypeOfAuditorAssistance
30823281,2015-01-01,2015-12-31,c347,,http://regnskaber.virk.dk/18232803/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzA1LzcxLzFmLzc5MzAtNGViOS04MzRmLTU4NzkwYTMzZjBlMA.pdf,http://regnskaber.virk.dk/18232803/ZG9rdW1lbnRsYWdlcjovLzAzLzI4L2Y2Lzk3LzQyL2UzODMtNDBiMS05ZGNjLTE1ZmFiODYyYWQ5MA.xml,true,Aalborg,9000.0,51.0,Visionsvej,SÃ¦by,9300.0,"21, 1.",Vestergade,9000 Aalborg,"Fredericiagade 17E, st.",DK-9000 Aalborg,Visionsvej 51,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-05-30,2007-09-12,2017-06-07,Statsautoriseret revisor,-1875.0,20222670.0,30823281.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Ratme Holding ApS.,81461.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Hans ElkjÃ¦r Olesen,Hans ElkjÃ¦r Olesen,Nordjyske Bank,Ratme Holding ApS,BDO Statsautoriseret revisionsaktieselskab,719153.0,-5000.0,5000.0,Aalborg,2015-01-01,2015-12-31,74586.0,74586.0,79586.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-12-31,2016-01-01,-288458.0,true,2017-05-30,Aalborg,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2017 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,0.0,urn:ofk:oid:24133398,indberetninger-20180424,2.5118417999999996,30823281.0,,2018-03-29T04:04:51.363Z,2017-06-07T12:21:11.837Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-71-AH,2017-06-07T12:21:12.156Z,,,,,,,,,,,,,,,,,,,
30823281,2015-01-01,2015-12-31,c368,,http://regnskaber.virk.dk/18232803/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzA1LzcxLzFmLzc5MzAtNGViOS04MzRmLTU4NzkwYTMzZjBlMA.pdf,http://regnskaber.virk.dk/18232803/ZG9rdW1lbnRsYWdlcjovLzAzLzI4L2Y2Lzk3LzQyL2UzODMtNDBiMS05ZGNjLTE1ZmFiODYyYWQ5MA.xml,true,Aalborg,9000.0,51.0,Visionsvej,SÃ¦by,9300.0,"21, 1.",Vestergade,9000 Aalborg,"Fredericiagade 17E, st.",DK-9000 Aalborg,Visionsvej 51,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-05-30,2007-09-12,2017-06-07,Statsautoriseret revisor,,20222670.0,30823281.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Ratme Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Hans ElkjÃ¦r Olesen,Hans ElkjÃ¦r Olesen,Nordjyske Bank,Ratme Holding ApS,BDO Statsautoriseret revisionsaktieselskab,719153.0,,,Aalborg,2015-01-01,2015-12-31,74586.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-12-31,2016-01-01,-288458.0,true,2017-05-30,Aalborg,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2017 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,urn:ofk:oid:24133398,indberetninger-20180424,2.5118417999999996,30823281.0,,2018-03-29T04:04:51.363Z,2017-06-07T12:21:11.837Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-71-AH,2017-06-07T12:21:12.156Z,,,,,,,,,,,,,,,,,,,
30823281,2015-12-31,2015-12-31,c398,,http://regnskaber.virk.dk/18232803/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzA1LzcxLzFmLzc5MzAtNGViOS04MzRmLTU4NzkwYTMzZjBlMA.pdf,http://regnskaber.virk.dk/18232803/ZG9rdW1lbnRsYWdlcjovLzAzLzI4L2Y2Lzk3LzQyL2UzODMtNDBiMS05ZGNjLTE1ZmFiODYyYWQ5MA.xml,true,Aalborg,9000.0,51.0,Visionsvej,SÃ¦by,9300.0,"21, 1.",Vestergade,9000 Aalborg,"Fredericiagade 17E, st.",DK-9000 Aalborg,Visionsvej 51,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-05-30,2007-09-12,2017-06-07,Statsautoriseret revisor,,20222670.0,30823281.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Ratme Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Hans ElkjÃ¦r Olesen,Hans ElkjÃ¦r Olesen,Nordjyske Bank,Ratme Holding ApS,BDO Statsautoriseret revisionsaktieselskab,719153.0,,,Aalborg,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-12-31,2016-01-01,-288458.0,true,2017-05-30,Aalborg,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2017 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,urn:ofk:oid:24133398,indberetninger-20180424,2.5118417999999996,30823281.0,,2018-03-29T04:04:51.363Z,2017-06-07T12:21:11.837Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-71-AH,2017-06-07T12:21:12.156Z,0.0,125000.0,-476820.0,0.0,46125.0,0.0,0.0,0.0,430695.0,5000.0,430695.0,-601820.0,46125.0,41125.0,,,,,
30823281,2016-01-01,2016-01-01,c661,,http://regnskaber.virk.dk/18232803/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzA1LzcxLzFmLzc5MzAtNGViOS04MzRmLTU4NzkwYTMzZjBlMA.pdf,http://regnskaber.virk.dk/18232803/ZG9rdW1lbnRsYWdlcjovLzAzLzI4L2Y2Lzk3LzQyL2UzODMtNDBiMS05ZGNjLTE1ZmFiODYyYWQ5MA.xml,true,Aalborg,9000.0,51.0,Visionsvej,SÃ¦by,9300.0,"21, 1.",Vestergade,9000 Aalborg,"Fredericiagade 17E, st.",DK-9000 Aalborg,Visionsvej 51,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-05-30,2007-09-12,2017-06-07,Statsautoriseret revisor,,20222670.0,30823281.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Ratme Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Hans ElkjÃ¦r Olesen,Hans ElkjÃ¦r Olesen,Nordjyske Bank,Ratme Holding ApS,BDO Statsautoriseret revisionsaktieselskab,719153.0,,,Aalborg,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-12-31,2016-01-01,-288458.0,true,2017-05-30,Aalborg,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2017 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,urn:ofk:oid:24133398,indberetninger-20180424,2.5118417999999996,30823281.0,,2018-03-29T04:04:51.363Z,2017-06-07T12:21:11.837Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-71-AH,2017-06-07T12:21:12.156Z,,,,,,,,,,,,,,,-555695.0,125000.0,,,
30823281,2016-01-01,2016-01-01,c703,,http://regnskaber.virk.dk/18232803/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzA1LzcxLzFmLzc5MzAtNGViOS04MzRmLTU4NzkwYTMzZjBlMA.pdf,http://regnskaber.virk.dk/18232803/ZG9rdW1lbnRsYWdlcjovLzAzLzI4L2Y2Lzk3LzQyL2UzODMtNDBiMS05ZGNjLTE1ZmFiODYyYWQ5MA.xml,true,Aalborg,9000.0,51.0,Visionsvej,SÃ¦by,9300.0,"21, 1.",Vestergade,9000 Aalborg,"Fredericiagade 17E, st.",DK-9000 Aalborg,Visionsvej 51,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-05-30,2007-09-12,2017-06-07,Statsautoriseret revisor,,20222670.0,30823281.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Ratme Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Hans ElkjÃ¦r Olesen,Hans ElkjÃ¦r Olesen,Nordjyske Bank,Ratme Holding ApS,BDO Statsautoriseret revisionsaktieselskab,719153.0,,,Aalborg,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-12-31,2016-01-01,-288458.0,true,2017-05-30,Aalborg,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2017 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,urn:ofk:oid:24133398,indberetninger-20180424,2.5118417999999996,30823281.0,,2018-03-29T04:04:51.363Z,2017-06-07T12:21:11.837Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-71-AH,2017-06-07T12:21:12.156Z,,,125000.0,,,,,,,,,,,,,,,,
30823281,2016-01-01,2016-01-01,c730,,http://regnskaber.virk.dk/18232803/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzA1LzcxLzFmLzc5MzAtNGViOS04MzRmLTU4NzkwYTMzZjBlMA.pdf,http://regnskaber.virk.dk/18232803/ZG9rdW1lbnRsYWdlcjovLzAzLzI4L2Y2Lzk3LzQyL2UzODMtNDBiMS05ZGNjLTE1ZmFiODYyYWQ5MA.xml,true,Aalborg,9000.0,51.0,Visionsvej,SÃ¦by,9300.0,"21, 1.",Vestergade,9000 Aalborg,"Fredericiagade 17E, st.",DK-9000 Aalborg,Visionsvej 51,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-05-30,2007-09-12,2017-06-07,Statsautoriseret revisor,,20222670.0,30823281.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Ratme Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Hans ElkjÃ¦r Olesen,Hans ElkjÃ¦r Olesen,Nordjyske Bank,Ratme Holding ApS,BDO Statsautoriseret revisionsaktieselskab,719153.0,,,Aalborg,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-12-31,2016-01-01,-288458.0,true,2017-05-30,Aalborg,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2017 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,urn:ofk:oid:24133398,indberetninger-20180424,2.5118417999999996,30823281.0,,2018-03-29T04:04:51.363Z,2017-06-07T12:21:11.837Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-71-AH,2017-06-07T12:21:12.156Z,,,-601820.0,,,,,,,,,,,,,,,,
30823281,2016-01-01,2016-12-31,c0,,http://regnskaber.virk.dk/18232803/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzA1LzcxLzFmLzc5MzAtNGViOS04MzRmLTU4NzkwYTMzZjBlMA.pdf,http://regnskaber.virk.dk/18232803/ZG9rdW1lbnRsYWdlcjovLzAzLzI4L2Y2Lzk3LzQyL2UzODMtNDBiMS05ZGNjLTE1ZmFiODYyYWQ5MA.xml,true,Aalborg,9000.0,51.0,Visionsvej,SÃ¦by,9300.0,"21, 1.",Vestergade,9000 Aalborg,"Fredericiagade 17E, st.",DK-9000 Aalborg,Visionsvej 51,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-05-30,2007-09-12,2017-06-07,Statsautoriseret revisor,-5000.0,20222670.0,30823281.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Ratme Holding ApS.,-288458.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Hans ElkjÃ¦r Olesen,Hans ElkjÃ¦r Olesen,Nordjyske Bank,Ratme Holding ApS,BDO Statsautoriseret revisionsaktieselskab,719153.0,-166.0,166.0,Aalborg,2015-01-01,2015-12-31,-293624.0,-293624.0,-293458.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-12-31,2016-01-01,-288458.0,true,2017-05-30,Aalborg,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2017 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,0.0,urn:ofk:oid:24133398,indberetninger-20180424,2.5118417999999996,30823281.0,,2018-03-29T04:04:51.363Z,2017-06-07T12:21:11.837Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-71-AH,2017-06-07T12:21:12.156Z,,,,,,,,,,,,,,,,,Til kapitalejeren i Ratme Holding ApS,BDO Statsautoriseret revisionsaktieselskab,ErklÃ¦ring om udvidet gennemgang
30823281,2016-01-01,2016-12-31,c2,,http://regnskaber.virk.dk/18232803/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzA1LzcxLzFmLzc5MzAtNGViOS04MzRmLTU4NzkwYTMzZjBlMA.pdf,http://regnskaber.virk.dk/18232803/ZG9rdW1lbnRsYWdlcjovLzAzLzI4L2Y2Lzk3LzQyL2UzODMtNDBiMS05ZGNjLTE1ZmFiODYyYWQ5MA.xml,true,Aalborg,9000.0,51.0,Visionsvej,SÃ¦by,9300.0,"21, 1.",Vestergade,9000 Aalborg,"Fredericiagade 17E, st.",DK-9000 Aalborg,Visionsvej 51,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-05-30,2007-09-12,2017-06-07,Statsautoriseret revisor,,20222670.0,30823281.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Ratme Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Hans ElkjÃ¦r Olesen,Hans ElkjÃ¦r Olesen,Nordjyske Bank,Ratme Holding ApS,BDO Statsautoriseret revisionsaktieselskab,719153.0,,,Aalborg,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-12-31,2016-01-01,-288458.0,true,2017-05-30,Aalborg,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2017 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,urn:ofk:oid:24133398,indberetninger-20180424,2.5118417999999996,30823281.0,,2018-03-29T04:04:51.363Z,2017-06-07T12:21:11.837Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-71-AH,2017-06-07T12:21:12.156Z,,,,,,,,,,,,,,,,,,,
30823281,2016-01-01,2016-12-31,c367,,http://regnskaber.virk.dk/18232803/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzA1LzcxLzFmLzc5MzAtNGViOS04MzRmLTU4NzkwYTMzZjBlMA.pdf,http://regnskaber.virk.dk/18232803/ZG9rdW1lbnRsYWdlcjovLzAzLzI4L2Y2Lzk3LzQyL2UzODMtNDBiMS05ZGNjLTE1ZmFiODYyYWQ5MA.xml,true,Aalborg,9000.0,51.0,Visionsvej,SÃ¦by,9300.0,"21, 1.",Vestergade,9000 Aalborg,"Fredericiagade 17E, st.",DK-9000 Aalborg,Visionsvej 51,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-05-30,2007-09-12,2017-06-07,Statsautoriseret revisor,,20222670.0,30823281.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Ratme Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Hans ElkjÃ¦r Olesen,Hans ElkjÃ¦r Olesen,Nordjyske Bank,Ratme Holding ApS,BDO Statsautoriseret revisionsaktieselskab,719153.0,,,Aalborg,2015-01-01,2015-12-31,-293624.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-12-31,2016-01-01,-288458.0,true,2017-05-30,Aalborg,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2017 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,urn:ofk:oid:24133398,indberetninger-20180424,2.5118417999999996,30823281.0,,2018-03-29T04:04:51.363Z,2017-06-07T12:21:11.837Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-71-AH,2017-06-07T12:21:12.156Z,,,,,,,,,,,,,,,,,,,
30823281,2016-01-01,2016-12-31,c42,,http://regnskaber.virk.dk/18232803/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzA1LzcxLzFmLzc5MzAtNGViOS04MzRmLTU4NzkwYTMzZjBlMA.pdf,http://regnskaber.virk.dk/18232803/ZG9rdW1lbnRsYWdlcjovLzAzLzI4L2Y2Lzk3LzQyL2UzODMtNDBiMS05ZGNjLTE1ZmFiODYyYWQ5MA.xml,true,Aalborg,9000.0,51.0,Visionsvej,SÃ¦by,9300.0,"21, 1.",Vestergade,9000 Aalborg,"Fredericiagade 17E, st.",DK-9000 Aalborg,Visionsvej 51,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-05-30,2007-09-12,2017-06-07,Statsautoriseret revisor,,20222670.0,30823281.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Ratme Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Hans ElkjÃ¦r Olesen,Hans ElkjÃ¦r Olesen,Nordjyske Bank,Ratme Holding ApS,BDO Statsautoriseret revisionsaktieselskab,719153.0,,,Aalborg,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-12-31,2016-01-01,-288458.0,true,2017-05-30,Aalborg,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2017 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,urn:ofk:oid:24133398,indberetninger-20180424,2.5118417999999996,30823281.0,,2018-03-29T04:04:51.363Z,2017-06-07T12:21:11.837Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-71-AH,2017-06-07T12:21:12.156Z,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,
