entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DividendPaid,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermTradePayables,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance
32070639,2016-10-01,2017-09-30,c174,,http://regnskaber.virk.dk/93607023/ZG9rdW1lbnRsYWdlcjovLzAzL2M0LzI1LzcyLzVmL2EyOWEtNDIxNy1hMDhlLWJhN2MyY2I3ZjQ2Zg.pdf,http://regnskaber.virk.dk/93607023/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzU4LzgzLzRjLzNjZjQtNDUzMy1iOWE1LThhNWVmNGY0NWYxYw.xml,true,Roskilde,4000.0,18.0,Ringstedvej,4040 Jyllinge,KlÃ¸vervej 34,DK-4000 Roskilde,Ringstedvej 18,Til kapitalejerne i LARS DYRHOLM BUNDGAARD HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2019-01-30,2009-03-01,2019-02-07,Statsautoriseret revisor,-105800.0,-5214.0,20222670.0,32070639.0,20222670.0,mne33210,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for LARS DYRHOLM BUNDGAARD HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dan R. Petersen,Lars Dyrholm Bundgaard,Lars Dyrholm Bundgaard,LARS DYRHOLM BUNDGAARD HOLDING ApS,BDO Statsautoriseret revisionsaktieselskab,0.0,249000.0,Jyllinge,2016-10-01,2017-09-30,243786.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Jyllinge,2018-09-30,2017-10-01,true,2019-01-30,Roskilde,0.0,urn:ofk:oid:26654445,indberetninger-20180424,2.5095853999999997,32070639.0,AWjHYoMwet7j816D3_kz,2019-02-07T09:56:39.435Z,2019-02-07T09:55:47.982Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AJ-62-GR,2019-02-07T09:55:48.158Z,,,,,,,,,,,,,,,,,,,
32070639,2016-10-01,2017-09-30,c177,,http://regnskaber.virk.dk/93607023/ZG9rdW1lbnRsYWdlcjovLzAzL2M0LzI1LzcyLzVmL2EyOWEtNDIxNy1hMDhlLWJhN2MyY2I3ZjQ2Zg.pdf,http://regnskaber.virk.dk/93607023/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzU4LzgzLzRjLzNjZjQtNDUzMy1iOWE1LThhNWVmNGY0NWYxYw.xml,true,Roskilde,4000.0,18.0,Ringstedvej,4040 Jyllinge,KlÃ¸vervej 34,DK-4000 Roskilde,Ringstedvej 18,Til kapitalejerne i LARS DYRHOLM BUNDGAARD HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2019-01-30,2009-03-01,2019-02-07,Statsautoriseret revisor,-105800.0,,20222670.0,32070639.0,20222670.0,mne33210,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for LARS DYRHOLM BUNDGAARD HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dan R. Petersen,Lars Dyrholm Bundgaard,Lars Dyrholm Bundgaard,LARS DYRHOLM BUNDGAARD HOLDING ApS,BDO Statsautoriseret revisionsaktieselskab,,,Jyllinge,2016-10-01,2017-09-30,105800.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Jyllinge,2018-09-30,2017-10-01,true,2019-01-30,Roskilde,,urn:ofk:oid:26654445,indberetninger-20180424,2.5095853999999997,32070639.0,AWjHYoMwet7j816D3_kz,2019-02-07T09:56:39.435Z,2019-02-07T09:55:47.982Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AJ-62-GR,2019-02-07T09:55:48.158Z,,,,,,,,,,,,,,,,,,,
32070639,2016-10-01,2017-09-30,c195,,http://regnskaber.virk.dk/93607023/ZG9rdW1lbnRsYWdlcjovLzAzL2M0LzI1LzcyLzVmL2EyOWEtNDIxNy1hMDhlLWJhN2MyY2I3ZjQ2Zg.pdf,http://regnskaber.virk.dk/93607023/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzU4LzgzLzRjLzNjZjQtNDUzMy1iOWE1LThhNWVmNGY0NWYxYw.xml,true,Roskilde,4000.0,18.0,Ringstedvej,4040 Jyllinge,KlÃ¸vervej 34,DK-4000 Roskilde,Ringstedvej 18,Til kapitalejerne i LARS DYRHOLM BUNDGAARD HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2019-01-30,2009-03-01,2019-02-07,Statsautoriseret revisor,-105800.0,,20222670.0,32070639.0,20222670.0,mne33210,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for LARS DYRHOLM BUNDGAARD HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dan R. Petersen,Lars Dyrholm Bundgaard,Lars Dyrholm Bundgaard,LARS DYRHOLM BUNDGAARD HOLDING ApS,BDO Statsautoriseret revisionsaktieselskab,,,Jyllinge,2016-10-01,2017-09-30,137986.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Jyllinge,2018-09-30,2017-10-01,true,2019-01-30,Roskilde,,urn:ofk:oid:26654445,indberetninger-20180424,2.5095853999999997,32070639.0,AWjHYoMwet7j816D3_kz,2019-02-07T09:56:39.435Z,2019-02-07T09:55:47.982Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AJ-62-GR,2019-02-07T09:55:48.158Z,,,,,,,,,,,,,,,,,,,
32070639,2017-09-30,2017-09-30,c172,,http://regnskaber.virk.dk/93607023/ZG9rdW1lbnRsYWdlcjovLzAzL2M0LzI1LzcyLzVmL2EyOWEtNDIxNy1hMDhlLWJhN2MyY2I3ZjQ2Zg.pdf,http://regnskaber.virk.dk/93607023/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzU4LzgzLzRjLzNjZjQtNDUzMy1iOWE1LThhNWVmNGY0NWYxYw.xml,true,Roskilde,4000.0,18.0,Ringstedvej,4040 Jyllinge,KlÃ¸vervej 34,DK-4000 Roskilde,Ringstedvej 18,Til kapitalejerne i LARS DYRHOLM BUNDGAARD HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2019-01-30,2009-03-01,2019-02-07,Statsautoriseret revisor,-105800.0,,20222670.0,32070639.0,20222670.0,mne33210,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for LARS DYRHOLM BUNDGAARD HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dan R. Petersen,Lars Dyrholm Bundgaard,Lars Dyrholm Bundgaard,LARS DYRHOLM BUNDGAARD HOLDING ApS,BDO Statsautoriseret revisionsaktieselskab,,,Jyllinge,2016-10-01,2017-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Jyllinge,2018-09-30,2017-10-01,true,2019-01-30,Roskilde,,urn:ofk:oid:26654445,indberetninger-20180424,2.5095853999999997,32070639.0,AWjHYoMwet7j816D3_kz,2019-02-07T09:56:39.435Z,2019-02-07T09:55:47.982Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AJ-62-GR,2019-02-07T09:55:48.158Z,652864.0,248864.0,125000.0,643240.0,652864.0,9624.0,404000.0,404000.0,404000.0,6500.0,105800.0,412440.0,9624.0,0.0,0.0,3124.0,,,
32070639,2017-10-01,2017-10-01,c226,,http://regnskaber.virk.dk/93607023/ZG9rdW1lbnRsYWdlcjovLzAzL2M0LzI1LzcyLzVmL2EyOWEtNDIxNy1hMDhlLWJhN2MyY2I3ZjQ2Zg.pdf,http://regnskaber.virk.dk/93607023/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzU4LzgzLzRjLzNjZjQtNDUzMy1iOWE1LThhNWVmNGY0NWYxYw.xml,true,Roskilde,4000.0,18.0,Ringstedvej,4040 Jyllinge,KlÃ¸vervej 34,DK-4000 Roskilde,Ringstedvej 18,Til kapitalejerne i LARS DYRHOLM BUNDGAARD HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2019-01-30,2009-03-01,2019-02-07,Statsautoriseret revisor,-105800.0,,20222670.0,32070639.0,20222670.0,mne33210,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for LARS DYRHOLM BUNDGAARD HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dan R. Petersen,Lars Dyrholm Bundgaard,Lars Dyrholm Bundgaard,LARS DYRHOLM BUNDGAARD HOLDING ApS,BDO Statsautoriseret revisionsaktieselskab,,,Jyllinge,2016-10-01,2017-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Jyllinge,2018-09-30,2017-10-01,true,2019-01-30,Roskilde,,urn:ofk:oid:26654445,indberetninger-20180424,2.5095853999999997,32070639.0,AWjHYoMwet7j816D3_kz,2019-02-07T09:56:39.435Z,2019-02-07T09:55:47.982Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AJ-62-GR,2019-02-07T09:55:48.158Z,,,,125000.0,,,,,,,,,,,,,,,
32070639,2017-10-01,2017-10-01,c253,,http://regnskaber.virk.dk/93607023/ZG9rdW1lbnRsYWdlcjovLzAzL2M0LzI1LzcyLzVmL2EyOWEtNDIxNy1hMDhlLWJhN2MyY2I3ZjQ2Zg.pdf,http://regnskaber.virk.dk/93607023/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzU4LzgzLzRjLzNjZjQtNDUzMy1iOWE1LThhNWVmNGY0NWYxYw.xml,true,Roskilde,4000.0,18.0,Ringstedvej,4040 Jyllinge,KlÃ¸vervej 34,DK-4000 Roskilde,Ringstedvej 18,Til kapitalejerne i LARS DYRHOLM BUNDGAARD HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2019-01-30,2009-03-01,2019-02-07,Statsautoriseret revisor,-105800.0,,20222670.0,32070639.0,20222670.0,mne33210,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for LARS DYRHOLM BUNDGAARD HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dan R. Petersen,Lars Dyrholm Bundgaard,Lars Dyrholm Bundgaard,LARS DYRHOLM BUNDGAARD HOLDING ApS,BDO Statsautoriseret revisionsaktieselskab,,,Jyllinge,2016-10-01,2017-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Jyllinge,2018-09-30,2017-10-01,true,2019-01-30,Roskilde,,urn:ofk:oid:26654445,indberetninger-20180424,2.5095853999999997,32070639.0,AWjHYoMwet7j816D3_kz,2019-02-07T09:56:39.435Z,2019-02-07T09:55:47.982Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AJ-62-GR,2019-02-07T09:55:48.158Z,,,,412439.0,,,,,,,,,,,,,,,
32070639,2017-10-01,2017-10-01,c257,,http://regnskaber.virk.dk/93607023/ZG9rdW1lbnRsYWdlcjovLzAzL2M0LzI1LzcyLzVmL2EyOWEtNDIxNy1hMDhlLWJhN2MyY2I3ZjQ2Zg.pdf,http://regnskaber.virk.dk/93607023/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzU4LzgzLzRjLzNjZjQtNDUzMy1iOWE1LThhNWVmNGY0NWYxYw.xml,true,Roskilde,4000.0,18.0,Ringstedvej,4040 Jyllinge,KlÃ¸vervej 34,DK-4000 Roskilde,Ringstedvej 18,Til kapitalejerne i LARS DYRHOLM BUNDGAARD HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2019-01-30,2009-03-01,2019-02-07,Statsautoriseret revisor,-105800.0,,20222670.0,32070639.0,20222670.0,mne33210,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for LARS DYRHOLM BUNDGAARD HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dan R. Petersen,Lars Dyrholm Bundgaard,Lars Dyrholm Bundgaard,LARS DYRHOLM BUNDGAARD HOLDING ApS,BDO Statsautoriseret revisionsaktieselskab,,,Jyllinge,2016-10-01,2017-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Jyllinge,2018-09-30,2017-10-01,true,2019-01-30,Roskilde,,urn:ofk:oid:26654445,indberetninger-20180424,2.5095853999999997,32070639.0,AWjHYoMwet7j816D3_kz,2019-02-07T09:56:39.435Z,2019-02-07T09:55:47.982Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AJ-62-GR,2019-02-07T09:55:48.158Z,,,,105800.0,,,,,,,,,,,,,,,
32070639,2017-10-01,2017-10-01,c567,,http://regnskaber.virk.dk/93607023/ZG9rdW1lbnRsYWdlcjovLzAzL2M0LzI1LzcyLzVmL2EyOWEtNDIxNy1hMDhlLWJhN2MyY2I3ZjQ2Zg.pdf,http://regnskaber.virk.dk/93607023/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzU4LzgzLzRjLzNjZjQtNDUzMy1iOWE1LThhNWVmNGY0NWYxYw.xml,true,Roskilde,4000.0,18.0,Ringstedvej,4040 Jyllinge,KlÃ¸vervej 34,DK-4000 Roskilde,Ringstedvej 18,Til kapitalejerne i LARS DYRHOLM BUNDGAARD HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2019-01-30,2009-03-01,2019-02-07,Statsautoriseret revisor,-105800.0,,20222670.0,32070639.0,20222670.0,mne33210,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for LARS DYRHOLM BUNDGAARD HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dan R. Petersen,Lars Dyrholm Bundgaard,Lars Dyrholm Bundgaard,LARS DYRHOLM BUNDGAARD HOLDING ApS,BDO Statsautoriseret revisionsaktieselskab,,,Jyllinge,2016-10-01,2017-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Jyllinge,2018-09-30,2017-10-01,true,2019-01-30,Roskilde,,urn:ofk:oid:26654445,indberetninger-20180424,2.5095853999999997,32070639.0,AWjHYoMwet7j816D3_kz,2019-02-07T09:56:39.435Z,2019-02-07T09:55:47.982Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AJ-62-GR,2019-02-07T09:55:48.158Z,,,,,,,,,,,,,,,,,404000.0,,
32070639,2017-10-01,2018-09-30,c173,,http://regnskaber.virk.dk/93607023/ZG9rdW1lbnRsYWdlcjovLzAzL2M0LzI1LzcyLzVmL2EyOWEtNDIxNy1hMDhlLWJhN2MyY2I3ZjQ2Zg.pdf,http://regnskaber.virk.dk/93607023/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzU4LzgzLzRjLzNjZjQtNDUzMy1iOWE1LThhNWVmNGY0NWYxYw.xml,true,Roskilde,4000.0,18.0,Ringstedvej,4040 Jyllinge,KlÃ¸vervej 34,DK-4000 Roskilde,Ringstedvej 18,Til kapitalejerne i LARS DYRHOLM BUNDGAARD HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2019-01-30,2009-03-01,2019-02-07,Statsautoriseret revisor,-105800.0,-5315.0,20222670.0,32070639.0,20222670.0,mne33210,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for LARS DYRHOLM BUNDGAARD HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dan R. Petersen,Lars Dyrholm Bundgaard,Lars Dyrholm Bundgaard,LARS DYRHOLM BUNDGAARD HOLDING ApS,BDO Statsautoriseret revisionsaktieselskab,72.0,38000.0,Jyllinge,2016-10-01,2017-09-30,32613.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Jyllinge,2018-09-30,2017-10-01,true,2019-01-30,Roskilde,0.0,urn:ofk:oid:26654445,indberetninger-20180424,2.5095853999999997,32070639.0,AWjHYoMwet7j816D3_kz,2019-02-07T09:56:39.435Z,2019-02-07T09:55:47.982Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AJ-62-GR,2019-02-07T09:55:48.158Z,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,Andre erklÃ¦ringer uden sikkerhed
32070639,2017-10-01,2018-09-30,c176,,http://regnskaber.virk.dk/93607023/ZG9rdW1lbnRsYWdlcjovLzAzL2M0LzI1LzcyLzVmL2EyOWEtNDIxNy1hMDhlLWJhN2MyY2I3ZjQ2Zg.pdf,http://regnskaber.virk.dk/93607023/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzU4LzgzLzRjLzNjZjQtNDUzMy1iOWE1LThhNWVmNGY0NWYxYw.xml,true,Roskilde,4000.0,18.0,Ringstedvej,4040 Jyllinge,KlÃ¸vervej 34,DK-4000 Roskilde,Ringstedvej 18,Til kapitalejerne i LARS DYRHOLM BUNDGAARD HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2019-01-30,2009-03-01,2019-02-07,Statsautoriseret revisor,-105800.0,,20222670.0,32070639.0,20222670.0,mne33210,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for LARS DYRHOLM BUNDGAARD HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dan R. Petersen,Lars Dyrholm Bundgaard,Lars Dyrholm Bundgaard,LARS DYRHOLM BUNDGAARD HOLDING ApS,BDO Statsautoriseret revisionsaktieselskab,,,Jyllinge,2016-10-01,2017-09-30,108000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Jyllinge,2018-09-30,2017-10-01,true,2019-01-30,Roskilde,,urn:ofk:oid:26654445,indberetninger-20180424,2.5095853999999997,32070639.0,AWjHYoMwet7j816D3_kz,2019-02-07T09:56:39.435Z,2019-02-07T09:55:47.982Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AJ-62-GR,2019-02-07T09:55:48.158Z,,,,,,,,,,,,,,,,,,,
