entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfAuditor,EmailOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfFinancialInstitution,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Goodwill,IntangibleAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables
36026553,2017-01-01,2017-12-31,c109,,http://regnskaber.virk.dk/35562063/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5LzE2L2U1LzNiLzg0ODItNDIxNi1hOTNmLTcwM2QzNDMzNWNmOA.pdf,http://regnskaber.virk.dk/35562063/ZG9rdW1lbnRsYWdlcjovLzAzLzE0LzI2LzFjLzE3LzA2MDktNGZkZC05NDY5LWJlOTgxMmQ1ZDJlNw.xml,Danmark,ÃbyhÃ¸j,8230.0,36 L,SÃ¸ren Frichs Vej,Malling,8340.0,10B,Tulstrupvej,"8230, ÃbyhÃ¸j","SÃ¸ren Frichs Vej, 36 L",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-02-11,2019-02-11,2019-02-26,statsautoriseret revisor,aarhus@brandtrevision.dk,25492145.0,34631328.0,36026553.0,25492145.0,mne28626,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for JNL Transport ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Tina Lene Pedersen,Jonas NÃ¸rmark Larsen,Jonas Larsen,"BRANDT, Statsautoriseret Revisionspartnerselskab",Vestjysk Bank,JNL Transport ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Malling,2017-01-01,2017-12-31,0.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-02-11,Aarhus,87 40 60 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26771791,indberetninger-20180424,2.5124211,36026553.0,AWlMsoreRYGX6_YTFkG1,2019-03-05T07:13:03.630Z,2019-03-05T07:12:42.620Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AP-97-HV,2019-03-05T07:12:42.767Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36026553,2017-01-01,2017-12-31,c123,,http://regnskaber.virk.dk/35562063/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5LzE2L2U1LzNiLzg0ODItNDIxNi1hOTNmLTcwM2QzNDMzNWNmOA.pdf,http://regnskaber.virk.dk/35562063/ZG9rdW1lbnRsYWdlcjovLzAzLzE0LzI2LzFjLzE3LzA2MDktNGZkZC05NDY5LWJlOTgxMmQ1ZDJlNw.xml,Danmark,ÃbyhÃ¸j,8230.0,36 L,SÃ¸ren Frichs Vej,Malling,8340.0,10B,Tulstrupvej,"8230, ÃbyhÃ¸j","SÃ¸ren Frichs Vej, 36 L",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-02-11,2019-02-11,2019-02-26,statsautoriseret revisor,aarhus@brandtrevision.dk,25492145.0,34631328.0,36026553.0,25492145.0,mne28626,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for JNL Transport ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Tina Lene Pedersen,Jonas NÃ¸rmark Larsen,Jonas Larsen,"BRANDT, Statsautoriseret Revisionspartnerselskab",Vestjysk Bank,JNL Transport ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Malling,2017-01-01,2017-12-31,-21086.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-02-11,Aarhus,87 40 60 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26771791,indberetninger-20180424,2.5124211,36026553.0,AWlMsoreRYGX6_YTFkG1,2019-03-05T07:13:03.630Z,2019-03-05T07:12:42.620Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AP-97-HV,2019-03-05T07:12:42.767Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36026553,2017-01-01,2017-12-31,c3,,http://regnskaber.virk.dk/35562063/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5LzE2L2U1LzNiLzg0ODItNDIxNi1hOTNmLTcwM2QzNDMzNWNmOA.pdf,http://regnskaber.virk.dk/35562063/ZG9rdW1lbnRsYWdlcjovLzAzLzE0LzI2LzFjLzE3LzA2MDktNGZkZC05NDY5LWJlOTgxMmQ1ZDJlNw.xml,Danmark,ÃbyhÃ¸j,8230.0,36 L,SÃ¸ren Frichs Vej,Malling,8340.0,10B,Tulstrupvej,"8230, ÃbyhÃ¸j","SÃ¸ren Frichs Vej, 36 L",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-02-11,2019-02-11,2019-02-26,statsautoriseret revisor,aarhus@brandtrevision.dk,25492145.0,34631328.0,36026553.0,25492145.0,mne28626,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for JNL Transport ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Tina Lene Pedersen,Jonas NÃ¸rmark Larsen,Jonas Larsen,"BRANDT, Statsautoriseret Revisionspartnerselskab",Vestjysk Bank,JNL Transport ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Malling,2017-01-01,2017-12-31,-21086.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-02-11,Aarhus,87 40 60 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26771791,indberetninger-20180424,2.5124211,36026553.0,AWlMsoreRYGX6_YTFkG1,2019-03-05T07:13:03.630Z,2019-03-05T07:12:42.620Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AP-97-HV,2019-03-05T07:12:42.767Z,1.0,87380.0,144836.0,205557.0,22934.0,33.0,6.0,-26686.0,-26659.0,757.0,-5600.0,121145.0,,,,,,,,,,,,,,,,,,,,,,,,,
36026553,2017-12-31,2017-12-31,c4,,http://regnskaber.virk.dk/35562063/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5LzE2L2U1LzNiLzg0ODItNDIxNi1hOTNmLTcwM2QzNDMzNWNmOA.pdf,http://regnskaber.virk.dk/35562063/ZG9rdW1lbnRsYWdlcjovLzAzLzE0LzI2LzFjLzE3LzA2MDktNGZkZC05NDY5LWJlOTgxMmQ1ZDJlNw.xml,Danmark,ÃbyhÃ¸j,8230.0,36 L,SÃ¸ren Frichs Vej,Malling,8340.0,10B,Tulstrupvej,"8230, ÃbyhÃ¸j","SÃ¸ren Frichs Vej, 36 L",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-02-11,2019-02-11,2019-02-26,statsautoriseret revisor,aarhus@brandtrevision.dk,25492145.0,34631328.0,36026553.0,25492145.0,mne28626,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for JNL Transport ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Tina Lene Pedersen,Jonas NÃ¸rmark Larsen,Jonas Larsen,"BRANDT, Statsautoriseret Revisionspartnerselskab",Vestjysk Bank,JNL Transport ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Malling,2017-01-01,2017-12-31,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-02-11,Aarhus,87 40 60 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26771791,indberetninger-20180424,2.5124211,36026553.0,AWlMsoreRYGX6_YTFkG1,2019-03-05T07:13:03.630Z,2019-03-05T07:12:42.620Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AP-97-HV,2019-03-05T07:12:42.767Z,,,,,,,,,,,,,513280.0,207829.0,50000.0,320707.0,0.0,6885.0,414605.0,121973.0,70600.0,70600.0,513280.0,76275.0,192573.0,57023.0,121973.0,0.0,22400.0,22400.0,364605.0,76275.0,752.0,112878.0,4000.0,18500.0,101993.0
36026553,2018-01-01,2018-12-31,c1,,http://regnskaber.virk.dk/35562063/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5LzE2L2U1LzNiLzg0ODItNDIxNi1hOTNmLTcwM2QzNDMzNWNmOA.pdf,http://regnskaber.virk.dk/35562063/ZG9rdW1lbnRsYWdlcjovLzAzLzE0LzI2LzFjLzE3LzA2MDktNGZkZC05NDY5LWJlOTgxMmQ1ZDJlNw.xml,Danmark,ÃbyhÃ¸j,8230.0,36 L,SÃ¸ren Frichs Vej,Malling,8340.0,10B,Tulstrupvej,"8230, ÃbyhÃ¸j","SÃ¸ren Frichs Vej, 36 L",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-02-11,2019-02-11,2019-02-26,statsautoriseret revisor,aarhus@brandtrevision.dk,25492145.0,34631328.0,36026553.0,25492145.0,mne28626,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for JNL Transport ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Tina Lene Pedersen,Jonas NÃ¸rmark Larsen,Jonas Larsen,"BRANDT, Statsautoriseret Revisionspartnerselskab",Vestjysk Bank,JNL Transport ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Malling,2017-01-01,2017-12-31,-20103.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-02-11,Aarhus,87 40 60 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26771791,indberetninger-20180424,2.5124211,36026553.0,AWlMsoreRYGX6_YTFkG1,2019-03-05T07:13:03.630Z,2019-03-05T07:12:42.620Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AP-97-HV,2019-03-05T07:12:42.767Z,1.0,116380.0,408568.0,476654.0,10296.0,213.0,4.0,-48503.0,-48294.0,3408.0,-28400.0,394864.0,,,,,,,,,,,,,,,,,,,,,,,,,
36026553,2018-01-01,2018-12-31,c108,,http://regnskaber.virk.dk/35562063/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5LzE2L2U1LzNiLzg0ODItNDIxNi1hOTNmLTcwM2QzNDMzNWNmOA.pdf,http://regnskaber.virk.dk/35562063/ZG9rdW1lbnRsYWdlcjovLzAzLzE0LzI2LzFjLzE3LzA2MDktNGZkZC05NDY5LWJlOTgxMmQ1ZDJlNw.xml,Danmark,ÃbyhÃ¸j,8230.0,36 L,SÃ¸ren Frichs Vej,Malling,8340.0,10B,Tulstrupvej,"8230, ÃbyhÃ¸j","SÃ¸ren Frichs Vej, 36 L",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-02-11,2019-02-11,2019-02-26,statsautoriseret revisor,aarhus@brandtrevision.dk,25492145.0,34631328.0,36026553.0,25492145.0,mne28626,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for JNL Transport ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Tina Lene Pedersen,Jonas NÃ¸rmark Larsen,Jonas Larsen,"BRANDT, Statsautoriseret Revisionspartnerselskab",Vestjysk Bank,JNL Transport ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Malling,2017-01-01,2017-12-31,54000.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-02-11,Aarhus,87 40 60 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26771791,indberetninger-20180424,2.5124211,36026553.0,AWlMsoreRYGX6_YTFkG1,2019-03-05T07:13:03.630Z,2019-03-05T07:12:42.620Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AP-97-HV,2019-03-05T07:12:42.767Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36026553,2018-01-01,2018-12-31,c122,,http://regnskaber.virk.dk/35562063/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5LzE2L2U1LzNiLzg0ODItNDIxNi1hOTNmLTcwM2QzNDMzNWNmOA.pdf,http://regnskaber.virk.dk/35562063/ZG9rdW1lbnRsYWdlcjovLzAzLzE0LzI2LzFjLzE3LzA2MDktNGZkZC05NDY5LWJlOTgxMmQ1ZDJlNw.xml,Danmark,ÃbyhÃ¸j,8230.0,36 L,SÃ¸ren Frichs Vej,Malling,8340.0,10B,Tulstrupvej,"8230, ÃbyhÃ¸j","SÃ¸ren Frichs Vej, 36 L",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-02-11,2019-02-11,2019-02-26,statsautoriseret revisor,aarhus@brandtrevision.dk,25492145.0,34631328.0,36026553.0,25492145.0,mne28626,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for JNL Transport ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Tina Lene Pedersen,Jonas NÃ¸rmark Larsen,Jonas Larsen,"BRANDT, Statsautoriseret Revisionspartnerselskab",Vestjysk Bank,JNL Transport ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Malling,2017-01-01,2017-12-31,-74103.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-02-11,Aarhus,87 40 60 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26771791,indberetninger-20180424,2.5124211,36026553.0,AWlMsoreRYGX6_YTFkG1,2019-03-05T07:13:03.630Z,2019-03-05T07:12:42.620Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AP-97-HV,2019-03-05T07:12:42.767Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36026553,2018-01-01,2018-12-31,c71,,http://regnskaber.virk.dk/35562063/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5LzE2L2U1LzNiLzg0ODItNDIxNi1hOTNmLTcwM2QzNDMzNWNmOA.pdf,http://regnskaber.virk.dk/35562063/ZG9rdW1lbnRsYWdlcjovLzAzLzE0LzI2LzFjLzE3LzA2MDktNGZkZC05NDY5LWJlOTgxMmQ1ZDJlNw.xml,Danmark,ÃbyhÃ¸j,8230.0,36 L,SÃ¸ren Frichs Vej,Malling,8340.0,10B,Tulstrupvej,"8230, ÃbyhÃ¸j","SÃ¸ren Frichs Vej, 36 L",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-02-11,2019-02-11,2019-02-26,statsautoriseret revisor,aarhus@brandtrevision.dk,25492145.0,34631328.0,36026553.0,25492145.0,mne28626,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for JNL Transport ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Tina Lene Pedersen,Jonas NÃ¸rmark Larsen,Jonas Larsen,"BRANDT, Statsautoriseret Revisionspartnerselskab",Vestjysk Bank,JNL Transport ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Malling,2017-01-01,2017-12-31,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-02-11,Aarhus,87 40 60 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26771791,indberetninger-20180424,2.5124211,36026553.0,AWlMsoreRYGX6_YTFkG1,2019-03-05T07:13:03.630Z,2019-03-05T07:12:42.620Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AP-97-HV,2019-03-05T07:12:42.767Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36026553,2018-01-01,2018-12-31,c88,,http://regnskaber.virk.dk/35562063/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5LzE2L2U1LzNiLzg0ODItNDIxNi1hOTNmLTcwM2QzNDMzNWNmOA.pdf,http://regnskaber.virk.dk/35562063/ZG9rdW1lbnRsYWdlcjovLzAzLzE0LzI2LzFjLzE3LzA2MDktNGZkZC05NDY5LWJlOTgxMmQ1ZDJlNw.xml,Danmark,ÃbyhÃ¸j,8230.0,36 L,SÃ¸ren Frichs Vej,Malling,8340.0,10B,Tulstrupvej,"8230, ÃbyhÃ¸j","SÃ¸ren Frichs Vej, 36 L",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-02-11,2019-02-11,2019-02-26,statsautoriseret revisor,aarhus@brandtrevision.dk,25492145.0,34631328.0,36026553.0,25492145.0,mne28626,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for JNL Transport ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Tina Lene Pedersen,Jonas NÃ¸rmark Larsen,Jonas Larsen,"BRANDT, Statsautoriseret Revisionspartnerselskab",Vestjysk Bank,JNL Transport ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Malling,2017-01-01,2017-12-31,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-02-11,Aarhus,87 40 60 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26771791,indberetninger-20180424,2.5124211,36026553.0,AWlMsoreRYGX6_YTFkG1,2019-03-05T07:13:03.630Z,2019-03-05T07:12:42.620Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AP-97-HV,2019-03-05T07:12:42.767Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36026553,2018-12-31,2018-12-31,c6,,http://regnskaber.virk.dk/35562063/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5LzE2L2U1LzNiLzg0ODItNDIxNi1hOTNmLTcwM2QzNDMzNWNmOA.pdf,http://regnskaber.virk.dk/35562063/ZG9rdW1lbnRsYWdlcjovLzAzLzE0LzI2LzFjLzE3LzA2MDktNGZkZC05NDY5LWJlOTgxMmQ1ZDJlNw.xml,Danmark,ÃbyhÃ¸j,8230.0,36 L,SÃ¸ren Frichs Vej,Malling,8340.0,10B,Tulstrupvej,"8230, ÃbyhÃ¸j","SÃ¸ren Frichs Vej, 36 L",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-02-11,2019-02-11,2019-02-26,statsautoriseret revisor,aarhus@brandtrevision.dk,25492145.0,34631328.0,36026553.0,25492145.0,mne28626,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for JNL Transport ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Tina Lene Pedersen,Jonas NÃ¸rmark Larsen,Jonas Larsen,"BRANDT, Statsautoriseret Revisionspartnerselskab",Vestjysk Bank,JNL Transport ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Malling,2017-01-01,2017-12-31,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-02-11,Aarhus,87 40 60 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26771791,indberetninger-20180424,2.5124211,36026553.0,AWlMsoreRYGX6_YTFkG1,2019-03-05T07:13:03.630Z,2019-03-05T07:12:42.620Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AP-97-HV,2019-03-05T07:12:42.767Z,,,,,,,,,,,,,508160.0,395200.0,50000.0,506967.0,6000.0,89842.0,394502.0,1193.0,0.0,0.0,508160.0,113658.0,1193.0,90309.0,1193.0,54000.0,0.0,0.0,290502.0,113658.0,2803.0,111767.0,2000.0,20546.0,13925.0
