entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfReport,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IdentificationOfAuditedFinancialStatements,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermInvestments,OtherShorttermPayables,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermTradePayables,GrossResult,OtherExternalExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,NameAndSurnameOfMemberOfExecutiveBoard
35867856,1899-12-30,1899-12-30,ID_10,http://regnskaber.virk.dk/65876853/Y3ZyLmRrOi8vcGRmcy8zNTg2Nzg1NjtMRVY1NTIwMTQ7MjAxNDA1MzA7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/65876853/Y3ZyLmRrOi8veGJybHMvWC0xQ0VGQ0FGQi0yMDE1MDIyN18xMTQ5NDdfMTk3.xml,"3400, HillerÃ¸d","Trollesminde Kontorpark, Roskildevej 12 A",Til kapitalejerne i Private Global Property K/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsperioden 30. maj 2014 - 30. september 2014.",2014-12-19,2015-02-24,35867856.0,54879911.0,Komplementaren har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsperioden 30. maj 2014 - 30. september 2014 for Private Global Property K/S.,"Vi har revideret Ã¥rsregnskabet for Private Global Property K/S for regnskabsÃ¥ret 30. maj 2014 - 30. september 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,JÃ¸rgen Madsen,Private Global Property K/S,"DÃ¸ssing & Partnere, Revisionsinteressentskab",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-09-30,2014-05-30,2014-12-19,HillerÃ¸d,RevisionspÃ¥tegning,urn:ofk:oid:20545599,indberetninger-20180424,2.5118406,35867856.0,,2018-03-30T13:50:01.537Z,2015-02-27T23:00:00.000Z,regnskab,0.0,,2014-09-30,2014-05-30,14-361.112,2015-02-27T23:00:00.000Z,,,,,,,,,,,,,,,,,
35867856,1899-12-30,1899-12-30,ID_12,http://regnskaber.virk.dk/65876853/Y3ZyLmRrOi8vcGRmcy8zNTg2Nzg1NjtMRVY1NTIwMTQ7MjAxNDA1MzA7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/65876853/Y3ZyLmRrOi8veGJybHMvWC0xQ0VGQ0FGQi0yMDE1MDIyN18xMTQ5NDdfMTk3.xml,"3400, HillerÃ¸d","Trollesminde Kontorpark, Roskildevej 12 A",Til kapitalejerne i Private Global Property K/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsperioden 30. maj 2014 - 30. september 2014.",2014-12-19,2015-02-24,35867856.0,54879911.0,Komplementaren har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsperioden 30. maj 2014 - 30. september 2014 for Private Global Property K/S.,"Vi har revideret Ã¥rsregnskabet for Private Global Property K/S for regnskabsÃ¥ret 30. maj 2014 - 30. september 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,JÃ¸rgen Madsen,Private Global Property K/S,"DÃ¸ssing & Partnere, Revisionsinteressentskab",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-09-30,2014-05-30,2014-12-19,HillerÃ¸d,RevisionspÃ¥tegning,urn:ofk:oid:20545599,indberetninger-20180424,2.5118406,35867856.0,,2018-03-30T13:50:01.537Z,2015-02-27T23:00:00.000Z,regnskab,0.0,,2014-09-30,2014-05-30,14-361.112,2015-02-27T23:00:00.000Z,,,,,,,,,,,,,,,,,
35867856,1899-12-30,1899-12-30,ID_14,http://regnskaber.virk.dk/65876853/Y3ZyLmRrOi8vcGRmcy8zNTg2Nzg1NjtMRVY1NTIwMTQ7MjAxNDA1MzA7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/65876853/Y3ZyLmRrOi8veGJybHMvWC0xQ0VGQ0FGQi0yMDE1MDIyN18xMTQ5NDdfMTk3.xml,"3400, HillerÃ¸d","Trollesminde Kontorpark, Roskildevej 12 A",Til kapitalejerne i Private Global Property K/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsperioden 30. maj 2014 - 30. september 2014.",2014-12-19,2015-02-24,35867856.0,54879911.0,Komplementaren har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsperioden 30. maj 2014 - 30. september 2014 for Private Global Property K/S.,"Vi har revideret Ã¥rsregnskabet for Private Global Property K/S for regnskabsÃ¥ret 30. maj 2014 - 30. september 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,JÃ¸rgen Madsen,Private Global Property K/S,"DÃ¸ssing & Partnere, Revisionsinteressentskab",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-09-30,2014-05-30,2014-12-19,HillerÃ¸d,RevisionspÃ¥tegning,urn:ofk:oid:20545599,indberetninger-20180424,2.5118406,35867856.0,,2018-03-30T13:50:01.537Z,2015-02-27T23:00:00.000Z,regnskab,0.0,,2014-09-30,2014-05-30,14-361.112,2015-02-27T23:00:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
35867856,1899-12-30,1899-12-30,ID_8,http://regnskaber.virk.dk/65876853/Y3ZyLmRrOi8vcGRmcy8zNTg2Nzg1NjtMRVY1NTIwMTQ7MjAxNDA1MzA7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/65876853/Y3ZyLmRrOi8veGJybHMvWC0xQ0VGQ0FGQi0yMDE1MDIyN18xMTQ5NDdfMTk3.xml,"3400, HillerÃ¸d","Trollesminde Kontorpark, Roskildevej 12 A",Til kapitalejerne i Private Global Property K/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsperioden 30. maj 2014 - 30. september 2014.",2014-12-19,2015-02-24,35867856.0,54879911.0,Komplementaren har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsperioden 30. maj 2014 - 30. september 2014 for Private Global Property K/S.,"Vi har revideret Ã¥rsregnskabet for Private Global Property K/S for regnskabsÃ¥ret 30. maj 2014 - 30. september 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,JÃ¸rgen Madsen,Private Global Property K/S,"DÃ¸ssing & Partnere, Revisionsinteressentskab",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-09-30,2014-05-30,2014-12-19,HillerÃ¸d,RevisionspÃ¥tegning,urn:ofk:oid:20545599,indberetninger-20180424,2.5118406,35867856.0,,2018-03-30T13:50:01.537Z,2015-02-27T23:00:00.000Z,regnskab,0.0,,2014-09-30,2014-05-30,14-361.112,2015-02-27T23:00:00.000Z,,,,,,,,,,,,,,0.0,0.0,0.0,
35867856,2014-05-30,2014-09-30,ID_0,http://regnskaber.virk.dk/65876853/Y3ZyLmRrOi8vcGRmcy8zNTg2Nzg1NjtMRVY1NTIwMTQ7MjAxNDA1MzA7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/65876853/Y3ZyLmRrOi8veGJybHMvWC0xQ0VGQ0FGQi0yMDE1MDIyN18xMTQ5NDdfMTk3.xml,"3400, HillerÃ¸d","Trollesminde Kontorpark, Roskildevej 12 A",Til kapitalejerne i Private Global Property K/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsperioden 30. maj 2014 - 30. september 2014.",2014-12-19,2015-02-24,35867856.0,54879911.0,Komplementaren har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsperioden 30. maj 2014 - 30. september 2014 for Private Global Property K/S.,"Vi har revideret Ã¥rsregnskabet for Private Global Property K/S for regnskabsÃ¥ret 30. maj 2014 - 30. september 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,JÃ¸rgen Madsen,Private Global Property K/S,"DÃ¸ssing & Partnere, Revisionsinteressentskab",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-09-30,2014-05-30,2014-12-19,HillerÃ¸d,RevisionspÃ¥tegning,urn:ofk:oid:20545599,indberetninger-20180424,2.5118406,35867856.0,,2018-03-30T13:50:01.537Z,2015-02-27T23:00:00.000Z,regnskab,0.0,,2014-09-30,2014-05-30,14-361.112,2015-02-27T23:00:00.000Z,,,,,,,,,,,,,,,,,
35867856,2014-05-30,2014-09-30,ID_1,http://regnskaber.virk.dk/65876853/Y3ZyLmRrOi8vcGRmcy8zNTg2Nzg1NjtMRVY1NTIwMTQ7MjAxNDA1MzA7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/65876853/Y3ZyLmRrOi8veGJybHMvWC0xQ0VGQ0FGQi0yMDE1MDIyN18xMTQ5NDdfMTk3.xml,"3400, HillerÃ¸d","Trollesminde Kontorpark, Roskildevej 12 A",Til kapitalejerne i Private Global Property K/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsperioden 30. maj 2014 - 30. september 2014.",2014-12-19,2015-02-24,35867856.0,54879911.0,Komplementaren har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsperioden 30. maj 2014 - 30. september 2014 for Private Global Property K/S.,"Vi har revideret Ã¥rsregnskabet for Private Global Property K/S for regnskabsÃ¥ret 30. maj 2014 - 30. september 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,JÃ¸rgen Madsen,Private Global Property K/S,"DÃ¸ssing & Partnere, Revisionsinteressentskab",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-09-30,2014-05-30,2014-12-19,HillerÃ¸d,RevisionspÃ¥tegning,urn:ofk:oid:20545599,indberetninger-20180424,2.5118406,35867856.0,,2018-03-30T13:50:01.537Z,2015-02-27T23:00:00.000Z,regnskab,0.0,,2014-09-30,2014-05-30,14-361.112,2015-02-27T23:00:00.000Z,,,,,,,,,,,,,,,,,
35867856,2014-05-30,2014-09-30,ID_11,http://regnskaber.virk.dk/65876853/Y3ZyLmRrOi8vcGRmcy8zNTg2Nzg1NjtMRVY1NTIwMTQ7MjAxNDA1MzA7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/65876853/Y3ZyLmRrOi8veGJybHMvWC0xQ0VGQ0FGQi0yMDE1MDIyN18xMTQ5NDdfMTk3.xml,"3400, HillerÃ¸d","Trollesminde Kontorpark, Roskildevej 12 A",Til kapitalejerne i Private Global Property K/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsperioden 30. maj 2014 - 30. september 2014.",2014-12-19,2015-02-24,35867856.0,54879911.0,Komplementaren har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsperioden 30. maj 2014 - 30. september 2014 for Private Global Property K/S.,"Vi har revideret Ã¥rsregnskabet for Private Global Property K/S for regnskabsÃ¥ret 30. maj 2014 - 30. september 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,JÃ¸rgen Madsen,Private Global Property K/S,"DÃ¸ssing & Partnere, Revisionsinteressentskab",586923.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-09-30,2014-05-30,2014-12-19,HillerÃ¸d,RevisionspÃ¥tegning,urn:ofk:oid:20545599,indberetninger-20180424,2.5118406,35867856.0,,2018-03-30T13:50:01.537Z,2015-02-27T23:00:00.000Z,regnskab,0.0,,2014-09-30,2014-05-30,14-361.112,2015-02-27T23:00:00.000Z,,,,,,,,,,,,,,,,,
35867856,2014-05-30,2014-09-30,ID_15,http://regnskaber.virk.dk/65876853/Y3ZyLmRrOi8vcGRmcy8zNTg2Nzg1NjtMRVY1NTIwMTQ7MjAxNDA1MzA7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/65876853/Y3ZyLmRrOi8veGJybHMvWC0xQ0VGQ0FGQi0yMDE1MDIyN18xMTQ5NDdfMTk3.xml,"3400, HillerÃ¸d","Trollesminde Kontorpark, Roskildevej 12 A",Til kapitalejerne i Private Global Property K/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsperioden 30. maj 2014 - 30. september 2014.",2014-12-19,2015-02-24,35867856.0,54879911.0,Komplementaren har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsperioden 30. maj 2014 - 30. september 2014 for Private Global Property K/S.,"Vi har revideret Ã¥rsregnskabet for Private Global Property K/S for regnskabsÃ¥ret 30. maj 2014 - 30. september 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,JÃ¸rgen Madsen,Private Global Property K/S,"DÃ¸ssing & Partnere, Revisionsinteressentskab",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-09-30,2014-05-30,2014-12-19,HillerÃ¸d,RevisionspÃ¥tegning,urn:ofk:oid:20545599,indberetninger-20180424,2.5118406,35867856.0,,2018-03-30T13:50:01.537Z,2015-02-27T23:00:00.000Z,regnskab,0.0,,2014-09-30,2014-05-30,14-361.112,2015-02-27T23:00:00.000Z,,,,,,,,,,,,,,,,,
35867856,2014-05-30,2014-09-30,ID_16,http://regnskaber.virk.dk/65876853/Y3ZyLmRrOi8vcGRmcy8zNTg2Nzg1NjtMRVY1NTIwMTQ7MjAxNDA1MzA7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/65876853/Y3ZyLmRrOi8veGJybHMvWC0xQ0VGQ0FGQi0yMDE1MDIyN18xMTQ5NDdfMTk3.xml,"3400, HillerÃ¸d","Trollesminde Kontorpark, Roskildevej 12 A",Til kapitalejerne i Private Global Property K/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsperioden 30. maj 2014 - 30. september 2014.",2014-12-19,2015-02-24,35867856.0,54879911.0,Komplementaren har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsperioden 30. maj 2014 - 30. september 2014 for Private Global Property K/S.,"Vi har revideret Ã¥rsregnskabet for Private Global Property K/S for regnskabsÃ¥ret 30. maj 2014 - 30. september 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,JÃ¸rgen Madsen,Private Global Property K/S,"DÃ¸ssing & Partnere, Revisionsinteressentskab",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-09-30,2014-05-30,2014-12-19,HillerÃ¸d,RevisionspÃ¥tegning,urn:ofk:oid:20545599,indberetninger-20180424,2.5118406,35867856.0,,2018-03-30T13:50:01.537Z,2015-02-27T23:00:00.000Z,regnskab,0.0,,2014-09-30,2014-05-30,14-361.112,2015-02-27T23:00:00.000Z,,,,,,,,,,,,,,,,,
35867856,2014-05-30,2014-09-30,ID_17,http://regnskaber.virk.dk/65876853/Y3ZyLmRrOi8vcGRmcy8zNTg2Nzg1NjtMRVY1NTIwMTQ7MjAxNDA1MzA7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/65876853/Y3ZyLmRrOi8veGJybHMvWC0xQ0VGQ0FGQi0yMDE1MDIyN18xMTQ5NDdfMTk3.xml,"3400, HillerÃ¸d","Trollesminde Kontorpark, Roskildevej 12 A",Til kapitalejerne i Private Global Property K/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsperioden 30. maj 2014 - 30. september 2014.",2014-12-19,2015-02-24,35867856.0,54879911.0,Komplementaren har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsperioden 30. maj 2014 - 30. september 2014 for Private Global Property K/S.,"Vi har revideret Ã¥rsregnskabet for Private Global Property K/S for regnskabsÃ¥ret 30. maj 2014 - 30. september 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,JÃ¸rgen Madsen,Private Global Property K/S,"DÃ¸ssing & Partnere, Revisionsinteressentskab",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-09-30,2014-05-30,2014-12-19,HillerÃ¸d,RevisionspÃ¥tegning,urn:ofk:oid:20545599,indberetninger-20180424,2.5118406,35867856.0,,2018-03-30T13:50:01.537Z,2015-02-27T23:00:00.000Z,regnskab,0.0,,2014-09-30,2014-05-30,14-361.112,2015-02-27T23:00:00.000Z,,,,,,,,,,,,,,,,,
