entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AmortisationOfIntangibleAssets,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DisposalsOfPropertyPlantAndEquipment,EmailOfAuditor,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,LongtermLiabilitiesOtherThanProvisionsDueInOneYear,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,TypeOfBasisForModifiedOpinionOnAuditedFinancialStatements,TypeOfModifiedOpinionOnAuditedFinancialStatements,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,DecreaseOfCapital,ValueAdjustmentsOfEquity,AcquiredIntangibleAssets,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,FixturesFittingsToolsAndEquipment,IntangibleAssets,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherLongtermPayables,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RestOfOtherReserves,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AccumulatedImpairmentLossesAndAmortisationOfIntangibleAssets,IntangibleAssetsGross,DepreciationOfPropertyPlantAndEquipment
26596475,2015-01-01,2015-01-01,c720,,http://regnskaber.virk.dk/57469562/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzk3LzQ2LzIzLzQ5ZTUtNGYwOS05NzQxLWQ2MDRiZTllMjhhMg.pdf,http://regnskaber.virk.dk/57469562/ZG9rdW1lbnRsYWdlcjovLzAzLzdkLzdmLzdiLzI4LzY3NTctNDIxNC1hOTAzLTY5N2FkZjVkNmQ1OQ.xml,Danmark,KÃ¸benhavn Ã,2100.0,45.0,Stockholmsgade,Greve,2670.0,4.0,Korskildemark,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejeren,42080.0,Regnskabsklasse B,2017-06-21,2017-06-21,2002-05-02,2017-06-21,statsautoriseret revisor,282328.0,info@dk.gt.com,1500000.0,34209936.0,26596475.0,34209936.0,Ãrsrapport,0.0,370000.0,Morten GrÃ¸nbek,Thekla Bischoff,Thekla Bischoff,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Taste of Tokyo ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Greve,2015-01-01,2015-12-31,Greve,2016-12-31,2016-01-01,2017-06-21,KÃ¸benhavn,+45 33 110 220,RevisionspÃ¥tegning,Grundlag for konklusion med forbehold,Konklusion med forbehold,urn:ofk:oid:24273433,indberetninger-20180424,2.5097342,26596475.0,,2018-03-29T17:02:06.481Z,2017-06-21T22:07:54.291Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-73-YV,2017-06-21T22:07:55.230Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26596475,2015-01-01,2015-01-01,c741,,http://regnskaber.virk.dk/57469562/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzk3LzQ2LzIzLzQ5ZTUtNGYwOS05NzQxLWQ2MDRiZTllMjhhMg.pdf,http://regnskaber.virk.dk/57469562/ZG9rdW1lbnRsYWdlcjovLzAzLzdkLzdmLzdiLzI4LzY3NTctNDIxNC1hOTAzLTY5N2FkZjVkNmQ1OQ.xml,Danmark,KÃ¸benhavn Ã,2100.0,45.0,Stockholmsgade,Greve,2670.0,4.0,Korskildemark,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejeren,42080.0,Regnskabsklasse B,2017-06-21,2017-06-21,2002-05-02,2017-06-21,statsautoriseret revisor,282328.0,info@dk.gt.com,-26468000.0,34209936.0,26596475.0,34209936.0,Ãrsrapport,0.0,370000.0,Morten GrÃ¸nbek,Thekla Bischoff,Thekla Bischoff,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Taste of Tokyo ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Greve,2015-01-01,2015-12-31,Greve,2016-12-31,2016-01-01,2017-06-21,KÃ¸benhavn,+45 33 110 220,RevisionspÃ¥tegning,Grundlag for konklusion med forbehold,Konklusion med forbehold,urn:ofk:oid:24273433,indberetninger-20180424,2.5097342,26596475.0,,2018-03-29T17:02:06.481Z,2017-06-21T22:07:54.291Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-73-YV,2017-06-21T22:07:55.230Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26596475,2015-01-01,2015-01-01,c759,,http://regnskaber.virk.dk/57469562/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzk3LzQ2LzIzLzQ5ZTUtNGYwOS05NzQxLWQ2MDRiZTllMjhhMg.pdf,http://regnskaber.virk.dk/57469562/ZG9rdW1lbnRsYWdlcjovLzAzLzdkLzdmLzdiLzI4LzY3NTctNDIxNC1hOTAzLTY5N2FkZjVkNmQ1OQ.xml,Danmark,KÃ¸benhavn Ã,2100.0,45.0,Stockholmsgade,Greve,2670.0,4.0,Korskildemark,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejeren,42080.0,Regnskabsklasse B,2017-06-21,2017-06-21,2002-05-02,2017-06-21,statsautoriseret revisor,282328.0,info@dk.gt.com,-1721000.0,34209936.0,26596475.0,34209936.0,Ãrsrapport,0.0,370000.0,Morten GrÃ¸nbek,Thekla Bischoff,Thekla Bischoff,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Taste of Tokyo ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Greve,2015-01-01,2015-12-31,Greve,2016-12-31,2016-01-01,2017-06-21,KÃ¸benhavn,+45 33 110 220,RevisionspÃ¥tegning,Grundlag for konklusion med forbehold,Konklusion med forbehold,urn:ofk:oid:24273433,indberetninger-20180424,2.5097342,26596475.0,,2018-03-29T17:02:06.481Z,2017-06-21T22:07:54.291Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-73-YV,2017-06-21T22:07:55.230Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26596475,2015-01-01,2015-12-31,c123,,http://regnskaber.virk.dk/57469562/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzk3LzQ2LzIzLzQ5ZTUtNGYwOS05NzQxLWQ2MDRiZTllMjhhMg.pdf,http://regnskaber.virk.dk/57469562/ZG9rdW1lbnRsYWdlcjovLzAzLzdkLzdmLzdiLzI4LzY3NTctNDIxNC1hOTAzLTY5N2FkZjVkNmQ1OQ.xml,Danmark,KÃ¸benhavn Ã,2100.0,45.0,Stockholmsgade,Greve,2670.0,4.0,Korskildemark,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejeren,42080.0,Regnskabsklasse B,2017-06-21,2017-06-21,2002-05-02,2017-06-21,statsautoriseret revisor,282328.0,info@dk.gt.com,,34209936.0,26596475.0,34209936.0,Ãrsrapport,0.0,370000.0,Morten GrÃ¸nbek,Thekla Bischoff,Thekla Bischoff,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Taste of Tokyo ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Greve,2015-01-01,2015-12-31,Greve,2016-12-31,2016-01-01,2017-06-21,KÃ¸benhavn,+45 33 110 220,RevisionspÃ¥tegning,Grundlag for konklusion med forbehold,Konklusion med forbehold,urn:ofk:oid:24273433,indberetninger-20180424,2.5097342,26596475.0,,2018-03-29T17:02:06.481Z,2017-06-21T22:07:54.291Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-73-YV,2017-06-21T22:07:55.230Z,227000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26596475,2015-01-01,2015-12-31,c3,,http://regnskaber.virk.dk/57469562/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzk3LzQ2LzIzLzQ5ZTUtNGYwOS05NzQxLWQ2MDRiZTllMjhhMg.pdf,http://regnskaber.virk.dk/57469562/ZG9rdW1lbnRsYWdlcjovLzAzLzdkLzdmLzdiLzI4LzY3NTctNDIxNC1hOTAzLTY5N2FkZjVkNmQ1OQ.xml,Danmark,KÃ¸benhavn Ã,2100.0,45.0,Stockholmsgade,Greve,2670.0,4.0,Korskildemark,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejeren,42080.0,Regnskabsklasse B,2017-06-21,2017-06-21,2002-05-02,2017-06-21,statsautoriseret revisor,282328.0,info@dk.gt.com,,34209936.0,26596475.0,34209936.0,Ãrsrapport,0.0,370000.0,Morten GrÃ¸nbek,Thekla Bischoff,Thekla Bischoff,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Taste of Tokyo ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Greve,2015-01-01,2015-12-31,Greve,2016-12-31,2016-01-01,2017-06-21,KÃ¸benhavn,+45 33 110 220,RevisionspÃ¥tegning,Grundlag for konklusion med forbehold,Konklusion med forbehold,urn:ofk:oid:24273433,indberetninger-20180424,2.5097342,26596475.0,,2018-03-29T17:02:06.481Z,2017-06-21T22:07:54.291Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-73-YV,2017-06-21T22:07:55.230Z,227000.0,1175000.0,258000.0,-1402000.0,0.0,882000.0,2600000.0,882000.0,-1117000.0,-2835000.0,6000.0,-1344000.0,252000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26596475,2015-01-01,2015-12-31,c721,,http://regnskaber.virk.dk/57469562/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzk3LzQ2LzIzLzQ5ZTUtNGYwOS05NzQxLWQ2MDRiZTllMjhhMg.pdf,http://regnskaber.virk.dk/57469562/ZG9rdW1lbnRsYWdlcjovLzAzLzdkLzdmLzdiLzI4LzY3NTctNDIxNC1hOTAzLTY5N2FkZjVkNmQ1OQ.xml,Danmark,KÃ¸benhavn Ã,2100.0,45.0,Stockholmsgade,Greve,2670.0,4.0,Korskildemark,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejeren,42080.0,Regnskabsklasse B,2017-06-21,2017-06-21,2002-05-02,2017-06-21,statsautoriseret revisor,282328.0,info@dk.gt.com,,34209936.0,26596475.0,34209936.0,Ãrsrapport,0.0,370000.0,Morten GrÃ¸nbek,Thekla Bischoff,Thekla Bischoff,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Taste of Tokyo ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Greve,2015-01-01,2015-12-31,Greve,2016-12-31,2016-01-01,2017-06-21,KÃ¸benhavn,+45 33 110 220,RevisionspÃ¥tegning,Grundlag for konklusion med forbehold,Konklusion med forbehold,urn:ofk:oid:24273433,indberetninger-20180424,2.5097342,26596475.0,,2018-03-29T17:02:06.481Z,2017-06-21T22:07:54.291Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-73-YV,2017-06-21T22:07:55.230Z,,,,,,,,,,,,,,-20000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26596475,2015-01-01,2015-12-31,c742,,http://regnskaber.virk.dk/57469562/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzk3LzQ2LzIzLzQ5ZTUtNGYwOS05NzQxLWQ2MDRiZTllMjhhMg.pdf,http://regnskaber.virk.dk/57469562/ZG9rdW1lbnRsYWdlcjovLzAzLzdkLzdmLzdiLzI4LzY3NTctNDIxNC1hOTAzLTY5N2FkZjVkNmQ1OQ.xml,Danmark,KÃ¸benhavn Ã,2100.0,45.0,Stockholmsgade,Greve,2670.0,4.0,Korskildemark,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejeren,42080.0,Regnskabsklasse B,2017-06-21,2017-06-21,2002-05-02,2017-06-21,statsautoriseret revisor,282328.0,info@dk.gt.com,,34209936.0,26596475.0,34209936.0,Ãrsrapport,0.0,370000.0,Morten GrÃ¸nbek,Thekla Bischoff,Thekla Bischoff,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Taste of Tokyo ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Greve,2015-01-01,2015-12-31,Greve,2016-12-31,2016-01-01,2017-06-21,KÃ¸benhavn,+45 33 110 220,RevisionspÃ¥tegning,Grundlag for konklusion med forbehold,Konklusion med forbehold,urn:ofk:oid:24273433,indberetninger-20180424,2.5097342,26596475.0,,2018-03-29T17:02:06.481Z,2017-06-21T22:07:54.291Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-73-YV,2017-06-21T22:07:55.230Z,227000.0,,,,,,,,,,,,,,24036000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26596475,2015-01-01,2015-12-31,c760,,http://regnskaber.virk.dk/57469562/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzk3LzQ2LzIzLzQ5ZTUtNGYwOS05NzQxLWQ2MDRiZTllMjhhMg.pdf,http://regnskaber.virk.dk/57469562/ZG9rdW1lbnRsYWdlcjovLzAzLzdkLzdmLzdiLzI4LzY3NTctNDIxNC1hOTAzLTY5N2FkZjVkNmQ1OQ.xml,Danmark,KÃ¸benhavn Ã,2100.0,45.0,Stockholmsgade,Greve,2670.0,4.0,Korskildemark,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejeren,42080.0,Regnskabsklasse B,2017-06-21,2017-06-21,2002-05-02,2017-06-21,statsautoriseret revisor,282328.0,info@dk.gt.com,,34209936.0,26596475.0,34209936.0,Ãrsrapport,0.0,370000.0,Morten GrÃ¸nbek,Thekla Bischoff,Thekla Bischoff,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Taste of Tokyo ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Greve,2015-01-01,2015-12-31,Greve,2016-12-31,2016-01-01,2017-06-21,KÃ¸benhavn,+45 33 110 220,RevisionspÃ¥tegning,Grundlag for konklusion med forbehold,Konklusion med forbehold,urn:ofk:oid:24273433,indberetninger-20180424,2.5097342,26596475.0,,2018-03-29T17:02:06.481Z,2017-06-21T22:07:54.291Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-73-YV,2017-06-21T22:07:55.230Z,,,,,,,,,,,,,,,266000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26596475,2015-12-31,2015-12-31,c4,,http://regnskaber.virk.dk/57469562/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzk3LzQ2LzIzLzQ5ZTUtNGYwOS05NzQxLWQ2MDRiZTllMjhhMg.pdf,http://regnskaber.virk.dk/57469562/ZG9rdW1lbnRsYWdlcjovLzAzLzdkLzdmLzdiLzI4LzY3NTctNDIxNC1hOTAzLTY5N2FkZjVkNmQ1OQ.xml,Danmark,KÃ¸benhavn Ã,2100.0,45.0,Stockholmsgade,Greve,2670.0,4.0,Korskildemark,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejeren,42080.0,Regnskabsklasse B,2017-06-21,2017-06-21,2002-05-02,2017-06-21,statsautoriseret revisor,282328.0,info@dk.gt.com,-2140000.0,34209936.0,26596475.0,34209936.0,Ãrsrapport,0.0,370000.0,Morten GrÃ¸nbek,Thekla Bischoff,Thekla Bischoff,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Taste of Tokyo ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Greve,2015-01-01,2015-12-31,Greve,2016-12-31,2016-01-01,2017-06-21,KÃ¸benhavn,+45 33 110 220,RevisionspÃ¥tegning,Grundlag for konklusion med forbehold,Konklusion med forbehold,urn:ofk:oid:24273433,indberetninger-20180424,2.5097342,26596475.0,,2018-03-29T17:02:06.481Z,2017-06-21T22:07:54.291Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-73-YV,2017-06-21T22:07:55.230Z,,,,,,,,,,,,,,,,267000.0,16946000.0,0.0,1520000.0,3765000.0,1815000.0,101000.0,316000.0,267000.0,4000.0,12111000.0,16946000.0,19086000.0,1455000.0,9375000.0,5921000.0,13181000.0,1999000.0,668000.0,171000.0,487000.0,12914000.0,0.0,0.0,4000.0,-1455000.0,-2205000.0,2691000.0,9711000.0,362000.0,3110000.0,3761000.0,2880000.0,1674000.0,,,,,
26596475,2015-12-31,2015-12-31,c722,,http://regnskaber.virk.dk/57469562/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzk3LzQ2LzIzLzQ5ZTUtNGYwOS05NzQxLWQ2MDRiZTllMjhhMg.pdf,http://regnskaber.virk.dk/57469562/ZG9rdW1lbnRsYWdlcjovLzAzLzdkLzdmLzdiLzI4LzY3NTctNDIxNC1hOTAzLTY5N2FkZjVkNmQ1OQ.xml,Danmark,KÃ¸benhavn Ã,2100.0,45.0,Stockholmsgade,Greve,2670.0,4.0,Korskildemark,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejeren,42080.0,Regnskabsklasse B,2017-06-21,2017-06-21,2002-05-02,2017-06-21,statsautoriseret revisor,282328.0,info@dk.gt.com,1520000.0,34209936.0,26596475.0,34209936.0,Ãrsrapport,0.0,370000.0,Morten GrÃ¸nbek,Thekla Bischoff,Thekla Bischoff,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Taste of Tokyo ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Greve,2015-01-01,2015-12-31,Greve,2016-12-31,2016-01-01,2017-06-21,KÃ¸benhavn,+45 33 110 220,RevisionspÃ¥tegning,Grundlag for konklusion med forbehold,Konklusion med forbehold,urn:ofk:oid:24273433,indberetninger-20180424,2.5097342,26596475.0,,2018-03-29T17:02:06.481Z,2017-06-21T22:07:54.291Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-73-YV,2017-06-21T22:07:55.230Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
