entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GainsLossesFromCurrentValueAdjustmentsOfInvestmentAssets,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,InvestmentProperty,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermInvestments,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermDebtToBanks,ShorttermDeferredIncome,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
27594255,2017-01-01,2017-12-31,ID_10,,http://regnskaber.virk.dk/55249572/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzlmLzY1LzM2LzdkYjItNGE5NS05ZTFhLTczZmRhNmFmMjkxNw.pdf,http://regnskaber.virk.dk/55249572/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzYxLzgyLzMyLzRkM2YtNDNiMy1hY2Y1LWRhMWRmYmI3NWEyMg.xml,true,"8600, Silkeborg",Navervej 1,Til kapitalejerne i STL Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-06-04,2019-06-04,2004-01-22,2019-06-06,14788107.0,27594255.0,14788107.0,mne7504,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for STL Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Bach Nielsen,Torben Juul Andersen,AKTIV REVISION Silkeborg,Sydbank,STL Holding ApS,"AKTIV REVISION Silkeborg, Registreret Revisionsanpartsselskab",Ejstrupholm,2017-01-01,2017-12-31,750000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Ikast-Brande, 756",2018-12-31,2018-01-01,false,2019-06-04,Silkeborg,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27422537,indberetninger-20180424,2.5124402000000003,27594255.0,AWsrrjrnRYGX6_YTIe50,2019-06-06T07:26:27.081Z,2019-06-06T07:26:05.806Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-81-BZ,2019-06-06T07:26:06.593Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27594255,2017-01-01,2017-12-31,ID_12,,http://regnskaber.virk.dk/55249572/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzlmLzY1LzM2LzdkYjItNGE5NS05ZTFhLTczZmRhNmFmMjkxNw.pdf,http://regnskaber.virk.dk/55249572/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzYxLzgyLzMyLzRkM2YtNDNiMy1hY2Y1LWRhMWRmYmI3NWEyMg.xml,true,"8600, Silkeborg",Navervej 1,Til kapitalejerne i STL Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-06-04,2019-06-04,2004-01-22,2019-06-06,14788107.0,27594255.0,14788107.0,mne7504,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for STL Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Bach Nielsen,Torben Juul Andersen,AKTIV REVISION Silkeborg,Sydbank,STL Holding ApS,"AKTIV REVISION Silkeborg, Registreret Revisionsanpartsselskab",Ejstrupholm,2017-01-01,2017-12-31,6748156.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Ikast-Brande, 756",2018-12-31,2018-01-01,false,2019-06-04,Silkeborg,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27422537,indberetninger-20180424,2.5124402000000003,27594255.0,AWsrrjrnRYGX6_YTIe50,2019-06-06T07:26:27.081Z,2019-06-06T07:26:05.806Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-81-BZ,2019-06-06T07:26:06.593Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27594255,2017-01-01,2017-12-31,ID_7,,http://regnskaber.virk.dk/55249572/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzlmLzY1LzM2LzdkYjItNGE5NS05ZTFhLTczZmRhNmFmMjkxNw.pdf,http://regnskaber.virk.dk/55249572/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzYxLzgyLzMyLzRkM2YtNDNiMy1hY2Y1LWRhMWRmYmI3NWEyMg.xml,true,"8600, Silkeborg",Navervej 1,Til kapitalejerne i STL Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-06-04,2019-06-04,2004-01-22,2019-06-06,14788107.0,27594255.0,14788107.0,mne7504,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for STL Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Bach Nielsen,Torben Juul Andersen,AKTIV REVISION Silkeborg,Sydbank,STL Holding ApS,"AKTIV REVISION Silkeborg, Registreret Revisionsanpartsselskab",Ejstrupholm,2017-01-01,2017-12-31,6303977.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Ikast-Brande, 756",2018-12-31,2018-01-01,false,2019-06-04,Silkeborg,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27422537,indberetninger-20180424,2.5124402000000003,27594255.0,AWsrrjrnRYGX6_YTIe50,2019-06-06T07:26:27.081Z,2019-06-06T07:26:05.806Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-81-BZ,2019-06-06T07:26:06.593Z,-945525.0,395841.0,6748156.0,96306.0,345382.0,6447548.0,-549684.0,143571.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27594255,2017-01-01,2017-12-31,ID_8,,http://regnskaber.virk.dk/55249572/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzlmLzY1LzM2LzdkYjItNGE5NS05ZTFhLTczZmRhNmFmMjkxNw.pdf,http://regnskaber.virk.dk/55249572/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzYxLzgyLzMyLzRkM2YtNDNiMy1hY2Y1LWRhMWRmYmI3NWEyMg.xml,true,"8600, Silkeborg",Navervej 1,Til kapitalejerne i STL Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-06-04,2019-06-04,2004-01-22,2019-06-06,14788107.0,27594255.0,14788107.0,mne7504,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for STL Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Bach Nielsen,Torben Juul Andersen,AKTIV REVISION Silkeborg,Sydbank,STL Holding ApS,"AKTIV REVISION Silkeborg, Registreret Revisionsanpartsselskab",Ejstrupholm,2017-01-01,2017-12-31,-1194179.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Ikast-Brande, 756",2018-12-31,2018-01-01,false,2019-06-04,Silkeborg,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27422537,indberetninger-20180424,2.5124402000000003,27594255.0,AWsrrjrnRYGX6_YTIe50,2019-06-06T07:26:27.081Z,2019-06-06T07:26:05.806Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-81-BZ,2019-06-06T07:26:06.593Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27594255,2017-12-31,2017-12-31,ID_6,,http://regnskaber.virk.dk/55249572/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzlmLzY1LzM2LzdkYjItNGE5NS05ZTFhLTczZmRhNmFmMjkxNw.pdf,http://regnskaber.virk.dk/55249572/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzYxLzgyLzMyLzRkM2YtNDNiMy1hY2Y1LWRhMWRmYmI3NWEyMg.xml,true,"8600, Silkeborg",Navervej 1,Til kapitalejerne i STL Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-06-04,2019-06-04,2004-01-22,2019-06-06,14788107.0,27594255.0,14788107.0,mne7504,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for STL Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Bach Nielsen,Torben Juul Andersen,AKTIV REVISION Silkeborg,Sydbank,STL Holding ApS,"AKTIV REVISION Silkeborg, Registreret Revisionsanpartsselskab",Ejstrupholm,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Ikast-Brande, 756",2018-12-31,2018-01-01,false,2019-06-04,Silkeborg,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27422537,indberetninger-20180424,2.5124402000000003,27594255.0,AWsrrjrnRYGX6_YTIe50,2019-06-06T07:26:27.081Z,2019-06-06T07:26:05.806Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-81-BZ,2019-06-06T07:26:06.593Z,,,,,,,,,65027403.0,146547.0,125000.0,6336077.0,60178421.0,14327000.0,65027403.0,4848982.0,44364326.0,44364326.0,3661838.0,3661838.0,58691326.0,3100578.0,14327000.0,750000.0,58595855.0,707566.0,847033.0,61750.0,3100578.0,1187144.0,144174.0,3111.0,3088952.0,3071952.0,56451.0,0.0,74625.0,17000.0,
27594255,2018-01-01,2018-12-31,ID_0,,http://regnskaber.virk.dk/55249572/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzlmLzY1LzM2LzdkYjItNGE5NS05ZTFhLTczZmRhNmFmMjkxNw.pdf,http://regnskaber.virk.dk/55249572/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzYxLzgyLzMyLzRkM2YtNDNiMy1hY2Y1LWRhMWRmYmI3NWEyMg.xml,true,"8600, Silkeborg",Navervej 1,Til kapitalejerne i STL Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-06-04,2019-06-04,2004-01-22,2019-06-06,14788107.0,27594255.0,14788107.0,mne7504,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for STL Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Bach Nielsen,Torben Juul Andersen,AKTIV REVISION Silkeborg,Sydbank,STL Holding ApS,"AKTIV REVISION Silkeborg, Registreret Revisionsanpartsselskab",Ejstrupholm,2017-01-01,2017-12-31,5177766.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Ikast-Brande, 756",2018-12-31,2018-01-01,false,2019-06-04,Silkeborg,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27422537,indberetninger-20180424,2.5124402000000003,27594255.0,AWsrrjrnRYGX6_YTIe50,2019-06-06T07:26:27.081Z,2019-06-06T07:26:05.806Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-81-BZ,2019-06-06T07:26:06.593Z,-1247798.0,388643.0,6686737.0,758445.0,108624.0,5177761.0,-859155.0,-5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27594255,2018-01-01,2018-12-31,ID_1,,http://regnskaber.virk.dk/55249572/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzlmLzY1LzM2LzdkYjItNGE5NS05ZTFhLTczZmRhNmFmMjkxNw.pdf,http://regnskaber.virk.dk/55249572/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzYxLzgyLzMyLzRkM2YtNDNiMy1hY2Y1LWRhMWRmYmI3NWEyMg.xml,true,"8600, Silkeborg",Navervej 1,Til kapitalejerne i STL Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-06-04,2019-06-04,2004-01-22,2019-06-06,14788107.0,27594255.0,14788107.0,mne7504,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for STL Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Bach Nielsen,Torben Juul Andersen,AKTIV REVISION Silkeborg,Sydbank,STL Holding ApS,"AKTIV REVISION Silkeborg, Registreret Revisionsanpartsselskab",Ejstrupholm,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Ikast-Brande, 756",2018-12-31,2018-01-01,false,2019-06-04,Silkeborg,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27422537,indberetninger-20180424,2.5124402000000003,27594255.0,AWsrrjrnRYGX6_YTIe50,2019-06-06T07:26:27.081Z,2019-06-06T07:26:05.806Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-81-BZ,2019-06-06T07:26:06.593Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27594255,2018-01-01,2018-12-31,ID_11,,http://regnskaber.virk.dk/55249572/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzlmLzY1LzM2LzdkYjItNGE5NS05ZTFhLTczZmRhNmFmMjkxNw.pdf,http://regnskaber.virk.dk/55249572/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzYxLzgyLzMyLzRkM2YtNDNiMy1hY2Y1LWRhMWRmYmI3NWEyMg.xml,true,"8600, Silkeborg",Navervej 1,Til kapitalejerne i STL Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-06-04,2019-06-04,2004-01-22,2019-06-06,14788107.0,27594255.0,14788107.0,mne7504,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for STL Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Bach Nielsen,Torben Juul Andersen,AKTIV REVISION Silkeborg,Sydbank,STL Holding ApS,"AKTIV REVISION Silkeborg, Registreret Revisionsanpartsselskab",Ejstrupholm,2017-01-01,2017-12-31,6686737.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Ikast-Brande, 756",2018-12-31,2018-01-01,false,2019-06-04,Silkeborg,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27422537,indberetninger-20180424,2.5124402000000003,27594255.0,AWsrrjrnRYGX6_YTIe50,2019-06-06T07:26:27.081Z,2019-06-06T07:26:05.806Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-81-BZ,2019-06-06T07:26:06.593Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27594255,2018-01-01,2018-12-31,ID_13,,http://regnskaber.virk.dk/55249572/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzlmLzY1LzM2LzdkYjItNGE5NS05ZTFhLTczZmRhNmFmMjkxNw.pdf,http://regnskaber.virk.dk/55249572/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzYxLzgyLzMyLzRkM2YtNDNiMy1hY2Y1LWRhMWRmYmI3NWEyMg.xml,true,"8600, Silkeborg",Navervej 1,Til kapitalejerne i STL Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-06-04,2019-06-04,2004-01-22,2019-06-06,14788107.0,27594255.0,14788107.0,mne7504,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for STL Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Bach Nielsen,Torben Juul Andersen,AKTIV REVISION Silkeborg,Sydbank,STL Holding ApS,"AKTIV REVISION Silkeborg, Registreret Revisionsanpartsselskab",Ejstrupholm,2017-01-01,2017-12-31,-1508971.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Ikast-Brande, 756",2018-12-31,2018-01-01,false,2019-06-04,Silkeborg,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27422537,indberetninger-20180424,2.5124402000000003,27594255.0,AWsrrjrnRYGX6_YTIe50,2019-06-06T07:26:27.081Z,2019-06-06T07:26:05.806Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-81-BZ,2019-06-06T07:26:06.593Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27594255,2018-01-01,2018-12-31,ID_2,,http://regnskaber.virk.dk/55249572/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzlmLzY1LzM2LzdkYjItNGE5NS05ZTFhLTczZmRhNmFmMjkxNw.pdf,http://regnskaber.virk.dk/55249572/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzYxLzgyLzMyLzRkM2YtNDNiMy1hY2Y1LWRhMWRmYmI3NWEyMg.xml,true,"8600, Silkeborg",Navervej 1,Til kapitalejerne i STL Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-06-04,2019-06-04,2004-01-22,2019-06-06,14788107.0,27594255.0,14788107.0,mne7504,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for STL Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Bach Nielsen,Torben Juul Andersen,AKTIV REVISION Silkeborg,Sydbank,STL Holding ApS,"AKTIV REVISION Silkeborg, Registreret Revisionsanpartsselskab",Ejstrupholm,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Ikast-Brande, 756",2018-12-31,2018-01-01,false,2019-06-04,Silkeborg,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27422537,indberetninger-20180424,2.5124402000000003,27594255.0,AWsrrjrnRYGX6_YTIe50,2019-06-06T07:26:27.081Z,2019-06-06T07:26:05.806Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-81-BZ,2019-06-06T07:26:06.593Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
