entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IdentificationOfAuditedFinancialStatements,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,InterestExpenseAssignedToGroupEnterprises,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherExternalExpenses,OtherFinanceExpenses,PlaceOfSignatureOfStatement,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfInvestmentsOfTheYear,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermPayables,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromAssociates,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm
30572785,2013-01-01,2013-12-31,c1,,http://regnskaber.virk.dk/58727503/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzZkLzg5L2VhL2M0ZjgtNDhhZS1hZjM4LTA3YTY0ZDk4NDA2OA.pdf,http://regnskaber.virk.dk/58727503/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzA5L2I0L2IzL2Y5OTMtNGJiNS1hM2ZjLWQ2ODIxZWM1ZDU4NQ.xml,1.0,Vejle,7100.0,"4, 1. sal",Roms Hule,Vejle,7100.0,4.0,Kirketorvet,7100  Vejle,Brummersvej 14,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i Ejendomsselskabet af 24. april 2007 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",2015-05-22,2015-05-22,Statsautoriseret revisor,30572785.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Ejendomsselskabet af 24. april 2007 ApS.,"Vi har revideret Ã¥rsregnskabet for Ejendomsselskabet af 24. april 2007 ApS for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",41491.0,Ãrsrapport,-32220.0,Allan Lund,Christen Fisker,Christen Fisker,Sydbank,Ejendomsselskabet af 24. april 2007 ApS,BDO Statsautoriseret revisionsaktieselskab,-15000.0,-32220.0,Vejle,-5729.0,-5729.0,26491.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2014-12-31,2014-01-01,-634159.0,2015-05-22,Vejle,0.0,RevisionspÃ¥tegning,urn:ofk:oid:5288026,indberetninger-20180424,2.5097403999999996,30572785.0,,2018-03-30T15:07:07.776Z,2015-05-22T12:55:42.441Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-10-SQ,2015-05-22T12:55:42.660Z,,,,,,,,,,,,,,,,,,,,
30572785,2013-01-01,2013-12-31,c14,,http://regnskaber.virk.dk/58727503/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzZkLzg5L2VhL2M0ZjgtNDhhZS1hZjM4LTA3YTY0ZDk4NDA2OA.pdf,http://regnskaber.virk.dk/58727503/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzA5L2I0L2IzL2Y5OTMtNGJiNS1hM2ZjLWQ2ODIxZWM1ZDU4NQ.xml,1.0,Vejle,7100.0,"4, 1. sal",Roms Hule,Vejle,7100.0,4.0,Kirketorvet,7100  Vejle,Brummersvej 14,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i Ejendomsselskabet af 24. april 2007 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",2015-05-22,2015-05-22,Statsautoriseret revisor,30572785.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Ejendomsselskabet af 24. april 2007 ApS.,"Vi har revideret Ã¥rsregnskabet for Ejendomsselskabet af 24. april 2007 ApS for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,,Allan Lund,Christen Fisker,Christen Fisker,Sydbank,Ejendomsselskabet af 24. april 2007 ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,41491.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2014-12-31,2014-01-01,-634159.0,2015-05-22,Vejle,,RevisionspÃ¥tegning,urn:ofk:oid:5288026,indberetninger-20180424,2.5097403999999996,30572785.0,,2018-03-30T15:07:07.776Z,2015-05-22T12:55:42.441Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-10-SQ,2015-05-22T12:55:42.660Z,,,,,,,,,,,,,,,,,,,,
30572785,2013-01-01,2013-12-31,c30,,http://regnskaber.virk.dk/58727503/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzZkLzg5L2VhL2M0ZjgtNDhhZS1hZjM4LTA3YTY0ZDk4NDA2OA.pdf,http://regnskaber.virk.dk/58727503/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzA5L2I0L2IzL2Y5OTMtNGJiNS1hM2ZjLWQ2ODIxZWM1ZDU4NQ.xml,1.0,Vejle,7100.0,"4, 1. sal",Roms Hule,Vejle,7100.0,4.0,Kirketorvet,7100  Vejle,Brummersvej 14,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i Ejendomsselskabet af 24. april 2007 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",2015-05-22,2015-05-22,Statsautoriseret revisor,30572785.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Ejendomsselskabet af 24. april 2007 ApS.,"Vi har revideret Ã¥rsregnskabet for Ejendomsselskabet af 24. april 2007 ApS for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,,Allan Lund,Christen Fisker,Christen Fisker,Sydbank,Ejendomsselskabet af 24. april 2007 ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,-47220.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2014-12-31,2014-01-01,-634159.0,2015-05-22,Vejle,,RevisionspÃ¥tegning,urn:ofk:oid:5288026,indberetninger-20180424,2.5097403999999996,30572785.0,,2018-03-30T15:07:07.776Z,2015-05-22T12:55:42.441Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-10-SQ,2015-05-22T12:55:42.660Z,,,,,,,,,,,,,,,,,,,,
30572785,2013-12-31,2013-12-31,c4,,http://regnskaber.virk.dk/58727503/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzZkLzg5L2VhL2M0ZjgtNDhhZS1hZjM4LTA3YTY0ZDk4NDA2OA.pdf,http://regnskaber.virk.dk/58727503/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzA5L2I0L2IzL2Y5OTMtNGJiNS1hM2ZjLWQ2ODIxZWM1ZDU4NQ.xml,1.0,Vejle,7100.0,"4, 1. sal",Roms Hule,Vejle,7100.0,4.0,Kirketorvet,7100  Vejle,Brummersvej 14,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i Ejendomsselskabet af 24. april 2007 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",2015-05-22,2015-05-22,Statsautoriseret revisor,30572785.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Ejendomsselskabet af 24. april 2007 ApS.,"Vi har revideret Ã¥rsregnskabet for Ejendomsselskabet af 24. april 2007 ApS for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,,Allan Lund,Christen Fisker,Christen Fisker,Sydbank,Ejendomsselskabet af 24. april 2007 ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2014-12-31,2014-01-01,-634159.0,2015-05-22,Vejle,,RevisionspÃ¥tegning,urn:ofk:oid:5288026,indberetninger-20180424,2.5097403999999996,30572785.0,,2018-03-30T15:07:07.776Z,2015-05-22T12:55:42.441Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-10-SQ,2015-05-22T12:55:42.660Z,3160325.0,385.0,126000.0,200575.0,2472417.0,3160325.0,687908.0,2959750.0,2959750.0,2959750.0,11300.0,65862.0,2280555.0,687908.0,676608.0,200190.0,200190.0,,,
30572785,2014-01-01,2014-01-01,c116,,http://regnskaber.virk.dk/58727503/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzZkLzg5L2VhL2M0ZjgtNDhhZS1hZjM4LTA3YTY0ZDk4NDA2OA.pdf,http://regnskaber.virk.dk/58727503/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzA5L2I0L2IzL2Y5OTMtNGJiNS1hM2ZjLWQ2ODIxZWM1ZDU4NQ.xml,1.0,Vejle,7100.0,"4, 1. sal",Roms Hule,Vejle,7100.0,4.0,Kirketorvet,7100  Vejle,Brummersvej 14,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i Ejendomsselskabet af 24. april 2007 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",2015-05-22,2015-05-22,Statsautoriseret revisor,30572785.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Ejendomsselskabet af 24. april 2007 ApS.,"Vi har revideret Ã¥rsregnskabet for Ejendomsselskabet af 24. april 2007 ApS for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,,Allan Lund,Christen Fisker,Christen Fisker,Sydbank,Ejendomsselskabet af 24. april 2007 ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2014-12-31,2014-01-01,-634159.0,2015-05-22,Vejle,,RevisionspÃ¥tegning,urn:ofk:oid:5288026,indberetninger-20180424,2.5097403999999996,30572785.0,,2018-03-30T15:07:07.776Z,2015-05-22T12:55:42.441Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-10-SQ,2015-05-22T12:55:42.660Z,,,,,,,,,,,,,,,,,,65862.0,2893888.0,
30572785,2014-01-01,2014-01-01,c137,,http://regnskaber.virk.dk/58727503/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzZkLzg5L2VhL2M0ZjgtNDhhZS1hZjM4LTA3YTY0ZDk4NDA2OA.pdf,http://regnskaber.virk.dk/58727503/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzA5L2I0L2IzL2Y5OTMtNGJiNS1hM2ZjLWQ2ODIxZWM1ZDU4NQ.xml,1.0,Vejle,7100.0,"4, 1. sal",Roms Hule,Vejle,7100.0,4.0,Kirketorvet,7100  Vejle,Brummersvej 14,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i Ejendomsselskabet af 24. april 2007 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",2015-05-22,2015-05-22,Statsautoriseret revisor,30572785.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Ejendomsselskabet af 24. april 2007 ApS.,"Vi har revideret Ã¥rsregnskabet for Ejendomsselskabet af 24. april 2007 ApS for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,,Allan Lund,Christen Fisker,Christen Fisker,Sydbank,Ejendomsselskabet af 24. april 2007 ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2014-12-31,2014-01-01,-634159.0,2015-05-22,Vejle,,RevisionspÃ¥tegning,urn:ofk:oid:5288026,indberetninger-20180424,2.5097403999999996,30572785.0,,2018-03-30T15:07:07.776Z,2015-05-22T12:55:42.441Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-10-SQ,2015-05-22T12:55:42.660Z,,,,,126000.0,,,,,,,,,,,,,,,
30572785,2014-01-01,2014-01-01,c146,,http://regnskaber.virk.dk/58727503/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzZkLzg5L2VhL2M0ZjgtNDhhZS1hZjM4LTA3YTY0ZDk4NDA2OA.pdf,http://regnskaber.virk.dk/58727503/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzA5L2I0L2IzL2Y5OTMtNGJiNS1hM2ZjLWQ2ODIxZWM1ZDU4NQ.xml,1.0,Vejle,7100.0,"4, 1. sal",Roms Hule,Vejle,7100.0,4.0,Kirketorvet,7100  Vejle,Brummersvej 14,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i Ejendomsselskabet af 24. april 2007 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",2015-05-22,2015-05-22,Statsautoriseret revisor,30572785.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Ejendomsselskabet af 24. april 2007 ApS.,"Vi har revideret Ã¥rsregnskabet for Ejendomsselskabet af 24. april 2007 ApS for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,,Allan Lund,Christen Fisker,Christen Fisker,Sydbank,Ejendomsselskabet af 24. april 2007 ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2014-12-31,2014-01-01,-634159.0,2015-05-22,Vejle,,RevisionspÃ¥tegning,urn:ofk:oid:5288026,indberetninger-20180424,2.5097403999999996,30572785.0,,2018-03-30T15:07:07.776Z,2015-05-22T12:55:42.441Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-10-SQ,2015-05-22T12:55:42.660Z,,,,,65862.0,,,,,,,,,,,,,,,
30572785,2014-01-01,2014-01-01,c158,,http://regnskaber.virk.dk/58727503/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzZkLzg5L2VhL2M0ZjgtNDhhZS1hZjM4LTA3YTY0ZDk4NDA2OA.pdf,http://regnskaber.virk.dk/58727503/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzA5L2I0L2IzL2Y5OTMtNGJiNS1hM2ZjLWQ2ODIxZWM1ZDU4NQ.xml,1.0,Vejle,7100.0,"4, 1. sal",Roms Hule,Vejle,7100.0,4.0,Kirketorvet,7100  Vejle,Brummersvej 14,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i Ejendomsselskabet af 24. april 2007 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",2015-05-22,2015-05-22,Statsautoriseret revisor,30572785.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Ejendomsselskabet af 24. april 2007 ApS.,"Vi har revideret Ã¥rsregnskabet for Ejendomsselskabet af 24. april 2007 ApS for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,,Allan Lund,Christen Fisker,Christen Fisker,Sydbank,Ejendomsselskabet af 24. april 2007 ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2014-12-31,2014-01-01,-634159.0,2015-05-22,Vejle,,RevisionspÃ¥tegning,urn:ofk:oid:5288026,indberetninger-20180424,2.5097403999999996,30572785.0,,2018-03-30T15:07:07.776Z,2015-05-22T12:55:42.441Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-10-SQ,2015-05-22T12:55:42.660Z,,,,,2280555.0,,,,,,,,,,,,,,,
30572785,2014-01-01,2014-12-31,c0,,http://regnskaber.virk.dk/58727503/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzZkLzg5L2VhL2M0ZjgtNDhhZS1hZjM4LTA3YTY0ZDk4NDA2OA.pdf,http://regnskaber.virk.dk/58727503/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzA5L2I0L2IzL2Y5OTMtNGJiNS1hM2ZjLWQ2ODIxZWM1ZDU4NQ.xml,1.0,Vejle,7100.0,"4, 1. sal",Roms Hule,Vejle,7100.0,4.0,Kirketorvet,7100  Vejle,Brummersvej 14,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i Ejendomsselskabet af 24. april 2007 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",2015-05-22,2015-05-22,Statsautoriseret revisor,30572785.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Ejendomsselskabet af 24. april 2007 ApS.,"Vi har revideret Ã¥rsregnskabet for Ejendomsselskabet af 24. april 2007 ApS for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",-634159.0,Ãrsrapport,-34819.0,Allan Lund,Christen Fisker,Christen Fisker,Sydbank,Ejendomsselskabet af 24. april 2007 ApS,BDO Statsautoriseret revisionsaktieselskab,-8125.0,-34819.0,Vejle,-677103.0,-677103.0,-642284.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2014-12-31,2014-01-01,-634159.0,2015-05-22,Vejle,0.0,RevisionspÃ¥tegning,urn:ofk:oid:5288026,indberetninger-20180424,2.5097403999999996,30572785.0,,2018-03-30T15:07:07.776Z,2015-05-22T12:55:42.441Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-10-SQ,2015-05-22T12:55:42.660Z,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab
30572785,2014-01-01,2014-12-31,c117,,http://regnskaber.virk.dk/58727503/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzZkLzg5L2VhL2M0ZjgtNDhhZS1hZjM4LTA3YTY0ZDk4NDA2OA.pdf,http://regnskaber.virk.dk/58727503/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzA5L2I0L2IzL2Y5OTMtNGJiNS1hM2ZjLWQ2ODIxZWM1ZDU4NQ.xml,1.0,Vejle,7100.0,"4, 1. sal",Roms Hule,Vejle,7100.0,4.0,Kirketorvet,7100  Vejle,Brummersvej 14,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i Ejendomsselskabet af 24. april 2007 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",2015-05-22,2015-05-22,Statsautoriseret revisor,30572785.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Ejendomsselskabet af 24. april 2007 ApS.,"Vi har revideret Ã¥rsregnskabet for Ejendomsselskabet af 24. april 2007 ApS for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,,Allan Lund,Christen Fisker,Christen Fisker,Sydbank,Ejendomsselskabet af 24. april 2007 ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2014-12-31,2014-01-01,-634159.0,2015-05-22,Vejle,,RevisionspÃ¥tegning,urn:ofk:oid:5288026,indberetninger-20180424,2.5097403999999996,30572785.0,,2018-03-30T15:07:07.776Z,2015-05-22T12:55:42.441Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-10-SQ,2015-05-22T12:55:42.660Z,,,,,,,,,,,,,,,,,,,,
