entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IdentificationOfAuditedFinancialStatements,ImpairmentLossesOfInvestments,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,InterestExpenseAssignedToGroupEnterprises,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherExternalExpenses,OtherFinanceExpenses,OtherInterestExpenses,PlaceOfSignatureOfStatement,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromAssociates,AccumulatedImpairmentLossesAndDepreciationOfInvestments,InvestmentsGross,NameOfAuditFirm
30572785,2014-01-01,2014-12-31,c1,,http://regnskaber.virk.dk/58727503/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzAwLzhiL2FiLzAwZGUtNDUwMi1hODRhLTU4ZjFlMmMyODE3YQ.pdf,http://regnskaber.virk.dk/58727503/ZG9rdW1lbnRsYWdlcjovLzAzLzY2Lzk3L2Y1L2Q3L2U5YzEtNGIxYy1iMjZjLTFjMzhmOGI5ZmY2OQ.xml,1.0,Vejle,7100.0,"4, 1. sal",Roms Hule,Vejle,7100.0,4.0,Kirketorvet,7100 Vejle,Brummersvej 14,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i Ejendomsselskabet af 24. april 2007 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",2016-05-30,2016-05-30,Statsautoriseret revisor,20222670.0,30572785.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Ejendomsselskabet af 24. april 2007 ApS.,"Vi har revideret Ã¥rsregnskabet for Ejendomsselskabet af 24. april 2007 ApS for regnskabsÃ¥ret 1. januar - 31. december 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",59813.0,-634159.0,Ãrsrapport,-34819.0,Allan Lund,Christen Fisker,Christen Fisker,Sydbank,Ejendomsselskabet af 24. april 2007 ApS,BDO Statsautoriseret revisionsaktieselskab,-8125.0,-34819.0,0.0,Vejle,-677103.0,-677103.0,-642284.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2015-12-31,2015-01-01,2016-05-30,Vejle,0.0,RevisionspÃ¥tegning,urn:ofk:oid:22665956,indberetninger-20180424,2.5118406,30572785.0,,2018-03-29T05:09:02.002Z,2016-06-10T13:04:47.468Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-15-UM,2016-06-10T13:04:47.579Z,,,,,,,,,,,,,,,,,,,,
30572785,2014-01-01,2014-12-31,c14,,http://regnskaber.virk.dk/58727503/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzAwLzhiL2FiLzAwZGUtNDUwMi1hODRhLTU4ZjFlMmMyODE3YQ.pdf,http://regnskaber.virk.dk/58727503/ZG9rdW1lbnRsYWdlcjovLzAzLzY2Lzk3L2Y1L2Q3L2U5YzEtNGIxYy1iMjZjLTFjMzhmOGI5ZmY2OQ.xml,1.0,Vejle,7100.0,"4, 1. sal",Roms Hule,Vejle,7100.0,4.0,Kirketorvet,7100 Vejle,Brummersvej 14,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i Ejendomsselskabet af 24. april 2007 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",2016-05-30,2016-05-30,Statsautoriseret revisor,20222670.0,30572785.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Ejendomsselskabet af 24. april 2007 ApS.,"Vi har revideret Ã¥rsregnskabet for Ejendomsselskabet af 24. april 2007 ApS for regnskabsÃ¥ret 1. januar - 31. december 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",59813.0,,Ãrsrapport,,Allan Lund,Christen Fisker,Christen Fisker,Sydbank,Ejendomsselskabet af 24. april 2007 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Vejle,-65862.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2015-12-31,2015-01-01,2016-05-30,Vejle,,RevisionspÃ¥tegning,urn:ofk:oid:22665956,indberetninger-20180424,2.5118406,30572785.0,,2018-03-29T05:09:02.002Z,2016-06-10T13:04:47.468Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-15-UM,2016-06-10T13:04:47.579Z,,,,,,,,,,,,,,,,,,,,
30572785,2014-01-01,2014-12-31,c30,,http://regnskaber.virk.dk/58727503/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzAwLzhiL2FiLzAwZGUtNDUwMi1hODRhLTU4ZjFlMmMyODE3YQ.pdf,http://regnskaber.virk.dk/58727503/ZG9rdW1lbnRsYWdlcjovLzAzLzY2Lzk3L2Y1L2Q3L2U5YzEtNGIxYy1iMjZjLTFjMzhmOGI5ZmY2OQ.xml,1.0,Vejle,7100.0,"4, 1. sal",Roms Hule,Vejle,7100.0,4.0,Kirketorvet,7100 Vejle,Brummersvej 14,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i Ejendomsselskabet af 24. april 2007 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",2016-05-30,2016-05-30,Statsautoriseret revisor,20222670.0,30572785.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Ejendomsselskabet af 24. april 2007 ApS.,"Vi har revideret Ã¥rsregnskabet for Ejendomsselskabet af 24. april 2007 ApS for regnskabsÃ¥ret 1. januar - 31. december 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",59813.0,,Ãrsrapport,,Allan Lund,Christen Fisker,Christen Fisker,Sydbank,Ejendomsselskabet af 24. april 2007 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Vejle,-611241.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2015-12-31,2015-01-01,2016-05-30,Vejle,,RevisionspÃ¥tegning,urn:ofk:oid:22665956,indberetninger-20180424,2.5118406,30572785.0,,2018-03-29T05:09:02.002Z,2016-06-10T13:04:47.468Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-15-UM,2016-06-10T13:04:47.579Z,,,,,,,,,,,,,,,,,,,,
30572785,2014-01-01,2014-12-31,c6,,http://regnskaber.virk.dk/58727503/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzAwLzhiL2FiLzAwZGUtNDUwMi1hODRhLTU4ZjFlMmMyODE3YQ.pdf,http://regnskaber.virk.dk/58727503/ZG9rdW1lbnRsYWdlcjovLzAzLzY2Lzk3L2Y1L2Q3L2U5YzEtNGIxYy1iMjZjLTFjMzhmOGI5ZmY2OQ.xml,1.0,Vejle,7100.0,"4, 1. sal",Roms Hule,Vejle,7100.0,4.0,Kirketorvet,7100 Vejle,Brummersvej 14,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i Ejendomsselskabet af 24. april 2007 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",2016-05-30,2016-05-30,Statsautoriseret revisor,20222670.0,30572785.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Ejendomsselskabet af 24. april 2007 ApS.,"Vi har revideret Ã¥rsregnskabet for Ejendomsselskabet af 24. april 2007 ApS for regnskabsÃ¥ret 1. januar - 31. december 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",59813.0,,Ãrsrapport,,Allan Lund,Christen Fisker,Christen Fisker,Sydbank,Ejendomsselskabet af 24. april 2007 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Vejle,0.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2015-12-31,2015-01-01,2016-05-30,Vejle,,RevisionspÃ¥tegning,urn:ofk:oid:22665956,indberetninger-20180424,2.5118406,30572785.0,,2018-03-29T05:09:02.002Z,2016-06-10T13:04:47.468Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-15-UM,2016-06-10T13:04:47.579Z,,,,,,,,,,,,,,,,,,,,
30572785,2014-12-31,2014-12-31,c4,,http://regnskaber.virk.dk/58727503/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzAwLzhiL2FiLzAwZGUtNDUwMi1hODRhLTU4ZjFlMmMyODE3YQ.pdf,http://regnskaber.virk.dk/58727503/ZG9rdW1lbnRsYWdlcjovLzAzLzY2Lzk3L2Y1L2Q3L2U5YzEtNGIxYy1iMjZjLTFjMzhmOGI5ZmY2OQ.xml,1.0,Vejle,7100.0,"4, 1. sal",Roms Hule,Vejle,7100.0,4.0,Kirketorvet,7100 Vejle,Brummersvej 14,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i Ejendomsselskabet af 24. april 2007 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",2016-05-30,2016-05-30,Statsautoriseret revisor,20222670.0,30572785.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Ejendomsselskabet af 24. april 2007 ApS.,"Vi har revideret Ã¥rsregnskabet for Ejendomsselskabet af 24. april 2007 ApS for regnskabsÃ¥ret 1. januar - 31. december 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",59813.0,,Ãrsrapport,,Allan Lund,Christen Fisker,Christen Fisker,Sydbank,Ejendomsselskabet af 24. april 2007 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Vejle,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2015-12-31,2015-01-01,2016-05-30,Vejle,,RevisionspÃ¥tegning,urn:ofk:oid:22665956,indberetninger-20180424,2.5118406,30572785.0,,2018-03-29T05:09:02.002Z,2016-06-10T13:04:47.468Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-15-UM,2016-06-10T13:04:47.579Z,2526041.0,260.0,126000.0,200450.0,1795314.0,2526041.0,730727.0,2325591.0,2325591.0,2325591.0,11300.0,0.0,1669314.0,730727.0,719427.0,200190.0,200190.0,,,
30572785,2015-01-01,2015-01-01,c116,,http://regnskaber.virk.dk/58727503/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzAwLzhiL2FiLzAwZGUtNDUwMi1hODRhLTU4ZjFlMmMyODE3YQ.pdf,http://regnskaber.virk.dk/58727503/ZG9rdW1lbnRsYWdlcjovLzAzLzY2Lzk3L2Y1L2Q3L2U5YzEtNGIxYy1iMjZjLTFjMzhmOGI5ZmY2OQ.xml,1.0,Vejle,7100.0,"4, 1. sal",Roms Hule,Vejle,7100.0,4.0,Kirketorvet,7100 Vejle,Brummersvej 14,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i Ejendomsselskabet af 24. april 2007 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",2016-05-30,2016-05-30,Statsautoriseret revisor,20222670.0,30572785.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Ejendomsselskabet af 24. april 2007 ApS.,"Vi har revideret Ã¥rsregnskabet for Ejendomsselskabet af 24. april 2007 ApS for regnskabsÃ¥ret 1. januar - 31. december 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",59813.0,,Ãrsrapport,,Allan Lund,Christen Fisker,Christen Fisker,Sydbank,Ejendomsselskabet af 24. april 2007 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Vejle,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2015-12-31,2015-01-01,2016-05-30,Vejle,,RevisionspÃ¥tegning,urn:ofk:oid:22665956,indberetninger-20180424,2.5118406,30572785.0,,2018-03-29T05:09:02.002Z,2016-06-10T13:04:47.468Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-15-UM,2016-06-10T13:04:47.579Z,,,,,,,,,,,,,,,,,,568297.0,2893888.0,
30572785,2015-01-01,2015-01-01,c137,,http://regnskaber.virk.dk/58727503/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzAwLzhiL2FiLzAwZGUtNDUwMi1hODRhLTU4ZjFlMmMyODE3YQ.pdf,http://regnskaber.virk.dk/58727503/ZG9rdW1lbnRsYWdlcjovLzAzLzY2Lzk3L2Y1L2Q3L2U5YzEtNGIxYy1iMjZjLTFjMzhmOGI5ZmY2OQ.xml,1.0,Vejle,7100.0,"4, 1. sal",Roms Hule,Vejle,7100.0,4.0,Kirketorvet,7100 Vejle,Brummersvej 14,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i Ejendomsselskabet af 24. april 2007 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",2016-05-30,2016-05-30,Statsautoriseret revisor,20222670.0,30572785.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Ejendomsselskabet af 24. april 2007 ApS.,"Vi har revideret Ã¥rsregnskabet for Ejendomsselskabet af 24. april 2007 ApS for regnskabsÃ¥ret 1. januar - 31. december 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",59813.0,,Ãrsrapport,,Allan Lund,Christen Fisker,Christen Fisker,Sydbank,Ejendomsselskabet af 24. april 2007 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Vejle,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2015-12-31,2015-01-01,2016-05-30,Vejle,,RevisionspÃ¥tegning,urn:ofk:oid:22665956,indberetninger-20180424,2.5118406,30572785.0,,2018-03-29T05:09:02.002Z,2016-06-10T13:04:47.468Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-15-UM,2016-06-10T13:04:47.579Z,,,,,126000.0,,,,,,,,,,,,,,,
30572785,2015-01-01,2015-01-01,c158,,http://regnskaber.virk.dk/58727503/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzAwLzhiL2FiLzAwZGUtNDUwMi1hODRhLTU4ZjFlMmMyODE3YQ.pdf,http://regnskaber.virk.dk/58727503/ZG9rdW1lbnRsYWdlcjovLzAzLzY2Lzk3L2Y1L2Q3L2U5YzEtNGIxYy1iMjZjLTFjMzhmOGI5ZmY2OQ.xml,1.0,Vejle,7100.0,"4, 1. sal",Roms Hule,Vejle,7100.0,4.0,Kirketorvet,7100 Vejle,Brummersvej 14,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i Ejendomsselskabet af 24. april 2007 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",2016-05-30,2016-05-30,Statsautoriseret revisor,20222670.0,30572785.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Ejendomsselskabet af 24. april 2007 ApS.,"Vi har revideret Ã¥rsregnskabet for Ejendomsselskabet af 24. april 2007 ApS for regnskabsÃ¥ret 1. januar - 31. december 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",59813.0,,Ãrsrapport,,Allan Lund,Christen Fisker,Christen Fisker,Sydbank,Ejendomsselskabet af 24. april 2007 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Vejle,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2015-12-31,2015-01-01,2016-05-30,Vejle,,RevisionspÃ¥tegning,urn:ofk:oid:22665956,indberetninger-20180424,2.5118406,30572785.0,,2018-03-29T05:09:02.002Z,2016-06-10T13:04:47.468Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-15-UM,2016-06-10T13:04:47.579Z,,,,,1669314.0,,,,,,,,,,,,,,,
30572785,2015-01-01,2015-01-01,c161,,http://regnskaber.virk.dk/58727503/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzAwLzhiL2FiLzAwZGUtNDUwMi1hODRhLTU4ZjFlMmMyODE3YQ.pdf,http://regnskaber.virk.dk/58727503/ZG9rdW1lbnRsYWdlcjovLzAzLzY2Lzk3L2Y1L2Q3L2U5YzEtNGIxYy1iMjZjLTFjMzhmOGI5ZmY2OQ.xml,1.0,Vejle,7100.0,"4, 1. sal",Roms Hule,Vejle,7100.0,4.0,Kirketorvet,7100 Vejle,Brummersvej 14,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i Ejendomsselskabet af 24. april 2007 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",2016-05-30,2016-05-30,Statsautoriseret revisor,20222670.0,30572785.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Ejendomsselskabet af 24. april 2007 ApS.,"Vi har revideret Ã¥rsregnskabet for Ejendomsselskabet af 24. april 2007 ApS for regnskabsÃ¥ret 1. januar - 31. december 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",59813.0,,Ãrsrapport,,Allan Lund,Christen Fisker,Christen Fisker,Sydbank,Ejendomsselskabet af 24. april 2007 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Vejle,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2015-12-31,2015-01-01,2016-05-30,Vejle,,RevisionspÃ¥tegning,urn:ofk:oid:22665956,indberetninger-20180424,2.5118406,30572785.0,,2018-03-29T05:09:02.002Z,2016-06-10T13:04:47.468Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-15-UM,2016-06-10T13:04:47.579Z,,,,,0.0,,,,,,,,,,,,,,,
30572785,2015-01-01,2015-12-31,c0,,http://regnskaber.virk.dk/58727503/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzAwLzhiL2FiLzAwZGUtNDUwMi1hODRhLTU4ZjFlMmMyODE3YQ.pdf,http://regnskaber.virk.dk/58727503/ZG9rdW1lbnRsYWdlcjovLzAzLzY2Lzk3L2Y1L2Q3L2U5YzEtNGIxYy1iMjZjLTFjMzhmOGI5ZmY2OQ.xml,1.0,Vejle,7100.0,"4, 1. sal",Roms Hule,Vejle,7100.0,4.0,Kirketorvet,7100 Vejle,Brummersvej 14,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i Ejendomsselskabet af 24. april 2007 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",2016-05-30,2016-05-30,Statsautoriseret revisor,20222670.0,30572785.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Ejendomsselskabet af 24. april 2007 ApS.,"Vi har revideret Ã¥rsregnskabet for Ejendomsselskabet af 24. april 2007 ApS for regnskabsÃ¥ret 1. januar - 31. december 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",59813.0,-59813.0,Ãrsrapport,-29854.0,Allan Lund,Christen Fisker,Christen Fisker,Sydbank,Ejendomsselskabet af 24. april 2007 ApS,BDO Statsautoriseret revisionsaktieselskab,-23866.0,-29856.0,-2.0,Vejle,-113535.0,-113535.0,-83679.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2015-12-31,2015-01-01,2016-05-30,Vejle,0.0,RevisionspÃ¥tegning,urn:ofk:oid:22665956,indberetninger-20180424,2.5118406,30572785.0,,2018-03-29T05:09:02.002Z,2016-06-10T13:04:47.468Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-15-UM,2016-06-10T13:04:47.579Z,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab
