entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfRevenue,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermInvestments,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermTaxPayables
21537101,2015-01-01,2015-12-31,c109,,http://regnskaber.virk.dk/10173512/ZG9rdW1lbnRsYWdlcjovLzAzLzJjLzgxL2UxLzYyL2QzMDUtNDY3MC04OTg4LTVkZmEzNDBjNTQwNg.pdf,http://regnskaber.virk.dk/10173512/ZG9rdW1lbnRsYWdlcjovLzAzL2I4LzUzLzBlL2VjLzZiNGItNDkwYS1iMWJlLWUzM2M0ODQxYzM3Nw.xml,Danmark,Herning,7400.0,15.0,Industrivej Nord,Herning,7400.0,27.0,Dalgasgade,Vildbjerg,7480.0,9.0,Soldalen,"7400, Herning","Industrivej Nord, 15",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-04-27,2017-04-27,1998-06-01,2017-05-03,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,Bruttotab,15807776.0,21537101.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for O.J. Holding Vildbjerg ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Peter Vinderslev,Ove JÃ¸rgensen,Ove JÃ¸rgensen,"Partner Revision, statsautoriseret revisionsaktieselskab",Danske Bank,O.J. Holding Vildbjerg ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Vildbjerg,2015-01-01,2015-12-31,450000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2016-12-31,2016-01-01,2017-04-27,Herning,97 12 50 22,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23802267,indberetninger-20180424,2.5124211,21537101,,2018-03-27T19:24:18.361Z,2017-05-03T10:43:58.274Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-40-CZ,2017-05-03T10:43:58.660Z,,,,,,,,,,,,,,,,,,,,,,,
21537101,2015-01-01,2015-12-31,c123,,http://regnskaber.virk.dk/10173512/ZG9rdW1lbnRsYWdlcjovLzAzLzJjLzgxL2UxLzYyL2QzMDUtNDY3MC04OTg4LTVkZmEzNDBjNTQwNg.pdf,http://regnskaber.virk.dk/10173512/ZG9rdW1lbnRsYWdlcjovLzAzL2I4LzUzLzBlL2VjLzZiNGItNDkwYS1iMWJlLWUzM2M0ODQxYzM3Nw.xml,Danmark,Herning,7400.0,15.0,Industrivej Nord,Herning,7400.0,27.0,Dalgasgade,Vildbjerg,7480.0,9.0,Soldalen,"7400, Herning","Industrivej Nord, 15",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-04-27,2017-04-27,1998-06-01,2017-05-03,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,Bruttotab,15807776.0,21537101.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for O.J. Holding Vildbjerg ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Peter Vinderslev,Ove JÃ¸rgensen,Ove JÃ¸rgensen,"Partner Revision, statsautoriseret revisionsaktieselskab",Danske Bank,O.J. Holding Vildbjerg ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Vildbjerg,2015-01-01,2015-12-31,-352327.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2016-12-31,2016-01-01,2017-04-27,Herning,97 12 50 22,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23802267,indberetninger-20180424,2.5124211,21537101,,2018-03-27T19:24:18.361Z,2017-05-03T10:43:58.274Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-40-CZ,2017-05-03T10:43:58.660Z,,,,,,,,,,,,,,,,,,,,,,,
21537101,2015-01-01,2015-12-31,c3,,http://regnskaber.virk.dk/10173512/ZG9rdW1lbnRsYWdlcjovLzAzLzJjLzgxL2UxLzYyL2QzMDUtNDY3MC04OTg4LTVkZmEzNDBjNTQwNg.pdf,http://regnskaber.virk.dk/10173512/ZG9rdW1lbnRsYWdlcjovLzAzL2I4LzUzLzBlL2VjLzZiNGItNDkwYS1iMWJlLWUzM2M0ODQxYzM3Nw.xml,Danmark,Herning,7400.0,15.0,Industrivej Nord,Herning,7400.0,27.0,Dalgasgade,Vildbjerg,7480.0,9.0,Soldalen,"7400, Herning","Industrivej Nord, 15",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-04-27,2017-04-27,1998-06-01,2017-05-03,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,Bruttotab,15807776.0,21537101.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for O.J. Holding Vildbjerg ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Peter Vinderslev,Ove JÃ¸rgensen,Ove JÃ¸rgensen,"Partner Revision, statsautoriseret revisionsaktieselskab",Danske Bank,O.J. Holding Vildbjerg ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Vildbjerg,2015-01-01,2015-12-31,97673.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2016-12-31,2016-01-01,2017-04-27,Herning,97 12 50 22,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23802267,indberetninger-20180424,2.5124211,21537101,,2018-03-27T19:24:18.361Z,2017-05-03T10:43:58.274Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-40-CZ,2017-05-03T10:43:58.660Z,-21579.0,145.0,149430.0,127706.0,-21579.0,30033.0,,,,,,,,,,,,,,,,,
21537101,2015-12-31,2015-12-31,c4,,http://regnskaber.virk.dk/10173512/ZG9rdW1lbnRsYWdlcjovLzAzLzJjLzgxL2UxLzYyL2QzMDUtNDY3MC04OTg4LTVkZmEzNDBjNTQwNg.pdf,http://regnskaber.virk.dk/10173512/ZG9rdW1lbnRsYWdlcjovLzAzL2I4LzUzLzBlL2VjLzZiNGItNDkwYS1iMWJlLWUzM2M0ODQxYzM3Nw.xml,Danmark,Herning,7400.0,15.0,Industrivej Nord,Herning,7400.0,27.0,Dalgasgade,Vildbjerg,7480.0,9.0,Soldalen,"7400, Herning","Industrivej Nord, 15",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-04-27,2017-04-27,1998-06-01,2017-05-03,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,Bruttotab,15807776.0,21537101.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for O.J. Holding Vildbjerg ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Peter Vinderslev,Ove JÃ¸rgensen,Ove JÃ¸rgensen,"Partner Revision, statsautoriseret revisionsaktieselskab",Danske Bank,O.J. Holding Vildbjerg ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Vildbjerg,2015-01-01,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2016-12-31,2016-01-01,2017-04-27,Herning,97 12 50 22,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23802267,indberetninger-20180424,2.5124211,21537101,,2018-03-27T19:24:18.361Z,2017-05-03T10:43:58.274Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-40-CZ,2017-05-03T10:43:58.660Z,,,,,,,3994992.0,134037.0,500000.0,3160992.0,3968495.0,3994992.0,26497.0,834000.0,834000.0,834000.0,3026955.0,13000.0,450000.0,3018495.0,3026955.0,26497.0,13497.0
21537101,2016-01-01,2016-12-31,c1,,http://regnskaber.virk.dk/10173512/ZG9rdW1lbnRsYWdlcjovLzAzLzJjLzgxL2UxLzYyL2QzMDUtNDY3MC04OTg4LTVkZmEzNDBjNTQwNg.pdf,http://regnskaber.virk.dk/10173512/ZG9rdW1lbnRsYWdlcjovLzAzL2I4LzUzLzBlL2VjLzZiNGItNDkwYS1iMWJlLWUzM2M0ODQxYzM3Nw.xml,Danmark,Herning,7400.0,15.0,Industrivej Nord,Herning,7400.0,27.0,Dalgasgade,Vildbjerg,7480.0,9.0,Soldalen,"7400, Herning","Industrivej Nord, 15",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-04-27,2017-04-27,1998-06-01,2017-05-03,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,Bruttotab,15807776.0,21537101.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for O.J. Holding Vildbjerg ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Peter Vinderslev,Ove JÃ¸rgensen,Ove JÃ¸rgensen,"Partner Revision, statsautoriseret revisionsaktieselskab",Danske Bank,O.J. Holding Vildbjerg ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Vildbjerg,2015-01-01,2015-12-31,524902.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2016-12-31,2016-01-01,2017-04-27,Herning,97 12 50 22,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23802267,indberetninger-20180424,2.5124211,21537101,,2018-03-27T19:24:18.361Z,2017-05-03T10:43:58.274Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-40-CZ,2017-05-03T10:43:58.660Z,-19233.0,10985.0,706260.0,676042.0,-19233.0,151140.0,,,,,,,,,,,,,,,,,
21537101,2016-01-01,2016-12-31,c108,,http://regnskaber.virk.dk/10173512/ZG9rdW1lbnRsYWdlcjovLzAzLzJjLzgxL2UxLzYyL2QzMDUtNDY3MC04OTg4LTVkZmEzNDBjNTQwNg.pdf,http://regnskaber.virk.dk/10173512/ZG9rdW1lbnRsYWdlcjovLzAzL2I4LzUzLzBlL2VjLzZiNGItNDkwYS1iMWJlLWUzM2M0ODQxYzM3Nw.xml,Danmark,Herning,7400.0,15.0,Industrivej Nord,Herning,7400.0,27.0,Dalgasgade,Vildbjerg,7480.0,9.0,Soldalen,"7400, Herning","Industrivej Nord, 15",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-04-27,2017-04-27,1998-06-01,2017-05-03,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,Bruttotab,15807776.0,21537101.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for O.J. Holding Vildbjerg ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Peter Vinderslev,Ove JÃ¸rgensen,Ove JÃ¸rgensen,"Partner Revision, statsautoriseret revisionsaktieselskab",Danske Bank,O.J. Holding Vildbjerg ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Vildbjerg,2015-01-01,2015-12-31,103400.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2016-12-31,2016-01-01,2017-04-27,Herning,97 12 50 22,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23802267,indberetninger-20180424,2.5124211,21537101,,2018-03-27T19:24:18.361Z,2017-05-03T10:43:58.274Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-40-CZ,2017-05-03T10:43:58.660Z,,,,,,,,,,,,,,,,,,,,,,,
21537101,2016-01-01,2016-12-31,c122,,http://regnskaber.virk.dk/10173512/ZG9rdW1lbnRsYWdlcjovLzAzLzJjLzgxL2UxLzYyL2QzMDUtNDY3MC04OTg4LTVkZmEzNDBjNTQwNg.pdf,http://regnskaber.virk.dk/10173512/ZG9rdW1lbnRsYWdlcjovLzAzL2I4LzUzLzBlL2VjLzZiNGItNDkwYS1iMWJlLWUzM2M0ODQxYzM3Nw.xml,Danmark,Herning,7400.0,15.0,Industrivej Nord,Herning,7400.0,27.0,Dalgasgade,Vildbjerg,7480.0,9.0,Soldalen,"7400, Herning","Industrivej Nord, 15",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-04-27,2017-04-27,1998-06-01,2017-05-03,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,Bruttotab,15807776.0,21537101.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for O.J. Holding Vildbjerg ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Peter Vinderslev,Ove JÃ¸rgensen,Ove JÃ¸rgensen,"Partner Revision, statsautoriseret revisionsaktieselskab",Danske Bank,O.J. Holding Vildbjerg ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Vildbjerg,2015-01-01,2015-12-31,421502.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2016-12-31,2016-01-01,2017-04-27,Herning,97 12 50 22,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23802267,indberetninger-20180424,2.5124211,21537101,,2018-03-27T19:24:18.361Z,2017-05-03T10:43:58.274Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-40-CZ,2017-05-03T10:43:58.660Z,,,,,,,,,,,,,,,,,,,,,,,
21537101,2016-01-01,2016-12-31,c71,,http://regnskaber.virk.dk/10173512/ZG9rdW1lbnRsYWdlcjovLzAzLzJjLzgxL2UxLzYyL2QzMDUtNDY3MC04OTg4LTVkZmEzNDBjNTQwNg.pdf,http://regnskaber.virk.dk/10173512/ZG9rdW1lbnRsYWdlcjovLzAzL2I4LzUzLzBlL2VjLzZiNGItNDkwYS1iMWJlLWUzM2M0ODQxYzM3Nw.xml,Danmark,Herning,7400.0,15.0,Industrivej Nord,Herning,7400.0,27.0,Dalgasgade,Vildbjerg,7480.0,9.0,Soldalen,"7400, Herning","Industrivej Nord, 15",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-04-27,2017-04-27,1998-06-01,2017-05-03,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,Bruttotab,15807776.0,21537101.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for O.J. Holding Vildbjerg ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Peter Vinderslev,Ove JÃ¸rgensen,Ove JÃ¸rgensen,"Partner Revision, statsautoriseret revisionsaktieselskab",Danske Bank,O.J. Holding Vildbjerg ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Vildbjerg,2015-01-01,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2016-12-31,2016-01-01,2017-04-27,Herning,97 12 50 22,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23802267,indberetninger-20180424,2.5124211,21537101,,2018-03-27T19:24:18.361Z,2017-05-03T10:43:58.274Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-40-CZ,2017-05-03T10:43:58.660Z,,,,,,,,,,,,,,,,,,,,,,,
21537101,2016-01-01,2016-12-31,c88,,http://regnskaber.virk.dk/10173512/ZG9rdW1lbnRsYWdlcjovLzAzLzJjLzgxL2UxLzYyL2QzMDUtNDY3MC04OTg4LTVkZmEzNDBjNTQwNg.pdf,http://regnskaber.virk.dk/10173512/ZG9rdW1lbnRsYWdlcjovLzAzL2I4LzUzLzBlL2VjLzZiNGItNDkwYS1iMWJlLWUzM2M0ODQxYzM3Nw.xml,Danmark,Herning,7400.0,15.0,Industrivej Nord,Herning,7400.0,27.0,Dalgasgade,Vildbjerg,7480.0,9.0,Soldalen,"7400, Herning","Industrivej Nord, 15",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-04-27,2017-04-27,1998-06-01,2017-05-03,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,Bruttotab,15807776.0,21537101.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for O.J. Holding Vildbjerg ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Peter Vinderslev,Ove JÃ¸rgensen,Ove JÃ¸rgensen,"Partner Revision, statsautoriseret revisionsaktieselskab",Danske Bank,O.J. Holding Vildbjerg ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Vildbjerg,2015-01-01,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2016-12-31,2016-01-01,2017-04-27,Herning,97 12 50 22,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23802267,indberetninger-20180424,2.5124211,21537101,,2018-03-27T19:24:18.361Z,2017-05-03T10:43:58.274Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-40-CZ,2017-05-03T10:43:58.660Z,,,,,,,,,,,,,,,,,,,,,,,
21537101,2016-12-31,2016-12-31,c6,,http://regnskaber.virk.dk/10173512/ZG9rdW1lbnRsYWdlcjovLzAzLzJjLzgxL2UxLzYyL2QzMDUtNDY3MC04OTg4LTVkZmEzNDBjNTQwNg.pdf,http://regnskaber.virk.dk/10173512/ZG9rdW1lbnRsYWdlcjovLzAzL2I4LzUzLzBlL2VjLzZiNGItNDkwYS1iMWJlLWUzM2M0ODQxYzM3Nw.xml,Danmark,Herning,7400.0,15.0,Industrivej Nord,Herning,7400.0,27.0,Dalgasgade,Vildbjerg,7480.0,9.0,Soldalen,"7400, Herning","Industrivej Nord, 15",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-04-27,2017-04-27,1998-06-01,2017-05-03,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,Bruttotab,15807776.0,21537101.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for O.J. Holding Vildbjerg ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Peter Vinderslev,Ove JÃ¸rgensen,Ove JÃ¸rgensen,"Partner Revision, statsautoriseret revisionsaktieselskab",Danske Bank,O.J. Holding Vildbjerg ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Vildbjerg,2015-01-01,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2016-12-31,2016-01-01,2017-04-27,Herning,97 12 50 22,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23802267,indberetninger-20180424,2.5124211,21537101,,2018-03-27T19:24:18.361Z,2017-05-03T10:43:58.274Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-40-CZ,2017-05-03T10:43:58.660Z,,,,,,,4322849.0,67355.0,500000.0,3488849.0,4043397.0,4322849.0,279452.0,834000.0,834000.0,834000.0,3421494.0,145000.0,103400.0,3439997.0,3421494.0,279452.0,134452.0
