entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossProfitLoss,ImpairmentOfFinancialAssets,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
33035802,2015-01-01,2015-12-31,ID_10,,http://regnskaber.virk.dk/20853033/ZG9rdW1lbnRsYWdlcjovLzAzLzE4Lzk1LzVlLzJiLzE3OWEtNDc0Yy04NWZjLTI1MzMwMzM1ZjhlNw.pdf,http://regnskaber.virk.dk/20853033/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzE2LzQyLzQyL2YyZGItNDk2Mi1hZGU2LTE3NzQ5YTBiODI4Yw.xml,true,"Maribo, 4930",C.E. Christiansens Vej 56,Til den daglige ledelse i Invest JC ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-06-13,2017-06-13,2010-06-10,2017-06-13,12901038.0,33035802.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Invest JC ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tina Ãrum Hansen,John Christiansen,aage maagensen,Nykredit Bank,Invest JC ApS,"aage maagensen, statsautoriseret revisionsaktieselskab",Dalby,2015-01-01,2015-12-31,1029413.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,true,2017-06-13,Maribo,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24197064,indberetninger-20180424,2.509752,33035802.0,,2018-03-29T10:11:12.760Z,2017-06-14T04:12:43.180Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-01-BU,2017-06-14T04:12:43.358Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33035802,2015-01-01,2015-12-31,ID_6,,http://regnskaber.virk.dk/20853033/ZG9rdW1lbnRsYWdlcjovLzAzLzE4Lzk1LzVlLzJiLzE3OWEtNDc0Yy04NWZjLTI1MzMwMzM1ZjhlNw.pdf,http://regnskaber.virk.dk/20853033/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzE2LzQyLzQyL2YyZGItNDk2Mi1hZGU2LTE3NzQ5YTBiODI4Yw.xml,true,"Maribo, 4930",C.E. Christiansens Vej 56,Til den daglige ledelse i Invest JC ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-06-13,2017-06-13,2010-06-10,2017-06-13,12901038.0,33035802.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Invest JC ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tina Ãrum Hansen,John Christiansen,aage maagensen,Nykredit Bank,Invest JC ApS,"aage maagensen, statsautoriseret revisionsaktieselskab",Dalby,2015-01-01,2015-12-31,-978813.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,true,2017-06-13,Maribo,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24197064,indberetninger-20180424,2.509752,33035802.0,,2018-03-29T10:11:12.760Z,2017-06-14T04:12:43.180Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-01-BU,2017-06-14T04:12:43.358Z,0.0,-23663.0,1220563.0,36431.0,378478.0,-902179.0,-23663.0,76634.0,,,,,,,,,,,,,,,,,,,,,,,,
33035802,2015-01-01,2015-12-31,ID_8,,http://regnskaber.virk.dk/20853033/ZG9rdW1lbnRsYWdlcjovLzAzLzE4Lzk1LzVlLzJiLzE3OWEtNDc0Yy04NWZjLTI1MzMwMzM1ZjhlNw.pdf,http://regnskaber.virk.dk/20853033/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzE2LzQyLzQyL2YyZGItNDk2Mi1hZGU2LTE3NzQ5YTBiODI4Yw.xml,true,"Maribo, 4930",C.E. Christiansens Vej 56,Til den daglige ledelse i Invest JC ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-06-13,2017-06-13,2010-06-10,2017-06-13,12901038.0,33035802.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Invest JC ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tina Ãrum Hansen,John Christiansen,aage maagensen,Nykredit Bank,Invest JC ApS,"aage maagensen, statsautoriseret revisionsaktieselskab",Dalby,2015-01-01,2015-12-31,-50600.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,true,2017-06-13,Maribo,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24197064,indberetninger-20180424,2.509752,33035802.0,,2018-03-29T10:11:12.760Z,2017-06-14T04:12:43.180Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-01-BU,2017-06-14T04:12:43.358Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33035802,2015-12-31,2015-12-31,ID_5,,http://regnskaber.virk.dk/20853033/ZG9rdW1lbnRsYWdlcjovLzAzLzE4Lzk1LzVlLzJiLzE3OWEtNDc0Yy04NWZjLTI1MzMwMzM1ZjhlNw.pdf,http://regnskaber.virk.dk/20853033/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzE2LzQyLzQyL2YyZGItNDk2Mi1hZGU2LTE3NzQ5YTBiODI4Yw.xml,true,"Maribo, 4930",C.E. Christiansens Vej 56,Til den daglige ledelse i Invest JC ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-06-13,2017-06-13,2010-06-10,2017-06-13,12901038.0,33035802.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Invest JC ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tina Ãrum Hansen,John Christiansen,aage maagensen,Nykredit Bank,Invest JC ApS,"aage maagensen, statsautoriseret revisionsaktieselskab",Dalby,2015-01-01,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,true,2017-06-13,Maribo,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24197064,indberetninger-20180424,2.509752,33035802.0,,2018-03-29T10:11:12.760Z,2017-06-14T04:12:43.180Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-01-BU,2017-06-14T04:12:43.358Z,,,,,,,,,9116237.0,6531.0,100000.0,9116237.0,8984484.0,0.0,9116237.0,131753.0,0.0,5315706.0,61162.0,3794000.0,0.0,50600.0,0.0,0.0,8833884.0,5315706.0,131753.0,58091.0,3794000.0,12500.0,0.0,
33035802,2016-01-01,2016-12-31,ID_0,,http://regnskaber.virk.dk/20853033/ZG9rdW1lbnRsYWdlcjovLzAzLzE4Lzk1LzVlLzJiLzE3OWEtNDc0Yy04NWZjLTI1MzMwMzM1ZjhlNw.pdf,http://regnskaber.virk.dk/20853033/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzE2LzQyLzQyL2YyZGItNDk2Mi1hZGU2LTE3NzQ5YTBiODI4Yw.xml,true,"Maribo, 4930",C.E. Christiansens Vej 56,Til den daglige ledelse i Invest JC ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-06-13,2017-06-13,2010-06-10,2017-06-13,12901038.0,33035802.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Invest JC ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tina Ãrum Hansen,John Christiansen,aage maagensen,Nykredit Bank,Invest JC ApS,"aage maagensen, statsautoriseret revisionsaktieselskab",Dalby,2015-01-01,2015-12-31,-218078.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,true,2017-06-13,Maribo,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24197064,indberetninger-20180424,2.509752,33035802.0,,2018-03-29T10:11:12.760Z,2017-06-14T04:12:43.180Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-01-BU,2017-06-14T04:12:43.358Z,75710.0,116869.0,299723.0,84776.0,147891.0,-195449.0,41159.0,22629.0,,,,,,,,,,,,,,,,,,,,,,,,
33035802,2016-01-01,2016-12-31,ID_1,,http://regnskaber.virk.dk/20853033/ZG9rdW1lbnRsYWdlcjovLzAzLzE4Lzk1LzVlLzJiLzE3OWEtNDc0Yy04NWZjLTI1MzMwMzM1ZjhlNw.pdf,http://regnskaber.virk.dk/20853033/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzE2LzQyLzQyL2YyZGItNDk2Mi1hZGU2LTE3NzQ5YTBiODI4Yw.xml,true,"Maribo, 4930",C.E. Christiansens Vej 56,Til den daglige ledelse i Invest JC ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-06-13,2017-06-13,2010-06-10,2017-06-13,12901038.0,33035802.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Invest JC ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tina Ãrum Hansen,John Christiansen,aage maagensen,Nykredit Bank,Invest JC ApS,"aage maagensen, statsautoriseret revisionsaktieselskab",Dalby,2015-01-01,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,true,2017-06-13,Maribo,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24197064,indberetninger-20180424,2.509752,33035802.0,,2018-03-29T10:11:12.760Z,2017-06-14T04:12:43.180Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-01-BU,2017-06-14T04:12:43.358Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33035802,2016-01-01,2016-12-31,ID_2,,http://regnskaber.virk.dk/20853033/ZG9rdW1lbnRsYWdlcjovLzAzLzE4Lzk1LzVlLzJiLzE3OWEtNDc0Yy04NWZjLTI1MzMwMzM1ZjhlNw.pdf,http://regnskaber.virk.dk/20853033/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzE2LzQyLzQyL2YyZGItNDk2Mi1hZGU2LTE3NzQ5YTBiODI4Yw.xml,true,"Maribo, 4930",C.E. Christiansens Vej 56,Til den daglige ledelse i Invest JC ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-06-13,2017-06-13,2010-06-10,2017-06-13,12901038.0,33035802.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Invest JC ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tina Ãrum Hansen,John Christiansen,aage maagensen,Nykredit Bank,Invest JC ApS,"aage maagensen, statsautoriseret revisionsaktieselskab",Dalby,2015-01-01,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,true,2017-06-13,Maribo,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24197064,indberetninger-20180424,2.509752,33035802.0,,2018-03-29T10:11:12.760Z,2017-06-14T04:12:43.180Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-01-BU,2017-06-14T04:12:43.358Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,John Christiansen
33035802,2016-01-01,2016-12-31,ID_3,,http://regnskaber.virk.dk/20853033/ZG9rdW1lbnRsYWdlcjovLzAzLzE4Lzk1LzVlLzJiLzE3OWEtNDc0Yy04NWZjLTI1MzMwMzM1ZjhlNw.pdf,http://regnskaber.virk.dk/20853033/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzE2LzQyLzQyL2YyZGItNDk2Mi1hZGU2LTE3NzQ5YTBiODI4Yw.xml,true,"Maribo, 4930",C.E. Christiansens Vej 56,Til den daglige ledelse i Invest JC ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-06-13,2017-06-13,2010-06-10,2017-06-13,12901038.0,33035802.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Invest JC ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tina Ãrum Hansen,John Christiansen,aage maagensen,Nykredit Bank,Invest JC ApS,"aage maagensen, statsautoriseret revisionsaktieselskab",Dalby,2015-01-01,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,true,2017-06-13,Maribo,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24197064,indberetninger-20180424,2.509752,33035802.0,,2018-03-29T10:11:12.760Z,2017-06-14T04:12:43.180Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-01-BU,2017-06-14T04:12:43.358Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33035802,2016-01-01,2016-12-31,ID_7,,http://regnskaber.virk.dk/20853033/ZG9rdW1lbnRsYWdlcjovLzAzLzE4Lzk1LzVlLzJiLzE3OWEtNDc0Yy04NWZjLTI1MzMwMzM1ZjhlNw.pdf,http://regnskaber.virk.dk/20853033/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzE2LzQyLzQyL2YyZGItNDk2Mi1hZGU2LTE3NzQ5YTBiODI4Yw.xml,true,"Maribo, 4930",C.E. Christiansens Vej 56,Til den daglige ledelse i Invest JC ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-06-13,2017-06-13,2010-06-10,2017-06-13,12901038.0,33035802.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Invest JC ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tina Ãrum Hansen,John Christiansen,aage maagensen,Nykredit Bank,Invest JC ApS,"aage maagensen, statsautoriseret revisionsaktieselskab",Dalby,2015-01-01,2015-12-31,-51700.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,true,2017-06-13,Maribo,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24197064,indberetninger-20180424,2.509752,33035802.0,,2018-03-29T10:11:12.760Z,2017-06-14T04:12:43.180Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-01-BU,2017-06-14T04:12:43.358Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33035802,2016-01-01,2016-12-31,ID_9,,http://regnskaber.virk.dk/20853033/ZG9rdW1lbnRsYWdlcjovLzAzLzE4Lzk1LzVlLzJiLzE3OWEtNDc0Yy04NWZjLTI1MzMwMzM1ZjhlNw.pdf,http://regnskaber.virk.dk/20853033/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzE2LzQyLzQyL2YyZGItNDk2Mi1hZGU2LTE3NzQ5YTBiODI4Yw.xml,true,"Maribo, 4930",C.E. Christiansens Vej 56,Til den daglige ledelse i Invest JC ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-06-13,2017-06-13,2010-06-10,2017-06-13,12901038.0,33035802.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Invest JC ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tina Ãrum Hansen,John Christiansen,aage maagensen,Nykredit Bank,Invest JC ApS,"aage maagensen, statsautoriseret revisionsaktieselskab",Dalby,2015-01-01,2015-12-31,269778.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,true,2017-06-13,Maribo,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24197064,indberetninger-20180424,2.509752,33035802.0,,2018-03-29T10:11:12.760Z,2017-06-14T04:12:43.180Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-01-BU,2017-06-14T04:12:43.358Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
