entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,Assets,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LiabilitiesAndEquity,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfLawFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,ProfitLoss,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,NameAndSurnameOfMemberOfExecutiveBoard
33035802,2013-01-01,2013-12-31,ID_10,,http://regnskaber.virk.dk/20853033/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzU2LzMzLzZjLzQ5NjktNDg5OS1hYzNlLTI1MzYxNzhhYTQ1YQ.pdf,http://regnskaber.virk.dk/20853033/ZG9rdW1lbnRsYWdlcjovLzAzLzEzL2YzLzRiLzYwLzk1YjYtNDAwZi1iOWVhLTZhODc1YTk2NjFlOQ.xml,"Klippinge, 4672",RÃ¥mosevej 11A,Til kapitalejerne i Invest JC ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2014 - 31-12-2014.",2015-05-25,2010-06-10,2015-05-28,0.0,33035802.0,15735376.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2014 - 31-12-2014 for Invest JC ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Christiansen,Nykredit Bank,"Elverdam, Faxe",Invest JC ApS,"bp-revision , registrerede revisorer FSR - danske revisorer",0.0,2014-12-31,2014-01-01,2015-05-25,Klippinge,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:5373207,indberetninger-20180424,2.5118406,33035802.0,,2018-03-30T23:38:12.841Z,2015-05-30T05:48:05.706Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-67-JW,2015-05-30T05:48:05.744Z,,,,,,,,
33035802,2013-01-01,2013-12-31,ID_12,,http://regnskaber.virk.dk/20853033/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzU2LzMzLzZjLzQ5NjktNDg5OS1hYzNlLTI1MzYxNzhhYTQ1YQ.pdf,http://regnskaber.virk.dk/20853033/ZG9rdW1lbnRsYWdlcjovLzAzLzEzL2YzLzRiLzYwLzk1YjYtNDAwZi1iOWVhLTZhODc1YTk2NjFlOQ.xml,"Klippinge, 4672",RÃ¥mosevej 11A,Til kapitalejerne i Invest JC ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2014 - 31-12-2014.",2015-05-25,2010-06-10,2015-05-28,0.0,33035802.0,15735376.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2014 - 31-12-2014 for Invest JC ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Christiansen,Nykredit Bank,"Elverdam, Faxe",Invest JC ApS,"bp-revision , registrerede revisorer FSR - danske revisorer",1241398.0,2014-12-31,2014-01-01,2015-05-25,Klippinge,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:5373207,indberetninger-20180424,2.5118406,33035802.0,,2018-03-30T23:38:12.841Z,2015-05-30T05:48:05.706Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-67-JW,2015-05-30T05:48:05.744Z,,,,,,,,
33035802,2013-01-01,2013-12-31,ID_14,,http://regnskaber.virk.dk/20853033/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzU2LzMzLzZjLzQ5NjktNDg5OS1hYzNlLTI1MzYxNzhhYTQ1YQ.pdf,http://regnskaber.virk.dk/20853033/ZG9rdW1lbnRsYWdlcjovLzAzLzEzL2YzLzRiLzYwLzk1YjYtNDAwZi1iOWVhLTZhODc1YTk2NjFlOQ.xml,"Klippinge, 4672",RÃ¥mosevej 11A,Til kapitalejerne i Invest JC ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2014 - 31-12-2014.",2015-05-25,2010-06-10,2015-05-28,0.0,33035802.0,15735376.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2014 - 31-12-2014 for Invest JC ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Christiansen,Nykredit Bank,"Elverdam, Faxe",Invest JC ApS,"bp-revision , registrerede revisorer FSR - danske revisorer",1241398.0,2014-12-31,2014-01-01,2015-05-25,Klippinge,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:5373207,indberetninger-20180424,2.5118406,33035802.0,,2018-03-30T23:38:12.841Z,2015-05-30T05:48:05.706Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-67-JW,2015-05-30T05:48:05.744Z,,,,,,,,
33035802,2013-01-01,2013-12-31,ID_6,,http://regnskaber.virk.dk/20853033/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzU2LzMzLzZjLzQ5NjktNDg5OS1hYzNlLTI1MzYxNzhhYTQ1YQ.pdf,http://regnskaber.virk.dk/20853033/ZG9rdW1lbnRsYWdlcjovLzAzLzEzL2YzLzRiLzYwLzk1YjYtNDAwZi1iOWVhLTZhODc1YTk2NjFlOQ.xml,"Klippinge, 4672",RÃ¥mosevej 11A,Til kapitalejerne i Invest JC ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2014 - 31-12-2014.",2015-05-25,2010-06-10,2015-05-28,0.0,33035802.0,15735376.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2014 - 31-12-2014 for Invest JC ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Christiansen,Nykredit Bank,"Elverdam, Faxe",Invest JC ApS,"bp-revision , registrerede revisorer FSR - danske revisorer",-1241398.0,2014-12-31,2014-01-01,2015-05-25,Klippinge,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:5373207,indberetninger-20180424,2.5118406,33035802.0,,2018-03-30T23:38:12.841Z,2015-05-30T05:48:05.706Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-67-JW,2015-05-30T05:48:05.744Z,-8762.0,-1298715.0,4331.0,89685.0,-1222123.0,-8762.0,19275.0,
33035802,2013-01-01,2013-12-31,ID_8,,http://regnskaber.virk.dk/20853033/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzU2LzMzLzZjLzQ5NjktNDg5OS1hYzNlLTI1MzYxNzhhYTQ1YQ.pdf,http://regnskaber.virk.dk/20853033/ZG9rdW1lbnRsYWdlcjovLzAzLzEzL2YzLzRiLzYwLzk1YjYtNDAwZi1iOWVhLTZhODc1YTk2NjFlOQ.xml,"Klippinge, 4672",RÃ¥mosevej 11A,Til kapitalejerne i Invest JC ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2014 - 31-12-2014.",2015-05-25,2010-06-10,2015-05-28,0.0,33035802.0,15735376.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2014 - 31-12-2014 for Invest JC ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Christiansen,Nykredit Bank,"Elverdam, Faxe",Invest JC ApS,"bp-revision , registrerede revisorer FSR - danske revisorer",0.0,2014-12-31,2014-01-01,2015-05-25,Klippinge,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:5373207,indberetninger-20180424,2.5118406,33035802.0,,2018-03-30T23:38:12.841Z,2015-05-30T05:48:05.706Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-67-JW,2015-05-30T05:48:05.744Z,,,,,,,,
33035802,2014-01-01,2014-12-31,ID_0,,http://regnskaber.virk.dk/20853033/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzU2LzMzLzZjLzQ5NjktNDg5OS1hYzNlLTI1MzYxNzhhYTQ1YQ.pdf,http://regnskaber.virk.dk/20853033/ZG9rdW1lbnRsYWdlcjovLzAzLzEzL2YzLzRiLzYwLzk1YjYtNDAwZi1iOWVhLTZhODc1YTk2NjFlOQ.xml,"Klippinge, 4672",RÃ¥mosevej 11A,Til kapitalejerne i Invest JC ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2014 - 31-12-2014.",2015-05-25,2010-06-10,2015-05-28,0.0,33035802.0,15735376.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2014 - 31-12-2014 for Invest JC ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Christiansen,Nykredit Bank,"Elverdam, Faxe",Invest JC ApS,"bp-revision , registrerede revisorer FSR - danske revisorer",,2014-12-31,2014-01-01,2015-05-25,Klippinge,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:5373207,indberetninger-20180424,2.5118406,33035802.0,,2018-03-30T23:38:12.841Z,2015-05-30T05:48:05.706Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-67-JW,2015-05-30T05:48:05.744Z,,,,,,,,
33035802,2014-01-01,2014-12-31,ID_1,,http://regnskaber.virk.dk/20853033/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzU2LzMzLzZjLzQ5NjktNDg5OS1hYzNlLTI1MzYxNzhhYTQ1YQ.pdf,http://regnskaber.virk.dk/20853033/ZG9rdW1lbnRsYWdlcjovLzAzLzEzL2YzLzRiLzYwLzk1YjYtNDAwZi1iOWVhLTZhODc1YTk2NjFlOQ.xml,"Klippinge, 4672",RÃ¥mosevej 11A,Til kapitalejerne i Invest JC ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2014 - 31-12-2014.",2015-05-25,2010-06-10,2015-05-28,0.0,33035802.0,15735376.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2014 - 31-12-2014 for Invest JC ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Christiansen,Nykredit Bank,"Elverdam, Faxe",Invest JC ApS,"bp-revision , registrerede revisorer FSR - danske revisorer",,2014-12-31,2014-01-01,2015-05-25,Klippinge,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:5373207,indberetninger-20180424,2.5118406,33035802.0,,2018-03-30T23:38:12.841Z,2015-05-30T05:48:05.706Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-67-JW,2015-05-30T05:48:05.744Z,,,,,,,,
33035802,2014-01-01,2014-12-31,ID_11,,http://regnskaber.virk.dk/20853033/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzU2LzMzLzZjLzQ5NjktNDg5OS1hYzNlLTI1MzYxNzhhYTQ1YQ.pdf,http://regnskaber.virk.dk/20853033/ZG9rdW1lbnRsYWdlcjovLzAzLzEzL2YzLzRiLzYwLzk1YjYtNDAwZi1iOWVhLTZhODc1YTk2NjFlOQ.xml,"Klippinge, 4672",RÃ¥mosevej 11A,Til kapitalejerne i Invest JC ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2014 - 31-12-2014.",2015-05-25,2010-06-10,2015-05-28,0.0,33035802.0,15735376.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2014 - 31-12-2014 for Invest JC ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Christiansen,Nykredit Bank,"Elverdam, Faxe",Invest JC ApS,"bp-revision , registrerede revisorer FSR - danske revisorer",1744909.0,2014-12-31,2014-01-01,2015-05-25,Klippinge,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:5373207,indberetninger-20180424,2.5118406,33035802.0,,2018-03-30T23:38:12.841Z,2015-05-30T05:48:05.706Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-67-JW,2015-05-30T05:48:05.744Z,,,,,,,,
33035802,2014-01-01,2014-12-31,ID_13,,http://regnskaber.virk.dk/20853033/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzU2LzMzLzZjLzQ5NjktNDg5OS1hYzNlLTI1MzYxNzhhYTQ1YQ.pdf,http://regnskaber.virk.dk/20853033/ZG9rdW1lbnRsYWdlcjovLzAzLzEzL2YzLzRiLzYwLzk1YjYtNDAwZi1iOWVhLTZhODc1YTk2NjFlOQ.xml,"Klippinge, 4672",RÃ¥mosevej 11A,Til kapitalejerne i Invest JC ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2014 - 31-12-2014.",2015-05-25,2010-06-10,2015-05-28,0.0,33035802.0,15735376.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2014 - 31-12-2014 for Invest JC ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Christiansen,Nykredit Bank,"Elverdam, Faxe",Invest JC ApS,"bp-revision , registrerede revisorer FSR - danske revisorer",-755091.0,2014-12-31,2014-01-01,2015-05-25,Klippinge,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:5373207,indberetninger-20180424,2.5118406,33035802.0,,2018-03-30T23:38:12.841Z,2015-05-30T05:48:05.706Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-67-JW,2015-05-30T05:48:05.744Z,,,,,,,,
33035802,2014-01-01,2014-12-31,ID_15,,http://regnskaber.virk.dk/20853033/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzU2LzMzLzZjLzQ5NjktNDg5OS1hYzNlLTI1MzYxNzhhYTQ1YQ.pdf,http://regnskaber.virk.dk/20853033/ZG9rdW1lbnRsYWdlcjovLzAzLzEzL2YzLzRiLzYwLzk1YjYtNDAwZi1iOWVhLTZhODc1YTk2NjFlOQ.xml,"Klippinge, 4672",RÃ¥mosevej 11A,Til kapitalejerne i Invest JC ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2014 - 31-12-2014.",2015-05-25,2010-06-10,2015-05-28,0.0,33035802.0,15735376.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2014 - 31-12-2014 for Invest JC ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Christiansen,Nykredit Bank,"Elverdam, Faxe",Invest JC ApS,"bp-revision , registrerede revisorer FSR - danske revisorer",,2014-12-31,2014-01-01,2015-05-25,Klippinge,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:5373207,indberetninger-20180424,2.5118406,33035802.0,,2018-03-30T23:38:12.841Z,2015-05-30T05:48:05.706Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-67-JW,2015-05-30T05:48:05.744Z,,,,,,,,
