entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,InvestmentProperty,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables,NameAndSurnameOfMemberOfExecutiveBoard
26213185,2017-01-01,2017-12-31,ID_10,,http://regnskaber.virk.dk/58131262/ZG9rdW1lbnRsYWdlcjovLzAzLzUxL2ZlLzE3LzNjLzMzZWMtNDI4ZS1iZGQ4LWFiMTFjZWRiZjAzOQ.pdf,http://regnskaber.virk.dk/58131262/ZG9rdW1lbnRsYWdlcjovLzAzLzVhLzhkLzdhLzBlLzgzZDAtNDJjNS04ZmJiLTc5ZTkxZmE1ODIyZQ.xml,true,"5700, Svendborg","""Kogtvedlund"", Kogtvedparken 17",Til kapitalejerne i Seafut ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-03-12,2019-03-12,2019-03-18,35486178.0,26213185.0,35486178.0,mne34290,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Seafut ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Jensby Jakobsen,Henning Jensen,RevisionsFirmaet Edelbo,Seafut ApS,"RevisionsFirmaet Edelbo, Statsautoriseret Revisionspartnerselskab",Svendborg,2017-01-01,2017-12-31,105800.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-03-12,Svendborg,RevisionspÃ¥tegning,urn:ofk:oid:26860152,indberetninger-20180424,2.5118406,26213185.0,AWmgGnjSRYGX6_YTGF7Q,2019-03-21T11:54:58.180Z,2019-03-21T11:54:42.661Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-47-UG,2019-03-21T11:54:42.852Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26213185,2017-01-01,2017-12-31,ID_12,,http://regnskaber.virk.dk/58131262/ZG9rdW1lbnRsYWdlcjovLzAzLzUxL2ZlLzE3LzNjLzMzZWMtNDI4ZS1iZGQ4LWFiMTFjZWRiZjAzOQ.pdf,http://regnskaber.virk.dk/58131262/ZG9rdW1lbnRsYWdlcjovLzAzLzVhLzhkLzdhLzBlLzgzZDAtNDJjNS04ZmJiLTc5ZTkxZmE1ODIyZQ.xml,true,"5700, Svendborg","""Kogtvedlund"", Kogtvedparken 17",Til kapitalejerne i Seafut ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-03-12,2019-03-12,2019-03-18,35486178.0,26213185.0,35486178.0,mne34290,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Seafut ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Jensby Jakobsen,Henning Jensen,RevisionsFirmaet Edelbo,Seafut ApS,"RevisionsFirmaet Edelbo, Statsautoriseret Revisionspartnerselskab",Svendborg,2017-01-01,2017-12-31,-59424.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-03-12,Svendborg,RevisionspÃ¥tegning,urn:ofk:oid:26860152,indberetninger-20180424,2.5118406,26213185.0,AWmgGnjSRYGX6_YTGF7Q,2019-03-21T11:54:58.180Z,2019-03-21T11:54:42.661Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-47-UG,2019-03-21T11:54:42.852Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26213185,2017-01-01,2017-12-31,ID_7,,http://regnskaber.virk.dk/58131262/ZG9rdW1lbnRsYWdlcjovLzAzLzUxL2ZlLzE3LzNjLzMzZWMtNDI4ZS1iZGQ4LWFiMTFjZWRiZjAzOQ.pdf,http://regnskaber.virk.dk/58131262/ZG9rdW1lbnRsYWdlcjovLzAzLzVhLzhkLzdhLzBlLzgzZDAtNDJjNS04ZmJiLTc5ZTkxZmE1ODIyZQ.xml,true,"5700, Svendborg","""Kogtvedlund"", Kogtvedparken 17",Til kapitalejerne i Seafut ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-03-12,2019-03-12,2019-03-18,35486178.0,26213185.0,35486178.0,mne34290,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Seafut ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Jensby Jakobsen,Henning Jensen,RevisionsFirmaet Edelbo,Seafut ApS,"RevisionsFirmaet Edelbo, Statsautoriseret Revisionspartnerselskab",Svendborg,2017-01-01,2017-12-31,728825.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-03-12,Svendborg,RevisionspÃ¥tegning,urn:ofk:oid:26860152,indberetninger-20180424,2.5118406,26213185.0,AWmgGnjSRYGX6_YTGF7Q,2019-03-21T11:54:58.180Z,2019-03-21T11:54:42.661Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-47-UG,2019-03-21T11:54:42.852Z,-78822.0,736381.0,23392.0,94657.0,728825.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
26213185,2017-01-01,2017-12-31,ID_8,,http://regnskaber.virk.dk/58131262/ZG9rdW1lbnRsYWdlcjovLzAzLzUxL2ZlLzE3LzNjLzMzZWMtNDI4ZS1iZGQ4LWFiMTFjZWRiZjAzOQ.pdf,http://regnskaber.virk.dk/58131262/ZG9rdW1lbnRsYWdlcjovLzAzLzVhLzhkLzdhLzBlLzgzZDAtNDJjNS04ZmJiLTc5ZTkxZmE1ODIyZQ.xml,true,"5700, Svendborg","""Kogtvedlund"", Kogtvedparken 17",Til kapitalejerne i Seafut ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-03-12,2019-03-12,2019-03-18,35486178.0,26213185.0,35486178.0,mne34290,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Seafut ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Jensby Jakobsen,Henning Jensen,RevisionsFirmaet Edelbo,Seafut ApS,"RevisionsFirmaet Edelbo, Statsautoriseret Revisionspartnerselskab",Svendborg,2017-01-01,2017-12-31,682449.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-03-12,Svendborg,RevisionspÃ¥tegning,urn:ofk:oid:26860152,indberetninger-20180424,2.5118406,26213185.0,AWmgGnjSRYGX6_YTGF7Q,2019-03-21T11:54:58.180Z,2019-03-21T11:54:42.661Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-47-UG,2019-03-21T11:54:42.852Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26213185,2017-12-31,2017-12-31,ID_6,,http://regnskaber.virk.dk/58131262/ZG9rdW1lbnRsYWdlcjovLzAzLzUxL2ZlLzE3LzNjLzMzZWMtNDI4ZS1iZGQ4LWFiMTFjZWRiZjAzOQ.pdf,http://regnskaber.virk.dk/58131262/ZG9rdW1lbnRsYWdlcjovLzAzLzVhLzhkLzdhLzBlLzgzZDAtNDJjNS04ZmJiLTc5ZTkxZmE1ODIyZQ.xml,true,"5700, Svendborg","""Kogtvedlund"", Kogtvedparken 17",Til kapitalejerne i Seafut ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-03-12,2019-03-12,2019-03-18,35486178.0,26213185.0,35486178.0,mne34290,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Seafut ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Jensby Jakobsen,Henning Jensen,RevisionsFirmaet Edelbo,Seafut ApS,"RevisionsFirmaet Edelbo, Statsautoriseret Revisionspartnerselskab",Svendborg,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-03-12,Svendborg,RevisionspÃ¥tegning,urn:ofk:oid:26860152,indberetninger-20180424,2.5118406,26213185.0,AWmgGnjSRYGX6_YTGF7Q,2019-03-21T11:54:58.180Z,2019-03-21T11:54:42.661Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-47-UG,2019-03-21T11:54:42.852Z,,,,,,,4084281.0,2819278.0,125000.0,3268070.0,0.0,3701911.0,0.0,4084281.0,382370.0,816211.0,816211.0,816211.0,411970.0,382370.0,35082.0,0.0,105800.0,0.0,3471111.0,411970.0,382370.0,36821.0,1739.0,
26213185,2018-01-01,2018-12-31,ID_0,,http://regnskaber.virk.dk/58131262/ZG9rdW1lbnRsYWdlcjovLzAzLzUxL2ZlLzE3LzNjLzMzZWMtNDI4ZS1iZGQ4LWFiMTFjZWRiZjAzOQ.pdf,http://regnskaber.virk.dk/58131262/ZG9rdW1lbnRsYWdlcjovLzAzLzVhLzhkLzdhLzBlLzgzZDAtNDJjNS04ZmJiLTc5ZTkxZmE1ODIyZQ.xml,true,"5700, Svendborg","""Kogtvedlund"", Kogtvedparken 17",Til kapitalejerne i Seafut ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-03-12,2019-03-12,2019-03-18,35486178.0,26213185.0,35486178.0,mne34290,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Seafut ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Jensby Jakobsen,Henning Jensen,RevisionsFirmaet Edelbo,Seafut ApS,"RevisionsFirmaet Edelbo, Statsautoriseret Revisionspartnerselskab",Svendborg,2017-01-01,2017-12-31,727310.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-03-12,Svendborg,RevisionspÃ¥tegning,urn:ofk:oid:26860152,indberetninger-20180424,2.5118406,26213185.0,AWmgGnjSRYGX6_YTGF7Q,2019-03-21T11:54:58.180Z,2019-03-21T11:54:42.661Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-47-UG,2019-03-21T11:54:42.852Z,-51224.0,864271.0,103983.0,18206.0,727270.0,-40.0,,,,,,,,,,,,,,,,,,,,,,,,
26213185,2018-01-01,2018-12-31,ID_1,,http://regnskaber.virk.dk/58131262/ZG9rdW1lbnRsYWdlcjovLzAzLzUxL2ZlLzE3LzNjLzMzZWMtNDI4ZS1iZGQ4LWFiMTFjZWRiZjAzOQ.pdf,http://regnskaber.virk.dk/58131262/ZG9rdW1lbnRsYWdlcjovLzAzLzVhLzhkLzdhLzBlLzgzZDAtNDJjNS04ZmJiLTc5ZTkxZmE1ODIyZQ.xml,true,"5700, Svendborg","""Kogtvedlund"", Kogtvedparken 17",Til kapitalejerne i Seafut ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-03-12,2019-03-12,2019-03-18,35486178.0,26213185.0,35486178.0,mne34290,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Seafut ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Jensby Jakobsen,Henning Jensen,RevisionsFirmaet Edelbo,Seafut ApS,"RevisionsFirmaet Edelbo, Statsautoriseret Revisionspartnerselskab",Svendborg,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-03-12,Svendborg,RevisionspÃ¥tegning,urn:ofk:oid:26860152,indberetninger-20180424,2.5118406,26213185.0,AWmgGnjSRYGX6_YTGF7Q,2019-03-21T11:54:58.180Z,2019-03-21T11:54:42.661Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-47-UG,2019-03-21T11:54:42.852Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26213185,2018-01-01,2018-12-31,ID_11,,http://regnskaber.virk.dk/58131262/ZG9rdW1lbnRsYWdlcjovLzAzLzUxL2ZlLzE3LzNjLzMzZWMtNDI4ZS1iZGQ4LWFiMTFjZWRiZjAzOQ.pdf,http://regnskaber.virk.dk/58131262/ZG9rdW1lbnRsYWdlcjovLzAzLzVhLzhkLzdhLzBlLzgzZDAtNDJjNS04ZmJiLTc5ZTkxZmE1ODIyZQ.xml,true,"5700, Svendborg","""Kogtvedlund"", Kogtvedparken 17",Til kapitalejerne i Seafut ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-03-12,2019-03-12,2019-03-18,35486178.0,26213185.0,35486178.0,mne34290,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Seafut ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Jensby Jakobsen,Henning Jensen,RevisionsFirmaet Edelbo,Seafut ApS,"RevisionsFirmaet Edelbo, Statsautoriseret Revisionspartnerselskab",Svendborg,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-03-12,Svendborg,RevisionspÃ¥tegning,urn:ofk:oid:26860152,indberetninger-20180424,2.5118406,26213185.0,AWmgGnjSRYGX6_YTGF7Q,2019-03-21T11:54:58.180Z,2019-03-21T11:54:42.661Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-47-UG,2019-03-21T11:54:42.852Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26213185,2018-01-01,2018-12-31,ID_13,,http://regnskaber.virk.dk/58131262/ZG9rdW1lbnRsYWdlcjovLzAzLzUxL2ZlLzE3LzNjLzMzZWMtNDI4ZS1iZGQ4LWFiMTFjZWRiZjAzOQ.pdf,http://regnskaber.virk.dk/58131262/ZG9rdW1lbnRsYWdlcjovLzAzLzVhLzhkLzdhLzBlLzgzZDAtNDJjNS04ZmJiLTc5ZTkxZmE1ODIyZQ.xml,true,"5700, Svendborg","""Kogtvedlund"", Kogtvedparken 17",Til kapitalejerne i Seafut ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-03-12,2019-03-12,2019-03-18,35486178.0,26213185.0,35486178.0,mne34290,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Seafut ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Jensby Jakobsen,Henning Jensen,RevisionsFirmaet Edelbo,Seafut ApS,"RevisionsFirmaet Edelbo, Statsautoriseret Revisionspartnerselskab",Svendborg,2017-01-01,2017-12-31,619310.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-03-12,Svendborg,RevisionspÃ¥tegning,urn:ofk:oid:26860152,indberetninger-20180424,2.5118406,26213185.0,AWmgGnjSRYGX6_YTGF7Q,2019-03-21T11:54:58.180Z,2019-03-21T11:54:42.661Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-47-UG,2019-03-21T11:54:42.852Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26213185,2018-01-01,2018-12-31,ID_2,,http://regnskaber.virk.dk/58131262/ZG9rdW1lbnRsYWdlcjovLzAzLzUxL2ZlLzE3LzNjLzMzZWMtNDI4ZS1iZGQ4LWFiMTFjZWRiZjAzOQ.pdf,http://regnskaber.virk.dk/58131262/ZG9rdW1lbnRsYWdlcjovLzAzLzVhLzhkLzdhLzBlLzgzZDAtNDJjNS04ZmJiLTc5ZTkxZmE1ODIyZQ.xml,true,"5700, Svendborg","""Kogtvedlund"", Kogtvedparken 17",Til kapitalejerne i Seafut ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-03-12,2019-03-12,2019-03-18,35486178.0,26213185.0,35486178.0,mne34290,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Seafut ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Jensby Jakobsen,Henning Jensen,RevisionsFirmaet Edelbo,Seafut ApS,"RevisionsFirmaet Edelbo, Statsautoriseret Revisionspartnerselskab",Svendborg,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-03-12,Svendborg,RevisionspÃ¥tegning,urn:ofk:oid:26860152,indberetninger-20180424,2.5118406,26213185.0,AWmgGnjSRYGX6_YTGF7Q,2019-03-21T11:54:58.180Z,2019-03-21T11:54:42.661Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-47-UG,2019-03-21T11:54:42.852Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
