entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdjustmentsForCurrentTaxOfPriorPeriod,AverageNumberOfEmployees,ClassOfReportingEntity,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,InformationOnTypeOfSubmittedReport,InterestExpenseAssignedToGroupEnterprises,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,OtherInterestIncome,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameOfAuditFirm,TypeOfAuditorAssistance,NameAndSurnameOfMemberOfExecutiveBoard
35405186,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/68150453/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzMyLzM0LzM3L2M2NGYtNDlkOC1iMTQ4LWY5NDJkMDE4ZmJkNw.pdf,http://regnskaber.virk.dk/68150453/ZG9rdW1lbnRsYWdlcjovLzAzL2FkLzgyL2QzLzc2Lzg4NjktNGUyZi04OWI0LWFlODBiOWMwOTUwZQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,11.0,SÃ¸nder Alle,8240 Risskov,Brunbjergvej 1,DK-8000 Aarhus C,Kystvejen 29,-887.0,3.0,Regnskabsklasse B,249705.0,2018-03-05,2013-07-23,2018-03-05,9214.0,Statsautoriseret revisor,2545037.0,3793855.0,20222670.0,35405186.0,20222670.0,mne32168,Ãrsrapport,27500.0,Jesper L. Christensen,RenÃ© Liendgaard Rasmussen,Spar Nord,Inter-Sign ApS,BDO Statsautoriseret revisionsaktieselskab,190456.0,124242.0,0.0,96742.0,0.0,Aarhus,46540.0,2016-01-01,2016-12-31,866544.0,1115362.0,1239604.0,Aarhus,2017-12-31,2017-01-01,true,2018-03-05,Aarhus,16412.0,248818.0,2291629.0,urn:ofk:oid:25170305,indberetninger-20180424,2.5097342,35405186.0,,2018-04-04T05:55:00.520Z,2018-03-13T09:35:43.518Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-63-VL,2018-03-13T09:35:43.719Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35405186,2016-01-01,2016-12-31,c195,,http://regnskaber.virk.dk/68150453/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzMyLzM0LzM3L2M2NGYtNDlkOC1iMTQ4LWY5NDJkMDE4ZmJkNw.pdf,http://regnskaber.virk.dk/68150453/ZG9rdW1lbnRsYWdlcjovLzAzL2FkLzgyL2QzLzc2Lzg4NjktNGUyZi04OWI0LWFlODBiOWMwOTUwZQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,11.0,SÃ¸nder Alle,8240 Risskov,Brunbjergvej 1,DK-8000 Aarhus C,Kystvejen 29,,,Regnskabsklasse B,,2018-03-05,2013-07-23,2018-03-05,,Statsautoriseret revisor,,,20222670.0,35405186.0,20222670.0,mne32168,Ãrsrapport,,Jesper L. Christensen,RenÃ© Liendgaard Rasmussen,Spar Nord,Inter-Sign ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,Aarhus,,2016-01-01,2016-12-31,866544.0,,,Aarhus,2017-12-31,2017-01-01,true,2018-03-05,Aarhus,,,,urn:ofk:oid:25170305,indberetninger-20180424,2.5097342,35405186.0,,2018-04-04T05:55:00.520Z,2018-03-13T09:35:43.518Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-63-VL,2018-03-13T09:35:43.719Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35405186,2016-12-31,2016-12-31,c172,,http://regnskaber.virk.dk/68150453/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzMyLzM0LzM3L2M2NGYtNDlkOC1iMTQ4LWY5NDJkMDE4ZmJkNw.pdf,http://regnskaber.virk.dk/68150453/ZG9rdW1lbnRsYWdlcjovLzAzL2FkLzgyL2QzLzc2Lzg4NjktNGUyZi04OWI0LWFlODBiOWMwOTUwZQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,11.0,SÃ¸nder Alle,8240 Risskov,Brunbjergvej 1,DK-8000 Aarhus C,Kystvejen 29,,,Regnskabsklasse B,,2018-03-05,2013-07-23,2018-03-05,,Statsautoriseret revisor,,,20222670.0,35405186.0,20222670.0,mne32168,Ãrsrapport,,Jesper L. Christensen,RenÃ© Liendgaard Rasmussen,Spar Nord,Inter-Sign ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,Aarhus,,2016-01-01,2016-12-31,,,,Aarhus,2017-12-31,2017-01-01,true,2018-03-05,Aarhus,,,,urn:ofk:oid:25170305,indberetninger-20180424,2.5097342,35405186.0,,2018-04-04T05:55:00.520Z,2018-03-13T09:35:43.518Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-63-VL,2018-03-13T09:35:43.719Z,8508176.0,1666740.0,80000.0,0.0,43370.0,2343258.0,18429.0,3027833.0,8508176.0,6164285.0,45675.0,3027833.0,64104.0,45675.0,1599630.0,606.0,18429.0,633.0,633.0,2263258.0,2670668.0,6164285.0,523807.0,3749499.0,0.0,0.0,42283.0,1370180.0,3663240.0,,,
35405186,2017-01-01,2017-01-01,c226,,http://regnskaber.virk.dk/68150453/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzMyLzM0LzM3L2M2NGYtNDlkOC1iMTQ4LWY5NDJkMDE4ZmJkNw.pdf,http://regnskaber.virk.dk/68150453/ZG9rdW1lbnRsYWdlcjovLzAzL2FkLzgyL2QzLzc2Lzg4NjktNGUyZi04OWI0LWFlODBiOWMwOTUwZQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,11.0,SÃ¸nder Alle,8240 Risskov,Brunbjergvej 1,DK-8000 Aarhus C,Kystvejen 29,,,Regnskabsklasse B,,2018-03-05,2013-07-23,2018-03-05,,Statsautoriseret revisor,,,20222670.0,35405186.0,20222670.0,mne32168,Ãrsrapport,,Jesper L. Christensen,RenÃ© Liendgaard Rasmussen,Spar Nord,Inter-Sign ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,Aarhus,,2016-01-01,2016-12-31,,,,Aarhus,2017-12-31,2017-01-01,true,2018-03-05,Aarhus,,,,urn:ofk:oid:25170305,indberetninger-20180424,2.5097342,35405186.0,,2018-04-04T05:55:00.520Z,2018-03-13T09:35:43.518Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-63-VL,2018-03-13T09:35:43.719Z,,,,,,80000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
35405186,2017-01-01,2017-01-01,c253,,http://regnskaber.virk.dk/68150453/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzMyLzM0LzM3L2M2NGYtNDlkOC1iMTQ4LWY5NDJkMDE4ZmJkNw.pdf,http://regnskaber.virk.dk/68150453/ZG9rdW1lbnRsYWdlcjovLzAzL2FkLzgyL2QzLzc2Lzg4NjktNGUyZi04OWI0LWFlODBiOWMwOTUwZQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,11.0,SÃ¸nder Alle,8240 Risskov,Brunbjergvej 1,DK-8000 Aarhus C,Kystvejen 29,,,Regnskabsklasse B,,2018-03-05,2013-07-23,2018-03-05,,Statsautoriseret revisor,,,20222670.0,35405186.0,20222670.0,mne32168,Ãrsrapport,,Jesper L. Christensen,RenÃ© Liendgaard Rasmussen,Spar Nord,Inter-Sign ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,Aarhus,,2016-01-01,2016-12-31,,,,Aarhus,2017-12-31,2017-01-01,true,2018-03-05,Aarhus,,,,urn:ofk:oid:25170305,indberetninger-20180424,2.5097342,35405186.0,,2018-04-04T05:55:00.520Z,2018-03-13T09:35:43.518Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-63-VL,2018-03-13T09:35:43.719Z,,,,,,2263258.0,,,,,,,,,,,,,,,,,,,,,,,,,,
35405186,2017-01-01,2017-12-31,c173,,http://regnskaber.virk.dk/68150453/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzMyLzM0LzM3L2M2NGYtNDlkOC1iMTQ4LWY5NDJkMDE4ZmJkNw.pdf,http://regnskaber.virk.dk/68150453/ZG9rdW1lbnRsYWdlcjovLzAzL2FkLzgyL2QzLzc2Lzg4NjktNGUyZi04OWI0LWFlODBiOWMwOTUwZQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,11.0,SÃ¸nder Alle,8240 Risskov,Brunbjergvej 1,DK-8000 Aarhus C,Kystvejen 29,-1172.0,3.0,Regnskabsklasse B,416856.0,2018-03-05,2013-07-23,2018-03-05,9214.0,Statsautoriseret revisor,2815815.0,4758459.0,20222670.0,35405186.0,20222670.0,mne32168,Ãrsrapport,7545.0,Jesper L. Christensen,RenÃ© Liendgaard Rasmussen,Spar Nord,Inter-Sign ApS,BDO Statsautoriseret revisionsaktieselskab,261558.0,56931.0,4372.0,49386.0,4372.0,Aarhus,103148.0,2016-01-01,2016-12-31,1465187.0,1880871.0,1933430.0,Aarhus,2017-12-31,2017-01-01,true,2018-03-05,Aarhus,10058.0,415684.0,2441051.0,urn:ofk:oid:25170305,indberetninger-20180424,2.5097342,35405186.0,,2018-04-04T05:55:00.520Z,2018-03-13T09:35:43.518Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-63-VL,2018-03-13T09:35:43.719Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,ErklÃ¦ring om udvidet gennemgang,
35405186,2017-01-01,2017-12-31,c194,,http://regnskaber.virk.dk/68150453/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzMyLzM0LzM3L2M2NGYtNDlkOC1iMTQ4LWY5NDJkMDE4ZmJkNw.pdf,http://regnskaber.virk.dk/68150453/ZG9rdW1lbnRsYWdlcjovLzAzL2FkLzgyL2QzLzc2Lzg4NjktNGUyZi04OWI0LWFlODBiOWMwOTUwZQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,11.0,SÃ¸nder Alle,8240 Risskov,Brunbjergvej 1,DK-8000 Aarhus C,Kystvejen 29,,,Regnskabsklasse B,,2018-03-05,2013-07-23,2018-03-05,,Statsautoriseret revisor,,,20222670.0,35405186.0,20222670.0,mne32168,Ãrsrapport,,Jesper L. Christensen,RenÃ© Liendgaard Rasmussen,Spar Nord,Inter-Sign ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,Aarhus,,2016-01-01,2016-12-31,1465187.0,,,Aarhus,2017-12-31,2017-01-01,true,2018-03-05,Aarhus,,,,urn:ofk:oid:25170305,indberetninger-20180424,2.5097342,35405186.0,,2018-04-04T05:55:00.520Z,2018-03-13T09:35:43.518Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-63-VL,2018-03-13T09:35:43.719Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35405186,2017-01-01,2017-12-31,c254,,http://regnskaber.virk.dk/68150453/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzMyLzM0LzM3L2M2NGYtNDlkOC1iMTQ4LWY5NDJkMDE4ZmJkNw.pdf,http://regnskaber.virk.dk/68150453/ZG9rdW1lbnRsYWdlcjovLzAzL2FkLzgyL2QzLzc2Lzg4NjktNGUyZi04OWI0LWFlODBiOWMwOTUwZQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,11.0,SÃ¸nder Alle,8240 Risskov,Brunbjergvej 1,DK-8000 Aarhus C,Kystvejen 29,,,Regnskabsklasse B,,2018-03-05,2013-07-23,2018-03-05,,Statsautoriseret revisor,,,20222670.0,35405186.0,20222670.0,mne32168,Ãrsrapport,,Jesper L. Christensen,RenÃ© Liendgaard Rasmussen,Spar Nord,Inter-Sign ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,Aarhus,,2016-01-01,2016-12-31,1465187.0,,,Aarhus,2017-12-31,2017-01-01,true,2018-03-05,Aarhus,,,,urn:ofk:oid:25170305,indberetninger-20180424,2.5097342,35405186.0,,2018-04-04T05:55:00.520Z,2018-03-13T09:35:43.518Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-63-VL,2018-03-13T09:35:43.719Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35405186,2017-01-01,2017-12-31,c321,,http://regnskaber.virk.dk/68150453/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzMyLzM0LzM3L2M2NGYtNDlkOC1iMTQ4LWY5NDJkMDE4ZmJkNw.pdf,http://regnskaber.virk.dk/68150453/ZG9rdW1lbnRsYWdlcjovLzAzL2FkLzgyL2QzLzc2Lzg4NjktNGUyZi04OWI0LWFlODBiOWMwOTUwZQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,11.0,SÃ¸nder Alle,8240 Risskov,Brunbjergvej 1,DK-8000 Aarhus C,Kystvejen 29,,,Regnskabsklasse B,,2018-03-05,2013-07-23,2018-03-05,,Statsautoriseret revisor,,,20222670.0,35405186.0,20222670.0,mne32168,Ãrsrapport,,Jesper L. Christensen,RenÃ© Liendgaard Rasmussen,Spar Nord,Inter-Sign ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,Aarhus,,2016-01-01,2016-12-31,,,,Aarhus,2017-12-31,2017-01-01,true,2018-03-05,Aarhus,,,,urn:ofk:oid:25170305,indberetninger-20180424,2.5097342,35405186.0,,2018-04-04T05:55:00.520Z,2018-03-13T09:35:43.518Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-63-VL,2018-03-13T09:35:43.719Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,,
35405186,2017-01-01,2017-12-31,c637,,http://regnskaber.virk.dk/68150453/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzMyLzM0LzM3L2M2NGYtNDlkOC1iMTQ4LWY5NDJkMDE4ZmJkNw.pdf,http://regnskaber.virk.dk/68150453/ZG9rdW1lbnRsYWdlcjovLzAzL2FkLzgyL2QzLzc2Lzg4NjktNGUyZi04OWI0LWFlODBiOWMwOTUwZQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,11.0,SÃ¸nder Alle,8240 Risskov,Brunbjergvej 1,DK-8000 Aarhus C,Kystvejen 29,,,Regnskabsklasse B,,2018-03-05,2013-07-23,2018-03-05,,Statsautoriseret revisor,,,20222670.0,35405186.0,20222670.0,mne32168,Ãrsrapport,,Jesper L. Christensen,RenÃ© Liendgaard Rasmussen,Spar Nord,Inter-Sign ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,Aarhus,,2016-01-01,2016-12-31,,,,Aarhus,2017-12-31,2017-01-01,true,2018-03-05,Aarhus,,,,urn:ofk:oid:25170305,indberetninger-20180424,2.5097342,35405186.0,,2018-04-04T05:55:00.520Z,2018-03-13T09:35:43.518Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-63-VL,2018-03-13T09:35:43.719Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RenÃ© Liendgaard Rasmussen
