entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,EmailOfReportingEntity,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,NoncurrentAssets,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,OtherReserves,RetainedEarnings,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,NameAndSurnameOfMemberOfSupervisoryBoard
34353670,2015-01-01,2015-12-31,c5,http://regnskaber.virk.dk/07635343/ZG9rdW1lbnRsYWdlcjovLzAzL2M1LzcxLzBmL2ZiLzE0ZmYtNGJhOS04MGI3LTI3ODQ2YTA0MGFkMQ.xhtml,http://regnskaber.virk.dk/07635343/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzY5LzY3L2Y2LzVhZWItNDc5OS04NjY1LTUyZGRiNzdhZmFlNg.pdf,http://regnskaber.virk.dk/07635343/ZG9rdW1lbnRsYWdlcjovLzAzL2UyL2NiL2JlL2M3LzY2ODQtNGE5Ny04YmY4LWVhNjI2ODVlNjFmMg.xml,true,Danmark,DK,KÃ¸benhavn V,1620.0,8.0,Vesterbrogade,KÃ¸benhavn S,2300.0,6.0,Strandlodsvej,2300 KÃ¸benhavn S,Strandlodsvej 6 B,Regnskabsklasse B,2017-06-12,2017-06-12,info@pixlabs.dk,0.0,34353670.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,443750.0,1940000.0,1940000.0,Jannie Villerup,Klaus Walkusch,NORDEA,PIXLAB A/S,klaus walkusch,1940000.0,KÃ¸benhavn,2015-01-01,2015-12-31,0.0,0.0,0.0,2016-12-31,2016-01-01,0.0,false,false,443750.0,443750.0,Det er besluttet at selskabet ikke skal have revisor i det kommende regnskabsaÌr.,31214880.0,false,false,Ingen bistand,urn:ofk:oid:24206642,indberetninger-20180424,2.5949445,34353670.0,,2018-03-29T11:00:54.949Z,2017-06-14T15:47:48.934Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-08-XM,2017-06-14T15:47:49.135Z,,,,,,,,,,
34353670,2015-01-01,2015-12-31,c7,http://regnskaber.virk.dk/07635343/ZG9rdW1lbnRsYWdlcjovLzAzL2M1LzcxLzBmL2ZiLzE0ZmYtNGJhOS04MGI3LTI3ODQ2YTA0MGFkMQ.xhtml,http://regnskaber.virk.dk/07635343/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzY5LzY3L2Y2LzVhZWItNDc5OS04NjY1LTUyZGRiNzdhZmFlNg.pdf,http://regnskaber.virk.dk/07635343/ZG9rdW1lbnRsYWdlcjovLzAzL2UyL2NiL2JlL2M3LzY2ODQtNGE5Ny04YmY4LWVhNjI2ODVlNjFmMg.xml,true,Danmark,DK,KÃ¸benhavn V,1620.0,8.0,Vesterbrogade,KÃ¸benhavn S,2300.0,6.0,Strandlodsvej,2300 KÃ¸benhavn S,Strandlodsvej 6 B,Regnskabsklasse B,2017-06-12,2017-06-12,info@pixlabs.dk,,34353670.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,443750.0,1940000.0,1940000.0,Jannie Villerup,Klaus Walkusch,NORDEA,PIXLAB A/S,klaus walkusch,1940000.0,KÃ¸benhavn,2015-01-01,2015-12-31,0.0,,,2016-12-31,2016-01-01,,false,false,443750.0,443750.0,Det er besluttet at selskabet ikke skal have revisor i det kommende regnskabsaÌr.,31214880.0,false,false,Ingen bistand,urn:ofk:oid:24206642,indberetninger-20180424,2.5949445,34353670.0,,2018-03-29T11:00:54.949Z,2017-06-14T15:47:48.934Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-08-XM,2017-06-14T15:47:49.135Z,,,,,,,,,,
34353670,2015-12-31,2015-12-31,c9,http://regnskaber.virk.dk/07635343/ZG9rdW1lbnRsYWdlcjovLzAzL2M1LzcxLzBmL2ZiLzE0ZmYtNGJhOS04MGI3LTI3ODQ2YTA0MGFkMQ.xhtml,http://regnskaber.virk.dk/07635343/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzY5LzY3L2Y2LzVhZWItNDc5OS04NjY1LTUyZGRiNzdhZmFlNg.pdf,http://regnskaber.virk.dk/07635343/ZG9rdW1lbnRsYWdlcjovLzAzL2UyL2NiL2JlL2M3LzY2ODQtNGE5Ny04YmY4LWVhNjI2ODVlNjFmMg.xml,true,Danmark,DK,KÃ¸benhavn V,1620.0,8.0,Vesterbrogade,KÃ¸benhavn S,2300.0,6.0,Strandlodsvej,2300 KÃ¸benhavn S,Strandlodsvej 6 B,Regnskabsklasse B,2017-06-12,2017-06-12,info@pixlabs.dk,,34353670.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,443750.0,1940000.0,1940000.0,Jannie Villerup,Klaus Walkusch,NORDEA,PIXLAB A/S,klaus walkusch,1940000.0,KÃ¸benhavn,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,443750.0,443750.0,Det er besluttet at selskabet ikke skal have revisor i det kommende regnskabsaÌr.,31214880.0,false,false,Ingen bistand,urn:ofk:oid:24206642,indberetninger-20180424,2.5949445,34353670.0,,2018-03-29T11:00:54.949Z,2017-06-14T15:47:48.934Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-08-XM,2017-06-14T15:47:49.135Z,1496250.0,500000.0,1496250.0,1496250.0,1496250.0,1000000.0,-3750.0,1496250.0,1496250.0,
34353670,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/07635343/ZG9rdW1lbnRsYWdlcjovLzAzL2M1LzcxLzBmL2ZiLzE0ZmYtNGJhOS04MGI3LTI3ODQ2YTA0MGFkMQ.xhtml,http://regnskaber.virk.dk/07635343/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzY5LzY3L2Y2LzVhZWItNDc5OS04NjY1LTUyZGRiNzdhZmFlNg.pdf,http://regnskaber.virk.dk/07635343/ZG9rdW1lbnRsYWdlcjovLzAzL2UyL2NiL2JlL2M3LzY2ODQtNGE5Ny04YmY4LWVhNjI2ODVlNjFmMg.xml,true,Danmark,DK,KÃ¸benhavn V,1620.0,8.0,Vesterbrogade,KÃ¸benhavn S,2300.0,6.0,Strandlodsvej,2300 KÃ¸benhavn S,Strandlodsvej 6 B,Regnskabsklasse B,2017-06-12,2017-06-12,info@pixlabs.dk,0.0,34353670.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,443750.0,1940000.0,1940000.0,Jannie Villerup,Klaus Walkusch,NORDEA,PIXLAB A/S,klaus walkusch,1940000.0,KÃ¸benhavn,2015-01-01,2015-12-31,0.0,0.0,0.0,2016-12-31,2016-01-01,0.0,false,false,443750.0,443750.0,Det er besluttet at selskabet ikke skal have revisor i det kommende regnskabsaÌr.,31214880.0,false,false,Ingen bistand,urn:ofk:oid:24206642,indberetninger-20180424,2.5949445,34353670.0,,2018-03-29T11:00:54.949Z,2017-06-14T15:47:48.934Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-08-XM,2017-06-14T15:47:49.135Z,,,,,,,,,,
34353670,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/07635343/ZG9rdW1lbnRsYWdlcjovLzAzL2M1LzcxLzBmL2ZiLzE0ZmYtNGJhOS04MGI3LTI3ODQ2YTA0MGFkMQ.xhtml,http://regnskaber.virk.dk/07635343/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzY5LzY3L2Y2LzVhZWItNDc5OS04NjY1LTUyZGRiNzdhZmFlNg.pdf,http://regnskaber.virk.dk/07635343/ZG9rdW1lbnRsYWdlcjovLzAzL2UyL2NiL2JlL2M3LzY2ODQtNGE5Ny04YmY4LWVhNjI2ODVlNjFmMg.xml,true,Danmark,DK,KÃ¸benhavn V,1620.0,8.0,Vesterbrogade,KÃ¸benhavn S,2300.0,6.0,Strandlodsvej,2300 KÃ¸benhavn S,Strandlodsvej 6 B,Regnskabsklasse B,2017-06-12,2017-06-12,info@pixlabs.dk,,34353670.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,443750.0,1940000.0,1940000.0,Jannie Villerup,Klaus Walkusch,NORDEA,PIXLAB A/S,klaus walkusch,1940000.0,KÃ¸benhavn,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,443750.0,443750.0,Det er besluttet at selskabet ikke skal have revisor i det kommende regnskabsaÌr.,31214880.0,false,false,Ingen bistand,urn:ofk:oid:24206642,indberetninger-20180424,2.5949445,34353670.0,,2018-03-29T11:00:54.949Z,2017-06-14T15:47:48.934Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-08-XM,2017-06-14T15:47:49.135Z,,,,,,,,,,
34353670,2016-01-01,2016-12-31,c2,http://regnskaber.virk.dk/07635343/ZG9rdW1lbnRsYWdlcjovLzAzL2M1LzcxLzBmL2ZiLzE0ZmYtNGJhOS04MGI3LTI3ODQ2YTA0MGFkMQ.xhtml,http://regnskaber.virk.dk/07635343/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzY5LzY3L2Y2LzVhZWItNDc5OS04NjY1LTUyZGRiNzdhZmFlNg.pdf,http://regnskaber.virk.dk/07635343/ZG9rdW1lbnRsYWdlcjovLzAzL2UyL2NiL2JlL2M3LzY2ODQtNGE5Ny04YmY4LWVhNjI2ODVlNjFmMg.xml,true,Danmark,DK,KÃ¸benhavn V,1620.0,8.0,Vesterbrogade,KÃ¸benhavn S,2300.0,6.0,Strandlodsvej,2300 KÃ¸benhavn S,Strandlodsvej 6 B,Regnskabsklasse B,2017-06-12,2017-06-12,info@pixlabs.dk,,34353670.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,443750.0,1940000.0,1940000.0,Jannie Villerup,Klaus Walkusch,NORDEA,PIXLAB A/S,klaus walkusch,1940000.0,KÃ¸benhavn,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,443750.0,443750.0,Det er besluttet at selskabet ikke skal have revisor i det kommende regnskabsaÌr.,31214880.0,false,false,Ingen bistand,urn:ofk:oid:24206642,indberetninger-20180424,2.5949445,34353670.0,,2018-03-29T11:00:54.949Z,2017-06-14T15:47:48.934Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-08-XM,2017-06-14T15:47:49.135Z,,,,,,,,,,Klaus Walkusch
34353670,2016-01-01,2016-12-31,c3,http://regnskaber.virk.dk/07635343/ZG9rdW1lbnRsYWdlcjovLzAzL2M1LzcxLzBmL2ZiLzE0ZmYtNGJhOS04MGI3LTI3ODQ2YTA0MGFkMQ.xhtml,http://regnskaber.virk.dk/07635343/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzY5LzY3L2Y2LzVhZWItNDc5OS04NjY1LTUyZGRiNzdhZmFlNg.pdf,http://regnskaber.virk.dk/07635343/ZG9rdW1lbnRsYWdlcjovLzAzL2UyL2NiL2JlL2M3LzY2ODQtNGE5Ny04YmY4LWVhNjI2ODVlNjFmMg.xml,true,Danmark,DK,KÃ¸benhavn V,1620.0,8.0,Vesterbrogade,KÃ¸benhavn S,2300.0,6.0,Strandlodsvej,2300 KÃ¸benhavn S,Strandlodsvej 6 B,Regnskabsklasse B,2017-06-12,2017-06-12,info@pixlabs.dk,,34353670.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,443750.0,1940000.0,1940000.0,Jannie Villerup,Klaus Walkusch,NORDEA,PIXLAB A/S,klaus walkusch,1940000.0,KÃ¸benhavn,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,443750.0,443750.0,Det er besluttet at selskabet ikke skal have revisor i det kommende regnskabsaÌr.,31214880.0,false,false,Ingen bistand,urn:ofk:oid:24206642,indberetninger-20180424,2.5949445,34353670.0,,2018-03-29T11:00:54.949Z,2017-06-14T15:47:48.934Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-08-XM,2017-06-14T15:47:49.135Z,,,,,,,,,,Jannie Villerup Walkusch
34353670,2016-01-01,2016-12-31,c4,http://regnskaber.virk.dk/07635343/ZG9rdW1lbnRsYWdlcjovLzAzL2M1LzcxLzBmL2ZiLzE0ZmYtNGJhOS04MGI3LTI3ODQ2YTA0MGFkMQ.xhtml,http://regnskaber.virk.dk/07635343/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzY5LzY3L2Y2LzVhZWItNDc5OS04NjY1LTUyZGRiNzdhZmFlNg.pdf,http://regnskaber.virk.dk/07635343/ZG9rdW1lbnRsYWdlcjovLzAzL2UyL2NiL2JlL2M3LzY2ODQtNGE5Ny04YmY4LWVhNjI2ODVlNjFmMg.xml,true,Danmark,DK,KÃ¸benhavn V,1620.0,8.0,Vesterbrogade,KÃ¸benhavn S,2300.0,6.0,Strandlodsvej,2300 KÃ¸benhavn S,Strandlodsvej 6 B,Regnskabsklasse B,2017-06-12,2017-06-12,info@pixlabs.dk,,34353670.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,443750.0,1940000.0,1940000.0,Jannie Villerup,Klaus Walkusch,NORDEA,PIXLAB A/S,klaus walkusch,1940000.0,KÃ¸benhavn,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,443750.0,443750.0,Det er besluttet at selskabet ikke skal have revisor i det kommende regnskabsaÌr.,31214880.0,false,false,Ingen bistand,urn:ofk:oid:24206642,indberetninger-20180424,2.5949445,34353670.0,,2018-03-29T11:00:54.949Z,2017-06-14T15:47:48.934Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-08-XM,2017-06-14T15:47:49.135Z,,,,,,,,,,Jeppe Kragmann
34353670,2016-01-01,2016-12-31,c6,http://regnskaber.virk.dk/07635343/ZG9rdW1lbnRsYWdlcjovLzAzL2M1LzcxLzBmL2ZiLzE0ZmYtNGJhOS04MGI3LTI3ODQ2YTA0MGFkMQ.xhtml,http://regnskaber.virk.dk/07635343/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzY5LzY3L2Y2LzVhZWItNDc5OS04NjY1LTUyZGRiNzdhZmFlNg.pdf,http://regnskaber.virk.dk/07635343/ZG9rdW1lbnRsYWdlcjovLzAzL2UyL2NiL2JlL2M3LzY2ODQtNGE5Ny04YmY4LWVhNjI2ODVlNjFmMg.xml,true,Danmark,DK,KÃ¸benhavn V,1620.0,8.0,Vesterbrogade,KÃ¸benhavn S,2300.0,6.0,Strandlodsvej,2300 KÃ¸benhavn S,Strandlodsvej 6 B,Regnskabsklasse B,2017-06-12,2017-06-12,info@pixlabs.dk,,34353670.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,443750.0,1940000.0,1940000.0,Jannie Villerup,Klaus Walkusch,NORDEA,PIXLAB A/S,klaus walkusch,1940000.0,KÃ¸benhavn,2015-01-01,2015-12-31,0.0,,,2016-12-31,2016-01-01,,false,false,443750.0,443750.0,Det er besluttet at selskabet ikke skal have revisor i det kommende regnskabsaÌr.,31214880.0,false,false,Ingen bistand,urn:ofk:oid:24206642,indberetninger-20180424,2.5949445,34353670.0,,2018-03-29T11:00:54.949Z,2017-06-14T15:47:48.934Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-08-XM,2017-06-14T15:47:49.135Z,,,,,,,,,,
34353670,2016-12-31,2016-12-31,c8,http://regnskaber.virk.dk/07635343/ZG9rdW1lbnRsYWdlcjovLzAzL2M1LzcxLzBmL2ZiLzE0ZmYtNGJhOS04MGI3LTI3ODQ2YTA0MGFkMQ.xhtml,http://regnskaber.virk.dk/07635343/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzY5LzY3L2Y2LzVhZWItNDc5OS04NjY1LTUyZGRiNzdhZmFlNg.pdf,http://regnskaber.virk.dk/07635343/ZG9rdW1lbnRsYWdlcjovLzAzL2UyL2NiL2JlL2M3LzY2ODQtNGE5Ny04YmY4LWVhNjI2ODVlNjFmMg.xml,true,Danmark,DK,KÃ¸benhavn V,1620.0,8.0,Vesterbrogade,KÃ¸benhavn S,2300.0,6.0,Strandlodsvej,2300 KÃ¸benhavn S,Strandlodsvej 6 B,Regnskabsklasse B,2017-06-12,2017-06-12,info@pixlabs.dk,,34353670.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,443750.0,1940000.0,1940000.0,Jannie Villerup,Klaus Walkusch,NORDEA,PIXLAB A/S,klaus walkusch,1940000.0,KÃ¸benhavn,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,443750.0,443750.0,Det er besluttet at selskabet ikke skal have revisor i det kommende regnskabsaÌr.,31214880.0,false,false,Ingen bistand,urn:ofk:oid:24206642,indberetninger-20180424,2.5949445,34353670.0,,2018-03-29T11:00:54.949Z,2017-06-14T15:47:48.934Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-08-XM,2017-06-14T15:47:49.135Z,1940000.0,500000.0,0.0,1496250.0,1940000.0,1000000.0,-3750.0,0.0,0.0,
