entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,EmailOfReportingEntity,ExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfInvestmentsOfTheYear,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance
36964669,2016-05-01,2017-04-30,c174,,http://regnskaber.virk.dk/96646963/ZG9rdW1lbnRsYWdlcjovLzAzLzMyL2FlLzkyLzE2LzlhZjctNGU1MS1iNjk4LWM5OTM0ZGVhOTUzMg.pdf,http://regnskaber.virk.dk/96646963/ZG9rdW1lbnRsYWdlcjovLzAzLzM4Lzk3LzgzL2QyLzg5ODgtNDgwYy05ZTY2LTdkMDQ1OTQyYmM3NA.xml,true,Hobro,9500.0,10.0,Jeppe AakjÃ¦rs Vej,Hobro,9500.0,Store Torv,9500 Hobro,c/o Jakob RÃ¸msgaard,DK-9500 Hobro,Jeppe AakjÃ¦rs Vej 10,"Til kapitalejerne i Gujo Holding, Hobro ApS",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",522.0,2018-09-26,2015-07-06,2018-10-02,Statsautoriseret revisor,jgr@technicon.dk,-2375.0,20222670.0,36964669.0,20222670.0,mne34100,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for Gujo Holding, Hobro ApS.",1052381.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Nielsen,Jakob Goul RÃ¸msgaard,Jakob Goul RÃ¸msgaard,Jutlander Bank A/S,"Gujo Holding, Hobro ApS",BDO Statsautoriseret revisionsaktieselskab,Hobro,2016-05-01,2017-04-30,1054234.0,1054756.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,2018-04-30,2017-05-01,1881069.0,false,2018-09-26,Hobro,522.0,urn:ofk:oid:26168607,indberetninger-20180424,2.5097417999999996,36964669.0,AWY42qs95OzuYdPkE6Tw,2018-10-03T07:35:54.106Z,2018-10-03T07:35:44.510Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-74-HM,2018-10-03T07:35:44.674Z,,,,,,,,,,,,,,,,,,,
36964669,2016-05-01,2017-04-30,c185,,http://regnskaber.virk.dk/96646963/ZG9rdW1lbnRsYWdlcjovLzAzLzMyL2FlLzkyLzE2LzlhZjctNGU1MS1iNjk4LWM5OTM0ZGVhOTUzMg.pdf,http://regnskaber.virk.dk/96646963/ZG9rdW1lbnRsYWdlcjovLzAzLzM4Lzk3LzgzL2QyLzg5ODgtNDgwYy05ZTY2LTdkMDQ1OTQyYmM3NA.xml,true,Hobro,9500.0,10.0,Jeppe AakjÃ¦rs Vej,Hobro,9500.0,Store Torv,9500 Hobro,c/o Jakob RÃ¸msgaard,DK-9500 Hobro,Jeppe AakjÃ¦rs Vej 10,"Til kapitalejerne i Gujo Holding, Hobro ApS",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",,2018-09-26,2015-07-06,2018-10-02,Statsautoriseret revisor,jgr@technicon.dk,,20222670.0,36964669.0,20222670.0,mne34100,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for Gujo Holding, Hobro ApS.",,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Nielsen,Jakob Goul RÃ¸msgaard,Jakob Goul RÃ¸msgaard,Jutlander Bank A/S,"Gujo Holding, Hobro ApS",BDO Statsautoriseret revisionsaktieselskab,Hobro,2016-05-01,2017-04-30,1052381.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,2018-04-30,2017-05-01,1881069.0,false,2018-09-26,Hobro,,urn:ofk:oid:26168607,indberetninger-20180424,2.5097417999999996,36964669.0,AWY42qs95OzuYdPkE6Tw,2018-10-03T07:35:54.106Z,2018-10-03T07:35:44.510Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-74-HM,2018-10-03T07:35:44.674Z,,,,,,,,,,,,,,,,,,,
36964669,2016-05-01,2017-04-30,c195,,http://regnskaber.virk.dk/96646963/ZG9rdW1lbnRsYWdlcjovLzAzLzMyL2FlLzkyLzE2LzlhZjctNGU1MS1iNjk4LWM5OTM0ZGVhOTUzMg.pdf,http://regnskaber.virk.dk/96646963/ZG9rdW1lbnRsYWdlcjovLzAzLzM4Lzk3LzgzL2QyLzg5ODgtNDgwYy05ZTY2LTdkMDQ1OTQyYmM3NA.xml,true,Hobro,9500.0,10.0,Jeppe AakjÃ¦rs Vej,Hobro,9500.0,Store Torv,9500 Hobro,c/o Jakob RÃ¸msgaard,DK-9500 Hobro,Jeppe AakjÃ¦rs Vej 10,"Til kapitalejerne i Gujo Holding, Hobro ApS",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",,2018-09-26,2015-07-06,2018-10-02,Statsautoriseret revisor,jgr@technicon.dk,,20222670.0,36964669.0,20222670.0,mne34100,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for Gujo Holding, Hobro ApS.",,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Nielsen,Jakob Goul RÃ¸msgaard,Jakob Goul RÃ¸msgaard,Jutlander Bank A/S,"Gujo Holding, Hobro ApS",BDO Statsautoriseret revisionsaktieselskab,Hobro,2016-05-01,2017-04-30,1853.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,2018-04-30,2017-05-01,1881069.0,false,2018-09-26,Hobro,,urn:ofk:oid:26168607,indberetninger-20180424,2.5097417999999996,36964669.0,AWY42qs95OzuYdPkE6Tw,2018-10-03T07:35:54.106Z,2018-10-03T07:35:44.510Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-74-HM,2018-10-03T07:35:44.674Z,,,,,,,,,,,,,,,,,,,
36964669,2017-04-30,2017-04-30,c172,,http://regnskaber.virk.dk/96646963/ZG9rdW1lbnRsYWdlcjovLzAzLzMyL2FlLzkyLzE2LzlhZjctNGU1MS1iNjk4LWM5OTM0ZGVhOTUzMg.pdf,http://regnskaber.virk.dk/96646963/ZG9rdW1lbnRsYWdlcjovLzAzLzM4Lzk3LzgzL2QyLzg5ODgtNDgwYy05ZTY2LTdkMDQ1OTQyYmM3NA.xml,true,Hobro,9500.0,10.0,Jeppe AakjÃ¦rs Vej,Hobro,9500.0,Store Torv,9500 Hobro,c/o Jakob RÃ¸msgaard,DK-9500 Hobro,Jeppe AakjÃ¦rs Vej 10,"Til kapitalejerne i Gujo Holding, Hobro ApS",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",,2018-09-26,2015-07-06,2018-10-02,Statsautoriseret revisor,jgr@technicon.dk,,20222670.0,36964669.0,20222670.0,mne34100,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for Gujo Holding, Hobro ApS.",,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Nielsen,Jakob Goul RÃ¸msgaard,Jakob Goul RÃ¸msgaard,Jutlander Bank A/S,"Gujo Holding, Hobro ApS",BDO Statsautoriseret revisionsaktieselskab,Hobro,2016-05-01,2017-04-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,2018-04-30,2017-05-01,1881069.0,false,2018-09-26,Hobro,,urn:ofk:oid:26168607,indberetninger-20180424,2.5097417999999996,36964669.0,AWY42qs95OzuYdPkE6Tw,2018-10-03T07:35:54.106Z,2018-10-03T07:35:44.510Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-74-HM,2018-10-03T07:35:44.674Z,1496495.0,8625.0,90000.0,578.0,1478325.0,1496495.0,18170.0,1487292.0,1487292.0,1487292.0,18170.0,1397292.0,-8967.0,18170.0,578.0,,,,
36964669,2017-05-01,2017-05-01,c226,,http://regnskaber.virk.dk/96646963/ZG9rdW1lbnRsYWdlcjovLzAzLzMyL2FlLzkyLzE2LzlhZjctNGU1MS1iNjk4LWM5OTM0ZGVhOTUzMg.pdf,http://regnskaber.virk.dk/96646963/ZG9rdW1lbnRsYWdlcjovLzAzLzM4Lzk3LzgzL2QyLzg5ODgtNDgwYy05ZTY2LTdkMDQ1OTQyYmM3NA.xml,true,Hobro,9500.0,10.0,Jeppe AakjÃ¦rs Vej,Hobro,9500.0,Store Torv,9500 Hobro,c/o Jakob RÃ¸msgaard,DK-9500 Hobro,Jeppe AakjÃ¦rs Vej 10,"Til kapitalejerne i Gujo Holding, Hobro ApS",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",,2018-09-26,2015-07-06,2018-10-02,Statsautoriseret revisor,jgr@technicon.dk,,20222670.0,36964669.0,20222670.0,mne34100,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for Gujo Holding, Hobro ApS.",,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Nielsen,Jakob Goul RÃ¸msgaard,Jakob Goul RÃ¸msgaard,Jutlander Bank A/S,"Gujo Holding, Hobro ApS",BDO Statsautoriseret revisionsaktieselskab,Hobro,2016-05-01,2017-04-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,2018-04-30,2017-05-01,1881069.0,false,2018-09-26,Hobro,,urn:ofk:oid:26168607,indberetninger-20180424,2.5097417999999996,36964669.0,AWY42qs95OzuYdPkE6Tw,2018-10-03T07:35:54.106Z,2018-10-03T07:35:44.510Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-74-HM,2018-10-03T07:35:44.674Z,,,,,90000.0,,,,,,,,,,,,,,
36964669,2017-05-01,2017-05-01,c235,,http://regnskaber.virk.dk/96646963/ZG9rdW1lbnRsYWdlcjovLzAzLzMyL2FlLzkyLzE2LzlhZjctNGU1MS1iNjk4LWM5OTM0ZGVhOTUzMg.pdf,http://regnskaber.virk.dk/96646963/ZG9rdW1lbnRsYWdlcjovLzAzLzM4Lzk3LzgzL2QyLzg5ODgtNDgwYy05ZTY2LTdkMDQ1OTQyYmM3NA.xml,true,Hobro,9500.0,10.0,Jeppe AakjÃ¦rs Vej,Hobro,9500.0,Store Torv,9500 Hobro,c/o Jakob RÃ¸msgaard,DK-9500 Hobro,Jeppe AakjÃ¦rs Vej 10,"Til kapitalejerne i Gujo Holding, Hobro ApS",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",,2018-09-26,2015-07-06,2018-10-02,Statsautoriseret revisor,jgr@technicon.dk,,20222670.0,36964669.0,20222670.0,mne34100,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for Gujo Holding, Hobro ApS.",,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Nielsen,Jakob Goul RÃ¸msgaard,Jakob Goul RÃ¸msgaard,Jutlander Bank A/S,"Gujo Holding, Hobro ApS",BDO Statsautoriseret revisionsaktieselskab,Hobro,2016-05-01,2017-04-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,2018-04-30,2017-05-01,1881069.0,false,2018-09-26,Hobro,,urn:ofk:oid:26168607,indberetninger-20180424,2.5097417999999996,36964669.0,AWY42qs95OzuYdPkE6Tw,2018-10-03T07:35:54.106Z,2018-10-03T07:35:44.510Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-74-HM,2018-10-03T07:35:44.674Z,,,,,1397292.0,,,,,,,,,,,,,,
36964669,2017-05-01,2017-05-01,c253,,http://regnskaber.virk.dk/96646963/ZG9rdW1lbnRsYWdlcjovLzAzLzMyL2FlLzkyLzE2LzlhZjctNGU1MS1iNjk4LWM5OTM0ZGVhOTUzMg.pdf,http://regnskaber.virk.dk/96646963/ZG9rdW1lbnRsYWdlcjovLzAzLzM4Lzk3LzgzL2QyLzg5ODgtNDgwYy05ZTY2LTdkMDQ1OTQyYmM3NA.xml,true,Hobro,9500.0,10.0,Jeppe AakjÃ¦rs Vej,Hobro,9500.0,Store Torv,9500 Hobro,c/o Jakob RÃ¸msgaard,DK-9500 Hobro,Jeppe AakjÃ¦rs Vej 10,"Til kapitalejerne i Gujo Holding, Hobro ApS",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",,2018-09-26,2015-07-06,2018-10-02,Statsautoriseret revisor,jgr@technicon.dk,,20222670.0,36964669.0,20222670.0,mne34100,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for Gujo Holding, Hobro ApS.",,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Nielsen,Jakob Goul RÃ¸msgaard,Jakob Goul RÃ¸msgaard,Jutlander Bank A/S,"Gujo Holding, Hobro ApS",BDO Statsautoriseret revisionsaktieselskab,Hobro,2016-05-01,2017-04-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,2018-04-30,2017-05-01,1881069.0,false,2018-09-26,Hobro,,urn:ofk:oid:26168607,indberetninger-20180424,2.5097417999999996,36964669.0,AWY42qs95OzuYdPkE6Tw,2018-10-03T07:35:54.106Z,2018-10-03T07:35:44.510Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-74-HM,2018-10-03T07:35:44.674Z,,,,,-8967.0,,,,,,,,,,,,,,
36964669,2017-05-01,2017-05-01,c570,,http://regnskaber.virk.dk/96646963/ZG9rdW1lbnRsYWdlcjovLzAzLzMyL2FlLzkyLzE2LzlhZjctNGU1MS1iNjk4LWM5OTM0ZGVhOTUzMg.pdf,http://regnskaber.virk.dk/96646963/ZG9rdW1lbnRsYWdlcjovLzAzLzM4Lzk3LzgzL2QyLzg5ODgtNDgwYy05ZTY2LTdkMDQ1OTQyYmM3NA.xml,true,Hobro,9500.0,10.0,Jeppe AakjÃ¦rs Vej,Hobro,9500.0,Store Torv,9500 Hobro,c/o Jakob RÃ¸msgaard,DK-9500 Hobro,Jeppe AakjÃ¦rs Vej 10,"Til kapitalejerne i Gujo Holding, Hobro ApS",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",,2018-09-26,2015-07-06,2018-10-02,Statsautoriseret revisor,jgr@technicon.dk,,20222670.0,36964669.0,20222670.0,mne34100,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for Gujo Holding, Hobro ApS.",,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Nielsen,Jakob Goul RÃ¸msgaard,Jakob Goul RÃ¸msgaard,Jutlander Bank A/S,"Gujo Holding, Hobro ApS",BDO Statsautoriseret revisionsaktieselskab,Hobro,2016-05-01,2017-04-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,2018-04-30,2017-05-01,1881069.0,false,2018-09-26,Hobro,,urn:ofk:oid:26168607,indberetninger-20180424,2.5097417999999996,36964669.0,AWY42qs95OzuYdPkE6Tw,2018-10-03T07:35:54.106Z,2018-10-03T07:35:44.510Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-74-HM,2018-10-03T07:35:44.674Z,,,,,,,,,,,,,,,,1397292.0,90000.0,,
36964669,2017-05-01,2018-04-30,c173,,http://regnskaber.virk.dk/96646963/ZG9rdW1lbnRsYWdlcjovLzAzLzMyL2FlLzkyLzE2LzlhZjctNGU1MS1iNjk4LWM5OTM0ZGVhOTUzMg.pdf,http://regnskaber.virk.dk/96646963/ZG9rdW1lbnRsYWdlcjovLzAzLzM4Lzk3LzgzL2QyLzg5ODgtNDgwYy05ZTY2LTdkMDQ1OTQyYmM3NA.xml,true,Hobro,9500.0,10.0,Jeppe AakjÃ¦rs Vej,Hobro,9500.0,Store Torv,9500 Hobro,c/o Jakob RÃ¸msgaard,DK-9500 Hobro,Jeppe AakjÃ¦rs Vej 10,"Til kapitalejerne i Gujo Holding, Hobro ApS",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",0.0,2018-09-26,2015-07-06,2018-10-02,Statsautoriseret revisor,jgr@technicon.dk,2375.0,20222670.0,36964669.0,20222670.0,mne34100,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for Gujo Holding, Hobro ApS.",1881069.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Nielsen,Jakob Goul RÃ¸msgaard,Jakob Goul RÃ¸msgaard,Jutlander Bank A/S,"Gujo Holding, Hobro ApS",BDO Statsautoriseret revisionsaktieselskab,Hobro,2016-05-01,2017-04-30,1878694.0,1878694.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,2018-04-30,2017-05-01,1881069.0,false,2018-09-26,Hobro,0.0,urn:ofk:oid:26168607,indberetninger-20180424,2.5097417999999996,36964669.0,AWY42qs95OzuYdPkE6Tw,2018-10-03T07:35:54.106Z,2018-10-03T07:35:44.510Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-74-HM,2018-10-03T07:35:44.674Z,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,ErklÃ¦ring om udvidet gennemgang
36964669,2017-05-01,2018-04-30,c184,,http://regnskaber.virk.dk/96646963/ZG9rdW1lbnRsYWdlcjovLzAzLzMyL2FlLzkyLzE2LzlhZjctNGU1MS1iNjk4LWM5OTM0ZGVhOTUzMg.pdf,http://regnskaber.virk.dk/96646963/ZG9rdW1lbnRsYWdlcjovLzAzLzM4Lzk3LzgzL2QyLzg5ODgtNDgwYy05ZTY2LTdkMDQ1OTQyYmM3NA.xml,true,Hobro,9500.0,10.0,Jeppe AakjÃ¦rs Vej,Hobro,9500.0,Store Torv,9500 Hobro,c/o Jakob RÃ¸msgaard,DK-9500 Hobro,Jeppe AakjÃ¦rs Vej 10,"Til kapitalejerne i Gujo Holding, Hobro ApS",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",,2018-09-26,2015-07-06,2018-10-02,Statsautoriseret revisor,jgr@technicon.dk,,20222670.0,36964669.0,20222670.0,mne34100,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for Gujo Holding, Hobro ApS.",,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Nielsen,Jakob Goul RÃ¸msgaard,Jakob Goul RÃ¸msgaard,Jutlander Bank A/S,"Gujo Holding, Hobro ApS",BDO Statsautoriseret revisionsaktieselskab,Hobro,2016-05-01,2017-04-30,1881069.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,2018-04-30,2017-05-01,1881069.0,false,2018-09-26,Hobro,,urn:ofk:oid:26168607,indberetninger-20180424,2.5097417999999996,36964669.0,AWY42qs95OzuYdPkE6Tw,2018-10-03T07:35:54.106Z,2018-10-03T07:35:44.510Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-74-HM,2018-10-03T07:35:44.674Z,,,,,,,,,,,,,,,,,,,
