entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfAuditor,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,TypeOfBasisForModifiedOpinionOnAuditedFinancialStatements,TypeOfModifiedOpinionOnAuditedFinancialStatements,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossProfitLoss,OtherFinanceExpenses,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,AcquiredIntangibleAssets,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,IntangibleAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTradePayables,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,IdentificationOfApprovedAnnualReport,IdentificationOfAuditedFinancialStatements,ManagementsStatementAboutManagementsReview,OpinionOnAuditedFinancialStatements,RecommendationForApprovalOfAnnualReportByGeneralMeeting,NameAndSurnameOfMemberOfSupervisoryBoard
27909167,2016-01-01,2016-01-01,c704,,http://regnskaber.virk.dk/76190972/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzhhL2Y0L2QyLzQ3OGYtNDdhOC1iYmJkLWJlODM2ZmJjMTQwMQ.pdf,http://regnskaber.virk.dk/76190972/ZG9rdW1lbnRsYWdlcjovLzAzL2E0L2ZmL2VlL2FmLzc1NGMtNGMwNi1hYmExLTRmODBhN2Y3YzgyNw.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Hellerup,2900.0,12.0,Tuborg Boulevard,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,2019-01-28,2019-01-28,2019-01-28,statsautoriseret revisor,500000.0,32285201.0,27909167.0,32285201.0,mne10154,Ãrsrapport,SÃ¸ren Anthon Pedersen,Sjoerd Gerard Vrijburg,Sjoerd Gerard Vrijburg,"Martinsen, Statsautoriseret Revisionspartnerselskab",Danvest License A/S,"Martinsen, Statsautoriseret Revisionspartnerselskab",Hellerup,2016-01-01,2016-12-31,0.0,2017-12-31,2017-01-01,2019-01-28,Risskov,87 43 96 00,RevisionspÃ¥tegning,Grundlag for afkrÃ¦ftende konklusion,AfkrÃ¦ftende konklusion,urn:ofk:oid:26621374,indberetninger-20180424,2.3630342,27909167.0,AWijI9y-et7j816D35FK,2019-01-31T09:01:54.062Z,2019-01-31T09:01:02.367Z,regnskab,1.0,,2017-12-31,2017-01-01,X19-AH-25-HD,2019-01-31T09:01:02.684Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27909167,2016-01-01,2016-01-01,c725,,http://regnskaber.virk.dk/76190972/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzhhL2Y0L2QyLzQ3OGYtNDdhOC1iYmJkLWJlODM2ZmJjMTQwMQ.pdf,http://regnskaber.virk.dk/76190972/ZG9rdW1lbnRsYWdlcjovLzAzL2E0L2ZmL2VlL2FmLzc1NGMtNGMwNi1hYmExLTRmODBhN2Y3YzgyNw.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Hellerup,2900.0,12.0,Tuborg Boulevard,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,2019-01-28,2019-01-28,2019-01-28,statsautoriseret revisor,-3750785.0,32285201.0,27909167.0,32285201.0,mne10154,Ãrsrapport,SÃ¸ren Anthon Pedersen,Sjoerd Gerard Vrijburg,Sjoerd Gerard Vrijburg,"Martinsen, Statsautoriseret Revisionspartnerselskab",Danvest License A/S,"Martinsen, Statsautoriseret Revisionspartnerselskab",Hellerup,2016-01-01,2016-12-31,0.0,2017-12-31,2017-01-01,2019-01-28,Risskov,87 43 96 00,RevisionspÃ¥tegning,Grundlag for afkrÃ¦ftende konklusion,AfkrÃ¦ftende konklusion,urn:ofk:oid:26621374,indberetninger-20180424,2.3630342,27909167.0,AWijI9y-et7j816D35FK,2019-01-31T09:01:54.062Z,2019-01-31T09:01:02.367Z,regnskab,1.0,,2017-12-31,2017-01-01,X19-AH-25-HD,2019-01-31T09:01:02.684Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27909167,2016-01-01,2016-12-31,c120,,http://regnskaber.virk.dk/76190972/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzhhL2Y0L2QyLzQ3OGYtNDdhOC1iYmJkLWJlODM2ZmJjMTQwMQ.pdf,http://regnskaber.virk.dk/76190972/ZG9rdW1lbnRsYWdlcjovLzAzL2E0L2ZmL2VlL2FmLzc1NGMtNGMwNi1hYmExLTRmODBhN2Y3YzgyNw.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Hellerup,2900.0,12.0,Tuborg Boulevard,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,2019-01-28,2019-01-28,2019-01-28,statsautoriseret revisor,,32285201.0,27909167.0,32285201.0,mne10154,Ãrsrapport,SÃ¸ren Anthon Pedersen,Sjoerd Gerard Vrijburg,Sjoerd Gerard Vrijburg,"Martinsen, Statsautoriseret Revisionspartnerselskab",Danvest License A/S,"Martinsen, Statsautoriseret Revisionspartnerselskab",Hellerup,2016-01-01,2016-12-31,0.0,2017-12-31,2017-01-01,2019-01-28,Risskov,87 43 96 00,RevisionspÃ¥tegning,Grundlag for afkrÃ¦ftende konklusion,AfkrÃ¦ftende konklusion,urn:ofk:oid:26621374,indberetninger-20180424,2.3630342,27909167.0,AWijI9y-et7j816D35FK,2019-01-31T09:01:54.062Z,2019-01-31T09:01:02.367Z,regnskab,1.0,,2017-12-31,2017-01-01,X19-AH-25-HD,2019-01-31T09:01:02.684Z,-501657.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27909167,2016-01-01,2016-12-31,c3,,http://regnskaber.virk.dk/76190972/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzhhL2Y0L2QyLzQ3OGYtNDdhOC1iYmJkLWJlODM2ZmJjMTQwMQ.pdf,http://regnskaber.virk.dk/76190972/ZG9rdW1lbnRsYWdlcjovLzAzL2E0L2ZmL2VlL2FmLzc1NGMtNGMwNi1hYmExLTRmODBhN2Y3YzgyNw.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Hellerup,2900.0,12.0,Tuborg Boulevard,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,2019-01-28,2019-01-28,2019-01-28,statsautoriseret revisor,,32285201.0,27909167.0,32285201.0,mne10154,Ãrsrapport,SÃ¸ren Anthon Pedersen,Sjoerd Gerard Vrijburg,Sjoerd Gerard Vrijburg,"Martinsen, Statsautoriseret Revisionspartnerselskab",Danvest License A/S,"Martinsen, Statsautoriseret Revisionspartnerselskab",Hellerup,2016-01-01,2016-12-31,0.0,2017-12-31,2017-01-01,2019-01-28,Risskov,87 43 96 00,RevisionspÃ¥tegning,Grundlag for afkrÃ¦ftende konklusion,AfkrÃ¦ftende konklusion,urn:ofk:oid:26621374,indberetninger-20180424,2.3630342,27909167.0,AWijI9y-et7j816D35FK,2019-01-31T09:01:54.062Z,2019-01-31T09:01:02.367Z,regnskab,1.0,,2017-12-31,2017-01-01,X19-AH-25-HD,2019-01-31T09:01:02.684Z,-501657.0,602215.0,-16000.0,1621.0,1621.0,-619836.0,-618215.0,-118179.0,,,,,,,,,,,,,,,,,,,,,,,,,,
27909167,2016-01-01,2016-12-31,c726,,http://regnskaber.virk.dk/76190972/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzhhL2Y0L2QyLzQ3OGYtNDdhOC1iYmJkLWJlODM2ZmJjMTQwMQ.pdf,http://regnskaber.virk.dk/76190972/ZG9rdW1lbnRsYWdlcjovLzAzL2E0L2ZmL2VlL2FmLzc1NGMtNGMwNi1hYmExLTRmODBhN2Y3YzgyNw.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Hellerup,2900.0,12.0,Tuborg Boulevard,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,2019-01-28,2019-01-28,2019-01-28,statsautoriseret revisor,,32285201.0,27909167.0,32285201.0,mne10154,Ãrsrapport,SÃ¸ren Anthon Pedersen,Sjoerd Gerard Vrijburg,Sjoerd Gerard Vrijburg,"Martinsen, Statsautoriseret Revisionspartnerselskab",Danvest License A/S,"Martinsen, Statsautoriseret Revisionspartnerselskab",Hellerup,2016-01-01,2016-12-31,0.0,2017-12-31,2017-01-01,2019-01-28,Risskov,87 43 96 00,RevisionspÃ¥tegning,Grundlag for afkrÃ¦ftende konklusion,AfkrÃ¦ftende konklusion,urn:ofk:oid:26621374,indberetninger-20180424,2.3630342,27909167.0,AWijI9y-et7j816D35FK,2019-01-31T09:01:54.062Z,2019-01-31T09:01:02.367Z,regnskab,1.0,,2017-12-31,2017-01-01,X19-AH-25-HD,2019-01-31T09:01:02.684Z,-501657.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27909167,2016-12-31,2016-12-31,c4,,http://regnskaber.virk.dk/76190972/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzhhL2Y0L2QyLzQ3OGYtNDdhOC1iYmJkLWJlODM2ZmJjMTQwMQ.pdf,http://regnskaber.virk.dk/76190972/ZG9rdW1lbnRsYWdlcjovLzAzL2E0L2ZmL2VlL2FmLzc1NGMtNGMwNi1hYmExLTRmODBhN2Y3YzgyNw.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Hellerup,2900.0,12.0,Tuborg Boulevard,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,2019-01-28,2019-01-28,2019-01-28,statsautoriseret revisor,-3752442.0,32285201.0,27909167.0,32285201.0,mne10154,Ãrsrapport,SÃ¸ren Anthon Pedersen,Sjoerd Gerard Vrijburg,Sjoerd Gerard Vrijburg,"Martinsen, Statsautoriseret Revisionspartnerselskab",Danvest License A/S,"Martinsen, Statsautoriseret Revisionspartnerselskab",Hellerup,2016-01-01,2016-12-31,0.0,2017-12-31,2017-01-01,2019-01-28,Risskov,87 43 96 00,RevisionspÃ¥tegning,Grundlag for afkrÃ¦ftende konklusion,AfkrÃ¦ftende konklusion,urn:ofk:oid:26621374,indberetninger-20180424,2.3630342,27909167.0,AWijI9y-et7j816D35FK,2019-01-31T09:01:54.062Z,2019-01-31T09:01:02.367Z,regnskab,1.0,,2017-12-31,2017-01-01,X19-AH-25-HD,2019-01-31T09:01:02.684Z,,,,,,,,,175134.0,1630082.0,13636.0,500000.0,1454948.0,1387444.0,175134.0,1630082.0,5382524.0,175134.0,1814891.0,53868.0,-4252442.0,5382524.0,3562633.0,1441312.0,5000.0,,,,,,,,,
27909167,2016-12-31,2016-12-31,c706,,http://regnskaber.virk.dk/76190972/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzhhL2Y0L2QyLzQ3OGYtNDdhOC1iYmJkLWJlODM2ZmJjMTQwMQ.pdf,http://regnskaber.virk.dk/76190972/ZG9rdW1lbnRsYWdlcjovLzAzL2E0L2ZmL2VlL2FmLzc1NGMtNGMwNi1hYmExLTRmODBhN2Y3YzgyNw.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Hellerup,2900.0,12.0,Tuborg Boulevard,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,2019-01-28,2019-01-28,2019-01-28,statsautoriseret revisor,500000.0,32285201.0,27909167.0,32285201.0,mne10154,Ãrsrapport,SÃ¸ren Anthon Pedersen,Sjoerd Gerard Vrijburg,Sjoerd Gerard Vrijburg,"Martinsen, Statsautoriseret Revisionspartnerselskab",Danvest License A/S,"Martinsen, Statsautoriseret Revisionspartnerselskab",Hellerup,2016-01-01,2016-12-31,0.0,2017-12-31,2017-01-01,2019-01-28,Risskov,87 43 96 00,RevisionspÃ¥tegning,Grundlag for afkrÃ¦ftende konklusion,AfkrÃ¦ftende konklusion,urn:ofk:oid:26621374,indberetninger-20180424,2.3630342,27909167.0,AWijI9y-et7j816D35FK,2019-01-31T09:01:54.062Z,2019-01-31T09:01:02.367Z,regnskab,1.0,,2017-12-31,2017-01-01,X19-AH-25-HD,2019-01-31T09:01:02.684Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27909167,2016-12-31,2016-12-31,c727,,http://regnskaber.virk.dk/76190972/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzhhL2Y0L2QyLzQ3OGYtNDdhOC1iYmJkLWJlODM2ZmJjMTQwMQ.pdf,http://regnskaber.virk.dk/76190972/ZG9rdW1lbnRsYWdlcjovLzAzL2E0L2ZmL2VlL2FmLzc1NGMtNGMwNi1hYmExLTRmODBhN2Y3YzgyNw.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Hellerup,2900.0,12.0,Tuborg Boulevard,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,2019-01-28,2019-01-28,2019-01-28,statsautoriseret revisor,-4252442.0,32285201.0,27909167.0,32285201.0,mne10154,Ãrsrapport,SÃ¸ren Anthon Pedersen,Sjoerd Gerard Vrijburg,Sjoerd Gerard Vrijburg,"Martinsen, Statsautoriseret Revisionspartnerselskab",Danvest License A/S,"Martinsen, Statsautoriseret Revisionspartnerselskab",Hellerup,2016-01-01,2016-12-31,0.0,2017-12-31,2017-01-01,2019-01-28,Risskov,87 43 96 00,RevisionspÃ¥tegning,Grundlag for afkrÃ¦ftende konklusion,AfkrÃ¦ftende konklusion,urn:ofk:oid:26621374,indberetninger-20180424,2.3630342,27909167.0,AWijI9y-et7j816D35FK,2019-01-31T09:01:54.062Z,2019-01-31T09:01:02.367Z,regnskab,1.0,,2017-12-31,2017-01-01,X19-AH-25-HD,2019-01-31T09:01:02.684Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27909167,2017-01-01,2017-01-01,c177,,http://regnskaber.virk.dk/76190972/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzhhL2Y0L2QyLzQ3OGYtNDdhOC1iYmJkLWJlODM2ZmJjMTQwMQ.pdf,http://regnskaber.virk.dk/76190972/ZG9rdW1lbnRsYWdlcjovLzAzL2E0L2ZmL2VlL2FmLzc1NGMtNGMwNi1hYmExLTRmODBhN2Y3YzgyNw.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Hellerup,2900.0,12.0,Tuborg Boulevard,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,2019-01-28,2019-01-28,2019-01-28,statsautoriseret revisor,500000.0,32285201.0,27909167.0,32285201.0,mne10154,Ãrsrapport,SÃ¸ren Anthon Pedersen,Sjoerd Gerard Vrijburg,Sjoerd Gerard Vrijburg,"Martinsen, Statsautoriseret Revisionspartnerselskab",Danvest License A/S,"Martinsen, Statsautoriseret Revisionspartnerselskab",Hellerup,2016-01-01,2016-12-31,0.0,2017-12-31,2017-01-01,2019-01-28,Risskov,87 43 96 00,RevisionspÃ¥tegning,Grundlag for afkrÃ¦ftende konklusion,AfkrÃ¦ftende konklusion,urn:ofk:oid:26621374,indberetninger-20180424,2.3630342,27909167.0,AWijI9y-et7j816D35FK,2019-01-31T09:01:54.062Z,2019-01-31T09:01:02.367Z,regnskab,1.0,,2017-12-31,2017-01-01,X19-AH-25-HD,2019-01-31T09:01:02.684Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27909167,2017-01-01,2017-01-01,c195,,http://regnskaber.virk.dk/76190972/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzhhL2Y0L2QyLzQ3OGYtNDdhOC1iYmJkLWJlODM2ZmJjMTQwMQ.pdf,http://regnskaber.virk.dk/76190972/ZG9rdW1lbnRsYWdlcjovLzAzL2E0L2ZmL2VlL2FmLzc1NGMtNGMwNi1hYmExLTRmODBhN2Y3YzgyNw.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Hellerup,2900.0,12.0,Tuborg Boulevard,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,2019-01-28,2019-01-28,2019-01-28,statsautoriseret revisor,-4252442.0,32285201.0,27909167.0,32285201.0,mne10154,Ãrsrapport,SÃ¸ren Anthon Pedersen,Sjoerd Gerard Vrijburg,Sjoerd Gerard Vrijburg,"Martinsen, Statsautoriseret Revisionspartnerselskab",Danvest License A/S,"Martinsen, Statsautoriseret Revisionspartnerselskab",Hellerup,2016-01-01,2016-12-31,0.0,2017-12-31,2017-01-01,2019-01-28,Risskov,87 43 96 00,RevisionspÃ¥tegning,Grundlag for afkrÃ¦ftende konklusion,AfkrÃ¦ftende konklusion,urn:ofk:oid:26621374,indberetninger-20180424,2.3630342,27909167.0,AWijI9y-et7j816D35FK,2019-01-31T09:01:54.062Z,2019-01-31T09:01:02.367Z,regnskab,1.0,,2017-12-31,2017-01-01,X19-AH-25-HD,2019-01-31T09:01:02.684Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
