entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,Assets,CashAndCashEquivalents,CashPaymentsConcerningFormationOfEntity,ClassOfReportingEntity,ContributedCapital,CurrentAssets,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DisclosureOfContingentLiabilities,DisclosureOfEmployeeBenefitsExpense,DisclosureOfMainActivitiesAndAccountingAndFinancialMatters,Dividend,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherShorttermPayables,PlaceOfSignatureOfStatement,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,RetainedEarnings,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,StatementOfChangesInEquity,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Equity
36685123,2015-03-13,2015-12-31,c0,http://regnskaber.virk.dk/32158663/ZG9rdW1lbnRsYWdlcjovLzAzL2UwL2U2LzVjLzE2LzcxNmQtNDg1My04Mjc2LWEwYjk0ZjFjN2JiOA.xhtml,http://regnskaber.virk.dk/32158663/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzE5L2IwL2I5L2ZhNWMtNDZlYy05ZTEwLWUzZDJmNTM0YjQ3Ng.pdf,http://regnskaber.virk.dk/32158663/ZG9rdW1lbnRsYWdlcjovLzAzLzE0LzNkLzE4L2RlL2JhOGQtNDljMi05MTE4LTA1ZWEwYjNiZTcxNQ.xml,true,Slangerup,3550.0,9.0,Gartner Christiansensvej,3660 StenlÃ¸se,Baneringen 20,1.0,1.0,1.0,Regnskabsklasse B,1.0,1.0,2016-05-17,2016-05-17,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har 1 ansat. Der har ikke vÃ¦ret udbetalt lÃ¸n m.v.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har vÃ¦ret uden aktivitet siden stiftelsen.</p>",0.0,0.0,-2670.0,36685123.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,1.0,2670.0,Henrik Lerche,Bastian Wiinblad Hartvigsen,BWH-Murerentreprise IVS,Henrik Lerche,1000.0,BuresÃ¸,-2670.0,-2670.0,-2670.0,2015-12-31,2015-03-13,-2670.0,false,false,2670.0,1670.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">IvÃ¦rksÃ¦tterkapitalen har vÃ¦ret uÃ¦ndret siden stiftelsen.</p>",0.0,50942696.0,false,false,Ingen bistand,urn:ofk:oid:22374215,indberetninger-20180424,2.59278,36685123.0,,2018-03-28T20:51:23.493Z,2016-05-17T14:38:15.700Z,regnskab,0.0,,2015-12-31,2015-03-13,X16-AW-05-CE,2016-05-17T14:38:15.842Z,
36685123,2015-03-13,2015-12-31,c1,http://regnskaber.virk.dk/32158663/ZG9rdW1lbnRsYWdlcjovLzAzL2UwL2U2LzVjLzE2LzcxNmQtNDg1My04Mjc2LWEwYjk0ZjFjN2JiOA.xhtml,http://regnskaber.virk.dk/32158663/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzE5L2IwL2I5L2ZhNWMtNDZlYy05ZTEwLWUzZDJmNTM0YjQ3Ng.pdf,http://regnskaber.virk.dk/32158663/ZG9rdW1lbnRsYWdlcjovLzAzLzE0LzNkLzE4L2RlL2JhOGQtNDljMi05MTE4LTA1ZWEwYjNiZTcxNQ.xml,true,Slangerup,3550.0,9.0,Gartner Christiansensvej,3660 StenlÃ¸se,Baneringen 20,1.0,1.0,,Regnskabsklasse B,1.0,1.0,2016-05-17,2016-05-17,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har 1 ansat. Der har ikke vÃ¦ret udbetalt lÃ¸n m.v.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har vÃ¦ret uden aktivitet siden stiftelsen.</p>",,0.0,-2670.0,36685123.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,1.0,2670.0,Henrik Lerche,Bastian Wiinblad Hartvigsen,BWH-Murerentreprise IVS,Henrik Lerche,1000.0,BuresÃ¸,,-2670.0,-2670.0,2015-12-31,2015-03-13,-2670.0,false,false,2670.0,1670.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">IvÃ¦rksÃ¦tterkapitalen har vÃ¦ret uÃ¦ndret siden stiftelsen.</p>",0.0,50942696.0,false,false,Ingen bistand,urn:ofk:oid:22374215,indberetninger-20180424,2.59278,36685123.0,,2018-03-28T20:51:23.493Z,2016-05-17T14:38:15.700Z,regnskab,0.0,,2015-12-31,2015-03-13,X16-AW-05-CE,2016-05-17T14:38:15.842Z,
36685123,2015-03-13,2015-12-31,c2,http://regnskaber.virk.dk/32158663/ZG9rdW1lbnRsYWdlcjovLzAzL2UwL2U2LzVjLzE2LzcxNmQtNDg1My04Mjc2LWEwYjk0ZjFjN2JiOA.xhtml,http://regnskaber.virk.dk/32158663/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzE5L2IwL2I5L2ZhNWMtNDZlYy05ZTEwLWUzZDJmNTM0YjQ3Ng.pdf,http://regnskaber.virk.dk/32158663/ZG9rdW1lbnRsYWdlcjovLzAzLzE0LzNkLzE4L2RlL2JhOGQtNDljMi05MTE4LTA1ZWEwYjNiZTcxNQ.xml,true,Slangerup,3550.0,9.0,Gartner Christiansensvej,3660 StenlÃ¸se,Baneringen 20,1.0,1.0,,Regnskabsklasse B,1.0,1.0,2016-05-17,2016-05-17,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har 1 ansat. Der har ikke vÃ¦ret udbetalt lÃ¸n m.v.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har vÃ¦ret uden aktivitet siden stiftelsen.</p>",,0.0,-2670.0,36685123.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,1.0,2670.0,Henrik Lerche,Bastian Wiinblad Hartvigsen,BWH-Murerentreprise IVS,Henrik Lerche,1000.0,BuresÃ¸,-2670.0,-2670.0,-2670.0,2015-12-31,2015-03-13,-2670.0,false,false,2670.0,1670.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">IvÃ¦rksÃ¦tterkapitalen har vÃ¦ret uÃ¦ndret siden stiftelsen.</p>",0.0,50942696.0,false,false,Ingen bistand,urn:ofk:oid:22374215,indberetninger-20180424,2.59278,36685123.0,,2018-03-28T20:51:23.493Z,2016-05-17T14:38:15.700Z,regnskab,0.0,,2015-12-31,2015-03-13,X16-AW-05-CE,2016-05-17T14:38:15.842Z,
36685123,2015-03-13,2015-12-31,c4,http://regnskaber.virk.dk/32158663/ZG9rdW1lbnRsYWdlcjovLzAzL2UwL2U2LzVjLzE2LzcxNmQtNDg1My04Mjc2LWEwYjk0ZjFjN2JiOA.xhtml,http://regnskaber.virk.dk/32158663/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzE5L2IwL2I5L2ZhNWMtNDZlYy05ZTEwLWUzZDJmNTM0YjQ3Ng.pdf,http://regnskaber.virk.dk/32158663/ZG9rdW1lbnRsYWdlcjovLzAzLzE0LzNkLzE4L2RlL2JhOGQtNDljMi05MTE4LTA1ZWEwYjNiZTcxNQ.xml,true,Slangerup,3550.0,9.0,Gartner Christiansensvej,3660 StenlÃ¸se,Baneringen 20,1.0,1.0,1.0,Regnskabsklasse B,1.0,1.0,2016-05-17,2016-05-17,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har 1 ansat. Der har ikke vÃ¦ret udbetalt lÃ¸n m.v.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har vÃ¦ret uden aktivitet siden stiftelsen.</p>",0.0,0.0,-2670.0,36685123.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,1.0,2670.0,Henrik Lerche,Bastian Wiinblad Hartvigsen,BWH-Murerentreprise IVS,Henrik Lerche,1000.0,BuresÃ¸,0.0,-2670.0,-2670.0,2015-12-31,2015-03-13,-2670.0,false,false,2670.0,1670.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">IvÃ¦rksÃ¦tterkapitalen har vÃ¦ret uÃ¦ndret siden stiftelsen.</p>",0.0,50942696.0,false,false,Ingen bistand,urn:ofk:oid:22374215,indberetninger-20180424,2.59278,36685123.0,,2018-03-28T20:51:23.493Z,2016-05-17T14:38:15.700Z,regnskab,0.0,,2015-12-31,2015-03-13,X16-AW-05-CE,2016-05-17T14:38:15.842Z,
36685123,2015-03-13,2015-12-31,c5,http://regnskaber.virk.dk/32158663/ZG9rdW1lbnRsYWdlcjovLzAzL2UwL2U2LzVjLzE2LzcxNmQtNDg1My04Mjc2LWEwYjk0ZjFjN2JiOA.xhtml,http://regnskaber.virk.dk/32158663/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzE5L2IwL2I5L2ZhNWMtNDZlYy05ZTEwLWUzZDJmNTM0YjQ3Ng.pdf,http://regnskaber.virk.dk/32158663/ZG9rdW1lbnRsYWdlcjovLzAzLzE0LzNkLzE4L2RlL2JhOGQtNDljMi05MTE4LTA1ZWEwYjNiZTcxNQ.xml,true,Slangerup,3550.0,9.0,Gartner Christiansensvej,3660 StenlÃ¸se,Baneringen 20,1.0,1.0,0.0,Regnskabsklasse B,1.0,1.0,2016-05-17,2016-05-17,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har 1 ansat. Der har ikke vÃ¦ret udbetalt lÃ¸n m.v.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har vÃ¦ret uden aktivitet siden stiftelsen.</p>",0.0,0.0,-2670.0,36685123.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,1.0,2670.0,Henrik Lerche,Bastian Wiinblad Hartvigsen,BWH-Murerentreprise IVS,Henrik Lerche,1000.0,BuresÃ¸,0.0,-2670.0,-2670.0,2015-12-31,2015-03-13,-2670.0,false,false,2670.0,1670.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">IvÃ¦rksÃ¦tterkapitalen har vÃ¦ret uÃ¦ndret siden stiftelsen.</p>",0.0,50942696.0,false,false,Ingen bistand,urn:ofk:oid:22374215,indberetninger-20180424,2.59278,36685123.0,,2018-03-28T20:51:23.493Z,2016-05-17T14:38:15.700Z,regnskab,0.0,,2015-12-31,2015-03-13,X16-AW-05-CE,2016-05-17T14:38:15.842Z,
36685123,2015-03-13,2015-12-31,c6,http://regnskaber.virk.dk/32158663/ZG9rdW1lbnRsYWdlcjovLzAzL2UwL2U2LzVjLzE2LzcxNmQtNDg1My04Mjc2LWEwYjk0ZjFjN2JiOA.xhtml,http://regnskaber.virk.dk/32158663/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzE5L2IwL2I5L2ZhNWMtNDZlYy05ZTEwLWUzZDJmNTM0YjQ3Ng.pdf,http://regnskaber.virk.dk/32158663/ZG9rdW1lbnRsYWdlcjovLzAzLzE0LzNkLzE4L2RlL2JhOGQtNDljMi05MTE4LTA1ZWEwYjNiZTcxNQ.xml,true,Slangerup,3550.0,9.0,Gartner Christiansensvej,3660 StenlÃ¸se,Baneringen 20,1.0,1.0,0.0,Regnskabsklasse B,1.0,1.0,2016-05-17,2016-05-17,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har 1 ansat. Der har ikke vÃ¦ret udbetalt lÃ¸n m.v.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har vÃ¦ret uden aktivitet siden stiftelsen.</p>",0.0,0.0,-2670.0,36685123.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,1.0,2670.0,Henrik Lerche,Bastian Wiinblad Hartvigsen,BWH-Murerentreprise IVS,Henrik Lerche,1000.0,BuresÃ¸,-2670.0,-2670.0,-2670.0,2015-12-31,2015-03-13,-2670.0,false,false,2670.0,1670.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">IvÃ¦rksÃ¦tterkapitalen har vÃ¦ret uÃ¦ndret siden stiftelsen.</p>",0.0,50942696.0,false,false,Ingen bistand,urn:ofk:oid:22374215,indberetninger-20180424,2.59278,36685123.0,,2018-03-28T20:51:23.493Z,2016-05-17T14:38:15.700Z,regnskab,0.0,,2015-12-31,2015-03-13,X16-AW-05-CE,2016-05-17T14:38:15.842Z,
36685123,2015-03-13,2015-12-31,c7,http://regnskaber.virk.dk/32158663/ZG9rdW1lbnRsYWdlcjovLzAzL2UwL2U2LzVjLzE2LzcxNmQtNDg1My04Mjc2LWEwYjk0ZjFjN2JiOA.xhtml,http://regnskaber.virk.dk/32158663/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzE5L2IwL2I5L2ZhNWMtNDZlYy05ZTEwLWUzZDJmNTM0YjQ3Ng.pdf,http://regnskaber.virk.dk/32158663/ZG9rdW1lbnRsYWdlcjovLzAzLzE0LzNkLzE4L2RlL2JhOGQtNDljMi05MTE4LTA1ZWEwYjNiZTcxNQ.xml,true,Slangerup,3550.0,9.0,Gartner Christiansensvej,3660 StenlÃ¸se,Baneringen 20,1.0,1.0,0.0,Regnskabsklasse B,1.0,1.0,2016-05-17,2016-05-17,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har 1 ansat. Der har ikke vÃ¦ret udbetalt lÃ¸n m.v.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har vÃ¦ret uden aktivitet siden stiftelsen.</p>",0.0,0.0,-2670.0,36685123.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,1.0,2670.0,Henrik Lerche,Bastian Wiinblad Hartvigsen,BWH-Murerentreprise IVS,Henrik Lerche,1000.0,BuresÃ¸,0.0,-2670.0,-2670.0,2015-12-31,2015-03-13,-2670.0,false,false,2670.0,1670.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">IvÃ¦rksÃ¦tterkapitalen har vÃ¦ret uÃ¦ndret siden stiftelsen.</p>",0.0,50942696.0,false,false,Ingen bistand,urn:ofk:oid:22374215,indberetninger-20180424,2.59278,36685123.0,,2018-03-28T20:51:23.493Z,2016-05-17T14:38:15.700Z,regnskab,0.0,,2015-12-31,2015-03-13,X16-AW-05-CE,2016-05-17T14:38:15.842Z,
36685123,2015-12-31,2015-12-31,c10,http://regnskaber.virk.dk/32158663/ZG9rdW1lbnRsYWdlcjovLzAzL2UwL2U2LzVjLzE2LzcxNmQtNDg1My04Mjc2LWEwYjk0ZjFjN2JiOA.xhtml,http://regnskaber.virk.dk/32158663/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzE5L2IwL2I5L2ZhNWMtNDZlYy05ZTEwLWUzZDJmNTM0YjQ3Ng.pdf,http://regnskaber.virk.dk/32158663/ZG9rdW1lbnRsYWdlcjovLzAzLzE0LzNkLzE4L2RlL2JhOGQtNDljMi05MTE4LTA1ZWEwYjNiZTcxNQ.xml,true,Slangerup,3550.0,9.0,Gartner Christiansensvej,3660 StenlÃ¸se,Baneringen 20,1.0,1.0,,Regnskabsklasse B,1.0,1.0,2016-05-17,2016-05-17,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har 1 ansat. Der har ikke vÃ¦ret udbetalt lÃ¸n m.v.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har vÃ¦ret uden aktivitet siden stiftelsen.</p>",,0.0,-2670.0,36685123.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,1.0,2670.0,Henrik Lerche,Bastian Wiinblad Hartvigsen,BWH-Murerentreprise IVS,Henrik Lerche,1000.0,BuresÃ¸,,-2670.0,-2670.0,2015-12-31,2015-03-13,-2670.0,false,false,2670.0,1670.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">IvÃ¦rksÃ¦tterkapitalen har vÃ¦ret uÃ¦ndret siden stiftelsen.</p>",0.0,50942696.0,false,false,Ingen bistand,urn:ofk:oid:22374215,indberetninger-20180424,2.59278,36685123.0,,2018-03-28T20:51:23.493Z,2016-05-17T14:38:15.700Z,regnskab,0.0,,2015-12-31,2015-03-13,X16-AW-05-CE,2016-05-17T14:38:15.842Z,-2670.0
36685123,2015-12-31,2015-12-31,c11,http://regnskaber.virk.dk/32158663/ZG9rdW1lbnRsYWdlcjovLzAzL2UwL2U2LzVjLzE2LzcxNmQtNDg1My04Mjc2LWEwYjk0ZjFjN2JiOA.xhtml,http://regnskaber.virk.dk/32158663/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzE5L2IwL2I5L2ZhNWMtNDZlYy05ZTEwLWUzZDJmNTM0YjQ3Ng.pdf,http://regnskaber.virk.dk/32158663/ZG9rdW1lbnRsYWdlcjovLzAzLzE0LzNkLzE4L2RlL2JhOGQtNDljMi05MTE4LTA1ZWEwYjNiZTcxNQ.xml,true,Slangerup,3550.0,9.0,Gartner Christiansensvej,3660 StenlÃ¸se,Baneringen 20,1.0,1.0,,Regnskabsklasse B,1.0,1.0,2016-05-17,2016-05-17,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har 1 ansat. Der har ikke vÃ¦ret udbetalt lÃ¸n m.v.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har vÃ¦ret uden aktivitet siden stiftelsen.</p>",,0.0,-2670.0,36685123.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,1.0,2670.0,Henrik Lerche,Bastian Wiinblad Hartvigsen,BWH-Murerentreprise IVS,Henrik Lerche,1000.0,BuresÃ¸,,-2670.0,-2670.0,2015-12-31,2015-03-13,-2670.0,false,false,2670.0,1670.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">IvÃ¦rksÃ¦tterkapitalen har vÃ¦ret uÃ¦ndret siden stiftelsen.</p>",0.0,50942696.0,false,false,Ingen bistand,urn:ofk:oid:22374215,indberetninger-20180424,2.59278,36685123.0,,2018-03-28T20:51:23.493Z,2016-05-17T14:38:15.700Z,regnskab,0.0,,2015-12-31,2015-03-13,X16-AW-05-CE,2016-05-17T14:38:15.842Z,0.0
36685123,2015-12-31,2015-12-31,c3,http://regnskaber.virk.dk/32158663/ZG9rdW1lbnRsYWdlcjovLzAzL2UwL2U2LzVjLzE2LzcxNmQtNDg1My04Mjc2LWEwYjk0ZjFjN2JiOA.xhtml,http://regnskaber.virk.dk/32158663/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzE5L2IwL2I5L2ZhNWMtNDZlYy05ZTEwLWUzZDJmNTM0YjQ3Ng.pdf,http://regnskaber.virk.dk/32158663/ZG9rdW1lbnRsYWdlcjovLzAzLzE0LzNkLzE4L2RlL2JhOGQtNDljMi05MTE4LTA1ZWEwYjNiZTcxNQ.xml,true,Slangerup,3550.0,9.0,Gartner Christiansensvej,3660 StenlÃ¸se,Baneringen 20,1.0,1.0,,Regnskabsklasse B,1.0,1.0,2016-05-17,2016-05-17,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har 1 ansat. Der har ikke vÃ¦ret udbetalt lÃ¸n m.v.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har vÃ¦ret uden aktivitet siden stiftelsen.</p>",,0.0,-2670.0,36685123.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,1.0,2670.0,Henrik Lerche,Bastian Wiinblad Hartvigsen,BWH-Murerentreprise IVS,Henrik Lerche,1000.0,BuresÃ¸,,-2670.0,-2670.0,2015-12-31,2015-03-13,-2670.0,false,false,2670.0,1670.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">IvÃ¦rksÃ¦tterkapitalen har vÃ¦ret uÃ¦ndret siden stiftelsen.</p>",0.0,50942696.0,false,false,Ingen bistand,urn:ofk:oid:22374215,indberetninger-20180424,2.59278,36685123.0,,2018-03-28T20:51:23.493Z,2016-05-17T14:38:15.700Z,regnskab,0.0,,2015-12-31,2015-03-13,X16-AW-05-CE,2016-05-17T14:38:15.842Z,-2669.0
