entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DepreciationOfPropertyPlantAndEquipment,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InterestExpenseAssignedToGroupEnterprises,InterestIncomeFromGroupEnterprises,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,OtherInterestIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,NumberOfEmployees,OtherShorttermPayables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm,TypeOfAuditorAssistance,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,NameAndSurnameOfAuditor
21631779,2015-07-01,2016-06-30,c175,,http://regnskaber.virk.dk/97713612/ZG9rdW1lbnRsYWdlcjovLzAzLzcwL2U5LzVlL2IxLzIwNGYtNGUxYi1hN2RkLTk0NzEzOWVmNGY0NQ.pdf,http://regnskaber.virk.dk/97713612/ZG9rdW1lbnRsYWdlcjovLzAzLzA5L2MxLzI0L2NjLzg5N2EtNDg2Ni05OTEzLWY0ZjRlMmQ5NDYxMw.xml,true,Randers C,8900.0,"4, 2., Box 4002",Thors Bakke,Randers C,8900.0,9.0,DytmÃ¦rsken,8920 Randers NV,Mariagervej 74,DK-8900 Randers C,"Thors Bakke 4, 2., Box 4002",Til kapitalejeren i Omni-Invest ApS nr. III,-1783.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",8382.0,2017-08-31,1999-04-15,2017-09-01,8213.0,8213.0,19688.0,100491.0,21631779.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2016 - 30. juni 2017 for Omni-Invest ApS nr. III.,Ãrsrapport,43121.0,512.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kjeld Hougaard Enevoldsen,Kjeld Hougaard Enevoldsen,Jyske Bank A/S,Omni-Invest ApS nr. III,BDO Statsautoriseret revisionsaktieselskab,43121.0,557.0,0.0,45.0,Randers,2015-07-01,2016-06-30,23427.0,30026.0,72590.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2017-06-30,2016-07-01,false,2017-08-31,Randers,6599.0,19688.0,urn:ofk:oid:24483043,indberetninger-20180424,2.5097342,21631779.0,,2018-03-27T14:57:42.275Z,2017-09-07T11:23:43.719Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AT-70-CY,2017-09-07T11:23:43.856Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21631779,2015-07-01,2016-06-30,c195,,http://regnskaber.virk.dk/97713612/ZG9rdW1lbnRsYWdlcjovLzAzLzcwL2U5LzVlL2IxLzIwNGYtNGUxYi1hN2RkLTk0NzEzOWVmNGY0NQ.pdf,http://regnskaber.virk.dk/97713612/ZG9rdW1lbnRsYWdlcjovLzAzLzA5L2MxLzI0L2NjLzg5N2EtNDg2Ni05OTEzLWY0ZjRlMmQ5NDYxMw.xml,true,Randers C,8900.0,"4, 2., Box 4002",Thors Bakke,Randers C,8900.0,9.0,DytmÃ¦rsken,8920 Randers NV,Mariagervej 74,DK-8900 Randers C,"Thors Bakke 4, 2., Box 4002",Til kapitalejeren i Omni-Invest ApS nr. III,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",,2017-08-31,1999-04-15,2017-09-01,,8213.0,,,21631779.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2016 - 30. juni 2017 for Omni-Invest ApS nr. III.,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kjeld Hougaard Enevoldsen,Kjeld Hougaard Enevoldsen,Jyske Bank A/S,Omni-Invest ApS nr. III,BDO Statsautoriseret revisionsaktieselskab,,,,,Randers,2015-07-01,2016-06-30,23427.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2017-06-30,2016-07-01,false,2017-08-31,Randers,,,urn:ofk:oid:24483043,indberetninger-20180424,2.5097342,21631779.0,,2018-03-27T14:57:42.275Z,2017-09-07T11:23:43.719Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AT-70-CY,2017-09-07T11:23:43.856Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21631779,2016-06-30,2016-06-30,c172,,http://regnskaber.virk.dk/97713612/ZG9rdW1lbnRsYWdlcjovLzAzLzcwL2U5LzVlL2IxLzIwNGYtNGUxYi1hN2RkLTk0NzEzOWVmNGY0NQ.pdf,http://regnskaber.virk.dk/97713612/ZG9rdW1lbnRsYWdlcjovLzAzLzA5L2MxLzI0L2NjLzg5N2EtNDg2Ni05OTEzLWY0ZjRlMmQ5NDYxMw.xml,true,Randers C,8900.0,"4, 2., Box 4002",Thors Bakke,Randers C,8900.0,9.0,DytmÃ¦rsken,8920 Randers NV,Mariagervej 74,DK-8900 Randers C,"Thors Bakke 4, 2., Box 4002",Til kapitalejeren i Omni-Invest ApS nr. III,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",,2017-08-31,1999-04-15,2017-09-01,,8213.0,,,21631779.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2016 - 30. juni 2017 for Omni-Invest ApS nr. III.,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kjeld Hougaard Enevoldsen,Kjeld Hougaard Enevoldsen,Jyske Bank A/S,Omni-Invest ApS nr. III,BDO Statsautoriseret revisionsaktieselskab,,,,,Randers,2015-07-01,2016-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2017-06-30,2016-07-01,false,2017-08-31,Randers,,,urn:ofk:oid:24483043,indberetninger-20180424,2.5097342,21631779.0,,2018-03-27T14:57:42.275Z,2017-09-07T11:23:43.719Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AT-70-CY,2017-09-07T11:23:43.856Z,1783929.0,627432.0,200000.0,0.0,14503.0,457251.0,1128678.0,1783929.0,1274384.0,1128678.0,1.0,76079.0,1128678.0,52294.0,52294.0,257251.0,18003.0,1274384.0,1151920.0,27819.0,13316.0,8382.0,20000.0,0.0,,,,,,,
21631779,2016-07-01,2016-07-01,c226,,http://regnskaber.virk.dk/97713612/ZG9rdW1lbnRsYWdlcjovLzAzLzcwL2U5LzVlL2IxLzIwNGYtNGUxYi1hN2RkLTk0NzEzOWVmNGY0NQ.pdf,http://regnskaber.virk.dk/97713612/ZG9rdW1lbnRsYWdlcjovLzAzLzA5L2MxLzI0L2NjLzg5N2EtNDg2Ni05OTEzLWY0ZjRlMmQ5NDYxMw.xml,true,Randers C,8900.0,"4, 2., Box 4002",Thors Bakke,Randers C,8900.0,9.0,DytmÃ¦rsken,8920 Randers NV,Mariagervej 74,DK-8900 Randers C,"Thors Bakke 4, 2., Box 4002",Til kapitalejeren i Omni-Invest ApS nr. III,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",,2017-08-31,1999-04-15,2017-09-01,,8213.0,,,21631779.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2016 - 30. juni 2017 for Omni-Invest ApS nr. III.,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kjeld Hougaard Enevoldsen,Kjeld Hougaard Enevoldsen,Jyske Bank A/S,Omni-Invest ApS nr. III,BDO Statsautoriseret revisionsaktieselskab,,,,,Randers,2015-07-01,2016-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2017-06-30,2016-07-01,false,2017-08-31,Randers,,,urn:ofk:oid:24483043,indberetninger-20180424,2.5097342,21631779.0,,2018-03-27T14:57:42.275Z,2017-09-07T11:23:43.719Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AT-70-CY,2017-09-07T11:23:43.856Z,,,,,,200000.0,,,,,,,,,,,,,,,,,,,,,,,,,
21631779,2016-07-01,2016-07-01,c253,,http://regnskaber.virk.dk/97713612/ZG9rdW1lbnRsYWdlcjovLzAzLzcwL2U5LzVlL2IxLzIwNGYtNGUxYi1hN2RkLTk0NzEzOWVmNGY0NQ.pdf,http://regnskaber.virk.dk/97713612/ZG9rdW1lbnRsYWdlcjovLzAzLzA5L2MxLzI0L2NjLzg5N2EtNDg2Ni05OTEzLWY0ZjRlMmQ5NDYxMw.xml,true,Randers C,8900.0,"4, 2., Box 4002",Thors Bakke,Randers C,8900.0,9.0,DytmÃ¦rsken,8920 Randers NV,Mariagervej 74,DK-8900 Randers C,"Thors Bakke 4, 2., Box 4002",Til kapitalejeren i Omni-Invest ApS nr. III,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",,2017-08-31,1999-04-15,2017-09-01,,8213.0,,,21631779.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2016 - 30. juni 2017 for Omni-Invest ApS nr. III.,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kjeld Hougaard Enevoldsen,Kjeld Hougaard Enevoldsen,Jyske Bank A/S,Omni-Invest ApS nr. III,BDO Statsautoriseret revisionsaktieselskab,,,,,Randers,2015-07-01,2016-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2017-06-30,2016-07-01,false,2017-08-31,Randers,,,urn:ofk:oid:24483043,indberetninger-20180424,2.5097342,21631779.0,,2018-03-27T14:57:42.275Z,2017-09-07T11:23:43.719Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AT-70-CY,2017-09-07T11:23:43.856Z,,,,,,257251.0,,,,,,,,,,,,,,,,,,,,,,,,,
21631779,2016-07-01,2016-07-01,c444,,http://regnskaber.virk.dk/97713612/ZG9rdW1lbnRsYWdlcjovLzAzLzcwL2U5LzVlL2IxLzIwNGYtNGUxYi1hN2RkLTk0NzEzOWVmNGY0NQ.pdf,http://regnskaber.virk.dk/97713612/ZG9rdW1lbnRsYWdlcjovLzAzLzA5L2MxLzI0L2NjLzg5N2EtNDg2Ni05OTEzLWY0ZjRlMmQ5NDYxMw.xml,true,Randers C,8900.0,"4, 2., Box 4002",Thors Bakke,Randers C,8900.0,9.0,DytmÃ¦rsken,8920 Randers NV,Mariagervej 74,DK-8900 Randers C,"Thors Bakke 4, 2., Box 4002",Til kapitalejeren i Omni-Invest ApS nr. III,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",,2017-08-31,1999-04-15,2017-09-01,,8213.0,,,21631779.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2016 - 30. juni 2017 for Omni-Invest ApS nr. III.,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kjeld Hougaard Enevoldsen,Kjeld Hougaard Enevoldsen,Jyske Bank A/S,Omni-Invest ApS nr. III,BDO Statsautoriseret revisionsaktieselskab,,,,,Randers,2015-07-01,2016-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2017-06-30,2016-07-01,false,2017-08-31,Randers,,,urn:ofk:oid:24483043,indberetninger-20180424,2.5097342,21631779.0,,2018-03-27T14:57:42.275Z,2017-09-07T11:23:43.719Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AT-70-CY,2017-09-07T11:23:43.856Z,,,,,,,,,,,,,,,,,,,,,,,,,34407.0,1163085.0,,,,,
21631779,2016-07-01,2017-06-30,c174,,http://regnskaber.virk.dk/97713612/ZG9rdW1lbnRsYWdlcjovLzAzLzcwL2U5LzVlL2IxLzIwNGYtNGUxYi1hN2RkLTk0NzEzOWVmNGY0NQ.pdf,http://regnskaber.virk.dk/97713612/ZG9rdW1lbnRsYWdlcjovLzAzLzA5L2MxLzI0L2NjLzg5N2EtNDg2Ni05OTEzLWY0ZjRlMmQ5NDYxMw.xml,true,Randers C,8900.0,"4, 2., Box 4002",Thors Bakke,Randers C,8900.0,9.0,DytmÃ¦rsken,8920 Randers NV,Mariagervej 74,DK-8900 Randers C,"Thors Bakke 4, 2., Box 4002",Til kapitalejeren i Omni-Invest ApS nr. III,-52925.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",0.0,2017-08-31,1999-04-15,2017-09-01,8213.0,8213.0,11025.0,-174166.0,21631779.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2016 - 30. juni 2017 for Omni-Invest ApS nr. III.,Ãrsrapport,46230.0,508.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kjeld Hougaard Enevoldsen,Kjeld Hougaard Enevoldsen,Jyske Bank A/S,Omni-Invest ApS nr. III,BDO Statsautoriseret revisionsaktieselskab,47669.0,508.0,1439.0,0.0,Randers,2015-07-01,2016-06-30,-187640.0,-240565.0,-193404.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2017-06-30,2016-07-01,false,2017-08-31,Randers,-52925.0,11025.0,urn:ofk:oid:24483043,indberetninger-20180424,2.5097342,21631779.0,,2018-03-27T14:57:42.275Z,2017-09-07T11:23:43.719Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AT-70-CY,2017-09-07T11:23:43.856Z,,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning,,,
21631779,2016-07-01,2017-06-30,c194,,http://regnskaber.virk.dk/97713612/ZG9rdW1lbnRsYWdlcjovLzAzLzcwL2U5LzVlL2IxLzIwNGYtNGUxYi1hN2RkLTk0NzEzOWVmNGY0NQ.pdf,http://regnskaber.virk.dk/97713612/ZG9rdW1lbnRsYWdlcjovLzAzLzA5L2MxLzI0L2NjLzg5N2EtNDg2Ni05OTEzLWY0ZjRlMmQ5NDYxMw.xml,true,Randers C,8900.0,"4, 2., Box 4002",Thors Bakke,Randers C,8900.0,9.0,DytmÃ¦rsken,8920 Randers NV,Mariagervej 74,DK-8900 Randers C,"Thors Bakke 4, 2., Box 4002",Til kapitalejeren i Omni-Invest ApS nr. III,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",,2017-08-31,1999-04-15,2017-09-01,,8213.0,,,21631779.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2016 - 30. juni 2017 for Omni-Invest ApS nr. III.,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kjeld Hougaard Enevoldsen,Kjeld Hougaard Enevoldsen,Jyske Bank A/S,Omni-Invest ApS nr. III,BDO Statsautoriseret revisionsaktieselskab,,,,,Randers,2015-07-01,2016-06-30,-187640.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2017-06-30,2016-07-01,false,2017-08-31,Randers,,,urn:ofk:oid:24483043,indberetninger-20180424,2.5097342,21631779.0,,2018-03-27T14:57:42.275Z,2017-09-07T11:23:43.719Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AT-70-CY,2017-09-07T11:23:43.856Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21631779,2016-07-01,2017-06-30,c254,,http://regnskaber.virk.dk/97713612/ZG9rdW1lbnRsYWdlcjovLzAzLzcwL2U5LzVlL2IxLzIwNGYtNGUxYi1hN2RkLTk0NzEzOWVmNGY0NQ.pdf,http://regnskaber.virk.dk/97713612/ZG9rdW1lbnRsYWdlcjovLzAzLzA5L2MxLzI0L2NjLzg5N2EtNDg2Ni05OTEzLWY0ZjRlMmQ5NDYxMw.xml,true,Randers C,8900.0,"4, 2., Box 4002",Thors Bakke,Randers C,8900.0,9.0,DytmÃ¦rsken,8920 Randers NV,Mariagervej 74,DK-8900 Randers C,"Thors Bakke 4, 2., Box 4002",Til kapitalejeren i Omni-Invest ApS nr. III,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",,2017-08-31,1999-04-15,2017-09-01,,8213.0,,,21631779.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2016 - 30. juni 2017 for Omni-Invest ApS nr. III.,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kjeld Hougaard Enevoldsen,Kjeld Hougaard Enevoldsen,Jyske Bank A/S,Omni-Invest ApS nr. III,BDO Statsautoriseret revisionsaktieselskab,,,,,Randers,2015-07-01,2016-06-30,-187640.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2017-06-30,2016-07-01,false,2017-08-31,Randers,,,urn:ofk:oid:24483043,indberetninger-20180424,2.5097342,21631779.0,,2018-03-27T14:57:42.275Z,2017-09-07T11:23:43.719Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AT-70-CY,2017-09-07T11:23:43.856Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21631779,2016-07-01,2017-06-30,c305,,http://regnskaber.virk.dk/97713612/ZG9rdW1lbnRsYWdlcjovLzAzLzcwL2U5LzVlL2IxLzIwNGYtNGUxYi1hN2RkLTk0NzEzOWVmNGY0NQ.pdf,http://regnskaber.virk.dk/97713612/ZG9rdW1lbnRsYWdlcjovLzAzLzA5L2MxLzI0L2NjLzg5N2EtNDg2Ni05OTEzLWY0ZjRlMmQ5NDYxMw.xml,true,Randers C,8900.0,"4, 2., Box 4002",Thors Bakke,Randers C,8900.0,9.0,DytmÃ¦rsken,8920 Randers NV,Mariagervej 74,DK-8900 Randers C,"Thors Bakke 4, 2., Box 4002",Til kapitalejeren i Omni-Invest ApS nr. III,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",,2017-08-31,1999-04-15,2017-09-01,,8213.0,,,21631779.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2016 - 30. juni 2017 for Omni-Invest ApS nr. III.,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kjeld Hougaard Enevoldsen,Kjeld Hougaard Enevoldsen,Jyske Bank A/S,Omni-Invest ApS nr. III,BDO Statsautoriseret revisionsaktieselskab,,,,,Randers,2015-07-01,2016-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2017-06-30,2016-07-01,false,2017-08-31,Randers,,,urn:ofk:oid:24483043,indberetninger-20180424,2.5097342,21631779.0,,2018-03-27T14:57:42.275Z,2017-09-07T11:23:43.719Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AT-70-CY,2017-09-07T11:23:43.856Z,,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,,Statsautoriseret revisor,20222670.0,Ole JÃ¸rgensen
