entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherLongtermPayables,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromAssociates,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance
29834040,2015-01-01,2015-12-31,c175,,http://regnskaber.virk.dk/04043892/ZG9rdW1lbnRsYWdlcjovLzAzLzgzLzdhLzE4LzMyLzAzOGUtNDE2MS1iMjI3LTBhOWE3YWExMTk5Mw.pdf,http://regnskaber.virk.dk/04043892/ZG9rdW1lbnRsYWdlcjovLzAzLzk0LzY1LzllL2FmL2ZlYTEtNDMzMC04ODhkLTk3ZWRiMDcwMjlmZA.xml,true,Middelfart,5500.0,6.0,Langelandsvej,5610 Assens,Midtergyden 11  BarlÃ¸se Mark,DK-5500 Middelfart,Langelandsvej 6,Til kapitalejerne i Claus Rud Larsen Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-06-30,2017-06-30,-4243.0,4243.0,Statsautoriseret revisor,-10860.0,20222670.0,29834040.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Claus Rud Larsen Invest ApS.,Ãrsrapport,727149.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Claus UrhÃ¸j,Claus Rud Larsen,Claus Rud Larsen,Claus Rud Larsen Invest ApS,BDO Statsautoriseret revisionsaktieselskab,-32629.0,0.0,BarlÃ¸se,2015-01-01,2015-12-31,-47732.0,-47732.0,-15103.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,BarlÃ¸se,2016-12-31,2016-01-01,false,2017-06-30,Middelfart,0.0,urn:ofk:oid:24317423,indberetninger-20180424,2.5097342,29834040.0,,2018-03-29T19:36:59.122Z,2017-06-30T13:01:19.338Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-43-LN,2017-06-30T13:01:19.510Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
29834040,2015-01-01,2015-12-31,c195,,http://regnskaber.virk.dk/04043892/ZG9rdW1lbnRsYWdlcjovLzAzLzgzLzdhLzE4LzMyLzAzOGUtNDE2MS1iMjI3LTBhOWE3YWExMTk5Mw.pdf,http://regnskaber.virk.dk/04043892/ZG9rdW1lbnRsYWdlcjovLzAzLzk0LzY1LzllL2FmL2ZlYTEtNDMzMC04ODhkLTk3ZWRiMDcwMjlmZA.xml,true,Middelfart,5500.0,6.0,Langelandsvej,5610 Assens,Midtergyden 11  BarlÃ¸se Mark,DK-5500 Middelfart,Langelandsvej 6,Til kapitalejerne i Claus Rud Larsen Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-06-30,2017-06-30,,4243.0,Statsautoriseret revisor,,20222670.0,29834040.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Claus Rud Larsen Invest ApS.,Ãrsrapport,727149.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Claus UrhÃ¸j,Claus Rud Larsen,Claus Rud Larsen,Claus Rud Larsen Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,BarlÃ¸se,2015-01-01,2015-12-31,-47732.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,BarlÃ¸se,2016-12-31,2016-01-01,false,2017-06-30,Middelfart,,urn:ofk:oid:24317423,indberetninger-20180424,2.5097342,29834040.0,,2018-03-29T19:36:59.122Z,2017-06-30T13:01:19.338Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-43-LN,2017-06-30T13:01:19.510Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
29834040,2015-12-31,2015-12-31,c172,,http://regnskaber.virk.dk/04043892/ZG9rdW1lbnRsYWdlcjovLzAzLzgzLzdhLzE4LzMyLzAzOGUtNDE2MS1iMjI3LTBhOWE3YWExMTk5Mw.pdf,http://regnskaber.virk.dk/04043892/ZG9rdW1lbnRsYWdlcjovLzAzLzk0LzY1LzllL2FmL2ZlYTEtNDMzMC04ODhkLTk3ZWRiMDcwMjlmZA.xml,true,Middelfart,5500.0,6.0,Langelandsvej,5610 Assens,Midtergyden 11  BarlÃ¸se Mark,DK-5500 Middelfart,Langelandsvej 6,Til kapitalejerne i Claus Rud Larsen Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-06-30,2017-06-30,,4243.0,Statsautoriseret revisor,,20222670.0,29834040.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Claus Rud Larsen Invest ApS.,Ãrsrapport,727149.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Claus UrhÃ¸j,Claus Rud Larsen,Claus Rud Larsen,Claus Rud Larsen Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,BarlÃ¸se,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,BarlÃ¸se,2016-12-31,2016-01-01,false,2017-06-30,Middelfart,,urn:ofk:oid:24317423,indberetninger-20180424,2.5097342,29834040.0,,2018-03-29T19:36:59.122Z,2017-06-30T13:01:19.338Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-43-LN,2017-06-30T13:01:19.510Z,1025830.0,4184.0,125000.0,-303077.0,411564.0,1025830.0,1328907.0,375000.0,375000.0,728355.0,460500.0,786564.0,267855.0,26125.0,198326.0,411564.0,-428077.0,199804.0,600552.0,374623.0,235082.0,36756.0,,,,,
29834040,2016-01-01,2016-01-01,c226,,http://regnskaber.virk.dk/04043892/ZG9rdW1lbnRsYWdlcjovLzAzLzgzLzdhLzE4LzMyLzAzOGUtNDE2MS1iMjI3LTBhOWE3YWExMTk5Mw.pdf,http://regnskaber.virk.dk/04043892/ZG9rdW1lbnRsYWdlcjovLzAzLzk0LzY1LzllL2FmL2ZlYTEtNDMzMC04ODhkLTk3ZWRiMDcwMjlmZA.xml,true,Middelfart,5500.0,6.0,Langelandsvej,5610 Assens,Midtergyden 11  BarlÃ¸se Mark,DK-5500 Middelfart,Langelandsvej 6,Til kapitalejerne i Claus Rud Larsen Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-06-30,2017-06-30,,4243.0,Statsautoriseret revisor,,20222670.0,29834040.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Claus Rud Larsen Invest ApS.,Ãrsrapport,727149.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Claus UrhÃ¸j,Claus Rud Larsen,Claus Rud Larsen,Claus Rud Larsen Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,BarlÃ¸se,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,BarlÃ¸se,2016-12-31,2016-01-01,false,2017-06-30,Middelfart,,urn:ofk:oid:24317423,indberetninger-20180424,2.5097342,29834040.0,,2018-03-29T19:36:59.122Z,2017-06-30T13:01:19.338Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-43-LN,2017-06-30T13:01:19.510Z,,,,125000.0,,,,,,,,,,,,,,,,,,,,,,,
29834040,2016-01-01,2016-01-01,c253,,http://regnskaber.virk.dk/04043892/ZG9rdW1lbnRsYWdlcjovLzAzLzgzLzdhLzE4LzMyLzAzOGUtNDE2MS1iMjI3LTBhOWE3YWExMTk5Mw.pdf,http://regnskaber.virk.dk/04043892/ZG9rdW1lbnRsYWdlcjovLzAzLzk0LzY1LzllL2FmL2ZlYTEtNDMzMC04ODhkLTk3ZWRiMDcwMjlmZA.xml,true,Middelfart,5500.0,6.0,Langelandsvej,5610 Assens,Midtergyden 11  BarlÃ¸se Mark,DK-5500 Middelfart,Langelandsvej 6,Til kapitalejerne i Claus Rud Larsen Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-06-30,2017-06-30,,4243.0,Statsautoriseret revisor,,20222670.0,29834040.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Claus Rud Larsen Invest ApS.,Ãrsrapport,727149.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Claus UrhÃ¸j,Claus Rud Larsen,Claus Rud Larsen,Claus Rud Larsen Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,BarlÃ¸se,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,BarlÃ¸se,2016-12-31,2016-01-01,false,2017-06-30,Middelfart,,urn:ofk:oid:24317423,indberetninger-20180424,2.5097342,29834040.0,,2018-03-29T19:36:59.122Z,2017-06-30T13:01:19.338Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-43-LN,2017-06-30T13:01:19.510Z,,,,-428076.0,,,,,,,,,,,,,,,,,,,,,,,
29834040,2016-01-01,2016-01-01,c444,,http://regnskaber.virk.dk/04043892/ZG9rdW1lbnRsYWdlcjovLzAzLzgzLzdhLzE4LzMyLzAzOGUtNDE2MS1iMjI3LTBhOWE3YWExMTk5Mw.pdf,http://regnskaber.virk.dk/04043892/ZG9rdW1lbnRsYWdlcjovLzAzLzk0LzY1LzllL2FmL2ZlYTEtNDMzMC04ODhkLTk3ZWRiMDcwMjlmZA.xml,true,Middelfart,5500.0,6.0,Langelandsvej,5610 Assens,Midtergyden 11  BarlÃ¸se Mark,DK-5500 Middelfart,Langelandsvej 6,Til kapitalejerne i Claus Rud Larsen Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-06-30,2017-06-30,,4243.0,Statsautoriseret revisor,,20222670.0,29834040.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Claus Rud Larsen Invest ApS.,Ãrsrapport,727149.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Claus UrhÃ¸j,Claus Rud Larsen,Claus Rud Larsen,Claus Rud Larsen Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,BarlÃ¸se,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,BarlÃ¸se,2016-12-31,2016-01-01,false,2017-06-30,Middelfart,,urn:ofk:oid:24317423,indberetninger-20180424,2.5097342,29834040.0,,2018-03-29T19:36:59.122Z,2017-06-30T13:01:19.338Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-43-LN,2017-06-30T13:01:19.510Z,,,,,,,,,,,,,,,,,,,,,,,12729.0,424293.0,,,
29834040,2016-01-01,2016-01-01,c567,,http://regnskaber.virk.dk/04043892/ZG9rdW1lbnRsYWdlcjovLzAzLzgzLzdhLzE4LzMyLzAzOGUtNDE2MS1iMjI3LTBhOWE3YWExMTk5Mw.pdf,http://regnskaber.virk.dk/04043892/ZG9rdW1lbnRsYWdlcjovLzAzLzk0LzY1LzllL2FmL2ZlYTEtNDMzMC04ODhkLTk3ZWRiMDcwMjlmZA.xml,true,Middelfart,5500.0,6.0,Langelandsvej,5610 Assens,Midtergyden 11  BarlÃ¸se Mark,DK-5500 Middelfart,Langelandsvej 6,Til kapitalejerne i Claus Rud Larsen Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-06-30,2017-06-30,,4243.0,Statsautoriseret revisor,,20222670.0,29834040.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Claus Rud Larsen Invest ApS.,Ãrsrapport,727149.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Claus UrhÃ¸j,Claus Rud Larsen,Claus Rud Larsen,Claus Rud Larsen Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,BarlÃ¸se,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,BarlÃ¸se,2016-12-31,2016-01-01,false,2017-06-30,Middelfart,,urn:ofk:oid:24317423,indberetninger-20180424,2.5097342,29834040.0,,2018-03-29T19:36:59.122Z,2017-06-30T13:01:19.338Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-43-LN,2017-06-30T13:01:19.510Z,,,,,,,,,,,,,,,,,,,,,,,,,375000.0,,
29834040,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/04043892/ZG9rdW1lbnRsYWdlcjovLzAzLzgzLzdhLzE4LzMyLzAzOGUtNDE2MS1iMjI3LTBhOWE3YWExMTk5Mw.pdf,http://regnskaber.virk.dk/04043892/ZG9rdW1lbnRsYWdlcjovLzAzLzk0LzY1LzllL2FmL2ZlYTEtNDMzMC04ODhkLTk3ZWRiMDcwMjlmZA.xml,true,Middelfart,5500.0,6.0,Langelandsvej,5610 Assens,Midtergyden 11  BarlÃ¸se Mark,DK-5500 Middelfart,Langelandsvej 6,Til kapitalejerne i Claus Rud Larsen Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-06-30,2017-06-30,-4243.0,4243.0,Statsautoriseret revisor,4429.0,20222670.0,29834040.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Claus Rud Larsen Invest ApS.,Ãrsrapport,727149.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Claus UrhÃ¸j,Claus Rud Larsen,Claus Rud Larsen,Claus Rud Larsen Invest ApS,BDO Statsautoriseret revisionsaktieselskab,-35622.0,986.0,BarlÃ¸se,2015-01-01,2015-12-31,-34450.0,-34450.0,186.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,BarlÃ¸se,2016-12-31,2016-01-01,false,2017-06-30,Middelfart,0.0,urn:ofk:oid:24317423,indberetninger-20180424,2.5097342,29834040.0,,2018-03-29T19:36:59.122Z,2017-06-30T13:01:19.338Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-43-LN,2017-06-30T13:01:19.510Z,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,Andre erklÃ¦ringer uden sikkerhed
29834040,2016-01-01,2016-12-31,c194,,http://regnskaber.virk.dk/04043892/ZG9rdW1lbnRsYWdlcjovLzAzLzgzLzdhLzE4LzMyLzAzOGUtNDE2MS1iMjI3LTBhOWE3YWExMTk5Mw.pdf,http://regnskaber.virk.dk/04043892/ZG9rdW1lbnRsYWdlcjovLzAzLzk0LzY1LzllL2FmL2ZlYTEtNDMzMC04ODhkLTk3ZWRiMDcwMjlmZA.xml,true,Middelfart,5500.0,6.0,Langelandsvej,5610 Assens,Midtergyden 11  BarlÃ¸se Mark,DK-5500 Middelfart,Langelandsvej 6,Til kapitalejerne i Claus Rud Larsen Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-06-30,2017-06-30,,4243.0,Statsautoriseret revisor,,20222670.0,29834040.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Claus Rud Larsen Invest ApS.,Ãrsrapport,727149.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Claus UrhÃ¸j,Claus Rud Larsen,Claus Rud Larsen,Claus Rud Larsen Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,BarlÃ¸se,2015-01-01,2015-12-31,-34450.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,BarlÃ¸se,2016-12-31,2016-01-01,false,2017-06-30,Middelfart,,urn:ofk:oid:24317423,indberetninger-20180424,2.5097342,29834040.0,,2018-03-29T19:36:59.122Z,2017-06-30T13:01:19.338Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-43-LN,2017-06-30T13:01:19.510Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
29834040,2016-01-01,2016-12-31,c254,,http://regnskaber.virk.dk/04043892/ZG9rdW1lbnRsYWdlcjovLzAzLzgzLzdhLzE4LzMyLzAzOGUtNDE2MS1iMjI3LTBhOWE3YWExMTk5Mw.pdf,http://regnskaber.virk.dk/04043892/ZG9rdW1lbnRsYWdlcjovLzAzLzk0LzY1LzllL2FmL2ZlYTEtNDMzMC04ODhkLTk3ZWRiMDcwMjlmZA.xml,true,Middelfart,5500.0,6.0,Langelandsvej,5610 Assens,Midtergyden 11  BarlÃ¸se Mark,DK-5500 Middelfart,Langelandsvej 6,Til kapitalejerne i Claus Rud Larsen Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-06-30,2017-06-30,,4243.0,Statsautoriseret revisor,,20222670.0,29834040.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Claus Rud Larsen Invest ApS.,Ãrsrapport,727149.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Claus UrhÃ¸j,Claus Rud Larsen,Claus Rud Larsen,Claus Rud Larsen Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,BarlÃ¸se,2015-01-01,2015-12-31,-34450.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,BarlÃ¸se,2016-12-31,2016-01-01,false,2017-06-30,Middelfart,,urn:ofk:oid:24317423,indberetninger-20180424,2.5097342,29834040.0,,2018-03-29T19:36:59.122Z,2017-06-30T13:01:19.338Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-43-LN,2017-06-30T13:01:19.510Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
