entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,EmailOfAuditor,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,Dividend,DividendPaid,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables
10289793,2014-07-01,2014-07-01,c741,,http://regnskaber.virk.dk/39798201/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzRiL2NhLzJiL2Q5NzQtNDY5Zi04NDg4LTAzZGQ1NDhkMmNlMw.pdf,http://regnskaber.virk.dk/39798201/ZG9rdW1lbnRsYWdlcjovLzAzLzUyLzFjLzM2L2NlLzdiMGItNDMwZC04ODhjLTRiMjBmYmE0ZmQ5YQ.xml,Danmark,Holstebro,7500.0,4.0,Hostrupsvej,Holstebro,7500.0,th.,"Rendsborggade 17C,","7500, Holstebro","Hostrupsvej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-11-09,2016-11-09,1986-06-20,2016-11-09,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og tab pÃ¥ debitorer.",mail@kroyerpedersen.dk,718.0,89224918.0,10289793.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015/16 for Nodex Denmark ApS.,Ãrsrapport,Hans Madsen,BjÃ¸rn Baltser Andersen,BjÃ¸rn Baltser Andersen,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Nodex Denmark ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Holstebro,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2016-06-30,2015-07-01,2016-11-09,Holstebro,9610 6161,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23138258,indberetninger-20180424,2.5124266,10289793.0,,2018-03-28T20:26:38.549Z,2016-11-09T17:18:49.402Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BG-74-KN,2016-11-09T17:18:49.546Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10289793,2014-07-01,2014-07-01,c744,,http://regnskaber.virk.dk/39798201/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzRiL2NhLzJiL2Q5NzQtNDY5Zi04NDg4LTAzZGQ1NDhkMmNlMw.pdf,http://regnskaber.virk.dk/39798201/ZG9rdW1lbnRsYWdlcjovLzAzLzUyLzFjLzM2L2NlLzdiMGItNDMwZC04ODhjLTRiMjBmYmE0ZmQ5YQ.xml,Danmark,Holstebro,7500.0,4.0,Hostrupsvej,Holstebro,7500.0,th.,"Rendsborggade 17C,","7500, Holstebro","Hostrupsvej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-11-09,2016-11-09,1986-06-20,2016-11-09,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og tab pÃ¥ debitorer.",mail@kroyerpedersen.dk,48000.0,89224918.0,10289793.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015/16 for Nodex Denmark ApS.,Ãrsrapport,Hans Madsen,BjÃ¸rn Baltser Andersen,BjÃ¸rn Baltser Andersen,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Nodex Denmark ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Holstebro,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2016-06-30,2015-07-01,2016-11-09,Holstebro,9610 6161,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23138258,indberetninger-20180424,2.5124266,10289793.0,,2018-03-28T20:26:38.549Z,2016-11-09T17:18:49.402Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BG-74-KN,2016-11-09T17:18:49.546Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10289793,2014-07-01,2015-06-30,c109,,http://regnskaber.virk.dk/39798201/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzRiL2NhLzJiL2Q5NzQtNDY5Zi04NDg4LTAzZGQ1NDhkMmNlMw.pdf,http://regnskaber.virk.dk/39798201/ZG9rdW1lbnRsYWdlcjovLzAzLzUyLzFjLzM2L2NlLzdiMGItNDMwZC04ODhjLTRiMjBmYmE0ZmQ5YQ.xml,Danmark,Holstebro,7500.0,4.0,Hostrupsvej,Holstebro,7500.0,th.,"Rendsborggade 17C,","7500, Holstebro","Hostrupsvej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-11-09,2016-11-09,1986-06-20,2016-11-09,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og tab pÃ¥ debitorer.",mail@kroyerpedersen.dk,,89224918.0,10289793.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015/16 for Nodex Denmark ApS.,Ãrsrapport,Hans Madsen,BjÃ¸rn Baltser Andersen,BjÃ¸rn Baltser Andersen,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Nodex Denmark ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Holstebro,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2016-06-30,2015-07-01,2016-11-09,Holstebro,9610 6161,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23138258,indberetninger-20180424,2.5124266,10289793.0,,2018-03-28T20:26:38.549Z,2016-11-09T17:18:49.402Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BG-74-KN,2016-11-09T17:18:49.546Z,35000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10289793,2014-07-01,2015-06-30,c123,,http://regnskaber.virk.dk/39798201/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzRiL2NhLzJiL2Q5NzQtNDY5Zi04NDg4LTAzZGQ1NDhkMmNlMw.pdf,http://regnskaber.virk.dk/39798201/ZG9rdW1lbnRsYWdlcjovLzAzLzUyLzFjLzM2L2NlLzdiMGItNDMwZC04ODhjLTRiMjBmYmE0ZmQ5YQ.xml,Danmark,Holstebro,7500.0,4.0,Hostrupsvej,Holstebro,7500.0,th.,"Rendsborggade 17C,","7500, Holstebro","Hostrupsvej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-11-09,2016-11-09,1986-06-20,2016-11-09,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og tab pÃ¥ debitorer.",mail@kroyerpedersen.dk,,89224918.0,10289793.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015/16 for Nodex Denmark ApS.,Ãrsrapport,Hans Madsen,BjÃ¸rn Baltser Andersen,BjÃ¸rn Baltser Andersen,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Nodex Denmark ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Holstebro,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2016-06-30,2015-07-01,2016-11-09,Holstebro,9610 6161,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23138258,indberetninger-20180424,2.5124266,10289793.0,,2018-03-28T20:26:38.549Z,2016-11-09T17:18:49.402Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BG-74-KN,2016-11-09T17:18:49.546Z,3378.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10289793,2014-07-01,2015-06-30,c3,,http://regnskaber.virk.dk/39798201/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzRiL2NhLzJiL2Q5NzQtNDY5Zi04NDg4LTAzZGQ1NDhkMmNlMw.pdf,http://regnskaber.virk.dk/39798201/ZG9rdW1lbnRsYWdlcjovLzAzLzUyLzFjLzM2L2NlLzdiMGItNDMwZC04ODhjLTRiMjBmYmE0ZmQ5YQ.xml,Danmark,Holstebro,7500.0,4.0,Hostrupsvej,Holstebro,7500.0,th.,"Rendsborggade 17C,","7500, Holstebro","Hostrupsvej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-11-09,2016-11-09,1986-06-20,2016-11-09,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og tab pÃ¥ debitorer.",mail@kroyerpedersen.dk,,89224918.0,10289793.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015/16 for Nodex Denmark ApS.,Ãrsrapport,Hans Madsen,BjÃ¸rn Baltser Andersen,BjÃ¸rn Baltser Andersen,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Nodex Denmark ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Holstebro,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2016-06-30,2015-07-01,2016-11-09,Holstebro,9610 6161,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23138258,indberetninger-20180424,2.5124266,10289793.0,,2018-03-28T20:26:38.549Z,2016-11-09T17:18:49.402Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BG-74-KN,2016-11-09T17:18:49.546Z,38378.0,15564.0,171170.0,247274.0,11328.0,49212.0,60540.0,5250.0,10834.0,165920.0,,,,,,,,,,,,,,,,,,,
10289793,2014-07-01,2015-06-30,c742,,http://regnskaber.virk.dk/39798201/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzRiL2NhLzJiL2Q5NzQtNDY5Zi04NDg4LTAzZGQ1NDhkMmNlMw.pdf,http://regnskaber.virk.dk/39798201/ZG9rdW1lbnRsYWdlcjovLzAzLzUyLzFjLzM2L2NlLzdiMGItNDMwZC04ODhjLTRiMjBmYmE0ZmQ5YQ.xml,Danmark,Holstebro,7500.0,4.0,Hostrupsvej,Holstebro,7500.0,th.,"Rendsborggade 17C,","7500, Holstebro","Hostrupsvej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-11-09,2016-11-09,1986-06-20,2016-11-09,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og tab pÃ¥ debitorer.",mail@kroyerpedersen.dk,,89224918.0,10289793.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015/16 for Nodex Denmark ApS.,Ãrsrapport,Hans Madsen,BjÃ¸rn Baltser Andersen,BjÃ¸rn Baltser Andersen,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Nodex Denmark ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Holstebro,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2016-06-30,2015-07-01,2016-11-09,Holstebro,9610 6161,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23138258,indberetninger-20180424,2.5124266,10289793.0,,2018-03-28T20:26:38.549Z,2016-11-09T17:18:49.402Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BG-74-KN,2016-11-09T17:18:49.546Z,3378.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10289793,2014-07-01,2015-06-30,c745,,http://regnskaber.virk.dk/39798201/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzRiL2NhLzJiL2Q5NzQtNDY5Zi04NDg4LTAzZGQ1NDhkMmNlMw.pdf,http://regnskaber.virk.dk/39798201/ZG9rdW1lbnRsYWdlcjovLzAzLzUyLzFjLzM2L2NlLzdiMGItNDMwZC04ODhjLTRiMjBmYmE0ZmQ5YQ.xml,Danmark,Holstebro,7500.0,4.0,Hostrupsvej,Holstebro,7500.0,th.,"Rendsborggade 17C,","7500, Holstebro","Hostrupsvej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-11-09,2016-11-09,1986-06-20,2016-11-09,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og tab pÃ¥ debitorer.",mail@kroyerpedersen.dk,,89224918.0,10289793.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015/16 for Nodex Denmark ApS.,Ãrsrapport,Hans Madsen,BjÃ¸rn Baltser Andersen,BjÃ¸rn Baltser Andersen,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Nodex Denmark ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Holstebro,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2016-06-30,2015-07-01,2016-11-09,Holstebro,9610 6161,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23138258,indberetninger-20180424,2.5124266,10289793.0,,2018-03-28T20:26:38.549Z,2016-11-09T17:18:49.402Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BG-74-KN,2016-11-09T17:18:49.546Z,,,,,,,,,,,35000.0,48000.0,,,,,,,,,,,,,,,,,
10289793,2015-06-30,2015-06-30,c4,,http://regnskaber.virk.dk/39798201/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzRiL2NhLzJiL2Q5NzQtNDY5Zi04NDg4LTAzZGQ1NDhkMmNlMw.pdf,http://regnskaber.virk.dk/39798201/ZG9rdW1lbnRsYWdlcjovLzAzLzUyLzFjLzM2L2NlLzdiMGItNDMwZC04ODhjLTRiMjBmYmE0ZmQ5YQ.xml,Danmark,Holstebro,7500.0,4.0,Hostrupsvej,Holstebro,7500.0,th.,"Rendsborggade 17C,","7500, Holstebro","Hostrupsvej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-11-09,2016-11-09,1986-06-20,2016-11-09,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og tab pÃ¥ debitorer.",mail@kroyerpedersen.dk,239096.0,89224918.0,10289793.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015/16 for Nodex Denmark ApS.,Ãrsrapport,Hans Madsen,BjÃ¸rn Baltser Andersen,BjÃ¸rn Baltser Andersen,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Nodex Denmark ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Holstebro,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2016-06-30,2015-07-01,2016-11-09,Holstebro,9610 6161,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23138258,indberetninger-20180424,2.5124266,10289793.0,,2018-03-28T20:26:38.549Z,2016-11-09T17:18:49.402Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BG-74-KN,2016-11-09T17:18:49.546Z,,,,,,,,,,,,,445543.0,145078.0,200000.0,445543.0,10355.0,280450.0,445543.0,206447.0,280450.0,187538.0,9660.0,35000.0,4096.0,18909.0,206447.0,20015.0,0.0
10289793,2015-06-30,2015-06-30,c743,,http://regnskaber.virk.dk/39798201/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzRiL2NhLzJiL2Q5NzQtNDY5Zi04NDg4LTAzZGQ1NDhkMmNlMw.pdf,http://regnskaber.virk.dk/39798201/ZG9rdW1lbnRsYWdlcjovLzAzLzUyLzFjLzM2L2NlLzdiMGItNDMwZC04ODhjLTRiMjBmYmE0ZmQ5YQ.xml,Danmark,Holstebro,7500.0,4.0,Hostrupsvej,Holstebro,7500.0,th.,"Rendsborggade 17C,","7500, Holstebro","Hostrupsvej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-11-09,2016-11-09,1986-06-20,2016-11-09,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og tab pÃ¥ debitorer.",mail@kroyerpedersen.dk,4096.0,89224918.0,10289793.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015/16 for Nodex Denmark ApS.,Ãrsrapport,Hans Madsen,BjÃ¸rn Baltser Andersen,BjÃ¸rn Baltser Andersen,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Nodex Denmark ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Holstebro,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2016-06-30,2015-07-01,2016-11-09,Holstebro,9610 6161,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23138258,indberetninger-20180424,2.5124266,10289793.0,,2018-03-28T20:26:38.549Z,2016-11-09T17:18:49.402Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BG-74-KN,2016-11-09T17:18:49.546Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10289793,2015-06-30,2015-06-30,c746,,http://regnskaber.virk.dk/39798201/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzRiL2NhLzJiL2Q5NzQtNDY5Zi04NDg4LTAzZGQ1NDhkMmNlMw.pdf,http://regnskaber.virk.dk/39798201/ZG9rdW1lbnRsYWdlcjovLzAzLzUyLzFjLzM2L2NlLzdiMGItNDMwZC04ODhjLTRiMjBmYmE0ZmQ5YQ.xml,Danmark,Holstebro,7500.0,4.0,Hostrupsvej,Holstebro,7500.0,th.,"Rendsborggade 17C,","7500, Holstebro","Hostrupsvej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-11-09,2016-11-09,1986-06-20,2016-11-09,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og tab pÃ¥ debitorer.",mail@kroyerpedersen.dk,35000.0,89224918.0,10289793.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015/16 for Nodex Denmark ApS.,Ãrsrapport,Hans Madsen,BjÃ¸rn Baltser Andersen,BjÃ¸rn Baltser Andersen,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Nodex Denmark ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Holstebro,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2016-06-30,2015-07-01,2016-11-09,Holstebro,9610 6161,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23138258,indberetninger-20180424,2.5124266,10289793.0,,2018-03-28T20:26:38.549Z,2016-11-09T17:18:49.402Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BG-74-KN,2016-11-09T17:18:49.546Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
