entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfCostOfSales,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,GrossProfitLoss,OtherFinanceExpenses,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayablesToGroupEnterprises,ShorttermTradePayables
35465693,2016-10-01,2016-10-01,c704,,http://regnskaber.virk.dk/39656453/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzc3L2FiLzg2LzY1ZGMtNGU0OS1hZDBlLTQ4MmUzMmJlMTZmYg.pdf,http://regnskaber.virk.dk/39656453/ZG9rdW1lbnRsYWdlcjovLzAzLzgwL2E0Lzc2LzJmL2U0MjktNDYzZC1hNzk1LWViMDk0NTE3YjM4Nw.xml,Danmark,Kolding,6000.0,4.0,Jupitervej,Kolding,6000.0,1.0,Dalbygade 56,"6000, Kolding","Jupitervej, 4",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2019-06-17,2019-06-17,2019-06-17,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,Andre eksterne omkostninger omfatter omkostninger til administration.,80000.0,32285201.0,35465693.0,32285201.0,mne18474,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 31. december 2018 for M. Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",JÃ¸rgen L. Poulsen,John Herman MÃ¸ller,John Herman MÃ¸ller,"Martinsen, Statsautoriseret Revisionspartnerselskab",M. Invest ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Kolding,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2017-10-01,2019-06-17,Kolding,76 30 18 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27519875,indberetninger-20180424,2.5124211,35465693.0,AWtkpWgZGQc-fA3G3L04,2019-06-17T08:55:20.939Z,2019-06-17T08:54:49.770Z,regnskab,0.0,,2018-12-31,2017-10-01,X19-BP-13-HD,2019-06-17T08:54:49.911Z,,,,,,,,,,,,,,,,,,,,
35465693,2016-10-01,2016-10-01,c725,,http://regnskaber.virk.dk/39656453/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzc3L2FiLzg2LzY1ZGMtNGU0OS1hZDBlLTQ4MmUzMmJlMTZmYg.pdf,http://regnskaber.virk.dk/39656453/ZG9rdW1lbnRsYWdlcjovLzAzLzgwL2E0Lzc2LzJmL2U0MjktNDYzZC1hNzk1LWViMDk0NTE3YjM4Nw.xml,Danmark,Kolding,6000.0,4.0,Jupitervej,Kolding,6000.0,1.0,Dalbygade 56,"6000, Kolding","Jupitervej, 4",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2019-06-17,2019-06-17,2019-06-17,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,Andre eksterne omkostninger omfatter omkostninger til administration.,-112058.0,32285201.0,35465693.0,32285201.0,mne18474,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 31. december 2018 for M. Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",JÃ¸rgen L. Poulsen,John Herman MÃ¸ller,John Herman MÃ¸ller,"Martinsen, Statsautoriseret Revisionspartnerselskab",M. Invest ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Kolding,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2017-10-01,2019-06-17,Kolding,76 30 18 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27519875,indberetninger-20180424,2.5124211,35465693.0,AWtkpWgZGQc-fA3G3L04,2019-06-17T08:55:20.939Z,2019-06-17T08:54:49.770Z,regnskab,0.0,,2018-12-31,2017-10-01,X19-BP-13-HD,2019-06-17T08:54:49.911Z,,,,,,,,,,,,,,,,,,,,
35465693,2016-10-01,2017-09-30,c120,,http://regnskaber.virk.dk/39656453/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzc3L2FiLzg2LzY1ZGMtNGU0OS1hZDBlLTQ4MmUzMmJlMTZmYg.pdf,http://regnskaber.virk.dk/39656453/ZG9rdW1lbnRsYWdlcjovLzAzLzgwL2E0Lzc2LzJmL2U0MjktNDYzZC1hNzk1LWViMDk0NTE3YjM4Nw.xml,Danmark,Kolding,6000.0,4.0,Jupitervej,Kolding,6000.0,1.0,Dalbygade 56,"6000, Kolding","Jupitervej, 4",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2019-06-17,2019-06-17,2019-06-17,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,Andre eksterne omkostninger omfatter omkostninger til administration.,,32285201.0,35465693.0,32285201.0,mne18474,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 31. december 2018 for M. Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",JÃ¸rgen L. Poulsen,John Herman MÃ¸ller,John Herman MÃ¸ller,"Martinsen, Statsautoriseret Revisionspartnerselskab",M. Invest ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Kolding,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2017-10-01,2019-06-17,Kolding,76 30 18 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27519875,indberetninger-20180424,2.5124211,35465693.0,AWtkpWgZGQc-fA3G3L04,2019-06-17T08:55:20.939Z,2019-06-17T08:54:49.770Z,regnskab,0.0,,2018-12-31,2017-10-01,X19-BP-13-HD,2019-06-17T08:54:49.911Z,90416.0,,,,,,,,,,,,,,,,,,,
35465693,2016-10-01,2017-09-30,c3,,http://regnskaber.virk.dk/39656453/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzc3L2FiLzg2LzY1ZGMtNGU0OS1hZDBlLTQ4MmUzMmJlMTZmYg.pdf,http://regnskaber.virk.dk/39656453/ZG9rdW1lbnRsYWdlcjovLzAzLzgwL2E0Lzc2LzJmL2U0MjktNDYzZC1hNzk1LWViMDk0NTE3YjM4Nw.xml,Danmark,Kolding,6000.0,4.0,Jupitervej,Kolding,6000.0,1.0,Dalbygade 56,"6000, Kolding","Jupitervej, 4",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2019-06-17,2019-06-17,2019-06-17,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,Andre eksterne omkostninger omfatter omkostninger til administration.,,32285201.0,35465693.0,32285201.0,mne18474,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 31. december 2018 for M. Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",JÃ¸rgen L. Poulsen,John Herman MÃ¸ller,John Herman MÃ¸ller,"Martinsen, Statsautoriseret Revisionspartnerselskab",M. Invest ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Kolding,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2017-10-01,2019-06-17,Kolding,76 30 18 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27519875,indberetninger-20180424,2.5124211,35465693.0,AWtkpWgZGQc-fA3G3L04,2019-06-17T08:55:20.939Z,2019-06-17T08:54:49.770Z,regnskab,0.0,,2018-12-31,2017-10-01,X19-BP-13-HD,2019-06-17T08:54:49.911Z,90416.0,115670.0,1164.0,1164.0,114506.0,115670.0,24090.0,,,,,,,,,,,,,
35465693,2016-10-01,2017-09-30,c726,,http://regnskaber.virk.dk/39656453/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzc3L2FiLzg2LzY1ZGMtNGU0OS1hZDBlLTQ4MmUzMmJlMTZmYg.pdf,http://regnskaber.virk.dk/39656453/ZG9rdW1lbnRsYWdlcjovLzAzLzgwL2E0Lzc2LzJmL2U0MjktNDYzZC1hNzk1LWViMDk0NTE3YjM4Nw.xml,Danmark,Kolding,6000.0,4.0,Jupitervej,Kolding,6000.0,1.0,Dalbygade 56,"6000, Kolding","Jupitervej, 4",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2019-06-17,2019-06-17,2019-06-17,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,Andre eksterne omkostninger omfatter omkostninger til administration.,,32285201.0,35465693.0,32285201.0,mne18474,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 31. december 2018 for M. Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",JÃ¸rgen L. Poulsen,John Herman MÃ¸ller,John Herman MÃ¸ller,"Martinsen, Statsautoriseret Revisionspartnerselskab",M. Invest ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Kolding,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2017-10-01,2019-06-17,Kolding,76 30 18 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27519875,indberetninger-20180424,2.5124211,35465693.0,AWtkpWgZGQc-fA3G3L04,2019-06-17T08:55:20.939Z,2019-06-17T08:54:49.770Z,regnskab,0.0,,2018-12-31,2017-10-01,X19-BP-13-HD,2019-06-17T08:54:49.911Z,90416.0,,,,,,,,,,,,,,,,,,,
35465693,2017-09-30,2017-09-30,c4,,http://regnskaber.virk.dk/39656453/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzc3L2FiLzg2LzY1ZGMtNGU0OS1hZDBlLTQ4MmUzMmJlMTZmYg.pdf,http://regnskaber.virk.dk/39656453/ZG9rdW1lbnRsYWdlcjovLzAzLzgwL2E0Lzc2LzJmL2U0MjktNDYzZC1hNzk1LWViMDk0NTE3YjM4Nw.xml,Danmark,Kolding,6000.0,4.0,Jupitervej,Kolding,6000.0,1.0,Dalbygade 56,"6000, Kolding","Jupitervej, 4",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2019-06-17,2019-06-17,2019-06-17,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,Andre eksterne omkostninger omfatter omkostninger til administration.,58358.0,32285201.0,35465693.0,32285201.0,mne18474,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 31. december 2018 for M. Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",JÃ¸rgen L. Poulsen,John Herman MÃ¸ller,John Herman MÃ¸ller,"Martinsen, Statsautoriseret Revisionspartnerselskab",M. Invest ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Kolding,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2017-10-01,2019-06-17,Kolding,76 30 18 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27519875,indberetninger-20180424,2.5124211,35465693.0,AWtkpWgZGQc-fA3G3L04,2019-06-17T08:55:20.939Z,2019-06-17T08:54:49.770Z,regnskab,0.0,,2018-12-31,2017-10-01,X19-BP-13-HD,2019-06-17T08:54:49.911Z,,,,,,,,377848.0,108153.0,80000.0,377848.0,377848.0,319490.0,92450.0,-21642.0,319490.0,269695.0,269695.0,24090.0,202950.0
35465693,2017-09-30,2017-09-30,c706,,http://regnskaber.virk.dk/39656453/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzc3L2FiLzg2LzY1ZGMtNGU0OS1hZDBlLTQ4MmUzMmJlMTZmYg.pdf,http://regnskaber.virk.dk/39656453/ZG9rdW1lbnRsYWdlcjovLzAzLzgwL2E0Lzc2LzJmL2U0MjktNDYzZC1hNzk1LWViMDk0NTE3YjM4Nw.xml,Danmark,Kolding,6000.0,4.0,Jupitervej,Kolding,6000.0,1.0,Dalbygade 56,"6000, Kolding","Jupitervej, 4",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2019-06-17,2019-06-17,2019-06-17,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,Andre eksterne omkostninger omfatter omkostninger til administration.,80000.0,32285201.0,35465693.0,32285201.0,mne18474,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 31. december 2018 for M. Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",JÃ¸rgen L. Poulsen,John Herman MÃ¸ller,John Herman MÃ¸ller,"Martinsen, Statsautoriseret Revisionspartnerselskab",M. Invest ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Kolding,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2017-10-01,2019-06-17,Kolding,76 30 18 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27519875,indberetninger-20180424,2.5124211,35465693.0,AWtkpWgZGQc-fA3G3L04,2019-06-17T08:55:20.939Z,2019-06-17T08:54:49.770Z,regnskab,0.0,,2018-12-31,2017-10-01,X19-BP-13-HD,2019-06-17T08:54:49.911Z,,,,,,,,,,,,,,,,,,,,
35465693,2017-09-30,2017-09-30,c727,,http://regnskaber.virk.dk/39656453/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzc3L2FiLzg2LzY1ZGMtNGU0OS1hZDBlLTQ4MmUzMmJlMTZmYg.pdf,http://regnskaber.virk.dk/39656453/ZG9rdW1lbnRsYWdlcjovLzAzLzgwL2E0Lzc2LzJmL2U0MjktNDYzZC1hNzk1LWViMDk0NTE3YjM4Nw.xml,Danmark,Kolding,6000.0,4.0,Jupitervej,Kolding,6000.0,1.0,Dalbygade 56,"6000, Kolding","Jupitervej, 4",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2019-06-17,2019-06-17,2019-06-17,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,Andre eksterne omkostninger omfatter omkostninger til administration.,-21642.0,32285201.0,35465693.0,32285201.0,mne18474,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 31. december 2018 for M. Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",JÃ¸rgen L. Poulsen,John Herman MÃ¸ller,John Herman MÃ¸ller,"Martinsen, Statsautoriseret Revisionspartnerselskab",M. Invest ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Kolding,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2017-10-01,2019-06-17,Kolding,76 30 18 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27519875,indberetninger-20180424,2.5124211,35465693.0,AWtkpWgZGQc-fA3G3L04,2019-06-17T08:55:20.939Z,2019-06-17T08:54:49.770Z,regnskab,0.0,,2018-12-31,2017-10-01,X19-BP-13-HD,2019-06-17T08:54:49.911Z,,,,,,,,,,,,,,,,,,,,
35465693,2017-10-01,2017-10-01,c177,,http://regnskaber.virk.dk/39656453/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzc3L2FiLzg2LzY1ZGMtNGU0OS1hZDBlLTQ4MmUzMmJlMTZmYg.pdf,http://regnskaber.virk.dk/39656453/ZG9rdW1lbnRsYWdlcjovLzAzLzgwL2E0Lzc2LzJmL2U0MjktNDYzZC1hNzk1LWViMDk0NTE3YjM4Nw.xml,Danmark,Kolding,6000.0,4.0,Jupitervej,Kolding,6000.0,1.0,Dalbygade 56,"6000, Kolding","Jupitervej, 4",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2019-06-17,2019-06-17,2019-06-17,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,Andre eksterne omkostninger omfatter omkostninger til administration.,80000.0,32285201.0,35465693.0,32285201.0,mne18474,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 31. december 2018 for M. Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",JÃ¸rgen L. Poulsen,John Herman MÃ¸ller,John Herman MÃ¸ller,"Martinsen, Statsautoriseret Revisionspartnerselskab",M. Invest ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Kolding,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2017-10-01,2019-06-17,Kolding,76 30 18 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27519875,indberetninger-20180424,2.5124211,35465693.0,AWtkpWgZGQc-fA3G3L04,2019-06-17T08:55:20.939Z,2019-06-17T08:54:49.770Z,regnskab,0.0,,2018-12-31,2017-10-01,X19-BP-13-HD,2019-06-17T08:54:49.911Z,,,,,,,,,,,,,,,,,,,,
35465693,2017-10-01,2017-10-01,c195,,http://regnskaber.virk.dk/39656453/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzc3L2FiLzg2LzY1ZGMtNGU0OS1hZDBlLTQ4MmUzMmJlMTZmYg.pdf,http://regnskaber.virk.dk/39656453/ZG9rdW1lbnRsYWdlcjovLzAzLzgwL2E0Lzc2LzJmL2U0MjktNDYzZC1hNzk1LWViMDk0NTE3YjM4Nw.xml,Danmark,Kolding,6000.0,4.0,Jupitervej,Kolding,6000.0,1.0,Dalbygade 56,"6000, Kolding","Jupitervej, 4",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2019-06-17,2019-06-17,2019-06-17,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,Andre eksterne omkostninger omfatter omkostninger til administration.,-21642.0,32285201.0,35465693.0,32285201.0,mne18474,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 31. december 2018 for M. Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",JÃ¸rgen L. Poulsen,John Herman MÃ¸ller,John Herman MÃ¸ller,"Martinsen, Statsautoriseret Revisionspartnerselskab",M. Invest ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Kolding,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2017-10-01,2019-06-17,Kolding,76 30 18 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27519875,indberetninger-20180424,2.5124211,35465693.0,AWtkpWgZGQc-fA3G3L04,2019-06-17T08:55:20.939Z,2019-06-17T08:54:49.770Z,regnskab,0.0,,2018-12-31,2017-10-01,X19-BP-13-HD,2019-06-17T08:54:49.911Z,,,,,,,,,,,,,,,,,,,,
