entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,GrossResult,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,ShorttermPayablesToGroupEnterprises,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,NameOfAuditFirm
34586918,2013-10-01,2014-09-30,c3,http://regnskaber.virk.dk/81968543/ZG9rdW1lbnRsYWdlcjovLzAzL2M5LzIyLzRmLzUzL2FlZmMtNDkzZC1iMDIxLTVhOWIxOTAxZDRiNA.xhtml,http://regnskaber.virk.dk/81968543/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzE3L2JmLzAzLzg1NzctNGU2Mi05MTgwLWJjODE4ZWRlZDZkOA.pdf,http://regnskaber.virk.dk/81968543/ZG9rdW1lbnRsYWdlcjovLzAzLzU4LzBiLzI1L2NkL2Q5MDgtNGQ1ZC04OGMwLTdhZjlhNzBjNGE2Mw.xml,Danmark,DK,Horsens,51.0,Sundvej,Horsens,8700.0,6.0,Orkesteralle,8700  Horsens,Sundvej 51,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-11-04,2015-11-06,Registreret revisor,302730.0,30276019.0,34586918.0,1013039972.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen Quorning,PETER JENSEN,Niels Peter Jensen,RUBBER BROKING ApS,Q-revision aps,1591.0,13194.0,Horsens,2013-10-01,2014-09-30,237333.0,314333.0,302730.0,2015-09-30,2014-10-01,0.0,2015-11-04,Horsens,77000.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21747216,indberetninger-20180424,2.59262,34586918,,2018-03-30T19:35:35.750Z,2015-12-06T15:48:41.450Z,regnskab,0.0,,2015-09-30,2014-10-01,X15-AJ-24-PW,2015-12-06T15:48:41.652Z,,,,,,,,,,,,,,,,,,
34586918,2013-10-01,2014-09-30,c5,http://regnskaber.virk.dk/81968543/ZG9rdW1lbnRsYWdlcjovLzAzL2M5LzIyLzRmLzUzL2FlZmMtNDkzZC1iMDIxLTVhOWIxOTAxZDRiNA.xhtml,http://regnskaber.virk.dk/81968543/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzE3L2JmLzAzLzg1NzctNGU2Mi05MTgwLWJjODE4ZWRlZDZkOA.pdf,http://regnskaber.virk.dk/81968543/ZG9rdW1lbnRsYWdlcjovLzAzLzU4LzBiLzI1L2NkL2Q5MDgtNGQ1ZC04OGMwLTdhZjlhNzBjNGE2Mw.xml,Danmark,DK,Horsens,51.0,Sundvej,Horsens,8700.0,6.0,Orkesteralle,8700  Horsens,Sundvej 51,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-11-04,2015-11-06,Registreret revisor,,30276019.0,34586918.0,1013039972.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen Quorning,PETER JENSEN,Niels Peter Jensen,RUBBER BROKING ApS,Q-revision aps,,,Horsens,2013-10-01,2014-09-30,300000.0,,,2015-09-30,2014-10-01,0.0,2015-11-04,Horsens,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21747216,indberetninger-20180424,2.59262,34586918,,2018-03-30T19:35:35.750Z,2015-12-06T15:48:41.450Z,regnskab,0.0,,2015-09-30,2014-10-01,X15-AJ-24-PW,2015-12-06T15:48:41.652Z,,,,,,,,,,,,,,,,,,
34586918,2013-10-01,2014-09-30,c7,http://regnskaber.virk.dk/81968543/ZG9rdW1lbnRsYWdlcjovLzAzL2M5LzIyLzRmLzUzL2FlZmMtNDkzZC1iMDIxLTVhOWIxOTAxZDRiNA.xhtml,http://regnskaber.virk.dk/81968543/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzE3L2JmLzAzLzg1NzctNGU2Mi05MTgwLWJjODE4ZWRlZDZkOA.pdf,http://regnskaber.virk.dk/81968543/ZG9rdW1lbnRsYWdlcjovLzAzLzU4LzBiLzI1L2NkL2Q5MDgtNGQ1ZC04OGMwLTdhZjlhNzBjNGE2Mw.xml,Danmark,DK,Horsens,51.0,Sundvej,Horsens,8700.0,6.0,Orkesteralle,8700  Horsens,Sundvej 51,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-11-04,2015-11-06,Registreret revisor,,30276019.0,34586918.0,1013039972.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen Quorning,PETER JENSEN,Niels Peter Jensen,RUBBER BROKING ApS,Q-revision aps,,,Horsens,2013-10-01,2014-09-30,-62667.0,,,2015-09-30,2014-10-01,0.0,2015-11-04,Horsens,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21747216,indberetninger-20180424,2.59262,34586918,,2018-03-30T19:35:35.750Z,2015-12-06T15:48:41.450Z,regnskab,0.0,,2015-09-30,2014-10-01,X15-AJ-24-PW,2015-12-06T15:48:41.652Z,,,,,,,,,,,,,,,,,,
34586918,2014-09-30,2014-09-30,c9,http://regnskaber.virk.dk/81968543/ZG9rdW1lbnRsYWdlcjovLzAzL2M5LzIyLzRmLzUzL2FlZmMtNDkzZC1iMDIxLTVhOWIxOTAxZDRiNA.xhtml,http://regnskaber.virk.dk/81968543/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzE3L2JmLzAzLzg1NzctNGU2Mi05MTgwLWJjODE4ZWRlZDZkOA.pdf,http://regnskaber.virk.dk/81968543/ZG9rdW1lbnRsYWdlcjovLzAzLzU4LzBiLzI1L2NkL2Q5MDgtNGQ1ZC04OGMwLTdhZjlhNzBjNGE2Mw.xml,Danmark,DK,Horsens,51.0,Sundvej,Horsens,8700.0,6.0,Orkesteralle,8700  Horsens,Sundvej 51,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-11-04,2015-11-06,Registreret revisor,,30276019.0,34586918.0,1013039972.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen Quorning,PETER JENSEN,Niels Peter Jensen,RUBBER BROKING ApS,Q-revision aps,,,Horsens,2013-10-01,2014-09-30,,,,2015-09-30,2014-10-01,0.0,2015-11-04,Horsens,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21747216,indberetninger-20180424,2.59262,34586918,,2018-03-30T19:35:35.750Z,2015-12-06T15:48:41.450Z,regnskab,0.0,,2015-09-30,2014-10-01,X15-AJ-24-PW,2015-12-06T15:48:41.652Z,467239.0,66609.0,80000.0,467239.0,13083.0,390239.0,467239.0,77000.0,0.0,7547.0,300000.0,10239.0,77000.0,0.0,400630.0,380000.0,77000.0,
34586918,2014-10-01,2015-09-30,c0,http://regnskaber.virk.dk/81968543/ZG9rdW1lbnRsYWdlcjovLzAzL2M5LzIyLzRmLzUzL2FlZmMtNDkzZC1iMDIxLTVhOWIxOTAxZDRiNA.xhtml,http://regnskaber.virk.dk/81968543/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzE3L2JmLzAzLzg1NzctNGU2Mi05MTgwLWJjODE4ZWRlZDZkOA.pdf,http://regnskaber.virk.dk/81968543/ZG9rdW1lbnRsYWdlcjovLzAzLzU4LzBiLzI1L2NkL2Q5MDgtNGQ1ZC04OGMwLTdhZjlhNzBjNGE2Mw.xml,Danmark,DK,Horsens,51.0,Sundvej,Horsens,8700.0,6.0,Orkesteralle,8700  Horsens,Sundvej 51,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-11-04,2015-11-06,Registreret revisor,392026.0,30276019.0,34586918.0,1013039972.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen Quorning,PETER JENSEN,Niels Peter Jensen,RUBBER BROKING ApS,Q-revision aps,1987.0,5000.0,Horsens,2013-10-01,2014-09-30,302039.0,395039.0,392026.0,2015-09-30,2014-10-01,0.0,2015-11-04,Horsens,93000.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21747216,indberetninger-20180424,2.59262,34586918,,2018-03-30T19:35:35.750Z,2015-12-06T15:48:41.450Z,regnskab,0.0,,2015-09-30,2014-10-01,X15-AJ-24-PW,2015-12-06T15:48:41.652Z,,,,,,,,,,,,,,,,,,
34586918,2014-10-01,2015-09-30,c1,http://regnskaber.virk.dk/81968543/ZG9rdW1lbnRsYWdlcjovLzAzL2M5LzIyLzRmLzUzL2FlZmMtNDkzZC1iMDIxLTVhOWIxOTAxZDRiNA.xhtml,http://regnskaber.virk.dk/81968543/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzE3L2JmLzAzLzg1NzctNGU2Mi05MTgwLWJjODE4ZWRlZDZkOA.pdf,http://regnskaber.virk.dk/81968543/ZG9rdW1lbnRsYWdlcjovLzAzLzU4LzBiLzI1L2NkL2Q5MDgtNGQ1ZC04OGMwLTdhZjlhNzBjNGE2Mw.xml,Danmark,DK,Horsens,51.0,Sundvej,Horsens,8700.0,6.0,Orkesteralle,8700  Horsens,Sundvej 51,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-11-04,2015-11-06,Registreret revisor,,30276019.0,34586918.0,1013039972.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen Quorning,PETER JENSEN,Niels Peter Jensen,RUBBER BROKING ApS,Q-revision aps,,,Horsens,2013-10-01,2014-09-30,,,,2015-09-30,2014-10-01,0.0,2015-11-04,Horsens,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21747216,indberetninger-20180424,2.59262,34586918,,2018-03-30T19:35:35.750Z,2015-12-06T15:48:41.450Z,regnskab,0.0,,2015-09-30,2014-10-01,X15-AJ-24-PW,2015-12-06T15:48:41.652Z,,,,,,,,,,,,,,,,,,"Q-REVISION, REGISTRERET REVISIONSANPARTSSELSKAB"
34586918,2014-10-01,2015-09-30,c2,http://regnskaber.virk.dk/81968543/ZG9rdW1lbnRsYWdlcjovLzAzL2M5LzIyLzRmLzUzL2FlZmMtNDkzZC1iMDIxLTVhOWIxOTAxZDRiNA.xhtml,http://regnskaber.virk.dk/81968543/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzE3L2JmLzAzLzg1NzctNGU2Mi05MTgwLWJjODE4ZWRlZDZkOA.pdf,http://regnskaber.virk.dk/81968543/ZG9rdW1lbnRsYWdlcjovLzAzLzU4LzBiLzI1L2NkL2Q5MDgtNGQ1ZC04OGMwLTdhZjlhNzBjNGE2Mw.xml,Danmark,DK,Horsens,51.0,Sundvej,Horsens,8700.0,6.0,Orkesteralle,8700  Horsens,Sundvej 51,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-11-04,2015-11-06,Registreret revisor,,30276019.0,34586918.0,1013039972.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen Quorning,PETER JENSEN,Niels Peter Jensen,RUBBER BROKING ApS,Q-revision aps,,,Horsens,2013-10-01,2014-09-30,,,,2015-09-30,2014-10-01,0.0,2015-11-04,Horsens,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21747216,indberetninger-20180424,2.59262,34586918,,2018-03-30T19:35:35.750Z,2015-12-06T15:48:41.450Z,regnskab,0.0,,2015-09-30,2014-10-01,X15-AJ-24-PW,2015-12-06T15:48:41.652Z,,,,,,,,,,,,,,,,,,
34586918,2014-10-01,2015-09-30,c4,http://regnskaber.virk.dk/81968543/ZG9rdW1lbnRsYWdlcjovLzAzL2M5LzIyLzRmLzUzL2FlZmMtNDkzZC1iMDIxLTVhOWIxOTAxZDRiNA.xhtml,http://regnskaber.virk.dk/81968543/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzE3L2JmLzAzLzg1NzctNGU2Mi05MTgwLWJjODE4ZWRlZDZkOA.pdf,http://regnskaber.virk.dk/81968543/ZG9rdW1lbnRsYWdlcjovLzAzLzU4LzBiLzI1L2NkL2Q5MDgtNGQ1ZC04OGMwLTdhZjlhNzBjNGE2Mw.xml,Danmark,DK,Horsens,51.0,Sundvej,Horsens,8700.0,6.0,Orkesteralle,8700  Horsens,Sundvej 51,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-11-04,2015-11-06,Registreret revisor,,30276019.0,34586918.0,1013039972.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen Quorning,PETER JENSEN,Niels Peter Jensen,RUBBER BROKING ApS,Q-revision aps,,,Horsens,2013-10-01,2014-09-30,300000.0,,,2015-09-30,2014-10-01,0.0,2015-11-04,Horsens,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21747216,indberetninger-20180424,2.59262,34586918,,2018-03-30T19:35:35.750Z,2015-12-06T15:48:41.450Z,regnskab,0.0,,2015-09-30,2014-10-01,X15-AJ-24-PW,2015-12-06T15:48:41.652Z,,,,,,,,,,,,,,,,,,
34586918,2014-10-01,2015-09-30,c6,http://regnskaber.virk.dk/81968543/ZG9rdW1lbnRsYWdlcjovLzAzL2M5LzIyLzRmLzUzL2FlZmMtNDkzZC1iMDIxLTVhOWIxOTAxZDRiNA.xhtml,http://regnskaber.virk.dk/81968543/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzE3L2JmLzAzLzg1NzctNGU2Mi05MTgwLWJjODE4ZWRlZDZkOA.pdf,http://regnskaber.virk.dk/81968543/ZG9rdW1lbnRsYWdlcjovLzAzLzU4LzBiLzI1L2NkL2Q5MDgtNGQ1ZC04OGMwLTdhZjlhNzBjNGE2Mw.xml,Danmark,DK,Horsens,51.0,Sundvej,Horsens,8700.0,6.0,Orkesteralle,8700  Horsens,Sundvej 51,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-11-04,2015-11-06,Registreret revisor,,30276019.0,34586918.0,1013039972.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen Quorning,PETER JENSEN,Niels Peter Jensen,RUBBER BROKING ApS,Q-revision aps,,,Horsens,2013-10-01,2014-09-30,2039.0,,,2015-09-30,2014-10-01,0.0,2015-11-04,Horsens,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21747216,indberetninger-20180424,2.59262,34586918,,2018-03-30T19:35:35.750Z,2015-12-06T15:48:41.450Z,regnskab,0.0,,2015-09-30,2014-10-01,X15-AJ-24-PW,2015-12-06T15:48:41.652Z,,,,,,,,,,,,,,,,,,
34586918,2015-09-30,2015-09-30,c8,http://regnskaber.virk.dk/81968543/ZG9rdW1lbnRsYWdlcjovLzAzL2M5LzIyLzRmLzUzL2FlZmMtNDkzZC1iMDIxLTVhOWIxOTAxZDRiNA.xhtml,http://regnskaber.virk.dk/81968543/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzE3L2JmLzAzLzg1NzctNGU2Mi05MTgwLWJjODE4ZWRlZDZkOA.pdf,http://regnskaber.virk.dk/81968543/ZG9rdW1lbnRsYWdlcjovLzAzLzU4LzBiLzI1L2NkL2Q5MDgtNGQ1ZC04OGMwLTdhZjlhNzBjNGE2Mw.xml,Danmark,DK,Horsens,51.0,Sundvej,Horsens,8700.0,6.0,Orkesteralle,8700  Horsens,Sundvej 51,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-11-04,2015-11-06,Registreret revisor,,30276019.0,34586918.0,1013039972.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen Quorning,PETER JENSEN,Niels Peter Jensen,RUBBER BROKING ApS,Q-revision aps,,,Horsens,2013-10-01,2014-09-30,,,,2015-09-30,2014-10-01,0.0,2015-11-04,Horsens,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21747216,indberetninger-20180424,2.59262,34586918,,2018-03-30T19:35:35.750Z,2015-12-06T15:48:41.450Z,regnskab,0.0,,2015-09-30,2014-10-01,X15-AJ-24-PW,2015-12-06T15:48:41.652Z,464620.0,320849.0,80000.0,464620.0,5000.0,392278.0,464620.0,72342.0,0.0,38771.0,300000.0,12278.0,72342.0,342.0,143771.0,100000.0,72000.0,
