entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,ExtraordinaryProfitLossBeforeTax,GrossResult,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,NameOfAuditFirm
34586918,2012-06-04,2013-09-30,c3,http://regnskaber.virk.dk/81968543/Y3ZyLmRrOi8vcGRmcy8zNDU4NjkxODtBcFM1MTI2MjY7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/81968543/Y3ZyLmRrOi8veGJybHMvWC01QkYxMzAwNy0yMDE0MTIyNV8xMDUxNTJfNDI4.xml,Danmark,DK,Horsens,51.0,Sundvej,Horsens,8700.0,6.0,Orkesteralle,8700  HORSENS,Sundvej 51,Til den daglige ledelse i RUBBER BROKING ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2014-12-04,2014-12-04,Registreret revisor,230506.0,232725.0,30276019.0,34586918.0,1013039972.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen Quorning,PETER JENSEN,Peter Jensen,RUBBER BROKING ApS,Q-REVISION aps,2320.0,101.0,Horsens,2012-06-04,2013-09-30,172906.0,230506.0,232725.0,2014-09-30,2013-10-01,2014-12-04,Horsens,57600.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14659681,indberetninger-20180424,2.5095785,34586918,,2018-04-01T07:30:06.378Z,2014-12-25T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-382.263,2014-12-25T23:00:00.000Z,,,,,,,,,,,,,,,,,,
34586918,2012-06-04,2013-09-30,c5,http://regnskaber.virk.dk/81968543/Y3ZyLmRrOi8vcGRmcy8zNDU4NjkxODtBcFM1MTI2MjY7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/81968543/Y3ZyLmRrOi8veGJybHMvWC01QkYxMzAwNy0yMDE0MTIyNV8xMDUxNTJfNDI4.xml,Danmark,DK,Horsens,51.0,Sundvej,Horsens,8700.0,6.0,Orkesteralle,8700  HORSENS,Sundvej 51,Til den daglige ledelse i RUBBER BROKING ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2014-12-04,2014-12-04,Registreret revisor,,,30276019.0,34586918.0,1013039972.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen Quorning,PETER JENSEN,Peter Jensen,RUBBER BROKING ApS,Q-REVISION aps,,,Horsens,2012-06-04,2013-09-30,100000.0,,,2014-09-30,2013-10-01,2014-12-04,Horsens,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14659681,indberetninger-20180424,2.5095785,34586918,,2018-04-01T07:30:06.378Z,2014-12-25T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-382.263,2014-12-25T23:00:00.000Z,,,,,,,,,,,,,,,,,,
34586918,2012-06-04,2013-09-30,c7,http://regnskaber.virk.dk/81968543/Y3ZyLmRrOi8vcGRmcy8zNDU4NjkxODtBcFM1MTI2MjY7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/81968543/Y3ZyLmRrOi8veGJybHMvWC01QkYxMzAwNy0yMDE0MTIyNV8xMDUxNTJfNDI4.xml,Danmark,DK,Horsens,51.0,Sundvej,Horsens,8700.0,6.0,Orkesteralle,8700  HORSENS,Sundvej 51,Til den daglige ledelse i RUBBER BROKING ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2014-12-04,2014-12-04,Registreret revisor,,,30276019.0,34586918.0,1013039972.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen Quorning,PETER JENSEN,Peter Jensen,RUBBER BROKING ApS,Q-REVISION aps,,,Horsens,2012-06-04,2013-09-30,72906.0,,,2014-09-30,2013-10-01,2014-12-04,Horsens,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14659681,indberetninger-20180424,2.5095785,34586918,,2018-04-01T07:30:06.378Z,2014-12-25T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-382.263,2014-12-25T23:00:00.000Z,,,,,,,,,,,,,,,,,,
34586918,2013-09-30,2013-09-30,c9,http://regnskaber.virk.dk/81968543/Y3ZyLmRrOi8vcGRmcy8zNDU4NjkxODtBcFM1MTI2MjY7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/81968543/Y3ZyLmRrOi8veGJybHMvWC01QkYxMzAwNy0yMDE0MTIyNV8xMDUxNTJfNDI4.xml,Danmark,DK,Horsens,51.0,Sundvej,Horsens,8700.0,6.0,Orkesteralle,8700  HORSENS,Sundvej 51,Til den daglige ledelse i RUBBER BROKING ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2014-12-04,2014-12-04,Registreret revisor,,,30276019.0,34586918.0,1013039972.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen Quorning,PETER JENSEN,Peter Jensen,RUBBER BROKING ApS,Q-REVISION aps,,,Horsens,2012-06-04,2013-09-30,,,,2014-09-30,2013-10-01,2014-12-04,Horsens,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14659681,indberetninger-20180424,2.5095785,34586918,,2018-04-01T07:30:06.378Z,2014-12-25T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-382.263,2014-12-25T23:00:00.000Z,310295.0,110295.0,80000.0,310295.0,0.0,252906.0,310295.0,57389.0,-449.0,0.0,100000.0,72906.0,57389.0,238.0,200000.0,200000.0,57600.0,
34586918,2013-10-01,2014-09-30,c0,http://regnskaber.virk.dk/81968543/Y3ZyLmRrOi8vcGRmcy8zNDU4NjkxODtBcFM1MTI2MjY7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/81968543/Y3ZyLmRrOi8veGJybHMvWC01QkYxMzAwNy0yMDE0MTIyNV8xMDUxNTJfNDI4.xml,Danmark,DK,Horsens,51.0,Sundvej,Horsens,8700.0,6.0,Orkesteralle,8700  HORSENS,Sundvej 51,Til den daglige ledelse i RUBBER BROKING ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2014-12-04,2014-12-04,Registreret revisor,314333.0,302730.0,30276019.0,34586918.0,1013039972.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen Quorning,PETER JENSEN,Peter Jensen,RUBBER BROKING ApS,Q-REVISION aps,1591.0,13194.0,Horsens,2012-06-04,2013-09-30,237333.0,314333.0,302730.0,2014-09-30,2013-10-01,2014-12-04,Horsens,77000.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14659681,indberetninger-20180424,2.5095785,34586918,,2018-04-01T07:30:06.378Z,2014-12-25T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-382.263,2014-12-25T23:00:00.000Z,,,,,,,,,,,,,,,,,,
34586918,2013-10-01,2014-09-30,c1,http://regnskaber.virk.dk/81968543/Y3ZyLmRrOi8vcGRmcy8zNDU4NjkxODtBcFM1MTI2MjY7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/81968543/Y3ZyLmRrOi8veGJybHMvWC01QkYxMzAwNy0yMDE0MTIyNV8xMDUxNTJfNDI4.xml,Danmark,DK,Horsens,51.0,Sundvej,Horsens,8700.0,6.0,Orkesteralle,8700  HORSENS,Sundvej 51,Til den daglige ledelse i RUBBER BROKING ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2014-12-04,2014-12-04,Registreret revisor,,,30276019.0,34586918.0,1013039972.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen Quorning,PETER JENSEN,Peter Jensen,RUBBER BROKING ApS,Q-REVISION aps,,,Horsens,2012-06-04,2013-09-30,,,,2014-09-30,2013-10-01,2014-12-04,Horsens,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14659681,indberetninger-20180424,2.5095785,34586918,,2018-04-01T07:30:06.378Z,2014-12-25T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-382.263,2014-12-25T23:00:00.000Z,,,,,,,,,,,,,,,,,,"Q-REVISION, REGISTRERET           REVISIONSANPARTSSELSKAB"
34586918,2013-10-01,2014-09-30,c2,http://regnskaber.virk.dk/81968543/Y3ZyLmRrOi8vcGRmcy8zNDU4NjkxODtBcFM1MTI2MjY7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/81968543/Y3ZyLmRrOi8veGJybHMvWC01QkYxMzAwNy0yMDE0MTIyNV8xMDUxNTJfNDI4.xml,Danmark,DK,Horsens,51.0,Sundvej,Horsens,8700.0,6.0,Orkesteralle,8700  HORSENS,Sundvej 51,Til den daglige ledelse i RUBBER BROKING ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2014-12-04,2014-12-04,Registreret revisor,,,30276019.0,34586918.0,1013039972.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen Quorning,PETER JENSEN,Peter Jensen,RUBBER BROKING ApS,Q-REVISION aps,,,Horsens,2012-06-04,2013-09-30,,,,2014-09-30,2013-10-01,2014-12-04,Horsens,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14659681,indberetninger-20180424,2.5095785,34586918,,2018-04-01T07:30:06.378Z,2014-12-25T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-382.263,2014-12-25T23:00:00.000Z,,,,,,,,,,,,,,,,,,
34586918,2013-10-01,2014-09-30,c4,http://regnskaber.virk.dk/81968543/Y3ZyLmRrOi8vcGRmcy8zNDU4NjkxODtBcFM1MTI2MjY7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/81968543/Y3ZyLmRrOi8veGJybHMvWC01QkYxMzAwNy0yMDE0MTIyNV8xMDUxNTJfNDI4.xml,Danmark,DK,Horsens,51.0,Sundvej,Horsens,8700.0,6.0,Orkesteralle,8700  HORSENS,Sundvej 51,Til den daglige ledelse i RUBBER BROKING ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2014-12-04,2014-12-04,Registreret revisor,,,30276019.0,34586918.0,1013039972.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen Quorning,PETER JENSEN,Peter Jensen,RUBBER BROKING ApS,Q-REVISION aps,,,Horsens,2012-06-04,2013-09-30,300000.0,,,2014-09-30,2013-10-01,2014-12-04,Horsens,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14659681,indberetninger-20180424,2.5095785,34586918,,2018-04-01T07:30:06.378Z,2014-12-25T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-382.263,2014-12-25T23:00:00.000Z,,,,,,,,,,,,,,,,,,
34586918,2013-10-01,2014-09-30,c6,http://regnskaber.virk.dk/81968543/Y3ZyLmRrOi8vcGRmcy8zNDU4NjkxODtBcFM1MTI2MjY7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/81968543/Y3ZyLmRrOi8veGJybHMvWC01QkYxMzAwNy0yMDE0MTIyNV8xMDUxNTJfNDI4.xml,Danmark,DK,Horsens,51.0,Sundvej,Horsens,8700.0,6.0,Orkesteralle,8700  HORSENS,Sundvej 51,Til den daglige ledelse i RUBBER BROKING ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2014-12-04,2014-12-04,Registreret revisor,,,30276019.0,34586918.0,1013039972.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen Quorning,PETER JENSEN,Peter Jensen,RUBBER BROKING ApS,Q-REVISION aps,,,Horsens,2012-06-04,2013-09-30,-62667.0,,,2014-09-30,2013-10-01,2014-12-04,Horsens,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14659681,indberetninger-20180424,2.5095785,34586918,,2018-04-01T07:30:06.378Z,2014-12-25T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-382.263,2014-12-25T23:00:00.000Z,,,,,,,,,,,,,,,,,,
34586918,2014-09-30,2014-09-30,c8,http://regnskaber.virk.dk/81968543/Y3ZyLmRrOi8vcGRmcy8zNDU4NjkxODtBcFM1MTI2MjY7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/81968543/Y3ZyLmRrOi8veGJybHMvWC01QkYxMzAwNy0yMDE0MTIyNV8xMDUxNTJfNDI4.xml,Danmark,DK,Horsens,51.0,Sundvej,Horsens,8700.0,6.0,Orkesteralle,8700  HORSENS,Sundvej 51,Til den daglige ledelse i RUBBER BROKING ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2014-12-04,2014-12-04,Registreret revisor,,,30276019.0,34586918.0,1013039972.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen Quorning,PETER JENSEN,Peter Jensen,RUBBER BROKING ApS,Q-REVISION aps,,,Horsens,2012-06-04,2013-09-30,,,,2014-09-30,2013-10-01,2014-12-04,Horsens,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14659681,indberetninger-20180424,2.5095785,34586918,,2018-04-01T07:30:06.378Z,2014-12-25T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-382.263,2014-12-25T23:00:00.000Z,467239.0,66609.0,80000.0,467239.0,13083.0,390239.0,467239.0,77000.0,0.0,7547.0,300000.0,10239.0,77000.0,0.0,400630.0,380000.0,77000.0,
