entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,DescriptionOfClassOfIssuedShares,DisposalsOfPropertyPlantAndEquipment,Equity,FaxNumberOfReportingEntity,HomepageOfReportingEntity,IdentificationNumberCvrOfReportingEntity,ImpairmentLossesAndDepreciationOfDisposedPropertyPlantAndEquipment,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,NominalValueOfIssuedShares,NumberOfIssuedShares,PlaceOfSignatureOfStatement,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,AdjustmentsForDeferredTax,AdministrativeExpenses,CurrentTaxExpense,DistributionCosts,EmployeeBenefitsExpense,ExchangeRateProfit,GrossResult,OtherEmployeeExpense,OtherFinanceIncome,OtherInterestIncome,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,SocialSecurityContributions,TaxExpense,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm,NameAndSurnameOfMemberOfSupervisoryBoard
25826523,2014-01-01,2014-01-01,c244,,http://regnskaber.virk.dk/32562852/ZG9rdW1lbnRsYWdlcjovLzAzL2E0Lzk0LzYwLzlhLzYxN2EtNDE3ZC1hOTZmLWY3YTFiMTRkMGJmNQ.pdf,http://regnskaber.virk.dk/32562852/ZG9rdW1lbnRsYWdlcjovLzAzLzU0L2RmLzZmL2I3LzczNTEtNGVmOS04ZWRiLWIyMDBlOWQ5NmRkZQ.xml,35415.0,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,Glostrup,2600.0,40.0,Ejby Industrivej,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2016-02-05,2016-03-14,-14989.0,Statsaut. revisor,Kapitalandele,-48395.0,500000.0,44 17 93 45,www.wilsontool.com,25826523.0,33877.0,Ãrsrapport,Jan Molin,Colin John Blackwell,Colin John Blackwell,Wilson Tool International A/S,Beierholm,1000.0,500.0,Glostrup,Glostrup,2015-12-31,2015-01-01,2016-02-05,KÃ¸benhavn,44 17 93 18,RevisionspÃ¥tegning,urn:ofk:oid:22181103,indberetninger-20180424,2.5097403999999996,25826523.0,,2018-03-28T16:03:17.284Z,2016-04-05T15:32:43.468Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AT-42-GW,2016-04-05T15:32:43.650Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25826523,2014-01-01,2014-01-01,c289,,http://regnskaber.virk.dk/32562852/ZG9rdW1lbnRsYWdlcjovLzAzL2E0Lzk0LzYwLzlhLzYxN2EtNDE3ZC1hOTZmLWY3YTFiMTRkMGJmNQ.pdf,http://regnskaber.virk.dk/32562852/ZG9rdW1lbnRsYWdlcjovLzAzLzU0L2RmLzZmL2I3LzczNTEtNGVmOS04ZWRiLWIyMDBlOWQ5NmRkZQ.xml,35415.0,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,Glostrup,2600.0,40.0,Ejby Industrivej,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2016-02-05,2016-03-14,-14989.0,Statsaut. revisor,Kapitalandele,-48395.0,-10870934.0,44 17 93 45,www.wilsontool.com,25826523.0,33877.0,Ãrsrapport,Jan Molin,Colin John Blackwell,Colin John Blackwell,Wilson Tool International A/S,Beierholm,1000.0,500.0,Glostrup,Glostrup,2015-12-31,2015-01-01,2016-02-05,KÃ¸benhavn,44 17 93 18,RevisionspÃ¥tegning,urn:ofk:oid:22181103,indberetninger-20180424,2.5097403999999996,25826523.0,,2018-03-28T16:03:17.284Z,2016-04-05T15:32:43.468Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AT-42-GW,2016-04-05T15:32:43.650Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25826523,2014-01-01,2014-12-31,c180,,http://regnskaber.virk.dk/32562852/ZG9rdW1lbnRsYWdlcjovLzAzL2E0Lzk0LzYwLzlhLzYxN2EtNDE3ZC1hOTZmLWY3YTFiMTRkMGJmNQ.pdf,http://regnskaber.virk.dk/32562852/ZG9rdW1lbnRsYWdlcjovLzAzLzU0L2RmLzZmL2I3LzczNTEtNGVmOS04ZWRiLWIyMDBlOWQ5NmRkZQ.xml,35415.0,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,Glostrup,2600.0,40.0,Ejby Industrivej,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2016-02-05,2016-03-14,-14989.0,Statsaut. revisor,Kapitalandele,-48395.0,,44 17 93 45,www.wilsontool.com,25826523.0,33877.0,Ãrsrapport,Jan Molin,Colin John Blackwell,Colin John Blackwell,Wilson Tool International A/S,Beierholm,1000.0,500.0,Glostrup,Glostrup,2015-12-31,2015-01-01,2016-02-05,KÃ¸benhavn,44 17 93 18,RevisionspÃ¥tegning,urn:ofk:oid:22181103,indberetninger-20180424,2.5097403999999996,25826523.0,,2018-03-28T16:03:17.284Z,2016-04-05T15:32:43.468Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AT-42-GW,2016-04-05T15:32:43.650Z,140000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25826523,2014-01-01,2014-12-31,c290,,http://regnskaber.virk.dk/32562852/ZG9rdW1lbnRsYWdlcjovLzAzL2E0Lzk0LzYwLzlhLzYxN2EtNDE3ZC1hOTZmLWY3YTFiMTRkMGJmNQ.pdf,http://regnskaber.virk.dk/32562852/ZG9rdW1lbnRsYWdlcjovLzAzLzU0L2RmLzZmL2I3LzczNTEtNGVmOS04ZWRiLWIyMDBlOWQ5NmRkZQ.xml,35415.0,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,Glostrup,2600.0,40.0,Ejby Industrivej,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2016-02-05,2016-03-14,-14989.0,Statsaut. revisor,Kapitalandele,-48395.0,,44 17 93 45,www.wilsontool.com,25826523.0,33877.0,Ãrsrapport,Jan Molin,Colin John Blackwell,Colin John Blackwell,Wilson Tool International A/S,Beierholm,1000.0,500.0,Glostrup,Glostrup,2015-12-31,2015-01-01,2016-02-05,KÃ¸benhavn,44 17 93 18,RevisionspÃ¥tegning,urn:ofk:oid:22181103,indberetninger-20180424,2.5097403999999996,25826523.0,,2018-03-28T16:03:17.284Z,2016-04-05T15:32:43.468Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AT-42-GW,2016-04-05T15:32:43.650Z,140335.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25826523,2014-01-01,2014-12-31,c4,,http://regnskaber.virk.dk/32562852/ZG9rdW1lbnRsYWdlcjovLzAzL2E0Lzk0LzYwLzlhLzYxN2EtNDE3ZC1hOTZmLWY3YTFiMTRkMGJmNQ.pdf,http://regnskaber.virk.dk/32562852/ZG9rdW1lbnRsYWdlcjovLzAzLzU0L2RmLzZmL2I3LzczNTEtNGVmOS04ZWRiLWIyMDBlOWQ5NmRkZQ.xml,35415.0,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,Glostrup,2600.0,40.0,Ejby Industrivej,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2016-02-05,2016-03-14,-14989.0,Statsaut. revisor,Kapitalandele,-48395.0,,44 17 93 45,www.wilsontool.com,25826523.0,33877.0,Ãrsrapport,Jan Molin,Colin John Blackwell,Colin John Blackwell,Wilson Tool International A/S,Beierholm,1000.0,500.0,Glostrup,Glostrup,2015-12-31,2015-01-01,2016-02-05,KÃ¸benhavn,44 17 93 18,RevisionspÃ¥tegning,urn:ofk:oid:22181103,indberetninger-20180424,2.5097403999999996,25826523.0,,2018-03-28T16:03:17.284Z,2016-04-05T15:32:43.468Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AT-42-GW,2016-04-05T15:32:43.650Z,140000.0,0.0,3725000.0,0.0,5302000.0,6329000.0,36000.0,9131000.0,54000.0,36000.0,0.0,156000.0,140000.0,556000.0,0.0,0.0,5563000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
25826523,2014-12-31,2014-12-31,c5,,http://regnskaber.virk.dk/32562852/ZG9rdW1lbnRsYWdlcjovLzAzL2E0Lzk0LzYwLzlhLzYxN2EtNDE3ZC1hOTZmLWY3YTFiMTRkMGJmNQ.pdf,http://regnskaber.virk.dk/32562852/ZG9rdW1lbnRsYWdlcjovLzAzLzU0L2RmLzZmL2I3LzczNTEtNGVmOS04ZWRiLWIyMDBlOWQ5NmRkZQ.xml,35415.0,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,Glostrup,2600.0,40.0,Ejby Industrivej,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2016-02-05,2016-03-14,-14989.0,Statsaut. revisor,Kapitalandele,-48395.0,-10231000.0,44 17 93 45,www.wilsontool.com,25826523.0,33877.0,Ãrsrapport,Jan Molin,Colin John Blackwell,Colin John Blackwell,Wilson Tool International A/S,Beierholm,1000.0,500.0,Glostrup,Glostrup,2015-12-31,2015-01-01,2016-02-05,KÃ¸benhavn,44 17 93 18,RevisionspÃ¥tegning,urn:ofk:oid:22181103,indberetninger-20180424,2.5097403999999996,25826523.0,,2018-03-28T16:03:17.284Z,2016-04-05T15:32:43.468Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AT-42-GW,2016-04-05T15:32:43.650Z,,,,,,,,,,,,,,,,,,5315000.0,886000.0,500000.0,5042000.0,121000.0,28000.0,638000.0,5315000.0,15546000.0,245000.0,638000.0,273000.0,245000.0,1402000.0,47000.0,28000.0,-10731000.0,15546000.0,13878000.0,3518000.0,266000.0,3350000.0,,,,
25826523,2015-01-01,2015-01-01,c217,,http://regnskaber.virk.dk/32562852/ZG9rdW1lbnRsYWdlcjovLzAzL2E0Lzk0LzYwLzlhLzYxN2EtNDE3ZC1hOTZmLWY3YTFiMTRkMGJmNQ.pdf,http://regnskaber.virk.dk/32562852/ZG9rdW1lbnRsYWdlcjovLzAzLzU0L2RmLzZmL2I3LzczNTEtNGVmOS04ZWRiLWIyMDBlOWQ5NmRkZQ.xml,35415.0,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,Glostrup,2600.0,40.0,Ejby Industrivej,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2016-02-05,2016-03-14,-14989.0,Statsaut. revisor,Kapitalandele,-48395.0,,44 17 93 45,www.wilsontool.com,25826523.0,33877.0,Ãrsrapport,Jan Molin,Colin John Blackwell,Colin John Blackwell,Wilson Tool International A/S,Beierholm,1000.0,500.0,Glostrup,Glostrup,2015-12-31,2015-01-01,2016-02-05,KÃ¸benhavn,44 17 93 18,RevisionspÃ¥tegning,urn:ofk:oid:22181103,indberetninger-20180424,2.5097403999999996,25826523.0,,2018-03-28T16:03:17.284Z,2016-04-05T15:32:43.468Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AT-42-GW,2016-04-05T15:32:43.650Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-110695.0,138430.0,,
25826523,2015-01-01,2015-01-01,c247,,http://regnskaber.virk.dk/32562852/ZG9rdW1lbnRsYWdlcjovLzAzL2E0Lzk0LzYwLzlhLzYxN2EtNDE3ZC1hOTZmLWY3YTFiMTRkMGJmNQ.pdf,http://regnskaber.virk.dk/32562852/ZG9rdW1lbnRsYWdlcjovLzAzLzU0L2RmLzZmL2I3LzczNTEtNGVmOS04ZWRiLWIyMDBlOWQ5NmRkZQ.xml,35415.0,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,Glostrup,2600.0,40.0,Ejby Industrivej,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2016-02-05,2016-03-14,-14989.0,Statsaut. revisor,Kapitalandele,-48395.0,500000.0,44 17 93 45,www.wilsontool.com,25826523.0,33877.0,Ãrsrapport,Jan Molin,Colin John Blackwell,Colin John Blackwell,Wilson Tool International A/S,Beierholm,1000.0,500.0,Glostrup,Glostrup,2015-12-31,2015-01-01,2016-02-05,KÃ¸benhavn,44 17 93 18,RevisionspÃ¥tegning,urn:ofk:oid:22181103,indberetninger-20180424,2.5097403999999996,25826523.0,,2018-03-28T16:03:17.284Z,2016-04-05T15:32:43.468Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AT-42-GW,2016-04-05T15:32:43.650Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25826523,2015-01-01,2015-01-01,c286,,http://regnskaber.virk.dk/32562852/ZG9rdW1lbnRsYWdlcjovLzAzL2E0Lzk0LzYwLzlhLzYxN2EtNDE3ZC1hOTZmLWY3YTFiMTRkMGJmNQ.pdf,http://regnskaber.virk.dk/32562852/ZG9rdW1lbnRsYWdlcjovLzAzLzU0L2RmLzZmL2I3LzczNTEtNGVmOS04ZWRiLWIyMDBlOWQ5NmRkZQ.xml,35415.0,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,Glostrup,2600.0,40.0,Ejby Industrivej,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2016-02-05,2016-03-14,-14989.0,Statsaut. revisor,Kapitalandele,-48395.0,-10730599.0,44 17 93 45,www.wilsontool.com,25826523.0,33877.0,Ãrsrapport,Jan Molin,Colin John Blackwell,Colin John Blackwell,Wilson Tool International A/S,Beierholm,1000.0,500.0,Glostrup,Glostrup,2015-12-31,2015-01-01,2016-02-05,KÃ¸benhavn,44 17 93 18,RevisionspÃ¥tegning,urn:ofk:oid:22181103,indberetninger-20180424,2.5097403999999996,25826523.0,,2018-03-28T16:03:17.284Z,2016-04-05T15:32:43.468Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AT-42-GW,2016-04-05T15:32:43.650Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25826523,2015-01-01,2015-12-31,c1,,http://regnskaber.virk.dk/32562852/ZG9rdW1lbnRsYWdlcjovLzAzL2E0Lzk0LzYwLzlhLzYxN2EtNDE3ZC1hOTZmLWY3YTFiMTRkMGJmNQ.pdf,http://regnskaber.virk.dk/32562852/ZG9rdW1lbnRsYWdlcjovLzAzLzU0L2RmLzZmL2I3LzczNTEtNGVmOS04ZWRiLWIyMDBlOWQ5NmRkZQ.xml,35415.0,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,Glostrup,2600.0,40.0,Ejby Industrivej,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2016-02-05,2016-03-14,-14989.0,Statsaut. revisor,Kapitalandele,-48395.0,,44 17 93 45,www.wilsontool.com,25826523.0,33877.0,Ãrsrapport,Jan Molin,Colin John Blackwell,Colin John Blackwell,Wilson Tool International A/S,Beierholm,1000.0,500.0,Glostrup,Glostrup,2015-12-31,2015-01-01,2016-02-05,KÃ¸benhavn,44 17 93 18,RevisionspÃ¥tegning,urn:ofk:oid:22181103,indberetninger-20180424,2.5097403999999996,25826523.0,,2018-03-28T16:03:17.284Z,2016-04-05T15:32:43.468Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AT-42-GW,2016-04-05T15:32:43.650Z,-1694759.0,0.0,3841401.0,0.0,5191787.0,6326155.0,-69667.0,7408242.0,19293.0,-69813.0,-146.0,146223.0,-1694759.0,545833.0,0.0,0.0,5614806.0,,,,,,,,,,,,,,,,,,,,,,,,,,
