entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,DescriptionOfClassOfIssuedShares,Equity,FaxNumberOfReportingEntity,HomepageOfReportingEntity,IdentificationNumberCvrOfReportingEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,NominalValueOfIssuedShares,NumberOfIssuedShares,PlaceOfSignatureOfStatement,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,AdjustmentsForDeferredTax,AdministrativeExpenses,AverageNumberOfEmployees,CurrentTaxExpense,DistributionCosts,EmployeeBenefitsExpense,ExchangeRateLoss,ExchangeRateProfit,GrossResult,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,SocialSecurityContributions,TaxExpense,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPrepaymentsReceivedFromCustomers,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm,NameAndSurnameOfMemberOfSupervisoryBoard
25826523,2012-01-01,2012-01-01,c244,http://regnskaber.virk.dk/32562852/Y3ZyLmRrOi8vcGRmcy8yNTgyNjUyMztBL1MyODA4ODQ7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/32562852/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDE0MDQwOF8xMTEyMjdfMDAy.xml,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,Glostrup,2600.0,40.0,Ejby Industrivej,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2014-02-06,2014-02-07,-21475.0,Statsaut. revisor,Aktieklasse A,500000.0,44 17 93 45,www.wilsontool.com,25826523.0,Ãrsrapport,Jan Robert Molin,Colin J. Blackwelll,Colin John Blackwell,Wilson Tool International A/S,Beierholm,1000.0,500.0,Glostrup,Glostrup,2013-12-31,2013-01-01,2014-02-06,KÃ¸benhavn,44 17 93 18,RevisionspÃ¥tegning,urn:ofk:oid:20798956,indberetninger-20180424,2.5097342,25826523.0,,2018-03-31T18:28:02.210Z,2014-04-08T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-45.438,2014-04-08T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25826523,2012-01-01,2012-01-01,c289,http://regnskaber.virk.dk/32562852/Y3ZyLmRrOi8vcGRmcy8yNTgyNjUyMztBL1MyODA4ODQ7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/32562852/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDE0MDQwOF8xMTEyMjdfMDAy.xml,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,Glostrup,2600.0,40.0,Ejby Industrivej,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2014-02-06,2014-02-07,-21475.0,Statsaut. revisor,Aktieklasse A,-9973209.0,44 17 93 45,www.wilsontool.com,25826523.0,Ãrsrapport,Jan Robert Molin,Colin J. Blackwelll,Colin John Blackwell,Wilson Tool International A/S,Beierholm,1000.0,500.0,Glostrup,Glostrup,2013-12-31,2013-01-01,2014-02-06,KÃ¸benhavn,44 17 93 18,RevisionspÃ¥tegning,urn:ofk:oid:20798956,indberetninger-20180424,2.5097342,25826523.0,,2018-03-31T18:28:02.210Z,2014-04-08T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-45.438,2014-04-08T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25826523,2012-01-01,2012-12-31,c180,http://regnskaber.virk.dk/32562852/Y3ZyLmRrOi8vcGRmcy8yNTgyNjUyMztBL1MyODA4ODQ7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/32562852/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDE0MDQwOF8xMTEyMjdfMDAy.xml,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,Glostrup,2600.0,40.0,Ejby Industrivej,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2014-02-06,2014-02-07,-21475.0,Statsaut. revisor,Aktieklasse A,,44 17 93 45,www.wilsontool.com,25826523.0,Ãrsrapport,Jan Robert Molin,Colin J. Blackwelll,Colin John Blackwell,Wilson Tool International A/S,Beierholm,1000.0,500.0,Glostrup,Glostrup,2013-12-31,2013-01-01,2014-02-06,KÃ¸benhavn,44 17 93 18,RevisionspÃ¥tegning,urn:ofk:oid:20798956,indberetninger-20180424,2.5097342,25826523.0,,2018-03-31T18:28:02.210Z,2014-04-08T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-45.438,2014-04-08T22:00:00.000Z,-419000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25826523,2012-01-01,2012-12-31,c290,http://regnskaber.virk.dk/32562852/Y3ZyLmRrOi8vcGRmcy8yNTgyNjUyMztBL1MyODA4ODQ7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/32562852/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDE0MDQwOF8xMTEyMjdfMDAy.xml,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,Glostrup,2600.0,40.0,Ejby Industrivej,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2014-02-06,2014-02-07,-21475.0,Statsaut. revisor,Aktieklasse A,,44 17 93 45,www.wilsontool.com,25826523.0,Ãrsrapport,Jan Robert Molin,Colin J. Blackwelll,Colin John Blackwell,Wilson Tool International A/S,Beierholm,1000.0,500.0,Glostrup,Glostrup,2013-12-31,2013-01-01,2014-02-06,KÃ¸benhavn,44 17 93 18,RevisionspÃ¥tegning,urn:ofk:oid:20798956,indberetninger-20180424,2.5097342,25826523.0,,2018-03-31T18:28:02.210Z,2014-04-08T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-45.438,2014-04-08T22:00:00.000Z,-418632.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25826523,2012-01-01,2012-12-31,c4,http://regnskaber.virk.dk/32562852/Y3ZyLmRrOi8vcGRmcy8yNTgyNjUyMztBL1MyODA4ODQ7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/32562852/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDE0MDQwOF8xMTEyMjdfMDAy.xml,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,Glostrup,2600.0,40.0,Ejby Industrivej,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2014-02-06,2014-02-07,-21475.0,Statsaut. revisor,Aktieklasse A,,44 17 93 45,www.wilsontool.com,25826523.0,Ãrsrapport,Jan Robert Molin,Colin J. Blackwelll,Colin John Blackwell,Wilson Tool International A/S,Beierholm,1000.0,500.0,Glostrup,Glostrup,2013-12-31,2013-01-01,2014-02-06,KÃ¸benhavn,44 17 93 18,RevisionspÃ¥tegning,urn:ofk:oid:20798956,indberetninger-20180424,2.5097342,25826523.0,,2018-03-31T18:28:02.210Z,2014-04-08T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-45.438,2014-04-08T22:00:00.000Z,-419000.0,0.0,3901000.0,10.0,0.0,4508000.0,5728000.0,0.0,106000.0,7884000.0,69000.0,0.0,106000.0,0.0,220000.0,-419000.0,400000.0,0.0,0.0,5039000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
25826523,2012-12-31,2012-12-31,c5,http://regnskaber.virk.dk/32562852/Y3ZyLmRrOi8vcGRmcy8yNTgyNjUyMztBL1MyODA4ODQ7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/32562852/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDE0MDQwOF8xMTEyMjdfMDAy.xml,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,Glostrup,2600.0,40.0,Ejby Industrivej,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2014-02-06,2014-02-07,-21475.0,Statsaut. revisor,Aktieklasse A,-9892000.0,44 17 93 45,www.wilsontool.com,25826523.0,Ãrsrapport,Jan Robert Molin,Colin J. Blackwelll,Colin John Blackwell,Wilson Tool International A/S,Beierholm,1000.0,500.0,Glostrup,Glostrup,2013-12-31,2013-01-01,2014-02-06,KÃ¸benhavn,44 17 93 18,RevisionspÃ¥tegning,urn:ofk:oid:20798956,indberetninger-20180424,2.5097342,25826523.0,,2018-03-31T18:28:02.210Z,2014-04-08T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-45.438,2014-04-08T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,4502000.0,646000.0,500000.0,4284000.0,19000.0,67000.0,447000.0,4502000.0,14394000.0,151000.0,447000.0,218000.0,151000.0,1328000.0,34000.0,67000.0,-10392000.0,14394000.0,12798000.0,0.0,3191000.0,268000.0,3138000.0,,,,
25826523,2013-01-01,2013-01-01,c217,http://regnskaber.virk.dk/32562852/Y3ZyLmRrOi8vcGRmcy8yNTgyNjUyMztBL1MyODA4ODQ7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/32562852/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDE0MDQwOF8xMTEyMjdfMDAy.xml,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,Glostrup,2600.0,40.0,Ejby Industrivej,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2014-02-06,2014-02-07,-21475.0,Statsaut. revisor,Aktieklasse A,,44 17 93 45,www.wilsontool.com,25826523.0,Ãrsrapport,Jan Robert Molin,Colin J. Blackwelll,Colin John Blackwell,Wilson Tool International A/S,Beierholm,1000.0,500.0,Glostrup,Glostrup,2013-12-31,2013-01-01,2014-02-06,KÃ¸benhavn,44 17 93 18,RevisionspÃ¥tegning,urn:ofk:oid:20798956,indberetninger-20180424,2.5097342,25826523.0,,2018-03-31T18:28:02.210Z,2014-04-08T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-45.438,2014-04-08T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71090.0,138430.0,,
25826523,2013-01-01,2013-01-01,c247,http://regnskaber.virk.dk/32562852/Y3ZyLmRrOi8vcGRmcy8yNTgyNjUyMztBL1MyODA4ODQ7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/32562852/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDE0MDQwOF8xMTEyMjdfMDAy.xml,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,Glostrup,2600.0,40.0,Ejby Industrivej,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2014-02-06,2014-02-07,-21475.0,Statsaut. revisor,Aktieklasse A,500000.0,44 17 93 45,www.wilsontool.com,25826523.0,Ãrsrapport,Jan Robert Molin,Colin J. Blackwelll,Colin John Blackwell,Wilson Tool International A/S,Beierholm,1000.0,500.0,Glostrup,Glostrup,2013-12-31,2013-01-01,2014-02-06,KÃ¸benhavn,44 17 93 18,RevisionspÃ¥tegning,urn:ofk:oid:20798956,indberetninger-20180424,2.5097342,25826523.0,,2018-03-31T18:28:02.210Z,2014-04-08T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-45.438,2014-04-08T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25826523,2013-01-01,2013-01-01,c286,http://regnskaber.virk.dk/32562852/Y3ZyLmRrOi8vcGRmcy8yNTgyNjUyMztBL1MyODA4ODQ7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/32562852/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDE0MDQwOF8xMTEyMjdfMDAy.xml,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,Glostrup,2600.0,40.0,Ejby Industrivej,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2014-02-06,2014-02-07,-21475.0,Statsaut. revisor,Aktieklasse A,-10391841.0,44 17 93 45,www.wilsontool.com,25826523.0,Ãrsrapport,Jan Robert Molin,Colin J. Blackwelll,Colin John Blackwell,Wilson Tool International A/S,Beierholm,1000.0,500.0,Glostrup,Glostrup,2013-12-31,2013-01-01,2014-02-06,KÃ¸benhavn,44 17 93 18,RevisionspÃ¥tegning,urn:ofk:oid:20798956,indberetninger-20180424,2.5097342,25826523.0,,2018-03-31T18:28:02.210Z,2014-04-08T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-45.438,2014-04-08T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25826523,2013-01-01,2013-12-31,c1,http://regnskaber.virk.dk/32562852/Y3ZyLmRrOi8vcGRmcy8yNTgyNjUyMztBL1MyODA4ODQ7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/32562852/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDE0MDQwOF8xMTEyMjdfMDAy.xml,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,Glostrup,2600.0,40.0,Ejby Industrivej,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2014-02-06,2014-02-07,-21475.0,Statsaut. revisor,Aktieklasse A,,44 17 93 45,www.wilsontool.com,25826523.0,Ãrsrapport,Jan Robert Molin,Colin J. Blackwelll,Colin John Blackwell,Wilson Tool International A/S,Beierholm,1000.0,500.0,Glostrup,Glostrup,2013-12-31,2013-01-01,2014-02-06,KÃ¸benhavn,44 17 93 18,RevisionspÃ¥tegning,urn:ofk:oid:20798956,indberetninger-20180424,2.5097342,25826523.0,,2018-03-31T18:28:02.210Z,2014-04-08T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-45.438,2014-04-08T22:00:00.000Z,-479093.0,0.0,3707655.0,11.0,0.0,5184360.0,6141721.0,180990.0,0.0,8593912.0,70221.0,180990.0,0.0,0.0,144871.0,-479093.0,486679.0,0.0,0.0,5439950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
