entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationOfPropertyPlantAndEquipment,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfCostOfSales,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,InterestExpenseAssignedToGroupEnterprises,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermPayables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross
32666663,2013-01-01,2013-01-01,c476,,http://regnskaber.virk.dk/36666623/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzJlL2JiLzQyL2E1NGUtNGRlYy1iMjc5LWY2OWNkNTFkY2M5YQ.pdf,http://regnskaber.virk.dk/36666623/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzU2LzVhLzBkL2RjM2ItNDQwYy1iZjA3LWViODUyOTczNmFhYQ.xml,BÃ¸vlingbjerg,7650.0,2.0,Ãbrinkvej,"7620, Lemvig","Andrupsgade, 7",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-05-18,2015-05-18,2009-12-21,2015-05-18,36685.0,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdningerne.,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame, administration, bil, lokaler m.v.",125000.0,32666663.0,12292511.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Hornvarefabrikken ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Peder FrÃ¸lund Buch,Peder FrÃ¸lund Buch,Hornvarefabrikken ApS,"Vestjysk Revision, Statsautoriseret revisionsaktieselskab",BÃ¸vlingbjerg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Lemvig Kommune,2014-12-31,2014-01-01,2015-05-18,Lemvig,97885079.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5300366,indberetninger-20180424,2.5097437,32666663.0,,2018-03-30T16:08:29.182Z,2015-05-26T10:00:31.140Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-19-ZX,2015-05-26T10:00:31.330Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32666663,2013-01-01,2013-01-01,c494,,http://regnskaber.virk.dk/36666623/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzJlL2JiLzQyL2E1NGUtNGRlYy1iMjc5LWY2OWNkNTFkY2M5YQ.pdf,http://regnskaber.virk.dk/36666623/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzU2LzVhLzBkL2RjM2ItNDQwYy1iZjA3LWViODUyOTczNmFhYQ.xml,BÃ¸vlingbjerg,7650.0,2.0,Ãbrinkvej,"7620, Lemvig","Andrupsgade, 7",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-05-18,2015-05-18,2009-12-21,2015-05-18,36685.0,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdningerne.,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame, administration, bil, lokaler m.v.",14584.0,32666663.0,12292511.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Hornvarefabrikken ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Peder FrÃ¸lund Buch,Peder FrÃ¸lund Buch,Hornvarefabrikken ApS,"Vestjysk Revision, Statsautoriseret revisionsaktieselskab",BÃ¸vlingbjerg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Lemvig Kommune,2014-12-31,2014-01-01,2015-05-18,Lemvig,97885079.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5300366,indberetninger-20180424,2.5097437,32666663.0,,2018-03-30T16:08:29.182Z,2015-05-26T10:00:31.140Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-19-ZX,2015-05-26T10:00:31.330Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32666663,2013-01-01,2013-12-31,c123,,http://regnskaber.virk.dk/36666623/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzJlL2JiLzQyL2E1NGUtNGRlYy1iMjc5LWY2OWNkNTFkY2M5YQ.pdf,http://regnskaber.virk.dk/36666623/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzU2LzVhLzBkL2RjM2ItNDQwYy1iZjA3LWViODUyOTczNmFhYQ.xml,BÃ¸vlingbjerg,7650.0,2.0,Ãbrinkvej,"7620, Lemvig","Andrupsgade, 7",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-05-18,2015-05-18,2009-12-21,2015-05-18,36685.0,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdningerne.,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame, administration, bil, lokaler m.v.",,32666663.0,12292511.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Hornvarefabrikken ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Peder FrÃ¸lund Buch,Peder FrÃ¸lund Buch,Hornvarefabrikken ApS,"Vestjysk Revision, Statsautoriseret revisionsaktieselskab",BÃ¸vlingbjerg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Lemvig Kommune,2014-12-31,2014-01-01,2015-05-18,Lemvig,97885079.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5300366,indberetninger-20180424,2.5097437,32666663.0,,2018-03-30T16:08:29.182Z,2015-05-26T10:00:31.140Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-19-ZX,2015-05-26T10:00:31.330Z,10754.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32666663,2013-01-01,2013-12-31,c3,,http://regnskaber.virk.dk/36666623/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzJlL2JiLzQyL2E1NGUtNGRlYy1iMjc5LWY2OWNkNTFkY2M5YQ.pdf,http://regnskaber.virk.dk/36666623/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzU2LzVhLzBkL2RjM2ItNDQwYy1iZjA3LWViODUyOTczNmFhYQ.xml,BÃ¸vlingbjerg,7650.0,2.0,Ãbrinkvej,"7620, Lemvig","Andrupsgade, 7",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-05-18,2015-05-18,2009-12-21,2015-05-18,36685.0,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdningerne.,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame, administration, bil, lokaler m.v.",,32666663.0,12292511.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Hornvarefabrikken ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Peder FrÃ¸lund Buch,Peder FrÃ¸lund Buch,Hornvarefabrikken ApS,"Vestjysk Revision, Statsautoriseret revisionsaktieselskab",BÃ¸vlingbjerg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Lemvig Kommune,2014-12-31,2014-01-01,2015-05-18,Lemvig,97885079.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5300366,indberetninger-20180424,2.5097437,32666663.0,,2018-03-30T16:08:29.182Z,2015-05-26T10:00:31.140Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-19-ZX,2015-05-26T10:00:31.330Z,10754.0,24834.0,1479164.0,1535888.0,7496.0,104636.0,19030.0,44.0,11534.0,12904.0,31890.0,57605.0,2150.0,1316923.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32666663,2013-01-01,2013-12-31,c495,,http://regnskaber.virk.dk/36666623/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzJlL2JiLzQyL2E1NGUtNGRlYy1iMjc5LWY2OWNkNTFkY2M5YQ.pdf,http://regnskaber.virk.dk/36666623/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzU2LzVhLzBkL2RjM2ItNDQwYy1iZjA3LWViODUyOTczNmFhYQ.xml,BÃ¸vlingbjerg,7650.0,2.0,Ãbrinkvej,"7620, Lemvig","Andrupsgade, 7",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-05-18,2015-05-18,2009-12-21,2015-05-18,36685.0,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdningerne.,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame, administration, bil, lokaler m.v.",,32666663.0,12292511.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Hornvarefabrikken ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Peder FrÃ¸lund Buch,Peder FrÃ¸lund Buch,Hornvarefabrikken ApS,"Vestjysk Revision, Statsautoriseret revisionsaktieselskab",BÃ¸vlingbjerg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Lemvig Kommune,2014-12-31,2014-01-01,2015-05-18,Lemvig,97885079.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5300366,indberetninger-20180424,2.5097437,32666663.0,,2018-03-30T16:08:29.182Z,2015-05-26T10:00:31.140Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-19-ZX,2015-05-26T10:00:31.330Z,10754.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32666663,2013-12-31,2013-12-31,c4,,http://regnskaber.virk.dk/36666623/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzJlL2JiLzQyL2E1NGUtNGRlYy1iMjc5LWY2OWNkNTFkY2M5YQ.pdf,http://regnskaber.virk.dk/36666623/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzU2LzVhLzBkL2RjM2ItNDQwYy1iZjA3LWViODUyOTczNmFhYQ.xml,BÃ¸vlingbjerg,7650.0,2.0,Ãbrinkvej,"7620, Lemvig","Andrupsgade, 7",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-05-18,2015-05-18,2009-12-21,2015-05-18,36685.0,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdningerne.,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame, administration, bil, lokaler m.v.",150338.0,32666663.0,12292511.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Hornvarefabrikken ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Peder FrÃ¸lund Buch,Peder FrÃ¸lund Buch,Hornvarefabrikken ApS,"Vestjysk Revision, Statsautoriseret revisionsaktieselskab",BÃ¸vlingbjerg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Lemvig Kommune,2014-12-31,2014-01-01,2015-05-18,Lemvig,97885079.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5300366,indberetninger-20180424,2.5097437,32666663.0,,2018-03-30T16:08:29.182Z,2015-05-26T10:00:31.140Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-19-ZX,2015-05-26T10:00:31.330Z,,,,,,,,,,,,,,,459174.0,90210.0,125000.0,332840.0,0.0,123834.0,212495.0,459174.0,301386.0,2500.0,128472.0,126334.0,2500.0,268069.0,123834.0,7450.0,7450.0,84023.0,25338.0,0.0,301386.0,30135.0,18349.0,0.0,33317.0,11786.0,,
32666663,2013-12-31,2013-12-31,c472,,http://regnskaber.virk.dk/36666623/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzJlL2JiLzQyL2E1NGUtNGRlYy1iMjc5LWY2OWNkNTFkY2M5YQ.pdf,http://regnskaber.virk.dk/36666623/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzU2LzVhLzBkL2RjM2ItNDQwYy1iZjA3LWViODUyOTczNmFhYQ.xml,BÃ¸vlingbjerg,7650.0,2.0,Ãbrinkvej,"7620, Lemvig","Andrupsgade, 7",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-05-18,2015-05-18,2009-12-21,2015-05-18,36685.0,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdningerne.,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame, administration, bil, lokaler m.v.",125000.0,32666663.0,12292511.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Hornvarefabrikken ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Peder FrÃ¸lund Buch,Peder FrÃ¸lund Buch,Hornvarefabrikken ApS,"Vestjysk Revision, Statsautoriseret revisionsaktieselskab",BÃ¸vlingbjerg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Lemvig Kommune,2014-12-31,2014-01-01,2015-05-18,Lemvig,97885079.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5300366,indberetninger-20180424,2.5097437,32666663.0,,2018-03-30T16:08:29.182Z,2015-05-26T10:00:31.140Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-19-ZX,2015-05-26T10:00:31.330Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32666663,2013-12-31,2013-12-31,c496,,http://regnskaber.virk.dk/36666623/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzJlL2JiLzQyL2E1NGUtNGRlYy1iMjc5LWY2OWNkNTFkY2M5YQ.pdf,http://regnskaber.virk.dk/36666623/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzU2LzVhLzBkL2RjM2ItNDQwYy1iZjA3LWViODUyOTczNmFhYQ.xml,BÃ¸vlingbjerg,7650.0,2.0,Ãbrinkvej,"7620, Lemvig","Andrupsgade, 7",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-05-18,2015-05-18,2009-12-21,2015-05-18,36685.0,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdningerne.,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame, administration, bil, lokaler m.v.",25338.0,32666663.0,12292511.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Hornvarefabrikken ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Peder FrÃ¸lund Buch,Peder FrÃ¸lund Buch,Hornvarefabrikken ApS,"Vestjysk Revision, Statsautoriseret revisionsaktieselskab",BÃ¸vlingbjerg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Lemvig Kommune,2014-12-31,2014-01-01,2015-05-18,Lemvig,97885079.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5300366,indberetninger-20180424,2.5097437,32666663.0,,2018-03-30T16:08:29.182Z,2015-05-26T10:00:31.140Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-19-ZX,2015-05-26T10:00:31.330Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32666663,2014-01-01,2014-01-01,c160,,http://regnskaber.virk.dk/36666623/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzJlL2JiLzQyL2E1NGUtNGRlYy1iMjc5LWY2OWNkNTFkY2M5YQ.pdf,http://regnskaber.virk.dk/36666623/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzU2LzVhLzBkL2RjM2ItNDQwYy1iZjA3LWViODUyOTczNmFhYQ.xml,BÃ¸vlingbjerg,7650.0,2.0,Ãbrinkvej,"7620, Lemvig","Andrupsgade, 7",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-05-18,2015-05-18,2009-12-21,2015-05-18,36685.0,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdningerne.,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame, administration, bil, lokaler m.v.",,32666663.0,12292511.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Hornvarefabrikken ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Peder FrÃ¸lund Buch,Peder FrÃ¸lund Buch,Hornvarefabrikken ApS,"Vestjysk Revision, Statsautoriseret revisionsaktieselskab",BÃ¸vlingbjerg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Lemvig Kommune,2014-12-31,2014-01-01,2015-05-18,Lemvig,97885079.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5300366,indberetninger-20180424,2.5097437,32666663.0,,2018-03-30T16:08:29.182Z,2015-05-26T10:00:31.140Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-19-ZX,2015-05-26T10:00:31.330Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70636.0,194470.0
32666663,2014-01-01,2014-01-01,c199,,http://regnskaber.virk.dk/36666623/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzJlL2JiLzQyL2E1NGUtNGRlYy1iMjc5LWY2OWNkNTFkY2M5YQ.pdf,http://regnskaber.virk.dk/36666623/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzU2LzVhLzBkL2RjM2ItNDQwYy1iZjA3LWViODUyOTczNmFhYQ.xml,BÃ¸vlingbjerg,7650.0,2.0,Ãbrinkvej,"7620, Lemvig","Andrupsgade, 7",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-05-18,2015-05-18,2009-12-21,2015-05-18,36685.0,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdningerne.,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame, administration, bil, lokaler m.v.",25338.0,32666663.0,12292511.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Hornvarefabrikken ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Peder FrÃ¸lund Buch,Peder FrÃ¸lund Buch,Hornvarefabrikken ApS,"Vestjysk Revision, Statsautoriseret revisionsaktieselskab",BÃ¸vlingbjerg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Lemvig Kommune,2014-12-31,2014-01-01,2015-05-18,Lemvig,97885079.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5300366,indberetninger-20180424,2.5097437,32666663.0,,2018-03-30T16:08:29.182Z,2015-05-26T10:00:31.140Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-19-ZX,2015-05-26T10:00:31.330Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
