entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpenseOnOrdinaryActivities,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Goodwill,IntangibleAssets,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToAssociates,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard,IdentificationNumberOfAuditor,NameAndSurnameOfAuditor,NameAndSurnameOfMemberOfExecutiveBoard
33778074,2016-01-01,2016-12-31,ID_15,,http://regnskaber.virk.dk/47087733/ZG9rdW1lbnRsYWdlcjovLzAzLzVmLzhhL2FmLzgyLzQyODQtNDIxZi05MGJhLTQxNjA4MmQ3ODUwYg.pdf,http://regnskaber.virk.dk/47087733/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzM5LzA2L2ZhL2E5MzgtNDRhMC1iMTJkLTUwYTUwMWIwNDU3OA.xml,false,"Ribe, 6760","J.Lauritzens Plads 3,1",Til kapitalejerne i LeifÂ´s Autoruder Ribe A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",2018-01-22,2018-01-22,2011-01-01,2018-03-01,293658.0,2239090.0,2785320.0,10841976.0,33778074.0,10841976.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for LeifÂ´s Autoruder Ribe A/S.,Ãrsrapport,Leif Birk,OL Revision,LeifÂ´s Autoruder Ribe A/S,"OL Revision, Godkendt revisionsaktieselskab",31331.0,0.0,Ribe,2016-01-01,2016-12-31,168356.0,221241.0,252572.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-01-22,Ribe,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",52885.0,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25121123,indberetninger-20180424,2.5122833,33778074.0,,2018-04-04T02:14:55.852Z,2018-03-02T09:23:59.156Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-75-RN,2018-03-02T09:23:59.328Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33778074,2016-01-01,2016-12-31,ID_17,,http://regnskaber.virk.dk/47087733/ZG9rdW1lbnRsYWdlcjovLzAzLzVmLzhhL2FmLzgyLzQyODQtNDIxZi05MGJhLTQxNjA4MmQ3ODUwYg.pdf,http://regnskaber.virk.dk/47087733/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzM5LzA2L2ZhL2E5MzgtNDRhMC1iMTJkLTUwYTUwMWIwNDU3OA.xml,false,"Ribe, 6760","J.Lauritzens Plads 3,1",Til kapitalejerne i LeifÂ´s Autoruder Ribe A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",2018-01-22,2018-01-22,2011-01-01,2018-03-01,,,,10841976.0,33778074.0,10841976.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for LeifÂ´s Autoruder Ribe A/S.,Ãrsrapport,Leif Birk,OL Revision,LeifÂ´s Autoruder Ribe A/S,"OL Revision, Godkendt revisionsaktieselskab",,,Ribe,2016-01-01,2016-12-31,-168356.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-01-22,Ribe,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25121123,indberetninger-20180424,2.5122833,33778074.0,,2018-04-04T02:14:55.852Z,2018-03-02T09:23:59.156Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-75-RN,2018-03-02T09:23:59.328Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33778074,2016-12-31,2016-12-31,ID_14,,http://regnskaber.virk.dk/47087733/ZG9rdW1lbnRsYWdlcjovLzAzLzVmLzhhL2FmLzgyLzQyODQtNDIxZi05MGJhLTQxNjA4MmQ3ODUwYg.pdf,http://regnskaber.virk.dk/47087733/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzM5LzA2L2ZhL2E5MzgtNDRhMC1iMTJkLTUwYTUwMWIwNDU3OA.xml,false,"Ribe, 6760","J.Lauritzens Plads 3,1",Til kapitalejerne i LeifÂ´s Autoruder Ribe A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",2018-01-22,2018-01-22,2011-01-01,2018-03-01,,,,10841976.0,33778074.0,10841976.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for LeifÂ´s Autoruder Ribe A/S.,Ãrsrapport,Leif Birk,OL Revision,LeifÂ´s Autoruder Ribe A/S,"OL Revision, Godkendt revisionsaktieselskab",,,Ribe,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-01-22,Ribe,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25121123,indberetninger-20180424,2.5122833,33778074.0,,2018-04-04T02:14:55.852Z,2018-03-02T09:23:59.156Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-75-RN,2018-03-02T09:23:59.328Z,1888189.0,-196619.0,500000.0,939379.0,0.0,668356.0,759210.0,189600.0,189600.0,530642.0,1888189.0,1162028.0,530642.0,948810.0,405709.0,139562.0,759210.0,168356.0,57805.0,57805.0,1162028.0,488077.0,19326.0,605356.0,0.0,28185.0,248916.0,437609.0,,,,,
33778074,2017-01-01,2017-12-31,ID_0,,http://regnskaber.virk.dk/47087733/ZG9rdW1lbnRsYWdlcjovLzAzLzVmLzhhL2FmLzgyLzQyODQtNDIxZi05MGJhLTQxNjA4MmQ3ODUwYg.pdf,http://regnskaber.virk.dk/47087733/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzM5LzA2L2ZhL2E5MzgtNDRhMC1iMTJkLTUwYTUwMWIwNDU3OA.xml,false,"Ribe, 6760","J.Lauritzens Plads 3,1",Til kapitalejerne i LeifÂ´s Autoruder Ribe A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",2018-01-22,2018-01-22,2011-01-01,2018-03-01,245279.0,2247508.0,2989878.0,10841976.0,33778074.0,10841976.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for LeifÂ´s Autoruder Ribe A/S.,Ãrsrapport,Leif Birk,OL Revision,LeifÂ´s Autoruder Ribe A/S,"OL Revision, Godkendt revisionsaktieselskab",25728.0,418.0,Ribe,2016-01-01,2016-12-31,363280.0,471781.0,497091.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-01-22,Ribe,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",108501.0,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25121123,indberetninger-20180424,2.5122833,33778074.0,,2018-04-04T02:14:55.852Z,2018-03-02T09:23:59.156Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-75-RN,2018-03-02T09:23:59.328Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33778074,2017-01-01,2017-12-31,ID_1,,http://regnskaber.virk.dk/47087733/ZG9rdW1lbnRsYWdlcjovLzAzLzVmLzhhL2FmLzgyLzQyODQtNDIxZi05MGJhLTQxNjA4MmQ3ODUwYg.pdf,http://regnskaber.virk.dk/47087733/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzM5LzA2L2ZhL2E5MzgtNDRhMC1iMTJkLTUwYTUwMWIwNDU3OA.xml,false,"Ribe, 6760","J.Lauritzens Plads 3,1",Til kapitalejerne i LeifÂ´s Autoruder Ribe A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",2018-01-22,2018-01-22,2011-01-01,2018-03-01,,,,10841976.0,33778074.0,10841976.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for LeifÂ´s Autoruder Ribe A/S.,Ãrsrapport,Leif Birk,OL Revision,LeifÂ´s Autoruder Ribe A/S,"OL Revision, Godkendt revisionsaktieselskab",,,Ribe,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-01-22,Ribe,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25121123,indberetninger-20180424,2.5122833,33778074.0,,2018-04-04T02:14:55.852Z,2018-03-02T09:23:59.156Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-75-RN,2018-03-02T09:23:59.328Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33778074,2017-01-01,2017-12-31,ID_10,,http://regnskaber.virk.dk/47087733/ZG9rdW1lbnRsYWdlcjovLzAzLzVmLzhhL2FmLzgyLzQyODQtNDIxZi05MGJhLTQxNjA4MmQ3ODUwYg.pdf,http://regnskaber.virk.dk/47087733/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzM5LzA2L2ZhL2E5MzgtNDRhMC1iMTJkLTUwYTUwMWIwNDU3OA.xml,false,"Ribe, 6760","J.Lauritzens Plads 3,1",Til kapitalejerne i LeifÂ´s Autoruder Ribe A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",2018-01-22,2018-01-22,2011-01-01,2018-03-01,,,,10841976.0,33778074.0,10841976.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for LeifÂ´s Autoruder Ribe A/S.,Ãrsrapport,Leif Birk,OL Revision,LeifÂ´s Autoruder Ribe A/S,"OL Revision, Godkendt revisionsaktieselskab",,,Ribe,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-01-22,Ribe,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25121123,indberetninger-20180424,2.5122833,33778074.0,,2018-04-04T02:14:55.852Z,2018-03-02T09:23:59.156Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-75-RN,2018-03-02T09:23:59.328Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ulla Birk,Bestyrelsesmedlem,,,
33778074,2017-01-01,2017-12-31,ID_11,,http://regnskaber.virk.dk/47087733/ZG9rdW1lbnRsYWdlcjovLzAzLzVmLzhhL2FmLzgyLzQyODQtNDIxZi05MGJhLTQxNjA4MmQ3ODUwYg.pdf,http://regnskaber.virk.dk/47087733/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzM5LzA2L2ZhL2E5MzgtNDRhMC1iMTJkLTUwYTUwMWIwNDU3OA.xml,false,"Ribe, 6760","J.Lauritzens Plads 3,1",Til kapitalejerne i LeifÂ´s Autoruder Ribe A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",2018-01-22,2018-01-22,2011-01-01,2018-03-01,,,,10841976.0,33778074.0,10841976.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for LeifÂ´s Autoruder Ribe A/S.,Ãrsrapport,Leif Birk,OL Revision,LeifÂ´s Autoruder Ribe A/S,"OL Revision, Godkendt revisionsaktieselskab",,,Ribe,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-01-22,Ribe,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25121123,indberetninger-20180424,2.5122833,33778074.0,,2018-04-04T02:14:55.852Z,2018-03-02T09:23:59.156Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-75-RN,2018-03-02T09:23:59.328Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leif BIrk,Bestyrelsesmedlem,,,
33778074,2017-01-01,2017-12-31,ID_12,,http://regnskaber.virk.dk/47087733/ZG9rdW1lbnRsYWdlcjovLzAzLzVmLzhhL2FmLzgyLzQyODQtNDIxZi05MGJhLTQxNjA4MmQ3ODUwYg.pdf,http://regnskaber.virk.dk/47087733/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzM5LzA2L2ZhL2E5MzgtNDRhMC1iMTJkLTUwYTUwMWIwNDU3OA.xml,false,"Ribe, 6760","J.Lauritzens Plads 3,1",Til kapitalejerne i LeifÂ´s Autoruder Ribe A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",2018-01-22,2018-01-22,2011-01-01,2018-03-01,,,,10841976.0,33778074.0,10841976.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for LeifÂ´s Autoruder Ribe A/S.,Ãrsrapport,Leif Birk,OL Revision,LeifÂ´s Autoruder Ribe A/S,"OL Revision, Godkendt revisionsaktieselskab",,,Ribe,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-01-22,Ribe,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25121123,indberetninger-20180424,2.5122833,33778074.0,,2018-04-04T02:14:55.852Z,2018-03-02T09:23:59.156Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-75-RN,2018-03-02T09:23:59.328Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33778074,2017-01-01,2017-12-31,ID_16,,http://regnskaber.virk.dk/47087733/ZG9rdW1lbnRsYWdlcjovLzAzLzVmLzhhL2FmLzgyLzQyODQtNDIxZi05MGJhLTQxNjA4MmQ3ODUwYg.pdf,http://regnskaber.virk.dk/47087733/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzM5LzA2L2ZhL2E5MzgtNDRhMC1iMTJkLTUwYTUwMWIwNDU3OA.xml,false,"Ribe, 6760","J.Lauritzens Plads 3,1",Til kapitalejerne i LeifÂ´s Autoruder Ribe A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",2018-01-22,2018-01-22,2011-01-01,2018-03-01,,,,10841976.0,33778074.0,10841976.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for LeifÂ´s Autoruder Ribe A/S.,Ãrsrapport,Leif Birk,OL Revision,LeifÂ´s Autoruder Ribe A/S,"OL Revision, Godkendt revisionsaktieselskab",,,Ribe,2016-01-01,2016-12-31,-363280.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-01-22,Ribe,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25121123,indberetninger-20180424,2.5122833,33778074.0,,2018-04-04T02:14:55.852Z,2018-03-02T09:23:59.156Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-75-RN,2018-03-02T09:23:59.328Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33778074,2017-01-01,2017-12-31,ID_2,,http://regnskaber.virk.dk/47087733/ZG9rdW1lbnRsYWdlcjovLzAzLzVmLzhhL2FmLzgyLzQyODQtNDIxZi05MGJhLTQxNjA4MmQ3ODUwYg.pdf,http://regnskaber.virk.dk/47087733/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzM5LzA2L2ZhL2E5MzgtNDRhMC1iMTJkLTUwYTUwMWIwNDU3OA.xml,false,"Ribe, 6760","J.Lauritzens Plads 3,1",Til kapitalejerne i LeifÂ´s Autoruder Ribe A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",2018-01-22,2018-01-22,2011-01-01,2018-03-01,,,,10841976.0,33778074.0,10841976.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for LeifÂ´s Autoruder Ribe A/S.,Ãrsrapport,Leif Birk,OL Revision,LeifÂ´s Autoruder Ribe A/S,"OL Revision, Godkendt revisionsaktieselskab",,,Ribe,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-01-22,Ribe,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25121123,indberetninger-20180424,2.5122833,33778074.0,,2018-04-04T02:14:55.852Z,2018-03-02T09:23:59.156Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-75-RN,2018-03-02T09:23:59.328Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mne33209,,
