entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfGeneralMeeting,DisclosureOfMortgagesAndCollaterals,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IncomeFromInvestmentsInGroupEnterprises,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables
25801482,2017-01-01,2017-12-31,c2,http://regnskaber.virk.dk/28410852/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzkxL2UwL2VlLzEwNGMtNDc3My1iYzBmLWVkZjM5ZDg5YTc0NQ.xhtml,http://regnskaber.virk.dk/28410852/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzk4L2JlL2M3L2Y2MDYtNGJkMS05ZmRiLTdkMDk2M2MzNGE3ZQ.pdf,http://regnskaber.virk.dk/28410852/ZG9rdW1lbnRsYWdlcjovLzAzLzcxL2JjL2JhL2VkLzVmYjAtNDc5ZS04ZmEzLTNmMDkzNmJhZTk0Nw.xml,true,BrÃ¸nderslev,9700.0,18.0,Engvej,9230 Svenstrup J,FlÃ¸dalvej 28,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-04-10,"<p xmlns=""http://www.w3.org/1999/xhtml"">Disse angives at andrage kr. 0.</p>",-7880.0,25801482.0,23421.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Baasch,Michael Baasch,M. BAASCH HOLDING ApS,Preben Busk-Matthiasen,4975.0,BrÃ¸nderslev,2017-01-01,2017-12-31,9995.0,10566.0,-7880.0,2018-12-31,2018-01-01,false,571.0,false,false,Ingen bistand,urn:ofk:oid:26971529,indberetninger-20180424,2.5955422,25801482.0,AWoHjWKXRYGX6_YTGx07,2019-04-10T14:01:32.119Z,2019-04-10T14:01:06.670Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AX-24-GT,2019-04-10T14:01:06.955Z,,,,,,,,,,,,,,,,,,,,
25801482,2017-01-01,2017-12-31,c4,http://regnskaber.virk.dk/28410852/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzkxL2UwL2VlLzEwNGMtNDc3My1iYzBmLWVkZjM5ZDg5YTc0NQ.xhtml,http://regnskaber.virk.dk/28410852/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzk4L2JlL2M3L2Y2MDYtNGJkMS05ZmRiLTdkMDk2M2MzNGE3ZQ.pdf,http://regnskaber.virk.dk/28410852/ZG9rdW1lbnRsYWdlcjovLzAzLzcxL2JjL2JhL2VkLzVmYjAtNDc5ZS04ZmEzLTNmMDkzNmJhZTk0Nw.xml,true,BrÃ¸nderslev,9700.0,18.0,Engvej,9230 Svenstrup J,FlÃ¸dalvej 28,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-04-10,"<p xmlns=""http://www.w3.org/1999/xhtml"">Disse angives at andrage kr. 0.</p>",,25801482.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Baasch,Michael Baasch,M. BAASCH HOLDING ApS,Preben Busk-Matthiasen,,BrÃ¸nderslev,2017-01-01,2017-12-31,52000.0,,,2018-12-31,2018-01-01,false,,false,false,Ingen bistand,urn:ofk:oid:26971529,indberetninger-20180424,2.5955422,25801482.0,AWoHjWKXRYGX6_YTGx07,2019-04-10T14:01:32.119Z,2019-04-10T14:01:06.670Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AX-24-GT,2019-04-10T14:01:06.955Z,,,,,,,,,,,,,,,,,,,,
25801482,2017-01-01,2017-12-31,c6,http://regnskaber.virk.dk/28410852/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzkxL2UwL2VlLzEwNGMtNDc3My1iYzBmLWVkZjM5ZDg5YTc0NQ.xhtml,http://regnskaber.virk.dk/28410852/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzk4L2JlL2M3L2Y2MDYtNGJkMS05ZmRiLTdkMDk2M2MzNGE3ZQ.pdf,http://regnskaber.virk.dk/28410852/ZG9rdW1lbnRsYWdlcjovLzAzLzcxL2JjL2JhL2VkLzVmYjAtNDc5ZS04ZmEzLTNmMDkzNmJhZTk0Nw.xml,true,BrÃ¸nderslev,9700.0,18.0,Engvej,9230 Svenstrup J,FlÃ¸dalvej 28,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-04-10,"<p xmlns=""http://www.w3.org/1999/xhtml"">Disse angives at andrage kr. 0.</p>",,25801482.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Baasch,Michael Baasch,M. BAASCH HOLDING ApS,Preben Busk-Matthiasen,,BrÃ¸nderslev,2017-01-01,2017-12-31,23421.0,,,2018-12-31,2018-01-01,false,,false,false,Ingen bistand,urn:ofk:oid:26971529,indberetninger-20180424,2.5955422,25801482.0,AWoHjWKXRYGX6_YTGx07,2019-04-10T14:01:32.119Z,2019-04-10T14:01:06.670Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AX-24-GT,2019-04-10T14:01:06.955Z,,,,,,,,,,,,,,,,,,,,
25801482,2017-01-01,2017-12-31,c8,http://regnskaber.virk.dk/28410852/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzkxL2UwL2VlLzEwNGMtNDc3My1iYzBmLWVkZjM5ZDg5YTc0NQ.xhtml,http://regnskaber.virk.dk/28410852/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzk4L2JlL2M3L2Y2MDYtNGJkMS05ZmRiLTdkMDk2M2MzNGE3ZQ.pdf,http://regnskaber.virk.dk/28410852/ZG9rdW1lbnRsYWdlcjovLzAzLzcxL2JjL2JhL2VkLzVmYjAtNDc5ZS04ZmEzLTNmMDkzNmJhZTk0Nw.xml,true,BrÃ¸nderslev,9700.0,18.0,Engvej,9230 Svenstrup J,FlÃ¸dalvej 28,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-04-10,"<p xmlns=""http://www.w3.org/1999/xhtml"">Disse angives at andrage kr. 0.</p>",,25801482.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Baasch,Michael Baasch,M. BAASCH HOLDING ApS,Preben Busk-Matthiasen,,BrÃ¸nderslev,2017-01-01,2017-12-31,-65426.0,,,2018-12-31,2018-01-01,false,,false,false,Ingen bistand,urn:ofk:oid:26971529,indberetninger-20180424,2.5955422,25801482.0,AWoHjWKXRYGX6_YTGx07,2019-04-10T14:01:32.119Z,2019-04-10T14:01:06.670Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AX-24-GT,2019-04-10T14:01:06.955Z,,,,,,,,,,,,,,,,,,,,
25801482,2017-12-31,2017-12-31,c10,http://regnskaber.virk.dk/28410852/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzkxL2UwL2VlLzEwNGMtNDc3My1iYzBmLWVkZjM5ZDg5YTc0NQ.xhtml,http://regnskaber.virk.dk/28410852/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzk4L2JlL2M3L2Y2MDYtNGJkMS05ZmRiLTdkMDk2M2MzNGE3ZQ.pdf,http://regnskaber.virk.dk/28410852/ZG9rdW1lbnRsYWdlcjovLzAzLzcxL2JjL2JhL2VkLzVmYjAtNDc5ZS04ZmEzLTNmMDkzNmJhZTk0Nw.xml,true,BrÃ¸nderslev,9700.0,18.0,Engvej,9230 Svenstrup J,FlÃ¸dalvej 28,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-04-10,"<p xmlns=""http://www.w3.org/1999/xhtml"">Disse angives at andrage kr. 0.</p>",,25801482.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Baasch,Michael Baasch,M. BAASCH HOLDING ApS,Preben Busk-Matthiasen,,BrÃ¸nderslev,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,,false,false,Ingen bistand,urn:ofk:oid:26971529,indberetninger-20180424,2.5955422,25801482.0,AWoHjWKXRYGX6_YTGx07,2019-04-10T14:01:32.119Z,2019-04-10T14:01:06.670Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AX-24-GT,2019-04-10T14:01:06.955Z,664835.0,413434.0,125000.0,421434.0,406038.0,664835.0,258797.0,243401.0,243401.0,243401.0,52000.0,0.0,0.0,118401.0,110637.0,258797.0,253797.0,8000.0,8000.0,5000.0
25801482,2018-01-01,2018-12-31,c0,http://regnskaber.virk.dk/28410852/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzkxL2UwL2VlLzEwNGMtNDc3My1iYzBmLWVkZjM5ZDg5YTc0NQ.xhtml,http://regnskaber.virk.dk/28410852/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzk4L2JlL2M3L2Y2MDYtNGJkMS05ZmRiLTdkMDk2M2MzNGE3ZQ.pdf,http://regnskaber.virk.dk/28410852/ZG9rdW1lbnRsYWdlcjovLzAzLzcxL2JjL2JhL2VkLzVmYjAtNDc5ZS04ZmEzLTNmMDkzNmJhZTk0Nw.xml,true,BrÃ¸nderslev,9700.0,18.0,Engvej,9230 Svenstrup J,FlÃ¸dalvej 28,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-04-10,"<p xmlns=""http://www.w3.org/1999/xhtml"">Disse angives at andrage kr. 0.</p>",-5800.0,25801482.0,215744.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Baasch,Michael Baasch,M. BAASCH HOLDING ApS,Preben Busk-Matthiasen,5135.0,BrÃ¸nderslev,2017-01-01,2017-12-31,204809.0,204809.0,-5800.0,2018-12-31,2018-01-01,false,0.0,false,false,Ingen bistand,urn:ofk:oid:26971529,indberetninger-20180424,2.5955422,25801482.0,AWoHjWKXRYGX6_YTGx07,2019-04-10T14:01:32.119Z,2019-04-10T14:01:06.670Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AX-24-GT,2019-04-10T14:01:06.955Z,,,,,,,,,,,,,,,,,,,,
25801482,2018-01-01,2018-12-31,c1,http://regnskaber.virk.dk/28410852/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzkxL2UwL2VlLzEwNGMtNDc3My1iYzBmLWVkZjM5ZDg5YTc0NQ.xhtml,http://regnskaber.virk.dk/28410852/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzk4L2JlL2M3L2Y2MDYtNGJkMS05ZmRiLTdkMDk2M2MzNGE3ZQ.pdf,http://regnskaber.virk.dk/28410852/ZG9rdW1lbnRsYWdlcjovLzAzLzcxL2JjL2JhL2VkLzVmYjAtNDc5ZS04ZmEzLTNmMDkzNmJhZTk0Nw.xml,true,BrÃ¸nderslev,9700.0,18.0,Engvej,9230 Svenstrup J,FlÃ¸dalvej 28,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-04-10,"<p xmlns=""http://www.w3.org/1999/xhtml"">Disse angives at andrage kr. 0.</p>",,25801482.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Baasch,Michael Baasch,M. BAASCH HOLDING ApS,Preben Busk-Matthiasen,,BrÃ¸nderslev,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,,false,false,Ingen bistand,urn:ofk:oid:26971529,indberetninger-20180424,2.5955422,25801482.0,AWoHjWKXRYGX6_YTGx07,2019-04-10T14:01:32.119Z,2019-04-10T14:01:06.670Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AX-24-GT,2019-04-10T14:01:06.955Z,,,,,,,,,,,,,,,,,,,,
25801482,2018-01-01,2018-12-31,c3,http://regnskaber.virk.dk/28410852/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzkxL2UwL2VlLzEwNGMtNDc3My1iYzBmLWVkZjM5ZDg5YTc0NQ.xhtml,http://regnskaber.virk.dk/28410852/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzk4L2JlL2M3L2Y2MDYtNGJkMS05ZmRiLTdkMDk2M2MzNGE3ZQ.pdf,http://regnskaber.virk.dk/28410852/ZG9rdW1lbnRsYWdlcjovLzAzLzcxL2JjL2JhL2VkLzVmYjAtNDc5ZS04ZmEzLTNmMDkzNmJhZTk0Nw.xml,true,BrÃ¸nderslev,9700.0,18.0,Engvej,9230 Svenstrup J,FlÃ¸dalvej 28,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-04-10,"<p xmlns=""http://www.w3.org/1999/xhtml"">Disse angives at andrage kr. 0.</p>",,25801482.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Baasch,Michael Baasch,M. BAASCH HOLDING ApS,Preben Busk-Matthiasen,,BrÃ¸nderslev,2017-01-01,2017-12-31,52900.0,,,2018-12-31,2018-01-01,false,,false,false,Ingen bistand,urn:ofk:oid:26971529,indberetninger-20180424,2.5955422,25801482.0,AWoHjWKXRYGX6_YTGx07,2019-04-10T14:01:32.119Z,2019-04-10T14:01:06.670Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AX-24-GT,2019-04-10T14:01:06.955Z,,,,,,,,,,,,,,,,,,,,
25801482,2018-01-01,2018-12-31,c5,http://regnskaber.virk.dk/28410852/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzkxL2UwL2VlLzEwNGMtNDc3My1iYzBmLWVkZjM5ZDg5YTc0NQ.xhtml,http://regnskaber.virk.dk/28410852/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzk4L2JlL2M3L2Y2MDYtNGJkMS05ZmRiLTdkMDk2M2MzNGE3ZQ.pdf,http://regnskaber.virk.dk/28410852/ZG9rdW1lbnRsYWdlcjovLzAzLzcxL2JjL2JhL2VkLzVmYjAtNDc5ZS04ZmEzLTNmMDkzNmJhZTk0Nw.xml,true,BrÃ¸nderslev,9700.0,18.0,Engvej,9230 Svenstrup J,FlÃ¸dalvej 28,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-04-10,"<p xmlns=""http://www.w3.org/1999/xhtml"">Disse angives at andrage kr. 0.</p>",,25801482.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Baasch,Michael Baasch,M. BAASCH HOLDING ApS,Preben Busk-Matthiasen,,BrÃ¸nderslev,2017-01-01,2017-12-31,215744.0,,,2018-12-31,2018-01-01,false,,false,false,Ingen bistand,urn:ofk:oid:26971529,indberetninger-20180424,2.5955422,25801482.0,AWoHjWKXRYGX6_YTGx07,2019-04-10T14:01:32.119Z,2019-04-10T14:01:06.670Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AX-24-GT,2019-04-10T14:01:06.955Z,,,,,,,,,,,,,,,,,,,,
25801482,2018-01-01,2018-12-31,c7,http://regnskaber.virk.dk/28410852/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzkxL2UwL2VlLzEwNGMtNDc3My1iYzBmLWVkZjM5ZDg5YTc0NQ.xhtml,http://regnskaber.virk.dk/28410852/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzk4L2JlL2M3L2Y2MDYtNGJkMS05ZmRiLTdkMDk2M2MzNGE3ZQ.pdf,http://regnskaber.virk.dk/28410852/ZG9rdW1lbnRsYWdlcjovLzAzLzcxL2JjL2JhL2VkLzVmYjAtNDc5ZS04ZmEzLTNmMDkzNmJhZTk0Nw.xml,true,BrÃ¸nderslev,9700.0,18.0,Engvej,9230 Svenstrup J,FlÃ¸dalvej 28,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-04-10,"<p xmlns=""http://www.w3.org/1999/xhtml"">Disse angives at andrage kr. 0.</p>",,25801482.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Baasch,Michael Baasch,M. BAASCH HOLDING ApS,Preben Busk-Matthiasen,,BrÃ¸nderslev,2017-01-01,2017-12-31,-63835.0,,,2018-12-31,2018-01-01,false,,false,false,Ingen bistand,urn:ofk:oid:26971529,indberetninger-20180424,2.5955422,25801482.0,AWoHjWKXRYGX6_YTGx07,2019-04-10T14:01:32.119Z,2019-04-10T14:01:06.670Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AX-24-GT,2019-04-10T14:01:06.955Z,,,,,,,,,,,,,,,,,,,,
