entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossResult,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpense,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherReserves,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,NameAndSurnameOfAuditor,NameOfAuditFirm
37055816,2014-08-01,2015-07-31,c11,http://regnskaber.virk.dk/61855073/ZG9rdW1lbnRsYWdlcjovLzAzLzNkL2Y5LzIzLzFjLzAyZDEtNDBkNi1hZDM2LWFjMjcxNTQwZmU4MQ.xhtml,http://regnskaber.virk.dk/61855073/ZG9rdW1lbnRsYWdlcjovLzAzLzk4L2NmLzNkLzk0LzhmMTAtNDZjMy04ZWZkLTM1MjYyNTdjOTViNw.pdf,http://regnskaber.virk.dk/61855073/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzJhLzg2LzEzL2Y3ZWMtNDg2Ny1hNzg2LTEzN2MyNzFhOWRhMQ.xml,true,Karlslunde,2690.0,6.0,Svend Grates Vej,2670 Greve,Korskildeeng 5,Til den daglige ledelse i Ejendomsselskabet Egevej ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-09-06,2016-10-03,37055816.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Casper Sejer Larsen,EJENDOMSSELSKABET EGEVEJ ApS,DP Regnskab ApS,Karlslunde,2014-08-01,2015-07-31,25075.0,2016-07-31,2015-08-01,false,false,2016-09-06,Ringsted,"Med henvisning til Ãrsregnskabslovens Â§10a, skal det oplyses, at generalforsamlingen fravÃ¦lger revision for det kommende regnskabsÃ¥r.",46155730.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23035941,indberetninger-20180424,2.5955422,37055816.0,,2018-03-28T15:48:59.713Z,2016-10-06T12:04:42.266Z,regnskab,0.0,,2016-07-31,2015-08-01,X16-BE-77-DM,2016-10-06T12:04:42.475Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37055816,2014-08-01,2015-07-31,c5,http://regnskaber.virk.dk/61855073/ZG9rdW1lbnRsYWdlcjovLzAzLzNkL2Y5LzIzLzFjLzAyZDEtNDBkNi1hZDM2LWFjMjcxNTQwZmU4MQ.xhtml,http://regnskaber.virk.dk/61855073/ZG9rdW1lbnRsYWdlcjovLzAzLzk4L2NmLzNkLzk0LzhmMTAtNDZjMy04ZWZkLTM1MjYyNTdjOTViNw.pdf,http://regnskaber.virk.dk/61855073/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzJhLzg2LzEzL2Y3ZWMtNDg2Ny1hNzg2LTEzN2MyNzFhOWRhMQ.xml,true,Karlslunde,2690.0,6.0,Svend Grates Vej,2670 Greve,Korskildeeng 5,Til den daglige ledelse i Ejendomsselskabet Egevej ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-09-06,2016-10-03,37055816.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Casper Sejer Larsen,EJENDOMSSELSKABET EGEVEJ ApS,DP Regnskab ApS,Karlslunde,2014-08-01,2015-07-31,25075.0,2016-07-31,2015-08-01,false,false,2016-09-06,Ringsted,"Med henvisning til Ãrsregnskabslovens Â§10a, skal det oplyses, at generalforsamlingen fravÃ¦lger revision for det kommende regnskabsÃ¥r.",46155730.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23035941,indberetninger-20180424,2.5955422,37055816.0,,2018-03-28T15:48:59.713Z,2016-10-06T12:04:42.266Z,regnskab,0.0,,2016-07-31,2015-08-01,X16-BE-77-DM,2016-10-06T12:04:42.475Z,46907.0,0.0,253532.0,182385.0,13489.0,37729.0,206625.0,12654.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37055816,2014-08-01,2015-07-31,c7,http://regnskaber.virk.dk/61855073/ZG9rdW1lbnRsYWdlcjovLzAzLzNkL2Y5LzIzLzFjLzAyZDEtNDBkNi1hZDM2LWFjMjcxNTQwZmU4MQ.xhtml,http://regnskaber.virk.dk/61855073/ZG9rdW1lbnRsYWdlcjovLzAzLzk4L2NmLzNkLzk0LzhmMTAtNDZjMy04ZWZkLTM1MjYyNTdjOTViNw.pdf,http://regnskaber.virk.dk/61855073/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzJhLzg2LzEzL2Y3ZWMtNDg2Ny1hNzg2LTEzN2MyNzFhOWRhMQ.xml,true,Karlslunde,2690.0,6.0,Svend Grates Vej,2670 Greve,Korskildeeng 5,Til den daglige ledelse i Ejendomsselskabet Egevej ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-09-06,2016-10-03,37055816.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Casper Sejer Larsen,EJENDOMSSELSKABET EGEVEJ ApS,DP Regnskab ApS,Karlslunde,2014-08-01,2015-07-31,0.0,2016-07-31,2015-08-01,false,false,2016-09-06,Ringsted,"Med henvisning til Ãrsregnskabslovens Â§10a, skal det oplyses, at generalforsamlingen fravÃ¦lger revision for det kommende regnskabsÃ¥r.",46155730.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23035941,indberetninger-20180424,2.5955422,37055816.0,,2018-03-28T15:48:59.713Z,2016-10-06T12:04:42.266Z,regnskab,0.0,,2016-07-31,2015-08-01,X16-BE-77-DM,2016-10-06T12:04:42.475Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37055816,2014-08-01,2015-07-31,c9,http://regnskaber.virk.dk/61855073/ZG9rdW1lbnRsYWdlcjovLzAzLzNkL2Y5LzIzLzFjLzAyZDEtNDBkNi1hZDM2LWFjMjcxNTQwZmU4MQ.xhtml,http://regnskaber.virk.dk/61855073/ZG9rdW1lbnRsYWdlcjovLzAzLzk4L2NmLzNkLzk0LzhmMTAtNDZjMy04ZWZkLTM1MjYyNTdjOTViNw.pdf,http://regnskaber.virk.dk/61855073/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzJhLzg2LzEzL2Y3ZWMtNDg2Ny1hNzg2LTEzN2MyNzFhOWRhMQ.xml,true,Karlslunde,2690.0,6.0,Svend Grates Vej,2670 Greve,Korskildeeng 5,Til den daglige ledelse i Ejendomsselskabet Egevej ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-09-06,2016-10-03,37055816.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Casper Sejer Larsen,EJENDOMSSELSKABET EGEVEJ ApS,DP Regnskab ApS,Karlslunde,2014-08-01,2015-07-31,0.0,2016-07-31,2015-08-01,false,false,2016-09-06,Ringsted,"Med henvisning til Ãrsregnskabslovens Â§10a, skal det oplyses, at generalforsamlingen fravÃ¦lger revision for det kommende regnskabsÃ¥r.",46155730.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23035941,indberetninger-20180424,2.5955422,37055816.0,,2018-03-28T15:48:59.713Z,2016-10-06T12:04:42.266Z,regnskab,0.0,,2016-07-31,2015-08-01,X16-BE-77-DM,2016-10-06T12:04:42.475Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37055816,2015-07-31,2015-07-31,c13,http://regnskaber.virk.dk/61855073/ZG9rdW1lbnRsYWdlcjovLzAzLzNkL2Y5LzIzLzFjLzAyZDEtNDBkNi1hZDM2LWFjMjcxNTQwZmU4MQ.xhtml,http://regnskaber.virk.dk/61855073/ZG9rdW1lbnRsYWdlcjovLzAzLzk4L2NmLzNkLzk0LzhmMTAtNDZjMy04ZWZkLTM1MjYyNTdjOTViNw.pdf,http://regnskaber.virk.dk/61855073/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzJhLzg2LzEzL2Y3ZWMtNDg2Ny1hNzg2LTEzN2MyNzFhOWRhMQ.xml,true,Karlslunde,2690.0,6.0,Svend Grates Vej,2670 Greve,Korskildeeng 5,Til den daglige ledelse i Ejendomsselskabet Egevej ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-09-06,2016-10-03,37055816.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Casper Sejer Larsen,EJENDOMSSELSKABET EGEVEJ ApS,DP Regnskab ApS,Karlslunde,2014-08-01,2015-07-31,,2016-07-31,2015-08-01,false,false,2016-09-06,Ringsted,"Med henvisning til Ãrsregnskabslovens Â§10a, skal det oplyses, at generalforsamlingen fravÃ¦lger revision for det kommende regnskabsÃ¥r.",46155730.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23035941,indberetninger-20180424,2.5955422,37055816.0,,2018-03-28T15:48:59.713Z,2016-10-06T12:04:42.266Z,regnskab,0.0,,2016-07-31,2015-08-01,X16-BE-77-DM,2016-10-06T12:04:42.475Z,,,,,,,,,4697693.0,0.0,125000.0,44600.0,1456473.0,4653093.0,4697693.0,3050658.0,2725202.0,2725202.0,4653093.0,602631.0,125613.0,44600.0,4653093.0,0.0,190562.0,190562.0,728842.0,101627.0,325456.0,44600.0,33910.0,64306.0,,,,,
37055816,2015-08-01,2016-07-31,c0,http://regnskaber.virk.dk/61855073/ZG9rdW1lbnRsYWdlcjovLzAzLzNkL2Y5LzIzLzFjLzAyZDEtNDBkNi1hZDM2LWFjMjcxNTQwZmU4MQ.xhtml,http://regnskaber.virk.dk/61855073/ZG9rdW1lbnRsYWdlcjovLzAzLzk4L2NmLzNkLzk0LzhmMTAtNDZjMy04ZWZkLTM1MjYyNTdjOTViNw.pdf,http://regnskaber.virk.dk/61855073/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzJhLzg2LzEzL2Y3ZWMtNDg2Ny1hNzg2LTEzN2MyNzFhOWRhMQ.xml,true,Karlslunde,2690.0,6.0,Svend Grates Vej,2670 Greve,Korskildeeng 5,Til den daglige ledelse i Ejendomsselskabet Egevej ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-09-06,2016-10-03,37055816.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Casper Sejer Larsen,EJENDOMSSELSKABET EGEVEJ ApS,DP Regnskab ApS,Karlslunde,2014-08-01,2015-07-31,-36573.0,2016-07-31,2015-08-01,false,false,2016-09-06,Ringsted,"Med henvisning til Ãrsregnskabslovens Â§10a, skal det oplyses, at generalforsamlingen fravÃ¦lger revision for det kommende regnskabsÃ¥r.",46155730.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23035941,indberetninger-20180424,2.5955422,37055816.0,,2018-03-28T15:48:59.713Z,2016-10-06T12:04:42.266Z,regnskab,0.0,,2016-07-31,2015-08-01,X16-BE-77-DM,2016-10-06T12:04:42.475Z,46907.0,25126.0,223242.0,175562.0,13452.0,-10901.0,151209.0,25672.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37055816,2015-08-01,2016-07-31,c1,http://regnskaber.virk.dk/61855073/ZG9rdW1lbnRsYWdlcjovLzAzLzNkL2Y5LzIzLzFjLzAyZDEtNDBkNi1hZDM2LWFjMjcxNTQwZmU4MQ.xhtml,http://regnskaber.virk.dk/61855073/ZG9rdW1lbnRsYWdlcjovLzAzLzk4L2NmLzNkLzk0LzhmMTAtNDZjMy04ZWZkLTM1MjYyNTdjOTViNw.pdf,http://regnskaber.virk.dk/61855073/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzJhLzg2LzEzL2Y3ZWMtNDg2Ny1hNzg2LTEzN2MyNzFhOWRhMQ.xml,true,Karlslunde,2690.0,6.0,Svend Grates Vej,2670 Greve,Korskildeeng 5,Til den daglige ledelse i Ejendomsselskabet Egevej ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-09-06,2016-10-03,37055816.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Casper Sejer Larsen,EJENDOMSSELSKABET EGEVEJ ApS,DP Regnskab ApS,Karlslunde,2014-08-01,2015-07-31,,2016-07-31,2015-08-01,false,false,2016-09-06,Ringsted,"Med henvisning til Ãrsregnskabslovens Â§10a, skal det oplyses, at generalforsamlingen fravÃ¦lger revision for det kommende regnskabsÃ¥r.",46155730.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23035941,indberetninger-20180424,2.5955422,37055816.0,,2018-03-28T15:48:59.713Z,2016-10-06T12:04:42.266Z,regnskab,0.0,,2016-07-31,2015-08-01,X16-BE-77-DM,2016-10-06T12:04:42.475Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Annie Larsen,,,,
37055816,2015-08-01,2016-07-31,c10,http://regnskaber.virk.dk/61855073/ZG9rdW1lbnRsYWdlcjovLzAzLzNkL2Y5LzIzLzFjLzAyZDEtNDBkNi1hZDM2LWFjMjcxNTQwZmU4MQ.xhtml,http://regnskaber.virk.dk/61855073/ZG9rdW1lbnRsYWdlcjovLzAzLzk4L2NmLzNkLzk0LzhmMTAtNDZjMy04ZWZkLTM1MjYyNTdjOTViNw.pdf,http://regnskaber.virk.dk/61855073/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzJhLzg2LzEzL2Y3ZWMtNDg2Ny1hNzg2LTEzN2MyNzFhOWRhMQ.xml,true,Karlslunde,2690.0,6.0,Svend Grates Vej,2670 Greve,Korskildeeng 5,Til den daglige ledelse i Ejendomsselskabet Egevej ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-09-06,2016-10-03,37055816.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Casper Sejer Larsen,EJENDOMSSELSKABET EGEVEJ ApS,DP Regnskab ApS,Karlslunde,2014-08-01,2015-07-31,-87173.0,2016-07-31,2015-08-01,false,false,2016-09-06,Ringsted,"Med henvisning til Ãrsregnskabslovens Â§10a, skal det oplyses, at generalforsamlingen fravÃ¦lger revision for det kommende regnskabsÃ¥r.",46155730.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23035941,indberetninger-20180424,2.5955422,37055816.0,,2018-03-28T15:48:59.713Z,2016-10-06T12:04:42.266Z,regnskab,0.0,,2016-07-31,2015-08-01,X16-BE-77-DM,2016-10-06T12:04:42.475Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37055816,2015-08-01,2016-07-31,c2,http://regnskaber.virk.dk/61855073/ZG9rdW1lbnRsYWdlcjovLzAzLzNkL2Y5LzIzLzFjLzAyZDEtNDBkNi1hZDM2LWFjMjcxNTQwZmU4MQ.xhtml,http://regnskaber.virk.dk/61855073/ZG9rdW1lbnRsYWdlcjovLzAzLzk4L2NmLzNkLzk0LzhmMTAtNDZjMy04ZWZkLTM1MjYyNTdjOTViNw.pdf,http://regnskaber.virk.dk/61855073/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzJhLzg2LzEzL2Y3ZWMtNDg2Ny1hNzg2LTEzN2MyNzFhOWRhMQ.xml,true,Karlslunde,2690.0,6.0,Svend Grates Vej,2670 Greve,Korskildeeng 5,Til den daglige ledelse i Ejendomsselskabet Egevej ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-09-06,2016-10-03,37055816.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Casper Sejer Larsen,EJENDOMSSELSKABET EGEVEJ ApS,DP Regnskab ApS,Karlslunde,2014-08-01,2015-07-31,,2016-07-31,2015-08-01,false,false,2016-09-06,Ringsted,"Med henvisning til Ãrsregnskabslovens Â§10a, skal det oplyses, at generalforsamlingen fravÃ¦lger revision for det kommende regnskabsÃ¥r.",46155730.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23035941,indberetninger-20180424,2.5955422,37055816.0,,2018-03-28T15:48:59.713Z,2016-10-06T12:04:42.266Z,regnskab,0.0,,2016-07-31,2015-08-01,X16-BE-77-DM,2016-10-06T12:04:42.475Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Casper Sejer Larsen,,,,
37055816,2015-08-01,2016-07-31,c3,http://regnskaber.virk.dk/61855073/ZG9rdW1lbnRsYWdlcjovLzAzLzNkL2Y5LzIzLzFjLzAyZDEtNDBkNi1hZDM2LWFjMjcxNTQwZmU4MQ.xhtml,http://regnskaber.virk.dk/61855073/ZG9rdW1lbnRsYWdlcjovLzAzLzk4L2NmLzNkLzk0LzhmMTAtNDZjMy04ZWZkLTM1MjYyNTdjOTViNw.pdf,http://regnskaber.virk.dk/61855073/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzJhLzg2LzEzL2Y3ZWMtNDg2Ny1hNzg2LTEzN2MyNzFhOWRhMQ.xml,true,Karlslunde,2690.0,6.0,Svend Grates Vej,2670 Greve,Korskildeeng 5,Til den daglige ledelse i Ejendomsselskabet Egevej ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-09-06,2016-10-03,37055816.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Casper Sejer Larsen,EJENDOMSSELSKABET EGEVEJ ApS,DP Regnskab ApS,Karlslunde,2014-08-01,2015-07-31,,2016-07-31,2015-08-01,false,false,2016-09-06,Ringsted,"Med henvisning til Ãrsregnskabslovens Â§10a, skal det oplyses, at generalforsamlingen fravÃ¦lger revision for det kommende regnskabsÃ¥r.",46155730.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23035941,indberetninger-20180424,2.5955422,37055816.0,,2018-03-28T15:48:59.713Z,2016-10-06T12:04:42.266Z,regnskab,0.0,,2016-07-31,2015-08-01,X16-BE-77-DM,2016-10-06T12:04:42.475Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,statsautoriseret revisor,31824559.0,Per Krogh Rants,SÃ¸nderup I/S Statsautoriserede revisorer
