entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DisclosureOfLongtermLiabilities,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ExtraordinaryProfitLossBeforeTax,GrossResult,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpense,Assets,ContributedCapital,CurrentAssets,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherReserves,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromOwnersAndManagement,ShorttermTaxPayables,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard,DescriptionOfAuditor,NameAndSurnameOfAuditor,NameOfAuditFirm
37055816,2012-08-01,2013-07-31,c11,http://regnskaber.virk.dk/61855073/Y3ZyLmRrOi8vcGRmcy8zNzA1NTgxNjtBcFMyMzczNjsyMDEzMDgwMTsyMDE0MDczMTtSO1I.pdf,http://regnskaber.virk.dk/61855073/Y3ZyLmRrOi8veGJybHMvWC0xQzA2NUU2Ny0yMDE1MDExNF8xMzQzNTdfMDAy.xml,Karlslunde,2690.0,6.0,Svend Grates Vej,2670 Greve,Korskildeeng 5,Til den daglige ledelse i Ejendomsselskabet Egevej ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-01-07,2015-01-12,"<p xmlns=""http://www.w3.org/1999/xhtml"">Af den langfristede gÃ¦ld forfalder ca t.kr. 0 til betaling i 2014/15, mens ca t.kr. 2.677 forfalder mere end 5 Ã¥r efter balancetidspunktet.</p>",37055816.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Annie Larsen,EJENDOMSSELSKABET EGEVEJ ApS,DP Regnskab ApS,Karlslunde,2012-08-01,2013-07-31,-67765.0,2014-07-31,2013-08-01,2015-01-07,Ringsted,46155730.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:13029071,indberetninger-20180424,2.5116677000000003,37055816.0,,2018-03-30T08:21:31.604Z,2015-01-14T23:00:00.000Z,regnskab,0.0,,2014-07-31,2013-08-01,14-329.774,2015-01-14T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37055816,2012-08-01,2013-07-31,c5,http://regnskaber.virk.dk/61855073/Y3ZyLmRrOi8vcGRmcy8zNzA1NTgxNjtBcFMyMzczNjsyMDEzMDgwMTsyMDE0MDczMTtSO1I.pdf,http://regnskaber.virk.dk/61855073/Y3ZyLmRrOi8veGJybHMvWC0xQzA2NUU2Ny0yMDE1MDExNF8xMzQzNTdfMDAy.xml,Karlslunde,2690.0,6.0,Svend Grates Vej,2670 Greve,Korskildeeng 5,Til den daglige ledelse i Ejendomsselskabet Egevej ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-01-07,2015-01-12,"<p xmlns=""http://www.w3.org/1999/xhtml"">Af den langfristede gÃ¦ld forfalder ca t.kr. 0 til betaling i 2014/15, mens ca t.kr. 2.677 forfalder mere end 5 Ã¥r efter balancetidspunktet.</p>",37055816.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Annie Larsen,EJENDOMSSELSKABET EGEVEJ ApS,DP Regnskab ApS,Karlslunde,2012-08-01,2013-07-31,28835.0,2014-07-31,2013-08-01,2015-01-07,Ringsted,46155730.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:13029071,indberetninger-20180424,2.5116677000000003,37055816.0,,2018-03-30T08:21:31.604Z,2015-01-14T23:00:00.000Z,regnskab,0.0,,2014-07-31,2013-08-01,14-329.774,2015-01-14T23:00:00.000Z,40128.0,197808.0,176399.0,18719.0,40128.0,197808.0,11293.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37055816,2012-08-01,2013-07-31,c7,http://regnskaber.virk.dk/61855073/Y3ZyLmRrOi8vcGRmcy8zNzA1NTgxNjtBcFMyMzczNjsyMDEzMDgwMTsyMDE0MDczMTtSO1I.pdf,http://regnskaber.virk.dk/61855073/Y3ZyLmRrOi8veGJybHMvWC0xQzA2NUU2Ny0yMDE1MDExNF8xMzQzNTdfMDAy.xml,Karlslunde,2690.0,6.0,Svend Grates Vej,2670 Greve,Korskildeeng 5,Til den daglige ledelse i Ejendomsselskabet Egevej ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-01-07,2015-01-12,"<p xmlns=""http://www.w3.org/1999/xhtml"">Af den langfristede gÃ¦ld forfalder ca t.kr. 0 til betaling i 2014/15, mens ca t.kr. 2.677 forfalder mere end 5 Ã¥r efter balancetidspunktet.</p>",37055816.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Annie Larsen,EJENDOMSSELSKABET EGEVEJ ApS,DP Regnskab ApS,Karlslunde,2012-08-01,2013-07-31,96600.0,2014-07-31,2013-08-01,2015-01-07,Ringsted,46155730.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:13029071,indberetninger-20180424,2.5116677000000003,37055816.0,,2018-03-30T08:21:31.604Z,2015-01-14T23:00:00.000Z,regnskab,0.0,,2014-07-31,2013-08-01,14-329.774,2015-01-14T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37055816,2012-08-01,2013-07-31,c9,http://regnskaber.virk.dk/61855073/Y3ZyLmRrOi8vcGRmcy8zNzA1NTgxNjtBcFMyMzczNjsyMDEzMDgwMTsyMDE0MDczMTtSO1I.pdf,http://regnskaber.virk.dk/61855073/Y3ZyLmRrOi8veGJybHMvWC0xQzA2NUU2Ny0yMDE1MDExNF8xMzQzNTdfMDAy.xml,Karlslunde,2690.0,6.0,Svend Grates Vej,2670 Greve,Korskildeeng 5,Til den daglige ledelse i Ejendomsselskabet Egevej ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-01-07,2015-01-12,"<p xmlns=""http://www.w3.org/1999/xhtml"">Af den langfristede gÃ¦ld forfalder ca t.kr. 0 til betaling i 2014/15, mens ca t.kr. 2.677 forfalder mere end 5 Ã¥r efter balancetidspunktet.</p>",37055816.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Annie Larsen,EJENDOMSSELSKABET EGEVEJ ApS,DP Regnskab ApS,Karlslunde,2012-08-01,2013-07-31,0.0,2014-07-31,2013-08-01,2015-01-07,Ringsted,46155730.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:13029071,indberetninger-20180424,2.5116677000000003,37055816.0,,2018-03-30T08:21:31.604Z,2015-01-14T23:00:00.000Z,regnskab,0.0,,2014-07-31,2013-08-01,14-329.774,2015-01-14T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37055816,2013-07-31,2013-07-31,c13,http://regnskaber.virk.dk/61855073/Y3ZyLmRrOi8vcGRmcy8zNzA1NTgxNjtBcFMyMzczNjsyMDEzMDgwMTsyMDE0MDczMTtSO1I.pdf,http://regnskaber.virk.dk/61855073/Y3ZyLmRrOi8veGJybHMvWC0xQzA2NUU2Ny0yMDE1MDExNF8xMzQzNTdfMDAy.xml,Karlslunde,2690.0,6.0,Svend Grates Vej,2670 Greve,Korskildeeng 5,Til den daglige ledelse i Ejendomsselskabet Egevej ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-01-07,2015-01-12,"<p xmlns=""http://www.w3.org/1999/xhtml"">Af den langfristede gÃ¦ld forfalder ca t.kr. 0 til betaling i 2014/15, mens ca t.kr. 2.677 forfalder mere end 5 Ã¥r efter balancetidspunktet.</p>",37055816.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Annie Larsen,EJENDOMSSELSKABET EGEVEJ ApS,DP Regnskab ApS,Karlslunde,2012-08-01,2013-07-31,,2014-07-31,2013-08-01,2015-01-07,Ringsted,46155730.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:13029071,indberetninger-20180424,2.5116677000000003,37055816.0,,2018-03-30T08:21:31.604Z,2015-01-14T23:00:00.000Z,regnskab,0.0,,2014-07-31,2013-08-01,14-329.774,2015-01-14T23:00:00.000Z,,,,,,,,4835359.0,125000.0,135359.0,1641838.0,4700000.0,4835359.0,2990796.0,2752106.0,2752106.0,4700000.0,602631.0,106239.0,70600.0,4700000.0,96600.0,202725.0,202725.0,817607.0,98552.0,238690.0,135359.0,64759.0,10540.0,23359.0,,,,
37055816,2013-08-01,2014-07-31,c0,http://regnskaber.virk.dk/61855073/Y3ZyLmRrOi8vcGRmcy8zNzA1NTgxNjtBcFMyMzczNjsyMDEzMDgwMTsyMDE0MDczMTtSO1I.pdf,http://regnskaber.virk.dk/61855073/Y3ZyLmRrOi8veGJybHMvWC0xQzA2NUU2Ny0yMDE1MDExNF8xMzQzNTdfMDAy.xml,Karlslunde,2690.0,6.0,Svend Grates Vej,2670 Greve,Korskildeeng 5,Til den daglige ledelse i Ejendomsselskabet Egevej ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-01-07,2015-01-12,"<p xmlns=""http://www.w3.org/1999/xhtml"">Af den langfristede gÃ¦ld forfalder ca t.kr. 0 til betaling i 2014/15, mens ca t.kr. 2.677 forfalder mere end 5 Ã¥r efter balancetidspunktet.</p>",37055816.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Annie Larsen,EJENDOMSSELSKABET EGEVEJ ApS,DP Regnskab ApS,Karlslunde,2012-08-01,2013-07-31,36060.0,2014-07-31,2013-08-01,2015-01-07,Ringsted,46155730.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:13029071,indberetninger-20180424,2.5116677000000003,37055816.0,,2018-03-30T08:21:31.604Z,2015-01-14T23:00:00.000Z,regnskab,0.0,,2014-07-31,2013-08-01,14-329.774,2015-01-14T23:00:00.000Z,43766.0,206257.0,179656.0,17165.0,43766.0,206257.0,7706.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37055816,2013-08-01,2014-07-31,c1,http://regnskaber.virk.dk/61855073/Y3ZyLmRrOi8vcGRmcy8zNzA1NTgxNjtBcFMyMzczNjsyMDEzMDgwMTsyMDE0MDczMTtSO1I.pdf,http://regnskaber.virk.dk/61855073/Y3ZyLmRrOi8veGJybHMvWC0xQzA2NUU2Ny0yMDE1MDExNF8xMzQzNTdfMDAy.xml,Karlslunde,2690.0,6.0,Svend Grates Vej,2670 Greve,Korskildeeng 5,Til den daglige ledelse i Ejendomsselskabet Egevej ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-01-07,2015-01-12,"<p xmlns=""http://www.w3.org/1999/xhtml"">Af den langfristede gÃ¦ld forfalder ca t.kr. 0 til betaling i 2014/15, mens ca t.kr. 2.677 forfalder mere end 5 Ã¥r efter balancetidspunktet.</p>",37055816.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Annie Larsen,EJENDOMSSELSKABET EGEVEJ ApS,DP Regnskab ApS,Karlslunde,2012-08-01,2013-07-31,,2014-07-31,2013-08-01,2015-01-07,Ringsted,46155730.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:13029071,indberetninger-20180424,2.5116677000000003,37055816.0,,2018-03-30T08:21:31.604Z,2015-01-14T23:00:00.000Z,regnskab,0.0,,2014-07-31,2013-08-01,14-329.774,2015-01-14T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Casper Sejer Larsen,,,
37055816,2013-08-01,2014-07-31,c10,http://regnskaber.virk.dk/61855073/Y3ZyLmRrOi8vcGRmcy8zNzA1NTgxNjtBcFMyMzczNjsyMDEzMDgwMTsyMDE0MDczMTtSO1I.pdf,http://regnskaber.virk.dk/61855073/Y3ZyLmRrOi8veGJybHMvWC0xQzA2NUU2Ny0yMDE1MDExNF8xMzQzNTdfMDAy.xml,Karlslunde,2690.0,6.0,Svend Grates Vej,2670 Greve,Korskildeeng 5,Til den daglige ledelse i Ejendomsselskabet Egevej ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-01-07,2015-01-12,"<p xmlns=""http://www.w3.org/1999/xhtml"">Af den langfristede gÃ¦ld forfalder ca t.kr. 0 til betaling i 2014/15, mens ca t.kr. 2.677 forfalder mere end 5 Ã¥r efter balancetidspunktet.</p>",37055816.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Annie Larsen,EJENDOMSSELSKABET EGEVEJ ApS,DP Regnskab ApS,Karlslunde,2012-08-01,2013-07-31,-13840.0,2014-07-31,2013-08-01,2015-01-07,Ringsted,46155730.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:13029071,indberetninger-20180424,2.5116677000000003,37055816.0,,2018-03-30T08:21:31.604Z,2015-01-14T23:00:00.000Z,regnskab,0.0,,2014-07-31,2013-08-01,14-329.774,2015-01-14T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37055816,2013-08-01,2014-07-31,c2,http://regnskaber.virk.dk/61855073/Y3ZyLmRrOi8vcGRmcy8zNzA1NTgxNjtBcFMyMzczNjsyMDEzMDgwMTsyMDE0MDczMTtSO1I.pdf,http://regnskaber.virk.dk/61855073/Y3ZyLmRrOi8veGJybHMvWC0xQzA2NUU2Ny0yMDE1MDExNF8xMzQzNTdfMDAy.xml,Karlslunde,2690.0,6.0,Svend Grates Vej,2670 Greve,Korskildeeng 5,Til den daglige ledelse i Ejendomsselskabet Egevej ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-01-07,2015-01-12,"<p xmlns=""http://www.w3.org/1999/xhtml"">Af den langfristede gÃ¦ld forfalder ca t.kr. 0 til betaling i 2014/15, mens ca t.kr. 2.677 forfalder mere end 5 Ã¥r efter balancetidspunktet.</p>",37055816.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Annie Larsen,EJENDOMSSELSKABET EGEVEJ ApS,DP Regnskab ApS,Karlslunde,2012-08-01,2013-07-31,,2014-07-31,2013-08-01,2015-01-07,Ringsted,46155730.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:13029071,indberetninger-20180424,2.5116677000000003,37055816.0,,2018-03-30T08:21:31.604Z,2015-01-14T23:00:00.000Z,regnskab,0.0,,2014-07-31,2013-08-01,14-329.774,2015-01-14T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Annie Larsen,,,
37055816,2013-08-01,2014-07-31,c3,http://regnskaber.virk.dk/61855073/Y3ZyLmRrOi8vcGRmcy8zNzA1NTgxNjtBcFMyMzczNjsyMDEzMDgwMTsyMDE0MDczMTtSO1I.pdf,http://regnskaber.virk.dk/61855073/Y3ZyLmRrOi8veGJybHMvWC0xQzA2NUU2Ny0yMDE1MDExNF8xMzQzNTdfMDAy.xml,Karlslunde,2690.0,6.0,Svend Grates Vej,2670 Greve,Korskildeeng 5,Til den daglige ledelse i Ejendomsselskabet Egevej ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-01-07,2015-01-12,"<p xmlns=""http://www.w3.org/1999/xhtml"">Af den langfristede gÃ¦ld forfalder ca t.kr. 0 til betaling i 2014/15, mens ca t.kr. 2.677 forfalder mere end 5 Ã¥r efter balancetidspunktet.</p>",37055816.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Annie Larsen,EJENDOMSSELSKABET EGEVEJ ApS,DP Regnskab ApS,Karlslunde,2012-08-01,2013-07-31,,2014-07-31,2013-08-01,2015-01-07,Ringsted,46155730.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:13029071,indberetninger-20180424,2.5116677000000003,37055816.0,,2018-03-30T08:21:31.604Z,2015-01-14T23:00:00.000Z,regnskab,0.0,,2014-07-31,2013-08-01,14-329.774,2015-01-14T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,statsautoriseret revisor,Per Krogh Rants,SÃ¸nderup I/S
