entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,ExtraordinaryExpenses,ExtraordinaryProfitLossBeforeTax,GrossResult,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,IncomeFromInvestmentsInGroupEnterprises,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,OtherOperatingExpenses,OtherTaxExpenses,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpense,TypeOfAuditorAssistance,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToOtherCreditInstitutions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermLiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividend,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToBanks,ShorttermDebtToOtherCreditInstitutions,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermReceivablesFromOwnersAndManagement,ShorttermTradePayables,ShorttermTradeReceivables,NameOfAuditFirm
51650115,2013-07-01,2014-06-30,c3,http://regnskaber.virk.dk/51105615/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzE4LzFjLzdmL2I0MzUtNDU4ZS1hZTY2LTI3ZGJiMTk0NzQ1OA.xhtml,http://regnskaber.virk.dk/51105615/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzU3Lzg5LzBjL2VlNWYtNDQ4MS1iZDY4LWEyN2E3M2FmOWRhMA.pdf,http://regnskaber.virk.dk/51105615/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzQ1LzRjLzBmL2E1ODMtNDM4MC1hNGUyLWI0ZTFmMWRkYmMxOQ.xml,Danmark,DK,Farum,3520.0,44.0,Farum Hovedgade,SÃ¸borg,2860.0,55.0,SÃ¸borg Hovedgade,3520 Farum,Farum Hovedgade 44,Til ledelsen i Mathiesen & Nebeling Optik ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-12-01,2015-12-01,157377.0,Registreret revisor,182536.0,-87412.0,1877238.0,28970641.0,51650115.0,1011628024.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole Lund Pedersen,Niels Raben Nebeling,Niels Raben Nebeling,Arbejdernes Landsbank,MATHIESEN & NEBELING OPTIK ApS,Luni Revision,67759.0,127553.0,64698.0,-26267.0,32891.0,SÃ¸borg,205962.0,2013-07-01,2014-06-30,-121352.0,95124.0,157979.0,2015-06-30,2014-07-01,2015-12-01,Farum,31767.0,1049.0,Andre erklÃ¦ringer uden sikkerhed,1282601.0,urn:ofk:oid:21753367,indberetninger-20180424,2.5955513,51650115.0,,2018-03-30T20:00:04.603Z,2015-12-07T17:56:18.609Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-71-AP,2015-12-07T17:56:18.805Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51650115,2013-07-01,2014-06-30,c5,http://regnskaber.virk.dk/51105615/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzE4LzFjLzdmL2I0MzUtNDU4ZS1hZTY2LTI3ZGJiMTk0NzQ1OA.xhtml,http://regnskaber.virk.dk/51105615/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzU3Lzg5LzBjL2VlNWYtNDQ4MS1iZDY4LWEyN2E3M2FmOWRhMA.pdf,http://regnskaber.virk.dk/51105615/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzQ1LzRjLzBmL2E1ODMtNDM4MC1hNGUyLWI0ZTFmMWRkYmMxOQ.xml,Danmark,DK,Farum,3520.0,44.0,Farum Hovedgade,SÃ¸borg,2860.0,55.0,SÃ¸borg Hovedgade,3520 Farum,Farum Hovedgade 44,Til ledelsen i Mathiesen & Nebeling Optik ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-12-01,2015-12-01,,Registreret revisor,,,,28970641.0,51650115.0,1011628024.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole Lund Pedersen,Niels Raben Nebeling,Niels Raben Nebeling,Arbejdernes Landsbank,MATHIESEN & NEBELING OPTIK ApS,Luni Revision,,,,,,SÃ¸borg,,2013-07-01,2014-06-30,0.0,,,2015-06-30,2014-07-01,2015-12-01,Farum,,,Andre erklÃ¦ringer uden sikkerhed,,urn:ofk:oid:21753367,indberetninger-20180424,2.5955513,51650115.0,,2018-03-30T20:00:04.603Z,2015-12-07T17:56:18.609Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-71-AP,2015-12-07T17:56:18.805Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51650115,2013-07-01,2014-06-30,c7,http://regnskaber.virk.dk/51105615/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzE4LzFjLzdmL2I0MzUtNDU4ZS1hZTY2LTI3ZGJiMTk0NzQ1OA.xhtml,http://regnskaber.virk.dk/51105615/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzU3Lzg5LzBjL2VlNWYtNDQ4MS1iZDY4LWEyN2E3M2FmOWRhMA.pdf,http://regnskaber.virk.dk/51105615/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzQ1LzRjLzBmL2E1ODMtNDM4MC1hNGUyLWI0ZTFmMWRkYmMxOQ.xml,Danmark,DK,Farum,3520.0,44.0,Farum Hovedgade,SÃ¸borg,2860.0,55.0,SÃ¸borg Hovedgade,3520 Farum,Farum Hovedgade 44,Til ledelsen i Mathiesen & Nebeling Optik ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-12-01,2015-12-01,,Registreret revisor,,,,28970641.0,51650115.0,1011628024.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole Lund Pedersen,Niels Raben Nebeling,Niels Raben Nebeling,Arbejdernes Landsbank,MATHIESEN & NEBELING OPTIK ApS,Luni Revision,,,,,,SÃ¸borg,,2013-07-01,2014-06-30,-121352.0,,,2015-06-30,2014-07-01,2015-12-01,Farum,,,Andre erklÃ¦ringer uden sikkerhed,,urn:ofk:oid:21753367,indberetninger-20180424,2.5955513,51650115.0,,2018-03-30T20:00:04.603Z,2015-12-07T17:56:18.609Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-71-AP,2015-12-07T17:56:18.805Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51650115,2014-06-30,2014-06-30,c9,http://regnskaber.virk.dk/51105615/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzE4LzFjLzdmL2I0MzUtNDU4ZS1hZTY2LTI3ZGJiMTk0NzQ1OA.xhtml,http://regnskaber.virk.dk/51105615/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzU3Lzg5LzBjL2VlNWYtNDQ4MS1iZDY4LWEyN2E3M2FmOWRhMA.pdf,http://regnskaber.virk.dk/51105615/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzQ1LzRjLzBmL2E1ODMtNDM4MC1hNGUyLWI0ZTFmMWRkYmMxOQ.xml,Danmark,DK,Farum,3520.0,44.0,Farum Hovedgade,SÃ¸borg,2860.0,55.0,SÃ¸borg Hovedgade,3520 Farum,Farum Hovedgade 44,Til ledelsen i Mathiesen & Nebeling Optik ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-12-01,2015-12-01,,Registreret revisor,,,,28970641.0,51650115.0,1011628024.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole Lund Pedersen,Niels Raben Nebeling,Niels Raben Nebeling,Arbejdernes Landsbank,MATHIESEN & NEBELING OPTIK ApS,Luni Revision,,,,,,SÃ¸borg,,2013-07-01,2014-06-30,,,,2015-06-30,2014-07-01,2015-12-01,Farum,,,Andre erklÃ¦ringer uden sikkerhed,,urn:ofk:oid:21753367,indberetninger-20180424,2.5955513,51650115.0,,2018-03-30T20:00:04.603Z,2015-12-07T17:56:18.609Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-71-AP,2015-12-07T17:56:18.805Z,2982092.0,32309.0,200000.0,1964308.0,39243.0,79272.0,1017783.0,606061.0,2982092.0,2867930.0,747937.0,1.0,1.0,747937.0,606061.0,1017784.0,390711.0,62589.0,1017783.0,0.0,34890.0,34890.0,-120728.0,1157744.0,133000.0,2119993.0,6992.0,1325938.0,1096822.0,0.0,431546.0,127284.0,
51650115,2014-07-01,2015-06-30,c0,http://regnskaber.virk.dk/51105615/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzE4LzFjLzdmL2I0MzUtNDU4ZS1hZTY2LTI3ZGJiMTk0NzQ1OA.xhtml,http://regnskaber.virk.dk/51105615/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzU3Lzg5LzBjL2VlNWYtNDQ4MS1iZDY4LWEyN2E3M2FmOWRhMA.pdf,http://regnskaber.virk.dk/51105615/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzQ1LzRjLzBmL2E1ODMtNDM4MC1hNGUyLWI0ZTFmMWRkYmMxOQ.xml,Danmark,DK,Farum,3520.0,44.0,Farum Hovedgade,SÃ¸borg,2860.0,55.0,SÃ¸borg Hovedgade,3520 Farum,Farum Hovedgade 44,Til ledelsen i Mathiesen & Nebeling Optik ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-12-01,2015-12-01,94875.0,Registreret revisor,0.0,764992.0,1989527.0,28970641.0,51650115.0,1011628024.0,312772.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole Lund Pedersen,Niels Raben Nebeling,Niels Raben Nebeling,Arbejdernes Landsbank,MATHIESEN & NEBELING OPTIK ApS,Luni Revision,23733.0,113653.0,39419.0,-108750.0,10337.0,SÃ¸borg,84260.0,2013-07-01,2014-06-30,651437.0,764992.0,526454.0,2015-06-30,2014-07-01,2015-12-01,Farum,42007.0,103218.0,Andre erklÃ¦ringer uden sikkerhed,1326948.0,urn:ofk:oid:21753367,indberetninger-20180424,2.5955513,51650115.0,,2018-03-30T20:00:04.603Z,2015-12-07T17:56:18.609Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-71-AP,2015-12-07T17:56:18.805Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51650115,2014-07-01,2015-06-30,c1,http://regnskaber.virk.dk/51105615/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzE4LzFjLzdmL2I0MzUtNDU4ZS1hZTY2LTI3ZGJiMTk0NzQ1OA.xhtml,http://regnskaber.virk.dk/51105615/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzU3Lzg5LzBjL2VlNWYtNDQ4MS1iZDY4LWEyN2E3M2FmOWRhMA.pdf,http://regnskaber.virk.dk/51105615/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzQ1LzRjLzBmL2E1ODMtNDM4MC1hNGUyLWI0ZTFmMWRkYmMxOQ.xml,Danmark,DK,Farum,3520.0,44.0,Farum Hovedgade,SÃ¸borg,2860.0,55.0,SÃ¸borg Hovedgade,3520 Farum,Farum Hovedgade 44,Til ledelsen i Mathiesen & Nebeling Optik ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-12-01,2015-12-01,,Registreret revisor,,,,28970641.0,51650115.0,1011628024.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole Lund Pedersen,Niels Raben Nebeling,Niels Raben Nebeling,Arbejdernes Landsbank,MATHIESEN & NEBELING OPTIK ApS,Luni Revision,,,,,,SÃ¸borg,,2013-07-01,2014-06-30,,,,2015-06-30,2014-07-01,2015-12-01,Farum,,,Andre erklÃ¦ringer uden sikkerhed,,urn:ofk:oid:21753367,indberetninger-20180424,2.5955513,51650115.0,,2018-03-30T20:00:04.603Z,2015-12-07T17:56:18.609Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-71-AP,2015-12-07T17:56:18.805Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LUNI REGISTRERET REVISIONSANPARTSSELSKAB
51650115,2014-07-01,2015-06-30,c2,http://regnskaber.virk.dk/51105615/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzE4LzFjLzdmL2I0MzUtNDU4ZS1hZTY2LTI3ZGJiMTk0NzQ1OA.xhtml,http://regnskaber.virk.dk/51105615/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzU3Lzg5LzBjL2VlNWYtNDQ4MS1iZDY4LWEyN2E3M2FmOWRhMA.pdf,http://regnskaber.virk.dk/51105615/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzQ1LzRjLzBmL2E1ODMtNDM4MC1hNGUyLWI0ZTFmMWRkYmMxOQ.xml,Danmark,DK,Farum,3520.0,44.0,Farum Hovedgade,SÃ¸borg,2860.0,55.0,SÃ¸borg Hovedgade,3520 Farum,Farum Hovedgade 44,Til ledelsen i Mathiesen & Nebeling Optik ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-12-01,2015-12-01,,Registreret revisor,,,,28970641.0,51650115.0,1011628024.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole Lund Pedersen,Niels Raben Nebeling,Niels Raben Nebeling,Arbejdernes Landsbank,MATHIESEN & NEBELING OPTIK ApS,Luni Revision,,,,,,SÃ¸borg,,2013-07-01,2014-06-30,,,,2015-06-30,2014-07-01,2015-12-01,Farum,,,Andre erklÃ¦ringer uden sikkerhed,,urn:ofk:oid:21753367,indberetninger-20180424,2.5955513,51650115.0,,2018-03-30T20:00:04.603Z,2015-12-07T17:56:18.609Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-71-AP,2015-12-07T17:56:18.805Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51650115,2014-07-01,2015-06-30,c4,http://regnskaber.virk.dk/51105615/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzE4LzFjLzdmL2I0MzUtNDU4ZS1hZTY2LTI3ZGJiMTk0NzQ1OA.xhtml,http://regnskaber.virk.dk/51105615/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzU3Lzg5LzBjL2VlNWYtNDQ4MS1iZDY4LWEyN2E3M2FmOWRhMA.pdf,http://regnskaber.virk.dk/51105615/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzQ1LzRjLzBmL2E1ODMtNDM4MC1hNGUyLWI0ZTFmMWRkYmMxOQ.xml,Danmark,DK,Farum,3520.0,44.0,Farum Hovedgade,SÃ¸borg,2860.0,55.0,SÃ¸borg Hovedgade,3520 Farum,Farum Hovedgade 44,Til ledelsen i Mathiesen & Nebeling Optik ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-12-01,2015-12-01,,Registreret revisor,,,,28970641.0,51650115.0,1011628024.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole Lund Pedersen,Niels Raben Nebeling,Niels Raben Nebeling,Arbejdernes Landsbank,MATHIESEN & NEBELING OPTIK ApS,Luni Revision,,,,,,SÃ¸borg,,2013-07-01,2014-06-30,270000.0,,,2015-06-30,2014-07-01,2015-12-01,Farum,,,Andre erklÃ¦ringer uden sikkerhed,,urn:ofk:oid:21753367,indberetninger-20180424,2.5955513,51650115.0,,2018-03-30T20:00:04.603Z,2015-12-07T17:56:18.609Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-71-AP,2015-12-07T17:56:18.805Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51650115,2014-07-01,2015-06-30,c6,http://regnskaber.virk.dk/51105615/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzE4LzFjLzdmL2I0MzUtNDU4ZS1hZTY2LTI3ZGJiMTk0NzQ1OA.xhtml,http://regnskaber.virk.dk/51105615/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzU3Lzg5LzBjL2VlNWYtNDQ4MS1iZDY4LWEyN2E3M2FmOWRhMA.pdf,http://regnskaber.virk.dk/51105615/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzQ1LzRjLzBmL2E1ODMtNDM4MC1hNGUyLWI0ZTFmMWRkYmMxOQ.xml,Danmark,DK,Farum,3520.0,44.0,Farum Hovedgade,SÃ¸borg,2860.0,55.0,SÃ¸borg Hovedgade,3520 Farum,Farum Hovedgade 44,Til ledelsen i Mathiesen & Nebeling Optik ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-12-01,2015-12-01,,Registreret revisor,,,,28970641.0,51650115.0,1011628024.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole Lund Pedersen,Niels Raben Nebeling,Niels Raben Nebeling,Arbejdernes Landsbank,MATHIESEN & NEBELING OPTIK ApS,Luni Revision,,,,,,SÃ¸borg,,2013-07-01,2014-06-30,381437.0,,,2015-06-30,2014-07-01,2015-12-01,Farum,,,Andre erklÃ¦ringer uden sikkerhed,,urn:ofk:oid:21753367,indberetninger-20180424,2.5955513,51650115.0,,2018-03-30T20:00:04.603Z,2015-12-07T17:56:18.609Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-71-AP,2015-12-07T17:56:18.805Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51650115,2015-06-30,2015-06-30,c8,http://regnskaber.virk.dk/51105615/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzE4LzFjLzdmL2I0MzUtNDU4ZS1hZTY2LTI3ZGJiMTk0NzQ1OA.xhtml,http://regnskaber.virk.dk/51105615/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzU3Lzg5LzBjL2VlNWYtNDQ4MS1iZDY4LWEyN2E3M2FmOWRhMA.pdf,http://regnskaber.virk.dk/51105615/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzQ1LzRjLzBmL2E1ODMtNDM4MC1hNGUyLWI0ZTFmMWRkYmMxOQ.xml,Danmark,DK,Farum,3520.0,44.0,Farum Hovedgade,SÃ¸borg,2860.0,55.0,SÃ¸borg Hovedgade,3520 Farum,Farum Hovedgade 44,Til ledelsen i Mathiesen & Nebeling Optik ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-12-01,2015-12-01,,Registreret revisor,,,,28970641.0,51650115.0,1011628024.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole Lund Pedersen,Niels Raben Nebeling,Niels Raben Nebeling,Arbejdernes Landsbank,MATHIESEN & NEBELING OPTIK ApS,Luni Revision,,,,,,SÃ¸borg,,2013-07-01,2014-06-30,,,,2015-06-30,2014-07-01,2015-12-01,Farum,,,Andre erklÃ¦ringer uden sikkerhed,,urn:ofk:oid:21753367,indberetninger-20180424,2.5955513,51650115.0,,2018-03-30T20:00:04.603Z,2015-12-07T17:56:18.609Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-71-AP,2015-12-07T17:56:18.805Z,2909798.0,34250.0,200000.0,2001176.0,41032.0,460709.0,595849.0,587127.0,2909798.0,2403862.0,721724.0,312773.0,312773.0,721724.0,587127.0,908622.0,373022.0,38180.0,595849.0,270000.0,45227.0,45227.0,260709.0,711487.0,106000.0,1682138.0,0.0,1379799.0,1135901.0,0.0,221629.0,164686.0,
