entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IdentificationOfFinancialStatementsAndDescriptionOfFinancialReportingFrameworkAppliedInPreparationOfFinancialStatementsExtendedReview,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AdjustmentsForCurrentTaxOfPriorPeriod,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossResult,InterestIncomeFromGroupEnterprises,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToOtherCreditInstitutions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPrepaymentsOfWorkInProgress,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermReceivablesFromOwnersAndManagement,ShorttermTaxReceivables,ShorttermTradeReceivables,NameOfAuditFirm,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,LongtermLiabilitiesOtherThanProvisionsDueInOneYear
32645690,2014-07-01,2015-06-30,c110,,http://regnskaber.virk.dk/09654623/ZG9rdW1lbnRsYWdlcjovLzAzLzNkL2U0LzNmL2U1L2NhZDEtNGUxZi1iNjllLTkzNzQzM2E5ZWRmZQ.pdf,http://regnskaber.virk.dk/09654623/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2I2LzU1L2NmL2ZjOGItNDcyMS05MGMxLTJjMDkzYTZkYTU2Mw.xml,1.0,Kolding,6000.0,39.0,Birkemose AllÃ©,Vejen,6600.0,8.0,NÃ¸rregade,6000 Kolding,KobbelvÃ¦nget 1,DK-6000 Kolding,Birkemose AllÃ© 39,Til kapitalejeren i Investeringsselskabet 20.8 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",2016-12-15,2009-10-29,2016-12-15,Statsautoriseret revisor,20222670.0,32645690.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2015 - 30. juni 2016 for Investeringsselskabet 20.8 ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for Investeringsselskabet 20.8 ApS for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Steensbjerre,Jens Kristian Boesen,Jens Kristian Boesen,Danske Bank,Investeringsselskabet 20.8 ApS,BDO Statsautoriseret revisionsaktieselskab,Kolding,-10449.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2016-06-30,2015-07-01,2016-12-15,Kolding,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23301664,indberetninger-20180424,2.5118417999999996,32645690.0,,2018-03-29T08:00:34.606Z,2016-12-15T10:46:49.252Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BK-01-PK,2016-12-15T10:46:49.380Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32645690,2014-07-01,2015-06-30,c90,,http://regnskaber.virk.dk/09654623/ZG9rdW1lbnRsYWdlcjovLzAzLzNkL2U0LzNmL2U1L2NhZDEtNGUxZi1iNjllLTkzNzQzM2E5ZWRmZQ.pdf,http://regnskaber.virk.dk/09654623/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2I2LzU1L2NmL2ZjOGItNDcyMS05MGMxLTJjMDkzYTZkYTU2Mw.xml,1.0,Kolding,6000.0,39.0,Birkemose AllÃ©,Vejen,6600.0,8.0,NÃ¸rregade,6000 Kolding,KobbelvÃ¦nget 1,DK-6000 Kolding,Birkemose AllÃ© 39,Til kapitalejeren i Investeringsselskabet 20.8 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",2016-12-15,2009-10-29,2016-12-15,Statsautoriseret revisor,20222670.0,32645690.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2015 - 30. juni 2016 for Investeringsselskabet 20.8 ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for Investeringsselskabet 20.8 ApS for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Steensbjerre,Jens Kristian Boesen,Jens Kristian Boesen,Danske Bank,Investeringsselskabet 20.8 ApS,BDO Statsautoriseret revisionsaktieselskab,Kolding,-10449.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2016-06-30,2015-07-01,2016-12-15,Kolding,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23301664,indberetninger-20180424,2.5118417999999996,32645690.0,,2018-03-29T08:00:34.606Z,2016-12-15T10:46:49.252Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BK-01-PK,2016-12-15T10:46:49.380Z,-2948.0,30723.0,17665.0,40083.0,40422.0,40083.0,0.0,-13397.0,-13058.0,-2948.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
32645690,2014-07-01,2015-06-30,c92,,http://regnskaber.virk.dk/09654623/ZG9rdW1lbnRsYWdlcjovLzAzLzNkL2U0LzNmL2U1L2NhZDEtNGUxZi1iNjllLTkzNzQzM2E5ZWRmZQ.pdf,http://regnskaber.virk.dk/09654623/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2I2LzU1L2NmL2ZjOGItNDcyMS05MGMxLTJjMDkzYTZkYTU2Mw.xml,1.0,Kolding,6000.0,39.0,Birkemose AllÃ©,Vejen,6600.0,8.0,NÃ¸rregade,6000 Kolding,KobbelvÃ¦nget 1,DK-6000 Kolding,Birkemose AllÃ© 39,Til kapitalejeren i Investeringsselskabet 20.8 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",2016-12-15,2009-10-29,2016-12-15,Statsautoriseret revisor,20222670.0,32645690.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2015 - 30. juni 2016 for Investeringsselskabet 20.8 ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for Investeringsselskabet 20.8 ApS for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Steensbjerre,Jens Kristian Boesen,Jens Kristian Boesen,Danske Bank,Investeringsselskabet 20.8 ApS,BDO Statsautoriseret revisionsaktieselskab,Kolding,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2016-06-30,2015-07-01,2016-12-15,Kolding,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23301664,indberetninger-20180424,2.5118417999999996,32645690.0,,2018-03-29T08:00:34.606Z,2016-12-15T10:46:49.252Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BK-01-PK,2016-12-15T10:46:49.380Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32645690,2015-06-30,2015-06-30,c112,,http://regnskaber.virk.dk/09654623/ZG9rdW1lbnRsYWdlcjovLzAzLzNkL2U0LzNmL2U1L2NhZDEtNGUxZi1iNjllLTkzNzQzM2E5ZWRmZQ.pdf,http://regnskaber.virk.dk/09654623/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2I2LzU1L2NmL2ZjOGItNDcyMS05MGMxLTJjMDkzYTZkYTU2Mw.xml,1.0,Kolding,6000.0,39.0,Birkemose AllÃ©,Vejen,6600.0,8.0,NÃ¸rregade,6000 Kolding,KobbelvÃ¦nget 1,DK-6000 Kolding,Birkemose AllÃ© 39,Til kapitalejeren i Investeringsselskabet 20.8 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",2016-12-15,2009-10-29,2016-12-15,Statsautoriseret revisor,20222670.0,32645690.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2015 - 30. juni 2016 for Investeringsselskabet 20.8 ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for Investeringsselskabet 20.8 ApS for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Steensbjerre,Jens Kristian Boesen,Jens Kristian Boesen,Danske Bank,Investeringsselskabet 20.8 ApS,BDO Statsautoriseret revisionsaktieselskab,Kolding,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2016-06-30,2015-07-01,2016-12-15,Kolding,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23301664,indberetninger-20180424,2.5118417999999996,32645690.0,,2018-03-29T08:00:34.606Z,2016-12-15T10:46:49.252Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BK-01-PK,2016-12-15T10:46:49.380Z,,,,,,,,,,,2796442.0,15047.0,125000.0,1100991.0,1456442.0,1695451.0,2796442.0,1340000.0,0.0,1286000.0,1286000.0,1695451.0,37000.0,1695451.0,0.0,1331442.0,0.0,54000.0,17000.0,1085944.0,1042158.0,0.0,39286.0,4500.0,,,
32645690,2015-07-01,2015-07-01,c252,,http://regnskaber.virk.dk/09654623/ZG9rdW1lbnRsYWdlcjovLzAzLzNkL2U0LzNmL2U1L2NhZDEtNGUxZi1iNjllLTkzNzQzM2E5ZWRmZQ.pdf,http://regnskaber.virk.dk/09654623/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2I2LzU1L2NmL2ZjOGItNDcyMS05MGMxLTJjMDkzYTZkYTU2Mw.xml,1.0,Kolding,6000.0,39.0,Birkemose AllÃ©,Vejen,6600.0,8.0,NÃ¸rregade,6000 Kolding,KobbelvÃ¦nget 1,DK-6000 Kolding,Birkemose AllÃ© 39,Til kapitalejeren i Investeringsselskabet 20.8 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",2016-12-15,2009-10-29,2016-12-15,Statsautoriseret revisor,20222670.0,32645690.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2015 - 30. juni 2016 for Investeringsselskabet 20.8 ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for Investeringsselskabet 20.8 ApS for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Steensbjerre,Jens Kristian Boesen,Jens Kristian Boesen,Danske Bank,Investeringsselskabet 20.8 ApS,BDO Statsautoriseret revisionsaktieselskab,Kolding,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2016-06-30,2015-07-01,2016-12-15,Kolding,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23301664,indberetninger-20180424,2.5118417999999996,32645690.0,,2018-03-29T08:00:34.606Z,2016-12-15T10:46:49.252Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BK-01-PK,2016-12-15T10:46:49.380Z,,,,,,,,,,,,,,,125000.0,,,,,,,,,,,,,,,,,,,,,,
32645690,2015-07-01,2015-07-01,c273,,http://regnskaber.virk.dk/09654623/ZG9rdW1lbnRsYWdlcjovLzAzLzNkL2U0LzNmL2U1L2NhZDEtNGUxZi1iNjllLTkzNzQzM2E5ZWRmZQ.pdf,http://regnskaber.virk.dk/09654623/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2I2LzU1L2NmL2ZjOGItNDcyMS05MGMxLTJjMDkzYTZkYTU2Mw.xml,1.0,Kolding,6000.0,39.0,Birkemose AllÃ©,Vejen,6600.0,8.0,NÃ¸rregade,6000 Kolding,KobbelvÃ¦nget 1,DK-6000 Kolding,Birkemose AllÃ© 39,Til kapitalejeren i Investeringsselskabet 20.8 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",2016-12-15,2009-10-29,2016-12-15,Statsautoriseret revisor,20222670.0,32645690.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2015 - 30. juni 2016 for Investeringsselskabet 20.8 ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for Investeringsselskabet 20.8 ApS for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Steensbjerre,Jens Kristian Boesen,Jens Kristian Boesen,Danske Bank,Investeringsselskabet 20.8 ApS,BDO Statsautoriseret revisionsaktieselskab,Kolding,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2016-06-30,2015-07-01,2016-12-15,Kolding,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23301664,indberetninger-20180424,2.5118417999999996,32645690.0,,2018-03-29T08:00:34.606Z,2016-12-15T10:46:49.252Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BK-01-PK,2016-12-15T10:46:49.380Z,,,,,,,,,,,,,,,1331442.0,,,,,,,,,,,,,,,,,,,,,,
32645690,2015-07-01,2015-07-01,c276,,http://regnskaber.virk.dk/09654623/ZG9rdW1lbnRsYWdlcjovLzAzLzNkL2U0LzNmL2U1L2NhZDEtNGUxZi1iNjllLTkzNzQzM2E5ZWRmZQ.pdf,http://regnskaber.virk.dk/09654623/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2I2LzU1L2NmL2ZjOGItNDcyMS05MGMxLTJjMDkzYTZkYTU2Mw.xml,1.0,Kolding,6000.0,39.0,Birkemose AllÃ©,Vejen,6600.0,8.0,NÃ¸rregade,6000 Kolding,KobbelvÃ¦nget 1,DK-6000 Kolding,Birkemose AllÃ© 39,Til kapitalejeren i Investeringsselskabet 20.8 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",2016-12-15,2009-10-29,2016-12-15,Statsautoriseret revisor,20222670.0,32645690.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2015 - 30. juni 2016 for Investeringsselskabet 20.8 ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for Investeringsselskabet 20.8 ApS for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Steensbjerre,Jens Kristian Boesen,Jens Kristian Boesen,Danske Bank,Investeringsselskabet 20.8 ApS,BDO Statsautoriseret revisionsaktieselskab,Kolding,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2016-06-30,2015-07-01,2016-12-15,Kolding,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23301664,indberetninger-20180424,2.5118417999999996,32645690.0,,2018-03-29T08:00:34.606Z,2016-12-15T10:46:49.252Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BK-01-PK,2016-12-15T10:46:49.380Z,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
32645690,2015-07-01,2015-07-01,c279,,http://regnskaber.virk.dk/09654623/ZG9rdW1lbnRsYWdlcjovLzAzLzNkL2U0LzNmL2U1L2NhZDEtNGUxZi1iNjllLTkzNzQzM2E5ZWRmZQ.pdf,http://regnskaber.virk.dk/09654623/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2I2LzU1L2NmL2ZjOGItNDcyMS05MGMxLTJjMDkzYTZkYTU2Mw.xml,1.0,Kolding,6000.0,39.0,Birkemose AllÃ©,Vejen,6600.0,8.0,NÃ¸rregade,6000 Kolding,KobbelvÃ¦nget 1,DK-6000 Kolding,Birkemose AllÃ© 39,Til kapitalejeren i Investeringsselskabet 20.8 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",2016-12-15,2009-10-29,2016-12-15,Statsautoriseret revisor,20222670.0,32645690.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2015 - 30. juni 2016 for Investeringsselskabet 20.8 ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for Investeringsselskabet 20.8 ApS for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Steensbjerre,Jens Kristian Boesen,Jens Kristian Boesen,Danske Bank,Investeringsselskabet 20.8 ApS,BDO Statsautoriseret revisionsaktieselskab,Kolding,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2016-06-30,2015-07-01,2016-12-15,Kolding,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23301664,indberetninger-20180424,2.5118417999999996,32645690.0,,2018-03-29T08:00:34.606Z,2016-12-15T10:46:49.252Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BK-01-PK,2016-12-15T10:46:49.380Z,,,,,,,,,,,,,,,,,,,,1286000.0,,,,,,,,,,,,,,,,,
32645690,2015-07-01,2015-07-01,c283,,http://regnskaber.virk.dk/09654623/ZG9rdW1lbnRsYWdlcjovLzAzLzNkL2U0LzNmL2U1L2NhZDEtNGUxZi1iNjllLTkzNzQzM2E5ZWRmZQ.pdf,http://regnskaber.virk.dk/09654623/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2I2LzU1L2NmL2ZjOGItNDcyMS05MGMxLTJjMDkzYTZkYTU2Mw.xml,1.0,Kolding,6000.0,39.0,Birkemose AllÃ©,Vejen,6600.0,8.0,NÃ¸rregade,6000 Kolding,KobbelvÃ¦nget 1,DK-6000 Kolding,Birkemose AllÃ© 39,Til kapitalejeren i Investeringsselskabet 20.8 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",2016-12-15,2009-10-29,2016-12-15,Statsautoriseret revisor,20222670.0,32645690.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2015 - 30. juni 2016 for Investeringsselskabet 20.8 ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for Investeringsselskabet 20.8 ApS for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Steensbjerre,Jens Kristian Boesen,Jens Kristian Boesen,Danske Bank,Investeringsselskabet 20.8 ApS,BDO Statsautoriseret revisionsaktieselskab,Kolding,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2016-06-30,2015-07-01,2016-12-15,Kolding,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23301664,indberetninger-20180424,2.5118417999999996,32645690.0,,2018-03-29T08:00:34.606Z,2016-12-15T10:46:49.252Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BK-01-PK,2016-12-15T10:46:49.380Z,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
32645690,2015-07-01,2015-07-01,c285,,http://regnskaber.virk.dk/09654623/ZG9rdW1lbnRsYWdlcjovLzAzLzNkL2U0LzNmL2U1L2NhZDEtNGUxZi1iNjllLTkzNzQzM2E5ZWRmZQ.pdf,http://regnskaber.virk.dk/09654623/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2I2LzU1L2NmL2ZjOGItNDcyMS05MGMxLTJjMDkzYTZkYTU2Mw.xml,1.0,Kolding,6000.0,39.0,Birkemose AllÃ©,Vejen,6600.0,8.0,NÃ¸rregade,6000 Kolding,KobbelvÃ¦nget 1,DK-6000 Kolding,Birkemose AllÃ© 39,Til kapitalejeren i Investeringsselskabet 20.8 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",2016-12-15,2009-10-29,2016-12-15,Statsautoriseret revisor,20222670.0,32645690.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2015 - 30. juni 2016 for Investeringsselskabet 20.8 ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for Investeringsselskabet 20.8 ApS for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Steensbjerre,Jens Kristian Boesen,Jens Kristian Boesen,Danske Bank,Investeringsselskabet 20.8 ApS,BDO Statsautoriseret revisionsaktieselskab,Kolding,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2016-06-30,2015-07-01,2016-12-15,Kolding,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23301664,indberetninger-20180424,2.5118417999999996,32645690.0,,2018-03-29T08:00:34.606Z,2016-12-15T10:46:49.252Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BK-01-PK,2016-12-15T10:46:49.380Z,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
