entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmailOfReportingEntity,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpenseOnOrdinaryActivities,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,DepositsLongtermInvestmentsAndReceivables,Equity,FixturesFittingsToolsAndEquipment,Inventories,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard,TitleOfMemberOfExecutiveBoard
35890955,2015-01-01,2015-12-31,ID_4,,http://regnskaber.virk.dk/55909853/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzM2LzZkL2JlLzQ0MzctNDg5YS1iOGY1LWUwOGRiMjAwOWQyNg.pdf,http://regnskaber.virk.dk/55909853/ZG9rdW1lbnRsYWdlcjovLzAzLzZhL2E2L2YzLzJmL2IyZmYtNDY0NS1iNjM1LTUxNjY1NWNlOGU3Zg.xml,"6400, SÃ¸nderborg",Damgade 73,Til den daglige ledelse i Sushi N More ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2016 - 31-12-2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-04-27,2017-04-27,2014-06-19,2017-05-05,73767.0,info@sushiandmore.com,1131585.0,1573595.0,44650819.0,35890955.0,44650819.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2016 - 31-12-2016 for Sushi N More ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Linh Xuan Thi Dinh,"Mogens Knudsen, registreret revisionsselskab ApS",FrÃ¸s Herreds Sparekasse,Sushi N More ApS,"Mogens Knudsen, registreret revisionsselskab ApS",13655.0,SÃ¸nderborg,2015-01-01,2015-12-31,270832.0,354588.0,368243.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"SÃ¸nderborg, 540",2016-12-31,2016-01-01,2017-04-27,SÃ¸nderborg,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",83756.0,73 65 20 73,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23816826,indberetninger-20180424,2.5124211,35890955.0,,2018-03-27T20:35:37.361Z,2017-05-05T11:06:46.995Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-59-CY,2017-05-05T11:06:47.149Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35890955,2015-01-01,2015-12-31,ID_6,,http://regnskaber.virk.dk/55909853/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzM2LzZkL2JlLzQ0MzctNDg5YS1iOGY1LWUwOGRiMjAwOWQyNg.pdf,http://regnskaber.virk.dk/55909853/ZG9rdW1lbnRsYWdlcjovLzAzLzZhL2E2L2YzLzJmL2IyZmYtNDY0NS1iNjM1LTUxNjY1NWNlOGU3Zg.xml,"6400, SÃ¸nderborg",Damgade 73,Til den daglige ledelse i Sushi N More ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2016 - 31-12-2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-04-27,2017-04-27,2014-06-19,2017-05-05,,info@sushiandmore.com,,,44650819.0,35890955.0,44650819.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2016 - 31-12-2016 for Sushi N More ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Linh Xuan Thi Dinh,"Mogens Knudsen, registreret revisionsselskab ApS",FrÃ¸s Herreds Sparekasse,Sushi N More ApS,"Mogens Knudsen, registreret revisionsselskab ApS",,SÃ¸nderborg,2015-01-01,2015-12-31,-202400.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"SÃ¸nderborg, 540",2016-12-31,2016-01-01,2017-04-27,SÃ¸nderborg,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",,73 65 20 73,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23816826,indberetninger-20180424,2.5124211,35890955.0,,2018-03-27T20:35:37.361Z,2017-05-05T11:06:46.995Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-59-CY,2017-05-05T11:06:47.149Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35890955,2015-01-01,2015-12-31,ID_8,,http://regnskaber.virk.dk/55909853/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzM2LzZkL2JlLzQ0MzctNDg5YS1iOGY1LWUwOGRiMjAwOWQyNg.pdf,http://regnskaber.virk.dk/55909853/ZG9rdW1lbnRsYWdlcjovLzAzLzZhL2E2L2YzLzJmL2IyZmYtNDY0NS1iNjM1LTUxNjY1NWNlOGU3Zg.xml,"6400, SÃ¸nderborg",Damgade 73,Til den daglige ledelse i Sushi N More ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2016 - 31-12-2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-04-27,2017-04-27,2014-06-19,2017-05-05,,info@sushiandmore.com,,,44650819.0,35890955.0,44650819.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2016 - 31-12-2016 for Sushi N More ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Linh Xuan Thi Dinh,"Mogens Knudsen, registreret revisionsselskab ApS",FrÃ¸s Herreds Sparekasse,Sushi N More ApS,"Mogens Knudsen, registreret revisionsselskab ApS",,SÃ¸nderborg,2015-01-01,2015-12-31,-68432.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"SÃ¸nderborg, 540",2016-12-31,2016-01-01,2017-04-27,SÃ¸nderborg,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",,73 65 20 73,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23816826,indberetninger-20180424,2.5124211,35890955.0,,2018-03-27T20:35:37.361Z,2017-05-05T11:06:46.995Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-59-CY,2017-05-05T11:06:47.149Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35890955,2015-12-31,2015-12-31,ID_10,,http://regnskaber.virk.dk/55909853/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzM2LzZkL2JlLzQ0MzctNDg5YS1iOGY1LWUwOGRiMjAwOWQyNg.pdf,http://regnskaber.virk.dk/55909853/ZG9rdW1lbnRsYWdlcjovLzAzLzZhL2E2L2YzLzJmL2IyZmYtNDY0NS1iNjM1LTUxNjY1NWNlOGU3Zg.xml,"6400, SÃ¸nderborg",Damgade 73,Til den daglige ledelse i Sushi N More ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2016 - 31-12-2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-04-27,2017-04-27,2014-06-19,2017-05-05,,info@sushiandmore.com,,,44650819.0,35890955.0,44650819.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2016 - 31-12-2016 for Sushi N More ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Linh Xuan Thi Dinh,"Mogens Knudsen, registreret revisionsselskab ApS",FrÃ¸s Herreds Sparekasse,Sushi N More ApS,"Mogens Knudsen, registreret revisionsselskab ApS",,SÃ¸nderborg,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"SÃ¸nderborg, 540",2016-12-31,2016-01-01,2017-04-27,SÃ¸nderborg,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",,73 65 20 73,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23816826,indberetninger-20180424,2.5124211,35890955.0,,2018-03-27T20:35:37.361Z,2017-05-05T11:06:46.995Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-59-CY,2017-05-05T11:06:47.149Z,965885.0,586618.0,50000.0,704358.0,125.0,2424.0,344462.0,220288.0,72598.0,38815.0,965885.0,610513.0,2424.0,261527.0,309696.0,45017.0,259103.0,202400.0,10910.0,10910.0,72598.0,92062.0,610513.0,186327.0,45142.0,89267.0,25223.0,,
35890955,2016-01-01,2016-12-31,ID_0,,http://regnskaber.virk.dk/55909853/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzM2LzZkL2JlLzQ0MzctNDg5YS1iOGY1LWUwOGRiMjAwOWQyNg.pdf,http://regnskaber.virk.dk/55909853/ZG9rdW1lbnRsYWdlcjovLzAzLzZhL2E2L2YzLzJmL2IyZmYtNDY0NS1iNjM1LTUxNjY1NWNlOGU3Zg.xml,"6400, SÃ¸nderborg",Damgade 73,Til den daglige ledelse i Sushi N More ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2016 - 31-12-2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-04-27,2017-04-27,2014-06-19,2017-05-05,74812.0,info@sushiandmore.com,1493610.0,1882959.0,44650819.0,35890955.0,44650819.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2016 - 31-12-2016 for Sushi N More ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Linh Xuan Thi Dinh,"Mogens Knudsen, registreret revisionsselskab ApS",FrÃ¸s Herreds Sparekasse,Sushi N More ApS,"Mogens Knudsen, registreret revisionsselskab ApS",8996.0,SÃ¸nderborg,2015-01-01,2015-12-31,234593.0,305541.0,314537.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"SÃ¸nderborg, 540",2016-12-31,2016-01-01,2017-04-27,SÃ¸nderborg,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",70948.0,73 65 20 73,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23816826,indberetninger-20180424,2.5124211,35890955.0,,2018-03-27T20:35:37.361Z,2017-05-05T11:06:46.995Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-59-CY,2017-05-05T11:06:47.149Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35890955,2016-01-01,2016-12-31,ID_1,,http://regnskaber.virk.dk/55909853/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzM2LzZkL2JlLzQ0MzctNDg5YS1iOGY1LWUwOGRiMjAwOWQyNg.pdf,http://regnskaber.virk.dk/55909853/ZG9rdW1lbnRsYWdlcjovLzAzLzZhL2E2L2YzLzJmL2IyZmYtNDY0NS1iNjM1LTUxNjY1NWNlOGU3Zg.xml,"6400, SÃ¸nderborg",Damgade 73,Til den daglige ledelse i Sushi N More ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2016 - 31-12-2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-04-27,2017-04-27,2014-06-19,2017-05-05,,info@sushiandmore.com,,,44650819.0,35890955.0,44650819.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2016 - 31-12-2016 for Sushi N More ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Linh Xuan Thi Dinh,"Mogens Knudsen, registreret revisionsselskab ApS",FrÃ¸s Herreds Sparekasse,Sushi N More ApS,"Mogens Knudsen, registreret revisionsselskab ApS",,SÃ¸nderborg,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"SÃ¸nderborg, 540",2016-12-31,2016-01-01,2017-04-27,SÃ¸nderborg,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",,73 65 20 73,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23816826,indberetninger-20180424,2.5124211,35890955.0,,2018-03-27T20:35:37.361Z,2017-05-05T11:06:46.995Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-59-CY,2017-05-05T11:06:47.149Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mads Dinh,DirektÃ¸r
35890955,2016-01-01,2016-12-31,ID_11,,http://regnskaber.virk.dk/55909853/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzM2LzZkL2JlLzQ0MzctNDg5YS1iOGY1LWUwOGRiMjAwOWQyNg.pdf,http://regnskaber.virk.dk/55909853/ZG9rdW1lbnRsYWdlcjovLzAzLzZhL2E2L2YzLzJmL2IyZmYtNDY0NS1iNjM1LTUxNjY1NWNlOGU3Zg.xml,"6400, SÃ¸nderborg",Damgade 73,Til den daglige ledelse i Sushi N More ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2016 - 31-12-2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-04-27,2017-04-27,2014-06-19,2017-05-05,,info@sushiandmore.com,,,44650819.0,35890955.0,44650819.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2016 - 31-12-2016 for Sushi N More ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Linh Xuan Thi Dinh,"Mogens Knudsen, registreret revisionsselskab ApS",FrÃ¸s Herreds Sparekasse,Sushi N More ApS,"Mogens Knudsen, registreret revisionsselskab ApS",,SÃ¸nderborg,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"SÃ¸nderborg, 540",2016-12-31,2016-01-01,2017-04-27,SÃ¸nderborg,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",,73 65 20 73,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23816826,indberetninger-20180424,2.5124211,35890955.0,,2018-03-27T20:35:37.361Z,2017-05-05T11:06:46.995Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-59-CY,2017-05-05T11:06:47.149Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35890955,2016-01-01,2016-12-31,ID_2,,http://regnskaber.virk.dk/55909853/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzM2LzZkL2JlLzQ0MzctNDg5YS1iOGY1LWUwOGRiMjAwOWQyNg.pdf,http://regnskaber.virk.dk/55909853/ZG9rdW1lbnRsYWdlcjovLzAzLzZhL2E2L2YzLzJmL2IyZmYtNDY0NS1iNjM1LTUxNjY1NWNlOGU3Zg.xml,"6400, SÃ¸nderborg",Damgade 73,Til den daglige ledelse i Sushi N More ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2016 - 31-12-2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-04-27,2017-04-27,2014-06-19,2017-05-05,,info@sushiandmore.com,,,44650819.0,35890955.0,44650819.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2016 - 31-12-2016 for Sushi N More ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Linh Xuan Thi Dinh,"Mogens Knudsen, registreret revisionsselskab ApS",FrÃ¸s Herreds Sparekasse,Sushi N More ApS,"Mogens Knudsen, registreret revisionsselskab ApS",,SÃ¸nderborg,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"SÃ¸nderborg, 540",2016-12-31,2016-01-01,2017-04-27,SÃ¸nderborg,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",,73 65 20 73,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23816826,indberetninger-20180424,2.5124211,35890955.0,,2018-03-27T20:35:37.361Z,2017-05-05T11:06:46.995Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-59-CY,2017-05-05T11:06:47.149Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,Linh Xuan Thi Dinh,DirektÃ¸r
35890955,2016-01-01,2016-12-31,ID_3,,http://regnskaber.virk.dk/55909853/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzM2LzZkL2JlLzQ0MzctNDg5YS1iOGY1LWUwOGRiMjAwOWQyNg.pdf,http://regnskaber.virk.dk/55909853/ZG9rdW1lbnRsYWdlcjovLzAzLzZhL2E2L2YzLzJmL2IyZmYtNDY0NS1iNjM1LTUxNjY1NWNlOGU3Zg.xml,"6400, SÃ¸nderborg",Damgade 73,Til den daglige ledelse i Sushi N More ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2016 - 31-12-2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-04-27,2017-04-27,2014-06-19,2017-05-05,,info@sushiandmore.com,,,44650819.0,35890955.0,44650819.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2016 - 31-12-2016 for Sushi N More ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Linh Xuan Thi Dinh,"Mogens Knudsen, registreret revisionsselskab ApS",FrÃ¸s Herreds Sparekasse,Sushi N More ApS,"Mogens Knudsen, registreret revisionsselskab ApS",,SÃ¸nderborg,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"SÃ¸nderborg, 540",2016-12-31,2016-01-01,2017-04-27,SÃ¸nderborg,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",,73 65 20 73,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23816826,indberetninger-20180424,2.5124211,35890955.0,,2018-03-27T20:35:37.361Z,2017-05-05T11:06:46.995Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-59-CY,2017-05-05T11:06:47.149Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35890955,2016-01-01,2016-12-31,ID_5,,http://regnskaber.virk.dk/55909853/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzM2LzZkL2JlLzQ0MzctNDg5YS1iOGY1LWUwOGRiMjAwOWQyNg.pdf,http://regnskaber.virk.dk/55909853/ZG9rdW1lbnRsYWdlcjovLzAzLzZhL2E2L2YzLzJmL2IyZmYtNDY0NS1iNjM1LTUxNjY1NWNlOGU3Zg.xml,"6400, SÃ¸nderborg",Damgade 73,Til den daglige ledelse i Sushi N More ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2016 - 31-12-2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-04-27,2017-04-27,2014-06-19,2017-05-05,,info@sushiandmore.com,,,44650819.0,35890955.0,44650819.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2016 - 31-12-2016 for Sushi N More ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Linh Xuan Thi Dinh,"Mogens Knudsen, registreret revisionsselskab ApS",FrÃ¸s Herreds Sparekasse,Sushi N More ApS,"Mogens Knudsen, registreret revisionsselskab ApS",,SÃ¸nderborg,2015-01-01,2015-12-31,-206800.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"SÃ¸nderborg, 540",2016-12-31,2016-01-01,2017-04-27,SÃ¸nderborg,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",,73 65 20 73,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23816826,indberetninger-20180424,2.5124211,35890955.0,,2018-03-27T20:35:37.361Z,2017-05-05T11:06:46.995Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-59-CY,2017-05-05T11:06:47.149Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
