entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,IncomeFromInvestmentsInAssociates,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,OpinionOnAuditedFinancialStatements
35209174,2017-01-01,2017-12-31,c109,,http://regnskaber.virk.dk/47190253/ZG9rdW1lbnRsYWdlcjovLzAzLzIxL2YwL2Q4L2ZmLzdjNjctNGU5NC1iODQ0LTA1ODI0NDQ3NzlhZQ.pdf,http://regnskaber.virk.dk/47190253/ZG9rdW1lbnRsYWdlcjovLzAzL2QwLzM5L2E2LzkyLzk1NzgtNGM2NS05YzgzLWFlYWViM2E1ZTZmNw.xml,Danmark,Aabenraa,6200.0,3.0,NÃ¸rreport,Middelfart,5500.0,116.0,Sofiendalvej,"6200, Aabenraa","NÃ¸rreport, 3",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-02-13,2019-02-13,2013-04-02,2019-02-13,Statsaut. revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,18061635.0,35209174.0,18061635.0,mne34078,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Robjak ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Mads Klausen,Robert Jakobsen,Robert Jakobsen,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",Robjak ApS,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",Middelfart,2017-01-01,2017-12-31,300000.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Middelfart,2018-12-31,2018-01-01,2019-02-13,Aabenraa,RevisionspÃ¥tegning,urn:ofk:oid:26689361,indberetninger-20180424,2.5116906,35209174.0,AWjwgVM7et7j816D4GZJ,2019-02-15T09:33:58.595Z,2019-02-15T09:33:53.295Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AL-31-SN,2019-02-15T09:33:53.544Z,,,,,,,,,,,,,,,,,,,
35209174,2017-01-01,2017-12-31,c123,,http://regnskaber.virk.dk/47190253/ZG9rdW1lbnRsYWdlcjovLzAzLzIxL2YwL2Q4L2ZmLzdjNjctNGU5NC1iODQ0LTA1ODI0NDQ3NzlhZQ.pdf,http://regnskaber.virk.dk/47190253/ZG9rdW1lbnRsYWdlcjovLzAzL2QwLzM5L2E2LzkyLzk1NzgtNGM2NS05YzgzLWFlYWViM2E1ZTZmNw.xml,Danmark,Aabenraa,6200.0,3.0,NÃ¸rreport,Middelfart,5500.0,116.0,Sofiendalvej,"6200, Aabenraa","NÃ¸rreport, 3",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-02-13,2019-02-13,2013-04-02,2019-02-13,Statsaut. revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,18061635.0,35209174.0,18061635.0,mne34078,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Robjak ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Mads Klausen,Robert Jakobsen,Robert Jakobsen,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",Robjak ApS,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",Middelfart,2017-01-01,2017-12-31,95000.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Middelfart,2018-12-31,2018-01-01,2019-02-13,Aabenraa,RevisionspÃ¥tegning,urn:ofk:oid:26689361,indberetninger-20180424,2.5116906,35209174.0,AWjwgVM7et7j816D4GZJ,2019-02-15T09:33:58.595Z,2019-02-15T09:33:53.295Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AL-31-SN,2019-02-15T09:33:53.544Z,,,,,,,,,,,,,,,,,,,
35209174,2017-01-01,2017-12-31,c3,,http://regnskaber.virk.dk/47190253/ZG9rdW1lbnRsYWdlcjovLzAzLzIxL2YwL2Q4L2ZmLzdjNjctNGU5NC1iODQ0LTA1ODI0NDQ3NzlhZQ.pdf,http://regnskaber.virk.dk/47190253/ZG9rdW1lbnRsYWdlcjovLzAzL2QwLzM5L2E2LzkyLzk1NzgtNGM2NS05YzgzLWFlYWViM2E1ZTZmNw.xml,Danmark,Aabenraa,6200.0,3.0,NÃ¸rreport,Middelfart,5500.0,116.0,Sofiendalvej,"6200, Aabenraa","NÃ¸rreport, 3",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-02-13,2019-02-13,2013-04-02,2019-02-13,Statsaut. revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,18061635.0,35209174.0,18061635.0,mne34078,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Robjak ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Mads Klausen,Robert Jakobsen,Robert Jakobsen,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",Robjak ApS,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",Middelfart,2017-01-01,2017-12-31,395000.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Middelfart,2018-12-31,2018-01-01,2019-02-13,Aabenraa,RevisionspÃ¥tegning,urn:ofk:oid:26689361,indberetninger-20180424,2.5116906,35209174.0,AWjwgVM7et7j816D4GZJ,2019-02-15T09:33:58.595Z,2019-02-15T09:33:53.295Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AL-31-SN,2019-02-15T09:33:53.544Z,-5000.0,400000.0,395000.0,-5000.0,,,,,,,,,,,,,,,
35209174,2017-12-31,2017-12-31,c4,,http://regnskaber.virk.dk/47190253/ZG9rdW1lbnRsYWdlcjovLzAzLzIxL2YwL2Q4L2ZmLzdjNjctNGU5NC1iODQ0LTA1ODI0NDQ3NzlhZQ.pdf,http://regnskaber.virk.dk/47190253/ZG9rdW1lbnRsYWdlcjovLzAzL2QwLzM5L2E2LzkyLzk1NzgtNGM2NS05YzgzLWFlYWViM2E1ZTZmNw.xml,Danmark,Aabenraa,6200.0,3.0,NÃ¸rreport,Middelfart,5500.0,116.0,Sofiendalvej,"6200, Aabenraa","NÃ¸rreport, 3",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-02-13,2019-02-13,2013-04-02,2019-02-13,Statsaut. revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,18061635.0,35209174.0,18061635.0,mne34078,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Robjak ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Mads Klausen,Robert Jakobsen,Robert Jakobsen,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",Robjak ApS,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",Middelfart,2017-01-01,2017-12-31,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Middelfart,2018-12-31,2018-01-01,2019-02-13,Aabenraa,RevisionspÃ¥tegning,urn:ofk:oid:26689361,indberetninger-20180424,2.5116906,35209174.0,AWjwgVM7et7j816D4GZJ,2019-02-15T09:33:58.595Z,2019-02-15T09:33:53.295Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AL-31-SN,2019-02-15T09:33:53.544Z,,,,,642302.0,124492.0,80000.0,124492.0,637302.0,642302.0,5000.0,517810.0,517810.0,517810.0,5000.0,300000.0,257302.0,5000.0,
35209174,2018-01-01,2018-12-31,c1,,http://regnskaber.virk.dk/47190253/ZG9rdW1lbnRsYWdlcjovLzAzLzIxL2YwL2Q4L2ZmLzdjNjctNGU5NC1iODQ0LTA1ODI0NDQ3NzlhZQ.pdf,http://regnskaber.virk.dk/47190253/ZG9rdW1lbnRsYWdlcjovLzAzL2QwLzM5L2E2LzkyLzk1NzgtNGM2NS05YzgzLWFlYWViM2E1ZTZmNw.xml,Danmark,Aabenraa,6200.0,3.0,NÃ¸rreport,Middelfart,5500.0,116.0,Sofiendalvej,"6200, Aabenraa","NÃ¸rreport, 3",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-02-13,2019-02-13,2013-04-02,2019-02-13,Statsaut. revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,18061635.0,35209174.0,18061635.0,mne34078,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Robjak ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Mads Klausen,Robert Jakobsen,Robert Jakobsen,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",Robjak ApS,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",Middelfart,2017-01-01,2017-12-31,595000.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Middelfart,2018-12-31,2018-01-01,2019-02-13,Aabenraa,RevisionspÃ¥tegning,urn:ofk:oid:26689361,indberetninger-20180424,2.5116906,35209174.0,AWjwgVM7et7j816D4GZJ,2019-02-15T09:33:58.595Z,2019-02-15T09:33:53.295Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AL-31-SN,2019-02-15T09:33:53.544Z,-5000.0,600000.0,595000.0,-5000.0,,,,,,,,,,,,,,,"Vi har revideret Ã¥rsregnskabet for Robjak ApS for regnskabsÃ¥ret 1. januar - 31. december 2018, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse og balance. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven."
35209174,2018-01-01,2018-12-31,c108,,http://regnskaber.virk.dk/47190253/ZG9rdW1lbnRsYWdlcjovLzAzLzIxL2YwL2Q4L2ZmLzdjNjctNGU5NC1iODQ0LTA1ODI0NDQ3NzlhZQ.pdf,http://regnskaber.virk.dk/47190253/ZG9rdW1lbnRsYWdlcjovLzAzL2QwLzM5L2E2LzkyLzk1NzgtNGM2NS05YzgzLWFlYWViM2E1ZTZmNw.xml,Danmark,Aabenraa,6200.0,3.0,NÃ¸rreport,Middelfart,5500.0,116.0,Sofiendalvej,"6200, Aabenraa","NÃ¸rreport, 3",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-02-13,2019-02-13,2013-04-02,2019-02-13,Statsaut. revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,18061635.0,35209174.0,18061635.0,mne34078,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Robjak ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Mads Klausen,Robert Jakobsen,Robert Jakobsen,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",Robjak ApS,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",Middelfart,2017-01-01,2017-12-31,300000.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Middelfart,2018-12-31,2018-01-01,2019-02-13,Aabenraa,RevisionspÃ¥tegning,urn:ofk:oid:26689361,indberetninger-20180424,2.5116906,35209174.0,AWjwgVM7et7j816D4GZJ,2019-02-15T09:33:58.595Z,2019-02-15T09:33:53.295Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AL-31-SN,2019-02-15T09:33:53.544Z,,,,,,,,,,,,,,,,,,,
35209174,2018-01-01,2018-12-31,c122,,http://regnskaber.virk.dk/47190253/ZG9rdW1lbnRsYWdlcjovLzAzLzIxL2YwL2Q4L2ZmLzdjNjctNGU5NC1iODQ0LTA1ODI0NDQ3NzlhZQ.pdf,http://regnskaber.virk.dk/47190253/ZG9rdW1lbnRsYWdlcjovLzAzL2QwLzM5L2E2LzkyLzk1NzgtNGM2NS05YzgzLWFlYWViM2E1ZTZmNw.xml,Danmark,Aabenraa,6200.0,3.0,NÃ¸rreport,Middelfart,5500.0,116.0,Sofiendalvej,"6200, Aabenraa","NÃ¸rreport, 3",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-02-13,2019-02-13,2013-04-02,2019-02-13,Statsaut. revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,18061635.0,35209174.0,18061635.0,mne34078,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Robjak ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Mads Klausen,Robert Jakobsen,Robert Jakobsen,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",Robjak ApS,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",Middelfart,2017-01-01,2017-12-31,295000.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Middelfart,2018-12-31,2018-01-01,2019-02-13,Aabenraa,RevisionspÃ¥tegning,urn:ofk:oid:26689361,indberetninger-20180424,2.5116906,35209174.0,AWjwgVM7et7j816D4GZJ,2019-02-15T09:33:58.595Z,2019-02-15T09:33:53.295Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AL-31-SN,2019-02-15T09:33:53.544Z,,,,,,,,,,,,,,,,,,,
35209174,2018-01-01,2018-12-31,c71,,http://regnskaber.virk.dk/47190253/ZG9rdW1lbnRsYWdlcjovLzAzLzIxL2YwL2Q4L2ZmLzdjNjctNGU5NC1iODQ0LTA1ODI0NDQ3NzlhZQ.pdf,http://regnskaber.virk.dk/47190253/ZG9rdW1lbnRsYWdlcjovLzAzL2QwLzM5L2E2LzkyLzk1NzgtNGM2NS05YzgzLWFlYWViM2E1ZTZmNw.xml,Danmark,Aabenraa,6200.0,3.0,NÃ¸rreport,Middelfart,5500.0,116.0,Sofiendalvej,"6200, Aabenraa","NÃ¸rreport, 3",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-02-13,2019-02-13,2013-04-02,2019-02-13,Statsaut. revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,18061635.0,35209174.0,18061635.0,mne34078,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Robjak ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Mads Klausen,Robert Jakobsen,Robert Jakobsen,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",Robjak ApS,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",Middelfart,2017-01-01,2017-12-31,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Middelfart,2018-12-31,2018-01-01,2019-02-13,Aabenraa,RevisionspÃ¥tegning,urn:ofk:oid:26689361,indberetninger-20180424,2.5116906,35209174.0,AWjwgVM7et7j816D4GZJ,2019-02-15T09:33:58.595Z,2019-02-15T09:33:53.295Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AL-31-SN,2019-02-15T09:33:53.544Z,,,,,,,,,,,,,,,,,,,
35209174,2018-01-01,2018-12-31,c88,,http://regnskaber.virk.dk/47190253/ZG9rdW1lbnRsYWdlcjovLzAzLzIxL2YwL2Q4L2ZmLzdjNjctNGU5NC1iODQ0LTA1ODI0NDQ3NzlhZQ.pdf,http://regnskaber.virk.dk/47190253/ZG9rdW1lbnRsYWdlcjovLzAzL2QwLzM5L2E2LzkyLzk1NzgtNGM2NS05YzgzLWFlYWViM2E1ZTZmNw.xml,Danmark,Aabenraa,6200.0,3.0,NÃ¸rreport,Middelfart,5500.0,116.0,Sofiendalvej,"6200, Aabenraa","NÃ¸rreport, 3",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-02-13,2019-02-13,2013-04-02,2019-02-13,Statsaut. revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,18061635.0,35209174.0,18061635.0,mne34078,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Robjak ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Mads Klausen,Robert Jakobsen,Robert Jakobsen,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",Robjak ApS,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",Middelfart,2017-01-01,2017-12-31,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Middelfart,2018-12-31,2018-01-01,2019-02-13,Aabenraa,RevisionspÃ¥tegning,urn:ofk:oid:26689361,indberetninger-20180424,2.5116906,35209174.0,AWjwgVM7et7j816D4GZJ,2019-02-15T09:33:58.595Z,2019-02-15T09:33:53.295Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AL-31-SN,2019-02-15T09:33:53.544Z,,,,,,,,,,,,,,,,,,,
35209174,2018-12-31,2018-12-31,c6,,http://regnskaber.virk.dk/47190253/ZG9rdW1lbnRsYWdlcjovLzAzLzIxL2YwL2Q4L2ZmLzdjNjctNGU5NC1iODQ0LTA1ODI0NDQ3NzlhZQ.pdf,http://regnskaber.virk.dk/47190253/ZG9rdW1lbnRsYWdlcjovLzAzL2QwLzM5L2E2LzkyLzk1NzgtNGM2NS05YzgzLWFlYWViM2E1ZTZmNw.xml,Danmark,Aabenraa,6200.0,3.0,NÃ¸rreport,Middelfart,5500.0,116.0,Sofiendalvej,"6200, Aabenraa","NÃ¸rreport, 3",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-02-13,2019-02-13,2013-04-02,2019-02-13,Statsaut. revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,18061635.0,35209174.0,18061635.0,mne34078,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Robjak ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Mads Klausen,Robert Jakobsen,Robert Jakobsen,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",Robjak ApS,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",Middelfart,2017-01-01,2017-12-31,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Middelfart,2018-12-31,2018-01-01,2019-02-13,Aabenraa,RevisionspÃ¥tegning,urn:ofk:oid:26689361,indberetninger-20180424,2.5116906,35209174.0,AWjwgVM7et7j816D4GZJ,2019-02-15T09:33:58.595Z,2019-02-15T09:33:53.295Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AL-31-SN,2019-02-15T09:33:53.544Z,,,,,937302.0,419492.0,80000.0,419492.0,932302.0,937302.0,5000.0,517810.0,517810.0,517810.0,5000.0,300000.0,552302.0,5000.0,
