entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,Assets,AuditorsReportsOtherReports,CashAndCashEquivalents,ClassOfReportingEntity,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfMainActivitiesAndAccountingAndFinancialMatters,EmailOfReportingEntity,Equity,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,IncomeFromInvestmentsInAssociates,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,NoncurrentAssets,OtherFinanceExpenses,OtherShorttermPayables,PlaceOfSignatureOfStatement,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
37126934,2015-10-02,2015-10-02,c6,http://regnskaber.virk.dk/43962173/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzhlL2U4L2Y2LzliZGYtNDM1Yi04MDU5LTcyNzdmZmRiZWJkOQ.xhtml,http://regnskaber.virk.dk/43962173/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzcxLzY0Lzk3LzBlNTUtNDgwYS1iZjA3LTllZTdhMTA3ZDcyOA.pdf,http://regnskaber.virk.dk/43962173/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzhmLzdhL2Y0L2U3MjktNDM4MS1iNTBkLWY2NTlkMGRjMmIzYw.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Haderup,7540.0,6.0,Taterbakkevej,7500 Holstebro,Brotorvet 6,Til den daglige ledelse i Agerlund Holding ApS,240628.0,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,50000.0,Regnskabsklasse B,50000.0,51138.0,1138.0,2016-04-27,2016-04-29,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets aktivitet er at eje aktier og anparter i datterselskaber og anden finansiel virksomhed.</p>",KH-tag@privat.dk,50000.0,-5000.0,37126934.0,1019836211.0,171749.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,240628.0,22914.0,189490.0,189490.0,Preben Hald,Kasper RahbÃ¦k HÃ¸jmark Pedersen,Kasper RahbÃ¦k HÃ¸jmark Pedersen,Agerlund Holding ApS,Revisionsfirmaet Iversen & Hald,189490.0,173.0,22914.0,Holstebro,166576.0,-5000.0,2015-12-31,2015-10-02,171749.0,-4035.0,false,false,22914.0,1138.0,2016-04-27,Holstebro,-1138.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22298335,indberetninger-20180424,2.5949402000000004,37126934.0,,2018-03-28T14:59:41.127Z,2016-05-02T07:17:35.182Z,regnskab,0.0,,2015-12-31,2015-10-02,X16-AU-87-EM,2016-05-02T07:17:35.369Z,,,
37126934,2015-10-02,2015-10-02,c7,http://regnskaber.virk.dk/43962173/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzhlL2U4L2Y2LzliZGYtNDM1Yi04MDU5LTcyNzdmZmRiZWJkOQ.xhtml,http://regnskaber.virk.dk/43962173/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzcxLzY0Lzk3LzBlNTUtNDgwYS1iZjA3LTllZTdhMTA3ZDcyOA.pdf,http://regnskaber.virk.dk/43962173/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzhmLzdhL2Y0L2U3MjktNDM4MS1iNTBkLWY2NTlkMGRjMmIzYw.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Haderup,7540.0,6.0,Taterbakkevej,7500 Holstebro,Brotorvet 6,Til den daglige ledelse i Agerlund Holding ApS,240628.0,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,50000.0,Regnskabsklasse B,50000.0,51138.0,1138.0,2016-04-27,2016-04-29,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets aktivitet er at eje aktier og anparter i datterselskaber og anden finansiel virksomhed.</p>",KH-tag@privat.dk,50000.0,-5000.0,37126934.0,1019836211.0,171749.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,240628.0,22914.0,189490.0,189490.0,Preben Hald,Kasper RahbÃ¦k HÃ¸jmark Pedersen,Kasper RahbÃ¦k HÃ¸jmark Pedersen,Agerlund Holding ApS,Revisionsfirmaet Iversen & Hald,189490.0,173.0,22914.0,Holstebro,166576.0,-5000.0,2015-12-31,2015-10-02,171749.0,-4035.0,false,false,22914.0,1138.0,2016-04-27,Holstebro,-1138.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22298335,indberetninger-20180424,2.5949402000000004,37126934.0,,2018-03-28T14:59:41.127Z,2016-05-02T07:17:35.182Z,regnskab,0.0,,2015-12-31,2015-10-02,X16-AU-87-EM,2016-05-02T07:17:35.369Z,,,
37126934,2015-10-02,2015-12-31,c0,http://regnskaber.virk.dk/43962173/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzhlL2U4L2Y2LzliZGYtNDM1Yi04MDU5LTcyNzdmZmRiZWJkOQ.xhtml,http://regnskaber.virk.dk/43962173/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzcxLzY0Lzk3LzBlNTUtNDgwYS1iZjA3LTllZTdhMTA3ZDcyOA.pdf,http://regnskaber.virk.dk/43962173/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzhmLzdhL2Y0L2U3MjktNDM4MS1iNTBkLWY2NTlkMGRjMmIzYw.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Haderup,7540.0,6.0,Taterbakkevej,7500 Holstebro,Brotorvet 6,Til den daglige ledelse i Agerlund Holding ApS,240628.0,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,50000.0,Regnskabsklasse B,50000.0,51138.0,1138.0,2016-04-27,2016-04-29,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets aktivitet er at eje aktier og anparter i datterselskaber og anden finansiel virksomhed.</p>",KH-tag@privat.dk,,-5000.0,37126934.0,1019836211.0,171749.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,240628.0,22914.0,189490.0,189490.0,Preben Hald,Kasper RahbÃ¦k HÃ¸jmark Pedersen,Kasper RahbÃ¦k HÃ¸jmark Pedersen,Agerlund Holding ApS,Revisionsfirmaet Iversen & Hald,189490.0,173.0,22914.0,Holstebro,166576.0,-5000.0,2015-12-31,2015-10-02,171749.0,-4035.0,false,false,22914.0,1138.0,2016-04-27,Holstebro,-1138.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22298335,indberetninger-20180424,2.5949402000000004,37126934.0,,2018-03-28T14:59:41.127Z,2016-05-02T07:17:35.182Z,regnskab,0.0,,2015-12-31,2015-10-02,X16-AU-87-EM,2016-05-02T07:17:35.369Z,167714.0,,
37126934,2015-10-02,2015-12-31,c1,http://regnskaber.virk.dk/43962173/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzhlL2U4L2Y2LzliZGYtNDM1Yi04MDU5LTcyNzdmZmRiZWJkOQ.xhtml,http://regnskaber.virk.dk/43962173/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzcxLzY0Lzk3LzBlNTUtNDgwYS1iZjA3LTllZTdhMTA3ZDcyOA.pdf,http://regnskaber.virk.dk/43962173/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzhmLzdhL2Y0L2U3MjktNDM4MS1iNTBkLWY2NTlkMGRjMmIzYw.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Haderup,7540.0,6.0,Taterbakkevej,7500 Holstebro,Brotorvet 6,Til den daglige ledelse i Agerlund Holding ApS,240628.0,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,50000.0,Regnskabsklasse B,50000.0,51138.0,1138.0,2016-04-27,2016-04-29,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets aktivitet er at eje aktier og anparter i datterselskaber og anden finansiel virksomhed.</p>",KH-tag@privat.dk,,-5000.0,37126934.0,1019836211.0,171749.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,240628.0,22914.0,189490.0,189490.0,Preben Hald,Kasper RahbÃ¦k HÃ¸jmark Pedersen,Kasper RahbÃ¦k HÃ¸jmark Pedersen,Agerlund Holding ApS,Revisionsfirmaet Iversen & Hald,189490.0,173.0,22914.0,Holstebro,166576.0,-5000.0,2015-12-31,2015-10-02,171749.0,-4035.0,false,false,22914.0,1138.0,2016-04-27,Holstebro,-1138.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22298335,indberetninger-20180424,2.5949402000000004,37126934.0,,2018-03-28T14:59:41.127Z,2016-05-02T07:17:35.182Z,regnskab,0.0,,2015-12-31,2015-10-02,X16-AU-87-EM,2016-05-02T07:17:35.369Z,,36115432.0,Revisionsfirmaet Iversen & Hald
37126934,2015-10-02,2015-12-31,c2,http://regnskaber.virk.dk/43962173/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzhlL2U4L2Y2LzliZGYtNDM1Yi04MDU5LTcyNzdmZmRiZWJkOQ.xhtml,http://regnskaber.virk.dk/43962173/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzcxLzY0Lzk3LzBlNTUtNDgwYS1iZjA3LTllZTdhMTA3ZDcyOA.pdf,http://regnskaber.virk.dk/43962173/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzhmLzdhL2Y0L2U3MjktNDM4MS1iNTBkLWY2NTlkMGRjMmIzYw.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Haderup,7540.0,6.0,Taterbakkevej,7500 Holstebro,Brotorvet 6,Til den daglige ledelse i Agerlund Holding ApS,240628.0,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,50000.0,Regnskabsklasse B,50000.0,51138.0,1138.0,2016-04-27,2016-04-29,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets aktivitet er at eje aktier og anparter i datterselskaber og anden finansiel virksomhed.</p>",KH-tag@privat.dk,,-5000.0,37126934.0,1019836211.0,171749.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,240628.0,22914.0,189490.0,189490.0,Preben Hald,Kasper RahbÃ¦k HÃ¸jmark Pedersen,Kasper RahbÃ¦k HÃ¸jmark Pedersen,Agerlund Holding ApS,Revisionsfirmaet Iversen & Hald,189490.0,173.0,22914.0,Holstebro,166576.0,-5000.0,2015-12-31,2015-10-02,171749.0,-4035.0,false,false,22914.0,1138.0,2016-04-27,Holstebro,-1138.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22298335,indberetninger-20180424,2.5949402000000004,37126934.0,,2018-03-28T14:59:41.127Z,2016-05-02T07:17:35.182Z,regnskab,0.0,,2015-12-31,2015-10-02,X16-AU-87-EM,2016-05-02T07:17:35.369Z,,,
37126934,2015-10-02,2015-12-31,c3,http://regnskaber.virk.dk/43962173/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzhlL2U4L2Y2LzliZGYtNDM1Yi04MDU5LTcyNzdmZmRiZWJkOQ.xhtml,http://regnskaber.virk.dk/43962173/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzcxLzY0Lzk3LzBlNTUtNDgwYS1iZjA3LTllZTdhMTA3ZDcyOA.pdf,http://regnskaber.virk.dk/43962173/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzhmLzdhL2Y0L2U3MjktNDM4MS1iNTBkLWY2NTlkMGRjMmIzYw.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Haderup,7540.0,6.0,Taterbakkevej,7500 Holstebro,Brotorvet 6,Til den daglige ledelse i Agerlund Holding ApS,240628.0,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,50000.0,Regnskabsklasse B,50000.0,51138.0,1138.0,2016-04-27,2016-04-29,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets aktivitet er at eje aktier og anparter i datterselskaber og anden finansiel virksomhed.</p>",KH-tag@privat.dk,,-5000.0,37126934.0,1019836211.0,171749.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,240628.0,22914.0,189490.0,189490.0,Preben Hald,Kasper RahbÃ¦k HÃ¸jmark Pedersen,Kasper RahbÃ¦k HÃ¸jmark Pedersen,Agerlund Holding ApS,Revisionsfirmaet Iversen & Hald,189490.0,173.0,22914.0,Holstebro,166576.0,-5000.0,2015-12-31,2015-10-02,171749.0,-4035.0,false,false,22914.0,1138.0,2016-04-27,Holstebro,-1138.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22298335,indberetninger-20180424,2.5949402000000004,37126934.0,,2018-03-28T14:59:41.127Z,2016-05-02T07:17:35.182Z,regnskab,0.0,,2015-12-31,2015-10-02,X16-AU-87-EM,2016-05-02T07:17:35.369Z,171749.0,,
37126934,2015-10-02,2015-12-31,c4,http://regnskaber.virk.dk/43962173/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzhlL2U4L2Y2LzliZGYtNDM1Yi04MDU5LTcyNzdmZmRiZWJkOQ.xhtml,http://regnskaber.virk.dk/43962173/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzcxLzY0Lzk3LzBlNTUtNDgwYS1iZjA3LTllZTdhMTA3ZDcyOA.pdf,http://regnskaber.virk.dk/43962173/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzhmLzdhL2Y0L2U3MjktNDM4MS1iNTBkLWY2NTlkMGRjMmIzYw.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Haderup,7540.0,6.0,Taterbakkevej,7500 Holstebro,Brotorvet 6,Til den daglige ledelse i Agerlund Holding ApS,240628.0,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,50000.0,Regnskabsklasse B,50000.0,51138.0,1138.0,2016-04-27,2016-04-29,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets aktivitet er at eje aktier og anparter i datterselskaber og anden finansiel virksomhed.</p>",KH-tag@privat.dk,,-5000.0,37126934.0,1019836211.0,171749.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,240628.0,22914.0,189490.0,189490.0,Preben Hald,Kasper RahbÃ¦k HÃ¸jmark Pedersen,Kasper RahbÃ¦k HÃ¸jmark Pedersen,Agerlund Holding ApS,Revisionsfirmaet Iversen & Hald,189490.0,173.0,22914.0,Holstebro,166576.0,-5000.0,2015-12-31,2015-10-02,171749.0,-4035.0,false,false,22914.0,1138.0,2016-04-27,Holstebro,-1138.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22298335,indberetninger-20180424,2.5949402000000004,37126934.0,,2018-03-28T14:59:41.127Z,2016-05-02T07:17:35.182Z,regnskab,0.0,,2015-12-31,2015-10-02,X16-AU-87-EM,2016-05-02T07:17:35.369Z,-4035.0,,
37126934,2015-10-02,2015-12-31,c8,http://regnskaber.virk.dk/43962173/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzhlL2U4L2Y2LzliZGYtNDM1Yi04MDU5LTcyNzdmZmRiZWJkOQ.xhtml,http://regnskaber.virk.dk/43962173/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzcxLzY0Lzk3LzBlNTUtNDgwYS1iZjA3LTllZTdhMTA3ZDcyOA.pdf,http://regnskaber.virk.dk/43962173/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzhmLzdhL2Y0L2U3MjktNDM4MS1iNTBkLWY2NTlkMGRjMmIzYw.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Haderup,7540.0,6.0,Taterbakkevej,7500 Holstebro,Brotorvet 6,Til den daglige ledelse i Agerlund Holding ApS,240628.0,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,50000.0,Regnskabsklasse B,50000.0,51138.0,1138.0,2016-04-27,2016-04-29,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets aktivitet er at eje aktier og anparter i datterselskaber og anden finansiel virksomhed.</p>",KH-tag@privat.dk,,-5000.0,37126934.0,1019836211.0,171749.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,240628.0,22914.0,189490.0,189490.0,Preben Hald,Kasper RahbÃ¦k HÃ¸jmark Pedersen,Kasper RahbÃ¦k HÃ¸jmark Pedersen,Agerlund Holding ApS,Revisionsfirmaet Iversen & Hald,189490.0,173.0,22914.0,Holstebro,166576.0,-5000.0,2015-12-31,2015-10-02,171749.0,-4035.0,false,false,22914.0,1138.0,2016-04-27,Holstebro,-1138.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22298335,indberetninger-20180424,2.5949402000000004,37126934.0,,2018-03-28T14:59:41.127Z,2016-05-02T07:17:35.182Z,regnskab,0.0,,2015-12-31,2015-10-02,X16-AU-87-EM,2016-05-02T07:17:35.369Z,171749.0,,
37126934,2015-10-02,2015-12-31,c9,http://regnskaber.virk.dk/43962173/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzhlL2U4L2Y2LzliZGYtNDM1Yi04MDU5LTcyNzdmZmRiZWJkOQ.xhtml,http://regnskaber.virk.dk/43962173/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzcxLzY0Lzk3LzBlNTUtNDgwYS1iZjA3LTllZTdhMTA3ZDcyOA.pdf,http://regnskaber.virk.dk/43962173/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzhmLzdhL2Y0L2U3MjktNDM4MS1iNTBkLWY2NTlkMGRjMmIzYw.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Haderup,7540.0,6.0,Taterbakkevej,7500 Holstebro,Brotorvet 6,Til den daglige ledelse i Agerlund Holding ApS,240628.0,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,50000.0,Regnskabsklasse B,50000.0,51138.0,1138.0,2016-04-27,2016-04-29,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets aktivitet er at eje aktier og anparter i datterselskaber og anden finansiel virksomhed.</p>",KH-tag@privat.dk,,-5000.0,37126934.0,1019836211.0,171749.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,240628.0,22914.0,189490.0,189490.0,Preben Hald,Kasper RahbÃ¦k HÃ¸jmark Pedersen,Kasper RahbÃ¦k HÃ¸jmark Pedersen,Agerlund Holding ApS,Revisionsfirmaet Iversen & Hald,189490.0,173.0,22914.0,Holstebro,166576.0,-5000.0,2015-12-31,2015-10-02,171749.0,-4035.0,false,false,22914.0,1138.0,2016-04-27,Holstebro,-1138.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22298335,indberetninger-20180424,2.5949402000000004,37126934.0,,2018-03-28T14:59:41.127Z,2016-05-02T07:17:35.182Z,regnskab,0.0,,2015-12-31,2015-10-02,X16-AU-87-EM,2016-05-02T07:17:35.369Z,-4035.0,,
37126934,2015-12-31,2015-12-31,c10,http://regnskaber.virk.dk/43962173/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzhlL2U4L2Y2LzliZGYtNDM1Yi04MDU5LTcyNzdmZmRiZWJkOQ.xhtml,http://regnskaber.virk.dk/43962173/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzcxLzY0Lzk3LzBlNTUtNDgwYS1iZjA3LTllZTdhMTA3ZDcyOA.pdf,http://regnskaber.virk.dk/43962173/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzhmLzdhL2Y0L2U3MjktNDM4MS1iNTBkLWY2NTlkMGRjMmIzYw.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Haderup,7540.0,6.0,Taterbakkevej,7500 Holstebro,Brotorvet 6,Til den daglige ledelse i Agerlund Holding ApS,240628.0,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,50000.0,Regnskabsklasse B,50000.0,51138.0,1138.0,2016-04-27,2016-04-29,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets aktivitet er at eje aktier og anparter i datterselskaber og anden finansiel virksomhed.</p>",KH-tag@privat.dk,50000.0,-5000.0,37126934.0,1019836211.0,171749.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,240628.0,22914.0,189490.0,189490.0,Preben Hald,Kasper RahbÃ¦k HÃ¸jmark Pedersen,Kasper RahbÃ¦k HÃ¸jmark Pedersen,Agerlund Holding ApS,Revisionsfirmaet Iversen & Hald,189490.0,173.0,22914.0,Holstebro,166576.0,-5000.0,2015-12-31,2015-10-02,171749.0,-4035.0,false,false,22914.0,1138.0,2016-04-27,Holstebro,-1138.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22298335,indberetninger-20180424,2.5949402000000004,37126934.0,,2018-03-28T14:59:41.127Z,2016-05-02T07:17:35.182Z,regnskab,0.0,,2015-12-31,2015-10-02,X16-AU-87-EM,2016-05-02T07:17:35.369Z,,,
