entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,EmailOfReportingEntity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,IncomeFromInvestmentsInAssociates,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpense,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermPayables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromAssociates,DistributedDividendsFromAssociates,ExtraordinaryDividendPaid,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
37126934,2016-01-01,2016-12-31,c11,http://regnskaber.virk.dk/43962173/ZG9rdW1lbnRsYWdlcjovLzAzLzE5L2Q3LzVjL2IxLzEzZGEtNDkyYS04NTJjLWRjNzE5N2RkYWE5Yw.xhtml,http://regnskaber.virk.dk/43962173/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzE4LzY5LzY1LzRjZjUtNDI2MS1hMDdlLWMxMWY1MzJmODQ0NA.pdf,http://regnskaber.virk.dk/43962173/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzA1LzQ3LzZjLzdjZmEtNGE5NC04MzE4LTRkMDRjMzE5Mzc3ZQ.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Haderup,7540.0,6.0,Taterbakkevej,7500 Holstebro,"Brotorvet, 6",Til den daglige ledelse i  Agerlund Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-01,2018-05-08,registreret revisor,KH-tag@privat.dk,37126934.0,mne357,1019836211.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,Kasper RahbÃ¦k HÃ¸jmark Pedersen,Kasper RahbÃ¦k HÃ¸jmark Pedersen,Agerlund Holding ApS,Revisionsfirmaet Iversen & Hald,Holstebro,2016-01-01,2016-12-31,-6702.0,2017-12-31,2017-01-01,false,false,2018-05-01,Holstebro,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25433864,indberetninger-20180424,2.5955422,37126934.0,AWNDszuxx8uVRSOdgYpW,2018-05-09T07:00:41.730Z,2018-05-09T07:00:08.584Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-55-MP,2018-05-09T07:00:08.858Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37126934,2016-01-01,2016-12-31,c4,http://regnskaber.virk.dk/43962173/ZG9rdW1lbnRsYWdlcjovLzAzLzE5L2Q3LzVjL2IxLzEzZGEtNDkyYS04NTJjLWRjNzE5N2RkYWE5Yw.xhtml,http://regnskaber.virk.dk/43962173/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzE4LzY5LzY1LzRjZjUtNDI2MS1hMDdlLWMxMWY1MzJmODQ0NA.pdf,http://regnskaber.virk.dk/43962173/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzA1LzQ3LzZjLzdjZmEtNGE5NC04MzE4LTRkMDRjMzE5Mzc3ZQ.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Haderup,7540.0,6.0,Taterbakkevej,7500 Holstebro,"Brotorvet, 6",Til den daglige ledelse i  Agerlund Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-01,2018-05-08,registreret revisor,KH-tag@privat.dk,37126934.0,mne357,1019836211.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,Kasper RahbÃ¦k HÃ¸jmark Pedersen,Kasper RahbÃ¦k HÃ¸jmark Pedersen,Agerlund Holding ApS,Revisionsfirmaet Iversen & Hald,Holstebro,2016-01-01,2016-12-31,272550.0,2017-12-31,2017-01-01,false,false,2018-05-01,Holstebro,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25433864,indberetninger-20180424,2.5955422,37126934.0,AWNDszuxx8uVRSOdgYpW,2018-05-09T07:00:41.730Z,2018-05-09T07:00:08.584Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-55-MP,2018-05-09T07:00:08.858Z,-5313.0,279252.0,251.0,0.0,273688.0,-5313.0,1138.0,,,,,,,,,,,,,,,,,,,,,
37126934,2016-01-01,2016-12-31,c6,http://regnskaber.virk.dk/43962173/ZG9rdW1lbnRsYWdlcjovLzAzLzE5L2Q3LzVjL2IxLzEzZGEtNDkyYS04NTJjLWRjNzE5N2RkYWE5Yw.xhtml,http://regnskaber.virk.dk/43962173/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzE4LzY5LzY1LzRjZjUtNDI2MS1hMDdlLWMxMWY1MzJmODQ0NA.pdf,http://regnskaber.virk.dk/43962173/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzA1LzQ3LzZjLzdjZmEtNGE5NC04MzE4LTRkMDRjMzE5Mzc3ZQ.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Haderup,7540.0,6.0,Taterbakkevej,7500 Holstebro,"Brotorvet, 6",Til den daglige ledelse i  Agerlund Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-01,2018-05-08,registreret revisor,KH-tag@privat.dk,37126934.0,mne357,1019836211.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,Kasper RahbÃ¦k HÃ¸jmark Pedersen,Kasper RahbÃ¦k HÃ¸jmark Pedersen,Agerlund Holding ApS,Revisionsfirmaet Iversen & Hald,Holstebro,2016-01-01,2016-12-31,0.0,2017-12-31,2017-01-01,false,false,2018-05-01,Holstebro,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25433864,indberetninger-20180424,2.5955422,37126934.0,AWNDszuxx8uVRSOdgYpW,2018-05-09T07:00:41.730Z,2018-05-09T07:00:08.584Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-55-MP,2018-05-09T07:00:08.858Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37126934,2016-01-01,2016-12-31,c9,http://regnskaber.virk.dk/43962173/ZG9rdW1lbnRsYWdlcjovLzAzLzE5L2Q3LzVjL2IxLzEzZGEtNDkyYS04NTJjLWRjNzE5N2RkYWE5Yw.xhtml,http://regnskaber.virk.dk/43962173/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzE4LzY5LzY1LzRjZjUtNDI2MS1hMDdlLWMxMWY1MzJmODQ0NA.pdf,http://regnskaber.virk.dk/43962173/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzA1LzQ3LzZjLzdjZmEtNGE5NC04MzE4LTRkMDRjMzE5Mzc3ZQ.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Haderup,7540.0,6.0,Taterbakkevej,7500 Holstebro,"Brotorvet, 6",Til den daglige ledelse i  Agerlund Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-01,2018-05-08,registreret revisor,KH-tag@privat.dk,37126934.0,mne357,1019836211.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,Kasper RahbÃ¦k HÃ¸jmark Pedersen,Kasper RahbÃ¦k HÃ¸jmark Pedersen,Agerlund Holding ApS,Revisionsfirmaet Iversen & Hald,Holstebro,2016-01-01,2016-12-31,279252.0,2017-12-31,2017-01-01,false,false,2018-05-01,Holstebro,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25433864,indberetninger-20180424,2.5955422,37126934.0,AWNDszuxx8uVRSOdgYpW,2018-05-09T07:00:41.730Z,2018-05-09T07:00:08.584Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-55-MP,2018-05-09T07:00:08.858Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37126934,2016-12-31,2016-12-31,c13,http://regnskaber.virk.dk/43962173/ZG9rdW1lbnRsYWdlcjovLzAzLzE5L2Q3LzVjL2IxLzEzZGEtNDkyYS04NTJjLWRjNzE5N2RkYWE5Yw.xhtml,http://regnskaber.virk.dk/43962173/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzE4LzY5LzY1LzRjZjUtNDI2MS1hMDdlLWMxMWY1MzJmODQ0NA.pdf,http://regnskaber.virk.dk/43962173/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzA1LzQ3LzZjLzdjZmEtNGE5NC04MzE4LTRkMDRjMzE5Mzc3ZQ.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Haderup,7540.0,6.0,Taterbakkevej,7500 Holstebro,"Brotorvet, 6",Til den daglige ledelse i  Agerlund Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-01,2018-05-08,registreret revisor,KH-tag@privat.dk,37126934.0,mne357,1019836211.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,Kasper RahbÃ¦k HÃ¸jmark Pedersen,Kasper RahbÃ¦k HÃ¸jmark Pedersen,Agerlund Holding ApS,Revisionsfirmaet Iversen & Hald,Holstebro,2016-01-01,2016-12-31,,2017-12-31,2017-01-01,false,false,2018-05-01,Holstebro,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25433864,indberetninger-20180424,2.5955422,37126934.0,AWNDszuxx8uVRSOdgYpW,2018-05-09T07:00:41.730Z,2018-05-09T07:00:08.584Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-55-MP,2018-05-09T07:00:08.858Z,,,,,,,,500585.0,203843.0,50000.0,203843.0,490264.0,500585.0,10321.0,296742.0,296742.0,296742.0,10321.0,0.0,279001.0,161263.0,10321.0,0.0,0.0,,,,
37126934,2017-01-01,2017-01-01,c14,http://regnskaber.virk.dk/43962173/ZG9rdW1lbnRsYWdlcjovLzAzLzE5L2Q3LzVjL2IxLzEzZGEtNDkyYS04NTJjLWRjNzE5N2RkYWE5Yw.xhtml,http://regnskaber.virk.dk/43962173/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzE4LzY5LzY1LzRjZjUtNDI2MS1hMDdlLWMxMWY1MzJmODQ0NA.pdf,http://regnskaber.virk.dk/43962173/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzA1LzQ3LzZjLzdjZmEtNGE5NC04MzE4LTRkMDRjMzE5Mzc3ZQ.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Haderup,7540.0,6.0,Taterbakkevej,7500 Holstebro,"Brotorvet, 6",Til den daglige ledelse i  Agerlund Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-01,2018-05-08,registreret revisor,KH-tag@privat.dk,37126934.0,mne357,1019836211.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,Kasper RahbÃ¦k HÃ¸jmark Pedersen,Kasper RahbÃ¦k HÃ¸jmark Pedersen,Agerlund Holding ApS,Revisionsfirmaet Iversen & Hald,Holstebro,2016-01-01,2016-12-31,,2017-12-31,2017-01-01,false,false,2018-05-01,Holstebro,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25433864,indberetninger-20180424,2.5955422,37126934.0,AWNDszuxx8uVRSOdgYpW,2018-05-09T07:00:41.730Z,2018-05-09T07:00:08.584Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-55-MP,2018-05-09T07:00:08.858Z,,,,,,,,,,,,50000.0,,,,,,,,,,,,,,,,
37126934,2017-01-01,2017-01-01,c15,http://regnskaber.virk.dk/43962173/ZG9rdW1lbnRsYWdlcjovLzAzLzE5L2Q3LzVjL2IxLzEzZGEtNDkyYS04NTJjLWRjNzE5N2RkYWE5Yw.xhtml,http://regnskaber.virk.dk/43962173/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzE4LzY5LzY1LzRjZjUtNDI2MS1hMDdlLWMxMWY1MzJmODQ0NA.pdf,http://regnskaber.virk.dk/43962173/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzA1LzQ3LzZjLzdjZmEtNGE5NC04MzE4LTRkMDRjMzE5Mzc3ZQ.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Haderup,7540.0,6.0,Taterbakkevej,7500 Holstebro,"Brotorvet, 6",Til den daglige ledelse i  Agerlund Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-01,2018-05-08,registreret revisor,KH-tag@privat.dk,37126934.0,mne357,1019836211.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,Kasper RahbÃ¦k HÃ¸jmark Pedersen,Kasper RahbÃ¦k HÃ¸jmark Pedersen,Agerlund Holding ApS,Revisionsfirmaet Iversen & Hald,Holstebro,2016-01-01,2016-12-31,,2017-12-31,2017-01-01,false,false,2018-05-01,Holstebro,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25433864,indberetninger-20180424,2.5955422,37126934.0,AWNDszuxx8uVRSOdgYpW,2018-05-09T07:00:41.730Z,2018-05-09T07:00:08.584Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-55-MP,2018-05-09T07:00:08.858Z,,,,,,,,,,,,279001.0,,,,,,,,,,,,,,,,
37126934,2017-01-01,2017-01-01,c16,http://regnskaber.virk.dk/43962173/ZG9rdW1lbnRsYWdlcjovLzAzLzE5L2Q3LzVjL2IxLzEzZGEtNDkyYS04NTJjLWRjNzE5N2RkYWE5Yw.xhtml,http://regnskaber.virk.dk/43962173/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzE4LzY5LzY1LzRjZjUtNDI2MS1hMDdlLWMxMWY1MzJmODQ0NA.pdf,http://regnskaber.virk.dk/43962173/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzA1LzQ3LzZjLzdjZmEtNGE5NC04MzE4LTRkMDRjMzE5Mzc3ZQ.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Haderup,7540.0,6.0,Taterbakkevej,7500 Holstebro,"Brotorvet, 6",Til den daglige ledelse i  Agerlund Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-01,2018-05-08,registreret revisor,KH-tag@privat.dk,37126934.0,mne357,1019836211.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,Kasper RahbÃ¦k HÃ¸jmark Pedersen,Kasper RahbÃ¦k HÃ¸jmark Pedersen,Agerlund Holding ApS,Revisionsfirmaet Iversen & Hald,Holstebro,2016-01-01,2016-12-31,,2017-12-31,2017-01-01,false,false,2018-05-01,Holstebro,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25433864,indberetninger-20180424,2.5955422,37126934.0,AWNDszuxx8uVRSOdgYpW,2018-05-09T07:00:41.730Z,2018-05-09T07:00:08.584Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-55-MP,2018-05-09T07:00:08.858Z,,,,,,,,,,,,161263.0,,,,,,,,,,,,,,,,
37126934,2017-01-01,2017-01-01,c17,http://regnskaber.virk.dk/43962173/ZG9rdW1lbnRsYWdlcjovLzAzLzE5L2Q3LzVjL2IxLzEzZGEtNDkyYS04NTJjLWRjNzE5N2RkYWE5Yw.xhtml,http://regnskaber.virk.dk/43962173/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzE4LzY5LzY1LzRjZjUtNDI2MS1hMDdlLWMxMWY1MzJmODQ0NA.pdf,http://regnskaber.virk.dk/43962173/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzA1LzQ3LzZjLzdjZmEtNGE5NC04MzE4LTRkMDRjMzE5Mzc3ZQ.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Haderup,7540.0,6.0,Taterbakkevej,7500 Holstebro,"Brotorvet, 6",Til den daglige ledelse i  Agerlund Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-01,2018-05-08,registreret revisor,KH-tag@privat.dk,37126934.0,mne357,1019836211.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,Kasper RahbÃ¦k HÃ¸jmark Pedersen,Kasper RahbÃ¦k HÃ¸jmark Pedersen,Agerlund Holding ApS,Revisionsfirmaet Iversen & Hald,Holstebro,2016-01-01,2016-12-31,,2017-12-31,2017-01-01,false,false,2018-05-01,Holstebro,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25433864,indberetninger-20180424,2.5955422,37126934.0,AWNDszuxx8uVRSOdgYpW,2018-05-09T07:00:41.730Z,2018-05-09T07:00:08.584Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-55-MP,2018-05-09T07:00:08.858Z,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
37126934,2017-01-01,2017-01-01,c18,http://regnskaber.virk.dk/43962173/ZG9rdW1lbnRsYWdlcjovLzAzLzE5L2Q3LzVjL2IxLzEzZGEtNDkyYS04NTJjLWRjNzE5N2RkYWE5Yw.xhtml,http://regnskaber.virk.dk/43962173/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzE4LzY5LzY1LzRjZjUtNDI2MS1hMDdlLWMxMWY1MzJmODQ0NA.pdf,http://regnskaber.virk.dk/43962173/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzA1LzQ3LzZjLzdjZmEtNGE5NC04MzE4LTRkMDRjMzE5Mzc3ZQ.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Haderup,7540.0,6.0,Taterbakkevej,7500 Holstebro,"Brotorvet, 6",Til den daglige ledelse i  Agerlund Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-01,2018-05-08,registreret revisor,KH-tag@privat.dk,37126934.0,mne357,1019836211.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,Kasper RahbÃ¦k HÃ¸jmark Pedersen,Kasper RahbÃ¦k HÃ¸jmark Pedersen,Agerlund Holding ApS,Revisionsfirmaet Iversen & Hald,Holstebro,2016-01-01,2016-12-31,,2017-12-31,2017-01-01,false,false,2018-05-01,Holstebro,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25433864,indberetninger-20180424,2.5955422,37126934.0,AWNDszuxx8uVRSOdgYpW,2018-05-09T07:00:41.730Z,2018-05-09T07:00:08.584Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-55-MP,2018-05-09T07:00:08.858Z,,,,,,,,,,,,490264.0,,,,,,,,,,,,,,,,
