entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfReport,DateOfGeneralMeeting,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,NameAndSurnameOfMemberOfExecutiveBoard
25766504,2014-07-01,2015-06-30,ID_2,,http://regnskaber.virk.dk/40566752/ZG9rdW1lbnRsYWdlcjovLzAzLzZiL2U5LzIyLzk3L2ZkMWMtNGI0Ny1iNmI1LTA5MGQxNTdjYjVmMg.pdf,http://regnskaber.virk.dk/40566752/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzhjL2U3LzYyL2QxODItNDBiMi1hNTU5LWQ4NWNhNTQ3MGQ0Mg.xml,"5250, Odense SV",EgÃ¸gÃ¥rdvej 18,Til kapitalejerne i FSP Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2015 - 30-06-2016.",2016-11-21,2016-11-21,-10625.0,25766504.0,20452897.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2015 - 30-06-2016 for FSP Holding ApS.,-870886.0,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Frank Sehested Pedersen,FSP Holding ApS,Plus Revision ApS,7578.0,3570.0,"Tommerup, den 21-11-2016",2014-07-01,2015-06-30,-873427.0,-885519.0,-10625.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-06-30,2015-07-01,2016-11-21,Odense,-12092.0,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23225214,indberetninger-20180424,2.5124277999999998,25766504.0,,2018-03-29T02:18:17.215Z,2016-11-30T15:03:31.928Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BH-87-ZS,2016-11-30T15:03:32.084Z,,,,,,,,,,,,,,,,,,,,,
25766504,2014-07-01,2015-06-30,ID_4,,http://regnskaber.virk.dk/40566752/ZG9rdW1lbnRsYWdlcjovLzAzLzZiL2U5LzIyLzk3L2ZkMWMtNGI0Ny1iNmI1LTA5MGQxNTdjYjVmMg.pdf,http://regnskaber.virk.dk/40566752/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzhjL2U3LzYyL2QxODItNDBiMi1hNTU5LWQ4NWNhNTQ3MGQ0Mg.xml,"5250, Odense SV",EgÃ¸gÃ¥rdvej 18,Til kapitalejerne i FSP Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2015 - 30-06-2016.",2016-11-21,2016-11-21,,25766504.0,20452897.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2015 - 30-06-2016 for FSP Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Frank Sehested Pedersen,FSP Holding ApS,Plus Revision ApS,,,"Tommerup, den 21-11-2016",2014-07-01,2015-06-30,858813.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-06-30,2015-07-01,2016-11-21,Odense,,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23225214,indberetninger-20180424,2.5124277999999998,25766504.0,,2018-03-29T02:18:17.215Z,2016-11-30T15:03:31.928Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BH-87-ZS,2016-11-30T15:03:32.084Z,,,,,,,,,,,,,,,,,,,,,
25766504,2014-07-01,2015-06-30,ID_6,,http://regnskaber.virk.dk/40566752/ZG9rdW1lbnRsYWdlcjovLzAzLzZiL2U5LzIyLzk3L2ZkMWMtNGI0Ny1iNmI1LTA5MGQxNTdjYjVmMg.pdf,http://regnskaber.virk.dk/40566752/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzhjL2U3LzYyL2QxODItNDBiMi1hNTU5LWQ4NWNhNTQ3MGQ0Mg.xml,"5250, Odense SV",EgÃ¸gÃ¥rdvej 18,Til kapitalejerne i FSP Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2015 - 30-06-2016.",2016-11-21,2016-11-21,,25766504.0,20452897.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2015 - 30-06-2016 for FSP Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Frank Sehested Pedersen,FSP Holding ApS,Plus Revision ApS,,,"Tommerup, den 21-11-2016",2014-07-01,2015-06-30,14614.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-06-30,2015-07-01,2016-11-21,Odense,,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23225214,indberetninger-20180424,2.5124277999999998,25766504.0,,2018-03-29T02:18:17.215Z,2016-11-30T15:03:31.928Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BH-87-ZS,2016-11-30T15:03:32.084Z,,,,,,,,,,,,,,,,,,,,,
25766504,2015-06-30,2015-06-30,ID_8,,http://regnskaber.virk.dk/40566752/ZG9rdW1lbnRsYWdlcjovLzAzLzZiL2U5LzIyLzk3L2ZkMWMtNGI0Ny1iNmI1LTA5MGQxNTdjYjVmMg.pdf,http://regnskaber.virk.dk/40566752/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzhjL2U3LzYyL2QxODItNDBiMi1hNTU5LWQ4NWNhNTQ3MGQ0Mg.xml,"5250, Odense SV",EgÃ¸gÃ¥rdvej 18,Til kapitalejerne i FSP Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2015 - 30-06-2016.",2016-11-21,2016-11-21,,25766504.0,20452897.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2015 - 30-06-2016 for FSP Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Frank Sehested Pedersen,FSP Holding ApS,Plus Revision ApS,,,"Tommerup, den 21-11-2016",2014-07-01,2015-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-06-30,2015-07-01,2016-11-21,Odense,,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23225214,indberetninger-20180424,2.5124277999999998,25766504.0,,2018-03-29T02:18:17.215Z,2016-11-30T15:03:31.928Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BH-87-ZS,2016-11-30T15:03:32.084Z,1026055.0,959.0,125000.0,13975.0,9000.0,603835.0,1026055.0,422220.0,1012080.0,1012080.0,1012080.0,93182.0,4016.0,891373.0,-412538.0,422220.0,187043.0,141995.0,13016.0,0.0,
25766504,2015-07-01,2016-06-30,ID_0,,http://regnskaber.virk.dk/40566752/ZG9rdW1lbnRsYWdlcjovLzAzLzZiL2U5LzIyLzk3L2ZkMWMtNGI0Ny1iNmI1LTA5MGQxNTdjYjVmMg.pdf,http://regnskaber.virk.dk/40566752/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzhjL2U3LzYyL2QxODItNDBiMi1hNTU5LWQ4NWNhNTQ3MGQ0Mg.xml,"5250, Odense SV",EgÃ¸gÃ¥rdvej 18,Til kapitalejerne i FSP Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2015 - 30-06-2016.",2016-11-21,2016-11-21,0.0,25766504.0,20452897.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2015 - 30-06-2016 for FSP Holding ApS.,-429047.0,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Frank Sehested Pedersen,FSP Holding ApS,Plus Revision ApS,22203.0,44.0,"Tommerup, den 21-11-2016",2014-07-01,2015-06-30,-445506.0,-451206.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-06-30,2015-07-01,2016-11-21,Odense,-5700.0,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23225214,indberetninger-20180424,2.5124277999999998,25766504.0,,2018-03-29T02:18:17.215Z,2016-11-30T15:03:31.928Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BH-87-ZS,2016-11-30T15:03:32.084Z,,,,,,,,,,,,,,,,,,,,,
25766504,2015-07-01,2016-06-30,ID_1,,http://regnskaber.virk.dk/40566752/ZG9rdW1lbnRsYWdlcjovLzAzLzZiL2U5LzIyLzk3L2ZkMWMtNGI0Ny1iNmI1LTA5MGQxNTdjYjVmMg.pdf,http://regnskaber.virk.dk/40566752/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzhjL2U3LzYyL2QxODItNDBiMi1hNTU5LWQ4NWNhNTQ3MGQ0Mg.xml,"5250, Odense SV",EgÃ¸gÃ¥rdvej 18,Til kapitalejerne i FSP Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2015 - 30-06-2016.",2016-11-21,2016-11-21,,25766504.0,20452897.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2015 - 30-06-2016 for FSP Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Frank Sehested Pedersen,FSP Holding ApS,Plus Revision ApS,,,"Tommerup, den 21-11-2016",2014-07-01,2015-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-06-30,2015-07-01,2016-11-21,Odense,,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23225214,indberetninger-20180424,2.5124277999999998,25766504.0,,2018-03-29T02:18:17.215Z,2016-11-30T15:03:31.928Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BH-87-ZS,2016-11-30T15:03:32.084Z,,,,,,,,,,,,,,,,,,,,,Frank Sehested Pedersen
25766504,2015-07-01,2016-06-30,ID_3,,http://regnskaber.virk.dk/40566752/ZG9rdW1lbnRsYWdlcjovLzAzLzZiL2U5LzIyLzk3L2ZkMWMtNGI0Ny1iNmI1LTA5MGQxNTdjYjVmMg.pdf,http://regnskaber.virk.dk/40566752/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzhjL2U3LzYyL2QxODItNDBiMi1hNTU5LWQ4NWNhNTQ3MGQ0Mg.xml,"5250, Odense SV",EgÃ¸gÃ¥rdvej 18,Til kapitalejerne i FSP Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2015 - 30-06-2016.",2016-11-21,2016-11-21,,25766504.0,20452897.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2015 - 30-06-2016 for FSP Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Frank Sehested Pedersen,FSP Holding ApS,Plus Revision ApS,,,"Tommerup, den 21-11-2016",2014-07-01,2015-06-30,429047.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-06-30,2015-07-01,2016-11-21,Odense,,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23225214,indberetninger-20180424,2.5124277999999998,25766504.0,,2018-03-29T02:18:17.215Z,2016-11-30T15:03:31.928Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BH-87-ZS,2016-11-30T15:03:32.084Z,,,,,,,,,,,,,,,,,,,,,
25766504,2015-07-01,2016-06-30,ID_5,,http://regnskaber.virk.dk/40566752/ZG9rdW1lbnRsYWdlcjovLzAzLzZiL2U5LzIyLzk3L2ZkMWMtNGI0Ny1iNmI1LTA5MGQxNTdjYjVmMg.pdf,http://regnskaber.virk.dk/40566752/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzhjL2U3LzYyL2QxODItNDBiMi1hNTU5LWQ4NWNhNTQ3MGQ0Mg.xml,"5250, Odense SV",EgÃ¸gÃ¥rdvej 18,Til kapitalejerne i FSP Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2015 - 30-06-2016.",2016-11-21,2016-11-21,,25766504.0,20452897.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2015 - 30-06-2016 for FSP Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Frank Sehested Pedersen,FSP Holding ApS,Plus Revision ApS,,,"Tommerup, den 21-11-2016",2014-07-01,2015-06-30,16459.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-06-30,2015-07-01,2016-11-21,Odense,,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23225214,indberetninger-20180424,2.5124277999999998,25766504.0,,2018-03-29T02:18:17.215Z,2016-11-30T15:03:31.928Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BH-87-ZS,2016-11-30T15:03:32.084Z,,,,,,,,,,,,,,,,,,,,,
25766504,2015-07-01,2016-06-30,ID_9,,http://regnskaber.virk.dk/40566752/ZG9rdW1lbnRsYWdlcjovLzAzLzZiL2U5LzIyLzk3L2ZkMWMtNGI0Ny1iNmI1LTA5MGQxNTdjYjVmMg.pdf,http://regnskaber.virk.dk/40566752/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzhjL2U3LzYyL2QxODItNDBiMi1hNTU5LWQ4NWNhNTQ3MGQ0Mg.xml,"5250, Odense SV",EgÃ¸gÃ¥rdvej 18,Til kapitalejerne i FSP Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2015 - 30-06-2016.",2016-11-21,2016-11-21,,25766504.0,20452897.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2015 - 30-06-2016 for FSP Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Frank Sehested Pedersen,FSP Holding ApS,Plus Revision ApS,,,"Tommerup, den 21-11-2016",2014-07-01,2015-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-06-30,2015-07-01,2016-11-21,Odense,,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23225214,indberetninger-20180424,2.5124277999999998,25766504.0,,2018-03-29T02:18:17.215Z,2016-11-30T15:03:31.928Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BH-87-ZS,2016-11-30T15:03:32.084Z,,,,,,,,,,,,,,,,,,,,,
25766504,2016-06-30,2016-06-30,ID_7,,http://regnskaber.virk.dk/40566752/ZG9rdW1lbnRsYWdlcjovLzAzLzZiL2U5LzIyLzk3L2ZkMWMtNGI0Ny1iNmI1LTA5MGQxNTdjYjVmMg.pdf,http://regnskaber.virk.dk/40566752/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzhjL2U3LzYyL2QxODItNDBiMi1hNTU5LWQ4NWNhNTQ3MGQ0Mg.xml,"5250, Odense SV",EgÃ¸gÃ¥rdvej 18,Til kapitalejerne i FSP Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2015 - 30-06-2016.",2016-11-21,2016-11-21,,25766504.0,20452897.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2015 - 30-06-2016 for FSP Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Frank Sehested Pedersen,FSP Holding ApS,Plus Revision ApS,,,"Tommerup, den 21-11-2016",2014-07-01,2015-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-06-30,2015-07-01,2016-11-21,Odense,,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23225214,indberetninger-20180424,2.5124277999999998,25766504.0,,2018-03-29T02:18:17.215Z,2016-11-30T15:03:31.928Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BH-87-ZS,2016-11-30T15:03:32.084Z,754489.0,5020.0,125000.0,171456.0,14700.0,158330.0,754489.0,596159.0,583033.0,583033.0,583033.0,0.0,0.0,49789.0,-16459.0,596159.0,0.0,596159.0,166436.0,151736.0,
