entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherFinanceExpenses,OtherFinanceIncome,OtherFinanceIncomeFromGroupEnterprises,ProfitLossFromOrdinaryActivitiesBeforeTax,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,NameAndSurnameOfMemberOfExecutiveBoard
25766504,2015-07-01,2016-06-30,ID_10,,http://regnskaber.virk.dk/40566752/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzg5L2E2LzFkLzA0MWEtNDBiYi04OWIxLTBiMmYzMTI2MDU5Nw.pdf,http://regnskaber.virk.dk/40566752/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzA3LzdhLzgxLzkwMzQtNDY4MC04NmQzLWU1MzA3ZjEwZmYxYQ.xml,true,"5250, Odense SV",EgÃ¸gÃ¥rdvej 18,Til kapitalejerne i FSP Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2016 - 30-06-2017.",2017-11-29,2017-11-29,2017-11-29,20452897.0,25766504.0,20452897.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2016 - 30-06-2017 for FSP Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Ole Andersen,Frank Sehested Pedersen,Plus Revision ApS,FSP Holding ApS,Plus Revision ApS,Tommerup,2015-07-01,2016-06-30,16459.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-06-30,2016-07-01,false,2017-11-29,Odense,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:24763027,indberetninger-20180424,2.5097342,25766504.0,,2018-03-27T22:19:09.953Z,2017-11-30T14:02:09.023Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BJ-26-JU,2017-11-30T14:02:09.181Z,,,,,,,,,,,,,,,,,,,,,,,,
25766504,2015-07-01,2016-06-30,ID_6,,http://regnskaber.virk.dk/40566752/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzg5L2E2LzFkLzA0MWEtNDBiYi04OWIxLTBiMmYzMTI2MDU5Nw.pdf,http://regnskaber.virk.dk/40566752/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzA3LzdhLzgxLzkwMzQtNDY4MC04NmQzLWU1MzA3ZjEwZmYxYQ.xml,true,"5250, Odense SV",EgÃ¸gÃ¥rdvej 18,Til kapitalejerne i FSP Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2016 - 30-06-2017.",2017-11-29,2017-11-29,2017-11-29,20452897.0,25766504.0,20452897.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2016 - 30-06-2017 for FSP Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Ole Andersen,Frank Sehested Pedersen,Plus Revision ApS,FSP Holding ApS,Plus Revision ApS,Tommerup,2015-07-01,2016-06-30,-445506.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-06-30,2016-07-01,false,2017-11-29,Odense,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:24763027,indberetninger-20180424,2.5097342,25766504.0,,2018-03-27T22:19:09.953Z,2017-11-30T14:02:09.023Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BJ-26-JU,2017-11-30T14:02:09.181Z,-429047.0,22203.0,44.0,0.0,-451206.0,-5700.0,,,,,,,,,,,,,,,,,,
25766504,2015-07-01,2016-06-30,ID_8,,http://regnskaber.virk.dk/40566752/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzg5L2E2LzFkLzA0MWEtNDBiYi04OWIxLTBiMmYzMTI2MDU5Nw.pdf,http://regnskaber.virk.dk/40566752/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzA3LzdhLzgxLzkwMzQtNDY4MC04NmQzLWU1MzA3ZjEwZmYxYQ.xml,true,"5250, Odense SV",EgÃ¸gÃ¥rdvej 18,Til kapitalejerne i FSP Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2016 - 30-06-2017.",2017-11-29,2017-11-29,2017-11-29,20452897.0,25766504.0,20452897.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2016 - 30-06-2017 for FSP Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Ole Andersen,Frank Sehested Pedersen,Plus Revision ApS,FSP Holding ApS,Plus Revision ApS,Tommerup,2015-07-01,2016-06-30,429047.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-06-30,2016-07-01,false,2017-11-29,Odense,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:24763027,indberetninger-20180424,2.5097342,25766504.0,,2018-03-27T22:19:09.953Z,2017-11-30T14:02:09.023Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BJ-26-JU,2017-11-30T14:02:09.181Z,,,,,,,,,,,,,,,,,,,,,,,,
25766504,2016-06-30,2016-06-30,ID_5,,http://regnskaber.virk.dk/40566752/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzg5L2E2LzFkLzA0MWEtNDBiYi04OWIxLTBiMmYzMTI2MDU5Nw.pdf,http://regnskaber.virk.dk/40566752/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzA3LzdhLzgxLzkwMzQtNDY4MC04NmQzLWU1MzA3ZjEwZmYxYQ.xml,true,"5250, Odense SV",EgÃ¸gÃ¥rdvej 18,Til kapitalejerne i FSP Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2016 - 30-06-2017.",2017-11-29,2017-11-29,2017-11-29,20452897.0,25766504.0,20452897.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2016 - 30-06-2017 for FSP Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Ole Andersen,Frank Sehested Pedersen,Plus Revision ApS,FSP Holding ApS,Plus Revision ApS,Tommerup,2015-07-01,2016-06-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-06-30,2016-07-01,false,2017-11-29,Odense,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:24763027,indberetninger-20180424,2.5097342,25766504.0,,2018-03-27T22:19:09.953Z,2017-11-30T14:02:09.023Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BJ-26-JU,2017-11-30T14:02:09.181Z,,,,,,,754489.0,5020.0,125000.0,171456.0,14700.0,158330.0,754489.0,596159.0,583033.0,583033.0,583033.0,49789.0,-16459.0,596159.0,596159.0,166436.0,151736.0,
25766504,2016-07-01,2017-06-30,ID_0,,http://regnskaber.virk.dk/40566752/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzg5L2E2LzFkLzA0MWEtNDBiYi04OWIxLTBiMmYzMTI2MDU5Nw.pdf,http://regnskaber.virk.dk/40566752/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzA3LzdhLzgxLzkwMzQtNDY4MC04NmQzLWU1MzA3ZjEwZmYxYQ.xml,true,"5250, Odense SV",EgÃ¸gÃ¥rdvej 18,Til kapitalejerne i FSP Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2016 - 30-06-2017.",2017-11-29,2017-11-29,2017-11-29,20452897.0,25766504.0,20452897.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2016 - 30-06-2017 for FSP Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Ole Andersen,Frank Sehested Pedersen,Plus Revision ApS,FSP Holding ApS,Plus Revision ApS,Tommerup,2015-07-01,2016-06-30,-202323.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-06-30,2016-07-01,false,2017-11-29,Odense,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:24763027,indberetninger-20180424,2.5097342,25766504.0,,2018-03-27T22:19:09.953Z,2017-11-30T14:02:09.023Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BJ-26-JU,2017-11-30T14:02:09.181Z,-199545.0,11923.0,0.0,8345.0,-203123.0,-800.0,,,,,,,,,,,,,,,,,,
25766504,2016-07-01,2017-06-30,ID_1,,http://regnskaber.virk.dk/40566752/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzg5L2E2LzFkLzA0MWEtNDBiYi04OWIxLTBiMmYzMTI2MDU5Nw.pdf,http://regnskaber.virk.dk/40566752/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzA3LzdhLzgxLzkwMzQtNDY4MC04NmQzLWU1MzA3ZjEwZmYxYQ.xml,true,"5250, Odense SV",EgÃ¸gÃ¥rdvej 18,Til kapitalejerne i FSP Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2016 - 30-06-2017.",2017-11-29,2017-11-29,2017-11-29,20452897.0,25766504.0,20452897.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2016 - 30-06-2017 for FSP Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Ole Andersen,Frank Sehested Pedersen,Plus Revision ApS,FSP Holding ApS,Plus Revision ApS,Tommerup,2015-07-01,2016-06-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-06-30,2016-07-01,false,2017-11-29,Odense,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:24763027,indberetninger-20180424,2.5097342,25766504.0,,2018-03-27T22:19:09.953Z,2017-11-30T14:02:09.023Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BJ-26-JU,2017-11-30T14:02:09.181Z,,,,,,,,,,,,,,,,,,,,,,,,
25766504,2016-07-01,2017-06-30,ID_2,,http://regnskaber.virk.dk/40566752/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzg5L2E2LzFkLzA0MWEtNDBiYi04OWIxLTBiMmYzMTI2MDU5Nw.pdf,http://regnskaber.virk.dk/40566752/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzA3LzdhLzgxLzkwMzQtNDY4MC04NmQzLWU1MzA3ZjEwZmYxYQ.xml,true,"5250, Odense SV",EgÃ¸gÃ¥rdvej 18,Til kapitalejerne i FSP Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2016 - 30-06-2017.",2017-11-29,2017-11-29,2017-11-29,20452897.0,25766504.0,20452897.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2016 - 30-06-2017 for FSP Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Ole Andersen,Frank Sehested Pedersen,Plus Revision ApS,FSP Holding ApS,Plus Revision ApS,Tommerup,2015-07-01,2016-06-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-06-30,2016-07-01,false,2017-11-29,Odense,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:24763027,indberetninger-20180424,2.5097342,25766504.0,,2018-03-27T22:19:09.953Z,2017-11-30T14:02:09.023Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BJ-26-JU,2017-11-30T14:02:09.181Z,,,,,,,,,,,,,,,,,,,,,,,,Frank Sehested Pedersen
25766504,2016-07-01,2017-06-30,ID_3,,http://regnskaber.virk.dk/40566752/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzg5L2E2LzFkLzA0MWEtNDBiYi04OWIxLTBiMmYzMTI2MDU5Nw.pdf,http://regnskaber.virk.dk/40566752/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzA3LzdhLzgxLzkwMzQtNDY4MC04NmQzLWU1MzA3ZjEwZmYxYQ.xml,true,"5250, Odense SV",EgÃ¸gÃ¥rdvej 18,Til kapitalejerne i FSP Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2016 - 30-06-2017.",2017-11-29,2017-11-29,2017-11-29,20452897.0,25766504.0,20452897.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2016 - 30-06-2017 for FSP Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Ole Andersen,Frank Sehested Pedersen,Plus Revision ApS,FSP Holding ApS,Plus Revision ApS,Tommerup,2015-07-01,2016-06-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-06-30,2016-07-01,false,2017-11-29,Odense,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:24763027,indberetninger-20180424,2.5097342,25766504.0,,2018-03-27T22:19:09.953Z,2017-11-30T14:02:09.023Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BJ-26-JU,2017-11-30T14:02:09.181Z,,,,,,,,,,,,,,,,,,,,,,,,
25766504,2016-07-01,2017-06-30,ID_7,,http://regnskaber.virk.dk/40566752/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzg5L2E2LzFkLzA0MWEtNDBiYi04OWIxLTBiMmYzMTI2MDU5Nw.pdf,http://regnskaber.virk.dk/40566752/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzA3LzdhLzgxLzkwMzQtNDY4MC04NmQzLWU1MzA3ZjEwZmYxYQ.xml,true,"5250, Odense SV",EgÃ¸gÃ¥rdvej 18,Til kapitalejerne i FSP Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2016 - 30-06-2017.",2017-11-29,2017-11-29,2017-11-29,20452897.0,25766504.0,20452897.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2016 - 30-06-2017 for FSP Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Ole Andersen,Frank Sehested Pedersen,Plus Revision ApS,FSP Holding ApS,Plus Revision ApS,Tommerup,2015-07-01,2016-06-30,199545.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-06-30,2016-07-01,false,2017-11-29,Odense,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:24763027,indberetninger-20180424,2.5097342,25766504.0,,2018-03-27T22:19:09.953Z,2017-11-30T14:02:09.023Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BJ-26-JU,2017-11-30T14:02:09.181Z,,,,,,,,,,,,,,,,,,,,,,,,
25766504,2016-07-01,2017-06-30,ID_9,,http://regnskaber.virk.dk/40566752/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzg5L2E2LzFkLzA0MWEtNDBiYi04OWIxLTBiMmYzMTI2MDU5Nw.pdf,http://regnskaber.virk.dk/40566752/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzA3LzdhLzgxLzkwMzQtNDY4MC04NmQzLWU1MzA3ZjEwZmYxYQ.xml,true,"5250, Odense SV",EgÃ¸gÃ¥rdvej 18,Til kapitalejerne i FSP Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2016 - 30-06-2017.",2017-11-29,2017-11-29,2017-11-29,20452897.0,25766504.0,20452897.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2016 - 30-06-2017 for FSP Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Ole Andersen,Frank Sehested Pedersen,Plus Revision ApS,FSP Holding ApS,Plus Revision ApS,Tommerup,2015-07-01,2016-06-30,2778.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-06-30,2016-07-01,false,2017-11-29,Odense,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:24763027,indberetninger-20180424,2.5097342,25766504.0,,2018-03-27T22:19:09.953Z,2017-11-30T14:02:09.023Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BJ-26-JU,2017-11-30T14:02:09.181Z,,,,,,,,,,,,,,,,,,,,,,,,
