entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfContingentLiabilities,DisclosureOfMortgagesAndCollaterals,EmailOfReportingEntity,ExternalExpenses,ExtraordinaryProfitLossBeforeTax,GrossResult,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,ProposedDividend,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermTaxPayables,NameOfAuditFirm
27524133,2013-01-01,2013-12-31,c3,http://regnskaber.virk.dk/33142572/Y3ZyLmRrOi8vcGRmcy8yNzUyNDEzMztBcFMzNzYwNDI7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/33142572/Y3ZyLmRrOi8veGJybHMvWC05RDZGQUJERS0yMDE1MDIwM18xMDA2MjZfODMx.xml,Danmark,DK,Risskov,8240.0,3.0,Brunbjergvej,Aarhus C,8100.0,2-6,Sct. Clemens Torv,HÃ¸rning,8362.0,21.0,MÃ¸llekÃ¦ret,8240 Risskov,Brunbjergvej 3,Til den daglige ledelse i Lhauser Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-01-27,2015-02-03,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",lykke345@gmail.com,37057.0,404300.0,-37057.0,31574994.0,27524133.0,1014531323.0,443811.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tore Christensen,Lars-Erik HaÃ¼ser,Lars-Erik HaÃ¼ser,Nordea Bank Danmark A/S,LHAUSER HOLDING ApS,"Pernille Jensen, Risskov Revision",2454.0,HÃ¸rning,2013-01-01,2013-12-31,302625.0,404300.0,-37057.0,2014-12-31,2014-01-01,2015-01-27,Risskov,101675.0,30821834.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:17664953,indberetninger-20180424,2.5097403999999996,27524133.0,,2018-03-30T10:10:24.847Z,2015-02-03T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-136.373,2015-02-03T23:00:00.000Z,,,,,,,,,,,,,,,,
27524133,2013-01-01,2013-12-31,c5,http://regnskaber.virk.dk/33142572/Y3ZyLmRrOi8vcGRmcy8yNzUyNDEzMztBcFMzNzYwNDI7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/33142572/Y3ZyLmRrOi8veGJybHMvWC05RDZGQUJERS0yMDE1MDIwM18xMDA2MjZfODMx.xml,Danmark,DK,Risskov,8240.0,3.0,Brunbjergvej,Aarhus C,8100.0,2-6,Sct. Clemens Torv,HÃ¸rning,8362.0,21.0,MÃ¸llekÃ¦ret,8240 Risskov,Brunbjergvej 3,Til den daglige ledelse i Lhauser Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-01-27,2015-02-03,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",lykke345@gmail.com,,,,31574994.0,27524133.0,1014531323.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tore Christensen,Lars-Erik HaÃ¼ser,Lars-Erik HaÃ¼ser,Nordea Bank Danmark A/S,LHAUSER HOLDING ApS,"Pernille Jensen, Risskov Revision",,HÃ¸rning,2013-01-01,2013-12-31,250000.0,,,2014-12-31,2014-01-01,2015-01-27,Risskov,,30821834.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:17664953,indberetninger-20180424,2.5097403999999996,27524133.0,,2018-03-30T10:10:24.847Z,2015-02-03T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-136.373,2015-02-03T23:00:00.000Z,,,,,,,,,,,,,,,,
27524133,2013-01-01,2013-12-31,c7,http://regnskaber.virk.dk/33142572/Y3ZyLmRrOi8vcGRmcy8yNzUyNDEzMztBcFMzNzYwNDI7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/33142572/Y3ZyLmRrOi8veGJybHMvWC05RDZGQUJERS0yMDE1MDIwM18xMDA2MjZfODMx.xml,Danmark,DK,Risskov,8240.0,3.0,Brunbjergvej,Aarhus C,8100.0,2-6,Sct. Clemens Torv,HÃ¸rning,8362.0,21.0,MÃ¸llekÃ¦ret,8240 Risskov,Brunbjergvej 3,Til den daglige ledelse i Lhauser Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-01-27,2015-02-03,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",lykke345@gmail.com,,,,31574994.0,27524133.0,1014531323.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tore Christensen,Lars-Erik HaÃ¼ser,Lars-Erik HaÃ¼ser,Nordea Bank Danmark A/S,LHAUSER HOLDING ApS,"Pernille Jensen, Risskov Revision",,HÃ¸rning,2013-01-01,2013-12-31,52625.0,,,2014-12-31,2014-01-01,2015-01-27,Risskov,,30821834.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:17664953,indberetninger-20180424,2.5097403999999996,27524133.0,,2018-03-30T10:10:24.847Z,2015-02-03T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-136.373,2015-02-03T23:00:00.000Z,,,,,,,,,,,,,,,,
27524133,2013-12-31,2013-12-31,c9,http://regnskaber.virk.dk/33142572/Y3ZyLmRrOi8vcGRmcy8yNzUyNDEzMztBcFMzNzYwNDI7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/33142572/Y3ZyLmRrOi8veGJybHMvWC05RDZGQUJERS0yMDE1MDIwM18xMDA2MjZfODMx.xml,Danmark,DK,Risskov,8240.0,3.0,Brunbjergvej,Aarhus C,8100.0,2-6,Sct. Clemens Torv,HÃ¸rning,8362.0,21.0,MÃ¸llekÃ¦ret,8240 Risskov,Brunbjergvej 3,Til den daglige ledelse i Lhauser Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-01-27,2015-02-03,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",lykke345@gmail.com,,,,31574994.0,27524133.0,1014531323.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tore Christensen,Lars-Erik HaÃ¼ser,Lars-Erik HaÃ¼ser,Nordea Bank Danmark A/S,LHAUSER HOLDING ApS,"Pernille Jensen, Risskov Revision",,HÃ¸rning,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,2015-01-27,Risskov,,30821834.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:17664953,indberetninger-20180424,2.5097403999999996,27524133.0,,2018-03-30T10:10:24.847Z,2015-02-03T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-136.373,2015-02-03T23:00:00.000Z,6766143.0,14319.0,500000.0,14319.0,6417120.0,6766143.0,349023.0,6751824.0,6751824.0,6751824.0,30711.0,250000.0,5917120.0,349023.0,68312.0,
27524133,2014-01-01,2014-12-31,c0,http://regnskaber.virk.dk/33142572/Y3ZyLmRrOi8vcGRmcy8yNzUyNDEzMztBcFMzNzYwNDI7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/33142572/Y3ZyLmRrOi8veGJybHMvWC05RDZGQUJERS0yMDE1MDIwM18xMDA2MjZfODMx.xml,Danmark,DK,Risskov,8240.0,3.0,Brunbjergvej,Aarhus C,8100.0,2-6,Sct. Clemens Torv,HÃ¸rning,8362.0,21.0,MÃ¸llekÃ¦ret,8240 Risskov,Brunbjergvej 3,Til den daglige ledelse i Lhauser Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-01-27,2015-02-03,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",lykke345@gmail.com,36306.0,606409.0,-36306.0,31574994.0,27524133.0,1014531323.0,651954.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tore Christensen,Lars-Erik HaÃ¼ser,Lars-Erik HaÃ¼ser,Nordea Bank Danmark A/S,LHAUSER HOLDING ApS,"Pernille Jensen, Risskov Revision",9239.0,HÃ¸rning,2013-01-01,2013-12-31,457179.0,606409.0,-36306.0,2014-12-31,2014-01-01,2015-01-27,Risskov,149230.0,30821834.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:17664953,indberetninger-20180424,2.5097403999999996,27524133.0,,2018-03-30T10:10:24.847Z,2015-02-03T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-136.373,2015-02-03T23:00:00.000Z,,,,,,,,,,,,,,,,
27524133,2014-01-01,2014-12-31,c1,http://regnskaber.virk.dk/33142572/Y3ZyLmRrOi8vcGRmcy8yNzUyNDEzMztBcFMzNzYwNDI7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/33142572/Y3ZyLmRrOi8veGJybHMvWC05RDZGQUJERS0yMDE1MDIwM18xMDA2MjZfODMx.xml,Danmark,DK,Risskov,8240.0,3.0,Brunbjergvej,Aarhus C,8100.0,2-6,Sct. Clemens Torv,HÃ¸rning,8362.0,21.0,MÃ¸llekÃ¦ret,8240 Risskov,Brunbjergvej 3,Til den daglige ledelse i Lhauser Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-01-27,2015-02-03,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",lykke345@gmail.com,,,,31574994.0,27524133.0,1014531323.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tore Christensen,Lars-Erik HaÃ¼ser,Lars-Erik HaÃ¼ser,Nordea Bank Danmark A/S,LHAUSER HOLDING ApS,"Pernille Jensen, Risskov Revision",,HÃ¸rning,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,2015-01-27,Risskov,,30821834.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:17664953,indberetninger-20180424,2.5097403999999996,27524133.0,,2018-03-30T10:10:24.847Z,2015-02-03T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-136.373,2015-02-03T23:00:00.000Z,,,,,,,,,,,,,,,,RISSKOV REVISION STATSAUTORISERET REVISIONSAKTIESELSKAB
27524133,2014-01-01,2014-12-31,c2,http://regnskaber.virk.dk/33142572/Y3ZyLmRrOi8vcGRmcy8yNzUyNDEzMztBcFMzNzYwNDI7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/33142572/Y3ZyLmRrOi8veGJybHMvWC05RDZGQUJERS0yMDE1MDIwM18xMDA2MjZfODMx.xml,Danmark,DK,Risskov,8240.0,3.0,Brunbjergvej,Aarhus C,8100.0,2-6,Sct. Clemens Torv,HÃ¸rning,8362.0,21.0,MÃ¸llekÃ¦ret,8240 Risskov,Brunbjergvej 3,Til den daglige ledelse i Lhauser Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-01-27,2015-02-03,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",lykke345@gmail.com,,,,31574994.0,27524133.0,1014531323.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tore Christensen,Lars-Erik HaÃ¼ser,Lars-Erik HaÃ¼ser,Nordea Bank Danmark A/S,LHAUSER HOLDING ApS,"Pernille Jensen, Risskov Revision",,HÃ¸rning,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,2015-01-27,Risskov,,30821834.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:17664953,indberetninger-20180424,2.5097403999999996,27524133.0,,2018-03-30T10:10:24.847Z,2015-02-03T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-136.373,2015-02-03T23:00:00.000Z,,,,,,,,,,,,,,,,
27524133,2014-01-01,2014-12-31,c4,http://regnskaber.virk.dk/33142572/Y3ZyLmRrOi8vcGRmcy8yNzUyNDEzMztBcFMzNzYwNDI7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/33142572/Y3ZyLmRrOi8veGJybHMvWC05RDZGQUJERS0yMDE1MDIwM18xMDA2MjZfODMx.xml,Danmark,DK,Risskov,8240.0,3.0,Brunbjergvej,Aarhus C,8100.0,2-6,Sct. Clemens Torv,HÃ¸rning,8362.0,21.0,MÃ¸llekÃ¦ret,8240 Risskov,Brunbjergvej 3,Til den daglige ledelse i Lhauser Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-01-27,2015-02-03,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",lykke345@gmail.com,,,,31574994.0,27524133.0,1014531323.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tore Christensen,Lars-Erik HaÃ¼ser,Lars-Erik HaÃ¼ser,Nordea Bank Danmark A/S,LHAUSER HOLDING ApS,"Pernille Jensen, Risskov Revision",,HÃ¸rning,2013-01-01,2013-12-31,300000.0,,,2014-12-31,2014-01-01,2015-01-27,Risskov,,30821834.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:17664953,indberetninger-20180424,2.5097403999999996,27524133.0,,2018-03-30T10:10:24.847Z,2015-02-03T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-136.373,2015-02-03T23:00:00.000Z,,,,,,,,,,,,,,,,
27524133,2014-01-01,2014-12-31,c6,http://regnskaber.virk.dk/33142572/Y3ZyLmRrOi8vcGRmcy8yNzUyNDEzMztBcFMzNzYwNDI7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/33142572/Y3ZyLmRrOi8veGJybHMvWC05RDZGQUJERS0yMDE1MDIwM18xMDA2MjZfODMx.xml,Danmark,DK,Risskov,8240.0,3.0,Brunbjergvej,Aarhus C,8100.0,2-6,Sct. Clemens Torv,HÃ¸rning,8362.0,21.0,MÃ¸llekÃ¦ret,8240 Risskov,Brunbjergvej 3,Til den daglige ledelse i Lhauser Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-01-27,2015-02-03,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",lykke345@gmail.com,,,,31574994.0,27524133.0,1014531323.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tore Christensen,Lars-Erik HaÃ¼ser,Lars-Erik HaÃ¼ser,Nordea Bank Danmark A/S,LHAUSER HOLDING ApS,"Pernille Jensen, Risskov Revision",,HÃ¸rning,2013-01-01,2013-12-31,157179.0,,,2014-12-31,2014-01-01,2015-01-27,Risskov,,30821834.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:17664953,indberetninger-20180424,2.5097403999999996,27524133.0,,2018-03-30T10:10:24.847Z,2015-02-03T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-136.373,2015-02-03T23:00:00.000Z,,,,,,,,,,,,,,,,
27524133,2014-12-31,2014-12-31,c8,http://regnskaber.virk.dk/33142572/Y3ZyLmRrOi8vcGRmcy8yNzUyNDEzMztBcFMzNzYwNDI7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/33142572/Y3ZyLmRrOi8veGJybHMvWC05RDZGQUJERS0yMDE1MDIwM18xMDA2MjZfODMx.xml,Danmark,DK,Risskov,8240.0,3.0,Brunbjergvej,Aarhus C,8100.0,2-6,Sct. Clemens Torv,HÃ¸rning,8362.0,21.0,MÃ¸llekÃ¦ret,8240 Risskov,Brunbjergvej 3,Til den daglige ledelse i Lhauser Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-01-27,2015-02-03,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",lykke345@gmail.com,,,,31574994.0,27524133.0,1014531323.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tore Christensen,Lars-Erik HaÃ¼ser,Lars-Erik HaÃ¼ser,Nordea Bank Danmark A/S,LHAUSER HOLDING ApS,"Pernille Jensen, Risskov Revision",,HÃ¸rning,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,2015-01-27,Risskov,,30821834.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:17664953,indberetninger-20180424,2.5097403999999996,27524133.0,,2018-03-30T10:10:24.847Z,2015-02-03T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-136.373,2015-02-03T23:00:00.000Z,6991033.0,437956.0,500000.0,437956.0,6574299.0,6991033.0,416734.0,6553077.0,6553077.0,6553077.0,10000.0,300000.0,6074299.0,416734.0,106734.0,
