entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,EmailOfReportingEntity,ExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TelephoneNumberOfReportingEntity,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivablesFromGroupEnterprises,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance
34217599,2016-05-01,2017-04-30,c174,,http://regnskaber.virk.dk/99571243/ZG9rdW1lbnRsYWdlcjovLzAzLzVhLzE2L2I0LzAzLzk2ZjktNDM0Ni04NjRhLWZkOGQ3YWI5YTMzNg.pdf,http://regnskaber.virk.dk/99571243/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzhiLzdhLzRjLzkyY2MtNDA3NC05OTA5LTg2N2U0YTM3N2MyNw.xml,true,Silkeborg,8600.0,34.0,Papirfabrikken,Herning,7400.0,22.0,Dalgasgade,7430 Ikast,Haslevej 17,DK-8600 Silkeborg,Papirfabrikken 34,Til kapitalejeren i Mikael Thomsen 2012 Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,-900.0,2018-10-02,2012-01-26,2018-10-02,Statsautoriseret revisor,mit@globaltags.dk,4125.0,20222670.0,34217599.0,20222670.0,mne19678,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for Mikael Thomsen 2012 Holding ApS.,86700.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Kloborg,Mikael Thomsen,Mikael Thomsen,Sydbank,Mikael Thomsen 2012 Holding ApS,BDO Statsautoriseret revisionsaktieselskab,0.0,Ikast,2016-05-01,2017-04-30,83475.0,82575.0,82575.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast,2018-04-30,2017-05-01,true,2018-10-02,Silkeborg,-900.0,+45 26 30 84 37,urn:ofk:oid:26178435,indberetninger-20180424,2.5095882,34217599.0,AWZDcVOu5OzuYdPkE-X7,2018-10-05T08:57:25.087Z,2018-10-05T08:56:28.472Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-97-GK,2018-10-05T08:56:28.932Z,,,,,,,,,,,,,,,,,,,,
34217599,2016-05-01,2017-04-30,c195,,http://regnskaber.virk.dk/99571243/ZG9rdW1lbnRsYWdlcjovLzAzLzVhLzE2L2I0LzAzLzk2ZjktNDM0Ni04NjRhLWZkOGQ3YWI5YTMzNg.pdf,http://regnskaber.virk.dk/99571243/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzhiLzdhLzRjLzkyY2MtNDA3NC05OTA5LTg2N2U0YTM3N2MyNw.xml,true,Silkeborg,8600.0,34.0,Papirfabrikken,Herning,7400.0,22.0,Dalgasgade,7430 Ikast,Haslevej 17,DK-8600 Silkeborg,Papirfabrikken 34,Til kapitalejeren i Mikael Thomsen 2012 Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-10-02,2012-01-26,2018-10-02,Statsautoriseret revisor,mit@globaltags.dk,,20222670.0,34217599.0,20222670.0,mne19678,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for Mikael Thomsen 2012 Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Kloborg,Mikael Thomsen,Mikael Thomsen,Sydbank,Mikael Thomsen 2012 Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,Ikast,2016-05-01,2017-04-30,83475.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast,2018-04-30,2017-05-01,true,2018-10-02,Silkeborg,,+45 26 30 84 37,urn:ofk:oid:26178435,indberetninger-20180424,2.5095882,34217599.0,AWZDcVOu5OzuYdPkE-X7,2018-10-05T08:57:25.087Z,2018-10-05T08:56:28.472Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-97-GK,2018-10-05T08:56:28.932Z,,,,,,,,,,,,,,,,,,,,
34217599,2017-04-30,2017-04-30,c172,,http://regnskaber.virk.dk/99571243/ZG9rdW1lbnRsYWdlcjovLzAzLzVhLzE2L2I0LzAzLzk2ZjktNDM0Ni04NjRhLWZkOGQ3YWI5YTMzNg.pdf,http://regnskaber.virk.dk/99571243/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzhiLzdhLzRjLzkyY2MtNDA3NC05OTA5LTg2N2U0YTM3N2MyNw.xml,true,Silkeborg,8600.0,34.0,Papirfabrikken,Herning,7400.0,22.0,Dalgasgade,7430 Ikast,Haslevej 17,DK-8600 Silkeborg,Papirfabrikken 34,Til kapitalejeren i Mikael Thomsen 2012 Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-10-02,2012-01-26,2018-10-02,Statsautoriseret revisor,mit@globaltags.dk,,20222670.0,34217599.0,20222670.0,mne19678,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for Mikael Thomsen 2012 Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Kloborg,Mikael Thomsen,Mikael Thomsen,Sydbank,Mikael Thomsen 2012 Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,Ikast,2016-05-01,2017-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast,2018-04-30,2017-05-01,true,2018-10-02,Silkeborg,,+45 26 30 84 37,urn:ofk:oid:26178435,indberetninger-20180424,2.5095882,34217599.0,AWZDcVOu5OzuYdPkE-X7,2018-10-05T08:57:25.087Z,2018-10-05T08:56:28.472Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-97-GK,2018-10-05T08:56:28.932Z,423136.0,2712.0,80000.0,900.0,321972.0,423136.0,101164.0,376250.0,376250.0,376250.0,58000.0,241972.0,101164.0,44174.0,0.0,43164.0,43274.0,,,
34217599,2017-05-01,2017-05-01,c226,,http://regnskaber.virk.dk/99571243/ZG9rdW1lbnRsYWdlcjovLzAzLzVhLzE2L2I0LzAzLzk2ZjktNDM0Ni04NjRhLWZkOGQ3YWI5YTMzNg.pdf,http://regnskaber.virk.dk/99571243/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzhiLzdhLzRjLzkyY2MtNDA3NC05OTA5LTg2N2U0YTM3N2MyNw.xml,true,Silkeborg,8600.0,34.0,Papirfabrikken,Herning,7400.0,22.0,Dalgasgade,7430 Ikast,Haslevej 17,DK-8600 Silkeborg,Papirfabrikken 34,Til kapitalejeren i Mikael Thomsen 2012 Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-10-02,2012-01-26,2018-10-02,Statsautoriseret revisor,mit@globaltags.dk,,20222670.0,34217599.0,20222670.0,mne19678,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for Mikael Thomsen 2012 Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Kloborg,Mikael Thomsen,Mikael Thomsen,Sydbank,Mikael Thomsen 2012 Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,Ikast,2016-05-01,2017-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast,2018-04-30,2017-05-01,true,2018-10-02,Silkeborg,,+45 26 30 84 37,urn:ofk:oid:26178435,indberetninger-20180424,2.5095882,34217599.0,AWZDcVOu5OzuYdPkE-X7,2018-10-05T08:57:25.087Z,2018-10-05T08:56:28.472Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-97-GK,2018-10-05T08:56:28.932Z,,,,,80000.0,,,,,,,,,,,,,,,
34217599,2017-05-01,2017-05-01,c253,,http://regnskaber.virk.dk/99571243/ZG9rdW1lbnRsYWdlcjovLzAzLzVhLzE2L2I0LzAzLzk2ZjktNDM0Ni04NjRhLWZkOGQ3YWI5YTMzNg.pdf,http://regnskaber.virk.dk/99571243/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzhiLzdhLzRjLzkyY2MtNDA3NC05OTA5LTg2N2U0YTM3N2MyNw.xml,true,Silkeborg,8600.0,34.0,Papirfabrikken,Herning,7400.0,22.0,Dalgasgade,7430 Ikast,Haslevej 17,DK-8600 Silkeborg,Papirfabrikken 34,Til kapitalejeren i Mikael Thomsen 2012 Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-10-02,2012-01-26,2018-10-02,Statsautoriseret revisor,mit@globaltags.dk,,20222670.0,34217599.0,20222670.0,mne19678,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for Mikael Thomsen 2012 Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Kloborg,Mikael Thomsen,Mikael Thomsen,Sydbank,Mikael Thomsen 2012 Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,Ikast,2016-05-01,2017-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast,2018-04-30,2017-05-01,true,2018-10-02,Silkeborg,,+45 26 30 84 37,urn:ofk:oid:26178435,indberetninger-20180424,2.5095882,34217599.0,AWZDcVOu5OzuYdPkE-X7,2018-10-05T08:57:25.087Z,2018-10-05T08:56:28.472Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-97-GK,2018-10-05T08:56:28.932Z,,,,,241972.0,,,,,,,,,,,,,,,
34217599,2017-05-01,2017-05-01,c564,,http://regnskaber.virk.dk/99571243/ZG9rdW1lbnRsYWdlcjovLzAzLzVhLzE2L2I0LzAzLzk2ZjktNDM0Ni04NjRhLWZkOGQ3YWI5YTMzNg.pdf,http://regnskaber.virk.dk/99571243/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzhiLzdhLzRjLzkyY2MtNDA3NC05OTA5LTg2N2U0YTM3N2MyNw.xml,true,Silkeborg,8600.0,34.0,Papirfabrikken,Herning,7400.0,22.0,Dalgasgade,7430 Ikast,Haslevej 17,DK-8600 Silkeborg,Papirfabrikken 34,Til kapitalejeren i Mikael Thomsen 2012 Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-10-02,2012-01-26,2018-10-02,Statsautoriseret revisor,mit@globaltags.dk,,20222670.0,34217599.0,20222670.0,mne19678,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for Mikael Thomsen 2012 Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Kloborg,Mikael Thomsen,Mikael Thomsen,Sydbank,Mikael Thomsen 2012 Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,Ikast,2016-05-01,2017-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast,2018-04-30,2017-05-01,true,2018-10-02,Silkeborg,,+45 26 30 84 37,urn:ofk:oid:26178435,indberetninger-20180424,2.5095882,34217599.0,AWZDcVOu5OzuYdPkE-X7,2018-10-05T08:57:25.087Z,2018-10-05T08:56:28.472Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-97-GK,2018-10-05T08:56:28.932Z,,,,,,,,,,,,,,,,,,376250.0,,
34217599,2017-05-01,2018-04-30,c173,,http://regnskaber.virk.dk/99571243/ZG9rdW1lbnRsYWdlcjovLzAzLzVhLzE2L2I0LzAzLzk2ZjktNDM0Ni04NjRhLWZkOGQ3YWI5YTMzNg.pdf,http://regnskaber.virk.dk/99571243/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzhiLzdhLzRjLzkyY2MtNDA3NC05OTA5LTg2N2U0YTM3N2MyNw.xml,true,Silkeborg,8600.0,34.0,Papirfabrikken,Herning,7400.0,22.0,Dalgasgade,7430 Ikast,Haslevej 17,DK-8600 Silkeborg,Papirfabrikken 34,Til kapitalejeren i Mikael Thomsen 2012 Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,-573.0,2018-10-02,2012-01-26,2018-10-02,Statsautoriseret revisor,mit@globaltags.dk,2530.0,20222670.0,34217599.0,20222670.0,mne19678,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for Mikael Thomsen 2012 Holding ApS.,105000.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Kloborg,Mikael Thomsen,Mikael Thomsen,Sydbank,Mikael Thomsen 2012 Holding ApS,BDO Statsautoriseret revisionsaktieselskab,103.0,Ikast,2016-05-01,2017-04-30,102940.0,102367.0,102470.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast,2018-04-30,2017-05-01,true,2018-10-02,Silkeborg,-573.0,+45 26 30 84 37,urn:ofk:oid:26178435,indberetninger-20180424,2.5095882,34217599.0,AWZDcVOu5OzuYdPkE-X7,2018-10-05T08:57:25.087Z,2018-10-05T08:56:28.472Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-97-GK,2018-10-05T08:56:28.932Z,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,Andre erklÃ¦ringer uden sikkerhed
34217599,2017-05-01,2018-04-30,c194,,http://regnskaber.virk.dk/99571243/ZG9rdW1lbnRsYWdlcjovLzAzLzVhLzE2L2I0LzAzLzk2ZjktNDM0Ni04NjRhLWZkOGQ3YWI5YTMzNg.pdf,http://regnskaber.virk.dk/99571243/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzhiLzdhLzRjLzkyY2MtNDA3NC05OTA5LTg2N2U0YTM3N2MyNw.xml,true,Silkeborg,8600.0,34.0,Papirfabrikken,Herning,7400.0,22.0,Dalgasgade,7430 Ikast,Haslevej 17,DK-8600 Silkeborg,Papirfabrikken 34,Til kapitalejeren i Mikael Thomsen 2012 Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-10-02,2012-01-26,2018-10-02,Statsautoriseret revisor,mit@globaltags.dk,,20222670.0,34217599.0,20222670.0,mne19678,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for Mikael Thomsen 2012 Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Kloborg,Mikael Thomsen,Mikael Thomsen,Sydbank,Mikael Thomsen 2012 Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,Ikast,2016-05-01,2017-04-30,102940.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast,2018-04-30,2017-05-01,true,2018-10-02,Silkeborg,,+45 26 30 84 37,urn:ofk:oid:26178435,indberetninger-20180424,2.5095882,34217599.0,AWZDcVOu5OzuYdPkE-X7,2018-10-05T08:57:25.087Z,2018-10-05T08:56:28.472Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-97-GK,2018-10-05T08:56:28.932Z,,,,,,,,,,,,,,,,,,,,
34217599,2017-05-01,2018-04-30,c254,,http://regnskaber.virk.dk/99571243/ZG9rdW1lbnRsYWdlcjovLzAzLzVhLzE2L2I0LzAzLzk2ZjktNDM0Ni04NjRhLWZkOGQ3YWI5YTMzNg.pdf,http://regnskaber.virk.dk/99571243/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzhiLzdhLzRjLzkyY2MtNDA3NC05OTA5LTg2N2U0YTM3N2MyNw.xml,true,Silkeborg,8600.0,34.0,Papirfabrikken,Herning,7400.0,22.0,Dalgasgade,7430 Ikast,Haslevej 17,DK-8600 Silkeborg,Papirfabrikken 34,Til kapitalejeren i Mikael Thomsen 2012 Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-10-02,2012-01-26,2018-10-02,Statsautoriseret revisor,mit@globaltags.dk,,20222670.0,34217599.0,20222670.0,mne19678,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for Mikael Thomsen 2012 Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Kloborg,Mikael Thomsen,Mikael Thomsen,Sydbank,Mikael Thomsen 2012 Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,Ikast,2016-05-01,2017-04-30,102940.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast,2018-04-30,2017-05-01,true,2018-10-02,Silkeborg,,+45 26 30 84 37,urn:ofk:oid:26178435,indberetninger-20180424,2.5095882,34217599.0,AWZDcVOu5OzuYdPkE-X7,2018-10-05T08:57:25.087Z,2018-10-05T08:56:28.472Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-97-GK,2018-10-05T08:56:28.932Z,,,,,,,,,,,,,,,,,,,,
34217599,2017-05-01,2018-04-30,c305,,http://regnskaber.virk.dk/99571243/ZG9rdW1lbnRsYWdlcjovLzAzLzVhLzE2L2I0LzAzLzk2ZjktNDM0Ni04NjRhLWZkOGQ3YWI5YTMzNg.pdf,http://regnskaber.virk.dk/99571243/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzhiLzdhLzRjLzkyY2MtNDA3NC05OTA5LTg2N2U0YTM3N2MyNw.xml,true,Silkeborg,8600.0,34.0,Papirfabrikken,Herning,7400.0,22.0,Dalgasgade,7430 Ikast,Haslevej 17,DK-8600 Silkeborg,Papirfabrikken 34,Til kapitalejeren i Mikael Thomsen 2012 Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-10-02,2012-01-26,2018-10-02,Statsautoriseret revisor,mit@globaltags.dk,,20222670.0,34217599.0,20222670.0,mne19678,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for Mikael Thomsen 2012 Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Kloborg,Mikael Thomsen,Mikael Thomsen,Sydbank,Mikael Thomsen 2012 Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,Ikast,2016-05-01,2017-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast,2018-04-30,2017-05-01,true,2018-10-02,Silkeborg,,+45 26 30 84 37,urn:ofk:oid:26178435,indberetninger-20180424,2.5095882,34217599.0,AWZDcVOu5OzuYdPkE-X7,2018-10-05T08:57:25.087Z,2018-10-05T08:56:28.472Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-97-GK,2018-10-05T08:56:28.932Z,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,
