entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfMainActivitiesAndAccountingAndFinancialMatters,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,RetainedEarnings,RevaluationReserve,SharePremium,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermTradePayables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
32940315,2014-01-01,2014-12-31,c3,http://regnskaber.virk.dk/51304923/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3L2ExL2FiLzZhL2Y5MzEtNGU5Yy05NWYwLWRkZGU3N2IwZDY4Yg.xhtml,http://regnskaber.virk.dk/51304923/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzFjLzc1LzdjLzZjMWMtNDU2Zi05N2FiLWFjYzc4ODI4ZGNjNw.pdf,http://regnskaber.virk.dk/51304923/ZG9rdW1lbnRsYWdlcjovLzAzLzI0LzZhL2NmL2I0L2NjMTktNDcyMS1iMDVmLTg4MTI5N2E1NDliYQ.xml,true,Danmark,DK,RÃ¸dovre,2610.0,"39, 1",EgegÃ¥rdsvej,KÃ¸benhavn K,1307.0,"4, 3 tv",SÃ¸lvgade,2610 RÃ¸dovre,EgegÃ¥rdsvej 39 C,Til anpartsejeren i Awabo Holding ApS:,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-06-15,2016-06-17,statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at ejer og administrerer anparterne i anparter.</p>",4000.0,-4000.0,32940315.0,1009259615.0,93034.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Chr. Smith Hansen,Henrik Johansen,Anders Waldorff Bonde,AWABO HOLDING ApS,Janne Hoffmann,KÃ¸benhavn,2014-01-01,2014-12-31,89034.0,89034.0,-4000.0,2015-12-31,2015-01-01,false,false,2016-06-15,RÃ¸dovre,0.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22726219,indberetninger-20180424,2.59279,32940315.0,,2018-03-29T10:43:45.576Z,2016-06-17T13:29:07.488Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-59-TJ,2016-06-17T13:29:07.695Z,,,,,,,,,,,,,,,,,,
32940315,2014-01-01,2014-12-31,c5,http://regnskaber.virk.dk/51304923/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3L2ExL2FiLzZhL2Y5MzEtNGU5Yy05NWYwLWRkZGU3N2IwZDY4Yg.xhtml,http://regnskaber.virk.dk/51304923/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzFjLzc1LzdjLzZjMWMtNDU2Zi05N2FiLWFjYzc4ODI4ZGNjNw.pdf,http://regnskaber.virk.dk/51304923/ZG9rdW1lbnRsYWdlcjovLzAzLzI0LzZhL2NmL2I0L2NjMTktNDcyMS1iMDVmLTg4MTI5N2E1NDliYQ.xml,true,Danmark,DK,RÃ¸dovre,2610.0,"39, 1",EgegÃ¥rdsvej,KÃ¸benhavn K,1307.0,"4, 3 tv",SÃ¸lvgade,2610 RÃ¸dovre,EgegÃ¥rdsvej 39 C,Til anpartsejeren i Awabo Holding ApS:,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-06-15,2016-06-17,statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at ejer og administrerer anparterne i anparter.</p>",,,32940315.0,1009259615.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Chr. Smith Hansen,Henrik Johansen,Anders Waldorff Bonde,AWABO HOLDING ApS,Janne Hoffmann,KÃ¸benhavn,2014-01-01,2014-12-31,93034.0,,,2015-12-31,2015-01-01,false,false,2016-06-15,RÃ¸dovre,0.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22726219,indberetninger-20180424,2.59279,32940315.0,,2018-03-29T10:43:45.576Z,2016-06-17T13:29:07.488Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-59-TJ,2016-06-17T13:29:07.695Z,,,,,,,,,,,,,,,,,,
32940315,2014-01-01,2014-12-31,c7,http://regnskaber.virk.dk/51304923/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3L2ExL2FiLzZhL2Y5MzEtNGU5Yy05NWYwLWRkZGU3N2IwZDY4Yg.xhtml,http://regnskaber.virk.dk/51304923/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzFjLzc1LzdjLzZjMWMtNDU2Zi05N2FiLWFjYzc4ODI4ZGNjNw.pdf,http://regnskaber.virk.dk/51304923/ZG9rdW1lbnRsYWdlcjovLzAzLzI0LzZhL2NmL2I0L2NjMTktNDcyMS1iMDVmLTg4MTI5N2E1NDliYQ.xml,true,Danmark,DK,RÃ¸dovre,2610.0,"39, 1",EgegÃ¥rdsvej,KÃ¸benhavn K,1307.0,"4, 3 tv",SÃ¸lvgade,2610 RÃ¸dovre,EgegÃ¥rdsvej 39 C,Til anpartsejeren i Awabo Holding ApS:,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-06-15,2016-06-17,statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at ejer og administrerer anparterne i anparter.</p>",,,32940315.0,1009259615.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Chr. Smith Hansen,Henrik Johansen,Anders Waldorff Bonde,AWABO HOLDING ApS,Janne Hoffmann,KÃ¸benhavn,2014-01-01,2014-12-31,-4000.0,,,2015-12-31,2015-01-01,false,false,2016-06-15,RÃ¸dovre,0.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22726219,indberetninger-20180424,2.59279,32940315.0,,2018-03-29T10:43:45.576Z,2016-06-17T13:29:07.488Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-59-TJ,2016-06-17T13:29:07.695Z,,,,,,,,,,,,,,,,,,
32940315,2014-12-31,2014-12-31,c9,http://regnskaber.virk.dk/51304923/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3L2ExL2FiLzZhL2Y5MzEtNGU5Yy05NWYwLWRkZGU3N2IwZDY4Yg.xhtml,http://regnskaber.virk.dk/51304923/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzFjLzc1LzdjLzZjMWMtNDU2Zi05N2FiLWFjYzc4ODI4ZGNjNw.pdf,http://regnskaber.virk.dk/51304923/ZG9rdW1lbnRsYWdlcjovLzAzLzI0LzZhL2NmL2I0L2NjMTktNDcyMS1iMDVmLTg4MTI5N2E1NDliYQ.xml,true,Danmark,DK,RÃ¸dovre,2610.0,"39, 1",EgegÃ¥rdsvej,KÃ¸benhavn K,1307.0,"4, 3 tv",SÃ¸lvgade,2610 RÃ¸dovre,EgegÃ¥rdsvej 39 C,Til anpartsejeren i Awabo Holding ApS:,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-06-15,2016-06-17,statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at ejer og administrerer anparterne i anparter.</p>",,,32940315.0,1009259615.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Chr. Smith Hansen,Henrik Johansen,Anders Waldorff Bonde,AWABO HOLDING ApS,Janne Hoffmann,KÃ¸benhavn,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,2016-06-15,RÃ¸dovre,0.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22726219,indberetninger-20180424,2.59279,32940315.0,,2018-03-29T10:43:45.576Z,2016-06-17T13:29:07.488Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-59-TJ,2016-06-17T13:29:07.695Z,725663.0,61905.0,80000.0,61905.0,555163.0,725663.0,170500.0,663758.0,663758.0,663758.0,285155.0,-12720.0,202728.0,170500.0,163500.0,7000.0,,
32940315,2015-01-01,2015-12-31,c0,http://regnskaber.virk.dk/51304923/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3L2ExL2FiLzZhL2Y5MzEtNGU5Yy05NWYwLWRkZGU3N2IwZDY4Yg.xhtml,http://regnskaber.virk.dk/51304923/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzFjLzc1LzdjLzZjMWMtNDU2Zi05N2FiLWFjYzc4ODI4ZGNjNw.pdf,http://regnskaber.virk.dk/51304923/ZG9rdW1lbnRsYWdlcjovLzAzLzI0LzZhL2NmL2I0L2NjMTktNDcyMS1iMDVmLTg4MTI5N2E1NDliYQ.xml,true,Danmark,DK,RÃ¸dovre,2610.0,"39, 1",EgegÃ¥rdsvej,KÃ¸benhavn K,1307.0,"4, 3 tv",SÃ¸lvgade,2610 RÃ¸dovre,EgegÃ¥rdsvej 39 C,Til anpartsejeren i Awabo Holding ApS:,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-06-15,2016-06-17,statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at ejer og administrerer anparterne i anparter.</p>",4125.0,-4125.0,32940315.0,1009259615.0,37439.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Chr. Smith Hansen,Henrik Johansen,Anders Waldorff Bonde,AWABO HOLDING ApS,Janne Hoffmann,KÃ¸benhavn,2014-01-01,2014-12-31,33314.0,33314.0,-4125.0,2015-12-31,2015-01-01,false,false,2016-06-15,RÃ¸dovre,0.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22726219,indberetninger-20180424,2.59279,32940315.0,,2018-03-29T10:43:45.576Z,2016-06-17T13:29:07.488Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-59-TJ,2016-06-17T13:29:07.695Z,,,,,,,,,,,,,,,,,,
32940315,2015-01-01,2015-12-31,c1,http://regnskaber.virk.dk/51304923/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3L2ExL2FiLzZhL2Y5MzEtNGU5Yy05NWYwLWRkZGU3N2IwZDY4Yg.xhtml,http://regnskaber.virk.dk/51304923/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzFjLzc1LzdjLzZjMWMtNDU2Zi05N2FiLWFjYzc4ODI4ZGNjNw.pdf,http://regnskaber.virk.dk/51304923/ZG9rdW1lbnRsYWdlcjovLzAzLzI0LzZhL2NmL2I0L2NjMTktNDcyMS1iMDVmLTg4MTI5N2E1NDliYQ.xml,true,Danmark,DK,RÃ¸dovre,2610.0,"39, 1",EgegÃ¥rdsvej,KÃ¸benhavn K,1307.0,"4, 3 tv",SÃ¸lvgade,2610 RÃ¸dovre,EgegÃ¥rdsvej 39 C,Til anpartsejeren i Awabo Holding ApS:,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-06-15,2016-06-17,statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at ejer og administrerer anparterne i anparter.</p>",,,32940315.0,1009259615.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Chr. Smith Hansen,Henrik Johansen,Anders Waldorff Bonde,AWABO HOLDING ApS,Janne Hoffmann,KÃ¸benhavn,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,2016-06-15,RÃ¸dovre,0.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22726219,indberetninger-20180424,2.59279,32940315.0,,2018-03-29T10:43:45.576Z,2016-06-17T13:29:07.488Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-59-TJ,2016-06-17T13:29:07.695Z,,,,,,,,,,,,,,,,,26733065.0,CSH Revision v/Christian S Hansen
32940315,2015-01-01,2015-12-31,c2,http://regnskaber.virk.dk/51304923/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3L2ExL2FiLzZhL2Y5MzEtNGU5Yy05NWYwLWRkZGU3N2IwZDY4Yg.xhtml,http://regnskaber.virk.dk/51304923/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzFjLzc1LzdjLzZjMWMtNDU2Zi05N2FiLWFjYzc4ODI4ZGNjNw.pdf,http://regnskaber.virk.dk/51304923/ZG9rdW1lbnRsYWdlcjovLzAzLzI0LzZhL2NmL2I0L2NjMTktNDcyMS1iMDVmLTg4MTI5N2E1NDliYQ.xml,true,Danmark,DK,RÃ¸dovre,2610.0,"39, 1",EgegÃ¥rdsvej,KÃ¸benhavn K,1307.0,"4, 3 tv",SÃ¸lvgade,2610 RÃ¸dovre,EgegÃ¥rdsvej 39 C,Til anpartsejeren i Awabo Holding ApS:,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-06-15,2016-06-17,statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at ejer og administrerer anparterne i anparter.</p>",,,32940315.0,1009259615.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Chr. Smith Hansen,Henrik Johansen,Anders Waldorff Bonde,AWABO HOLDING ApS,Janne Hoffmann,KÃ¸benhavn,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,2016-06-15,RÃ¸dovre,0.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22726219,indberetninger-20180424,2.59279,32940315.0,,2018-03-29T10:43:45.576Z,2016-06-17T13:29:07.488Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-59-TJ,2016-06-17T13:29:07.695Z,,,,,,,,,,,,,,,,,,
32940315,2015-01-01,2015-12-31,c4,http://regnskaber.virk.dk/51304923/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3L2ExL2FiLzZhL2Y5MzEtNGU5Yy05NWYwLWRkZGU3N2IwZDY4Yg.xhtml,http://regnskaber.virk.dk/51304923/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzFjLzc1LzdjLzZjMWMtNDU2Zi05N2FiLWFjYzc4ODI4ZGNjNw.pdf,http://regnskaber.virk.dk/51304923/ZG9rdW1lbnRsYWdlcjovLzAzLzI0LzZhL2NmL2I0L2NjMTktNDcyMS1iMDVmLTg4MTI5N2E1NDliYQ.xml,true,Danmark,DK,RÃ¸dovre,2610.0,"39, 1",EgegÃ¥rdsvej,KÃ¸benhavn K,1307.0,"4, 3 tv",SÃ¸lvgade,2610 RÃ¸dovre,EgegÃ¥rdsvej 39 C,Til anpartsejeren i Awabo Holding ApS:,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-06-15,2016-06-17,statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at ejer og administrerer anparterne i anparter.</p>",,,32940315.0,1009259615.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Chr. Smith Hansen,Henrik Johansen,Anders Waldorff Bonde,AWABO HOLDING ApS,Janne Hoffmann,KÃ¸benhavn,2014-01-01,2014-12-31,37439.0,,,2015-12-31,2015-01-01,false,false,2016-06-15,RÃ¸dovre,0.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22726219,indberetninger-20180424,2.59279,32940315.0,,2018-03-29T10:43:45.576Z,2016-06-17T13:29:07.488Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-59-TJ,2016-06-17T13:29:07.695Z,,,,,,,,,,,,,,,,,,
32940315,2015-01-01,2015-12-31,c6,http://regnskaber.virk.dk/51304923/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3L2ExL2FiLzZhL2Y5MzEtNGU5Yy05NWYwLWRkZGU3N2IwZDY4Yg.xhtml,http://regnskaber.virk.dk/51304923/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzFjLzc1LzdjLzZjMWMtNDU2Zi05N2FiLWFjYzc4ODI4ZGNjNw.pdf,http://regnskaber.virk.dk/51304923/ZG9rdW1lbnRsYWdlcjovLzAzLzI0LzZhL2NmL2I0L2NjMTktNDcyMS1iMDVmLTg4MTI5N2E1NDliYQ.xml,true,Danmark,DK,RÃ¸dovre,2610.0,"39, 1",EgegÃ¥rdsvej,KÃ¸benhavn K,1307.0,"4, 3 tv",SÃ¸lvgade,2610 RÃ¸dovre,EgegÃ¥rdsvej 39 C,Til anpartsejeren i Awabo Holding ApS:,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-06-15,2016-06-17,statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at ejer og administrerer anparterne i anparter.</p>",,,32940315.0,1009259615.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Chr. Smith Hansen,Henrik Johansen,Anders Waldorff Bonde,AWABO HOLDING ApS,Janne Hoffmann,KÃ¸benhavn,2014-01-01,2014-12-31,-4125.0,,,2015-12-31,2015-01-01,false,false,2016-06-15,RÃ¸dovre,0.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22726219,indberetninger-20180424,2.59279,32940315.0,,2018-03-29T10:43:45.576Z,2016-06-17T13:29:07.488Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-59-TJ,2016-06-17T13:29:07.695Z,,,,,,,,,,,,,,,,,,
32940315,2015-12-31,2015-12-31,c8,http://regnskaber.virk.dk/51304923/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3L2ExL2FiLzZhL2Y5MzEtNGU5Yy05NWYwLWRkZGU3N2IwZDY4Yg.xhtml,http://regnskaber.virk.dk/51304923/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzFjLzc1LzdjLzZjMWMtNDU2Zi05N2FiLWFjYzc4ODI4ZGNjNw.pdf,http://regnskaber.virk.dk/51304923/ZG9rdW1lbnRsYWdlcjovLzAzLzI0LzZhL2NmL2I0L2NjMTktNDcyMS1iMDVmLTg4MTI5N2E1NDliYQ.xml,true,Danmark,DK,RÃ¸dovre,2610.0,"39, 1",EgegÃ¥rdsvej,KÃ¸benhavn K,1307.0,"4, 3 tv",SÃ¸lvgade,2610 RÃ¸dovre,EgegÃ¥rdsvej 39 C,Til anpartsejeren i Awabo Holding ApS:,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-06-15,2016-06-17,statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at ejer og administrerer anparterne i anparter.</p>",,,32940315.0,1009259615.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Chr. Smith Hansen,Henrik Johansen,Anders Waldorff Bonde,AWABO HOLDING ApS,Janne Hoffmann,KÃ¸benhavn,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,2016-06-15,RÃ¸dovre,0.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22726219,indberetninger-20180424,2.59279,32940315.0,,2018-03-29T10:43:45.576Z,2016-06-17T13:29:07.488Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-59-TJ,2016-06-17T13:29:07.695Z,755977.0,54780.0,80000.0,54780.0,588477.0,755977.0,167500.0,701197.0,701197.0,701197.0,281030.0,24719.0,202728.0,167500.0,163500.0,4000.0,,
